dates,satname,nzd0375-0000,nzd0375-0001,nzd0375-0002,nzd0375-0003
2003-12-21 21:39:43+00:00,L5,,,304.27,314.27
2003-12-28 21:45:57+00:00,L5,308.22,298.68,298.57,322.78
2004-01-06 21:39:48+00:00,L5,,,,
2004-03-09 21:56:27+00:00,L7,312.56,298.89,301.87,314.94
2004-04-02 21:46:30+00:00,L5,319.79,310.71,304.91,314.50
2004-04-10 21:56:26+00:00,L7,299.48,294.26,299.12,312.21
2004-05-04 21:47:27+00:00,L5,308.35,300.02,306.32,322.15
2004-05-12 21:56:25+00:00,L7,306.53,300.30,304.87,322.25
2004-06-05 21:48:24+00:00,L5,298.69,292.89,301.32,319.67
2004-07-07 21:49:21+00:00,L5,280.08,284.65,298.42,318.02
2004-07-31 21:56:03+00:00,L7,305.41,,,316.49
2004-08-24 21:50:29+00:00,L5,290.88,285.91,292.58,313.04
2004-09-02 21:44:33+00:00,L5,306.90,299.36,304.35,292.23
2004-09-25 21:51:19+00:00,L5,328.43,315.00,319.97,335.36
2004-10-19 21:55:55+00:00,L7,304.99,297.10,295.59,
2004-10-20 21:45:40+00:00,L5,,,,
2004-10-27 21:51:59+00:00,L5,312.35,298.37,312.17,329.20
2004-11-04 21:56:07+00:00,L7,314.46,308.82,310.90,324.36
2004-11-05 21:45:59+00:00,L5,,,,
2004-11-12 21:52:15+00:00,L5,329.34,322.11,324.35,336.90
2004-11-20 21:56:13+00:00,L7,295.76,293.54,296.05,312.24
2004-12-07 21:46:35+00:00,L5,,,,
2004-12-14 21:52:54+00:00,L5,292.14,282.73,288.34,
2004-12-23 21:46:52+00:00,L5,,,,
2005-01-08 21:47:04+00:00,L5,,,,
2005-01-15 21:53:21+00:00,L5,,,,
2005-01-24 21:47:18+00:00,L5,,,,
2005-02-08 21:56:46+00:00,L7,320.45,305.67,305.53,322.18
2005-02-24 21:56:53+00:00,L7,307.45,303.08,306.66,318.90
2005-02-25 21:47:47+00:00,L5,,,,
2005-03-04 21:54:04+00:00,L5,320.27,310.72,318.80,330.06
2005-03-12 21:56:56+00:00,L7,313.86,306.48,308.02,321.45
2005-03-13 21:47:59+00:00,L5,,,,
2005-04-05 21:54:19+00:00,L5,327.36,313.96,318.84,329.58
2005-04-21 21:54:22+00:00,L5,325.95,321.18,323.59,333.88
2005-05-23 21:54:36+00:00,L5,321.26,316.56,314.70,329.65
2005-05-31 21:56:47+00:00,L7,284.87,285.30,,
2005-06-08 21:54:44+00:00,L5,287.92,287.46,294.13,320.43
2005-08-03 21:56:37+00:00,L7,301.27,298.58,305.39,324.99
2005-08-27 21:55:20+00:00,L5,303.45,292.71,297.51,313.92
2005-09-20 21:56:18+00:00,L7,301.16,299.73,300.20,314.28
2005-09-28 21:55:20+00:00,L5,315.41,305.74,309.20,329.28
2005-10-07 21:49:06+00:00,L5,,,,
2005-10-22 21:56:27+00:00,L7,296.86,296.72,296.86,307.69
2005-11-07 21:56:39+00:00,L7,315.73,307.55,306.35,321.58
2005-11-08 21:49:16+00:00,L5,,312.68,316.27,337.20
2005-12-25 21:56:55+00:00,L7,311.79,305.37,308.96,322.81
2006-02-11 21:57:16+00:00,L7,312.32,306.03,305.93,320.06
2006-02-19 21:57:51+00:00,L5,304.32,294.56,295.85,315.67
2006-02-27 21:57:19+00:00,L7,314.79,,,
2006-03-07 21:58:11+00:00,L5,316.52,310.04,310.92,328.37
2006-03-15 21:57:19+00:00,L7,312.81,302.63,,
2006-03-31 21:57:18+00:00,L7,309.81,298.23,302.79,312.03
2006-04-17 21:52:46+00:00,L5,,,,
2006-05-02 21:57:17+00:00,L7,307.19,,,
2006-06-19 21:57:12+00:00,L7,283.98,284.71,296.14,315.66
2006-06-27 22:00:00+00:00,L5,284.30,279.75,288.63,
2006-07-21 21:56:57+00:00,L7,,280.32,292.75,307.38
2006-08-22 21:56:53+00:00,L7,,,302.29,315.78
2006-08-23 21:54:35+00:00,L5,,,,
2006-09-08 21:54:47+00:00,L5,,,,
2006-09-15 22:01:03+00:00,L5,313.28,309.10,309.27,321.80
2006-10-09 21:56:36+00:00,L7,315.45,308.18,309.62,321.35
2006-10-10 21:55:08+00:00,L5,,,,
2006-10-25 21:56:53+00:00,L7,321.39,309.37,,
2006-11-02 22:01:32+00:00,L5,329.19,315.28,321.02,330.19
2006-11-10 21:57:06+00:00,L7,306.54,295.57,296.94,
2006-12-12 21:57:23+00:00,L7,302.92,296.83,300.11,322.86
2006-12-28 21:57:26+00:00,L7,300.87,300.86,302.69,322.35
2006-12-29 21:55:50+00:00,L5,269.49,261.94,273.28,437.67
2007-01-05 22:02:04+00:00,L5,313.46,302.99,302.76,315.67
2007-01-21 22:02:09+00:00,L5,312.45,304.15,306.36,320.45
2007-01-29 21:57:33+00:00,L7,320.02,301.65,298.92,321.08
2007-01-30 21:56:00+00:00,L5,322.42,317.25,317.85,344.09
2007-02-06 22:02:11+00:00,L5,313.88,293.05,292.66,315.52
2007-02-14 21:57:39+00:00,L7,319.49,304.56,309.30,375.85
2007-03-18 21:57:45+00:00,L7,,308.05,310.88,389.01
2007-04-19 21:57:43+00:00,L7,316.98,309.29,,
2007-06-06 21:57:29+00:00,L7,,,303.41,332.46
2007-08-25 21:57:11+00:00,L7,323.33,322.68,325.22,349.34
2007-09-10 21:57:03+00:00,L7,328.76,321.85,331.56,353.62
2007-09-26 21:56:59+00:00,L7,327.10,319.57,327.17,352.54
2007-10-12 21:56:59+00:00,L7,334.88,321.68,320.77,336.09
2007-10-28 21:57:10+00:00,L7,321.49,312.81,312.26,336.65
2007-11-06 21:51:05+00:00,L7,,,,377.80
2007-11-22 21:51:13+00:00,L7,,,341.46,364.12
2007-12-15 21:57:32+00:00,L7,331.56,316.50,316.41,336.95
2007-12-31 21:57:34+00:00,L7,,,322.51,348.58
2008-01-09 21:51:24+00:00,L7,,,,
2008-02-25 21:57:37+00:00,L5,332.83,324.77,323.14,343.46
2008-03-04 21:57:24+00:00,L7,337.26,320.42,325.67,
2008-03-20 21:57:22+00:00,L7,344.68,,,
2008-05-07 21:57:16+00:00,L7,321.36,323.31,321.42,332.63
2008-06-08 21:57:01+00:00,L7,295.62,293.96,300.65,320.50
2008-07-10 21:56:40+00:00,L7,447.19,,328.32,316.62
2008-08-27 21:56:17+00:00,L7,329.73,323.32,322.52,337.14
2008-09-12 21:56:09+00:00,L7,341.58,331.97,333.22,353.40
2008-10-14 21:55:54+00:00,L7,347.29,,,340.38
2008-11-24 21:50:19+00:00,L7,,,,
2008-12-01 21:56:35+00:00,L7,337.50,322.38,323.80,325.57
2008-12-09 21:51:18+00:00,L5,328.54,323.82,314.57,329.42
2008-12-10 21:50:30+00:00,L7,342.08,,,
2008-12-25 21:51:46+00:00,L5,324.53,319.61,320.50,317.83
2009-03-07 21:57:19+00:00,L7,,333.05,327.46,336.39
2009-04-08 21:57:32+00:00,L7,334.56,324.06,324.36,335.73
2009-04-17 21:51:24+00:00,L7,,,,
2009-05-03 21:51:27+00:00,L7,,,,330.83
2009-05-10 21:57:39+00:00,L7,311.49,301.51,309.82,322.07
2009-05-19 21:51:29+00:00,L7,,,,
2009-06-04 21:51:29+00:00,L7,,,319.01,336.86
2009-07-13 21:57:33+00:00,L7,306.93,297.60,308.81,
2009-12-04 21:58:04+00:00,L7,327.16,320.04,319.72,324.89
2009-12-12 21:57:49+00:00,L5,330.66,324.65,324.52,335.55
2009-12-20 21:58:19+00:00,L7,312.76,306.00,307.94,324.49
2009-12-29 21:52:18+00:00,L7,,,,
2010-01-29 21:58:05+00:00,L5,337.84,327.13,333.47,336.58
2010-03-03 21:53:06+00:00,L7,,,,
2010-03-26 21:59:25+00:00,L7,,309.45,315.82,323.03
2010-04-20 21:53:15+00:00,L7,,,,
2010-06-30 21:59:25+00:00,L7,313.05,311.85,,
2010-08-01 21:59:26+00:00,L7,,,,367.98
2010-09-02 21:59:30+00:00,L7,317.10,307.46,307.45,322.28
2010-09-18 21:59:31+00:00,L7,336.58,329.08,325.72,337.13
2010-10-04 21:59:29+00:00,L7,341.24,331.46,326.27,336.50
2010-10-12 21:57:13+00:00,L5,329.85,312.75,314.31,324.97
2010-11-21 22:00:02+00:00,L7,338.71,333.42,336.34,337.76
2010-12-23 22:00:19+00:00,L7,336.29,,,321.91
2011-02-09 22:00:39+00:00,L7,338.22,330.70,329.80,
2011-03-13 22:00:47+00:00,L7,311.54,310.21,308.95,321.99
2011-03-29 22:00:49+00:00,L7,339.84,326.97,330.78,341.08
2011-05-16 22:00:47+00:00,L7,320.36,307.84,310.94,330.99
2011-06-01 22:00:50+00:00,L7,295.71,301.61,310.54,327.73
2011-07-03 22:00:45+00:00,L7,307.51,302.08,310.96,322.40
2011-07-19 22:00:44+00:00,L7,305.26,308.69,309.15,323.84
2011-08-20 22:00:37+00:00,L7,308.90,301.86,309.91,317.21
2011-09-05 22:00:33+00:00,L7,322.35,313.57,309.54,325.69
2011-09-13 21:55:45+00:00,L5,312.39,304.15,302.99,328.19
2011-09-21 22:00:29+00:00,L7,333.91,321.81,322.10,
2011-10-23 22:00:35+00:00,L7,336.43,328.46,,
2011-11-24 22:00:55+00:00,L7,,,,336.91
2011-12-26 22:01:11+00:00,L7,328.88,319.20,316.91,334.26
2012-01-04 21:55:04+00:00,L7,,,,
2012-01-27 22:01:14+00:00,L7,323.82,323.16,323.52,336.14
2012-02-12 22:01:21+00:00,L7,533.07,,,566.90
2012-04-25 21:55:22+00:00,L7,336.02,,,
2012-05-02 22:01:43+00:00,L7,308.16,306.82,310.07,326.94
2012-05-11 21:55:44+00:00,L7,,,,
2012-05-18 22:01:56+00:00,L7,324.46,324.00,,
2012-06-03 22:01:35+00:00,L7,294.13,300.51,,
2012-06-19 22:01:41+00:00,L7,321.34,314.87,310.96,337.12
2012-07-05 22:01:52+00:00,L7,312.55,313.32,,354.46
2012-08-22 22:02:26+00:00,L7,324.82,316.77,320.37,336.22
2012-09-23 22:02:45+00:00,L7,314.83,303.64,310.34,321.33
2012-10-09 22:02:52+00:00,L7,330.93,325.93,,
2012-12-12 22:03:17+00:00,L7,344.81,331.66,335.86,342.31
2013-02-14 22:03:25+00:00,L7,321.44,321.35,330.52,337.08
2013-04-11 22:09:26+00:00,L8,340.65,332.68,334.50,344.00
2013-05-29 22:09:17+00:00,L8,320.46,311.66,315.34,323.10
2013-06-06 22:02:55+00:00,L7,324.36,316.32,318.98,336.55
2013-06-30 22:09:11+00:00,L8,313.06,314.51,315.43,333.32
2013-07-24 22:02:32+00:00,L7,313.45,311.56,315.66,328.48
2013-08-25 22:02:37+00:00,L7,323.70,320.15,,
2013-09-02 22:09:16+00:00,L8,341.68,331.33,327.98,335.68
2013-09-26 22:02:59+00:00,L7,324.68,318.72,318.67,330.90
2013-10-12 22:03:12+00:00,L7,,,318.79,331.31
2013-10-28 22:03:18+00:00,L7,,323.15,322.12,335.24
2013-11-13 22:03:24+00:00,L7,333.87,319.82,318.33,332.20
2014-01-08 22:08:30+00:00,L8,322.81,319.84,318.57,333.88
2014-01-24 22:08:21+00:00,L8,329.25,322.90,317.84,331.99
2014-02-01 22:04:06+00:00,L7,,329.05,334.06,340.17
2014-03-13 22:07:45+00:00,L8,353.35,,,
2014-03-21 22:04:08+00:00,L7,,318.08,319.56,332.89
2014-04-06 22:04:12+00:00,L7,315.04,304.06,310.39,
2014-04-22 22:04:24+00:00,L7,337.94,324.21,324.31,336.40
2014-04-30 22:06:58+00:00,L8,337.75,333.01,332.80,335.72
2014-05-08 22:04:28+00:00,L7,333.22,327.33,326.83,334.45
2014-05-16 22:06:45+00:00,L8,339.00,334.70,331.92,341.39
2014-05-24 22:04:35+00:00,L7,311.54,314.94,321.48,335.36
2014-06-25 22:04:41+00:00,L7,308.51,300.11,314.10,335.86
2014-07-03 22:07:01+00:00,L8,313.59,312.85,316.64,330.06
2014-07-27 22:04:50+00:00,L7,304.68,308.53,311.59,322.46
2014-08-04 22:07:14+00:00,L8,337.21,324.88,324.74,337.05
2014-08-12 22:04:53+00:00,L7,327.13,321.66,,336.69
2014-09-29 22:05:04+00:00,L7,325.79,318.74,317.12,321.82
2014-10-15 22:05:13+00:00,L7,327.64,315.81,316.61,322.20
2014-10-23 22:07:27+00:00,L8,339.45,329.58,327.29,330.84
2014-10-31 22:05:23+00:00,L7,310.53,306.87,299.82,320.34
2014-12-18 22:05:45+00:00,L7,339.09,330.13,326.00,337.10
2014-12-26 22:07:18+00:00,L8,330.49,315.05,316.93,325.98
2015-01-19 22:05:46+00:00,L7,341.44,329.79,333.11,335.84
2015-02-04 22:05:55+00:00,L7,327.30,322.47,329.01,336.76
2015-02-28 22:07:00+00:00,L8,348.04,342.16,341.06,342.43
2015-03-16 22:06:49+00:00,L8,306.90,299.99,307.26,322.47
2015-03-24 22:06:16+00:00,L7,312.92,,,322.29
2015-04-01 22:06:37+00:00,L8,337.69,329.41,327.90,336.87
2015-04-17 22:06:36+00:00,L8,338.61,332.14,329.43,337.18
2015-05-27 22:06:42+00:00,L7,267.76,274.43,297.99,
2015-06-12 22:06:50+00:00,L7,304.90,307.99,306.62,333.40
2015-06-20 22:06:32+00:00,L8,322.18,316.68,,
2015-06-28 22:06:52+00:00,L7,311.83,,321.08,352.13
2015-07-22 22:06:49+00:00,L8,323.04,316.78,,
2015-07-30 22:07:00+00:00,L7,309.53,304.49,317.66,
2015-08-23 22:07:00+00:00,L8,341.81,329.21,329.13,338.46
2015-09-08 22:07:06+00:00,L8,345.61,336.89,336.15,349.12
2015-10-02 22:07:10+00:00,L7,342.21,335.10,338.39,345.04
2015-10-11 22:01:11+00:00,L7,,,,
2015-11-12 22:01:43+00:00,L7,,,,
2015-11-27 22:07:23+00:00,L8,335.14,335.40,333.06,342.22
2015-12-13 22:07:21+00:00,L8,331.47,326.27,327.26,336.57
2016-01-06 22:08:44+00:00,L7,342.03,330.47,344.28,351.85
2016-01-15 22:02:41+00:00,L7,,,,
2016-01-22 22:08:57+00:00,L7,332.53,327.65,,
2016-01-31 22:02:51+00:00,L7,,,,
2016-02-15 22:07:09+00:00,L8,338.14,330.59,329.66,333.66
2016-02-23 22:09:06+00:00,L7,346.11,336.70,337.11,341.60
2016-03-02 22:07:07+00:00,L8,341.42,330.64,337.66,343.16
2016-03-18 22:07:01+00:00,L8,353.70,343.17,337.74,350.78
2016-03-26 22:09:23+00:00,L7,340.50,329.89,331.82,337.36
2016-04-19 22:06:46+00:00,L8,355.80,351.79,351.26,358.71
2016-04-27 22:09:35+00:00,L7,323.49,326.72,323.69,334.63
2016-05-05 22:06:50+00:00,L8,354.47,357.85,352.72,367.88
2016-05-29 22:09:43+00:00,L7,299.57,306.22,305.29,322.69
2016-06-06 22:06:54+00:00,L8,326.70,327.25,330.00,340.21
2016-06-30 22:09:47+00:00,L7,313.41,305.93,,
2016-07-16 22:09:48+00:00,L7,309.15,308.25,320.16,
2016-07-24 22:07:13+00:00,L8,320.98,314.69,318.40,332.17
2016-08-01 22:09:50+00:00,L7,,318.94,317.18,333.98
2016-08-17 22:09:51+00:00,L7,331.21,321.83,329.92,335.60
2016-09-10 22:07:27+00:00,L8,338.61,331.02,330.37,337.87
2016-10-04 22:09:59+00:00,L7,337.66,331.61,334.43,347.79
2016-10-12 22:07:33+00:00,L8,355.97,343.09,338.61,357.69
2016-12-15 22:07:29+00:00,L8,484.74,358.94,358.87,400.65
2016-12-23 22:09:36+00:00,L7,341.32,339.61,340.04,368.58
2017-01-16 22:07:22+00:00,L8,363.78,351.51,359.85,483.48
2017-01-24 22:09:15+00:00,L7,499.43,351.52,,383.13
2017-03-05 22:07:02+00:00,L8,359.89,346.04,349.92,368.89
2017-04-06 22:06:45+00:00,L8,355.51,351.19,352.35,368.38
2017-04-22 22:06:36+00:00,L8,474.81,356.36,360.55,382.57
2017-04-30 22:09:40+00:00,L7,336.60,337.44,344.55,361.93
2017-05-08 22:06:35+00:00,L8,485.29,359.48,360.34,445.99
2017-05-16 22:09:43+00:00,L7,,,269.28,451.94
2017-05-24 22:06:46+00:00,L8,358.18,352.73,358.58,416.02
2017-06-09 22:06:54+00:00,L8,346.57,339.88,351.18,369.82
2017-06-17 22:09:51+00:00,L7,309.51,293.74,306.97,331.76
2017-06-26 22:03:41+00:00,L7,,,,
2017-07-03 22:09:53+00:00,L7,304.30,303.20,306.59,322.68
2017-08-04 22:09:51+00:00,L7,466.21,323.68,322.23,361.67
2017-08-28 22:07:19+00:00,L8,355.46,348.37,352.37,370.90
2017-09-05 22:09:50+00:00,L7,485.33,349.25,350.54,369.85
2017-10-16 22:03:41+00:00,L7,,,,
2017-10-23 22:09:52+00:00,L7,342.98,349.64,,
2017-10-31 22:07:31+00:00,L8,500.59,362.19,367.49,445.66
2017-11-08 22:09:50+00:00,L7,,346.22,351.51,366.24
2017-11-16 22:07:28+00:00,L8,467.52,368.34,376.01,444.96
2017-12-10 22:09:38+00:00,L7,491.93,354.70,347.00,400.57
2017-12-19 22:03:22+00:00,L7,,,,350.79
2018-01-19 22:07:14+00:00,L8,486.04,362.30,365.51,445.13
2018-02-12 22:08:46+00:00,L7,364.02,355.58,366.41,430.96
2018-02-28 22:08:36+00:00,L7,484.42,,,416.02
2018-03-08 22:06:51+00:00,L8,356.19,345.88,352.91,370.40
2018-03-24 22:06:44+00:00,L8,361.51,355.71,359.19,371.40
2018-04-01 22:08:11+00:00,L7,482.09,355.91,359.34,446.27
2018-04-25 22:06:26+00:00,L8,355.32,352.64,355.22,400.39
2018-05-03 22:07:38+00:00,L7,317.09,,311.66,340.45
2018-05-27 22:06:04+00:00,L8,360.25,355.51,365.25,384.19
2018-06-28 22:06:16+00:00,L8,318.61,318.45,,374.46
2018-08-23 22:05:37+00:00,L7,465.50,353.56,364.56,384.04
2018-08-31 22:06:47+00:00,L8,414.96,416.64,400.53,
2018-10-02 22:06:59+00:00,L8,483.20,360.75,364.72,400.35
2018-10-18 22:07:05+00:00,L8,363.97,356.94,363.53,380.06
2018-11-11 22:03:49+00:00,L7,468.32,364.02,366.00,400.60
2019-01-14 22:02:01+00:00,L7,356.28,349.39,361.56,400.37
2019-01-22 22:07:02+00:00,L8,484.10,362.11,364.46,415.78
2019-03-03 22:00:32+00:00,L7,466.28,358.26,362.01,382.57
2019-03-19 22:00:01+00:00,L7,465.04,346.28,353.73,393.11
2019-04-04 21:59:28+00:00,L7,485.28,368.35,370.83,387.70
2019-04-12 22:06:42+00:00,L8,363.03,355.62,360.94,374.29
2019-04-28 22:06:38+00:00,L8,309.33,285.94,304.65,309.32
2019-05-14 22:06:48+00:00,L8,479.38,361.54,376.21,398.47
2019-05-22 21:57:40+00:00,L7,306.16,314.70,,358.49
2019-05-30 22:06:57+00:00,L8,357.93,350.74,367.46,388.39
2019-06-23 21:56:31+00:00,L7,314.87,302.42,313.21,364.30
2019-07-25 21:55:16+00:00,L7,334.39,331.09,329.92,
2019-08-02 22:07:17+00:00,L8,467.20,364.91,371.24,408.44
2019-08-10 21:54:37+00:00,L7,375.18,358.54,369.28,383.74
2019-08-26 21:53:57+00:00,L7,351.23,339.17,346.48,370.11
2019-09-11 21:53:15+00:00,L7,482.85,360.91,370.36,431.16
2019-09-27 21:52:33+00:00,L7,500.10,373.52,382.46,398.42
2019-10-05 22:07:36+00:00,L8,469.03,359.69,368.28,384.01
2019-10-21 22:07:37+00:00,L8,373.14,357.86,364.60,401.71
2019-11-14 21:50:28+00:00,L7,499.91,362.55,370.18,461.36
2019-12-08 22:07:32+00:00,L8,500.71,371.48,389.69,481.08
2020-01-09 22:07:25+00:00,L8,374.83,366.31,377.95,445.46
2020-02-02 21:46:29+00:00,L7,499.78,362.61,370.84,381.25
2020-02-18 21:45:39+00:00,L7,465.66,361.03,375.94,385.52
2020-02-26 22:07:12+00:00,L8,482.34,368.41,369.51,382.10
2020-03-21 21:43:55+00:00,L7,347.22,337.30,341.00,368.16
2020-04-06 21:43:01+00:00,L7,348.86,340.96,350.01,385.87
2020-04-14 22:06:50+00:00,L8,359.09,350.77,358.33,372.77
2020-05-16 22:06:39+00:00,L8,372.76,359.44,362.54,380.29
2020-06-01 22:06:44+00:00,L8,360.65,357.06,364.64,384.04
2020-06-09 21:39:12+00:00,L7,300.93,,313.09,374.88
2020-07-19 22:07:07+00:00,L8,471.93,372.55,381.51,445.94
2020-07-27 21:36:19+00:00,L7,353.82,,340.60,388.80
2020-08-04 22:07:11+00:00,L8,373.24,362.49,368.62,386.36
2020-08-12 21:35:18+00:00,L7,307.66,306.16,312.67,343.44
2020-09-21 22:07:30+00:00,L8,368.71,362.58,367.68,375.89
2020-09-29 21:32:11+00:00,L7,466.87,360.23,369.29,415.62
2020-10-15 21:31:09+00:00,L7,467.91,,380.49,398.91
2020-11-16 21:29:00+00:00,L7,489.29,363.88,369.27,407.13
2020-12-02 21:27:51+00:00,L7,481.67,358.08,363.46,407.86
2020-12-10 22:07:35+00:00,L8,500.71,367.22,377.34,448.62
2021-01-03 21:25:31+00:00,L7,482.51,358.41,364.36,445.96
2021-01-11 22:07:26+00:00,L8,491.00,374.82,379.67,460.33
2021-01-19 21:24:23+00:00,L7,367.34,359.20,358.44,401.72
2021-02-04 21:23:13+00:00,L7,335.26,331.71,341.60,360.02
2021-02-12 22:07:19+00:00,L8,483.56,361.06,374.27,445.81
2021-02-20 21:22:01+00:00,L7,357.56,349.41,356.80,404.89
2021-03-08 21:20:47+00:00,L7,467.67,359.90,365.97,400.80
2021-03-16 22:07:03+00:00,L8,465.81,360.98,359.97,373.73
2021-04-17 22:06:54+00:00,L8,362.52,355.03,361.39,379.25
2021-04-25 21:16:50+00:00,L7,295.11,,309.39,385.52
2021-05-03 22:06:44+00:00,L8,361.38,355.99,362.58,375.94
2021-06-28 21:11:29+00:00,L7,568.42,,,336.76
2021-07-06 22:07:08+00:00,L8,306.36,315.59,,400.41
2021-07-22 22:07:12+00:00,L8,358.53,355.36,362.39,415.53
2021-07-30 21:08:45+00:00,L7,298.92,317.44,306.16,335.48
2021-08-15 21:07:19+00:00,L7,313.34,310.08,,389.54
2021-08-23 22:07:25+00:00,L8,486.11,376.18,382.22,446.07
2021-09-08 22:07:29+00:00,L8,491.92,374.01,372.57,431.04
2021-09-24 22:07:32+00:00,L8,495.16,366.61,369.23,383.49
2021-10-18 21:01:41+00:00,L7,368.11,,,426.77
2021-11-19 20:58:40+00:00,L7,483.68,361.76,366.65,446.12
2021-12-21 20:55:37+00:00,L7,487.38,372.46,376.49,445.99
2021-12-21 22:07:31+00:00,L9,500.71,373.86,378.00,461.35
2022-01-06 20:54:01+00:00,L7,355.10,351.92,359.52,402.28
2022-01-06 22:07:29+00:00,L9,357.41,352.81,362.27,400.66
2022-01-14 22:07:27+00:00,L8,486.53,373.03,376.92,460.75
2022-02-23 20:49:18+00:00,L7,355.72,348.37,358.13,400.52
2022-02-23 22:07:19+00:00,L9,482.45,360.13,363.01,379.12
2022-05-06 20:46:12+00:00,L7,301.51,304.62,311.88,367.92
2022-05-06 22:07:05+00:00,L8,370.36,358.09,362.21,382.38
2022-05-18 20:39:59+00:00,L7,300.65,306.79,,341.45
2022-05-22 22:07:10+00:00,L8,362.76,336.81,353.35,367.04
2022-06-07 22:07:19+00:00,L8,360.67,356.25,,
2022-06-21 20:38:10+00:00,L7,474.16,,,488.72
2022-06-24 22:00:56+00:00,L9,309.60,297.78,308.19,445.22
2022-07-03 20:31:34+00:00,L7,354.65,,,
2022-07-08 20:37:02+00:00,L7,257.38,286.74,306.31,
2022-07-09 22:07:28+00:00,L8,372.66,370.09,378.02,393.78
2022-08-02 22:07:19+00:00,L9,367.90,361.95,376.35,395.45
2022-08-11 20:34:19+00:00,L7,313.99,,303.68,335.06
2022-08-26 22:07:46+00:00,L8,347.65,347.67,373.88,400.25
2022-09-03 22:07:27+00:00,L9,486.24,369.90,371.49,391.45
2022-09-14 20:31:05+00:00,L7,,318.22,,364.70
2022-09-19 22:07:33+00:00,L9,382.40,372.25,373.69,415.99
2022-10-05 22:07:34+00:00,L9,466.23,366.73,369.02,391.94
2022-10-13 20:21:59+00:00,L7,,382.85,387.54,433.93
2022-10-18 20:27:10+00:00,L7,,,,
2022-10-21 22:07:41+00:00,L9,465.27,372.87,380.74,416.01
2022-10-29 22:07:52+00:00,L8,374.61,366.71,363.98,384.26
2022-11-06 22:07:39+00:00,L9,483.12,381.63,391.32,445.65
