dates,nzd0375-0000,nzd0375-0001,nzd0375-0002,nzd0375-0003,satname
1999-09-04 22:00:09+00:00,307.19,295.76,301.35,316.04,L7
1999-09-20 22:00:08+00:00,306.51,297.27,302.12,317.81,L7
1999-12-25 22:00:04+00:00,309.65,298.89,302.22,320.95,L7
2000-01-26 22:00:02+00:00,313.52,300.78,305.62,325.15,L7
2000-02-27 21:59:52+00:00,313.07,301.45,305.76,325.53,L7
2000-03-14 21:59:47+00:00,311.45,299.65,303.28,324.35,L7
2000-03-30 21:59:45+00:00,310.78,299.58,302.44,323.47,L7
2000-04-15 21:59:31+00:00,309.24,300.28,302.36,321.02,L7
2000-05-01 21:59:30+00:00,308.25,300.72,303.03,319.51,L7
2000-05-17 21:59:19+00:00,305.53,299.60,302.02,318.07,L7
2000-06-02 21:59:07+00:00,303.64,298.92,301.66,316.98,L7
2000-06-18 21:59:03+00:00,301.92,297.82,301.66,316.98,L7
2000-08-05 21:58:20+00:00,298.91,296.52,300.31,314.82,L7
2000-10-08 21:57:36+00:00,298.49,298.11,301.76,314.04,L7
2000-11-25 21:57:34+00:00,299.86,297.52,301.41,316.24,L7
2000-12-11 21:57:36+00:00,303.18,299.37,301.64,315.84,L7
2001-02-13 21:57:39+00:00,310.89,304.36,302.55,315.42,L7
2001-05-20 21:57:04+00:00,306.88,302.13,303.88,316.25,L7
2001-06-05 21:56:52+00:00,303.64,299.63,302.98,319.03,L7
2001-08-08 21:56:12+00:00,305.10,299.13,304.37,325.68,L7
2001-08-24 21:56:00+00:00,301.90,297.27,303.85,324.20,L7
2001-10-11 21:55:21+00:00,304.04,298.81,304.58,324.96,L7
2001-12-30 21:55:49+00:00,310.95,302.41,305.74,322.73,L7
2002-03-04 21:56:09+00:00,312.83,305.10,307.51,324.99,L7
2002-05-07 21:56:03+00:00,304.48,298.95,301.51,318.81,L7
2002-05-23 21:55:54+00:00,298.88,296.45,301.51,318.81,L7
2002-06-24 21:55:40+00:00,295.75,294.71,299.84,316.38,L7
2002-08-27 21:55:12+00:00,296.17,291.91,299.24,317.68,L7
2002-09-12 21:55:07+00:00,297.61,292.32,298.97,317.74,L7
2002-10-14 21:54:55+00:00,299.56,293.49,300.19,317.88,L7
2002-10-30 21:55:01+00:00,300.97,294.45,301.20,318.29,L7
2003-01-02 21:55:34+00:00,312.72,301.39,306.74,322.89,L7
2003-01-18 21:55:42+00:00,311.43,302.02,306.35,321.30,L7
2003-02-19 21:55:54+00:00,311.43,301.44,305.66,321.99,L7
2003-03-23 21:55:52+00:00,309.56,301.13,305.27,320.65,L7
2003-04-08 21:55:59+00:00,308.85,300.33,304.22,319.91,L7
2003-04-24 21:55:58+00:00,307.20,299.56,303.88,320.23,L7
2003-07-21 21:43:45+00:00,303.04,292.56,299.44,321.51,L5
2003-07-29 21:55:41+00:00,299.92,291.42,297.43,318.42,L7
2003-08-06 21:44:03+00:00,299.51,290.91,296.94,318.31,L5
2003-08-30 21:55:34+00:00,297.53,289.74,296.97,316.68,L7
2003-10-17 21:55:27+00:00,292.02,286.96,297.28,317.72,L7
2003-11-18 21:55:51+00:00,297.64,290.69,296.19,317.13,L7
2003-12-04 21:55:54+00:00,297.64,290.69,297.71,317.20,L7
2003-12-12 21:45:46+00:00,301.50,295.69,302.09,321.02,L5
2003-12-20 21:56:04+00:00,301.50,295.69,302.00,319.83,L7
2003-12-21 21:39:43+00:00,301.50,295.69,301.20,317.41,L5
2003-12-28 21:45:57+00:00,305.77,297.42,301.94,319.65,L5
2004-03-09 21:56:27+00:00,320.56,307.91,307.06,322.68,L7
2004-04-02 21:46:30+00:00,317.69,307.41,305.90,320.13,L5
2004-04-10 21:56:26+00:00,317.18,306.20,306.03,320.76,L7
2004-05-04 21:47:27+00:00,313.82,304.50,305.16,318.63,L5
2004-05-12 21:56:25+00:00,313.21,304.10,305.26,319.21,L7
2004-06-05 21:48:24+00:00,311.06,302.31,305.10,319.82,L5
2004-07-07 21:49:21+00:00,305.67,298.18,303.48,319.51,L5
2004-07-31 21:56:03+00:00,303.55,298.18,303.48,317.25,L7
2004-08-24 21:50:29+00:00,302.96,297.01,302.60,317.52,L5
2004-09-02 21:44:33+00:00,304.44,297.74,303.44,315.97,L5
2004-09-25 21:51:19+00:00,304.27,298.77,304.41,316.43,L5
2004-10-19 21:55:55+00:00,305.14,298.50,305.09,317.03,L7
2004-10-27 21:51:59+00:00,304.59,297.94,305.13,317.11,L5
2004-11-04 21:56:07+00:00,307.91,300.09,307.23,320.07,L7
2004-11-12 21:52:15+00:00,308.62,301.83,308.47,320.12,L5
2004-11-20 21:56:13+00:00,308.14,301.30,307.63,320.01,L7
2004-12-14 21:52:54+00:00,307.93,300.45,306.55,319.60,L5
2005-02-08 21:56:46+00:00,310.77,301.33,305.62,318.89,L7
2005-02-24 21:56:53+00:00,311.07,302.52,306.31,318.10,L7
2005-03-04 21:54:04+00:00,311.76,303.40,307.41,322.10,L5
2005-03-12 21:56:56+00:00,312.24,303.79,307.62,322.34,L7
