dates,satname,nzd0236-0000,nzd0236-0001,nzd0236-0002,nzd0236-0003,nzd0236-0004,nzd0236-0005,nzd0236-0006,nzd0236-0007,nzd0236-0008,nzd0236-0009,nzd0236-0010,nzd0236-0011,nzd0236-0012,nzd0236-0013,nzd0236-0014,nzd0236-0015,nzd0236-0016,nzd0236-0017,nzd0236-0018,nzd0236-0019,nzd0236-0020,nzd0236-0021,nzd0236-0022,nzd0236-0023,nzd0236-0024,nzd0236-0025,nzd0236-0026,nzd0236-0027,nzd0236-0028,nzd0236-0029,nzd0236-0030,nzd0236-0031,nzd0236-0032,nzd0236-0033,nzd0236-0034,nzd0236-0035,nzd0236-0036,nzd0236-0037,nzd0236-0038,nzd0236-0039,nzd0236-0040,nzd0236-0041,nzd0236-0042,nzd0236-0043,nzd0236-0044,nzd0236-0045,nzd0236-0046,nzd0236-0047,nzd0236-0048
2001-09-18 21:48:17+00:00,L7,358.60,361.32,362.41,359.75,359.04,359.85,364.82,367.22,369.93,373.33,370.29,371.92,370.26,370.78,375.49,376.87,375.88,375.09,376.16,376.02,373.29,373.66,377.61,378.26,380.24,379.11,374.78,370.25,368.16,363.09,361.89,360.79,362.17,363.48,361.13,362.82,364.75,368.35,370.26,364.88,360.32,353.38,348.90,344.28,337.06,338.83,339.63,329.81,325.92
2001-09-27 21:42:05+00:00,L7,366.52,366.05,366.85,366.59,365.57,362.84,366.86,375.46,380.12,381.33,379.16,381.15,382.40,379.43,381.94,381.39,382.79,382.84,383.63,383.73,381.48,385.80,386.16,387.99,387.10,381.68,380.41,374.18,371.45,370.04,369.72,366.80,369.64,371.60,369.77,369.81,372.34,374.70,376.99,375.08,371.79,364.89,363.24,351.86,347.71,348.52,,346.09,351.34
2001-10-04 21:48:06+00:00,L7,347.04,339.93,338.52,347.08,343.14,346.04,346.08,346.09,354.09,357.98,355.26,359.28,353.91,354.64,355.08,354.21,356.74,353.56,357.68,362.27,361.96,364.96,363.68,362.67,363.59,359.81,360.44,358.50,354.15,355.88,352.70,354.24,354.61,352.27,353.78,353.02,349.21,352.77,357.96,356.63,353.81,345.47,336.62,332.42,327.79,327.34,,317.76,270.61
2001-10-20 21:48:09+00:00,L7,357.51,354.95,351.97,353.50,349.75,348.51,355.06,356.99,360.38,359.69,352.39,360.33,362.59,357.91,367.84,359.48,357.48,356.19,359.44,365.80,362.75,366.69,371.40,372.87,368.71,363.14,357.01,359.32,352.53,354.26,353.79,352.10,350.68,351.72,359.68,359.49,355.89,362.55,367.04,362.21,350.55,348.73,340.79,335.88,333.10,331.41,340.68,320.67,326.63
2002-02-02 21:42:30+00:00,L7,357.08,353.55,355.91,354.67,348.55,349.39,354.70,358.37,364.75,367.34,361.81,363.01,368.85,363.72,364.42,366.36,364.66,365.31,368.09,368.70,366.35,366.68,370.46,371.06,372.30,363.67,360.04,359.31,354.88,354.07,353.40,356.49,355.72,357.39,359.13,360.21,357.07,358.64,359.75,355.77,353.95,349.10,348.44,341.97,340.95,341.11,,336.77,272.93
2002-02-09 21:48:45+00:00,L7,360.70,361.23,362.59,363.39,362.93,361.16,361.24,366.95,370.75,374.77,372.54,368.80,370.23,370.84,373.48,372.85,376.07,375.60,377.52,379.11,378.81,379.19,381.89,383.69,380.71,375.87,372.07,367.09,362.13,360.84,361.72,361.30,363.09,362.60,361.46,363.93,362.87,363.63,369.60,365.86,360.17,353.06,349.83,349.67,346.63,346.50,353.80,340.86,349.41
2002-02-18 21:42:30+00:00,L7,356.91,360.68,359.18,359.23,356.43,359.19,359.01,359.81,362.68,366.31,367.17,366.63,366.61,365.82,367.95,369.93,368.00,371.10,372.64,374.05,369.81,369.40,371.89,374.89,373.64,371.37,362.43,356.10,356.64,355.45,356.29,355.71,354.87,357.70,358.78,359.28,359.62,364.69,365.52,361.67,358.11,349.03,349.10,346.36,342.38,343.67,347.54,332.89,349.17
2002-02-25 21:48:47+00:00,L7,366.12,359.06,362.66,363.09,350.53,357.89,366.62,372.10,374.85,377.86,376.95,377.35,379.82,370.67,375.62,378.71,380.60,378.41,381.30,377.14,372.95,375.02,382.67,384.51,382.17,375.11,371.05,365.73,368.09,367.32,363.99,364.16,365.89,368.27,368.51,367.07,367.79,370.06,374.72,371.74,366.52,357.55,356.82,352.18,347.96,347.71,,344.51,354.38
2002-03-22 21:42:28+00:00,L7,370.54,369.10,365.75,367.81,365.00,367.20,373.73,377.26,381.82,377.48,381.15,384.06,382.48,384.48,383.67,381.26,377.14,379.38,384.33,387.71,387.18,382.97,386.74,390.45,385.78,384.33,375.57,372.90,372.14,370.36,369.02,369.77,365.05,364.25,365.28,368.57,370.56,372.79,374.27,369.39,364.11,359.67,360.02,351.49,347.31,349.36,356.84,344.83,349.65
2002-04-07 21:42:28+00:00,L7,359.28,356.56,355.49,358.05,359.25,359.94,360.83,367.02,372.22,373.65,375.17,378.83,381.59,381.73,381.73,378.66,373.14,375.77,373.25,376.80,379.61,374.70,383.34,383.95,382.90,380.17,376.45,370.84,370.02,367.22,365.63,362.95,361.45,362.79,364.41,364.92,366.37,367.87,370.85,370.97,363.01,360.70,359.57,351.54,347.87,348.31,,341.45,339.25
2002-05-16 21:48:34+00:00,L7,,363.79,364.39,366.35,364.61,366.12,368.68,371.30,378.01,376.61,378.59,380.51,378.33,378.31,378.48,380.97,383.73,381.07,381.92,382.82,383.48,384.27,385.15,386.95,385.10,382.60,380.07,375.21,372.61,370.82,368.27,370.24,369.88,368.33,370.04,367.88,373.44,375.67,377.77,373.45,370.18,364.28,,,,,,,
2002-06-01 21:48:28+00:00,L7,,358.58,361.76,362.00,364.82,364.85,366.73,370.82,374.62,379.53,380.47,379.05,380.34,377.63,378.42,380.89,380.48,379.60,379.74,384.00,381.33,383.37,381.68,384.12,382.50,379.86,377.66,369.93,369.97,370.35,368.43,369.78,366.90,367.43,367.07,369.72,372.71,374.97,375.34,372.11,,,,,,,,,
2002-07-19 21:48:09+00:00,L7,,359.37,363.33,366.23,365.21,356.00,352.53,,,,,,,,,,,,,,,,,374.83,379.31,370.06,348.97,337.81,346.28,346.24,341.03,342.95,347.92,349.23,349.14,360.38,355.83,360.14,,,,,,,,,,,
2002-08-20 21:47:58+00:00,L7,368.05,363.01,363.20,365.07,367.31,366.14,370.80,377.08,378.14,379.90,381.78,382.74,383.54,385.35,385.40,384.42,388.89,386.86,388.91,391.14,393.35,388.37,392.33,394.24,392.19,392.46,385.96,380.62,377.33,377.58,375.32,375.82,374.94,375.84,375.53,377.24,378.38,382.38,383.15,376.73,374.07,371.41,369.53,358.81,357.69,353.39,354.48,340.06,348.87
2002-08-29 21:41:39+00:00,L7,358.58,354.72,358.68,362.43,360.95,362.87,368.65,373.09,375.70,380.22,381.19,381.12,382.52,384.52,383.46,383.30,381.03,384.35,379.95,383.56,384.38,384.37,388.26,385.83,382.84,382.22,378.96,373.72,370.48,370.29,369.47,368.30,368.16,368.26,369.95,369.28,374.22,377.44,376.90,371.83,365.98,365.53,364.75,357.45,350.59,348.02,347.28,339.79,344.87
2002-09-14 21:41:31+00:00,L7,363.43,359.81,364.21,361.67,365.43,366.77,366.87,376.12,381.71,383.40,380.50,383.79,374.55,380.00,381.06,383.01,379.57,378.76,381.42,378.18,378.27,377.57,381.70,384.90,383.93,381.28,381.43,370.33,368.23,371.81,379.37,436.73,493.42,,,,,,,,,,,,,,,,
2002-10-23 21:47:39+00:00,L7,336.72,327.49,329.84,332.80,333.95,340.45,345.56,352.07,361.86,361.09,357.78,361.37,359.20,357.26,365.17,368.69,369.35,369.69,369.06,367.82,366.28,367.26,369.90,367.96,367.19,364.34,359.30,357.68,355.99,356.25,358.65,357.29,357.32,358.53,362.99,359.88,362.03,365.08,365.94,362.91,359.20,357.41,354.49,350.53,344.45,344.46,344.05,335.76,336.08
2002-11-08 21:47:44+00:00,L7,330.11,324.19,327.31,327.43,332.36,335.87,342.85,347.82,352.96,357.48,359.16,360.04,359.89,356.94,361.53,363.88,361.89,365.53,363.24,366.43,365.77,367.14,367.25,367.58,366.82,364.44,355.67,354.07,349.62,349.99,349.32,353.58,354.51,348.88,352.44,355.71,358.18,360.34,361.88,360.84,357.49,352.93,352.56,350.04,340.24,339.43,,324.47,326.91
2003-01-11 21:48:14+00:00,L7,336.40,330.41,325.80,324.82,328.33,335.12,342.22,348.90,351.02,354.35,351.87,348.97,350.31,351.09,357.98,362.59,363.10,363.13,364.70,363.08,368.46,368.13,372.10,372.26,366.58,363.94,357.90,353.38,351.25,350.65,349.64,351.03,352.33,356.91,360.12,360.31,363.06,363.96,367.62,362.60,361.29,359.33,353.62,345.04,342.07,340.70,340.79,330.29,337.42
2003-02-21 21:42:20+00:00,L7,341.68,335.15,334.40,335.65,338.14,338.54,345.29,350.21,354.93,358.76,364.50,363.05,364.71,367.09,366.08,368.63,368.40,371.86,370.76,370.20,373.27,370.20,369.22,373.19,374.31,371.63,366.80,363.88,357.60,353.20,356.68,357.68,359.62,361.87,360.67,361.06,362.29,367.65,369.07,366.22,361.71,356.31,355.19,350.57,341.74,340.04,,327.88,335.54
2003-03-16 21:48:34+00:00,L7,349.18,340.18,337.22,341.70,342.47,343.35,346.90,351.97,358.80,355.68,365.50,366.33,361.90,363.73,367.53,369.12,366.68,372.55,376.21,366.85,369.79,371.54,376.66,376.74,379.04,373.87,371.69,366.44,361.82,358.21,360.42,364.38,366.14,362.85,364.61,364.97,367.23,371.10,370.74,363.93,359.12,350.94,351.14,350.06,343.19,344.45,,332.24,342.08
2003-04-10 21:42:26+00:00,L7,348.06,347.60,343.47,342.69,337.68,338.93,348.16,353.62,359.50,363.01,361.26,365.47,364.76,360.36,359.61,363.27,370.45,365.23,367.14,370.30,375.91,378.37,374.29,380.42,379.10,370.58,365.63,364.29,368.04,365.90,364.26,365.23,368.77,365.34,362.99,366.92,370.80,370.26,372.90,371.06,365.94,365.00,362.56,352.56,341.44,343.39,343.55,331.03,343.01
2003-04-26 21:42:25+00:00,L7,,369.45,368.19,367.56,367.22,366.53,372.29,376.49,377.50,380.13,385.63,382.60,382.56,382.41,386.17,385.91,388.36,388.36,389.82,392.57,393.87,392.04,394.19,392.31,393.38,390.87,385.87,382.93,379.52,377.78,377.36,378.75,378.14,379.71,378.64,379.92,382.06,384.43,384.19,379.32,375.36,370.93,366.02,357.47,352.52,348.92,343.07,330.47,340.90
2003-05-03 21:48:37+00:00,L7,,354.45,352.08,346.99,346.69,346.07,348.79,351.53,353.19,350.60,356.24,365.69,363.20,364.12,358.81,367.45,363.01,361.88,366.44,361.41,364.92,367.88,368.72,372.21,371.18,367.85,367.59,364.76,363.58,362.66,356.98,358.78,361.52,363.06,363.71,361.15,364.10,365.87,367.65,364.36,358.71,349.48,348.20,345.95,337.35,336.48,,317.63,318.96
2003-05-28 21:42:22+00:00,L7,,381.42,382.20,371.64,372.99,375.21,383.43,386.77,390.50,394.61,390.70,389.34,391.15,392.49,394.50,394.57,394.94,,,,,,,,,,,,,,,,,,,,,387.09,390.67,387.82,385.38,381.12,374.19,366.58,363.00,356.70,361.12,342.82,354.90
2003-07-23 21:30:14+00:00,L5,384.79,377.97,372.22,373.59,378.84,382.11,383.25,388.20,387.75,390.30,385.76,397.27,391.72,389.18,393.59,392.27,398.20,399.23,399.71,400.28,401.18,399.34,400.93,404.75,397.85,398.91,400.27,390.75,392.99,392.40,390.41,382.01,383.34,383.65,386.27,388.67,392.16,393.20,392.23,387.63,386.49,381.64,379.04,371.35,367.07,364.08,364.88,350.44,357.54
2003-08-15 21:36:48+00:00,L5,352.93,346.87,341.18,340.00,341.77,341.53,346.63,346.96,349.25,351.35,353.07,353.76,354.78,353.63,356.13,356.45,361.02,369.33,364.63,365.41,362.28,361.05,364.53,369.28,361.88,355.11,357.48,354.07,353.55,350.34,342.54,349.34,345.29,354.73,354.45,352.27,357.79,359.15,363.30,363.73,355.59,352.83,345.50,327.90,322.10,319.90,,303.58,321.37
2003-11-04 21:42:03+00:00,L7,,,,358.85,359.03,360.14,366.43,371.45,373.91,378.29,378.50,378.58,379.88,379.63,380.18,378.96,380.89,381.16,389.86,,,,,,,,383.45,378.95,374.76,374.80,373.80,373.72,373.48,369.88,370.32,375.94,380.55,381.56,383.85,376.29,,,,,,,355.09,349.71,362.97
2003-11-19 21:38:14+00:00,L5,358.74,359.79,364.03,366.53,364.95,363.86,359.97,362.34,363.52,360.26,370.11,374.29,375.06,375.70,378.45,379.90,380.31,384.12,387.53,386.30,389.12,391.95,392.52,393.96,390.26,388.69,385.25,387.72,373.17,364.01,363.78,364.76,367.08,367.12,370.31,371.27,373.81,376.10,379.94,383.17,381.48,375.79,370.00,367.70,363.39,361.02,366.96,357.57,344.27
2003-11-20 21:42:19+00:00,L7,,,,,,,361.77,364.77,366.02,369.45,369.45,374.84,371.45,372.19,374.68,376.80,375.06,375.59,378.36,379.12,379.76,382.80,,,,,,,,365.33,366.54,368.01,366.17,365.27,368.08,367.97,371.90,377.69,379.23,374.06,369.56,364.41,359.97,,,,,,351.67
2003-11-28 21:32:10+00:00,L5,327.37,326.77,329.17,328.41,333.76,332.79,338.28,341.20,351.39,352.70,350.47,356.19,350.18,349.15,353.05,349.20,351.77,352.25,353.99,354.38,353.75,355.93,354.06,360.48,358.46,354.90,353.78,351.77,345.31,346.37,349.44,347.08,348.91,351.37,347.44,350.55,352.58,355.20,355.40,351.84,348.86,345.29,345.65,335.31,332.93,328.40,323.05,310.51,286.20
2003-12-30 21:32:24+00:00,L5,342.97,343.84,351.39,347.24,346.48,345.85,353.39,358.13,362.50,360.90,365.23,364.49,363.15,363.64,368.18,371.28,370.96,367.54,372.00,372.94,374.55,373.51,378.32,380.13,379.31,372.84,366.55,361.59,358.52,357.91,358.65,360.21,362.19,359.70,361.04,362.63,359.26,366.24,369.83,364.35,359.60,359.60,354.91,351.59,348.81,345.21,340.54,332.26,334.87
2004-01-22 21:38:40+00:00,L5,316.40,308.20,309.17,316.62,317.68,321.96,328.07,331.47,333.09,337.55,339.51,343.54,352.12,352.01,358.63,356.99,351.41,353.53,351.68,353.47,354.66,355.87,358.69,355.94,348.20,349.37,346.49,337.14,335.73,337.44,337.62,341.30,344.67,348.39,355.12,355.36,357.29,362.11,363.60,358.98,354.69,349.99,347.40,342.28,323.78,325.11,325.25,312.24,308.16
2004-01-23 21:42:42+00:00,L7,328.68,317.49,326.25,,,,,,,,346.38,351.08,350.11,350.46,351.86,355.98,357.01,356.90,356.66,357.10,358.12,360.02,361.86,365.99,362.67,362.07,,,,,,,,351.21,352.14,356.76,356.62,359.06,362.60,354.62,353.79,349.83,340.39,336.12,330.01,332.83,,,
2004-02-24 21:42:45+00:00,L7,,326.68,329.00,331.06,333.89,334.15,336.97,344.68,349.06,348.87,352.68,351.64,351.79,350.06,351.22,354.94,,,,,,,,,360.10,358.09,353.83,350.60,350.21,350.05,347.71,346.12,349.46,350.98,354.87,356.26,358.73,364.06,,,,,,,335.53,334.86,331.17,320.65,309.05
2004-03-27 21:42:57+00:00,L7,348.20,342.71,345.18,342.85,344.20,345.35,349.98,353.31,359.33,361.72,368.54,,,,,,,,373.33,372.66,369.79,372.08,373.69,378.98,376.83,368.72,364.20,363.71,361.95,361.57,357.45,357.14,356.30,362.69,,,,,,,364.93,360.05,351.85,344.16,337.06,335.97,338.06,326.11,312.74
2004-04-03 21:49:06+00:00,L7,356.97,354.17,353.95,353.64,358.33,358.78,363.26,368.11,,,,,,,,,,382.05,384.39,385.20,384.68,382.10,384.84,387.94,386.38,383.04,379.81,377.82,373.89,373.99,374.85,,,,,,,,,375.43,369.95,364.00,362.29,356.51,349.49,348.20,348.99,336.68,340.06
2004-04-04 21:33:01+00:00,L5,360.51,356.83,353.79,351.73,356.13,356.53,361.31,366.27,370.16,371.75,376.44,374.52,375.88,378.25,378.28,377.79,377.65,377.43,380.21,385.71,383.22,384.56,382.42,385.14,379.91,372.05,367.15,368.54,365.58,369.76,367.64,367.36,367.77,367.11,366.23,371.98,372.99,377.87,378.96,377.30,372.31,365.61,360.16,353.68,344.99,331.85,333.07,318.00,238.92
2004-05-21 21:49:02+00:00,L7,,,,,,,346.51,348.78,356.42,357.22,361.83,364.98,367.26,365.33,362.21,356.19,361.63,369.84,368.50,372.27,,,,,,,,,,355.12,357.99,351.66,355.07,354.42,356.52,355.52,359.88,361.05,364.69,363.92,,351.68,,,,,,,
