dates,nzd0236-0000,nzd0236-0001,nzd0236-0002,nzd0236-0003,nzd0236-0004,nzd0236-0005,nzd0236-0006,nzd0236-0007,nzd0236-0008,nzd0236-0009,nzd0236-0010,nzd0236-0011,nzd0236-0012,nzd0236-0013,nzd0236-0014,nzd0236-0015,nzd0236-0016,nzd0236-0017,nzd0236-0018,nzd0236-0019,nzd0236-0020,nzd0236-0021,nzd0236-0022,nzd0236-0023,nzd0236-0024,nzd0236-0025,nzd0236-0026,nzd0236-0027,nzd0236-0028,nzd0236-0029,nzd0236-0030,nzd0236-0031,nzd0236-0032,nzd0236-0033,nzd0236-0034,nzd0236-0035,nzd0236-0036,nzd0236-0037,nzd0236-0038,nzd0236-0039,nzd0236-0040,nzd0236-0041,nzd0236-0042,nzd0236-0043,nzd0236-0044,nzd0236-0045,nzd0236-0046,nzd0236-0047,nzd0236-0048,satname
2000-07-13 21:51:19+00:00,362.92,363.45,363.50,362.60,361.53,359.93,361.10,367.92,371.74,371.40,371.52,372.20,372.85,372.96,374.55,375.88,377.70,377.29,379.85,380.34,382.04,382.50,384.62,384.81,383.35,381.04,378.78,371.14,370.51,367.49,367.34,368.28,368.20,370.19,369.87,371.06,370.62,373.05,375.00,367.39,364.07,359.82,355.83,351.12,346.57,347.36,352.95,345.62,350.94,L7
2000-08-07 21:44:45+00:00,365.68,366.27,364.80,364.51,363.32,361.84,364.03,369.76,374.56,373.95,373.55,374.70,374.97,375.26,376.41,378.25,379.97,379.31,382.07,382.54,382.93,384.00,386.40,386.93,384.40,382.61,380.68,373.63,372.12,370.00,369.92,369.79,370.11,372.16,371.73,373.37,372.09,375.50,377.13,369.19,366.11,362.96,359.97,356.06,351.55,350.54,354.57,343.44,349.94,L7
2000-08-14 21:50:56+00:00,365.68,367.81,366.28,366.67,364.71,363.41,365.50,371.35,375.72,375.09,374.81,375.80,376.12,376.51,377.29,378.95,380.86,380.30,382.52,383.32,383.98,385.07,387.19,388.02,385.73,383.34,381.32,374.49,372.79,370.62,370.04,370.35,370.32,372.24,372.67,374.15,373.29,376.58,378.07,370.59,367.39,364.43,361.92,357.26,353.74,353.06,354.60,343.50,348.98,L7
2000-09-15 21:50:25+00:00,374.97,369.08,367.97,367.38,365.43,364.98,366.75,372.27,377.16,376.29,376.43,377.00,377.54,377.62,378.46,379.98,381.72,381.29,382.87,383.62,384.29,385.10,386.93,387.92,385.95,383.84,381.15,374.76,373.54,371.89,371.21,371.19,370.97,371.88,372.09,373.88,373.78,377.18,378.86,372.21,368.12,364.71,362.28,357.75,352.85,352.52,352.57,342.95,336.25,L7
2000-11-02 21:50:13+00:00,365.82,367.78,366.38,365.34,364.59,365.06,366.65,372.59,377.32,376.94,377.15,377.08,378.65,378.06,379.02,379.71,380.15,380.45,382.35,384.59,385.13,383.95,385.77,386.99,385.24,383.72,381.00,374.58,373.72,371.66,371.06,371.00,371.06,371.81,372.27,374.67,374.52,377.36,378.74,371.55,367.58,364.18,361.29,356.98,350.96,351.61,352.55,342.25,339.28,L7
2000-12-04 21:50:10+00:00,363.28,366.02,364.84,364.70,363.26,363.80,365.38,370.90,376.13,376.90,376.18,375.62,377.03,377.22,378.22,379.37,377.74,378.07,379.16,381.11,381.38,381.18,383.88,385.77,383.47,381.29,378.99,374.40,371.94,369.84,369.33,369.76,370.41,370.34,370.45,373.49,372.76,377.37,378.42,371.83,367.27,364.94,362.17,356.92,351.47,352.21,354.23,344.88,343.75,L7
2000-12-20 21:50:16+00:00,358.62,362.68,361.91,361.20,359.84,361.37,362.67,368.06,373.31,374.20,374.08,373.62,374.13,374.30,375.14,376.41,375.65,375.50,376.93,378.05,379.01,378.37,380.55,382.61,380.33,377.09,375.11,370.71,368.73,367.25,366.00,366.83,368.04,368.30,368.36,371.10,370.85,374.49,375.91,369.30,364.81,361.64,358.93,352.88,347.21,349.21,354.23,343.38,342.59,L7
2001-01-05 21:50:16+00:00,357.84,361.95,361.07,359.45,358.26,359.67,361.57,367.24,373.42,374.46,374.19,373.92,374.33,374.27,374.70,375.94,375.69,375.48,376.96,378.25,378.87,378.60,380.90,382.84,380.54,377.46,375.13,370.93,368.92,367.51,365.78,366.40,367.46,367.58,368.23,370.77,370.72,374.56,376.07,368.85,364.44,361.11,358.66,352.99,348.03,349.64,354.88,343.75,343.04,L7
2001-03-03 21:44:00+00:00,357.01,355.23,356.24,353.47,352.93,355.31,357.99,363.71,370.43,372.22,372.10,372.19,371.44,370.05,371.22,371.28,371.36,371.87,372.47,373.82,374.33,374.16,376.25,378.93,376.78,373.02,369.87,366.63,364.94,363.80,361.47,361.76,363.46,363.35,364.30,365.09,366.63,370.75,372.77,365.98,360.90,357.78,355.51,349.90,344.72,346.42,353.37,343.22,342.12,L7
2001-03-10 21:50:10+00:00,358.68,356.79,357.80,354.94,354.38,356.77,359.89,365.57,371.69,373.40,373.45,373.75,373.16,371.26,373.02,373.23,372.50,373.33,373.66,374.84,375.61,375.37,377.25,380.15,377.99,374.54,371.02,367.20,365.49,364.40,362.46,362.88,364.35,364.13,365.16,365.87,367.41,371.50,373.56,367.24,361.91,358.63,356.43,350.85,346.06,347.34,354.65,344.87,345.27,L7
2001-04-04 21:43:43+00:00,357.04,355.64,356.73,353.74,352.86,355.62,359.06,364.68,370.23,372.88,372.29,372.94,372.49,370.57,372.09,372.63,371.96,372.67,373.34,374.83,375.74,375.82,377.32,380.42,377.92,374.61,371.32,366.85,364.09,363.01,361.73,361.64,363.08,364.07,365.54,365.58,366.99,370.67,372.93,366.28,361.71,358.55,356.18,351.37,347.14,348.39,356.26,344.73,350.66,L7
2001-04-20 21:43:46+00:00,357.17,355.85,357.24,354.24,353.23,355.78,358.94,364.28,369.96,372.19,371.38,371.93,371.78,370.20,371.82,372.12,372.18,372.44,373.20,373.97,375.36,375.84,376.96,379.83,377.65,374.23,371.16,366.76,364.02,363.10,361.47,361.74,363.02,363.11,364.44,365.24,366.75,370.21,372.69,366.02,361.65,358.64,356.27,351.04,346.25,347.14,354.46,343.45,349.60,L7
2001-07-25 21:42:54+00:00,360.79,361.58,362.97,360.60,359.08,360.61,365.38,369.46,372.98,373.02,372.66,373.93,374.06,371.49,374.72,374.07,375.59,376.17,375.76,375.72,377.26,380.45,379.49,383.29,381.25,381.62,377.55,372.08,368.15,366.66,365.60,365.20,365.59,365.50,367.91,367.33,369.09,372.69,375.30,369.49,365.29,361.34,357.50,352.65,348.08,346.81,352.42,342.54,351.07,L7
2001-08-10 21:42:36+00:00,360.79,360.81,361.94,360.16,358.88,358.91,364.14,368.11,371.60,371.78,371.81,373.74,372.31,371.27,375.09,373.63,374.52,374.02,375.30,373.59,375.25,379.12,378.11,382.02,380.93,379.12,374.42,371.09,366.33,365.48,364.57,364.48,364.63,363.50,366.93,366.40,368.02,371.83,374.57,368.53,364.63,360.39,356.39,351.05,345.73,345.59,348.78,340.17,351.07,L7
2001-08-26 21:42:25+00:00,360.97,360.47,361.71,360.23,358.72,358.59,364.24,368.23,371.37,372.05,372.12,373.52,372.39,371.49,374.42,373.35,374.89,374.17,375.55,374.70,375.70,379.44,378.57,381.85,380.38,378.57,374.36,370.77,366.68,365.42,364.93,364.59,364.81,363.78,366.73,366.48,367.63,371.57,373.96,368.59,364.33,360.34,356.58,350.82,345.36,344.94,348.11,338.62,347.78,L7
2001-09-18 21:48:17+00:00,361.47,361.81,363.49,362.16,361.17,359.76,365.07,368.70,371.16,372.19,371.10,372.36,371.23,372.27,374.70,374.63,375.97,374.06,376.68,375.21,375.91,379.17,379.31,381.01,380.37,379.19,374.95,372.45,368.35,366.39,366.19,365.59,365.59,364.38,366.57,367.20,368.42,372.21,374.23,368.83,364.59,359.54,355.65,349.86,343.03,343.71,345.01,334.86,340.12,L7
2001-09-27 21:42:05+00:00,361.41,361.75,363.21,362.03,361.00,359.44,364.56,368.86,371.68,372.83,371.46,372.89,372.28,372.61,375.06,374.87,376.26,374.59,377.02,375.86,375.91,379.29,379.56,381.29,380.60,378.75,374.97,371.86,367.99,366.15,365.89,364.96,365.37,364.68,366.33,366.88,368.21,371.81,373.90,368.96,364.73,359.58,356.17,349.45,343.00,343.73,345.01,335.39,340.32,L7
2001-10-04 21:48:06+00:00,359.10,359.49,360.44,360.85,359.50,358.23,362.90,366.38,370.36,370.64,369.30,371.06,369.14,369.80,372.27,371.40,373.27,371.07,373.88,373.07,373.07,376.54,376.49,377.70,377.93,376.05,372.68,370.45,367.18,365.75,364.43,364.39,364.96,362.92,364.58,365.08,365.95,369.87,372.06,367.82,363.65,357.19,353.04,345.76,339.28,339.77,341.62,332.52,337.88,L7
2001-10-20 21:48:09+00:00,360.74,360.25,360.42,361.49,359.95,358.29,363.71,367.06,370.52,370.82,368.81,371.84,369.76,369.59,373.30,371.36,371.95,370.17,373.08,374.00,372.94,376.60,377.45,378.69,378.21,376.16,372.07,370.86,366.92,365.66,364.90,364.22,364.57,363.45,366.14,365.75,365.89,370.49,372.69,368.79,363.59,356.83,351.57,344.85,339.47,339.89,343.17,332.41,338.18,L7
2002-02-02 21:42:30+00:00,361.45,358.41,359.01,360.07,357.56,356.28,361.51,365.11,369.18,371.45,369.06,371.77,370.67,369.83,373.11,371.77,371.99,370.66,373.40,374.23,373.19,376.43,377.58,378.72,378.50,372.95,369.40,368.43,364.07,363.18,362.76,362.55,362.83,362.11,364.22,364.65,363.92,367.84,370.36,366.79,362.56,356.81,352.07,345.39,340.71,341.05,343.17,334.73,338.18,L7
2002-02-09 21:48:45+00:00,360.85,358.60,359.35,360.35,357.78,357.33,361.49,365.39,369.56,372.10,369.11,370.66,370.92,369.43,372.21,371.42,372.36,371.60,373.53,375.80,374.33,376.67,378.42,379.20,378.16,373.75,370.80,368.02,364.26,362.87,362.57,362.09,362.78,362.94,363.69,364.52,363.46,366.79,369.71,366.60,361.83,355.83,351.36,345.70,341.74,341.45,347.17,335.44,339.11,L7
2002-02-18 21:42:30+00:00,360.88,359.32,359.85,360.73,358.16,358.08,361.70,365.24,369.22,371.90,369.45,370.70,370.86,369.48,372.18,371.76,372.31,372.09,373.90,376.04,374.32,376.34,378.12,379.19,378.12,374.00,370.28,367.11,363.86,362.47,362.33,361.85,362.34,362.79,363.56,364.34,363.50,367.05,369.69,366.51,361.97,355.48,351.51,346.22,342.29,342.19,348.12,335.91,342.12,L7
2002-02-25 21:48:47+00:00,360.90,358.93,359.61,360.51,356.69,357.70,361.39,365.07,369.29,371.92,369.26,370.76,371.25,368.73,372.23,372.07,372.28,371.96,373.97,375.19,373.12,374.99,377.81,379.09,378.15,373.42,369.37,366.12,363.20,362.21,361.39,361.15,361.78,362.63,363.44,363.87,363.29,366.52,369.73,366.32,361.85,354.65,350.98,346.09,342.36,342.47,348.96,336.81,344.05,L7
2002-03-22 21:42:28+00:00,361.76,359.35,359.39,360.88,356.77,357.99,361.88,365.67,370.14,371.81,369.92,371.61,372.20,369.84,372.65,371.99,371.83,371.84,374.42,376.09,374.20,375.46,378.32,379.98,378.21,373.41,368.84,365.76,363.04,362.49,361.62,361.61,361.48,362.12,363.39,364.01,363.38,366.44,369.63,366.26,361.58,354.84,351.84,346.46,343.07,343.23,351.94,337.75,346.40,L7
2002-04-07 21:42:28+00:00,362.19,360.21,360.11,360.99,357.15,358.64,362.63,366.59,370.67,372.05,370.74,372.37,374.11,371.73,374.52,373.50,372.00,372.77,374.74,376.52,375.01,374.66,379.37,381.23,379.06,374.47,368.83,365.61,363.43,362.39,361.63,361.44,360.62,361.66,363.41,364.30,363.91,366.78,369.81,366.40,360.69,354.96,352.95,347.88,344.69,344.92,351.94,338.98,344.54,L7
2002-05-16 21:48:34+00:00,361.52,361.12,361.48,362.42,358.84,360.75,364.17,368.20,372.78,374.05,374.03,374.83,375.99,374.25,375.65,376.16,375.36,375.89,377.58,378.60,377.54,376.72,380.93,382.84,380.99,376.82,371.72,367.43,365.87,364.35,363.27,363.60,362.94,363.65,364.52,365.12,366.01,368.24,370.95,367.60,363.02,356.80,353.75,348.66,345.29,345.89,352.63,339.84,344.77,L7
2002-06-01 21:48:28+00:00,361.52,361.06,361.81,362.67,359.90,361.56,364.79,368.84,373.31,375.04,375.17,375.67,376.80,374.96,376.28,377.05,376.28,376.67,378.12,379.53,378.33,377.88,381.32,383.29,381.48,377.51,372.76,368.07,366.70,365.40,364.23,364.69,363.74,364.40,365.11,365.97,367.15,369.38,371.79,368.46,363.02,356.80,353.75,348.66,345.29,345.89,352.63,339.84,344.77,L7
2002-07-19 21:48:09+00:00,361.52,360.21,361.23,362.31,359.70,360.19,362.67,368.84,373.31,375.04,375.17,375.67,376.80,374.96,376.28,377.05,376.28,376.67,378.12,379.53,378.33,377.88,381.32,381.60,380.49,375.89,369.37,368.07,363.64,362.52,360.86,361.48,361.20,362.00,362.65,364.66,365.14,367.60,371.79,368.46,363.02,356.80,353.75,348.66,345.29,345.89,352.63,339.84,344.77,L7
2002-08-20 21:47:58+00:00,362.07,359.58,360.34,362.06,360.26,360.56,363.67,371.30,375.37,376.27,377.65,379.12,379.89,378.51,379.37,379.58,379.48,378.88,380.44,382.19,381.68,380.08,384.08,383.55,382.25,378.53,371.65,371.17,365.93,365.10,362.40,362.97,362.45,363.23,363.86,366.12,367.27,369.95,374.83,371.16,365.29,360.85,358.19,350.20,346.62,346.25,352.21,336.82,340.54,L7
2002-08-29 21:41:39+00:00,361.95,359.84,360.78,362.97,362.81,362.28,364.97,372.69,376.69,377.83,379.65,380.98,381.41,381.94,381.80,381.52,380.68,381.11,381.29,384.28,384.82,382.94,386.19,384.75,383.35,380.60,373.78,373.80,367.33,366.53,364.24,364.62,363.83,364.19,364.99,367.35,369.19,372.02,376.32,372.35,366.83,363.79,361.65,353.00,348.89,347.88,351.53,338.28,341.52,L7
2002-09-14 21:41:31+00:00,361.82,359.61,360.95,362.54,362.86,362.58,364.95,372.87,377.10,378.33,379.44,381.07,380.16,381.38,381.41,381.43,380.23,380.46,381.04,383.15,383.57,381.84,385.24,384.50,383.16,380.41,374.48,372.97,367.17,366.93,365.86,364.62,363.83,364.19,364.99,367.35,369.19,372.02,376.32,372.35,366.83,363.79,361.65,353.00,348.89,347.88,351.53,338.28,341.52,L7
2002-10-23 21:47:39+00:00,356.86,355.53,358.23,359.82,360.65,360.77,363.14,371.65,376.50,378.28,378.37,379.66,377.78,378.60,380.09,381.70,381.93,381.62,381.53,382.56,382.75,382.52,384.66,383.00,382.18,379.30,373.50,372.90,366.17,366.50,366.12,364.81,364.94,365.29,366.44,368.05,370.15,373.33,377.93,373.61,369.88,366.73,363.70,356.37,351.75,349.43,349.57,339.92,345.03,L7
2002-11-08 21:47:44+00:00,353.40,352.64,355.54,356.95,358.36,358.84,361.79,369.66,374.48,376.66,377.11,378.27,376.45,376.79,378.72,380.50,380.36,380.74,380.15,381.43,381.74,381.81,383.52,382.25,381.44,378.68,372.45,371.70,365.34,365.62,365.26,364.62,364.86,364.23,365.67,367.52,369.79,372.82,376.76,373.06,369.61,365.77,362.89,356.77,351.03,348.99,349.57,339.59,345.00,L7
2003-01-11 21:48:14+00:00,350.34,345.82,347.77,348.92,350.81,352.17,355.93,364.05,368.36,370.87,370.33,371.20,369.67,370.59,373.83,375.78,375.37,376.25,375.88,376.31,377.62,377.09,380.05,378.51,377.27,374.41,367.17,366.58,360.18,360.69,360.70,358.88,359.91,360.26,362.32,364.42,365.97,368.91,373.17,369.15,366.14,363.40,360.81,354.20,348.99,347.10,347.02,337.33,342.97,L7
2003-02-21 21:42:20+00:00,348.17,341.85,343.72,344.48,347.06,350.29,355.59,361.90,366.71,369.56,369.90,370.26,368.56,369.67,372.73,375.37,374.07,376.09,374.88,374.77,376.61,376.52,378.42,378.97,377.29,375.17,370.36,366.25,362.73,362.38,364.39,362.66,363.47,363.51,365.65,365.66,368.79,371.73,372.90,369.72,366.78,362.92,360.19,354.79,348.23,346.76,346.47,338.89,345.40,L7
2003-03-16 21:48:34+00:00,342.30,334.53,334.40,335.97,338.71,342.15,348.05,353.85,359.40,360.96,363.62,363.61,362.38,362.55,366.98,370.07,369.21,372.21,371.98,369.92,372.37,372.71,374.51,375.03,374.27,371.30,365.76,362.94,358.92,357.15,358.60,360.45,361.64,361.13,363.35,363.57,366.04,369.11,370.38,366.79,363.83,358.71,356.33,352.18,345.52,344.86,344.62,335.36,342.26,L7
2003-04-10 21:42:26+00:00,342.99,336.47,335.64,336.82,338.25,341.35,347.80,353.53,359.15,361.03,362.93,363.64,362.53,361.93,365.50,368.67,369.16,370.77,370.92,369.75,372.68,373.35,374.20,375.66,374.81,370.90,365.47,362.87,360.15,358.33,359.26,360.96,362.55,361.58,363.04,363.88,366.57,369.03,370.54,367.23,363.86,359.50,357.14,352.01,344.59,344.38,343.70,334.23,341.87,L7
2003-04-26 21:42:25+00:00,343.14,341.86,340.19,340.77,341.87,343.85,350.41,355.67,359.91,362.36,365.53,365.24,364.75,364.36,367.24,369.69,370.57,371.94,372.70,372.27,375.34,375.45,376.41,377.88,377.33,373.39,368.06,365.04,362.14,360.08,360.45,362.61,364.09,363.35,363.97,365.54,368.07,370.42,371.82,368.12,364.41,360.00,357.52,351.62,344.26,343.52,339.50,330.58,339.16,L7
2003-05-03 21:48:37+00:00,343.14,344.23,342.54,342.31,343.24,344.82,350.83,355.76,359.61,361.34,364.92,365.99,365.12,364.95,366.66,370.03,370.11,371.19,372.40,371.29,374.54,375.09,375.97,377.72,377.11,373.28,368.64,365.72,363.03,361.10,360.64,362.75,364.40,363.93,364.53,365.51,368.15,370.42,371.85,368.24,364.36,359.12,356.73,351.36,343.87,343.08,339.50,329.71,337.52,L7
2003-05-28 21:42:22+00:00,344.05,350.70,348.44,346.68,347.00,348.50,354.69,359.28,363.02,364.69,367.28,368.14,367.81,368.17,369.51,372.47,372.98,370.48,372.50,370.72,374.35,374.68,375.85,377.84,377.25,373.11,369.23,365.93,363.62,361.38,360.87,362.62,364.40,364.94,365.11,365.71,368.24,372.30,374.11,370.15,366.07,361.29,358.19,352.09,345.34,343.85,343.81,329.42,337.80,L7
2003-07-23 21:30:14+00:00,355.17,357.01,354.51,353.09,353.63,354.65,359.99,364.31,367.71,369.27,371.50,374.45,373.22,373.08,374.07,376.15,377.46,375.82,377.74,376.35,379.12,379.16,380.00,382.60,381.81,378.25,375.64,371.44,369.89,367.69,366.98,367.11,368.89,368.78,368.87,369.84,372.44,375.92,377.09,373.16,369.02,363.94,361.35,355.38,348.40,346.70,348.81,331.46,339.61,L5
2003-08-15 21:36:48+00:00,356.05,356.47,353.68,352.29,353.02,353.84,359.15,363.02,366.24,367.87,370.12,372.74,371.67,371.44,372.62,374.52,376.20,375.89,376.74,375.62,377.72,377.62,378.74,381.65,379.92,375.95,374.00,370.01,368.56,366.17,364.49,365.57,366.52,367.68,367.68,368.20,371.30,374.65,376.16,372.82,368.31,363.35,360.07,352.65,345.88,344.08,348.81,329.22,338.92,L5
2003-11-04 21:42:03+00:00,369.58,367.95,364.28,358.93,360.96,362.65,367.84,371.14,373.26,376.54,374.69,377.54,377.47,376.73,379.10,378.47,381.76,381.77,383.46,383.47,382.48,380.98,383.44,387.73,380.58,377.76,379.00,373.05,372.30,371.12,367.45,366.89,365.90,368.09,369.07,371.02,375.44,378.15,380.51,376.77,374.75,370.98,365.47,354.50,349.88,346.09,355.10,333.49,345.19,L7
2003-11-19 21:38:14+00:00,364.31,364.82,362.98,359.46,360.72,361.90,365.28,368.34,370.32,372.30,372.68,375.85,376.08,375.58,378.02,377.76,380.53,381.06,383.35,382.97,382.96,382.82,384.82,388.16,382.16,379.67,379.33,375.35,371.22,368.10,365.23,365.06,364.90,366.66,368.25,369.95,373.79,376.75,379.45,377.06,374.99,371.00,365.56,356.76,352.13,348.74,356.76,336.82,343.12,L5
2003-11-20 21:42:19+00:00,364.31,364.82,362.98,359.46,360.72,361.90,363.63,366.63,368.54,370.76,370.97,374.56,374.34,374.00,376.45,376.54,378.60,378.63,381.18,380.61,380.49,381.05,384.82,388.16,382.16,379.67,379.33,375.35,371.22,366.27,364.15,364.31,363.81,365.17,367.05,368.39,372.14,375.85,378.40,375.50,372.41,368.47,363.37,356.76,352.13,348.74,356.76,336.82,342.52,L7
2003-11-28 21:32:10+00:00,356.94,353.70,352.63,353.13,355.31,355.74,358.04,361.07,363.96,365.71,366.40,371.07,369.28,368.62,371.39,370.91,373.25,375.53,377.78,376.67,376.70,377.67,378.99,383.10,378.09,375.43,375.70,372.27,367.60,364.19,363.00,362.74,362.63,364.05,364.91,366.55,370.12,372.47,374.37,371.44,367.82,363.52,359.62,351.38,347.26,344.21,350.30,333.85,334.76,L5
2003-12-30 21:32:24+00:00,354.05,351.65,352.28,352.07,353.75,354.02,357.31,360.58,363.68,364.95,366.16,370.06,368.34,367.85,370.87,370.90,372.86,374.32,376.89,375.97,376.26,376.89,378.76,382.41,378.24,374.81,374.10,370.40,366.00,363.23,362.31,362.30,362.49,363.36,364.30,365.93,368.50,371.51,373.66,370.36,366.36,362.79,358.77,351.35,347.49,344.32,348.24,333.46,334.65,L5
2004-01-22 21:38:40+00:00,342.44,339.51,341.75,344.31,345.38,345.72,350.91,354.03,357.36,358.90,361.19,363.94,364.04,363.95,367.29,367.34,367.59,369.35,371.39,369.69,370.32,371.55,372.39,374.72,370.38,367.08,366.87,363.38,358.27,356.86,356.32,358.05,358.53,359.74,361.20,362.52,365.00,368.55,370.98,367.75,363.07,359.17,354.94,347.28,340.73,338.34,342.50,329.69,330.42,L5
2004-01-23 21:42:42+00:00,341.48,337.01,340.50,344.31,345.38,345.72,350.91,354.03,357.36,358.90,360.45,363.38,363.21,363.22,366.32,366.92,367.23,368.84,370.46,368.89,369.78,371.17,371.96,374.60,370.43,367.65,366.87,363.38,358.27,356.86,356.32,358.05,358.53,359.63,360.98,362.71,364.95,368.36,370.89,367.11,363.08,358.92,353.83,346.54,340.16,338.59,342.50,329.69,330.42,L7
2004-02-24 21:42:45+00:00,337.86,333.78,338.63,342.97,344.23,344.65,349.66,353.85,357.46,358.68,360.53,363.24,362.95,362.89,365.82,366.85,367.20,367.77,370.42,368.50,369.86,371.63,372.12,374.33,370.29,368.31,366.41,362.98,357.88,356.95,357.21,357.73,359.27,359.27,361.14,363.32,365.19,369.10,371.07,366.64,363.03,358.88,354.28,349.14,342.54,341.22,341.94,332.78,328.92,L7
