dates,nzd0236-0000,nzd0236-0001,nzd0236-0002,nzd0236-0003,nzd0236-0004,nzd0236-0005,nzd0236-0006,nzd0236-0007,nzd0236-0008,nzd0236-0009,nzd0236-0010,nzd0236-0011,nzd0236-0012,nzd0236-0013,nzd0236-0014,nzd0236-0015,nzd0236-0016,nzd0236-0017,nzd0236-0018,nzd0236-0019,nzd0236-0020,nzd0236-0021,nzd0236-0022,nzd0236-0023,nzd0236-0024,nzd0236-0025,nzd0236-0026,nzd0236-0027,nzd0236-0028,nzd0236-0029,nzd0236-0030,nzd0236-0031,nzd0236-0032,nzd0236-0033,nzd0236-0034,nzd0236-0035,nzd0236-0036,nzd0236-0037,nzd0236-0038,nzd0236-0039,nzd0236-0040,nzd0236-0041,nzd0236-0042,nzd0236-0043,nzd0236-0044,nzd0236-0045,nzd0236-0046,nzd0236-0047,nzd0236-0048,satname
2000-07-13 21:51:19+00:00,,365.03,359.45,356.36,355.51,357.12,357.86,365.39,370.19,371.23,370.35,369.41,372.55,373.90,377.00,377.18,377.36,373.23,379.22,380.44,381.38,381.44,384.26,383.99,381.83,383.00,384.54,373.60,369.90,367.51,366.79,371.27,372.15,373.65,371.51,379.10,371.91,374.69,377.02,368.41,367.29,361.08,354.74,,,,,,,L7
2000-08-07 21:44:45+00:00,,374.70,368.34,369.56,365.42,367.06,370.67,371.06,380.46,378.48,379.85,379.82,380.24,380.87,380.16,383.04,384.54,386.11,385.80,386.15,383.21,388.21,387.56,392.48,388.83,386.04,384.42,380.05,375.90,374.78,375.15,370.22,372.15,372.87,373.26,376.54,374.32,379.40,380.23,371.52,370.12,368.62,365.26,358.54,353.35,351.33,354.13,341.81,349.36,L7
2000-08-14 21:50:56+00:00,,375.51,373.67,377.48,371.66,371.23,372.88,379.28,381.48,380.79,381.09,381.31,381.90,382.77,381.70,382.45,385.28,385.22,384.76,387.22,389.21,390.43,391.14,393.47,392.39,386.99,384.54,378.79,376.15,373.71,370.60,373.13,371.36,372.64,377.36,378.02,379.33,381.97,382.77,376.23,372.48,370.31,367.77,359.66,358.13,358.11,354.64,343.64,347.06,L7
2000-09-15 21:50:25+00:00,374.97,368.09,370.34,368.70,369.50,367.46,368.49,374.89,378.45,379.72,381.76,381.14,381.98,381.06,383.06,384.17,383.23,384.49,383.34,383.36,383.26,383.79,386.54,387.26,385.07,383.41,379.31,376.23,374.83,373.31,373.27,372.18,371.64,369.78,367.91,372.13,372.90,377.09,379.98,376.31,368.48,365.10,361.34,355.04,347.08,348.12,348.95,343.40,312.34,L7
2000-11-02 21:50:13+00:00,356.66,352.26,353.40,350.68,354.58,357.00,359.02,365.35,371.61,373.80,371.74,371.31,376.52,370.09,371.73,369.87,366.41,369.04,372.41,379.64,381.24,369.95,373.65,375.89,373.41,373.46,369.59,365.27,369.80,363.73,364.46,363.72,366.38,366.23,366.80,366.59,368.04,369.92,370.40,365.27,359.55,355.78,357.32,354.66,345.29,348.88,352.49,340.13,348.35,L7
2000-12-04 21:50:10+00:00,358.22,360.50,363.83,365.45,362.91,362.94,363.39,369.41,374.57,377.39,372.30,370.72,369.00,374.61,375.65,379.52,369.63,370.34,369.44,369.86,369.99,373.23,380.14,381.53,379.31,374.85,371.51,372.44,365.05,366.03,365.69,368.02,368.78,366.87,365.87,368.55,370.04,381.16,380.10,373.24,365.70,368.76,366.61,356.71,353.51,354.59,360.96,355.44,361.63,L7
2000-12-20 21:50:16+00:00,344.63,342.64,344.37,340.14,339.32,346.77,346.41,351.03,356.39,357.98,361.49,361.61,356.75,356.80,356.69,358.67,363.13,360.10,363.56,359.69,364.81,361.57,360.58,363.66,361.45,351.91,351.88,348.58,349.51,351.66,346.03,349.25,353.85,356.07,355.79,356.76,359.41,357.21,360.84,354.15,350.07,341.80,339.46,332.70,325.92,334.25,,335.88,336.80,L7
2001-01-05 21:50:16+00:00,354.70,356.84,355.17,347.26,347.17,347.81,353.82,361.49,374.19,376.28,374.90,376.06,375.73,374.09,371.64,372.58,375.93,375.34,377.13,379.68,377.84,380.16,383.31,384.42,382.03,380.03,375.23,372.50,370.22,369.34,364.26,363.45,363.37,362.50,367.32,368.47,369.84,375.02,377.21,365.69,361.81,357.43,356.82,353.60,352.92,352.17,358.09,345.98,345.75,L7
2001-03-03 21:44:00+00:00,352.88,351.08,350.31,348.60,344.11,349.88,356.79,360.11,367.36,368.14,370.38,372.27,368.68,363.63,368.53,362.89,369.80,371.92,368.95,370.69,368.85,376.23,373.27,380.84,379.43,374.46,371.71,364.74,360.26,358.73,355.12,353.92,356.74,358.65,362.11,358.06,359.56,364.13,368.09,361.20,359.78,357.81,351.52,346.71,343.61,340.53,346.34,338.50,347.88,L7
2001-03-10 21:50:10+00:00,368.67,366.11,367.17,363.75,363.10,365.53,371.30,376.74,379.24,380.50,381.57,383.13,383.46,378.57,383.83,384.93,379.39,382.09,380.78,380.95,383.29,382.66,383.24,387.46,385.24,383.69,377.89,370.64,368.78,367.98,368.36,369.65,369.70,368.83,370.33,370.53,372.08,375.97,378.31,374.82,367.98,363.76,361.96,356.51,354.12,352.87,361.10,354.76,364.12,L7
2001-04-04 21:43:43+00:00,363.55,360.07,362.84,360.33,358.83,359.43,362.67,368.66,368.27,376.04,373.68,375.48,377.28,376.22,376.54,379.96,379.43,379.83,381.09,383.30,384.16,386.91,387.04,389.13,384.56,383.87,381.45,373.80,365.02,363.60,368.16,363.44,362.73,369.34,370.58,370.11,369.98,371.29,375.55,369.60,367.11,364.53,359.57,358.73,354.64,355.44,358.57,342.44,350.10,L7
2001-04-20 21:43:46+00:00,358.06,357.31,360.86,357.74,355.83,356.87,358.14,361.43,368.04,367.40,365.00,364.84,366.82,367.56,369.99,368.52,373.73,370.84,372.21,367.93,372.73,376.02,374.42,375.74,375.77,371.57,370.06,366.11,363.54,363.70,359.70,362.50,362.59,356.36,356.75,362.82,365.07,366.96,370.98,364.16,361.23,359.25,356.94,348.67,339.96,338.39,343.66,334.46,342.17,L7
2001-07-25 21:42:54+00:00,,373.35,373.65,372.57,373.55,371.33,378.00,380.34,382.01,,,,,,,,,,,,,,,,,394.50,386.62,385.10,383.15,379.31,376.67,376.48,376.20,374.32,379.78,375.11,378.78,385.08,383.59,377.69,370.35,,,,,,,,,L7
2001-08-10 21:42:36+00:00,,356.91,356.81,357.97,357.84,350.44,357.94,361.38,364.68,366.80,368.41,372.98,365.32,370.36,376.54,371.84,370.23,365.40,373.47,365.10,367.20,373.77,372.60,376.91,379.67,366.63,358.82,366.17,357.21,359.57,359.43,360.89,359.83,353.48,362.04,361.77,362.66,367.55,370.89,363.73,361.33,356.59,351.96,344.61,336.32,340.70,334.21,330.71,,L7
2001-08-26 21:42:25+00:00,361.67,358.43,360.35,360.62,357.75,356.64,364.83,368.96,370.02,373.39,373.70,372.40,372.81,372.59,371.11,371.96,376.77,374.92,376.80,380.22,377.98,381.05,380.87,381.03,377.60,375.28,374.00,368.85,368.82,365.06,367.07,365.23,365.85,365.45,365.50,366.94,365.25,370.04,370.29,368.92,362.52,360.11,357.51,349.67,343.52,341.69,344.77,330.86,334.63,L7
2001-09-18 21:48:17+00:00,362.60,364.82,366.41,363.75,363.24,363.85,368.82,371.42,373.93,377.33,374.71,376.12,373.91,374.60,379.31,380.87,379.70,379.29,379.81,379.52,377.49,378.08,381.61,382.26,384.24,383.31,378.78,374.67,372.36,367.09,366.09,364.99,366.37,367.30,364.78,366.47,368.75,372.35,374.08,368.88,364.99,357.20,352.26,347.64,340.71,342.33,343.83,335.81,333.56,L7
2001-09-27 21:42:05+00:00,361.19,361.38,361.52,361.26,359.97,357.51,361.53,369.86,374.79,376.00,373.27,375.55,377.53,374.34,376.85,376.06,377.70,377.24,378.76,379.06,375.88,379.91,380.83,382.66,381.77,376.08,375.08,368.29,365.85,364.71,364.12,361.20,364.04,366.51,364.90,364.94,367.01,369.37,371.90,369.75,365.57,359.80,358.76,347.38,342.84,343.85,,338.09,341.16,L7
2001-10-04 21:48:06+00:00,351.99,344.26,343.47,352.03,348.34,350.99,351.03,351.29,359.04,362.93,360.73,364.48,358.43,359.37,359.81,359.16,361.47,358.76,362.20,366.60,367.16,370.43,368.63,367.62,368.54,365.01,365.39,363.97,359.35,360.83,357.90,359.44,359.81,357.00,358.30,357.54,354.16,357.72,362.69,361.58,359.59,350.20,340.78,336.58,332.31,331.67,,325.19,,L7
2001-10-20 21:48:09+00:00,366.27,362.62,360.73,362.26,358.95,357.27,363.82,366.19,369.14,368.45,362.07,369.53,370.59,366.27,376.20,368.24,365.84,365.39,367.44,373.47,371.95,376.37,380.16,381.63,377.47,372.34,365.77,369.00,361.73,363.02,362.99,361.30,359.88,360.08,367.68,367.49,364.65,371.31,375.40,370.97,360.77,357.09,348.15,343.24,341.10,339.08,349.88,333.81,343.36,L7
2002-02-02 21:42:30+00:00,364.98,360.47,363.81,362.57,356.85,357.29,362.60,366.67,372.65,375.24,370.55,371.31,376.07,371.27,371.97,374.26,372.21,373.61,375.31,375.62,374.65,375.42,378.36,378.96,380.20,371.97,367.94,368.05,363.18,361.97,361.70,364.79,364.02,364.94,366.35,367.43,364.97,366.54,367.30,363.67,363.17,356.65,355.08,348.61,348.17,348.03,,348.63,,L7
2002-02-09 21:48:45+00:00,357.27,358.23,359.16,359.96,359.33,357.73,357.81,363.35,367.32,371.34,368.75,365.20,367.10,367.57,370.21,369.42,372.80,372.00,374.39,376.11,375.21,375.40,378.46,380.26,377.28,372.27,368.64,363.30,358.53,357.41,358.12,357.70,359.49,359.33,358.33,360.80,359.44,360.20,366.33,362.43,356.17,349.79,346.95,346.79,343.50,343.50,350.20,335.72,342.86,L7
2002-02-18 21:42:30+00:00,361.10,364.35,363.37,363.42,360.83,363.38,363.20,364.21,366.87,370.50,371.80,371.03,370.44,369.82,371.95,374.12,372.00,375.50,376.47,377.72,374.21,374.03,376.08,379.08,377.83,375.77,366.62,360.73,361.04,359.64,360.69,360.11,359.27,361.70,362.61,363.11,363.81,368.88,369.52,365.86,363.00,353.03,352.62,349.88,346.21,347.34,351.94,339.18,357.17,L7
2002-02-25 21:48:47+00:00,361.83,355.31,358.37,358.80,346.03,353.60,362.33,367.60,370.56,373.57,372.21,372.85,375.91,366.58,371.53,374.42,376.51,373.91,377.39,373.39,368.45,370.28,378.38,380.22,377.88,370.61,366.76,360.99,363.59,363.03,359.49,359.66,361.39,364.18,364.60,363.16,363.50,365.77,370.63,367.45,361.52,353.46,353.22,348.58,344.05,343.96,,338.08,346.20,L7
2002-03-22 21:42:28+00:00,369.49,368.18,364.70,366.76,363.90,366.15,372.68,376.16,380.77,376.43,379.99,382.96,381.52,383.48,382.67,380.21,376.14,378.28,383.37,386.79,386.08,381.81,385.69,389.40,384.73,383.23,374.52,371.74,371.04,369.31,367.92,368.67,363.95,363.25,364.32,367.61,369.51,371.74,373.27,368.34,362.89,358.67,359.14,350.61,346.35,348.44,355.74,343.26,347.65,L7
2002-04-07 21:42:28+00:00,354.42,352.31,350.63,353.19,354.15,355.08,355.97,361.92,367.36,368.79,369.80,373.73,377.16,377.09,377.09,373.80,368.50,370.67,368.82,372.55,374.51,369.33,378.48,379.09,378.04,375.07,371.59,365.47,364.92,362.36,360.53,357.85,356.35,358.15,359.98,360.49,361.51,363.01,366.21,366.11,357.34,356.06,355.49,347.46,343.44,344.06,,334.16,329.98,L7
2002-05-16 21:48:34+00:00,,368.96,370.29,372.25,370.81,372.02,374.58,377.50,383.91,382.51,385.12,386.71,383.72,383.95,384.12,386.87,389.37,387.27,387.31,387.99,389.68,390.80,391.05,392.85,391.00,388.80,385.97,381.74,378.81,376.72,374.47,376.44,376.08,373.97,375.43,373.27,379.34,381.57,383.41,379.35,377.07,369.92,,,,,,,,L7
2002-06-01 21:48:28+00:00,,360.66,364.14,364.38,367.32,367.23,369.11,373.32,377.00,381.91,383.10,381.55,382.51,379.90,380.69,383.27,382.75,382.10,381.91,386.08,383.83,386.00,384.06,386.50,384.88,382.36,380.04,372.56,372.47,372.73,370.93,372.28,369.40,369.70,369.24,371.89,375.09,377.35,377.61,374.49,,,,,,,,,,L7
2002-07-19 21:48:09+00:00,,353.45,356.57,359.47,358.11,349.24,345.77,,,,,,,,,,,,,,,,,368.07,372.55,362.96,342.21,,339.18,339.48,333.93,335.85,340.82,342.78,342.97,354.21,349.07,353.38,,,,,,,,,,,,L7
2002-08-20 21:47:58+00:00,362.53,358.18,357.68,359.55,361.51,360.62,365.28,371.28,372.62,374.38,375.67,376.94,378.50,380.08,380.13,378.90,383.62,381.06,383.87,386.31,387.55,382.26,386.81,388.72,386.67,386.66,380.44,374.51,371.53,372.06,369.52,370.02,369.14,370.57,370.49,372.20,372.86,376.86,377.88,371.21,367.63,366.14,364.89,354.17,352.65,348.56,348.68,331.77,338.32,L7
2002-08-29 21:41:39+00:00,361.34,357.14,361.44,365.19,363.85,365.63,371.41,375.99,378.46,382.98,384.24,384.02,385.04,387.16,386.10,386.06,383.67,387.25,382.47,385.98,387.28,387.42,391.02,388.59,385.60,385.12,381.72,376.77,373.38,373.05,372.37,371.20,371.06,370.90,372.47,371.80,376.98,380.20,379.54,374.59,369.20,368.17,367.07,359.77,353.11,350.44,350.18,343.93,350.14,L7
2002-09-14 21:41:31+00:00,361.33,357.98,362.11,359.57,363.23,364.67,364.77,373.92,379.61,381.30,378.18,381.59,372.64,378.00,379.06,380.91,377.57,376.56,379.51,376.35,376.07,375.25,379.60,382.80,381.83,379.08,379.33,368.01,366.03,369.71,377.17,,,,,,,,,,,,,,,,,,,L7
2002-10-23 21:47:39+00:00,342.24,332.32,335.36,338.32,339.75,345.97,351.08,357.87,367.38,366.61,363.89,367.17,364.24,362.53,370.44,374.21,374.62,375.49,374.10,372.65,372.08,373.37,375.42,373.48,372.71,370.14,364.82,363.79,361.79,361.77,364.45,363.09,363.12,363.80,368.03,364.92,367.55,370.60,371.21,368.43,365.64,362.68,359.13,355.17,349.49,349.29,349.85,344.05,346.63,L7
2002-11-08 21:47:44+00:00,339.54,332.44,336.74,336.86,342.26,345.30,352.28,357.72,362.39,366.91,369.58,369.94,368.50,365.94,370.53,373.31,370.89,375.43,371.85,374.68,375.67,377.56,376.68,377.01,376.25,374.34,365.10,364.49,359.52,359.42,359.22,363.48,364.41,357.88,361.05,364.32,367.61,369.77,370.88,370.27,368.49,361.93,360.48,357.96,348.85,347.68,,338.61,344.91,L7
2003-01-11 21:48:14+00:00,335.07,329.24,324.47,323.49,326.93,333.79,340.89,347.50,349.69,353.02,350.40,347.57,349.09,349.82,356.71,361.26,361.83,361.73,363.48,361.91,367.06,366.66,370.77,370.93,365.25,362.54,356.57,351.91,349.85,349.32,348.24,349.63,350.93,355.64,358.90,359.09,361.73,362.63,366.35,361.27,359.73,358.06,352.50,343.92,340.85,339.53,339.39,328.29,334.87,L7
2003-02-21 21:42:20+00:00,349.49,341.98,342.21,343.46,346.34,346.35,353.10,358.41,362.74,366.57,373.13,371.25,371.84,374.54,373.53,376.44,375.85,380.06,377.89,377.03,381.47,378.83,377.03,381.00,382.12,379.83,374.61,372.51,365.80,361.01,364.88,365.88,367.82,369.32,367.80,368.19,370.10,375.46,376.52,374.03,370.82,363.76,361.75,357.13,348.87,346.87,,339.59,350.45,L7
2003-03-16 21:48:34+00:00,345.18,336.68,333.22,337.70,338.27,339.35,342.90,347.77,354.80,351.68,361.08,362.13,358.25,359.91,363.71,365.12,362.86,368.35,372.56,363.35,365.59,367.12,372.66,372.74,375.04,369.67,367.69,362.02,357.62,354.21,356.22,360.18,361.94,359.03,360.96,361.32,363.23,367.10,366.92,359.93,354.45,347.12,347.78,346.70,339.54,340.95,,326.24,334.44,L7
2003-04-10 21:42:26+00:00,346.44,346.18,341.85,341.07,335.98,337.31,346.54,351.92,357.88,361.39,359.47,363.77,363.28,358.81,358.06,361.65,368.90,363.53,365.66,368.88,374.21,376.58,372.67,378.80,377.48,368.88,364.01,362.50,366.34,364.28,362.56,363.53,367.07,363.79,361.51,365.44,369.18,368.64,371.35,369.44,364.05,363.45,361.20,351.20,339.96,341.97,341.85,328.60,339.92,L7
2003-04-26 21:42:25+00:00,,364.62,362.67,362.04,361.42,361.01,366.77,370.69,371.98,374.61,379.52,376.80,377.52,377.14,380.90,380.39,383.09,382.56,384.78,387.74,388.07,385.93,388.67,386.79,387.86,385.07,380.35,376.82,373.72,372.26,371.56,372.95,372.34,374.44,373.60,374.88,376.54,378.91,378.92,373.80,368.92,365.66,361.38,352.83,347.48,344.09,337.27,322.18,330.35,L7
2003-05-03 21:48:37+00:00,,358.45,356.65,351.56,351.49,350.64,353.36,356.33,357.76,355.17,361.29,370.49,367.37,368.48,363.17,372.02,367.37,366.68,370.61,365.41,369.72,372.93,373.29,376.78,375.75,372.65,372.16,369.81,368.38,367.23,361.78,363.58,366.32,367.42,367.88,365.32,368.67,370.44,372.01,368.93,364.04,353.84,352.04,349.79,341.52,340.48,,324.49,327.69,L7
2003-05-28 21:42:22+00:00,,377.75,378.01,367.45,368.59,371.02,379.24,382.37,386.31,390.42,386.07,384.94,387.32,388.49,390.50,390.38,390.94,,,,,,,,,,,,,,,,,,,,,382.90,386.67,383.63,380.49,377.12,370.67,363.06,359.17,353.03,356.72,336.53,346.90,L7
2003-07-23 21:30:14+00:00,379.55,373.39,366.98,368.35,373.34,376.87,378.01,382.70,382.51,385.06,379.97,391.77,386.94,384.18,388.59,387.03,393.20,393.73,394.93,395.70,395.68,393.55,395.69,399.51,392.61,393.41,395.03,384.96,387.49,387.16,384.91,376.51,377.84,378.65,381.49,383.89,386.92,387.96,387.23,382.39,380.38,376.64,374.64,366.95,362.29,359.50,359.38,342.58,347.54,L5
2003-08-15 21:36:48+00:00,359.60,352.70,347.85,346.67,348.77,348.20,353.30,353.96,355.92,358.02,360.44,360.76,360.87,359.99,362.49,363.12,367.38,376.33,370.72,371.24,369.28,368.42,371.20,375.95,368.55,362.11,364.15,361.44,360.55,357.01,349.54,356.34,352.29,361.09,360.54,358.36,364.46,365.82,369.66,370.40,363.37,359.19,351.10,333.50,328.19,325.73,,313.58,334.10,L5
2003-11-04 21:42:03+00:00,,,,353.23,353.13,354.52,360.81,365.55,368.29,372.67,372.29,372.68,374.75,374.27,374.82,373.34,375.53,375.26,384.73,,,,,,,,377.83,372.74,368.86,369.18,367.90,367.82,367.58,364.52,365.19,370.81,374.93,375.94,378.49,370.67,,,,,,,349.19,341.28,352.24,L7
2003-11-19 21:38:14+00:00,353.79,355.46,359.08,361.58,359.75,358.91,355.02,357.14,358.57,355.31,364.64,369.09,370.54,370.97,373.72,374.95,375.58,378.92,383.01,381.97,383.92,386.48,387.57,389.01,385.31,383.49,380.30,382.25,367.97,359.06,358.58,359.56,361.88,362.39,365.79,366.75,368.86,371.15,375.21,378.22,375.70,371.06,365.84,363.54,358.87,356.69,361.76,350.14,334.82,L5
2003-11-20 21:42:19+00:00,,,,,,,355.39,358.07,359.64,363.07,362.40,368.14,365.62,366.10,368.59,370.42,368.97,368.89,372.53,373.54,373.06,375.75,,,,,,,,358.95,359.84,361.31,359.47,359.18,362.25,362.14,365.52,371.31,373.14,367.68,362.12,358.32,354.61,,,,,,339.49,L7
2003-11-28 21:32:10+00:00,334.80,333.27,336.60,335.84,341.56,340.22,345.71,349.00,358.82,360.13,358.68,363.99,356.96,356.24,360.14,356.63,358.86,360.05,360.77,360.88,361.55,364.14,361.49,367.91,365.89,362.70,361.21,359.98,353.11,353.80,357.24,354.88,356.71,358.46,354.22,357.33,360.01,362.63,362.49,359.27,357.53,352.38,351.89,341.55,339.71,334.90,330.85,321.65,300.38,L5
2003-12-30 21:32:24+00:00,342.49,343.42,350.91,346.76,345.98,345.37,352.91,357.63,362.02,360.42,364.70,363.99,362.72,363.19,367.73,370.80,370.51,367.04,371.57,372.52,374.05,372.98,377.84,379.65,378.83,372.34,366.07,361.06,358.02,357.43,358.15,359.71,361.69,359.25,360.61,362.20,358.78,365.76,369.38,363.87,359.04,359.15,354.51,351.19,348.38,344.79,340.04,331.55,333.96,L5
2004-01-22 21:38:40+00:00,321.54,312.70,314.31,321.76,323.08,327.10,333.21,336.87,338.23,342.69,345.19,348.94,356.82,356.92,363.54,362.13,356.32,358.93,356.38,357.97,360.06,361.55,363.83,361.08,353.34,354.77,351.63,342.82,341.13,342.58,343.02,346.70,350.07,353.30,359.82,360.06,362.43,367.25,368.51,364.12,360.69,354.90,351.72,346.60,328.48,329.61,330.65,319.95,317.98,L5
2004-01-23 21:42:42+00:00,336.68,324.49,334.25,,,,,,,,355.22,359.48,357.41,358.10,359.50,363.98,364.65,365.30,363.96,364.10,366.52,368.86,369.86,373.99,370.67,370.47,,,,,,,,358.85,359.44,364.06,364.62,367.06,370.24,362.62,363.12,357.47,347.11,342.84,337.31,339.83,,,,L7
2004-02-24 21:42:45+00:00,,333.35,336.62,338.68,341.89,341.77,344.59,352.68,356.68,356.49,361.10,359.64,358.75,357.33,358.49,362.56,,,,,,,,,367.72,366.09,361.45,359.02,358.21,357.67,355.71,354.12,357.46,358.25,361.83,363.22,366.35,371.68,,,,,,,342.49,341.53,339.17,332.08,323.60,L7
2004-03-27 21:42:57+00:00,350.58,344.79,347.56,345.23,346.70,347.73,352.36,355.81,361.71,364.10,371.17,,,,,,,,375.50,374.74,372.29,374.71,376.07,381.36,379.21,371.22,366.58,366.34,364.45,363.95,359.95,359.64,358.80,364.96,,,,,,,367.71,362.32,353.85,346.16,339.23,338.05,340.56,329.68,317.29,L7
2004-04-03 21:49:06+00:00,353.26,350.92,350.24,349.93,354.43,355.07,359.55,364.21,,,,,,,,,,378.15,381.00,381.95,380.78,377.99,381.13,384.23,382.67,379.14,376.10,373.71,369.99,370.28,370.95,,,,,,,,,371.72,365.62,360.45,359.17,353.39,346.10,344.95,345.09,331.11,332.97,L7
2004-04-04 21:33:01+00:00,360.22,356.58,353.50,351.44,355.83,356.24,361.02,365.97,369.87,371.46,376.12,374.22,375.62,377.98,378.01,377.50,377.38,377.13,379.95,385.46,382.92,384.24,382.13,384.85,379.62,371.75,366.86,368.22,365.28,369.47,367.34,367.06,367.47,366.84,365.97,371.72,372.70,377.58,378.69,377.01,371.98,365.34,359.92,353.44,344.73,331.60,332.77,317.57,,L5
2004-05-21 21:49:02+00:00,,,,,,,350.99,353.48,360.90,361.70,366.78,369.68,371.35,369.60,366.48,360.67,365.90,374.54,372.59,376.19,,,,,,,,,,359.60,362.69,356.36,359.77,358.69,360.61,359.61,364.36,365.53,368.96,368.40,,355.95,,,,,,,,L7
