,dates,aus0281-0000,aus0281-0001,aus0281-0002,aus0281-0003,aus0281-0004
0,1987-05-22 23:08:32+00:00,206.1866008387596,201.88006211239974,212.34390344435081,209.73993579399308,
1,1987-05-29 23:14:53+00:00,198.92692000003643,206.04409041829922,210.81990731117997,207.7145395278753,
2,1987-07-16 23:15:53+00:00,,,,,
3,1987-09-02 23:17:14+00:00,202.1054984813366,209.26575743947532,217.08354276764592,215.62542671156163,213.66408658451078
4,1987-09-18 23:17:38+00:00,222.40791917061398,217.17020300378442,231.46519042093226,215.29185003782828,
5,1987-09-27 23:11:39+00:00,216.75607049909695,214.89576854258004,224.76021808877178,216.68957876575087,
6,1987-10-04 23:17:58+00:00,215.84321695717017,217.98736400415626,220.50884048748546,213.76724295423364,209.57500580642807
7,1987-10-20 23:18:15+00:00,210.8266630048188,209.76392513973596,217.2488398040632,209.2465652355114,204.3225740543956
8,1987-10-29 23:12:13+00:00,225.5733856057607,226.99543823544965,229.52432266291294,215.9379805408392,
9,1987-11-14 23:12:35+00:00,218.86164698607539,221.6304427296555,224.1369630373508,211.86102021484865,
10,1987-11-21 23:18:53+00:00,215.28159135730846,214.58942968544414,221.59906050506385,210.75883484486695,230.02128964754797
11,1988-01-08 23:19:38+00:00,219.30905003300484,224.03461206548891,223.12239190454008,211.07941830459856,217.2143792688354
12,1988-01-24 23:19:56+00:00,215.7964862068832,218.0048762174598,218.8447747149639,214.98357738074748,
13,1988-02-09 23:20:14+00:00,205.36270042239582,203.27386578571253,211.20606950418411,209.84184685044113,205.7278193330942
14,1988-02-25 23:20:26+00:00,217.1668857735483,217.24387635199614,211.48147058651375,206.63016227890787,202.14592712094446
15,1988-03-05 23:14:21+00:00,221.70626870007843,221.15112880713377,225.66713641795437,218.51004867430794,216.15195593031066
16,1988-03-12 23:20:35+00:00,213.82009379912776,218.34247799041896,217.96874985198778,200.5690274689647,201.63461288483865
17,1988-03-21 23:14:29+00:00,218.5038453649373,221.78024150822012,219.78338835410744,211.36800236521185,
18,1988-03-28 23:20:43+00:00,213.74295679516956,219.12419947833894,219.34579434970328,205.8328034697024,210.2812427723997
