dates,sar2539-0000,sar2539-0001,sar2539-0002,sar2539-0003,satname
1985-01-10 09:29:51+00:00,,,,319.37,L5
1985-04-16 09:29:51+00:00,,224.07,,291.58,L5
1985-07-05 09:29:33+00:00,,201.99,,,L5
1986-01-04 09:33:20+00:00,,,391.94,,L5
1988-01-19 09:28:41+00:00,,,374.86,,L5
1988-10-24 09:36:17+00:00,223.05,,,,L5
1989-09-09 09:31:51+00:00,222.71,,214.15,,L5
1989-10-27 09:30:27+00:00,217.83,211.89,216.06,,L5
1991-09-08 09:23:24+00:00,,237.14,237.34,,L5
1992-10-12 09:21:04+00:00,,,246.86,,L5
1993-02-08 09:27:38+00:00,259.23,,231.5,,L5
1993-12-02 09:21:27+00:00,265.96,,257.85,,L5
1995-02-23 09:10:36+00:00,239.88,,,243.63,L5
1995-12-24 09:01:17+00:00,233.81,,,250.49,L5
1996-01-16 09:09:06+00:00,212.24,219.5,,228.78,L5
1996-09-12 09:23:18+00:00,,,,247.29,L5
1998-03-10 09:42:15+00:00,,163.98,,212.6,L5
1999-08-05 09:52:28+00:00,211.64,192.13,204.61,233.4,L7
1999-08-12 09:58:37+00:00,212.58,190.96,215.78,234.22,L7
1999-08-21 09:52:25+00:00,216.78,194.82,207.07,226.81,L7
1999-08-28 09:58:41+00:00,222.04,194.91,217.01,241.72,L7
1999-09-13 09:58:35+00:00,212.72,196.58,214.54,232.05,L7
1999-09-22 09:52:29+00:00,212.53,196.05,220.97,233.45,L7
1999-09-29 09:58:45+00:00,222.62,195.6,211.98,236.82,L7
1999-10-08 09:52:35+00:00,219.31,193.17,221.98,229.06,L7
1999-10-31 09:58:37+00:00,208.61,190.21,209.51,225.19,L7
1999-11-09 09:52:28+00:00,209.09,193.25,209.19,226.95,L7
1999-11-16 09:58:37+00:00,217.38,190.44,202.62,230.5,L7
1999-11-25 09:52:19+00:00,212.58,194.72,210.76,228.99,L7
1999-12-02 09:58:32+00:00,209.92,195.47,222.69,221.29,L7
1999-12-18 09:58:40+00:00,216.83,197.12,221.38,230.1,L7
2000-01-03 09:58:33+00:00,214.88,197.02,220.8,228.26,L7
2000-01-12 09:52:23+00:00,208.68,197.69,207.4,219.55,L7
2000-02-04 09:58:30+00:00,210.17,195.13,217.31,232.07,L7
2000-02-13 09:52:17+00:00,214.18,197.46,207.75,231.81,L7
2000-03-07 09:58:18+00:00,208.24,194.27,222.0,226.85,L7
2000-03-16 09:52:08+00:00,210.02,185.84,211.99,227.1,L7
2000-03-23 09:58:20+00:00,214.79,186.51,212.2,240.48,L7
2000-04-01 09:52:04+00:00,213.56,196.92,206.49,225.2,L7
