dates,satname,sar2539-0000,sar2539-0001,sar2539-0002,sar2539-0003
1989-12-23 09:22:46+00:00,L5,,,,
1990-02-16 09:27:12+00:00,L5,,,,
1990-03-04 09:26:38+00:00,L5,,,,
1990-04-14 09:19:47+00:00,L5,,,,
1990-04-21 09:25:58+00:00,L5,,,,
1990-05-16 09:19:49+00:00,L5,,,,
1990-06-01 09:19:44+00:00,L5,,,,
1990-06-24 09:25:54+00:00,L5,,,,
1990-07-10 09:25:52+00:00,L5,,,,
1990-07-19 09:19:37+00:00,L5,,,,
1990-07-26 09:25:48+00:00,L5,,,,
1990-08-11 09:25:43+00:00,L5,,,,
1990-08-20 09:19:30+00:00,L5,,,,
1990-09-05 09:19:23+00:00,L5,,,,
1990-09-12 09:25:35+00:00,L5,,,,
1990-09-28 09:25:26+00:00,L5,,,,
1990-10-14 09:25:20+00:00,L5,,,,
1990-10-30 09:25:11+00:00,L5,,,,
1990-11-15 09:25:13+00:00,L5,,,,
1991-01-02 09:25:37+00:00,L5,,,,
1991-02-12 09:20:19+00:00,L5,,,,
1991-04-08 09:27:30+00:00,L5,,,,
1991-04-17 09:21:32+00:00,L5,,,,
1991-04-24 09:27:46+00:00,L5,,,,
1991-05-10 09:28:06+00:00,L5,,,,
1991-05-26 09:28:22+00:00,L5,,,,
1991-06-20 09:22:30+00:00,L5,,,,
1991-06-27 09:28:49+00:00,L5,,,,
1991-07-06 09:22:46+00:00,L5,,,,
1991-07-13 09:28:57+00:00,L5,,,,
1991-07-22 09:22:58+00:00,L5,,,,
1991-07-29 09:29:13+00:00,L5,,,,
1991-08-07 09:23:04+00:00,L5,,,,
1991-08-14 09:29:15+00:00,L5,,,,
1991-08-23 09:23:10+00:00,L5,,,,
1991-09-08 09:23:24+00:00,L5,353.12,237.14,237.34,88.73
1991-09-15 09:29:38+00:00,L5,,,,
1991-09-24 09:23:31+00:00,L5,,,,
1991-10-17 09:29:54+00:00,L5,,,,
1991-11-02 09:29:52+00:00,L5,,,,
1991-11-11 09:23:45+00:00,L5,,,,
1991-12-04 09:30:12+00:00,L5,,,,
1992-01-05 09:29:59+00:00,L5,,,,
1992-01-14 09:23:49+00:00,L5,,,,
1992-01-30 09:23:54+00:00,L5,,,,
1992-02-06 09:29:56+00:00,L5,,,,
1992-04-19 09:23:30+00:00,L5,,,,
1992-04-26 09:29:34+00:00,L5,,,,
1992-05-12 09:29:27+00:00,L5,,,,
1992-05-28 09:29:18+00:00,L5,,,,
1992-06-13 09:29:08+00:00,L5,,,,
1992-06-29 09:28:56+00:00,L5,,,,
1992-07-08 09:22:38+00:00,L5,,,,
1992-07-15 09:28:44+00:00,L5,,,,
1992-07-31 09:28:32+00:00,L5,,,,
1992-08-09 09:22:14+00:00,L5,,,,
1992-08-16 09:28:17+00:00,L5,,,,
1992-09-01 09:28:02+00:00,L5,,,,
1992-09-10 09:21:44+00:00,L5,,,,
1992-09-17 09:27:48+00:00,L5,,,,
1992-10-12 09:21:04+00:00,L5,130.89,368.77,246.86,125.07
1992-11-04 09:26:58+00:00,L5,,,,
1992-12-06 09:26:58+00:00,L5,,,,
1993-01-07 09:27:16+00:00,L5,,,,
1993-02-08 09:27:38+00:00,L5,259.23,308.23,231.50,335.33
1993-02-24 09:27:41+00:00,L5,,,,
1993-03-05 09:21:39+00:00,L5,,,,
1993-03-12 09:27:54+00:00,L5,,,,
1993-03-21 09:21:43+00:00,L5,,,,
1993-03-28 09:27:56+00:00,L5,,,,
1993-04-06 09:21:49+00:00,L5,,,,
1993-04-13 09:28:04+00:00,L5,,,,
1993-04-22 09:21:58+00:00,L5,,,,
1993-05-08 09:22:01+00:00,L5,,,,
1993-05-15 09:28:13+00:00,L5,,,,
1993-05-31 09:28:16+00:00,L5,,,,
1993-06-09 09:22:05+00:00,L5,,,,
1993-06-16 09:28:14+00:00,L5,,,,
1993-06-25 09:22:00+00:00,L5,,,,
1993-07-11 09:21:58+00:00,L5,,,,
1993-07-18 09:28:08+00:00,L5,,,,
1993-07-27 09:21:57+00:00,L5,,,,
1993-08-03 09:28:08+00:00,L5,,,,
1993-08-19 09:28:08+00:00,L5,,,,
1993-10-06 09:27:59+00:00,L5,,,,
1993-11-07 09:27:46+00:00,L5,,,,
1993-11-16 09:21:29+00:00,L5,,,,
1993-12-02 09:21:27+00:00,L5,265.96,114.33,257.85,202.09
1994-01-03 09:21:08+00:00,L5,,,,
1994-01-26 09:26:59+00:00,L5,,,,
1994-02-27 09:26:35+00:00,L5,,,,
1994-03-08 09:20:16+00:00,L5,,,,
1994-03-15 09:26:21+00:00,L5,,,,
1994-03-24 09:20:03+00:00,L5,,,,
1994-03-31 09:26:06+00:00,L5,,,,
1994-04-25 09:19:27+00:00,L5,,,,
1994-05-02 09:25:29+00:00,L5,,,,
1994-05-11 09:19:08+00:00,L5,,,,
1994-06-19 09:24:34+00:00,L5,,,,
1994-07-05 09:24:11+00:00,L5,,,,
1994-07-14 09:17:44+00:00,L5,,,,
1994-07-21 09:23:43+00:00,L5,,,,
1994-07-30 09:17:17+00:00,L5,,,,
1994-08-15 09:16:52+00:00,L5,,,,
1994-08-22 09:22:53+00:00,L5,,,,
1994-08-31 09:16:29+00:00,L5,,,,
1994-09-07 09:22:29+00:00,L5,,,,
1994-09-16 09:16:04+00:00,L5,,,,
1994-10-18 09:15:07+00:00,L5,,,,
1994-10-25 09:21:04+00:00,L5,,,,
1994-11-03 09:14:33+00:00,L5,,,,
1994-11-10 09:20:30+00:00,L5,,,,
1994-12-12 09:19:28+00:00,L5,,,,
1995-01-13 09:18:22+00:00,L5,,,,
1995-01-22 09:11:52+00:00,L5,,,,
1995-02-23 09:10:36+00:00,L5,239.88,321.83,212.99,243.63
1995-03-11 09:09:57+00:00,L5,,,,
1995-04-12 09:08:37+00:00,L5,,,,
1995-04-19 09:14:30+00:00,L5,,,,
1995-05-05 09:13:47+00:00,L5,,,,
1995-05-21 09:13:04+00:00,L5,,,,
1995-05-30 09:06:28+00:00,L5,,,,
1995-06-06 09:12:19+00:00,L5,,,,
1995-06-15 09:05:44+00:00,L5,,,,
1995-06-22 09:11:37+00:00,L5,,,,
1995-07-01 09:05:02+00:00,L5,,,,
1995-07-08 09:10:53+00:00,L5,,,,
1995-07-24 09:10:09+00:00,L5,,,,
1995-08-02 09:03:34+00:00,L5,,,,
1995-08-09 09:09:25+00:00,L5,,,,
1995-09-03 09:02:05+00:00,L5,,,,
1995-09-10 09:07:55+00:00,L5,,,,
1995-10-21 08:59:36+00:00,L5,,,,
1995-11-06 08:59:03+00:00,L5,,,,
1995-12-24 09:01:17+00:00,L5,233.81,194.15,318.42,250.49
1996-01-16 09:09:06+00:00,L5,212.24,219.50,419.22,228.78
1996-02-17 09:11:19+00:00,L5,,,,
1996-03-13 09:06:48+00:00,L5,,,,
1996-03-29 09:07:49+00:00,L5,,,,
1996-04-05 09:14:27+00:00,L5,,,,
1996-04-21 09:15:25+00:00,L5,,,,
1996-05-16 09:10:42+00:00,L5,,,,
1996-05-23 09:17:17+00:00,L5,,,,
1996-06-01 09:11:36+00:00,L5,,,,
1996-06-08 09:18:10+00:00,L5,,,,
1996-06-24 09:19:02+00:00,L5,,,,
1996-07-03 09:13:19+00:00,L5,,,,
1996-07-10 09:19:52+00:00,L5,,,,
1996-07-19 09:14:10+00:00,L5,,,,
1996-07-26 09:20:43+00:00,L5,,,,
1996-08-11 09:21:33+00:00,L5,,,,
1996-08-20 09:15:50+00:00,L5,,,,
1996-08-27 09:22:24+00:00,L5,,,,
1996-09-05 09:16:44+00:00,L5,,,,
1996-09-12 09:23:18+00:00,L5,297.13,269.18,87.14,247.29
1996-09-21 09:17:36+00:00,L5,,,,
1996-09-28 09:24:09+00:00,L5,,,,
1996-10-23 09:19:16+00:00,L5,,,,
1996-10-30 09:25:47+00:00,L5,,,,
1996-11-08 09:20:02+00:00,L5,,,,
1996-12-17 09:28:03+00:00,L5,,,,
1997-02-03 09:30:16+00:00,L5,,,,
1997-02-19 09:30:58+00:00,L5,,,,
1997-03-16 09:25:47+00:00,L5,,,,
1997-03-23 09:32:13+00:00,L5,,,,
1997-04-01 09:26:22+00:00,L5,,,,
1997-04-24 09:33:22+00:00,L5,,,,
1997-05-03 09:27:30+00:00,L5,,,,
1997-05-10 09:33:55+00:00,L5,,,,
1997-06-20 09:29:33+00:00,L5,,,,
1997-07-13 09:36:09+00:00,L5,,,,
1997-07-22 09:30:16+00:00,L5,,,,
1997-07-29 09:36:41+00:00,L5,,,,
1997-08-07 09:30:48+00:00,L5,,,,
1997-08-14 09:37:12+00:00,L5,,,,
1997-08-23 09:31:17+00:00,L5,,,,
1997-08-30 09:37:41+00:00,L5,,,,
1997-09-08 09:31:46+00:00,L5,,,,
1997-09-15 09:38:08+00:00,L5,,,,
1997-10-17 09:39:02+00:00,L5,,,,
1997-10-26 09:33:07+00:00,L5,,,,
1997-11-02 09:39:28+00:00,L5,,,,
1997-11-11 09:33:30+00:00,L5,,,,
1997-11-27 09:33:52+00:00,L5,,,,
1997-12-29 09:34:39+00:00,L5,,,,
1998-01-30 09:35:22+00:00,L5,,,,
1998-02-06 09:41:42+00:00,L5,,,,
1998-03-03 09:35:57+00:00,L5,,,,
1998-03-10 09:42:15+00:00,L5,289.05,163.98,343.13,212.60
1998-03-19 09:36:13+00:00,L5,,,,
1998-03-26 09:42:29+00:00,L5,,,,
1998-04-04 09:36:24+00:00,L5,,,,
1998-04-20 09:36:36+00:00,L5,,,,
1998-05-06 09:36:51+00:00,L5,,,,
1998-05-13 09:43:08+00:00,L5,,,,
1998-06-14 09:43:37+00:00,L5,,,,
1998-06-30 09:43:48+00:00,L5,,,,
1998-07-16 09:44:00+00:00,L5,,,,
1998-08-10 09:37:58+00:00,L5,,,,
1998-08-17 09:44:12+00:00,L5,,,,
1998-08-26 09:38:09+00:00,L5,,,,
1998-09-18 09:44:32+00:00,L5,,,,
1998-10-29 09:38:26+00:00,L5,,,,
1998-12-23 09:44:47+00:00,L5,,,,
1999-01-24 09:44:47+00:00,L5,,,,
1999-03-06 09:38:42+00:00,L5,,,,
1999-03-13 09:44:46+00:00,L5,,,,
1999-04-07 09:38:14+00:00,L5,,,,
1999-04-14 09:44:27+00:00,L5,,,,
1999-04-23 09:38:17+00:00,L5,,,,
1999-04-30 09:44:26+00:00,L5,,,,
1999-05-25 09:37:45+00:00,L5,,,,
1999-06-01 09:43:50+00:00,L5,,,,
1999-06-17 09:43:41+00:00,L5,,,,
1999-06-26 09:37:24+00:00,L5,,,,
1999-07-03 09:43:32+00:00,L5,,,,
1999-07-12 09:37:17+00:00,L5,,,,
1999-07-19 09:43:28+00:00,L5,,,,
1999-08-05 09:52:28+00:00,L7,211.64,192.13,204.61,233.40
1999-08-12 09:58:37+00:00,L7,212.58,190.96,215.78,234.22
1999-08-21 09:52:25+00:00,L7,216.78,194.82,207.07,226.81
1999-08-28 09:58:41+00:00,L7,222.04,194.91,217.01,241.72
1999-08-29 09:36:51+00:00,L5,,,,
1999-09-05 09:42:46+00:00,L5,,,,
1999-09-13 09:58:35+00:00,L7,212.72,196.58,214.54,232.05
1999-09-14 09:36:19+00:00,L5,,,,
1999-09-22 09:52:29+00:00,L7,212.53,196.05,220.97,233.45
1999-09-29 09:58:45+00:00,L7,222.62,195.60,211.98,236.82
1999-10-07 09:42:21+00:00,L5,,,,
1999-10-08 09:52:35+00:00,L7,219.31,193.17,221.98,229.06
1999-10-31 09:58:37+00:00,L7,208.61,190.21,209.51,225.19
1999-11-09 09:52:28+00:00,L7,209.09,193.25,209.19,226.95
1999-11-16 09:58:37+00:00,L7,217.38,190.44,202.62,230.50
1999-11-25 09:52:19+00:00,L7,212.58,194.72,210.76,228.99
1999-12-02 09:58:32+00:00,L7,209.92,195.47,222.69,221.29
1999-12-03 09:34:41+00:00,L5,,,,
1999-12-18 09:58:40+00:00,L7,216.83,197.12,221.38,230.10
2000-01-03 09:58:33+00:00,L7,214.88,197.02,220.80,228.26
2000-01-12 09:52:23+00:00,L7,208.68,197.69,207.40,219.55
2000-01-20 09:34:18+00:00,L5,,,,
2000-01-27 09:40:13+00:00,L5,,,,
2000-02-04 09:58:30+00:00,L7,210.17,195.13,217.31,232.07
2000-02-13 09:52:17+00:00,L7,214.18,197.46,207.75,231.81
2000-03-07 09:58:18+00:00,L7,208.24,194.27,222.00,226.85
2000-03-16 09:52:08+00:00,L7,210.02,185.84,211.99,227.10
2000-03-23 09:58:20+00:00,L7,214.79,186.51,212.20,240.48
2000-04-01 09:52:04+00:00,L7,213.56,196.92,206.49,225.20
2000-04-24 09:58:03+00:00,L7,213.53,195.44,203.65,223.28
2000-05-03 09:51:48+00:00,L7,211.97,194.42,218.19,235.03
2000-05-19 09:51:37+00:00,L7,211.92,196.92,207.10,226.75
2000-06-03 09:41:49+00:00,L5,,,,
2000-06-04 09:51:26+00:00,L7,212.02,193.16,212.82,231.29
2000-06-11 09:57:36+00:00,L7,212.16,199.22,206.81,228.75
2000-06-12 09:35:51+00:00,L5,,,,
2000-06-19 09:42:11+00:00,L5,,,,
2000-06-20 09:51:22+00:00,L7,211.98,193.22,209.05,231.84
2000-06-27 09:57:25+00:00,L7,222.60,193.26,217.03,248.04
2000-06-28 09:36:14+00:00,L5,,,,
2000-07-05 09:42:32+00:00,L5,,,,
2000-07-06 09:51:08+00:00,L7,226.48,195.71,214.40,244.51
2000-07-13 09:57:13+00:00,L7,212.97,190.63,213.36,226.58
2000-07-14 09:36:34+00:00,L5,,,,
2000-07-22 09:50:52+00:00,L7,224.48,199.64,219.05,236.68
2000-07-29 09:56:55+00:00,L7,215.52,194.09,206.84,238.75
2000-08-06 09:43:05+00:00,L5,,,,
2000-08-07 09:50:38+00:00,L7,213.12,196.47,204.67,230.08
2000-08-14 09:56:49+00:00,L7,211.97,194.04,210.52,232.65
2000-08-15 09:37:11+00:00,L5,,,,
2000-08-22 09:43:28+00:00,L5,,,,
2000-08-23 09:50:33+00:00,L7,226.79,193.30,208.19,240.24
2000-08-30 09:56:38+00:00,L7,211.85,194.03,209.02,228.63
2000-09-08 09:50:17+00:00,L7,197.41,165.93,193.37,212.90
2000-09-15 09:56:19+00:00,L7,211.87,192.71,210.42,231.93
2000-09-16 09:37:47+00:00,L5,,,,
2000-09-23 09:44:02+00:00,L5,,,,
2000-09-24 09:50:00+00:00,L7,214.62,194.12,205.64,235.09
2000-10-26 09:49:51+00:00,L7,211.72,187.82,207.35,229.03
2000-11-27 09:49:55+00:00,L7,214.13,195.44,212.89,229.49
2000-12-13 09:49:57+00:00,L7,214.44,191.04,209.28,232.16
2000-12-20 09:56:09+00:00,L7,217.75,195.11,213.22,232.86
2000-12-21 09:39:10+00:00,L5,,,,
2001-01-21 09:56:15+00:00,L7,212.02,196.94,218.23,229.31
2001-02-06 09:56:08+00:00,L7,212.03,194.78,208.18,228.52
2001-02-23 09:40:02+00:00,L5,,,,
2001-03-03 09:49:53+00:00,L7,220.99,194.96,211.79,231.26
2001-03-11 09:39:39+00:00,L5,,,,
2001-03-19 09:49:46+00:00,L7,213.13,195.22,210.31,238.04
2001-04-04 09:49:36+00:00,L7,209.34,189.37,206.03,231.87
2001-04-11 09:55:50+00:00,L7,212.84,179.61,196.10,224.71
2001-05-13 09:55:39+00:00,L7,214.53,192.77,205.53,235.35
2001-05-29 09:55:31+00:00,L7,212.09,187.93,199.43,232.23
2001-06-06 09:46:06+00:00,L5,,,,
2001-06-07 09:49:12+00:00,L7,230.67,194.20,213.40,247.11
2001-06-14 09:55:19+00:00,L7,222.48,193.74,203.41,230.67
2001-06-15 09:39:53+00:00,L5,,,,
2001-06-23 09:48:58+00:00,L7,213.35,197.23,203.81,226.41
2001-06-30 09:55:05+00:00,L7,211.40,189.35,206.31,237.84
2001-07-01 09:39:55+00:00,L5,,,,
2001-07-09 09:48:55+00:00,L7,213.02,194.93,202.62,227.59
2001-07-25 09:48:48+00:00,L7,213.52,195.66,217.12,233.65
2001-08-01 09:54:52+00:00,L7,219.85,193.78,210.06,236.19
2001-08-02 09:39:53+00:00,L5,,,,
2001-08-10 09:48:30+00:00,L7,227.57,189.76,222.11,251.24
2001-08-18 09:39:51+00:00,L5,,,,
2001-08-25 09:45:58+00:00,L5,,,,
2001-08-26 09:48:19+00:00,L7,227.19,195.29,213.52,251.39
2001-09-02 09:54:23+00:00,L7,216.85,194.80,210.53,234.10
2001-09-10 09:45:53+00:00,L5,,,,
2001-09-11 09:48:07+00:00,L7,217.82,190.58,201.70,226.36
2001-09-19 09:39:37+00:00,L5,,,,
2001-10-04 09:53:59+00:00,L7,212.93,194.20,205.73,235.40
2001-10-13 09:47:44+00:00,L7,227.62,196.65,219.04,240.92
2001-10-29 09:47:50+00:00,L7,208.78,187.80,198.38,229.67
2001-11-05 09:54:07+00:00,L7,209.74,194.24,213.53,229.87
2001-11-13 09:45:18+00:00,L5,,,,
2001-11-22 09:39:05+00:00,L5,,,,
2001-12-07 09:54:17+00:00,L7,214.38,186.57,214.35,232.00
2001-12-31 09:44:56+00:00,L5,,,,
2002-01-08 09:54:28+00:00,L7,367.92,341.94,300.59,230.36
2002-01-17 09:48:21+00:00,L7,213.62,195.89,223.30,230.54
2002-01-25 09:38:30+00:00,L5,,,,
2002-02-02 09:48:23+00:00,L7,214.67,194.34,221.97,230.99
2002-02-17 09:44:11+00:00,L5,,,,
2002-03-06 09:48:28+00:00,L7,212.34,180.21,210.28,232.65
2002-03-13 09:54:38+00:00,L7,213.66,192.24,218.25,233.61
2002-03-14 09:37:38+00:00,L5,,,,
2002-03-21 09:43:47+00:00,L5,,,,
2002-04-07 09:48:22+00:00,L7,206.67,190.60,205.94,227.68
2002-04-23 09:48:18+00:00,L7,213.18,194.44,218.57,235.39
2002-04-30 09:54:34+00:00,L7,211.65,195.38,204.57,229.94
2002-05-09 09:48:22+00:00,L7,213.42,197.05,219.02,235.68
2002-05-17 09:36:25+00:00,L5,,,,
2002-05-24 09:42:27+00:00,L5,,,,
2002-05-25 09:48:13+00:00,L7,219.30,197.24,214.55,232.40
2002-06-01 09:54:21+00:00,L7,213.09,197.00,210.40,226.53
2002-06-10 09:48:06+00:00,L7,217.87,195.82,201.21,222.22
2002-06-17 09:54:14+00:00,L7,212.68,196.36,213.16,234.30
2002-06-18 09:35:40+00:00,L5,,,,
2002-06-25 09:41:43+00:00,L5,,,,
2002-06-26 09:48:22+00:00,L7,215.45,192.81,205.33,231.27
2002-07-03 09:54:10+00:00,L7,210.17,190.92,198.27,226.99
2002-07-12 09:47:56+00:00,L7,210.24,192.00,209.35,230.91
2002-07-19 09:54:03+00:00,L7,227.85,188.79,201.43,244.21
2002-07-28 09:47:48+00:00,L7,204.32,175.93,210.42,233.56
2002-08-04 09:53:55+00:00,L7,211.87,192.56,202.70,222.50
2002-08-13 09:47:44+00:00,L7,211.59,194.58,215.20,232.63
2002-08-20 09:53:52+00:00,L7,228.49,195.90,209.11,238.59
2002-09-05 09:53:43+00:00,L7,213.19,193.43,217.54,241.35
2002-09-21 09:53:30+00:00,L7,212.91,192.35,210.29,243.77
2002-09-30 09:47:17+00:00,L7,212.47,194.01,210.04,229.38
2002-10-07 09:53:26+00:00,L7,214.34,196.40,212.44,229.07
2002-10-16 09:47:17+00:00,L7,215.49,196.61,217.11,231.82
2002-12-19 09:47:50+00:00,L7,211.31,176.29,209.11,221.28
2002-12-26 09:54:05+00:00,L7,214.99,194.53,206.11,232.25
2003-01-04 09:47:53+00:00,L7,217.93,204.06,208.43,225.22
2003-01-27 09:54:14+00:00,L7,205.57,183.90,206.63,222.30
2003-03-16 09:54:27+00:00,L7,196.23,162.21,190.75,216.71
2003-03-25 09:48:11+00:00,L7,222.62,195.89,223.80,240.12
2003-04-01 09:54:27+00:00,L7,211.31,189.53,217.24,233.71
2003-04-17 09:54:29+00:00,L7,212.32,181.23,214.60,232.11
2003-05-03 09:54:30+00:00,L7,204.67,189.91,208.49,228.92
2003-05-12 09:48:17+00:00,L7,209.57,193.32,206.12,229.70
2003-05-28 09:48:15+00:00,L7,214.90,195.00,204.64,229.28
2003-06-28 09:41:50+00:00,L5,,,,
2003-07-07 09:35:50+00:00,L5,,,,
2003-07-14 09:42:07+00:00,L5,,,,
2003-07-23 09:36:06+00:00,L5,,,,
2003-07-30 09:42:25+00:00,L5,,,,
2003-08-08 09:36:24+00:00,L5,,,,
2003-08-24 09:36:41+00:00,L5,,,,
2003-08-31 09:42:59+00:00,L5,,,,
2003-09-16 09:43:16+00:00,L5,,,,
2003-09-17 09:47:47+00:00,L7,227.74,194.24,216.14,238.26
2003-09-25 09:37:12+00:00,L5,,,,
2003-10-02 09:43:28+00:00,L5,,,,
2003-10-10 09:53:47+00:00,L7,210.91,199.55,213.37,233.16
2003-11-04 09:47:57+00:00,L7,71.27,341.78,288.47,35.74
2003-12-22 09:48:24+00:00,L7,214.95,194.43,203.26,281.15
2004-01-30 09:54:48+00:00,L7,-26.09,,341.88,15.29
2004-01-31 09:38:24+00:00,L5,,,,
2004-02-08 09:48:40+00:00,L7,213.93,193.69,203.93,225.39
2004-02-16 09:38:28+00:00,L5,,,,
2004-03-27 09:48:50+00:00,L7,213.87,198.76,215.23,234.16
2004-04-20 09:39:24+00:00,L5,,,,
2004-05-13 09:46:14+00:00,L5,,,,
2004-05-14 09:48:44+00:00,L7,18.98,,,
2004-05-22 09:40:18+00:00,L5,,,,
2004-05-29 09:46:40+00:00,L5,,,,
2004-06-06 09:54:50+00:00,L7,211.19,190.99,204.46,234.93
2004-06-07 09:40:46+00:00,L5,,,,
2004-06-15 09:48:34+00:00,L7,217.11,196.60,213.51,238.99
2004-06-30 09:47:37+00:00,L5,,,,
2004-07-16 09:48:04+00:00,L5,,,,
2004-07-17 09:48:31+00:00,L7,,,,
2004-07-24 09:54:39+00:00,L7,213.15,194.70,196.81,222.75
2004-07-25 09:42:06+00:00,L5,,,,
2004-08-01 09:48:25+00:00,L5,,,,
2004-08-10 09:42:25+00:00,L5,,,,
2004-08-25 09:54:30+00:00,L7,212.73,186.42,201.12,226.17
2004-09-02 09:49:14+00:00,L5,,,,
2004-09-03 09:48:16+00:00,L7,318.39,,12.75,
2004-10-05 09:48:06+00:00,L7,101.44,190.56,205.62,140.42
2004-10-21 09:48:16+00:00,L7,208.98,190.90,139.41,230.13
2004-12-23 09:51:34+00:00,L5,,,,
2005-01-17 09:45:41+00:00,L5,,,,
2005-02-10 09:49:07+00:00,L7,212.49,198.03,213.93,226.38
2005-02-18 09:46:10+00:00,L5,,,,
