,dates,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056
0,1999-08-17 22:13:37+00:00,,,,130.10659696744992,135.642469467111,141.39745424779238,140.5642048863424,135.72827083661488,136.32482194117713,138.63352969255598,141.9371608754503,146.68420072925585,147.99393277370393,139.11656533835415,137.22601172075133,129.26966980608077,135.55305911548476,139.67850225137545,131.53740363775012,133.7162573497832,138.07626421486134,134.4071548077977,130.8177179043646,132.69307080463076,141.8178629271626,136.92096893900512,129.96967490202863,133.54784064433358,142.96261095510098,153.68851578759924,151.07454861558153,142.9287665174231,145.75781085240172,148.58765292074182,148.37360921073443,147.10612975778034,148.81528980370462,137.35869798391676,139.5647683180778,139.00481068881035,136.8635132378927,136.99021692136307,135.0357785189511,131.08909580910844,127.04505839637208,128.91478058050464,140.26141847947184,139.70668862529902,136.2891444743757,147.67919620683855,150.5455768599387,157.75282544796903,162.16784689411256,171.88020113057306,172.40576793811763,177.3977349691523,175.88848671018064
1,1999-09-27 22:07:36+00:00,,,,126.81572981092724,126.28679697266664,136.42431881392034,140.8710272263538,131.27160717849097,136.1858026734568,137.87547172493413,146.8328893584764,145.7231031697229,143.1396664499391,143.94400105138664,145.58541504483742,141.6675681955498,141.4553693349861,140.4785602876105,143.5352422621851,142.99962887903084,140.94986000046856,143.64613528259355,144.90664613023486,145.0524336766414,136.94971692258224,140.49807450044798,134.1544162128829,127.90437268742336,141.12418055118718,154.38620890788553,152.1871124322364,145.98496702814546,138.856832961615,139.74744306475665,144.2377820474987,146.5333625133894,147.8585008164687,145.7076377163797,145.18237950564355,143.47344893263565,140.35797965481925,136.3684533989249,130.7722711845918,126.72472444594102,131.7844002979346,135.73643630074764,139.2233444457023,137.77664875155466,135.33389102836446,141.05876036865874,150.87168207738034,151.6940366755271,155.896000595311,169.0703773514904,167.97577841882062,163.6919707223498,151.52374163370123
2,1999-10-04 22:13:49+00:00,118.75217750717577,,,,,118.52746060207227,,115.63864789359307,118.14902897110204,121.9888682032669,123.57829465646928,123.54883758431865,122.9070788250865,124.03390848368397,122.4821692393875,116.54201150289467,124.7516466051548,131.6535691167702,134.40513714221265,129.89659606058808,129.5720428699165,131.81864271459432,121.73653093851055,112.25040626044824,109.29600224557224,122.61834118926042,116.6399637853247,119.34999405067109,132.37149323457894,139.44501736532712,139.92424606198767,135.47934283871766,129.4210765762992,128.08557020985796,135.581010305671,130.39155544991618,123.46141132634159,121.88897431014178,125.89213146721006,128.4719963878126,129.11157229958127,129.22929496973896,124.93007593873156,114.5165025998302,,,107.61215951219077,123.00050927538666,116.74315076977814,126.62300046908443,134.91790530725706,142.33963668289437,153.57104918116983,160.7515340616123,161.63833829659356,154.1348199327071,146.02296965178957
3,1999-11-05 22:13:40+00:00,143.0221876972365,138.0044261507416,142.27547968995657,149.9387810224958,153.58799128736706,156.75931213323378,151.5825305822728,152.1512906743965,148.7045209542934,142.70574973231788,144.44365509462563,136.11977686845452,125.48425785952979,128.31360750140155,139.26106404025182,150.68409380425652,158.91414587948256,158.12708131577654,161.19729765001819,154.98560600140237,146.07357449629689,144.71888440784883,147.43297192231282,132.12913096668436,137.27043504407067,139.67430859277383,143.33489053587587,140.65171272059027,145.17290482189995,159.11834697150465,159.07752558367574,154.01336138091224,139.00755360790862,140.73748578519817,139.41617253253054,137.67927968623874,136.78041238665952,137.72860698076306,144.5488481620015,158.73173158964875,168.7617162973309,160.83049496995977,156.13484293885574,142.86529278796507,142.89609347640925,132.21808506706037,135.32009084050526,125.64722411424853,112.92554977627202,111.35023148410193,116.34651649053019,146.13277846601605,153.8611248515296,153.9613731281876,147.75510250379816,135.91383701500783,143.8807007311885
4,1999-12-07 22:13:41+00:00,154.1743723644897,139.3126842302385,149.8476341794268,153.41712148340105,158.7004067246375,161.2315060011353,157.2966762940037,157.4805725717614,161.87692888742464,159.2599951155586,156.15872367936774,149.74956490706757,149.12535469947335,140.2244731525438,146.35181985531494,162.67235457574685,166.57702688454185,169.29714971682083,167.5343790935046,163.71217388796165,157.5687138743119,151.218371159321,146.5370562035586,143.17405528313634,144.01566497966067,155.35962911542694,152.23884480982406,153.64887182839618,155.40512146533717,166.66585328076826,166.51136287362138,161.2013418363193,148.88394698736468,155.4380349909761,152.64557882715272,150.96088866945325,149.2035865290025,153.22232167973291,169.61837947934876,180.1666372738554,176.9775415244669,168.5452261918834,159.7970181670044,155.2997576267759,153.91849192451423,151.93746911309873,153.96552248625525,147.2460360616244,140.1003188675615,145.9292718582715,158.2104231425951,160.19268821454665,153.98812971314587,152.06280696316244,147.2939792514539,142.01830552115408,146.6776886455508
5,1999-12-16 22:07:33+00:00,146.3196486109298,140.4743430262394,146.05937739161098,152.50039772350462,148.00047487754102,145.21321680249417,145.94970860653368,145.16387392706002,142.72959765171814,133.69603076314215,140.08762460737765,134.73765375480735,129.39778284415914,128.5167049212077,136.72473221180735,151.4204550721022,156.45544490570603,156.89877435731717,154.03102404116615,148.04131273892463,142.74499712411216,142.8489981830254,139.265263744046,137.2299298233087,138.78439955290372,142.63985246414953,141.83566987365958,140.6681790453098,139.83126250035468,151.8086522551769,150.45735507619173,146.28220503893604,141.58223663664185,138.26942942055285,138.56133840283687,139.81047554785664,139.5597970762217,141.25485079733258,154.29472659509204,159.25118005998036,163.50997308808707,157.7663836930954,151.12148286788386,147.295508159432,139.66540093892957,139.18427630836845,141.90011364394394,136.78311561795908,134.22700646592463,138.74644094585472,149.20041793198686,149.52107624939643,150.7190180166594,146.87519113063027,144.1809239848984,144.90824491325884,152.9349129441677
6,2000-02-02 22:07:23+00:00,138.13306879446768,132.13362465961012,142.91324574386994,147.21286395616767,154.95763355543303,147.6506777232729,146.97894200586566,138.91771072111734,133.5684934294722,131.61452772470295,134.97442676483195,134.13727787469497,138.48204724158623,141.43881547931306,142.68709624869786,141.96301222584356,141.05974752341322,146.0705540963399,142.13127278730553,135.66384349576094,141.07089830916132,142.158071098745,141.37996630845902,139.73733161857507,133.59391428133048,139.26250574375953,136.8977030704755,135.74684879650326,140.53879406292637,146.16427322180445,133.97026521223304,138.9411560210886,134.1899203539192,132.9468047052632,136.5452508476339,150.46655848449421,144.82967350272918,137.67458408878667,138.82350276099422,147.19712498392602,148.26702700032436,154.9903185372312,142.2193305920202,134.81591026250527,126.02429703380949,121.36135079589398,128.64630261361597,124.92535702027713,127.47542006844087,138.38876567752837,145.07560068157932,143.71243635457117,145.7120330761807,146.28171497270407,147.14347840831934,148.90977327254808,149.6088868467314
7,2000-03-21 22:07:12+00:00,147.76340999069657,137.6855742144245,150.94004676603856,157.01150953558985,161.53803447711135,164.96387919333486,165.05616921509676,167.4720591568372,158.48123236988124,158.913563324991,158.3274580683755,157.69155754478228,149.59652434841723,151.09009917091132,147.2754710795618,152.80551367246653,152.89637671455458,149.8202362311977,153.1367152022779,149.24043726448954,146.63447000960085,146.63272623421756,150.9911714520224,161.3883631221105,167.34301832995416,162.74336955962107,154.17392215249285,147.92205351463738,147.02206601298408,157.34571109698,153.65111081657915,152.4236613847489,152.24507033079766,153.72588635954008,161.56916044246825,157.05780477882465,149.6819294657818,152.4436604367073,153.33549267955624,152.77875366745357,153.9396313407861,148.1236177457353,143.05741068441006,137.04757740685864,136.908960690337,137.92544685014096,144.09471402914144,144.5300692112135,147.40957457057718,151.94213173681268,149.24708523550348,150.22632097548234,157.90136351507644,161.9877050745262,169.29868523818695,164.7318096044204,158.6157760984371
8,2000-05-08 22:06:44+00:00,123.56352921271943,141.74428461707538,152.76004384777403,157.54283200449248,159.9543577188438,164.3040553909136,157.59344168531564,159.57330963300532,157.05026912205585,150.3419989213558,150.51235027172598,147.54345356490913,139.0531158210735,139.4874312267254,141.33102520295986,147.3361211089296,140.57576829397402,140.81203606312258,139.93586076632954,138.53992838730022,139.01366917565406,138.83511543061798,135.72004924303576,135.01330675954856,136.13776102059828,139.34609107063534,135.0581110084026,131.85511322413143,131.74033573638428,149.33157478585028,148.7705285651358,144.3172663987611,149.3400980162425,146.29892238593163,146.581778586911,141.4779985387808,135.268356440691,133.60430423314688,139.6972037595585,160.39280765501914,163.73121398939898,159.6459069445428,143.02751376278445,131.76268718611865,127.24652774425874,130.11406564984782,138.91612029336423,134.63805605441766,132.83203716104643,137.03651696978199,142.77230853542585,146.25036182103653,147.44583108522073,139.59948575540577,139.02880591689657,146.91952942019137,151.5335711752999
9,2000-05-15 22:12:54+00:00,109.85687938925284,136.43662727958392,153.12460844569176,157.8807858524722,167.31473652848632,168.83110143595638,164.98032859038247,158.69653798279285,158.61216560503783,155.422726950874,150.49498584900718,143.58945948471788,149.62289784822642,183.24369521653912,164.0501137151629,153.43451120921654,,,145.29705266199943,140.07755504186704,143.96961253188942,139.1814392698878,141.46170640415394,147.25521438455408,140.53652879898584,151.42437048070596,141.87802280557406,140.50699614929303,138.0160158404543,151.65807540885154,145.25972361048113,146.0147657897215,145.35714999765392,143.85763770681783,141.951968483002,133.9975432733859,138.65205423699868,,,,,,,,,,,,,,,,,,,,
