,dates,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0041,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0055,nzd0528-0056
0,1999-08-17 22:13:37+00:00,,,,127.7601849829224,133.16570126122082,139.16836286249122,138.62586455129792,133.94499772837395,134.38648160613266,136.60708297864585,140.0795847210327,144.74586039421138,146.210659665463,137.17822500330968,135.36843556633372,127.3313294710363,133.3239677301836,137.55555807489816,129.51095692383998,131.68981063587307,136.21868806044372,132.62388169955676,129.28041350070862,131.34210632869068,140.2805585235066,135.32876080664715,128.11209874761101,131.20142865980606,140.17624672347455,151.06605533430377,148.728136631054,140.8058223409458,143.73136413849159,146.2412409362143,146.0271972262069,144.75971777325282,146.69234562722733,134.88192977802657,136.94230786478232,136.38235023551488,134.24105278459723,134.20385268973664,132.41331806565563,128.46663535581297,124.42259794307661,126.29232012720917,137.63895802617637,136.9203243936726,133.8123762684855,145.05673575354308,147.75921262831227,155.13036499467356,159.69107868822238,169.25774067727758,169.78330748482216,174.21331870443638,172.45911534817887
1,1999-09-27 22:07:36+00:00,,,,136.94672921609364,136.98062967812007,146.04876824882842,149.24011369149125,138.97116672641744,144.55488913859426,146.62497121121422,154.85326388756647,154.09218963486035,150.83922599786558,152.3130875165241,153.6057895739275,150.03665466068725,151.0798187698942,149.64470260657058,152.2847417484652,151.74912836531092,148.97023452955864,151.34569483052002,151.54419746465425,150.88543333416146,143.58726825700163,147.37268123966805,142.17479074197297,138.03537209258977,153.1547423448223,165.7090905960127,162.31811183740282,155.15110934710555,147.60633244789508,149.87844246992307,154.36878145266513,156.6643619185558,157.0246431354288,156.40147042183315,156.5052611937707,154.7963306207628,151.6808613429464,148.39901519256003,142.09515287271896,138.0476061340682,143.10728198606176,147.0593179888748,150.54622613382946,149.80721054518978,146.0277237338179,152.3816420567859,162.90224387101546,163.01691836365424,166.58983330076444,180.39325903961756,179.29866010694778,177.44118420078993,166.33058691817521
2,1999-10-04 22:13:49+00:00,105.73241842134098,,,,,111.36659310486314,,109.90995389582577,111.92218766918106,115.47898866034951,117.61090507546167,117.32199628239766,117.17838482731919,117.80706718176299,116.5147796583799,110.31517020097368,117.59077910794568,124.83369530990436,127.89525759929526,123.38671651767069,123.60465328890888,126.08994871682701,116.79800163009047,107.91048656516998,104.35747293715215,117.50343583411104,110.67257420431709,111.81223879045095,123.42040886306752,131.0204673686105,132.38649080176754,128.6594690318518,122.91119703338182,120.54781494963783,128.04325504545085,122.85380018969605,116.64153751947575,113.93245486879829,117.46758147049344,120.04744639109597,120.68702230286465,120.27821059822755,116.50552594201494,106.09195260311358,,,99.18760951547415,114.04942490387525,108.78663132843465,118.19845047236781,125.96682093574564,133.91508668617774,145.61452973982634,152.32698406489567,153.21378829987694,143.90500922240835,135.00625042531397
3,1999-11-05 22:13:40+00:00,144.360404425711,138.82222526258715,142.94458805419384,150.71353807582315,154.4057903992126,157.49533133389477,152.22254727849975,152.7401060349253,149.34453765052035,143.37485809655516,145.05700442850977,136.75979356468147,126.07307322005859,128.9536241976285,139.87441337413597,151.32411050048347,159.65016508014355,158.82805198307273,161.86640601425546,155.65471436563965,146.68692383018103,145.30769976837763,147.94057137104454,132.5752032095092,137.7780344928024,140.20003659324595,143.94823986976002,141.42646977391763,146.09292882272618,159.98425191345876,159.8522826370031,154.71433204820843,139.6766619721459,141.51224283852554,140.1909295858579,138.4540367395661,137.4813830539557,138.5464060926086,145.4147531039556,159.59763653160286,169.62762123928502,161.750518970786,157.00074788080985,143.7311977299192,143.76199841836336,133.08399000901449,136.18599578245937,126.56724811507476,113.74334888811757,112.21613642605602,117.26654049135642,146.99868340797016,154.67892396337515,154.82727807014172,148.62100744575227,136.9652930159521,145.01303796297464
4,1999-12-07 22:13:41+00:00,163.92487242541415,145.271323156359,154.72288420988903,159.06214783446256,164.659045650758,166.59428103464376,161.95995893183715,161.77079259856816,166.5402115252581,164.13524514602085,160.62770287395813,154.412847544901,153.4155747262801,144.88775579037724,150.82079904990533,167.3356372135803,171.9398019180503,174.4045545106384,172.40962912396685,168.5874239184239,162.03769306890229,155.50859118612777,150.23552174390926,146.42422197011115,147.71413052001134,159.1901827107901,156.70782400441445,159.2938981794577,162.10859025722274,172.9750003790135,172.1563892246829,166.30874663013688,153.75919701782692,161.0830613420376,158.29060517821424,156.60591502051477,154.3109913228201,159.18096060585341,175.927526577594,186.47578437210063,183.28668862271212,175.24869498376896,166.10616526524964,161.60890472502112,160.22763902275946,158.24661621134396,160.2746695845005,153.94950485350998,146.058957793682,152.23841895651674,164.91389193448066,166.50183531279188,159.94676863926637,158.37195406140768,153.60312634969912,149.67941271188045,154.92811177402535
5,1999-12-16 22:07:33+00:00,134.76288215739152,133.41187463796604,140.28099416484184,145.80963819777193,140.93800648926765,138.85699525304813,140.42255943310232,140.07889668750317,137.20244847828678,127.91764753637301,134.79077331617262,129.210504581376,124.3128056046023,122.98955574777635,131.42788092060232,145.89330589867083,150.09922335625998,150.8452300245114,148.252640814397,142.2629295121555,137.44814583290713,137.76402094346855,134.8816626754625,133.37767433879594,134.40079848432023,138.0996942145452,136.53881858245455,133.97741951957713,131.88598556354714,144.33074454994625,143.76659555045904,140.22866070613028,135.80385340987272,131.57866989482017,131.87057887710418,133.11971602212395,133.50625274341596,134.1923824090592,146.8168188898614,151.7732723547497,156.03206538285642,149.82110675628786,143.6435751626532,139.81760045420134,132.18749323369892,131.7063686031378,134.4222059387133,128.83783868115154,127.16453807765124,131.26853324062407,141.25514099517932,142.04316854416578,143.65654962838602,139.39728342539962,136.70301627966776,135.8279284140502,143.15611056040456
6,2000-02-02 22:07:23+00:00,140.46411679334324,133.5581539922563,144.0787697433077,148.56241806077983,156.38216288807922,148.93275412265447,148.09379104880614,139.9433718406226,134.68334247241268,132.78005172414072,136.04282376431658,135.25212691763545,139.5077083610915,142.55366452225354,143.7554932481825,143.07786126878403,142.3418239227948,147.29157923860805,143.2967967867433,136.8293674951987,142.13929530864596,143.18373221825027,142.26415692872217,140.51434761820025,134.47810490159364,140.17827460046064,137.96610006996013,137.09640290111543,142.1413895621533,147.67259839754746,135.3198193168452,140.16218116335676,135.35544435335697,134.29635880987536,137.89480495224606,151.81611258910638,146.05069864499734,139.09911342143286,140.33182793673723,148.70545015966903,149.77535217606737,156.59291403645813,143.72765576776322,136.32423543824828,127.5326222095525,122.869675971637,130.15462778935898,126.52795251950408,128.89994940108704,139.89709085327138,146.67819618080625,145.22076153031418,147.13656240882688,147.79004014844708,148.65180358406235,150.7413109859503,151.58131207654918
7,2000-03-21 22:07:12+00:00,164.3742103068954,147.83661885210157,159.24544692413798,166.62828866602075,171.68907911478843,174.0998193672442,173.0004650184962,174.78081129596467,166.42552817328067,167.21896348309042,165.9407415466333,165.6358533481817,156.9052764875447,159.03439497431074,154.8887545578196,160.74980947586596,162.03231688846392,158.5211316349209,161.44211536037733,157.54583742258896,154.24775348785863,153.94147837334503,157.29181984782196,166.92529656084344,173.64366672575372,169.26904111241348,161.78720563075063,157.53883264506828,158.44199123037077,168.0938760074616,163.26788994701005,161.1245567884721,160.55047048889708,163.34266548997098,171.18593957289914,166.67458390925555,158.382824869505,162.59470507438436,164.08365759003783,163.52691857793516,164.68779625126768,159.54354296312198,153.80557559489165,147.79574231734023,147.6571256008186,148.67361176062255,154.84287893962303,155.94999442860018,157.56061920825425,162.69029664729428,160.66701045289017,160.97448588596393,168.05240815275351,172.73586998500778,180.04685014866854,177.7831527100052,172.67106867368227
8,2000-05-08 22:06:44+00:00,124.79259073469746,142.49537776939528,153.37457460876303,158.25439393826923,160.7054508711637,164.98003922800152,158.181253717566,160.11409670267565,157.6380811543062,150.9565296823448,151.0756701359659,148.13126559715948,139.59390289074383,140.07524325897575,141.8943450671998,147.92393314117996,141.25175213106195,141.4558301936825,140.55039152731854,139.15445914828922,139.576989039894,139.3759025002883,136.18624499275157,135.42299393354122,136.60395677031408,139.8289366685553,135.62143087264252,132.56667515790818,132.58531553274418,150.12684988830665,149.48209049891256,144.961060529321,149.9546287772315,147.01048431970838,147.29334052068776,142.18956047255756,135.91215057125092,134.35539738546677,140.49247886201488,161.1880827574755,164.52648909185535,160.49088674090268,143.82278886524082,132.55796228857503,128.04180284671511,130.9093407523042,139.7113953958206,135.48303585077755,133.58313031336633,137.83179207223836,143.61728833178574,147.0456369234929,148.19692423754063,140.39476085786214,139.82408101935295,147.88522061603123,152.5735463092813
9,2000-05-15 22:12:54+00:00,111.52345174640735,137.45508816451166,153.95789462426902,158.84564353293007,168.33319741341407,169.74771623239135,165.77738493510853,159.42982981994084,159.4092219497639,156.25601312945125,151.25883151270298,144.38651582944394,150.3561896853744,184.04075156126518,164.8139593788587,154.2315675539426,,,146.13033884057668,140.9108412204443,144.73345819558523,139.91473110703578,142.09385453962634,147.8107385036056,141.16867693445823,152.07909533530238,142.64186846926987,141.4718538297509,139.16178433599802,152.73644575759857,146.224581290939,146.88773226251672,146.19043617623117,144.8224953872757,142.91682616345986,134.96240095384377,139.5250207097939,,,,,,,,,,,,,,,,,,,,
