,dates,aus0308-0000,aus0308-0001,aus0308-0002,aus0308-0003,aus0308-0004,aus0308-0005,aus0308-0006,aus0308-0007,aus0308-0008
0,1987-05-22 23:08:32+00:00,212.08375684253107,230.798422235517,229.85080102228233,225.535879206799,225.85081563063204,230.2658579615636,233.55084263644937,241.95807946122875,232.16316546842154
1,1987-05-29 23:14:53+00:00,211.01834102872294,227.1652473373615,221.02934973652916,214.33181459167804,216.71572747333843,224.83006102394123,227.2487754450088,231.0970399433779,226.75306918984717
2,1987-08-17 23:16:48+00:00,223.83466286205467,242.58415861100093,242.90499020058104,237.52017456258247,236.96960037474582,242.62454585159344,239.15569119057074,248.69426900358667,225.28333431227117
3,1987-09-02 23:17:14+00:00,221.3424045529924,229.98563359098188,227.64070850092418,221.95454538366494,217.62368524321613,223.06660377085285,224.85885134284229,230.025187355643,218.94158584178194
4,1987-09-18 23:17:38+00:00,228.0665869250879,255.1630969328893,249.0839547411113,240.62989357142646,234.5462775318012,233.08039015662334,230.15060771510278,231.0898317181236,225.7804706460884
5,1987-09-27 23:11:39+00:00,234.2078219626478,248.8280883528521,249.6093731065689,234.3196277491278,231.9742461586379,225.22175588716135,219.2235829198016,223.51954752889344,217.36576111018059
6,1987-10-04 23:17:58+00:00,226.69281489728817,240.19766838880352,240.68046019197632,235.1922488885813,232.98184987973065,229.46487859777628,226.51338990446965,227.4950997491746,220.15075455481312
7,1987-10-13 23:11:57+00:00,231.4708208608797,254.22138715670206,249.41040276169073,240.969366257342,238.8353447291371,233.0004699886493,226.85026754958614,225.3161978408673,216.5323329700584
8,1987-10-20 23:18:15+00:00,220.82217084098676,228.32683900871126,230.28739683621848,233.0859100254612,218.80162449705674,212.26256686798172,215.99630591282585,,
9,1987-10-29 23:12:13+00:00,227.7227521827499,239.95667160341736,238.95941655129275,241.95702296227893,240.3068004704294,236.47165138509303,236.04690115808035,234.63616956810029,228.04492365142573
10,1987-11-14 23:12:35+00:00,220.2343105151923,231.39375227526813,232.28121520588402,233.38552000346314,229.38513753419957,233.83200455633266,238.35095146324227,232.2073134602873,220.01280823189927
11,1987-11-21 23:18:53+00:00,234.404863271282,231.61640796542397,242.1813517392165,227.74114227662216,229.4860467105884,225.82155989024494,237.30573222499532,229.99947053307258,219.11249424504
12,1987-12-23 23:19:22+00:00,217.0369732955933,215.7072450517539,214.04412457059482,206.76684286097583,211.16037568720537,207.3010342001979,206.33641761342108,212.0894994099553,189.5527412442512
13,1988-01-08 23:19:38+00:00,222.39355760562475,238.04801566114742,238.74347579778814,228.85257282876245,223.707028764719,219.05997389661712,215.51194492868947,229.86094353500488,227.63843843691245
14,1988-01-17 23:13:38+00:00,222.90115224325058,221.24646573211362,224.6679693383105,215.37691015658726,206.6695649753681,210.3812016308437,215.04556472170185,227.8431943343677,214.4826760202744
15,1988-01-24 23:19:56+00:00,216.53820358343663,228.1285203068498,220.8340963617447,215.04270088175886,210.3361522429904,213.81018281142607,220.61964081247555,234.167064960856,230.60385993773693
16,1988-02-09 23:20:14+00:00,201.48548454563766,226.81168476467886,232.01587898780272,223.5068937620834,217.87990764745808,225.587748697138,227.5292343333245,237.39796632806107,228.94705328128993
17,1988-02-25 23:20:26+00:00,225.9601289718962,234.79390845606048,234.54025757553183,230.00158892706344,227.1442959675855,224.88741473447433,229.5766008866234,232.51693653572718,219.17817440649296
18,1988-03-12 23:20:35+00:00,229.81430094144605,228.55711164720577,219.785156054903,214.06708987861106,207.29411662846238,215.53577638709314,222.9845359651499,226.78272317955378,215.24149714122404
19,1988-03-21 23:14:29+00:00,224.75146335188035,226.90648320159505,226.98467633675386,225.81906364719745,225.4530358000516,232.31993483400353,230.01633113212506,225.91096284424094,217.62330328866372
20,1988-03-28 23:20:43+00:00,206.2454642559194,228.33275357072486,224.763399876505,218.21340095203908,214.2236778211422,227.3340535627786,228.5639265039207,223.9372113339024,
21,1988-04-13 23:20:47+00:00,196.67672356856224,211.56144734933164,215.03948620745098,205.74278929762053,201.66409414730342,211.40592760668608,216.0583677590337,222.98525432054285,208.8029682697969
22,1988-04-22 23:14:40+00:00,211.92328402457977,230.5322495199835,220.53537700605716,215.36937003588105,209.36454885859945,228.1549450176491,230.66163302657293,228.98802528877167,227.40324246375226
23,1988-05-08 23:14:50+00:00,182.32830350218316,,209.15460792634292,209.88435457873328,204.4779989581738,207.3499745683248,226.21387979179025,222.23928395512266,218.40385030349955
24,1988-06-09 23:15:03+00:00,209.84320000185357,,217.45763456583262,221.76905218713847,214.4017201963868,221.91419914180054,227.71913564039366,227.5227779098501,225.91685774845428
25,1988-06-25 23:15:08+00:00,223.44120070597722,229.57980916453164,220.55035249673358,231.38786254997316,230.53634181634268,228.96196556932347,224.88184944443145,222.93286380683696,225.70789366175322
26,1988-07-11 23:15:12+00:00,220.55503726137331,223.75523413667176,216.70527250625514,214.58696592319586,214.95272282931433,212.89085025381692,227.04887561705462,223.07584299106895,216.2931617393205
27,1988-07-18 23:21:24+00:00,211.66624135880943,,204.3295867993622,205.0907846866152,207.12293447461602,208.44042855471093,225.4763955329323,215.1621740476681,210.69023831789917
28,1988-07-27 23:15:14+00:00,223.91875258839028,,217.12470166528993,219.94600368078864,218.68098537467617,222.2519238556367,222.99984167048856,221.35258500513538,212.1727139076218
29,1988-08-03 23:21:25+00:00,229.95840756651,222.0248539818504,222.86167715559333,228.9959596149924,235.51563456147292,233.6100059131505,229.9888928879298,225.30587660174425,218.80353465548745
30,1988-08-12 23:15:13+00:00,225.7214198864839,206.16233061913667,212.51161342352265,215.55465173681117,216.12158199001794,213.8080846699988,211.91320107807874,210.2104338288924,211.68520021013535
31,1988-08-28 23:15:18+00:00,231.72123806467317,208.85796028913126,218.5956877225415,213.82054017908507,213.519296653751,216.84043789515457,219.21137107536478,213.7746730561953,211.37190704369368
32,1988-09-04 23:21:29+00:00,231.4221989281169,,227.1470695935399,227.99823614187744,230.6845624086028,219.05875363061728,227.94364924750644,232.30461268147994,220.97058740957743
33,1988-09-13 23:15:16+00:00,210.82739255380378,204.81175048061814,215.94090763917015,213.064391517189,213.95348409206304,212.9367266810991,218.33381739127282,220.50977172410228,212.3165271052421
34,1988-10-06 23:21:20+00:00,223.3020642954216,212.1742176629262,214.0821700611777,211.45576025509507,218.3120417597725,222.61087129281884,229.22103797875135,236.53850883340894,225.26131597213808
35,1988-11-23 23:21:17+00:00,231.07421751346578,206.96180533535292,205.26081512688984,194.89322822349277,194.69266852006652,201.13087757438672,224.01938594397276,231.4341214161183,207.7648188067618
36,1988-12-18 23:14:51+00:00,197.53281306919786,197.43060046323376,198.48593577575636,202.6726497074403,202.3487388975649,208.12896572420124,227.26057914634495,238.44571567795094,218.4737436421058
37,1989-01-10 23:20:55+00:00,235.23639563061286,,213.79405577007654,198.47697144435614,201.82784918012396,212.04911887696244,248.07643879472184,257.1192988956346,234.45013058628444
38,1989-01-19 23:14:30+00:00,235.0118722036017,201.75123339606768,199.4963456268624,190.22491374556523,189.67889585282813,212.05703499128433,238.16681514721,,
39,1989-02-20 23:14:27+00:00,220.63692800989293,187.07234991719565,198.20110581356255,184.00401706037127,187.95942391501586,204.0224986951222,217.3706063915663,233.58118355306715,220.30953813726768
40,1989-02-27 23:20:29+00:00,203.96828456325932,,224.09075564533808,212.08151354548926,214.68962856609193,232.3523700094996,235.62082517830785,254.03227456236078,241.5795690209391
41,1989-03-15 23:19:56+00:00,222.72070348417893,,214.3118297937455,211.788944646539,211.5824237919389,228.59469728361628,241.7660196563029,259.20197253510497,251.80703291538046
42,1989-04-25 23:13:21+00:00,220.26975951767517,203.72433566043426,211.22720791508942,214.47757805120725,217.5805595571978,228.2057835314616,239.62433142742313,245.1011170836037,233.43298172721168
43,1989-05-02 23:19:28+00:00,213.64380233117322,197.32225688847134,200.95770167536097,205.4225753304524,212.21632069328035,225.86918929033587,237.82851224958875,255.20483652274982,230.34410054926929
44,1989-05-27 23:12:52+00:00,204.6392043409575,226.15300944790914,214.62266496487146,224.09246592462245,231.6823025161605,246.86739279892325,242.9033856229794,253.9393943921021,238.54869770514
45,1989-06-12 23:12:29+00:00,220.31125993028112,217.9756036703129,214.98472614968537,218.29138917932366,232.88422575151273,235.88971456440026,244.6795103688927,248.83543244146887,239.98282438273577
46,1989-07-14 23:11:53+00:00,221.53701385923807,217.40298627490412,212.22149372427583,209.6168615483894,208.7681027998899,215.39345875849443,228.81133776382117,239.62033011359955,230.73800215947458
47,1989-07-30 23:11:35+00:00,205.67580193842775,,209.14840454778147,201.39114251855355,198.9495287327444,204.03907205936395,218.42191263385928,228.75516846189862,211.77177991397573
48,1989-08-06 23:17:36+00:00,228.22043448700123,,212.33536134353943,203.07121881209125,204.58895160704628,210.36687588485876,216.43904881966705,226.36516264084364,214.67169810545658
49,1989-08-15 23:11:11+00:00,221.80847044289214,208.56138552433552,218.02502818001918,214.11214564716863,213.1348780233928,213.11911069905435,213.14157042024004,221.77711333534901,216.20477894568143
50,1989-09-07 23:16:52+00:00,230.09259010220663,212.2585486436483,221.8126737343374,223.5236622038121,220.56616357173908,213.74712861918596,225.7651753491072,223.08400405900855,214.20951279269366
51,1989-09-16 23:10:20+00:00,232.12817790391628,205.092490287702,215.91347268658234,212.37455600330514,215.0449170672005,212.4506144990059,216.5663610045919,216.31002606259818,205.0005535031257
52,1989-09-23 23:16:26+00:00,221.81815068347507,227.43262633920648,228.84854705841178,222.63469405888492,229.58662969521993,227.05498495650525,229.95892036710913,231.24862064790304,222.08953687538622
53,1989-10-02 23:10:11+00:00,210.28872801611215,201.60623955314918,202.31428971127357,206.21674920711925,207.2984974080868,202.4104041871747,213.11538688777276,210.82517513593362,206.66550536804414
54,1989-10-09 23:16:07+00:00,224.30689314594247,226.46821179393723,227.72606151624097,229.83410267148352,231.35189787222228,235.22874857123304,238.216136472377,235.01346368226444,227.48880935753135
55,1989-10-18 23:09:27+00:00,226.0269182836636,228.30458622357958,226.87475851346207,217.07768538084417,221.25011530722645,218.33526975441924,225.995893514403,222.6400015138076,220.2414837943782
56,1990-03-02 23:11:39+00:00,220.02117788132992,225.49760026267256,223.6512573473338,215.86745665006117,226.24637204105915,226.5097591234532,242.41632104209006,253.47045206568615,242.21469797598104
57,1990-03-11 23:05:10+00:00,231.62003581846614,202.16887644969526,197.63235431877075,196.70509600618826,203.40349005329296,205.71345759767388,224.16409299228067,230.9378791808786,218.07359851528093
58,1990-04-12 23:04:42+00:00,208.07468014643143,217.35291847383883,211.95149403346358,217.00543719944494,225.43714020885827,224.55413687864674,231.0969609039322,242.95695959181066,233.91516913299006
59,1990-07-24 23:10:45+00:00,225.25407486984113,247.89820794599046,242.1401222332565,240.1001421245006,241.92520594374102,240.39732186804065,234.30073770669696,242.14402920058768,234.50436486901623
60,1990-08-09 23:10:40+00:00,209.29615323766416,226.28618392799748,220.28821888705792,223.18089378787425,220.65754819020958,226.9112629857322,225.32329731803233,231.13703400065236,216.36957997969498
61,1990-09-03 23:04:21+00:00,212.57769883555832,216.48035203907656,215.51068414007403,216.12977548989238,212.76775820902628,218.8430394567261,217.65173743141207,219.2340743797069,210.10364505068418
62,1990-09-10 23:10:32+00:00,217.57769855283345,226.8936478297375,232.28979204208048,233.6983305545869,230.44463692761238,230.84888285899623,228.448351916407,224.82889330867522,216.10817596274725
63,1990-09-19 23:04:17+00:00,216.20599926392114,216.55449411595967,226.20583532507302,216.56489839597936,218.18971629680925,,222.09933556483196,219.9677723539395,207.1039079536076
64,1990-09-26 23:10:25+00:00,228.48713227700472,235.55524711813723,235.44284808032234,229.26393790461185,232.11133235572922,223.83397524759556,230.38968981997235,230.95498792325213,218.29176015068805
65,1990-10-28 23:10:10+00:00,226.56790977599633,232.9105509680096,230.0389085025942,225.16750760462043,217.9010262114453,222.13346709307655,224.36292365258086,225.7953259742589,219.64931926770646
66,1990-11-13 23:10:11+00:00,220.9935468813071,210.95041320777847,219.33745606923492,204.47868444901826,196.94943983645564,195.8312352072134,216.6009716219037,225.78220242920636,215.15565369918494
67,1990-11-22 23:03:54+00:00,220.59387355185584,227.64372374477477,226.42134751948072,209.4256937976396,204.5638717481563,206.14707507790195,228.62322905633278,222.031670393977,216.7278375106117
68,1990-12-24 23:04:08+00:00,223.19056680580294,228.24570162638088,226.0311295089121,219.8670315631081,206.5608612099446,223.36061399032172,232.12720195050315,224.0529081364056,224.4742183632725
69,1991-01-09 23:04:34+00:00,221.86271358976188,229.72553063975477,227.54245057237782,220.84264871335347,210.7605227967788,224.85944839272202,232.15568387881555,233.80475976918615,222.650419654561
70,1991-01-25 23:05:02+00:00,228.00714748496904,229.1544078680658,227.87230096854304,224.0132716534625,216.2180908634723,230.06808216153442,231.26066957040547,235.03164231555547,222.21827605677606
71,1991-02-17 23:11:34+00:00,218.9797118949665,223.40476807623827,220.90737273777998,221.55610425021726,221.7966422608642,217.31633558355517,225.3876754255827,224.89880873803938,212.41245336286514
72,1991-03-14 23:05:52+00:00,219.8511824774272,224.80019685661716,221.54030960233038,214.59833129519052,214.09062435833857,223.66523354378194,228.28098008500345,218.26255994365616,208.72047715501293
73,1991-03-21 23:12:14+00:00,225.40103485790135,234.3091150472386,227.59984973167855,227.95867350205526,227.10198832361817,234.2249257370528,236.5613879873623,234.95403205448963,219.6661073482701
74,1991-03-30 23:06:07+00:00,217.81218614606763,229.4387570884326,221.99587219477925,224.38250421744831,220.4087051533563,221.05295096624172,207.79391173064505,,
75,1991-04-15 23:06:27+00:00,225.56648226936608,231.95764444806676,229.87855013744453,226.39079005328492,231.92602667713103,226.94551844446232,219.86492629421514,219.87246263916109,218.2601085247255
