,dates,aus0187-0000,aus0187-0001,aus0187-0002,aus0187-0003,aus0187-0004,aus0187-0005,aus0187-0006,aus0187-0007,aus0187-0008,aus0187-0009,aus0187-0010,aus0187-0011,aus0187-0012,aus0187-0013,aus0187-0014,aus0187-0015,aus0187-0016,aus0187-0017,aus0187-0018,aus0187-0019,aus0187-0020,aus0187-0021,aus0187-0022,aus0187-0023,aus0187-0024,aus0187-0025,aus0187-0026,aus0187-0027,aus0187-0028,aus0187-0029,aus0187-0030,aus0187-0031,aus0187-0032,aus0187-0033,aus0187-0034,aus0187-0035,aus0187-0036,aus0187-0037,aus0187-0038,aus0187-0039,aus0187-0040,aus0187-0041,aus0187-0042,aus0187-0043,aus0187-0044,aus0187-0045,aus0187-0046,aus0187-0047,aus0187-0048,aus0187-0049,aus0187-0050,aus0187-0051,aus0187-0052,aus0187-0053,aus0187-0054,aus0187-0055,aus0187-0056,aus0187-0057,aus0187-0058,aus0187-0059,aus0187-0060,aus0187-0061,aus0187-0062,aus0187-0063,aus0187-0064,aus0187-0065,aus0187-0066,aus0187-0067,aus0187-0068,aus0187-0069,aus0187-0070,aus0187-0071,aus0187-0072,aus0187-0073,aus0187-0074,aus0187-0075,aus0187-0076,aus0187-0077,aus0187-0078,aus0187-0079,aus0187-0080
0,1987-05-22 23:07:44+00:00,205.42817941176045,209.39979290384764,189.78507642070872,202.44571287158502,195.3976998195363,195.28946940966256,195.1110826799719,199.48381192777487,212.94986384363878,212.53011035129506,206.1651972899812,205.36881361796299,205.7770083457845,215.48471193305332,206.0668730550265,197.2524514448543,197.27120525935914,196.88832152036983,198.28560881028744,198.62630190024208,195.20955910624778,201.27951160286077,204.99332662081486,203.25131521851276,192.20795856579622,188.70057725676097,191.39223005838923,198.5164469554752,206.204335381902,203.27785618738827,205.59858639833075,210.82574303819578,214.9741278390632,214.57991035001166,215.39409890701742,210.0803371741962,214.0507720688744,217.60888439153752,217.6822402480024,225.09103056235406,229.77579920727,235.5774887989365,235.48022139383,229.15680678615527,225.6303160778003,231.7609579455383,234.06314336169677,234.3753213207965,229.88316010687453,226.73816065758282,228.60443576875159,232.5038831875857,207.47097717004215,215.71322640119865,223.60884066366694,227.22357099679675,224.04777727697726,224.1923981277327,224.84535912789804,221.88437796206347,216.62761971399374,221.59489694812603,218.4807905478803,217.45585245335934,212.756343638253,216.5821623927562,217.97236639761113,227.0883265606466,223.25866880962909,215.91892312412244,212.34415614821415,214.69467710572988,225.65556772693546,228.47539710192694,228.18081804138987,216.67502628854027,216.73827282834043,,,272.01983808361143,
1,1987-09-11 23:10:29+00:00,214.9508277003392,213.57256056036294,205.56885375470978,221.2427912324336,212.52480266453802,216.32563088756828,215.01803198853952,219.28784169252881,212.34056829353875,217.84805275871628,214.62679910749276,214.51692500921172,212.03454604519013,214.21315529419036,212.55166553690364,201.50174670238334,200.19083502633623,194.61455197986595,198.22688517887497,202.3687825929043,204.58386785302196,209.4140701055362,210.37375294284703,202.44837818335878,200.70031811019993,211.69677971700656,215.63675006492895,215.1317289745756,215.12481570035015,217.77505936755796,212.3106721703327,210.37431004054133,209.816493720552,211.3910611062768,222.5709266196696,226.24030412067575,221.42600601877947,233.29248515616032,232.9157117288488,231.37467401233755,226.070836484368,230.15598452955706,232.31804893968723,227.4452614516452,237.38073559617214,243.11763269240558,235.73794741366956,239.8195666801902,233.76423002766612,233.75746012447547,236.2584085718702,235.32340418547759,212.09399642896045,228.93788155344433,232.14297974408964,230.76961022872484,228.94397264850627,230.38428697921324,232.2545266193027,226.1117294857686,229.0281887957725,234.7720881538336,229.79122144652962,216.93737970518325,223.0555535824846,217.96074229181696,228.49012094139187,233.91583279081377,226.46179289653142,225.29358621324224,229.1740117398793,247.48496416405524,251.80818014747683,248.09472724919314,228.15817754687484,206.36810766176396,193.04650063069838,158.88935711324172,,,
2,1987-09-27 23:10:51+00:00,245.72946442599238,237.18613189872076,222.33653379060465,233.50568563043788,247.8664369586653,247.97936583275035,249.42475805585605,245.309351444575,241.46626472322777,237.17267394797756,232.0148828112225,226.88936476917107,237.05370401871662,237.19593418497274,229.11390585521661,221.4154618454593,210.9693196213961,215.01556630356478,227.8563009335967,232.05927187094937,230.10704596936432,230.31379473649633,230.38407939514406,227.41783807786942,219.01176644503616,226.60043976529647,232.2750940316777,242.05990071070815,234.82699535887687,229.78122295626534,231.83821497493403,229.14238149408217,225.94235762377843,234.38298838784618,240.0463247212739,241.5346960878728,242.59181882738264,242.57103832303528,246.01759940983126,250.4066284258008,242.5058097351088,245.60103647163214,238.49639141246547,250.28648652497645,247.34725036553266,249.7810619356414,248.65151898128252,249.59128990819798,250.21715652715642,252.87101495766763,249.0861593492318,247.01363865771054,225.68706724394437,239.05547490991907,244.4831285800613,241.94528233719595,236.68107885443527,241.2199982372956,243.40741947256168,239.68435380260402,246.40393746811208,249.4163997887488,250.17302631632828,239.04348580293055,232.91822798805904,232.26915900712467,242.20192562595838,254.7480660178603,255.30354455416264,253.37853852573784,257.13927828778446,263.98023141676,267.22580713492147,271.6773232856097,243.3087871233643,223.0089422430972,205.72357516803646,171.77939382325332,,,
3,1987-11-14 23:11:47+00:00,226.42879173341262,243.3293041412713,239.10926419691452,240.71400138703464,240.750638775592,232.80089509101327,217.66576079316744,212.51566242207767,211.10410329196284,221.2081584030759,206.15213829302837,201.16774641156522,204.8842044056106,214.4482369116707,219.69306835615848,214.75321183950328,204.88133951881403,200.94992906437471,195.63462176679172,197.72097103678553,202.31647345399668,203.701325405172,216.6526680134442,209.48938647543727,214.06243717496656,218.19816221134087,217.07667187297844,212.5175753179798,213.99248207286954,205.71034882081992,214.7017112785895,212.73511595327,212.4060036278953,219.8865595913076,219.50991679430697,226.4060818496532,218.39183928089903,226.7716089805441,234.99735870679316,230.9748407842371,230.1563488725451,225.51946250512472,220.76052404370034,217.1616987746519,226.05069699967288,236.5601888248074,230.31099496899995,238.6160507349604,232.10158568889113,229.06956119103575,233.6248225283554,235.33641338905372,215.93786661475596,215.33380922657344,219.76694108742294,220.26455604427085,213.74170271407866,216.00895602556156,214.47054885991767,219.95162226149114,217.70470561961295,224.09951185155236,215.93667795243456,220.06153385375012,213.4128381563677,,,,,,221.91818442780692,227.0991552863579,230.24737840546456,235.83957835692132,220.7372789033514,198.14495067869825,190.97873853995407,159.86975220577563,,,
4,1988-02-18 23:13:23+00:00,232.4622133625799,241.8861476391933,230.3462697519984,246.6174858462609,223.10482721592305,221.67877491475994,213.9752572166532,216.97380276068785,220.8319464737666,224.00121925858062,220.1416711241297,216.5634029100916,206.91904076840214,216.80055273870434,212.8429802783246,218.78474179564068,214.8587971660862,203.80259450378358,196.75358474169855,198.47370473615817,207.70907334617704,205.66482092413406,217.83030092677578,221.90858900318423,220.22729817022397,222.68891123440733,217.8420719464106,218.01291663470596,216.86426481624534,217.58152457018954,228.20658402140361,220.46455841001688,216.59534200275633,229.88780408122264,226.37717194264883,224.15289750906396,223.4891750739889,225.02927661395327,230.7605685400447,228.7790337714177,230.8497997369356,237.5739341406594,233.2684946463913,227.7452757479694,237.22670776703117,234.77885572383798,237.80700392919954,230.81377662464985,239.33998122063224,240.0785014849128,238.46915652018706,240.98421731862962,226.3382152888783,228.72967975131183,237.947860238898,234.87822957002254,233.06769625845013,226.13437210110285,233.61942707481322,229.21706903883245,230.98110590232113,240.51800784843334,239.43294331668469,235.01980140002678,233.97118071550446,239.8575634431196,232.4818644424409,235.81840084010184,221.46225278817775,222.25604398269135,225.83180303976206,230.88046725324529,227.89687377107666,233.52745818959818,225.6691493697931,201.52320607777887,191.17009585246313,,178.5436259320734,267.39384156629706,
5,1988-03-21 23:13:41+00:00,226.0754986936129,234.40295800946774,234.38692556190773,238.59015445059987,238.9732527899533,216.33423624895397,216.62225746500266,215.6871922371054,214.0261349868634,219.7483908452604,209.0143557960785,202.36938170261763,203.21668239799513,214.06644331505677,219.34205295236632,218.78125751086588,213.86808517138064,209.37110214574346,205.79772463876887,200.1034455891339,211.45181687863712,215.64162808524023,218.56661814645173,219.59060554341127,215.6968679933897,215.17752159683005,210.07929039660897,217.62220963940732,212.97272686168037,219.75639194612683,219.21028099658815,222.16441425731068,226.34057970167888,227.44928979729465,227.96987490729865,230.9817331970496,236.18968928852044,230.617725078158,232.45808125894268,232.03738679111862,230.02550967627107,231.91027305502925,238.41740950965087,238.56916573094404,242.29065106024115,238.44654546617517,238.62195442889472,235.01945174605262,241.48129719709914,242.81155136811176,240.14271314037921,244.80360479180084,224.32308108285278,232.21084939929725,230.14837147379174,229.71166484104918,227.6794261213164,228.02151785768274,227.82142142409648,225.47068717100134,228.37974312037036,231.85336978729634,228.5198199987144,220.37793445629396,218.35776461461313,222.33969045412232,217.1658813609604,225.7650180856853,220.6136697366766,229.177049490291,217.49931701035854,218.42932314302035,228.72395850595987,225.8653017443009,218.28569245264728,197.12194043890133,189.49731351804581,166.71925162106496,192.95423019409617,256.0966516596917,
6,1988-04-22 23:13:52+00:00,218.92150860865138,224.22999080925462,216.59702418091888,227.36611538223977,214.28318784657756,206.9327762039273,186.89389197264654,199.0670183146338,200.35472390635204,207.53352294602348,201.38286113104346,198.57845579355362,194.88960560639643,214.22518625014945,211.54252182455346,205.96974409031696,205.04898502912775,193.310096883508,188.16213220069122,190.8383768982663,196.17325400317614,197.1092704272174,208.11799208316347,207.3948455070803,209.59639529849184,201.45122828033286,191.32691111272163,188.89332590461143,191.70766506736706,197.60221373489082,201.11744795217703,208.6668440329918,212.87104620491849,218.61902649419204,214.59021594941694,215.28195684483885,218.03989510332846,226.99377477798996,221.53869069743087,212.52918597110818,222.43229803658252,214.829844685475,221.57233471776019,228.865846406897,234.45613065154683,238.94683256296537,238.55208514676855,259.93643249197123,254.2755100756756,245.3641342697852,236.19471419008343,225.11330513118503,208.65281863855884,211.09844573020646,217.95004739854642,220.33147458094646,222.83576050705906,227.14983761994688,227.9445079127286,238.98088718139772,238.36524816896718,231.38393451859608,216.31477449680833,206.20836529035677,210.54236885923544,218.03727268774412,220.89327653168647,225.42681755280609,222.05230938540282,227.9944086996251,219.17145730961184,214.70487112943715,228.0306492377083,231.41505925138424,203.05985673486697,197.28675530563856,192.854470472575,187.55296552492013,167.5350956933322,,
7,1988-06-09 23:14:15+00:00,197.54740167197252,209.3937295226542,196.22163557535575,205.77663926419936,197.75576557596986,196.1135502740543,195.65943923276828,180.97062229546705,187.14611681154977,189.23264075796996,190.11600673039882,196.18582223666604,182.32003572170558,177.57241030621262,190.97589083661785,189.99722822963236,188.6760354544375,187.2403865485915,187.57836546146123,197.6748381472909,196.4194264225186,190.34019411689317,192.432794557253,193.757190923347,190.0791391205034,188.71471698669063,192.86058751511533,195.43311426574368,194.2981583919005,198.8987059286229,203.19614785974497,203.74703121309676,203.33098819297746,210.57105273809137,217.1727647857379,225.00909079570778,223.73487419405265,224.92578752033356,222.1274143516074,221.73902579369118,223.15101584203785,226.32084068788308,231.40419214138896,231.68557766720085,231.48096973993395,239.28453828787653,238.67915519906586,234.8855004033394,230.47183745913225,234.50416989424053,238.03482865321524,235.79403814494086,223.81916663835375,220.72294942685753,220.54757318228732,221.91769619307567,215.76534005910477,211.26021685110857,208.40152646918446,211.8738130871288,216.04847923853498,229.14945211673339,219.06451820209512,220.3976716082438,221.6727470410659,224.38860209969258,225.36937730088172,223.99628640462456,202.767801998864,208.17799294292973,233.48384156815752,224.17483437171092,218.3208043360146,224.78893977480752,222.16064981405896,194.44952421028583,200.43543882075784,183.88904308096602,173.0502104002718,160.43248704674465,
8,1988-06-25 23:14:20+00:00,202.90312041593074,221.19259822139404,203.38389707779942,199.23388278926842,201.51247618820364,205.23847335267536,209.36938762702133,181.20533696132264,185.25548077867023,204.9326323348253,188.9566065649906,194.18589983702773,191.61603513804928,188.29018309496155,193.16704469847315,198.2154625833122,196.388961479459,196.66880667523967,194.11424651517868,198.61425595503542,203.7960381534869,195.72257699963484,195.80534002336518,204.9185402613732,197.7219811871533,195.4017178138938,192.8648675122326,197.09039666083785,200.99316942241938,200.4532151124355,208.96131250354887,206.59815188291054,206.93140933869367,214.60770786461936,213.83819828604493,223.52324007825732,225.05469473048228,231.17528044667225,235.48742849232104,228.00908920666416,219.47946612573796,231.90505830521914,233.0173585266646,242.21015944085516,238.7168793865534,245.09891679126397,241.02899562826678,230.33970168774042,236.39171926482814,237.0242711029502,237.24112578045717,229.75784308937884,228.46769546474476,235.92101954811199,216.76880201938144,230.84472624592468,221.58681112936569,211.71636279739676,211.4698968015875,215.31017397033162,221.60963344916513,229.34220100965757,215.1944613612195,214.42268627570365,222.19119496446666,224.85395228786953,232.25727601453792,234.5975362490375,213.96298742980414,208.91973192389125,224.7681408407005,224.82620105646893,208.39780620835188,231.03265819666638,218.01763185244695,191.52407999214495,200.12966912088086,173.30649959196603,154.8229230579391,141.33747127125665,
9,1988-07-27 23:14:26+00:00,193.2195066968554,187.68661015473648,186.58898534309205,196.45170903639192,192.3752556626997,200.79006765379907,182.34593911787726,167.65515728157743,180.167453584048,205.87432389144385,201.50516353709446,191.2832725252565,195.75039931399013,202.7863825469759,193.18165727011552,194.03262475223465,191.45012569927735,191.61564316981378,180.12597307989216,187.45666307227998,198.36141390603427,188.85055909069467,189.92438384181378,199.63645966647036,203.59159471071473,187.55857261538802,187.15762674738616,199.14309980502907,196.24070659107116,208.07466824331087,213.69663402606184,199.9249665171535,202.56016482910292,203.74353135553432,210.9236137887373,213.36323473308025,212.66597404470525,230.6801192627721,245.40801638620403,231.24300731314472,221.62151895944285,222.41808380695764,231.71626196612746,227.66685033887873,224.5715338597155,247.2964208235276,237.13715721881462,227.6356168200851,226.0167380046531,225.31790229408097,225.32459223611394,230.67154594871076,226.67756141079505,225.26957329987223,226.56347378914802,225.99641380253072,217.62348049241655,210.65213476206551,209.72175755492557,206.89596199116127,218.28755171136677,224.41292464484224,214.92474870880264,218.9842367477785,217.43139719648946,214.50932955978575,221.2438163120824,232.1587257560125,215.63817658953135,217.13912668412345,218.23222635509725,216.4532921067563,215.879860783786,220.22293114574865,206.9036640101953,193.87851669405285,194.07053796163817,178.10021219883245,165.31718837224287,136.20750061357293,
