,dates,nzd0264-0000,nzd0264-0001,nzd0264-0002,nzd0264-0003,nzd0264-0004,nzd0264-0005,nzd0264-0006,nzd0264-0007,nzd0264-0008,nzd0264-0009,nzd0264-0010,nzd0264-0011,nzd0264-0012,nzd0264-0013,nzd0264-0014,nzd0264-0015,nzd0264-0016,nzd0264-0017,nzd0264-0018,nzd0264-0019,nzd0264-0020,nzd0264-0021,nzd0264-0022
0,1999-12-25 21:59:16+00:00,,,151.9612390948585,140.6619945902946,149.11069303383277,155.76409799879215,163.05406354458574,165.20259208512826,154.53404594377906,,,162.63892631614817,164.38867889346173,174.11942749437523,178.6938081836399,153.64898817360245,160.80987219430293,181.6323910504663,154.85499778479954,152.57531395866926,,175.7628594347486,194.94518653628703
1,2000-01-10 21:59:16+00:00,,,174.81768317039888,174.65097087849836,175.79575195019183,,188.53588031151415,176.8715441978945,177.50428345502425,184.36590243691015,,,167.8488321620246,171.30264955602615,202.55955992169064,150.03738729800716,176.11407110285714,198.69538236646696,172.43470612247214,172.49215929392108,,,193.5069606737933
2,2000-01-26 21:59:14+00:00,,209.64939498063873,182.21905986734737,179.80635396098583,167.14160859472554,,,195.27740218586734,199.17974791726263,192.82768582059427,,190.19775310874448,,167.9542327928585,215.9892508737135,,179.88000469133578,204.494989817387,170.21064410345753,151.92864487726072,157.39570503499843,177.03027154260243,189.0645168060623
3,2000-03-14 21:58:59+00:00,,190.78056520665868,176.19003612131405,,,,,176.04915433585765,179.72893258907206,180.29689430240137,,,142.66219867760313,,,115.85177459799075,155.69857999303315,203.74343160604838,175.0575149740483,152.20812930903085,157.6897458447044,,
4,2000-03-30 21:58:57+00:00,,,155.89586815808826,,,161.32466141496548,182.51916715589923,174.90818116600428,,,86.73629508731425,,121.00980073646703,,,111.27697657640215,146.05436690648364,190.54477841329486,164.670672970408,,106.30598762740519,,
5,2000-07-04 21:58:02+00:00,105.72431094109592,,,,,,,,,,,,90.05411483934957,,,101.7279650418019,,177.48068931510937,,,79.92092026273515,,
6,2000-08-05 21:57:32+00:00,91.64377519645498,,128.53183480624344,,,,,,,,,,77.98752556027983,,,,,178.405813303189,,,78.30108227900817,,
7,2000-11-09 21:56:45+00:00,206.87746325428103,189.3956011547482,177.3849376928242,181.18859017142967,,,181.32722626521542,185.92978024291324,175.00613206181703,,,,175.94533473488605,170.2728164021198,189.60938168459066,,178.0020554958246,193.01005066142204,166.84830584001136,170.7427679145077,,,186.34837210148848
8,2000-11-25 21:56:47+00:00,175.4262371397621,158.63194737089648,,,,143.73758383740946,158.73094639472635,169.67799619847435,156.0097883227995,,,,159.76759886790103,166.57224712049208,180.72532471882027,,167.19711044187548,181.94664602846825,138.85039937707535,154.2209338369867,,,181.8958794182052
9,2001-03-17 21:56:40+00:00,201.3467835969664,,161.4256691769893,,,,,177.16523462282615,,,,91.46700031961761,123.78906180931826,109.27781891243373,131.83134003990952,104.19172571869761,140.73437015181557,,180.61166688886846,157.31120806671098,,176.9612555638657,180.3164947264968
10,2001-09-25 21:54:52+00:00,218.64832934240854,,193.46462925287648,196.01223024443138,197.97212682018363,,,202.86144500624178,,203.49065683657705,,,,,,,,,184.00458433540658,168.54187801049912,,214.49570287509923,219.38456191151357
11,2002-02-16 21:55:18+00:00,215.40031518019623,,195.7196837147942,192.98527059755764,200.0979806632997,,,198.4399560030801,,174.72378089420104,,,166.09004067718334,144.85952202959837,,132.06969157598968,170.918750632038,203.97303423663794,196.65406933639744,187.41983644685342,,,222.66995062957173
12,2002-03-04 21:55:22+00:00,,155.28639469050447,129.26282889826925,,,101.20203275072993,144.44620583806537,,116.75730197964451,,97.63349022873973,71.3286790659454,,,,,,179.5736214617586,,,,160.53145631213349,
13,2002-08-27 21:54:24+00:00,,,161.80038531487202,,,,147.83228190006753,,104.89996554511085,,,,,104.71908253394824,97.80575078174266,,,182.1776323001802,179.20687706912278,,93.17628443276233,,
14,2002-10-14 21:54:07+00:00,204.4951588057448,,183.34339638882716,172.66802711972858,179.07806774651405,,,183.24729578940477,,180.9255581383308,,,180.22011427830134,,,,,,180.84997881946236,162.17657116057194,,177.2207836744632,199.69532249153383
