,dates,per0024-0000,per0024-0001,per0024-0002,per0024-0003,per0024-0004,per0024-0005
0,1985-03-27 15:04:03+00:00,176.9238874105982,185.2976675505286,173.94376667865146,152.41483137765078,168.35047279917654,169.8886092132213
1,1985-09-03 15:03:06+00:00,162.24187046038827,174.75737674600714,164.9308334086477,146.2327765920249,158.18209256518924,166.41552058736852
2,1985-10-05 15:02:44+00:00,168.42211149220273,178.8262843318238,167.58414831878042,148.13583794475292,161.38241180223983,171.70049721689708
3,1985-12-08 15:01:45+00:00,168.05783242035082,179.53480016128916,167.42234667746987,148.56787835642484,161.55777344383588,163.0597505119029
4,1986-03-14 14:59:46+00:00,185.3568028818852,187.33080757040585,181.9086507190222,163.37595799974014,174.6565578184157,174.0126710114605
5,1986-05-17 14:58:17+00:00,174.79623017348146,181.11377856625168,165.57312734715134,146.6267416370218,162.56998109332696,164.05031469033176
6,1986-07-04 14:56:48+00:00,174.65064377918068,182.30618000375478,173.75566492092182,159.92018142866542,170.2990589808847,177.20351575860275
7,1986-07-20 14:56:15+00:00,166.91568882122166,174.88034537481312,167.9986638488106,159.52977810252042,168.41079481095372,172.53676657317413
8,1986-08-05 14:55:41+00:00,170.1944756467107,182.32513107474438,159.86995610047228,150.09468969869695,161.40377484269627,170.8341538189534
9,1986-09-06 14:54:29+00:00,172.1839199376546,181.29618331928796,165.4361613969442,152.48385158256454,160.4603422105838,171.93311893708002
10,1986-11-25 14:51:54+00:00,166.72609321194682,183.19255977320014,169.89288446916808,163.03210115865775,170.883501963857,178.7362700232157
11,1987-04-18 14:56:42+00:00,183.70362838193088,186.2669189980834,172.02977564887755,156.4461815098294,162.8544628255213,166.49262714325104
12,1990-01-20 14:56:00+00:00,176.8254419322437,184.7777450773169,170.2350181669728,154.36329928058035,169.06802111333246,167.4934171222922
13,1990-02-05 14:55:29+00:00,170.4345819800312,177.53602282726257,164.2512387198425,153.77322509114333,164.57883530696523,169.52452443492732
14,1990-02-21 14:54:59+00:00,181.48500251298154,181.44340579630733,168.76892215369267,160.76378819066394,168.10389841632937,172.97498447889512
15,1990-04-26 14:53:52+00:00,169.91175456187466,180.64571805393538,169.47421968473256,154.62411701150688,160.13436744810224,166.22537405862894
16,1991-03-28 14:55:13+00:00,176.7246492716821,183.24683673577752,177.09226397825313,157.00675811825388,169.4290358429377,170.99893216608456
17,1991-04-13 14:55:35+00:00,184.8938427522766,190.48550085262858,177.89730054508584,164.89546456034557,173.72165459465012,174.73650646283653
18,1991-04-29 14:55:50+00:00,174.86947345236615,185.97066543662766,173.78955310291462,158.5524080484184,165.73559453529225,172.93606661608146
19,1991-05-31 14:56:21+00:00,166.28691915901965,177.5426878280488,161.22941948299916,147.53887909805843,160.41749092989846,164.6125037554345
20,1991-08-19 14:57:14+00:00,153.91039140924556,160.42596943908512,152.04427388503626,148.91473772252553,156.12455979244723,161.143710966109
21,1991-11-07 14:57:50+00:00,156.19689387548144,164.5637353280308,154.69090302852663,146.05037683946847,152.95996566641597,158.97934137304685
22,1996-09-01 14:50:38+00:00,153.88404109916226,172.71450979849834,163.8637841074038,153.55960117221306,158.953999665082,166.9526102958954
23,1996-09-17 14:51:31+00:00,159.60612336980185,167.82914924619956,156.9916251482358,155.10462306698128,161.77415922113812,167.52144322900924
24,1996-10-03 14:52:23+00:00,157.61173477655095,173.6188586036836,157.89971019217865,147.85306488476962,158.25567497228454,165.6899409234182
25,1997-08-19 15:05:18+00:00,158.51474717651806,173.64459585796862,165.42138611548165,152.31938274834266,164.19329002491773,170.54250382711672
26,1997-09-04 15:05:47+00:00,156.19110906299989,165.48682149494542,161.91780086205546,153.13027923627791,162.76554894256827,165.63178346163775
27,1997-09-20 15:06:14+00:00,159.5945243131022,166.96200571739206,160.98684351351554,151.87546896666728,160.18631643136942,165.7883054621408
28,1997-10-06 15:06:41+00:00,155.5664732618013,167.68149265409005,158.88577379398225,144.34120111606072,154.58324769177045,161.7981596439539
29,1998-01-26 15:09:24+00:00,159.0793835800651,165.8274226535799,155.5066289103708,145.05332807881436,155.45794907086923,157.73740238481167
30,1998-04-16 15:10:39+00:00,173.63480191398352,176.56937209686262,150.7904379435885,147.18883686257678,140.84707642057043,135.75410459646992
31,1998-06-03 15:11:25+00:00,155.23949978503524,178.62372884666974,151.6445750744328,144.96079598396994,158.51076408324786,161.6436566187764
32,1998-06-19 15:11:35+00:00,158.6784630624338,172.34592125658037,156.73354695927503,147.76540399706406,162.62833398906164,169.48494173845293
33,1998-09-07 15:12:22+00:00,156.1312226158115,168.88164432883673,168.54860904296956,159.91853259630352,164.64904248632303,178.32755094569737
34,1998-11-10 15:12:40+00:00,155.2500130014476,162.19052938728848,164.16457312510423,162.84607864631914,166.64874968241986,177.8152550414852
35,1998-11-26 15:12:41+00:00,153.7313813190992,166.2186486729248,169.56560993264685,159.19141267213672,165.5741716836806,173.29109684756034
36,1998-12-12 15:12:37+00:00,165.97901725354959,174.83972535118522,182.0151206302196,169.15113558813815,177.62714829056853,184.7083215212289
37,1999-01-13 15:12:40+00:00,160.8109056103842,167.98481655933983,178.6526493456596,170.48162660527896,179.50180547195367,190.5338807174454
38,1999-04-03 15:12:22+00:00,178.24089481013678,185.21610641152034,194.7960525278151,183.72664842244595,186.6596220830389,195.1199198548223
39,1999-05-05 15:12:19+00:00,166.4933527602211,180.62028656516605,186.53790657330688,181.19446569572975,186.44842036981996,189.92066817736267
40,1999-05-21 15:11:59+00:00,190.89902616213942,210.93517116200195,200.37820115721928,196.06100506581217,206.00940011554664,219.86873138762851
41,1999-07-08 15:11:26+00:00,153.27333910396092,174.02415424875656,182.30859958557693,175.76159946288135,186.22503802785684,192.19992610348586
42,1999-07-16 15:26:28+00:00,161.85056844768545,179.46231160990283,180.59187431307143,177.06978698866578,185.42450522107302,196.04310290369796
43,1999-08-01 15:26:34+00:00,158.8728203967489,175.55079017362021,179.24973409068576,178.2190319896109,184.83298297728487,197.26211677388594
44,1999-09-02 15:26:37+00:00,158.11854954907514,175.3307143166719,177.8405031605334,174.02661319669318,184.9575636078359,192.95048213742578
45,1999-10-12 15:10:18+00:00,162.86788521593306,176.29184292923068,173.35971287566477,165.9869589496497,181.00697093394965,190.82207524903188
46,1999-10-20 15:26:32+00:00,161.92907104821205,178.89625588375435,183.57901688970807,174.60047496044893,188.36318892817133,197.2765849558645
47,1999-11-05 15:26:34+00:00,159.6850631095511,180.41560188351704,182.03527501547393,178.44130474404466,188.33108933156927,197.60642445688768
48,1999-11-29 15:08:53+00:00,166.98561326147615,181.76427893437292,184.138888086328,179.79209454001472,186.75948909378914,192.29001802323435
49,2000-02-01 15:07:59+00:00,186.25763220066256,194.12985961233093,203.33433479506576,195.11555999434975,204.18132175108923,207.87312611953936
50,2000-05-15 15:25:47+00:00,179.37450038350332,192.52522048088275,194.70943161627406,190.26988308915216,199.87976611718173,206.31645360765228
51,2000-05-23 15:09:32+00:00,172.8074301893459,191.083383785519,192.1625482833613,184.0960181631885,197.25957212206163,202.24534546542384
52,2000-05-31 15:25:36+00:00,179.25356884263294,194.4008353626194,200.2839363460604,193.29003196418824,202.17708534710826,212.42468662790145
53,2000-06-24 15:10:15+00:00,170.14894960145938,188.59353165666894,191.5629535830871,183.13995373720485,191.88802073891912,196.77858119876652
54,2000-07-02 15:25:18+00:00,170.08839475251278,183.33649697382717,190.93581855471191,185.16093433865115,191.64406643604096,201.0071481918277
55,2000-07-10 15:10:36+00:00,163.53475434898405,171.775242154919,180.06216461963857,175.98673992761042,188.96915349195547,194.48985615130883
56,2000-07-26 15:10:46+00:00,167.53703141754724,184.0714421638338,185.01603920215757,179.47006991296655,192.30553463574944,196.76167168950548
57,2000-08-19 15:24:43+00:00,172.09604555314377,184.55433833249324,181.473971467296,177.01856538618176,186.87935947684613,195.53307323867617
58,2000-08-27 15:11:32+00:00,167.34838226593837,177.85662672274412,177.8224778512096,172.74043375049493,184.72779682502943,194.49852816060428
59,2000-09-12 15:11:53+00:00,164.01113765835436,182.9971463247801,181.8849047236633,179.22216969942363,186.47818491604366,197.064720151085
60,2000-09-20 15:24:08+00:00,172.08427636338686,181.41415040857038,182.41301750821938,177.56416122885025,185.00282967649784,192.95079547816653
61,2000-10-06 15:24:05+00:00,171.57180754445326,184.50752877985158,183.71330165871547,175.64281882748617,187.83207340634502,194.8177901007848
62,2000-10-14 15:12:13+00:00,169.11215988633464,183.6329514200635,183.56747711972727,180.98276543314594,180.5064154612114,196.53874528725296
63,2000-10-22 15:23:55+00:00,170.8081805728245,182.77597077525607,182.98842180777893,177.16260559381553,186.765225466396,194.01128115260002
64,2000-12-25 15:24:08+00:00,186.4599549893348,192.11663141130674,200.85635446834854,194.97095031764752,199.6950875233055,205.71124414297648
65,2001-02-11 15:24:06+00:00,186.98662577915522,197.00718327499266,203.54700268994915,196.95737521836332,197.22114544981494,200.77323067438735
66,2001-03-31 15:23:49+00:00,,,,,,
67,2001-05-02 15:23:45+00:00,175.62916523002315,189.31117518218483,193.58603847072945,187.7493671186255,193.35886304033005,202.1428516039389
68,2001-07-05 15:23:02+00:00,175.16056310034764,185.95181701499064,193.0508635707321,190.53500545897663,203.00886758830165,215.7066474864734
69,2001-07-21 15:22:58+00:00,169.52706731661266,187.38367691144484,189.11875997300683,181.76593692982013,194.81073934178468,213.3198407940436
70,2001-08-06 15:22:42+00:00,166.58748556576728,178.4869426450618,184.04472017258803,181.63301498125713,193.06396082321015,207.39843271470463
71,2001-08-22 15:22:28+00:00,167.7511201138666,177.31986586344283,178.7618561737661,176.16902639103188,182.3791921311534,201.43159571555532
72,2001-09-07 15:22:16+00:00,165.56470610366392,176.32181020371652,177.28503043766554,176.74736505286864,188.02369199425382,203.24503650022515
73,2001-09-23 15:22:08+00:00,168.13320462626817,178.41293671370312,175.86662341911588,174.1184325963776,185.67500013009453,197.2870686712786
74,2001-10-25 15:21:58+00:00,174.3899091377649,187.09412862996032,187.81285922982545,181.906185866269,188.9445769381858,203.42244641592632
75,2001-12-12 15:22:19+00:00,171.36378634050095,183.17661736028913,179.08427818309502,177.27940017409463,185.20979388786995,198.66468478671905
76,2002-01-13 15:22:27+00:00,174.3005505332051,183.8309910241903,188.20891652259323,180.68230471461072,186.06290654356016,195.9919215994748
77,2002-05-05 15:22:31+00:00,167.4898191656667,184.18541882487503,187.12974720198923,177.51292650167477,187.43913733050047,193.33952642559987
78,2002-06-22 15:22:08+00:00,163.17712669229087,174.35058979075583,174.84799538769707,170.45506877281818,181.179587764705,193.74957934562357
79,2002-08-25 15:21:42+00:00,156.6829860097571,175.58670578473777,172.93108746516617,167.49415348349467,180.44894432587557,193.33329359875827
80,2002-09-10 15:21:37+00:00,158.16824781567865,176.33567988579762,172.19593531849392,166.6288918361466,176.21441617526912,192.43459276031984
81,2002-09-26 15:21:26+00:00,145.99513639481526,159.25545110714924,157.15528923498522,154.76010792341646,166.14085265738038,182.80638293815701
82,2002-10-28 15:21:27+00:00,142.27719193970202,156.86565267176329,152.49895377364862,151.45106739092944,161.96838713179503,176.69436528055843
83,2002-12-31 15:22:01+00:00,152.93833244453293,169.06066096234946,170.95521299307444,162.84287098724135,178.58029882424856,190.4308348122277
84,2003-02-17 15:22:21+00:00,171.99388225300015,184.41796883409032,191.33283927475455,183.70364584599525,189.33628323481162,204.9578091270997
85,2003-03-21 15:22:21+00:00,164.07507342028092,178.1775689577445,177.6478597599591,174.3728197821353,180.22578515050782,192.572969486913
86,2003-04-06 15:22:26+00:00,164.46279373506937,179.7904953027086,179.2760049787905,167.37023670244466,181.6976089814983,191.7377916223914
87,2003-05-08 15:22:25+00:00,154.54651468753053,169.96558408295834,169.56304448076116,160.72252606551876,169.65623102272957,183.1696974696859
88,2003-08-12 15:22:05+00:00,149.5408554746512,155.80061664840892,,,163.80138133668797,183.49527885246846
89,2003-08-28 15:22:02+00:00,151.79314589344958,166.26529830463937,162.8900077733894,,149.27324091449364,170.31725400210433
90,2003-09-29 15:21:51+00:00,149.1398861461326,165.95150623914523,159.77638801779187,158.79799089788207,165.3299422984085,
91,2003-10-15 15:21:51+00:00,150.44250938166792,165.25337498591892,,,165.96193497132168,179.49592604039856
92,2003-11-16 15:22:16+00:00,152.55186920596685,165.04345489492633,156.60690107814384,154.05301735536042,,
93,2003-12-18 15:22:29+00:00,152.91858479969343,164.3521172634075,164.02428449719628,159.0788338681084,168.52434066073405,182.64313021987883
94,2004-03-23 15:22:57+00:00,160.2247272836619,178.5174037238145,176.45795560953692,,,178.51049876816617
95,2004-04-08 15:22:54+00:00,156.00658453245202,167.3921888404784,171.38086703864903,161.43989175911085,172.26338685507744,181.312787227784
96,2004-08-14 15:22:28+00:00,148.68024311810407,164.50096682216179,161.85117767414894,158.27241301669508,,
97,2004-08-30 15:22:25+00:00,147.47124294004868,158.3218529645754,156.36358734215878,156.97774342926624,,
98,2004-09-15 15:22:18+00:00,141.23154496869242,,,,161.31089910214877,169.6315164266877
99,2004-10-01 15:22:15+00:00,144.67744761433394,159.96552244236364,,,,167.91288780988918
100,2004-11-02 15:22:33+00:00,,154.8167768355705,154.4579463586381,151.7416704294972,162.72207058862006,170.2716755110032
101,2004-11-18 15:22:38+00:00,145.73528586780873,155.00235728478572,155.52195979242734,150.82313273555354,,
102,2004-12-04 15:22:49+00:00,148.205036231808,,,,162.98478466168757,169.78011526839018
103,2005-01-05 15:23:03+00:00,144.33155292781657,159.4563051908956,159.8708129800285,153.85144302046453,164.80471498267104,172.72235042284953
104,2005-01-21 15:23:04+00:00,152.4327107812364,158.15789748363724,155.78071100954784,,,172.0697540167818
105,2005-02-22 15:23:19+00:00,149.46698429624564,159.77911934393828,156.61522549661777,149.41256814564147,,
106,2005-05-29 15:23:14+00:00,153.710248677587,165.06922598076702,168.3338784455614,163.91047411106263,,
107,2005-06-14 15:23:07+00:00,146.1824283243066,156.7482878261301,156.8598128298312,150.0056357041416,162.56541867099097,
108,2005-08-01 15:23:04+00:00,145.54163107741888,159.1275422555522,154.31744405275478,151.0268874067447,165.00292819845853,173.5622120253478
109,2005-08-17 15:22:59+00:00,141.12212364173791,153.59088086138826,,,157.81868673679108,169.0475264842805
110,2005-09-18 15:22:44+00:00,135.63222605315772,151.290356378305,146.12268502102185,144.82437067488684,160.3482854679791,167.37992094195388
111,2005-12-07 15:23:17+00:00,153.52180501191987,162.1052368447183,167.34070075771922,163.64548574315458,177.57601684076016,181.22232705483705
112,2005-12-23 15:23:20+00:00,149.88955045750032,161.94614017151727,163.32670558763576,159.8437831273196,171.66564323541414,176.49420414885884
113,2006-01-08 15:23:30+00:00,,,,159.92007899215324,172.6976447200763,172.20274419554104
114,2006-02-25 15:23:46+00:00,170.0399950814874,179.4748487612186,179.49022031629798,167.6685007391205,179.40175616733762,180.27155927345967
115,2006-03-29 15:23:45+00:00,149.76044522592713,163.63248621984158,161.95450836183608,150.07874455163926,161.62644035356493,167.72003609145105
116,2006-04-14 15:23:41+00:00,150.7813233417137,165.9814620117321,,,,169.8755108480299
