,dates,jap0168-0000,jap0168-0001,jap0168-0002,jap0168-0003,jap0168-0004,jap0168-0005,jap0168-0006,jap0168-0007,jap0168-0008,jap0168-0009,jap0168-0010,jap0168-0011
0,1984-06-06 00:37:47+00:00,198.57189754944716,184.27244143548504,186.35601687220654,193.3359033033123,192.97428647623423,194.651996929349,194.51772916631805,197.06145400300616,202.56933177376405,201.4307601464886,203.81226306435192,202.57603039881366
1,1984-07-15 00:44:31+00:00,162.02515096091213,171.03216613786893,170.00949015001967,167.42102200297856,166.44201366852596,169.3948726275599,175.55619568587727,184.33167401542346,181.65265183432544,185.3644005554633,189.19618855043333,178.3889621999425
2,1984-07-31 00:45:05+00:00,155.50328806258383,165.00460438327565,166.64021121436446,169.34465157642566,173.6205609071717,173.5374988754815,177.71589293225617,185.64579702421713,185.2394308837453,186.93566641218843,181.05276794066418,169.09303098730922
3,1984-08-16 00:45:37+00:00,173.7672086991194,175.88021359665228,182.29650267321938,188.39901845010806,187.56930689035036,184.3343691456259,191.56971894720365,197.65793977188923,199.30982742097416,198.68703501486743,200.28266320397978,186.800715660082
4,1984-11-04 00:45:46+00:00,180.84392275365659,178.89575750904626,177.04042282762882,184.23646364273526,190.1354732077572,190.68130493950386,194.2653458968181,193.16691949708422,197.65233068536006,202.42503852216555,199.62960996469582,194.87769686441735
5,1985-01-07 00:46:06+00:00,194.8998268801802,187.71383876821932,189.80485524478814,197.58767323379956,199.26903829205858,198.64684388560627,197.58701034926602,206.23139672043015,208.40957203422593,203.5446475763139,199.22512487202064,194.89294495891264
6,1985-01-16 00:39:59+00:00,188.56151206851098,189.87606402347384,186.23027276078957,185.95396584629674,185.28536162464482,186.57334610697555,189.65049138677958,191.59228491103923,195.26577050147267,198.7902738673053,193.699435002938,192.08612353293105
7,1985-04-06 00:39:59+00:00,162.6805713029537,177.4482408763075,178.88766382724717,171.3196812967643,173.39082800919977,180.3034463762188,183.59685854702082,190.48432268767027,190.87697482787064,178.8786756822885,176.60283865521882,173.59924995120096
8,1985-07-27 00:39:29+00:00,191.96288003491583,194.2961375196795,190.14325920893137,199.38062766631063,199.5760561775058,204.85676713558055,207.42170225016963,216.0036154861699,210.67417049552816,217.45382826461906,214.5790569765778,195.7314443069683
9,1985-08-28 00:39:09+00:00,175.27624291096237,182.52275284692297,183.84928197061427,183.50771543712048,181.20229844828847,183.2554251744128,182.0674539729761,192.63077675171678,193.4122019387229,190.13631419664438,196.11378493965395,179.44313929573954
10,1985-12-02 00:37:51+00:00,179.63292159241738,180.6515146453687,178.5027155089134,183.29212857707648,189.17369504349227,188.84363424258322,193.7889614638181,194.89600679146432,198.31030189309487,199.22172361614236,194.10253655699378,188.24851831750476
11,1985-12-09 00:43:54+00:00,188.56023736333492,187.1594763225469,185.15914407857025,187.58914348517092,192.37874492715474,193.34136507465064,196.2385011603721,198.63490162187168,197.17739885785772,197.60232198544622,189.7540444687549,186.9282933814794
12,1986-01-10 00:43:19+00:00,183.91153262374783,180.8665135446316,178.7466785296457,188.36129307281308,191.62803293911696,193.22005532643644,196.5964019962324,197.07003783638294,196.71783086944757,197.2475892204752,206.1103487083141,194.58820344517426
13,1986-02-20 00:36:13+00:00,188.225683968542,191.56406949084152,191.153786409004,193.90314029917553,194.7572592708443,196.81261329173495,201.26951193083417,203.60568577566437,207.04511384892191,194.4275425047685,183.58686483912226,182.73020302741713
14,1986-04-09 00:35:13+00:00,182.86194348654027,186.99544587934153,191.88769579204336,194.03793505384417,199.38508889211857,199.59229871664212,197.9634597117735,198.14137899166965,202.6748233161209,203.45328460381367,199.92469066563643,200.8995305158611
15,1986-04-16 00:41:14+00:00,183.27176769719125,184.5534673953545,187.6092675817475,190.1984310930841,186.8407896762138,185.9806929421369,187.30745832047316,191.46095796607796,194.01755466117123,192.54509202348328,190.3977552481118,190.1838936565126
16,1986-05-27 00:33:59+00:00,185.64640489572488,190.95359938035642,194.7049592815231,192.48294118092394,195.09133800313901,196.12663287622993,201.16556148190227,205.71225555084567,205.05503368225854,203.59162482325743,195.26936930817917,189.77533789697003
17,1986-06-12 00:33:30+00:00,189.1567424268921,192.5577659173551,192.18467097754208,189.2420592411751,193.8453016207756,198.82011458275835,204.02159621643818,203.12636770622487,205.90095624872245,205.73727230945656,204.26266755445027,199.76082352310348
18,1986-07-30 00:31:53+00:00,178.7702103418536,192.15766165439527,192.71612595918796,185.6347389970448,197.3210996761091,200.5758889692575,206.8216877630402,206.4377483760778,205.52179742108143,201.2509785974728,202.38659146192674,196.58407000725938
19,1986-08-22 00:37:13+00:00,180.2128169904039,185.76024423331668,,,211.0952198126005,194.6068507472921,192.08273391131897,193.85031796804734,191.92768855177084,189.93735685553807,195.60697636280148,193.9976030407529
20,1986-09-23 00:36:08+00:00,182.19337093369222,176.46444098113886,164.54991907981568,168.39962229356885,174.39568384324176,173.62255111992823,176.60242046480508,177.1018582607983,178.45025760834977,178.25848897096827,179.44978005084616,177.60429633022233
21,1986-11-10 00:34:29+00:00,172.54032758570338,175.1658704751297,179.7985022133866,181.5775938646594,183.338523233463,188.91226330444272,193.7787107619352,192.67865773766283,191.12694149364467,192.80904267151027,190.43929789759622,182.735499161706
22,1987-01-22 00:29:32+00:00,187.89488832998754,187.09797023262615,189.48818964621242,194.87645513030307,198.36616130789992,201.51832313063923,200.87325363435943,196.77248086947748,197.69269382185885,202.2540782019086,199.79052500821192,194.38055067448698
23,1987-02-14 00:36:34+00:00,178.7425163568331,183.1643077017128,181.74204333894707,189.64967257934418,194.77601111130878,197.28941835552445,197.91059265172996,201.08725277276088,200.20257008770363,199.6681528295089,195.6952656109489,189.055668788338
24,1987-03-02 00:37:11+00:00,,,,,,,,,,,,
25,1987-04-19 00:38:53+00:00,166.18583696324808,169.61457692188614,170.55553615846887,173.82844201564097,177.10611652147895,180.21399574390276,184.57594464479214,185.56343777514496,185.04582964686077,186.7333566093578,185.8647602335825,181.2227711447802
26,1987-05-05 00:39:21+00:00,180.01053569852326,182.96084720397388,186.50357251108525,190.35160278436894,190.1580917919368,192.64190511335516,193.14783670291362,194.74952648739549,197.03795749298735,193.7765242010185,197.49499542630707,192.03743745534638
27,1987-05-21 00:39:47+00:00,188.58328828397404,189.38518589096242,193.14007420337927,190.71796712655058,193.47137636231622,197.47878734311996,199.8106507161822,204.41904841999335,201.53693992412929,204.16646565183623,205.1323422044076,191.65263021679561
28,1987-06-06 00:40:10+00:00,176.51990316398712,178.9304315887803,180.46681481649833,185.63737511899484,189.13997106028071,189.93285642568782,195.0257370704924,196.51642382233163,197.68687286835728,199.89426292033687,190.7200952112416,180.00282757706117
29,1987-06-22 00:40:32+00:00,175.33400305947902,181.44915954696538,186.7687107389337,184.08991754769335,190.48133716135678,193.18837834593364,194.92713014732743,198.8517033767806,197.44807746830494,197.94068341620118,191.67615611767303,183.86758045199113
30,1987-07-17 00:34:50+00:00,,,,,,,,,,,,
31,1987-07-24 00:41:10+00:00,167.33956085280502,170.38767979676734,177.38924585041772,178.05778480128302,180.56868144497238,181.6513780289914,185.5789487862369,188.245562047571,188.57036419082948,187.92506861704578,185.1651297484975,178.13333671346643
32,1987-08-09 00:41:41+00:00,165.85630691477124,175.36779714722374,174.77572262477358,178.25217701534223,179.45338198311381,183.9508013471785,187.063240558209,188.64535248052877,195.06132413595813,194.83637768705893,188.9837923088726,182.2767528106035
33,1988-01-09 00:38:35+00:00,182.36979166564618,183.58891394235357,184.25436862621356,186.53740810130222,189.6025879570954,189.62170436480298,194.3758139391563,194.6363018953964,196.39006009573757,199.1104929756633,199.04458922806094,192.37626235640843
34,1988-01-25 00:38:53+00:00,175.15452728036806,175.30661944563218,177.23527891062636,177.9185871218158,180.51845478021266,184.1436383488664,187.53208829833292,188.9457770759363,186.6044943426812,186.33811194398206,188.7096853784906,181.31411872100318
35,1988-02-10 00:39:10+00:00,,,,,,,,182.67611994465472,185.41465405259052,187.0924476547774,187.62513162616753,180.25950715727436
36,1988-06-17 00:40:13+00:00,167.0569590425904,164.57430506131678,172.07178087308975,168.35086901685494,170.88570504150238,179.67758641748063,179.72091644417526,184.62910277977178,187.75954116539222,191.15648489645676,184.04881428552483,178.14841667480633
37,1988-11-08 00:40:15+00:00,188.22584138418097,189.40581279516385,191.62562856885097,194.6282793108176,200.44952270649156,202.03603749156113,202.77474555457104,204.15974308399456,205.1783528705684,208.6207042837294,210.72879185503743,202.1005933287431
38,1988-12-01 00:46:24+00:00,183.86083777891187,182.4551546726944,184.80631990563566,188.36517854230246,191.0328771987282,190.38614666437857,193.5083916086007,194.170761532726,194.160549701451,199.244331813828,194.60572737617022,185.5661701787259
39,1988-12-26 00:39:57+00:00,196.70372324638433,188.58598991494034,182.9777170083189,187.14633545518026,192.25497317653503,192.88697738198255,195.32634807804558,201.122349772429,204.73322470066128,201.88483431642112,204.2762115157023,198.34454551299197
40,1989-01-11 00:39:51+00:00,,,,,,,,,,,,
41,1989-01-18 00:45:52+00:00,194.00240826559704,192.0719828282797,192.87465434184006,195.89395230262508,191.11868900824174,189.62239692818696,189.09691159297537,194.07144042626027,195.8730500524147,197.38110760482311,194.9543544117541,194.0982075603334
42,1989-01-27 00:39:36+00:00,177.64399060747166,175.1238390349205,177.08192228659993,181.58929067224193,185.94714636171432,186.01566249612637,185.31536118182993,190.73254435700284,188.54198126047658,187.95280740978242,188.4486472879128,187.47788139181728
43,1989-08-07 00:36:33+00:00,,,,,,,,,,,,
44,1989-08-23 00:36:11+00:00,190.10600057540918,198.14612017734026,199.11919727516374,197.64271638306698,198.5360021185584,201.01878186351212,205.78744873799417,207.5628689114214,207.23873532097014,211.04839004230786,205.5495319089654,201.4605798573809
45,1989-11-02 00:40:32+00:00,179.23672601321354,180.53373138280335,187.97830479333422,190.7807789048817,190.75897699702736,191.02075376527668,183.53677964764344,185.6687247796186,187.26732722509703,192.097525714984,189.9179913673507,185.97235489062646
46,1989-12-20 00:39:08+00:00,179.36909325454405,185.16909525600585,190.3499275783809,193.0567260874795,195.11293895138633,192.21382181634664,190.5328510858487,192.59860903439645,191.11759045849675,187.49313689389524,186.39789304662008,190.87831443864707
47,1990-01-05 00:38:33+00:00,181.86299454854318,185.60968722486325,189.50649929698983,195.3111130968356,198.34388919725686,198.3080686472619,201.27416013537652,204.24614752619405,201.23630586393207,203.4810118817151,208.6586091053343,209.7540181191657
48,1990-01-30 00:31:40+00:00,178.7668165525183,183.89036351478163,182.2674335615062,186.75192934993507,191.43180228386677,187.14345482855956,191.80093550061105,196.05721673912325,197.0840872854927,198.65232264729545,193.17598827330954,193.08407290395775
49,1990-02-22 00:37:07+00:00,183.4337540042817,185.9536080239226,189.3341861831912,193.44572236561422,197.65969384885727,203.1045100672961,201.68347057708522,202.69297428331103,204.87167712875868,208.87105695271268,211.91032482565015,207.14158136459025
50,1990-03-26 00:36:02+00:00,167.4710395626673,177.09554122572158,179.09926134070813,180.02573275021447,184.74312136734727,181.93658260000544,181.65838542006048,183.71602358198157,187.38924916172934,187.2566133918504,187.10149406302125,178.8655574595576
51,1990-04-11 00:36:00+00:00,172.95323829782524,182.798658896522,187.6452939433114,183.69433558831915,185.37911767756643,181.00801455797938,188.26161099811173,192.90649323684747,190.4555115052789,195.60732997445996,195.55793076744143,187.99271478500754
52,1990-05-29 00:36:00+00:00,180.49923713477884,181.25016477255127,184.87798691336536,187.08927203790554,189.12082020361976,189.72387372398788,191.2064310553016,192.13323618704365,194.76922537834855,201.27627424369464,203.5404298573361,193.7821154033117
53,1990-08-17 00:35:47+00:00,172.00708982259138,174.43347155658768,180.05555066840824,182.24073936757765,185.8494350215188,182.01395403458932,179.26382477761794,187.32543016120135,191.40461925451072,191.7462712131439,192.96897089950974,184.32137340768327
54,1990-09-11 00:29:29+00:00,168.4103510102542,169.933200155712,172.49842818420012,172.93809934195545,173.57704013682385,177.3356504329674,181.88294622662337,185.3588993759394,188.63323055664097,189.55494138657855,184.67433295464184,184.9861021871442
55,1990-09-18 00:35:38+00:00,167.24281366179488,172.56433291837138,175.54732709051152,171.83696676186906,178.9617123834198,184.35648594859794,190.1385876792356,193.11495545661887,192.61500244612978,186.74124022497938,170.40968907267947,164.26009283708112
56,1990-11-05 00:35:16+00:00,,,,,,,,,,,,
