,dates,nzd0054-0000,nzd0054-0001,nzd0054-0002,nzd0054-0003,nzd0054-0004,nzd0054-0005,nzd0054-0006,nzd0054-0007,nzd0054-0008,nzd0054-0009,nzd0054-0010,nzd0054-0011,nzd0054-0012,nzd0054-0013,nzd0054-0014,nzd0054-0015,nzd0054-0016,nzd0054-0017,nzd0054-0018,nzd0054-0019,nzd0054-0020,nzd0054-0021,nzd0054-0022,nzd0054-0023,nzd0054-0024,nzd0054-0025,nzd0054-0026,nzd0054-0027,nzd0054-0028,nzd0054-0029,nzd0054-0030,nzd0054-0031,nzd0054-0032,nzd0054-0033,nzd0054-0034,nzd0054-0035,nzd0054-0036,nzd0054-0037,nzd0054-0039,nzd0054-0040,nzd0054-0041,nzd0054-0042,nzd0054-0043,nzd0054-0044,nzd0054-0045,nzd0054-0046,nzd0054-0047,nzd0054-0048,nzd0054-0049,nzd0054-0050,nzd0054-0051,nzd0054-0052,nzd0054-0053,nzd0054-0054,nzd0054-0055,nzd0054-0056,nzd0054-0057,nzd0054-0058,nzd0054-0059,nzd0054-0060,nzd0054-0061,nzd0054-0062,nzd0054-0063,nzd0054-0064,nzd0054-0065,nzd0054-0066,nzd0054-0067,nzd0054-0068,nzd0054-0069,nzd0054-0070,nzd0054-0071,nzd0054-0072,nzd0054-0073,nzd0054-0074,nzd0054-0075,nzd0054-0076,nzd0054-0077,nzd0054-0078,nzd0054-0079,nzd0054-0080,nzd0054-0081,nzd0054-0082,nzd0054-0083,nzd0054-0084,nzd0054-0085,nzd0054-0086,nzd0054-0087,nzd0054-0088,nzd0054-0089,nzd0054-0090,nzd0054-0091,nzd0054-0092,nzd0054-0093,nzd0054-0094
10,2001-05-18 22:07:26+00:00,236.15059729914827,241.64546042214846,,232.44825500219076,240.78691973955637,242.30920310841228,247.1445610025348,247.30809516312553,246.26180743079453,271.3323095360761,,,,261.3488808576426,,,,,,,,242.40732857756217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.53792828751045,219.19894799836456,255.7824853633907,,,,,,,,,,,,,,251.38923780370231,,245.44993471850614,263.4039765263214,,234.19783451891809,,,,,,,225.815182202767,,,,,,,,,
11,2001-06-03 22:07:16+00:00,250.6227772317713,249.37414955328663,,242.4899523966103,244.39269964930844,247.0454513539684,251.98285352736156,243.43201858188095,241.41544704449018,237.09199892013893,247.07219097889902,249.0730017772697,,250.4421997760295,250.0189589177856,255.31190786410895,260.16009374179157,,258.03650800241206,253.94497429070776,250.8770604004023,239.71577208653912,,238.35262638297647,,,235.99605104994893,244.28298158526005,249.63698673958953,,,252.3743547326209,247.1126266880216,,,254.48716610311337,255.8565839737964,253.3763451910265,260.1383045222038,262.2646191316663,267.7773133257374,268.25632584246245,,267.35264986302406,266.04882579047023,271.91854816226856,275.12756376145217,,271.27024116275663,,260.7754981591268,,,262.0943984877675,,260.06907104898823,255.64573512940441,252.89218875066004,252.26001047096753,249.0779115103377,246.23868506958874,242.30457097771992,246.47342862652914,245.4078092395733,,239.84262719822988,240.71434881686739,245.285789433649,229.45217476248177,,225.2218638517827,222.85004927383287,,230.51815588204016,237.95035205341145,,229.49355165395755,231.43277492403263,,237.57082751200707,240.39936192826738,,243.7209362859101,237.27518838692168,229.6293505874958,231.9577903864954,238.0089575044782,230.30899582124684,232.10118668510404,231.89399084466928,,232.20457553351113,230.68994462990264,
12,2001-12-12 22:06:14+00:00,,237.93238994756797,,236.47566271148736,233.79228110083218,,234.12601223107063,230.76626318651404,226.4474308930227,222.92514844066517,,234.16245765559464,,237.58003666847452,232.01504251241312,236.3512974029206,238.9177759976095,,240.46672190736342,241.3778411833221,239.54596194595584,238.35217037204117,,233.2764932897737,235.48513124600078,234.5876808204834,233.49937740006146,232.82725780149087,232.2223429115632,,238.54761901094653,235.19561674787738,231.92434699057677,,240.57396204190607,245.9973764266057,,,,,,,,,,249.245507505549,253.32597965084065,,233.18228447894833,,249.4804174986891,,243.27625077263886,238.04202605661072,,233.95878836960165,235.608309893376,232.20430928258136,221.72082997415427,233.94535432991356,238.3905563645729,238.2811585775075,232.89815097671524,228.76460419553527,,222.684054841198,,219.51101496376313,206.4231507971516,,210.93057029199568,204.45070069201574,210.84269529187765,201.5331560897051,207.92644674869496,208.40591718666602,205.5300574294364,209.1647343945746,209.127462779541,213.1270337561613,,225.56322639628095,224.97974645232972,,224.56623976756896,220.07899232578507,230.86436333198787,225.65651798588522,217.35357586306608,215.4769478810584,,205.69872559591388,,205.47391146100685
13,2001-12-28 22:06:14+00:00,231.78975898192624,232.40106206567927,230.10614912033168,237.51678082382284,235.35462378851042,,239.53738935048042,237.4054687739284,234.98689085670588,234.67486552201754,,232.22420064374174,,232.23409542539952,230.58077391117752,,239.18314633068763,,257.1260380849333,276.66868100691283,244.36739830248177,243.04958092704607,234.20543591047291,225.56098519634293,207.66610639917477,213.22322684782384,224.8240029932062,229.6245532690329,234.71812414078119,,240.58904536262725,,242.8908230998424,,240.39878803758427,241.17931893931382,,241.3012982843446,244.64154317238268,250.42810377366348,254.82015825577045,257.9048782877387,,258.7769693450828,,265.16690174189705,257.8693596712629,252.57407318954677,254.16484688874178,,249.4416172297451,,252.31649045571353,247.74678398533587,,240.4950744184006,,237.70501710543962,238.29923272413117,,243.8914578865245,247.88189484813984,232.3898153508796,236.95521152066777,,231.96069192206386,224.5772517758667,214.74611714309327,193.3786747002646,,191.4107946547262,205.21368139535386,,208.83433352340168,211.15419769959982,218.77140698283006,213.52267199326926,220.26594526185076,218.89819671214872,221.31651857775483,,230.06874086165107,231.45973331214924,,225.40812316835212,220.978999665338,233.96878621894368,227.8942023072856,218.69806636955065,219.5414897962002,,212.7820318697339,,214.77719586623263
14,2002-02-14 22:06:29+00:00,258.77394796233654,258.40928786730143,,268.70810242853645,259.30828982175507,,263.097568525554,,257.56368878599045,246.91440547123761,263.89483815732797,263.7729653870527,257.84006566982964,250.69752914144158,251.94014631476756,268.6016357670181,264.5988422042493,,262.91309908522027,257.3192350766151,255.30065805472134,248.4036085337354,,239.96061765368137,,,,,,,,,,,263.7663316052027,265.9500059451107,,269.72239413052205,266.7290771088789,268.4038187666827,271.458654414378,273.8287150887163,274.161866152707,281.06553764606025,,286.1762818971365,278.2489377259793,,272.63627992204556,269.74653235945925,270.0363009165183,271.23828322278996,275.94638044248495,268.9526736926823,,259.5744745618834,261.2688600164919,259.92979262607173,263.00062357698795,265.94024349410154,266.61548917848245,267.1595725861953,261.6414907753521,258.4558951525005,,246.57693349006672,244.60821253923697,258.1879546325083,234.2866657894986,255.91605705837418,238.85047432970032,233.41260902255803,248.1499517745438,230.92601824754388,234.1341603175316,241.2887236889268,235.9158176380223,240.48759480021047,237.59753625054674,242.7137252170296,253.85213958051185,252.00623705810236,245.5941176888614,256.64677116265455,248.63712611114,240.07467802009558,254.0943583271125,,250.9269573222324,246.01637538861402,,235.27801756820762,236.1320871925317,232.65864906149605
15,2002-03-18 22:06:22+00:00,260.3121549632946,261.8073939112554,,251.92475597024375,247.57126243542174,247.00354444128092,245.9349985916594,,246.72353931829818,242.5009203472735,251.13628258706123,255.34928403879152,256.2169826122466,254.36258699131875,253.57503141364114,260.3983075462604,262.7591529539436,,257.61316495610754,248.89159910004906,245.31661357778592,247.79759716767654,,237.5992297481532,233.4748696440518,233.15248488500782,227.51837229062423,232.53749000372545,233.85132645109817,,243.0989532071524,,246.4518203075402,,248.67124470148445,250.2362944193166,,248.66793358240096,249.0863160636453,247.9160371327257,246.94276206771477,244.59932947321226,,262.16108273860516,,263.9247922153992,257.37053693462985,,256.65475708552293,,254.97437647650415,256.73303588532735,261.135375568379,255.93270031312807,,251.97927209502754,253.18826515930587,253.81141758416294,244.79791567944122,250.91991454623727,246.62924274681055,250.3107277205225,241.13288660456593,231.35116805071115,,227.97311207100208,225.87195010854614,233.78942299379946,226.52919204134363,234.57149164382653,222.84097766919692,229.9965018768889,,225.1612660048291,225.53963895773052,227.8703475546723,223.20033328291044,231.85533978055568,228.52711369141818,231.8067836503984,243.07743543616652,,237.06515195070764,247.24932238546313,245.96389844077962,240.26045760660338,246.3985318682233,241.12865144935103,237.43543970547918,241.1947623778983,,231.2317709167446,233.80636703132362,
16,2002-07-24 22:05:50+00:00,,,211.90232496878343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.14375928133188,229.07748150961064,,231.31344779797993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2002-08-25 22:05:36+00:00,,,219.28391672830747,,,,,217.5196412960796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.32307328562806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2002-10-28 22:05:22+00:00,244.13988613942362,237.75070119573203,240.70278094248152,246.22384880064524,249.94707077158412,244.38687138440835,245.05744425510588,,236.01857368659634,241.51481132707514,238.59545122708406,243.96496207890814,,243.4461741896687,,240.80823999351486,238.57530439086028,,246.43004909333345,249.62519615692787,237.6785906840854,232.4415629050046,,235.51164833110565,,232.64757671387463,,237.70631866136765,240.76645551165703,237.69686885087864,237.7881237340945,,243.3720812385756,,245.64145314592272,252.06645404714564,,256.2016972339958,252.89152164188803,249.78837577729016,248.31147587447046,251.03059333676825,,252.51208169169794,,256.02637432686413,259.8464745249415,,255.46303683962694,255.5269612498893,258.4623297477213,259.74877086365376,,245.5068887912531,,233.37881090626777,233.5022770532835,,245.88855953521698,245.99796199863354,233.01820266896658,230.82015886847893,,236.9663507843328,233.61606635356975,230.99935866963838,217.26293159528103,215.44842980424016,214.0713321396219,211.6782543269253,212.606445456091,219.94488148949978,219.88217072279247,234.30960551161422,224.051138847009,,242.02782716106577,235.52328339756863,,219.34425207339137,215.57647713701644,220.85224164289306,225.03924183756487,230.2135262919741,,226.13563486997413,223.0306224732864,,,,,,,217.15761785378137
19,2002-11-13 22:05:30+00:00,246.63535226391653,242.58923220956788,237.4684356931995,237.29166189329794,,239.64403572721037,241.14296461704154,,235.7629623862705,239.29207746125772,238.73220776967477,241.74223959776108,,251.12049812054934,254.17322421984653,245.66006820700338,241.16816009831845,,236.46064843330674,239.96163631675245,238.32822606735124,233.61131659514837,234.14259586563318,230.731949208902,,226.40707655387942,230.84408843654032,229.23138561883695,230.2308496767422,235.3320655705032,236.7460983715586,,240.26316353898565,,238.8054226208457,239.74816139773637,,244.58955409387988,254.49065841636818,252.0393442165612,251.5920688950754,246.7287281085089,,252.79737233934753,,264.6075284083426,265.6979583146109,,245.80899044455788,254.99537902765482,250.7291137817928,250.4489465058459,,246.71257467591138,245.4457450527997,244.93596355276927,242.1059037837106,,241.34919019961518,,238.02502995539723,242.72408412353823,241.50029898361757,235.3237837126326,227.91047465915466,228.50921026623632,233.77157928744035,229.1450133392844,242.86513086101738,226.84710224522888,,226.90725503937534,215.03570698136218,235.12647759073604,226.18068759568945,223.7298396302524,222.92983466921623,225.86682101492164,,226.30900231186368,219.44308894585282,217.07524454900127,218.51022495722358,213.45263754175357,213.26317533457328,219.93517059306257,217.01326750041065,,228.28121880508866,228.54004550253254,224.55951067673377,,223.32852807608523,213.11602975217673
20,2003-01-16 22:06:02+00:00,271.5014139922016,270.1979386741175,,270.08021113809906,269.6603911931837,272.188652404199,270.04620403352465,,268.0488992360197,262.1072960253349,271.45045808531137,271.53865420522794,,266.51253443820286,,273.0747599786981,277.5565114521017,,271.1044898886943,261.3732532415838,263.84996886311603,263.41045121293723,,263.30952349139096,,260.67032563091135,254.27888860137617,264.466520516511,266.54224050399057,,265.52393572212367,,274.19266170443206,,270.5256217434318,273.8561365074615,,276.77724267435417,278.83898293887864,284.5139581932025,282.842137696747,279.4659621286757,,276.9248298478492,277.39557340638095,288.5582690925533,290.42269954159315,,282.64481127411665,277.5443459119444,278.231644087685,279.3826660692379,,273.4040022467936,,262.02909130469664,264.2702707163489,261.3942298436355,264.63065957156226,,260.88343507583716,259.51901888103447,,262.7607044173753,262.59694584859517,247.89707132109058,246.1065042453648,,239.46940716657645,255.76352482844618,,240.70700217172842,252.78578221540494,240.1511170902768,244.4884346796181,,239.4250306772764,247.88946290329906,,252.85436426051706,258.7786347227465,,246.8683243811864,252.18239261429696,,247.48335999241206,259.1871030991829,252.92308069652333,249.31542517290666,247.17912440922888,,247.44833177041278,251.98605442772967,250.2417389859779
21,2003-04-06 22:06:21+00:00,,,,,,,249.8557485019733,,251.6520712807857,223.91276951649394,,,,221.92537104087353,,245.98077884463765,256.04330247136477,228.1776085878747,,212.32704573300055,240.0815736553217,241.78788901961875,243.43441414396267,236.31539399507415,,241.12917894591016,236.78526460542344,238.75477572920502,242.93472966589832,,,,249.23508542261496,,254.97192997392165,254.41839126788636,,261.1111660001377,256.7058394927527,263.6385594165794,254.63670747718194,257.2845712338382,,261.60228644868215,263.9166145982662,273.5135672493806,273.31987417232585,,270.2706020621207,,258.2387401451085,253.09793392275662,254.59585904879785,252.14767966143717,251.33035429709912,248.46259481478148,251.40065491748967,247.24517790714523,241.6858738753075,,240.73844712833304,242.3614014621769,243.3134571134045,239.80280072469657,236.96188780035817,235.2438833385758,236.30287531052394,,217.53001090227738,,193.43717640006759,,219.71043958213951,226.65062772178416,234.07716353763178,,227.54249942571823,228.27425883451562,224.16079019956538,227.4870550314498,232.40085956299237,,238.67699322181454,239.62903987267362,228.10288853060584,229.3357094651366,235.19555302299074,234.3398900156037,230.35035530014508,225.42963890453868,,222.19103759230921,224.14478714846044,
22,2003-05-08 22:06:20+00:00,250.77792971523587,245.1375268865262,,242.69704318598514,250.47192101766177,241.44052177674,243.08209145954578,,249.77480497926172,,252.80472683935272,255.67206766911323,254.6163182753898,256.44654876717675,,251.84911405987208,253.76143301958967,,245.32543527210623,,232.73648892059566,233.33093275035202,,233.25496252688728,,234.41097581681345,,237.16745166696683,237.1395723015967,242.0824978448357,244.1801075636855,,246.77536927158746,247.83453550557408,248.1660949862901,247.01173001010926,247.77141438946734,251.32310165950554,253.1856528553763,253.33586958601535,259.8723858841522,259.9582910126214,,263.4113587612697,,268.5957106954152,263.71360548363685,,265.8085397620351,266.7504902959357,255.56702804968012,251.74437237549415,,,250.82781386282556,253.91192649257164,253.54579458302936,251.77324012654773,256.04733254351555,246.73082760123134,239.99600095453908,241.49834660219085,244.2280573644082,228.00861551796282,222.56042778815635,228.24648630806416,237.01481625210607,241.19992640384564,,230.27624337890884,,224.07362736342904,216.0442044751687,,234.45313536638605,238.19410572231297,,239.17207631551128,239.29139420897457,233.52862685657576,229.28091005476796,,235.44019121227691,237.8051305996202,,231.34822082391014,238.35271697909585,240.325456991118,,238.25195433910076,226.88311854656337,232.43794112671407,235.2421016406795,222.46551347430253
