,dates,per0069-0000,per0069-0001,per0069-0002,per0069-0003,per0069-0004,per0069-0005,per0069-0006,per0069-0007,per0069-0008,per0069-0009,per0069-0010,per0069-0011,per0069-0012,per0069-0013,per0069-0014,per0069-0015,per0069-0016,per0069-0017,per0069-0018,per0069-0019,per0069-0020,per0069-0021,per0069-0022,per0069-0023,per0069-0024,per0069-0025,per0069-0026,per0069-0027,per0069-0028,per0069-0029,per0069-0030,per0069-0031,per0069-0032,per0069-0033,per0069-0034,per0069-0035,per0069-0036,per0069-0037,per0069-0038,per0069-0039,per0069-0040,per0069-0041,per0069-0042,per0069-0043,per0069-0044,per0069-0045,per0069-0046,per0069-0047,per0069-0048,per0069-0049,per0069-0050,per0069-0051,per0069-0052,per0069-0053,per0069-0054,per0069-0055,per0069-0056,per0069-0057,per0069-0058,per0069-0059,per0069-0060,per0069-0061,per0069-0062,per0069-0063,per0069-0064,per0069-0065,per0069-0066,per0069-0067,per0069-0068,per0069-0069,per0069-0070,per0069-0071,per0069-0072,per0069-0073,per0069-0074,per0069-0075,per0069-0076,per0069-0077,per0069-0078,per0069-0079,per0069-0080,per0069-0081,per0069-0082,per0069-0083,per0069-0084,per0069-0085,per0069-0086,per0069-0087,per0069-0088,per0069-0089,per0069-0090,per0069-0091,per0069-0092,per0069-0093,per0069-0094,per0069-0095,per0069-0096,per0069-0097,per0069-0098,per0069-0099,per0069-0100,per0069-0101,per0069-0102,per0069-0103,per0069-0104,per0069-0105,per0069-0106,per0069-0107,per0069-0108,per0069-0109,per0069-0110,per0069-0111,per0069-0112,per0069-0113,per0069-0114,per0069-0115,per0069-0116,per0069-0117,per0069-0118,per0069-0119,per0069-0120,per0069-0121,per0069-0122,per0069-0123,per0069-0124,per0069-0125,per0069-0126,per0069-0127,per0069-0128,per0069-0129,per0069-0130,per0069-0131,per0069-0132,per0069-0133,per0069-0134,per0069-0135,per0069-0136,per0069-0137,per0069-0138,per0069-0139,per0069-0140,per0069-0141,per0069-0142,per0069-0143,per0069-0144,per0069-0145,per0069-0146,per0069-0147,per0069-0148,per0069-0149,per0069-0150,per0069-0151,per0069-0152,per0069-0153,per0069-0154,per0069-0155,per0069-0156
0,1985-09-28 14:57:26+00:00,175.85967906661338,147.25558476373058,148.9208298260313,168.41952691748338,177.5209260474116,182.0603947656134,179.0060443594525,180.420907793241,167.16421628583868,159.40034900050472,169.47877247127857,181.41230462316534,192.54253390897355,198.82725625856636,197.1982649094382,191.6814208836301,192.72315088192624,195.16393814894934,196.51101729729834,191.95868421131394,184.99774113347866,195.96145886381504,208.09588288573144,214.4967795612177,201.6109310133685,194.31610963307298,161.79737957341533,161.51495572107237,173.50935849916627,181.42595117325496,181.07567876822557,186.1586161645036,182.32397611022242,166.558740292189,161.00823955755703,169.00206555355163,172.73539285493624,169.85066107468052,174.08224269452222,177.18730726510623,183.52279355305333,184.8355231483556,188.0417783609395,195.3613489020748,192.09220149443212,191.4470958934113,189.6447361188178,190.2124966136032,193.41483633147863,195.04428858212756,185.5367492365126,188.02869434119887,191.25813102619733,187.0354784747433,,,184.99821901466697,201.10130234911466,204.93006094327183,194.85817721472358,198.12148028278324,218.3545775183965,222.49226564685785,223.63027141546297,222.92836808722316,215.44755558221985,209.09987921527028,209.85678451291045,209.9204124950225,201.34846956392457,191.96933267845978,200.01435486074695,210.01624420070985,216.13899406402422,210.98670905023172,213.23390450012752,209.52302070719878,205.48253161739905,212.12422580635126,207.94498371790877,200.5350632677263,194.50438232303722,193.37443983058816,186.6075192269201,189.65032210501386,191.28044837550578,204.92643634013328,199.577551984922,194.84369414768895,194.61441847363858,193.77570310021596,196.24729112850366,191.8329996138577,187.2392280576429,188.65328106528943,183.76620946953932,165.65868295317048,173.81477722085305,169.68377538193477,182.72161655062632,176.9429140679565,168.59542564282393,162.45230844856067,166.6388359101406,183.6887908540479,199.0337879007891,189.13357328130337,188.67603986426556,187.02450297082487,185.95888774746282,181.51847498070856,179.8482861113424,190.76261279995379,184.92352490864766,178.47181870356374,183.9297337591313,193.00322737238133,188.87553982773358,185.66419886573,191.56150830945046,201.68924649410891,208.20470385449784,209.67678494882512,213.09363400553306,217.59911166255642,206.5117741972474,203.5342150571378,202.72246410067817,197.8327201879485,189.0321212779578,201.10273320583352,197.04322699081342,199.067605709341,194.56600584348666,193.6081888792678,188.7057788422987,190.53009950002814,194.00326060314197,188.9199552903575,193.1809750702186,196.3307809174933,191.65930516773324,186.5257220295687,183.45376813308087,183.4349475541049,190.4418699818072,177.75019108024023,,,,,177.08631064729659,181.07481630058996,180.12823288315258,184.78838275928692,171.04160049974507,173.40860138999935
1,1986-03-07 14:54:31+00:00,156.51365546467594,146.28393666815384,174.79993758838637,181.73678256637115,183.80611629135925,206.6216134571876,195.63686675422102,202.97969161173089,200.4521001629189,189.40571614541983,204.88360143250728,207.74010923867817,223.33670577343656,232.3114652368598,222.55497488423015,213.09309704445022,219.29785116868223,217.73481612998688,215.37369547362744,216.3438230776847,213.21143592852556,216.11718317859652,225.43087915584718,225.0951578565381,209.38761851256496,199.0803574830792,201.0056513498267,193.79736137835334,202.60167752401318,216.26258035184435,192.7361127744095,192.50208778080767,189.88592843933563,180.57663953968904,178.4486919354043,193.47509437981418,193.87793974124057,197.81034820467852,197.3516028883346,200.38470970117632,207.64334768399553,218.77011693961097,218.1631604039387,213.88226719078156,204.7649662569639,207.41429721861996,198.01290828422094,210.02651824221,205.55481476297035,214.40717554229963,212.694515211759,193.20853778884253,202.44771446877664,215.81863987455657,226.7325451724086,227.17419889178674,217.90955870557238,217.96108227369635,220.50447566586294,215.00080919240284,225.5770705086634,238.62730863355267,245.275982719032,247.3286153825472,243.11508608321205,231.21437612474946,225.76587756225308,223.03286716159099,225.55772759345533,221.03937669250627,206.91336422431638,203.2411882308468,214.23817392951,230.1065671779851,231.5653919274597,223.29651146322252,218.1347075317824,209.47490200553366,216.93384532780647,205.53052358362498,194.08876345451645,189.59302761430757,182.5505082903177,177.23661679079157,179.8800768275095,190.07758652130423,194.0879222273319,189.54442537936814,176.2106211893873,,,,,,,,,176.3266253394528,177.03577314958378,185.94996309644924,188.9173201618561,183.47920333582402,177.22340470972293,178.57476704159384,188.5828647707093,204.88878395785693,195.659002138041,195.70989510466185,192.91928465531166,192.13878409839134,183.92457352570614,189.66651317875457,192.83335146945961,188.63287748269133,187.26673884280456,192.32519677832596,184.50702035745226,184.51393699212304,182.7014451937725,189.72462383138577,198.6159732903474,203.8322025001593,203.09039539686475,209.6552764534262,205.90413778777213,202.5517966925654,191.4275078194852,192.27534927486877,191.03259749762864,185.20585900766852,192.24758899866416,198.29698662793706,201.17667680785362,211.10173969637245,199.11642830448773,189.9647538462854,179.09181176765568,179.57623928369028,183.43710782823257,186.34259258875167,185.6519537585756,178.8865728306296,170.56874380403895,162.65179916517394,159.55296395320593,158.64080239884308,147.50519023830077,,,,,,,,154.188797886976,143.29194515769356,156.50195226569662
2,1986-04-24 14:53:30+00:00,161.91097626474362,151.79662128595564,169.70554457442546,178.69984640677416,177.46021513168898,179.44310539902676,186.74167436612635,194.09244051555316,190.20744112912544,188.87116921825915,188.63413060566234,193.8639318045423,214.6076792177832,223.05914814122076,220.90361450480503,215.07386551189384,209.61721826890715,211.3746982400532,209.44800152291236,206.45437116486795,207.56491393777623,212.91625851164525,225.05893472018784,229.91093507420945,214.6924632401381,209.8988686558303,207.25272268157036,207.7207573322782,207.63485699315217,210.24691608541423,196.35422932880329,197.57265482246447,195.82712364854657,192.8935886610449,190.72307652611272,198.39646704854522,200.4947578842807,198.98480216852505,206.33187310670564,207.68747777728666,210.4029800972862,221.63538909324402,225.90053307565677,222.55430291276903,213.58033461951726,205.10749794495325,202.71959743431535,205.46724857994178,205.05413850442693,208.55989004481697,217.2396089511569,209.5144405026643,207.4276650416165,208.00313296559506,204.66175693882843,210.90791935500093,222.00119860542216,222.98038052639012,216.19391822483533,216.78669830075077,219.47969193730725,233.02738460310556,235.54344170472848,243.36550010687495,241.14445189340884,237.94067098330206,226.99992381445628,223.78138705808283,221.4901885427954,221.03505549865847,206.9800936700355,210.42671067737578,218.7772413748535,222.5009731910905,228.12888064072408,231.31154144758682,226.6861997347098,220.987021838125,223.39079738392917,219.88397745498324,206.3161497804086,199.7326692664326,194.18342215006126,187.60706359046114,184.40429504914917,192.8132376098994,199.4909217714933,195.46755453313662,189.51565323808157,196.36172345376337,185.67512922171255,199.80535841694424,192.8119109760179,183.8314551650135,183.64996600381937,182.6828437080518,174.70272698682234,182.941077304553,184.41191745753005,192.40694011142827,193.6503915624873,181.71333217896085,178.6856697280604,184.354639717597,196.30931756153416,208.46005067064868,200.26417107071177,199.21816406473192,195.32542593729895,199.86356722484228,195.1655084757049,192.6937719855352,203.02588163180468,194.40652145655915,194.36970067293777,195.83127617083477,200.71236442188,193.91018438702594,192.62472905365655,198.05098850166243,205.90233702571527,213.99553388833982,211.95714373473925,224.25815767208766,214.24137107109604,211.32878242237504,203.56382398431333,202.20118920422297,194.89629588533202,190.7205409517029,196.88005451359314,199.04776969136327,201.8332754413289,205.1112965191446,199.09100064532527,198.63969152705073,197.03828064003773,189.41646791302662,192.7525298219466,192.17694950021635,197.6139997221052,197.75823929392175,185.0967528517693,189.39605702690176,195.7288720569594,196.43943161337435,190.86743622963075,181.01820981049204,193.6410847657381,193.33835300533906,200.90950242616296,183.0294890726992,185.05036162060347,183.9866081874072,187.04364253479085,172.75368877688763,186.1600343107824
3,1986-09-15 14:48:50+00:00,166.3761063286009,153.37104321445685,162.2757418591497,176.86380602299678,180.86192963815773,184.75925473632552,177.8961113519905,182.75395698122838,170.3179497537368,171.08359414547562,177.7624141466962,190.57411364044856,200.05508009955557,208.7280306645459,208.8648966152165,207.7117578753398,207.37959969219943,208.9727557478765,212.76258224643678,207.79994094514743,209.3301798739481,214.0190442007139,224.6020106579005,230.23031744458527,215.7075854802553,202.1541118419519,185.2272345315832,194.60516417460542,197.77397698942193,203.54668744200353,206.9418706262776,201.346362659188,195.43427636451565,177.5042495592124,176.28697387831852,194.35889714090652,194.49502847964015,191.63294975611439,201.94107377296285,204.45241082234517,210.84933411307597,214.70602912946094,211.9257601891925,220.21673053646325,214.18936598658175,207.14247745930584,207.17482812153824,204.9077700436412,206.8056875322451,211.43444273193137,208.71165842579484,205.17911607947988,212.73763110810225,211.15670841502848,208.10126838826346,199.81328823584593,193.29293658109654,215.1665195129018,210.87466016716579,207.34839608206238,214.9272568324303,230.46458487772514,236.77740453239977,236.73210134174946,238.76045913257838,227.36442351671408,223.22616087295333,225.1042484471648,226.95804341957378,212.85653144446096,202.11079219839442,212.57106990827705,220.53967592592736,228.5065192735992,228.4817378527849,224.60184900661582,220.02195838694215,212.63266855855414,216.31452368238402,208.3658866353615,203.31463732565203,199.01088040092284,194.77182315551664,185.5652001221495,187.50361340490159,191.7640088939074,203.04963363247387,198.70721013281585,195.4823177261738,193.97254688240926,190.7343726628607,197.40341245016356,192.4707035202809,186.57158938348925,188.62645190210029,178.221728024404,163.08800167634678,176.1487217897811,175.80340179450366,186.0705192059269,185.5587425762756,183.5320378377413,173.82357686158286,179.22414784986105,195.9119762428583,210.7117663458396,200.10580250908552,197.63082973295957,192.481517811906,196.4714054737763,195.76560203840668,191.83332931425934,204.6814280272645,195.52913852728486,195.97518367929257,196.84485143420008,202.83208045897194,198.8564374893289,195.56610119825567,198.87679369686762,210.4581089400576,213.85768234672318,214.0371386139606,220.45193589792092,219.8111570850434,205.27759380263808,201.38791607154752,198.56317309700367,193.287323887484,186.3573993411082,196.9126639666172,194.60631452994724,194.5833965219304,193.14150860280435,190.20580192859708,187.62726708188092,189.5144883186315,198.2026935302272,187.069477731705,188.57204264069986,194.93311660277695,190.62407112277933,179.7302166474791,180.98385879870162,183.66700651901098,192.29046772607578,182.92250136993815,176.8622272044165,186.7071444138839,195.0342679246299,196.13684168268807,182.62521901580828,181.42308822673658,183.3858351686503,183.95909242315534,173.26901201627476,178.83790755191623
4,1986-12-20 14:47:14+00:00,164.150803765333,149.91624895990154,158.84992577152917,171.88383956585184,190.54814796389948,188.89898473023592,188.12851412473088,184.1307997336978,173.90989467552214,165.42704484372106,172.67787878275206,193.3724990394396,204.0770483072652,204.49410892973722,202.7458343810203,199.56501386293428,197.36254123771798,199.63330374748293,213.47156744947574,205.24710991496516,202.8140087486185,207.26814306926488,213.59263246703668,220.91199134743988,208.20213940423102,204.1430133140785,194.49692921982273,196.32557331690236,207.58829890662977,213.20824295975495,212.66997331381586,207.89675741093967,201.20779538320326,194.56422607408516,188.1733496660096,191.20391866004402,193.53089000337792,201.858057747211,205.25989849755447,215.40158470676354,216.057944212596,213.6151272999718,223.9516919293824,227.27929891603395,221.7459230278359,220.30767907995676,227.16689513340108,218.163356940823,216.29023308210162,210.87489371935197,203.14430305903807,208.01270759130895,215.55552521209307,221.9736876990567,213.66312941386568,213.65740155633114,213.5972062674909,217.3345306643484,226.49758559819477,223.6876063548754,227.75361590245848,234.4096794148313,241.03113856815193,246.59247080988007,235.98853471189227,228.64397037870594,227.72130292639218,228.53782473007792,228.02105266449453,217.5183684099314,208.4660960423834,211.53644390733362,222.85233007431583,224.9182485526329,228.76665210287905,229.17431074734662,225.23900299958217,212.6349033054199,221.07156339002077,219.8242672824362,201.3970276726418,194.11773166712885,193.94353269955985,187.90398308132677,185.70752601220673,191.7381819604613,204.0668203220812,197.6837509110396,196.55123018281924,199.7982886826091,192.8370233213375,201.41479560103153,193.01245106175276,187.31469839383888,187.9108259372328,189.6891437178253,170.43950127239233,177.23232523443343,180.25664345627757,192.07357991114995,190.22594136334254,185.43220341661342,181.4289536997926,181.81547012526093,194.88394268749664,208.06344822087934,201.44573125631348,199.82100745925098,196.47398310474196,199.09766618108011,196.2070240805905,192.91596213676922,203.0183056572064,194.617864933265,189.99089786689908,193.41723258369544,199.24011577765452,193.07352080359607,191.24588719908624,195.91400431786224,207.4409645003242,208.73204855731868,211.4581954378258,218.4971441244461,215.12240244265854,204.2677051152729,195.02250506896536,199.92498645489223,190.59446719918827,186.91214484727797,199.19803879789384,199.71015468218923,207.75358426198656,201.10892678868345,190.5185080935801,192.2737030623343,191.8372487674181,192.77025548663082,187.41703577291398,189.36357359835253,209.95277535516027,197.26660019179778,177.0393501253325,181.89525217182558,181.11963895756148,202.57862745101306,185.66480878507255,182.39739135567473,187.36865043432897,189.42729774366754,194.06434270015018,178.57847173812044,184.67544786399353,180.24008263710925,176.94641964986837,169.5069110681798,179.52736623865138
5,1987-03-26 14:50:34+00:00,185.58958396053816,175.70860006002889,186.64819494958863,191.6614362303815,193.4858753323304,202.57242267337338,202.1012056891533,210.0673244214976,208.46281256359313,,204.03868182289085,204.55942676475976,219.3140269077832,228.49192110726813,210.40604371413102,201.85661272787527,203.82793720618008,209.83242515882657,220.45969023025285,220.4949425120417,216.8855188922196,217.8926702803562,229.40851885371328,236.29483262129312,228.6045339387976,228.4726783438206,228.53397506415283,233.06189525863545,231.35342361909665,230.53980216728374,220.39756461459712,211.0443908986876,213.27290076520234,208.68855841913143,208.95217488415625,210.26997858418318,211.86349073096937,225.32385146534148,227.0848190378082,233.26648339769358,225.43586279052855,226.66640037449758,238.048446603359,234.64427626493364,224.1239905220299,228.35746906852177,225.55108321860044,225.68389906760473,224.67861002931255,229.17041450809637,231.82513623301696,221.94922542006788,223.73791765735416,231.41442414950058,233.49973464968795,233.62230011983377,233.58919941722982,229.09274440139473,224.31542150927996,245.06436921978826,234.24988119759635,243.20545144739137,254.39391103690906,264.6878362884217,255.0298636152761,251.57782175213836,247.92607113300303,248.86740721992317,247.49081903019754,231.0977474414989,213.14846833160124,214.89131617992976,223.54352416217657,230.33614610805128,230.92369016407628,229.03938850263214,228.74395806822008,215.42867931674724,224.6037740809347,222.83998860208686,212.91802849244752,207.79387268287587,202.09065002905572,191.12807506331026,191.83119350373474,198.06624856354333,210.54452141619606,204.56429564859044,200.2570062359902,212.768550592893,207.30143830782043,205.504281391953,199.8266582760469,193.65297870149692,199.89485284339014,210.05345942002407,212.3307569645364,213.04629986880025,194.14389323314023,198.02006500977927,199.2032349260901,196.2570558935899,196.61649213452304,191.6816423326255,199.49464391490608,213.5144464769298,209.80307328094705,205.1893079381646,199.7457174909299,201.57406941814276,206.70903743960017,207.3675496793316,209.40629594063967,208.823871770759,200.02508066833215,211.14935587353048,207.9291523526173,198.1725074066966,195.95395306199765,201.72201563973414,216.20300180169323,212.90041292321524,218.36593889882684,225.87351930373566,219.0533081142916,209.22972126950324,200.54557273531475,204.31171826592578,194.27877977830502,188.93163209285737,200.69619001785628,200.41452374716758,209.11333398445794,209.50063548042095,191.27586436917642,196.10746324930474,195.38068976186466,192.6675092678068,190.60601639281808,193.12283677268454,197.5631145248624,196.02752946436235,179.9353619516658,191.05188363147315,192.76675968157824,199.44270225216115,184.2558988273558,188.5471805002808,196.90710192547607,196.12933643677354,202.4711466838096,185.4020556204641,186.75480607551225,187.06389850213992,181.08429528991667,179.9685775419453,193.5131398566372
6,1990-03-02 14:49:16+00:00,149.76897534965568,133.56780657979658,145.1712298483352,155.19923719041324,162.15087612398102,177.8387103053906,172.1443203133851,184.18478740601645,171.4450827875705,162.65947168721414,157.58425190690488,177.25014649473437,183.67638963347784,185.7216572387401,172.1610457987056,172.25298162888467,179.31300883302802,196.8067121562565,207.58259765908605,204.04914450703245,192.1809418373377,204.19999885890707,188.7604507785731,196.03138503806235,191.37264502074072,191.7055406501915,199.86602224840405,203.0494242266371,206.920590439679,205.9201298599971,211.42935439409916,209.19924238502625,207.71724052734905,196.65746625621188,189.55285286232797,190.46437992483274,198.2179203333133,209.18846872775353,215.04362448533337,214.61744995371433,211.08795811472189,208.38742203763707,216.9988723814505,199.92374289561295,,205.23291738501155,209.42394512451938,210.24718646469088,218.43562421428723,210.83037530337435,212.30140826595968,202.29006367593453,217.36755750123535,219.54005700386332,217.90023915995016,215.40890227966767,210.7044051863821,212.5673069464322,219.71807126312257,219.7405784630612,221.2358851675298,232.60574790248975,241.07903290256058,246.25179642370986,241.84495649341164,229.6761523967667,229.09118859717816,232.907158144073,234.68502947474704,225.9084767595885,211.88796324863645,218.34303283307557,227.46644326962672,231.75560743679497,221.6575614555997,215.70193914068008,220.452879339833,215.59870131346736,223.03937164565414,217.74443727138848,208.15938832592647,201.55162829180554,203.0690329350967,192.0389161134721,193.1242544129147,195.085701688658,204.4814927947098,198.63210919215928,203.92782384814572,205.69471977338296,198.19343882922675,203.93124363653908,196.60381416052908,192.94464997029428,197.2325560079777,193.92041013018448,185.4225296729589,189.30649560733883,188.21421627094878,197.0855262498179,196.30042772888714,198.12044191512018,190.740349908017,189.54065607994218,197.1431349244968,213.1723916730598,209.06982929876386,210.81659472704567,201.3666298288269,205.3770232802004,192.40928624316714,190.67685633368293,208.481387097723,203.22663910792377,195.9252824944458,196.46016644027634,198.49376718590804,197.15623941181562,192.23954220900745,197.85705383606563,209.31599458056525,211.52575320873393,211.3658053806016,222.37709176889229,226.0694080355978,211.5212915261557,204.3133210130556,202.61656682554354,198.30588847741294,193.34528743983122,200.62111332011577,193.34305464305103,200.72211091228087,214.04716098838148,198.92292208602177,200.09780508946616,201.48653998545038,200.33620843573655,197.37616695190317,192.72330305827623,207.2306787523563,203.4942066481681,185.09782756056117,185.7257434484388,190.44985177241534,200.12924184614022,190.3366430945818,178.81033463923055,196.51144217022232,198.80305621413888,200.3989480262529,182.8771525553851,181.2252461213278,188.7451376927065,177.05495918932695,171.10729043502104,176.77100196140262
7,1991-04-22 14:50:18+00:00,185.29557066130172,168.56417157349668,167.11549409474662,170.94496634244845,173.6023552667063,182.31120387459504,182.37228861587184,191.0142719746833,194.8087990383213,186.4841034734633,178.32441380522081,179.0182826497233,190.6878796904068,195.59895378307033,196.93210543545777,201.3278293874958,195.24349360635324,195.89420289650474,205.90339588467043,199.57824608662213,195.94729977613343,197.28737553580362,203.94716324747063,215.0651039391267,200.90519754451358,192.15221688841467,183.6827307376912,199.4182358557856,202.6817863287412,202.98468773174824,205.9429576403826,203.23391176736195,194.1625491848378,185.68656645862484,192.30445925935908,196.15824946994746,201.2123358691861,201.20856550025,205.9169828185473,211.96509290241463,222.12875713464274,227.41622173150338,234.38992070251763,239.9299370720766,235.25497311023577,224.2160599080853,217.20508960848986,218.18460497094864,224.0793925714488,225.39630139246924,221.73193397974936,208.19786983376787,217.7340852405899,225.0559865476581,222.2468765418677,218.35034952788834,223.40845208689615,220.3591190694867,220.0390275402616,212.85910037950632,219.1381987158873,230.20306866485174,240.73844400195725,249.1115822397761,244.80788125638523,237.25125690377186,228.2276497570553,226.28017011052765,223.82676419154478,214.8010982475867,205.14662020554005,207.08439809252008,217.7669565911873,224.4487909086006,221.0717581732969,219.03205538619,216.30641636951427,214.80629001184636,219.24835361363193,217.64829671259122,204.13263449660838,200.4285231975116,193.02980071419768,187.2458370463017,187.958200038817,187.14066271736277,197.9073262212213,203.1116841580332,196.51067255637935,203.4826598299848,194.6201638438262,205.62577091658733,196.0637428389934,188.4375535215695,192.32650256425248,187.57130385197516,174.36578990504435,181.73251594477713,185.75779991918864,192.04688376508065,190.26490638315187,191.54425295344058,182.8592123644595,182.6565386284615,195.52174970010304,210.5173875250879,203.46672112787886,206.4203186122499,197.8749440894316,201.05252478593493,195.5668298508568,192.42568420671137,202.12001205482426,199.064003638117,193.6296517457083,195.42946673155882,200.76187646522578,195.46288787157744,194.41707183496658,195.33004170228782,205.16082302452548,215.36372702092692,215.206474240244,219.2190781589824,222.26930445526278,215.5265562829502,201.75166563191016,201.82686326383242,195.97189118796467,192.70962195115004,201.9717203079541,207.75412166850617,207.1380613778643,211.4747061566386,199.8536750790099,203.15828437457606,204.55564582285626,204.9921303187122,200.5829424945893,202.50753144459247,202.56336023212214,203.10552241107374,186.85367639234397,189.4433321763395,196.33832943240952,205.0825235643419,203.30270954682732,193.66599946611473,197.58040567076335,200.82176221729637,208.37500417814456,210.0625751399863,185.87807507642964,189.72242166334303,184.76321883219205,179.91242792152605,185.75915891295983
8,1991-07-11 14:51:29+00:00,164.22508010975045,153.4528029246769,153.7290849273039,154.94014721938794,162.07786475805827,171.62574928876262,168.57196545424245,167.01194306929102,163.1500338182265,156.93999005613986,163.20931036292163,170.94120969495802,180.88510683780896,187.72846688756601,190.62969385535425,180.94820618830514,178.0330694817837,181.49938953709767,192.3323507898025,185.65127628173315,180.894856363432,178.60750622236395,186.48451823166545,193.57356659763823,189.79789377562696,191.60379458862636,184.15685778353708,180.4775529204114,186.6275202523189,184.83752982998666,178.21800082044558,183.62936736335053,178.52256276559496,165.20053298087103,164.85109722982344,169.17594647966553,171.46886138887348,176.32635883297672,180.63681730785376,180.01248188343433,193.8022981100294,204.07090209231163,198.7557411913157,200.37916110588597,199.26703745688707,187.36505716316242,191.82954762647282,191.31555446020204,192.14967062996314,192.46872570431805,190.23573756167985,186.54714216517863,193.48848132438482,200.65135431276016,200.25512263131432,197.37399406190795,178.38633114304434,189.34932323134805,205.61526055014687,210.68822774929333,196.93977637061016,204.12188245694824,212.15484693360125,215.77367690979176,214.59645479086691,210.94392194272433,209.40137433038532,207.23127628445795,208.8330755476621,203.7626671807105,190.29227227252449,187.83498610720392,196.93911690230098,209.01811197050756,209.40675945348823,206.61627335657892,203.0805485043435,196.49322029931568,202.72252763151025,200.83759071273934,187.03189283688005,191.56627404347554,180.1066823042319,181.04624975654295,180.91550540248272,184.0837434582235,190.83035594936175,191.5950554368205,188.15125962388382,189.97840811111445,181.43153366976716,195.1587838806209,179.10797547148198,178.08627338325076,183.10359421118423,179.98251276528217,159.54041812891128,170.088181795591,167.41047004151594,181.53046963765198,174.08628211726554,175.40279894208211,168.91591792814495,167.60881559615518,174.9202435422794,185.6295248401643,187.66314205654191,191.82129141954218,189.21742530059507,183.69690108164193,181.2594559090994,175.90297293473694,186.23768314672367,177.95609645736224,179.5623184381016,176.85029322500282,176.25531725021588,181.241045022941,179.0731772144868,183.2810389611134,190.53221457101424,199.74014508650797,200.28584937766902,208.18204945463074,210.19230805552473,202.06337524482117,188.59038707418915,189.99561858645635,186.97204557400357,183.93504515570095,192.00667133832755,200.16301453896804,203.34913874806688,209.1390483392851,187.93897544202903,189.54033925760112,189.67348634638532,189.19073248233994,184.47698557812572,186.51417691198372,192.8349637455859,195.47723081101913,179.7132557144121,177.91219730322948,186.68134485895817,189.6630408614259,182.6855201113274,174.68323392535513,173.94206053481264,187.69995414453214,194.91311620953732,184.77519070346708,172.06297810941246,176.6911184809943,182.35602421946976,177.2247916805724,183.62237916592787
9,1991-11-16 14:52:30+00:00,167.78776452000477,161.84407657596344,161.43602777775635,164.3795248479948,166.47464789184494,174.42613401051972,179.40865119247368,179.36155574057025,169.32697085286688,171.29375538662396,168.57679404509443,173.88154928451164,183.01375422064154,187.07630618926027,186.4081068355397,184.44196543513806,185.91709932677887,191.23671898230387,195.52083519042404,191.42017288605808,187.50379692421652,187.3857302287734,196.02219704377345,202.1654332197034,197.13795767350996,188.21821501294608,174.54085737351613,182.89665561434924,192.53857189724462,189.53891406794665,192.49175293781352,195.7041794809982,188.95088497394065,174.4842004104478,174.98917938488657,181.967753826686,184.19481900468548,183.82200432475156,189.19704422629698,198.06000338428422,204.40047341271656,212.42245723650902,208.03193132601453,213.55517889902393,207.58747947862574,206.6963255583223,205.1553140661002,206.9092734148884,207.66977738497283,209.9385731790364,204.93378942730797,201.5728514864839,208.12675926156538,212.77087424746603,202.0829856810649,198.97359863038943,198.47370737550676,207.4422717288034,216.27168855333426,208.50119979319103,210.57200651350007,227.1899911519505,231.30146753712566,229.44588691585372,230.51206997802865,224.75929190912774,218.19926180668213,221.0458197917606,213.836275764153,209.76638358125285,200.13760037976525,200.70614423967376,208.03521164163018,214.337065786904,214.34428926358686,213.48972654133078,204.89383653983114,200.75397036029776,210.410991497835,211.86611430734297,191.01723288009467,194.54183345327934,186.9115781090986,179.93571391961729,175.01732492417045,186.34564200175095,190.62309701175204,193.09624624382946,190.88729865193056,193.9306030089147,183.33968299340285,196.0867893763578,188.01808518418633,185.08592941387812,187.31667674115124,182.027737353233,162.5928333041717,169.36110633372482,174.53997266097068,189.54911313395607,189.29917772588718,185.09294008382463,176.24771173589775,177.88963244183532,184.8625582827342,199.67213729530184,198.33067445079706,196.7297134555925,195.53226188483075,192.57436084368976,190.2842005252394,186.80207589940895,200.64993512085678,188.6061704606511,187.03804258110497,187.13988342115516,188.93101443842636,187.27095527170246,184.31198297166,191.86818684072412,198.75787072708619,200.14522647456315,204.60471986415993,213.44350059021332,212.0565398571074,207.09821606946412,195.32204311107574,191.3159185495341,187.59988903414396,183.98627187736307,192.4169411478534,196.36977385342678,198.9161005852821,199.24426241479787,193.3456966241722,192.94313980861253,196.90873565297554,196.32747982665256,191.31569643351435,195.35879035169518,203.8057677898635,187.71956516963155,174.63445419211902,175.42515823803382,179.7293243856583,193.76709591654543,182.05886729170956,180.04703965953743,184.9863368469389,193.26192997715336,191.9515273922375,184.7444775597037,173.19891852739315,184.33810975629916,181.98593581413445,172.51585385348102,176.43089087998734
