,dates,usa_CA_0185-0000,usa_CA_0185-0001,usa_CA_0185-0002,usa_CA_0185-0003,usa_CA_0185-0004,usa_CA_0185-0005,usa_CA_0185-0006,usa_CA_0185-0007,usa_CA_0185-0008,usa_CA_0185-0009,usa_CA_0185-0010,usa_CA_0185-0011,usa_CA_0185-0012
0,1984-05-02 18:13:15+00:00,206.95643076291083,199.35642126023865,202.07148443112717,202.3594707427316,196.92863219406397,207.62369906731357,216.0404544470624,208.00217815842774,188.4253039323316,171.021493228736,211.09475457550735,218.1375172798642,217.48588859089773
1,1984-05-18 18:13:47+00:00,241.71733072554088,208.16502226144675,206.17592426594058,210.29936878496585,211.34384824431476,217.58826391997735,225.59269987876357,222.27729628510713,207.35962317495836,183.76611303399508,219.4192152426111,224.17911875198823,221.73065818315058
2,1984-09-07 18:16:09+00:00,246.5473295738423,211.73042663683256,215.36084559804212,220.85903479351407,225.0124603893466,233.58576393157495,244.89599531593063,237.44109859544253,229.02255033642516,214.84899874078036,230.8331963919703,226.00335128430132,222.7454402109564
3,1984-10-25 18:16:05+00:00,229.4272261687342,213.14833778049984,218.18915688772665,216.61326223900622,223.80362978696002,226.65279851280832,232.12031212035288,232.6250622340976,214.39983693743673,195.58196353005889,225.61625615001185,237.77765626161187,226.6897858025194
4,1984-12-12 18:16:08+00:00,201.24421535439413,202.98636289200348,204.03266988967437,207.40647527150676,208.0413148524884,215.16605813606427,221.4781394933075,205.49801187592783,193.11867633743896,160.79492998997162,193.94414878202863,211.7833917432627,213.46293437563813
5,1985-04-03 18:16:26+00:00,228.46270166586967,213.47584690753834,212.17832023380038,209.5391644104904,214.29389149207682,218.87073443563787,226.06691028984667,218.9555375022193,202.42310432969606,188.78618081732628,209.7434067410069,213.86230260107249,211.34013883556258
6,1985-04-19 18:16:20+00:00,205.60756379031915,204.98326477012975,207.08616488525897,204.6722523058668,199.52399727461207,203.54018096639982,207.69944024632534,205.3542848246686,192.99927594503657,174.26784966386526,199.89032620390918,197.036072516409,194.57337279674275
7,1985-05-21 18:16:11+00:00,228.06895373289942,206.31764742503321,218.11557562123022,221.82734217606279,226.67867871707884,234.25951206127516,239.89815789940752,240.77559563561465,215.69720389439874,201.19698650304431,217.68967471510294,219.34031686569224,205.99030600950414
8,1985-10-12 18:15:03+00:00,211.987179909022,193.36248652849642,206.66167237449733,212.28338185357524,221.22302057396374,232.10818510029026,240.8668462389118,234.87997566588518,220.84417587622332,208.22932997567986,220.37657445175086,219.19756941597745,211.47978706511154
9,1985-11-29 18:14:20+00:00,187.30929156336455,190.5999474645731,198.2297470775086,199.0694528303289,,,,,,178.1286078657531,191.10696889521918,195.76542637023502,188.96273139377115
