,dates,aus0047-0000,aus0047-0001,aus0047-0002,aus0047-0003,aus0047-0004,aus0047-0005,aus0047-0006,aus0047-0007,aus0047-0008,aus0047-0009,aus0047-0010,aus0047-0011,aus0047-0012,aus0047-0013,aus0047-0014,aus0047-0015,aus0047-0016,aus0047-0017,aus0047-0018,aus0047-0019,aus0047-0020,aus0047-0021,aus0047-0022,aus0047-0023,aus0047-0024,aus0047-0025,aus0047-0026,aus0047-0027,aus0047-0028,aus0047-0029,aus0047-0030,aus0047-0031,aus0047-0032,aus0047-0033,aus0047-0034,aus0047-0035,aus0047-0036,aus0047-0037,aus0047-0038,aus0047-0039,aus0047-0040,aus0047-0041,aus0047-0042,aus0047-0043,aus0047-0044,aus0047-0045,aus0047-0046,aus0047-0047,aus0047-0048,aus0047-0049,aus0047-0050,aus0047-0051,aus0047-0052,aus0047-0053,aus0047-0054,aus0047-0055,aus0047-0056,aus0047-0057,aus0047-0058,aus0047-0059,aus0047-0060,aus0047-0061,aus0047-0062,aus0047-0063,aus0047-0064,aus0047-0065,aus0047-0066,aus0047-0067,aus0047-0068
0,1987-09-11 23:08:53+00:00,194.3476966858122,204.36681265221492,209.55835972432914,209.74300941459597,209.03208531420427,208.1774296308863,207.45666906864795,212.14477340530067,208.84102322762897,207.63749269410218,211.89106382342726,198.66024917653073,205.10886901301424,204.45380621243527,205.8116667029502,208.6057819721699,215.70272462815734,218.64481676254718,219.1962191847141,214.22834280024477,216.46438398889845,219.2654553691207,219.25367666359423,215.36550326283282,225.47358102955428,225.22662926348272,218.66990231965525,223.2812174207616,221.51745570197625,215.03841017461585,213.62077423187333,210.6964605953607,208.1539305852734,215.71072682454354,211.4805278741816,202.2874124325914,191.94549668299203,208.95542989604746,222.0080006002427,216.66282911692977,221.906207520968,220.4286703865821,217.29741036578773,213.8998810178053,212.5963382022294,214.8340939596906,214.67208232333837,215.4703622001338,220.13418762998344,213.54027951903532,205.67997399393107,204.8589066873974,206.29131249050698,194.78871534689267,197.13647317488125,190.51664678231242,176.45429023904228,162.41889767487666,176.06608049612294,187.07943245186323,184.53359488462513,177.5631459994671,181.73352119325585,182.15475457460107,157.69543834696378,155.14708412616443,163.94715537991596,186.9491877882727,205.26680495217101
1,1987-09-27 23:09:39+00:00,216.4745177194041,231.3612701561609,236.38106586308083,231.54025900869644,225.6817747487937,228.13152576689853,234.7412221419475,233.01888799395041,235.83951532746363,231.37393995311447,229.87632383995648,225.16528717591086,232.96181070587144,237.25143168626374,230.45079334901024,230.63280642849475,228.8632040121118,227.72425641610164,228.59689330059345,234.83556028878715,233.3050428791384,234.07205212388018,243.29819654604836,248.7314811369327,246.84625045094788,242.92566993338846,239.008504519038,237.1678171166702,230.91473640016554,232.2644656743868,223.52409737539926,225.47096795163256,228.59784679905263,231.5111910960937,218.5501433894994,205.8958588889518,212.52320703626822,234.37695569692585,245.98990729711113,252.31518328055466,243.29012587295216,241.08784517250018,239.331760796462,239.67135577477063,248.68047968271458,243.03682174334142,244.94004908874098,237.68712076368274,233.7282315180186,224.87555794710312,218.17692647992303,215.56951938936186,213.3256659349385,200.74208594172273,207.35559074567465,207.25552457322982,180.5610783212061,174.22128818621,186.21490757288126,192.96918460268014,179.20136654837708,178.1544765635124,187.34589795470498,192.60112749389492,172.98591191840467,161.89976300777596,177.40656870392374,194.54780670494833,198.51645945662548
2,1987-12-16 23:10:41+00:00,226.67994083656097,240.34227576224384,239.0682491759133,236.01019305227382,237.83900212754264,237.99381435915342,241.09483633162043,251.4987532186361,249.37507571909924,243.76259122697022,239.5982251963984,241.50629023995847,234.56814209564655,239.02646601845316,231.4239434265632,231.25623353409472,238.16076537236353,241.44207934448252,240.72166573911588,243.719027790048,245.2144559959205,250.8929624534245,243.36277220250372,247.16695107309545,242.03056954966516,245.37802665226863,248.9125432900405,251.06613155912274,242.70689386692973,246.77864596288956,242.03199939652748,237.5434837528743,237.62942343781083,250.26670402690695,241.5918642366828,238.5467828107892,239.31355345384688,242.55024712910034,241.01801076597334,248.21982046965334,247.2334689024068,243.66910252544744,244.266294495498,245.0790075111123,248.3546379034504,235.79709131063836,225.325937453216,226.08079012332036,228.5226131441131,223.68265779249882,223.6084090860491,219.42607845094517,226.54654666406657,218.4044959879788,211.29422832574986,205.77346904572923,197.1308892774491,194.09717767144187,204.15271981700016,213.68051047895096,206.22977737243406,199.9016327142541,205.52197775394103,200.29876079641014,176.68176682715722,162.85064555864142,162.10404938489802,162.57292844389494,207.25206278323435
3,1988-01-01 23:10:57+00:00,200.3272024033431,217.09364489335303,217.81762610662582,214.29743239671495,213.1695828556934,213.1690280709745,214.81324430815468,222.54996359410953,216.6760683317945,213.20125264672475,210.88803710653323,212.62246371083498,214.25848139231323,215.92235963013584,210.23163873758926,207.42405391789276,209.0404531638247,210.59388139926673,208.39133085733567,211.19618602087212,216.79784372037216,218.91190645894397,226.6600574447005,226.6228949129419,228.72842978227357,219.49309328307436,213.1414755247685,211.200989213654,211.11172624460178,213.04842756725373,214.9668295302256,209.65629365895012,212.435225401042,219.13713305430647,212.62140769988835,203.07845173167058,207.8052917126072,207.3120247085486,207.92751619462916,214.83384927830977,222.2445153361264,216.1979758857274,220.50358611110678,223.50302467470482,224.70556145444635,207.56070858818316,202.48699986121892,198.51907206606955,197.90549815745578,195.9368866000491,196.36189737828315,198.95391290255458,199.87233363310355,193.66270046636623,188.5457893018046,184.5123115241434,178.0145137737635,171.2459718198806,183.2984206001638,191.2449086548743,182.87269345910278,178.62095556935543,186.41583397669962,186.58195322364566,161.6569396634381,151.62460396101957,154.5413092095115,156.21259494969559,184.73851225197484
4,1988-01-17 23:11:38+00:00,217.78632759562538,198.83904818848794,200.30614860201092,208.40432862445437,211.2702921302605,206.64746032217917,215.182773197341,216.72631983427004,209.37525680526005,203.28798482079506,205.44020677867292,203.00196941246716,207.56941217516214,210.28845820672268,200.30713043479403,199.16059541462073,202.96209712190526,205.8121810611128,204.76772210264957,209.07734570809248,209.2806557066249,213.36902581649122,216.93405788839203,219.72098861092746,217.20805007559574,212.1321004902734,201.52426310642616,207.02753593694155,199.62059384388195,200.31323962688924,198.0373963740918,202.78251761741458,198.10375003978024,197.4510298741359,194.57212141247737,190.98300509203438,192.88035148146383,192.18873460766793,195.26856707328545,192.18531245678537,193.3290418445375,194.68288477738434,194.86067175174907,201.55651984144464,198.91611499453364,190.15792777656276,181.62287351267935,178.37972039105614,175.907575617377,180.08260398341486,178.45745346845098,176.65925041684716,182.025187793185,176.49510883324777,170.92580562218222,170.18523785334816,162.20693377101628,159.14974397495382,170.81939819476307,179.53998266824715,168.02339735078004,162.38865787021956,172.21366745043952,174.14148682153848,139.00616423290376,128.1432976330052,133.2923913826857,145.0798063242085,179.56587557787162
5,1988-02-18 23:12:11+00:00,217.5772352747083,189.3685723287869,180.13887169360657,185.1815357239828,187.59345658705323,184.7267999153662,188.51521693214738,189.96404626805887,184.21512843937114,177.4306642648043,173.21245065558398,177.46591907477432,179.11120671859038,181.11302102467025,181.9730434786689,182.99797377151958,184.14327550240972,186.43341794834828,187.1625992329544,182.7243140933686,185.0737094177426,181.37496937212893,191.37477798407093,190.28412222555863,199.7414384736166,191.15358068386473,194.6569567088366,192.55804448614145,189.5288768173514,180.1918358765469,183.12891177571714,180.3145806728631,177.5438226400535,183.30988798439077,183.24422247253682,175.8230400507606,176.9096119155083,181.03197302241006,180.72277762615536,184.6563204653529,186.18081180076993,183.25470234824945,184.30440690471107,188.81372176018672,190.07084587399038,177.93773939229237,167.33485165624336,167.16353969471203,167.31804088750732,168.46593518641407,163.91161091486453,167.17395881713043,174.5948724636209,178.3339426101749,168.4595986970994,166.5872595879666,159.27999879914998,152.16677509154732,162.58198268738528,169.81129355411963,155.20715556078682,144.92509977122347,151.08501042164698,149.99897338475103,132.12964388655163,114.06994034349131,117.83706723689966,151.34578708159987,176.62888350714996
6,1988-04-22 23:12:17+00:00,211.4827295623872,201.74366711564818,202.45389245708577,201.6972890577861,195.9730555165386,197.92334757315902,199.01919610325487,201.5982265051788,202.02892863014466,199.7587461221351,197.55948728959635,195.89361588588628,196.5393441828149,191.36563050354422,191.9089637972515,185.00605741038788,194.13069730042457,190.09286179888903,193.83682301909255,198.1828946853424,205.43268193503593,208.01957834536586,216.07322696062366,207.4718290505742,206.310702605822,200.32495998945154,197.34149992524843,198.12602716139568,197.6016787771182,195.74168054895785,194.94659418189934,197.15936713026002,196.56678485881724,194.65973702431816,198.56134366088668,189.12218478531898,189.35042936429932,190.54392608061573,202.31825937145456,198.32236493158743,197.91698803253,203.42509138416943,201.7675607593073,204.56717348436243,201.98372695681707,198.64839051704965,188.99683510898132,187.82823154188054,194.5913099737142,193.89377855126128,188.4010261068129,190.82251687938427,199.49409613071538,191.07739888745667,184.22393446395097,173.46648743393564,163.50211999540647,156.21494335399305,155.9615931504972,180.68706677108867,174.89095369930186,169.0786666502962,158.7706982544151,158.7307506778721,163.04513138200684,,214.10313160996853,221.7102635248583,210.97175770276337
7,1988-05-24 23:12:58+00:00,211.45773039457652,230.09263442937112,231.32796577574396,223.58527559866508,219.46309573959428,219.6567399353741,211.29012969654246,217.14395512773987,213.47872191970418,214.89883297484602,207.9785711310808,209.1690601693271,206.9535831056282,205.3103695965506,206.36961811569216,199.3431643472629,203.98825948840943,216.27276081425447,213.7181316061129,210.2750424012761,214.4401099944096,217.30477961714843,218.1122575108677,225.22772143407306,217.0319234561955,211.86632683845517,211.89029096468172,220.37405350342,221.31554561395762,216.36905347590186,215.1386213956999,211.04077800296625,211.1587756016709,218.82400240237396,213.0032506977609,205.09362766121566,203.6029586833586,215.48660253884114,214.85209220556686,215.23815596486799,220.43009960480674,220.02248140267466,218.4454070148821,219.55819784972732,222.1174676214987,221.2466877162238,204.3821215913,206.10324341430766,207.31740318872627,211.21480607616223,209.02369048679518,210.54959338427318,211.04766071887786,199.3890208930863,194.53311807918925,186.50135586927925,177.65129692957046,161.73330041328632,184.7674696660918,197.69403915626788,174.43445763560248,166.336602011905,193.52043572499275,220.33020068478717,,,270.743097316863,238.97718464264776,205.84303599559178
8,1988-06-09 23:12:39+00:00,200.73402325479796,221.3072791241467,229.12667291428633,226.56513150935248,216.0389751145184,212.18891351587365,210.9607968297131,206.19345882383155,211.60971632835117,201.34171091920277,202.73006868253609,199.49282369479312,208.56845430614965,200.60425953472162,193.16478042837232,198.7563814391126,198.12580380749125,209.29344681969306,206.22246467796532,206.45603369770305,199.6256598374342,206.4674728274511,218.1039550886257,218.54919443002996,212.12223516241227,221.51102772604855,210.21381475530083,218.5065487180688,220.39432835469165,220.51789998005376,205.16654044910578,203.3868707014731,210.26428843551707,208.36668002447126,212.8196753212032,203.89755529653186,200.48934343375683,210.88163306014079,219.4194805193324,214.25278635414557,202.90934005165116,203.30534496095743,209.1899775802109,206.33989461292853,210.6457156754869,212.31519137294924,202.4142703719046,186.421899336945,190.95984735402467,188.49456143695403,185.73781343924998,190.98415290771715,198.48926346374296,192.05993081430853,177.8378725713563,172.9936229886702,167.98675039119857,155.47067385146028,170.24455270282078,178.46768210169466,166.44283144609128,155.96487292832302,173.89457693721187,203.79783641643667,,,245.036751435064,213.69779928320412,190.6887586739599
9,1988-06-25 23:12:45+00:00,204.07866616438855,237.5575883342634,232.03160267610446,226.23987376095153,214.18434329384786,213.85775042433517,211.27361712077,214.37707077386952,207.30136256577936,198.75911159819748,203.61027209834944,208.6126394436031,203.70124716383984,197.50241638956024,188.82158304180422,187.81242190771962,207.1428178886667,211.30378088421764,200.40065748604636,199.19782862928798,207.7934083660753,209.72548524903468,215.303467171875,216.6652292905202,211.6981853537202,208.56654223200096,208.10157344619594,212.71744857851752,209.6396681000969,207.39309912585375,204.65135239879055,193.9542787869475,198.5120168243968,202.89829286933087,211.65315750378102,190.74756206879036,192.67268600800128,205.48598693435594,216.52917695283682,214.107782861203,204.68212312144186,202.87234750861415,196.53175784388753,198.8707882992676,208.10349881456386,202.2844178345972,190.64829991687617,183.33474079229146,179.8126151554365,183.67194596030973,180.0707446267254,180.09759037409708,196.40991273457826,187.0781997103593,182.97227517139638,172.66885892495418,158.7827533867627,151.66741468793126,168.6073637136392,175.0813750013895,154.56827397078644,151.35483722108484,173.90781994524428,211.30974218824323,,,236.11337187087702,202.19988645183315,176.90852786195353
