,dates,nzd0434-0000,nzd0434-0001,nzd0434-0002,nzd0434-0003,nzd0434-0004,nzd0434-0005,nzd0434-0006,nzd0434-0007,nzd0434-0008,nzd0434-0009,nzd0434-0010,nzd0434-0011,nzd0434-0012,nzd0434-0013,nzd0434-0014,nzd0434-0015,nzd0434-0016,nzd0434-0017,nzd0434-0018,nzd0434-0019,nzd0434-0020,nzd0434-0021,nzd0434-0022,nzd0434-0023,nzd0434-0024,nzd0434-0025,nzd0434-0026,nzd0434-0027,nzd0434-0028,nzd0434-0029,nzd0434-0030,nzd0434-0031,nzd0434-0032,nzd0434-0033,nzd0434-0034,nzd0434-0035,nzd0434-0036
0,1999-08-17 22:12:50+00:00,198.49411576667126,201.33726583955476,214.80303859699512,225.10638881204255,246.10399537412505,240.16652619744073,227.62911119883105,221.29793369150897,228.0871000423038,233.14030774655131,240.73760307371728,229.28440176234668,234.52288065193838,233.9695892595785,,240.78422114080166,228.22124298525074,233.7146871841272,226.06599209732332,223.97750448402113,224.79214061079608,214.6425339725757,210.37060171548373,193.82409994696516,,,,,,,,,162.24672113049712,174.73853828743603,,167.01497972269522,
1,1999-10-27 22:19:03+00:00,212.3897933243063,216.6501785040891,234.07703701696445,248.07493319031187,258.8929844742182,255.6506620784276,250.38993515444133,245.50406810919196,237.80451443434725,255.51824191928608,248.15248846384918,241.64343930462536,245.22512173580344,239.28083533910015,240.12961567001204,236.22599388087104,233.56843605729333,232.23471307950058,225.230624705424,223.39188949321138,212.53073955557355,213.82461608932965,211.80863197308608,185.9839244864362,,,,-19.211211465549045,,165.82916592273855,,,166.8557516939441,186.8988544066593,,166.78606512077388,236.16235431668645
2,1999-11-05 22:12:52+00:00,,233.2477508867632,250.42866068681244,260.0863308629644,274.4785802146214,267.45540973591585,264.1477752034705,251.22675125109495,252.69555508214245,257.8423664843006,251.4195667050599,257.25013001970495,248.4088267579992,253.25526157445847,,243.50351402575262,248.06388177826312,247.85127027107401,235.04785384789906,236.5902590222559,,,,,,,,21.38573016378575,,195.61626322683318,197.53127807587038,,,,,207.74824306858318,234.65206871829295
3,1999-11-12 22:19:03+00:00,250.48671038943823,244.6284690900497,254.62062735129638,265.9173105789602,276.91643353512444,261.7645988160495,248.1740075631084,258.1307319945201,257.20834919032734,267.23837818853013,260.9967912495556,248.91141272027008,246.42007237192243,242.9182386818481,246.11472873868536,243.87150471993186,232.97574355699,233.7626716200591,224.39333081512902,208.62334551529975,204.22669709054543,192.97554461621024,201.61912951643956,218.83604833592318,,,,,208.39125125030526,188.18454832404453,206.98789959485097,,,221.5004995622828,,198.71082905130018,228.67608660737073
4,1999-11-21 22:12:47+00:00,257.76551416043304,267.01029601783216,265.3228456746838,279.31555849331784,279.1268450365538,263.87165300301615,268.0883654091625,252.16794609574706,261.0833404546099,266.88467271998525,269.45905042322573,262.4789163761483,252.66975132772473,258.7785405960803,253.22403618027738,,,,217.20281105229614,213.46007815782238,223.16053393521094,200.47115410294163,,,,,,21.963385205724865,227.79314806685048,232.86579748671198,212.35884733835047,,163.61607855406783,,,190.09737897178002,226.8796343546331
5,1999-11-28 22:18:56+00:00,236.05866767250617,246.99173221178287,256.96174151568573,280.22003592480036,287.77813890452757,,281.64706187079514,281.51351758822534,283.32915593913185,277.2045342904828,263.8799631939619,268.1982669997345,259.2285821997536,249.98624382533777,258.57282013617976,252.61679975160519,241.66109597507247,,244.6930118206537,232.44462233566816,230.63675622558904,,,,,,,255.0108510269797,225.33477699307832,224.21096601521836,,,,,,,
6,1999-12-07 22:12:53+00:00,212.16358420704444,213.3528778322314,237.3129299765023,254.2713476168316,260.5277741274937,260.85306129062354,264.106821905429,264.64497305565163,266.01629493477617,257.17473743626545,254.35418768123753,240.42588797737977,238.29218574169704,241.6850754313924,244.33927921646182,,235.01665362414377,224.5464268273326,,225.15045483569688,228.0046205165611,237.86122336028563,249.86680072776898,262.98558159852104,,,238.23227133677355,247.80301864595145,230.34058016884586,226.88702575255357,233.40617745579328,212.49262607979463,224.12979101223297,220.87488773682563,,196.39721430094292,251.44033789714607
7,1999-12-14 22:19:07+00:00,210.93034338605057,215.368146008115,229.166144725178,245.96571704619421,259.84047190638637,252.89412265664328,253.19326089643016,261.1921874026127,250.41378451016425,248.3254304830151,246.31197125970826,242.24197093603271,235.46842217928233,229.17809374741594,,228.14188428538438,217.78421308779943,219.38769425221676,216.9491641492068,,223.45399764683933,237.61389304706518,245.46172349196024,248.33107788396558,263.4677139029141,241.98522173124064,229.09836512325012,231.64739473670514,214.1632564483869,209.38727656544677,213.96570915459998,222.05926640851854,240.28033647197194,244.6734108157437,235.06181303242778,200.50062759502228,243.74643892634066
8,2000-01-08 22:12:49+00:00,226.3994871425994,229.87625136637095,235.8437628855989,248.15603950999872,252.89604422513332,253.8487050539549,245.0845853753296,246.7353591453209,247.9341969852172,245.18794880271344,249.63279514869063,252.6000829793055,245.61458579517327,240.36268546718313,231.9366266964086,227.9999196426182,,226.26144264581814,229.27934716560605,237.0921907253802,241.35927183224285,247.52539714740166,252.6879377440926,252.18125631962036,244.4384231953493,233.41739637098902,243.14129436829245,231.18138603725518,226.49241786351277,227.99598646526425,226.8762945698898,225.4780694562085,216.45890875536045,218.70311715881763,219.11991878121796,186.57506481245665,
9,2000-01-24 22:12:47+00:00,195.49772017308734,200.73885247321294,206.550063601806,219.8009838809602,240.53786376054524,239.03272022494446,239.55469047420075,235.64212601195655,243.31298307176624,237.2794369020294,239.8631871253952,229.06242809374768,222.01865515428554,205.78864614267633,202.5889302100708,202.1407950781922,200.28882470822074,192.55664899859647,212.71324432026185,203.78249634681805,229.2819778229429,231.33546270747777,214.8123339244162,,,,,,208.9088620919791,189.52243303800293,204.05402356571926,196.66842679126765,,191.79512801924218,,,
