,dates,aus0020-0000,aus0020-0001,aus0020-0002,aus0020-0003,aus0020-0004,aus0020-0005,aus0020-0006,aus0020-0007,aus0020-0008,aus0020-0009,aus0020-0010,aus0020-0011,aus0020-0012,aus0020-0013,aus0020-0014,aus0020-0015,aus0020-0016,aus0020-0017,aus0020-0018,aus0020-0019,aus0020-0020,aus0020-0021,aus0020-0022,aus0020-0023,aus0020-0024,aus0020-0025,aus0020-0026,aus0020-0027,aus0020-0028,aus0020-0029,aus0020-0030,aus0020-0031,aus0020-0032,aus0020-0033,aus0020-0034,aus0020-0035,aus0020-0036,aus0020-0037,aus0020-0038,aus0020-0039,aus0020-0040,aus0020-0041,aus0020-0042,aus0020-0043,aus0020-0044,aus0020-0045,aus0020-0046,aus0020-0047,aus0020-0048,aus0020-0049,aus0020-0050,aus0020-0051,aus0020-0052,aus0020-0053,aus0020-0054,aus0020-0055,aus0020-0056,aus0020-0057,aus0020-0058,aus0020-0059,aus0020-0060,aus0020-0061,aus0020-0062,aus0020-0063,aus0020-0064,aus0020-0065,aus0020-0066,aus0020-0067,aus0020-0068,aus0020-0069,aus0020-0070,aus0020-0071,aus0020-0072,aus0020-0073,aus0020-0074,aus0020-0075,aus0020-0076,aus0020-0077,aus0020-0078,aus0020-0079,aus0020-0080,aus0020-0081,aus0020-0082,aus0020-0083,aus0020-0084,aus0020-0085,aus0020-0086,aus0020-0087,aus0020-0088,aus0020-0089,aus0020-0090,aus0020-0091,aus0020-0092,aus0020-0093,aus0020-0094,aus0020-0095,aus0020-0096,aus0020-0097,aus0020-0098,aus0020-0099,aus0020-0100,aus0020-0101,aus0020-0102,aus0020-0103,aus0020-0104,aus0020-0105,aus0020-0106,aus0020-0107,aus0020-0108,aus0020-0109,aus0020-0110,aus0020-0111
0,1987-05-22 23:05:44+00:00,227.5882025405004,228.18188120812155,221.02811940363995,225.81411793250754,214.94099295769894,214.87549481237707,210.8613398586664,203.3316041128802,202.68424778511073,209.3624292243808,205.78060764029124,206.85224771020913,212.64475448142534,211.05729041139844,212.8128583502775,211.8021504925734,209.0641640390063,199.21664592861129,204.47942974999228,202.1855933555457,197.1624200337759,194.01887012519208,199.08575094178443,195.24177846194314,202.16996112875555,192.90142289897832,191.89467519584835,190.52782537585662,199.20859669819595,196.88091195827738,199.89442219986566,205.6311334094318,213.28212029105293,208.90449825256576,202.31426535428835,199.433788664668,206.97083703132978,200.88936414859262,204.49372224300922,201.5711687544,203.10612684899394,203.33131270402814,201.22030719139772,208.41621160881238,210.39685210783028,211.80251646860333,200.1534961816297,208.8364413263085,223.2598399406495,222.22678840884745,213.06573395688548,208.1467067655716,213.8782641562498,206.15793970476207,204.8919822533534,192.50578690889841,200.81087030010588,210.3902115394961,218.0334860512071,200.31064001761274,204.18400373594713,205.65544229481412,210.05677013738588,217.51151869002655,198.87234959505142,199.26535616649286,196.02438003424174,192.34629592460738,196.54471687534766,204.09129353840993,197.71544417233264,202.1127887417238,204.83421340730013,190.95340579159068,191.74545377812794,204.41383373209126,205.9244969600323,204.69548047798372,206.45781094944198,202.50717865636096,205.46480816468846,207.31495867171247,205.60819033040892,207.03032153073133,195.83383905191994,219.050151086482,209.88607188256708,217.8706139161962,220.90590929864533,221.124087168204,217.5866519945349,227.8054857463478,219.20074487812792,213.70421160556288,218.48346683062442,209.88885771518747,215.71379019935208,213.48250837712385,216.2614205299265,209.8005519938832,213.45927766697162,223.3855889570727,227.11687334172638,211.02331160474944,198.25796173445121,186.10602159778762,,,,,,
1,1987-09-11 23:08:29+00:00,225.9465723622359,216.42670665658383,219.17301537568278,223.1484092532351,219.98129755618285,219.67471962370672,226.5242555025598,210.81393717547147,205.32523564293953,209.2820324644004,203.10819704461258,206.65599269952835,210.4499399967811,206.3187171623689,216.50036372996553,218.17163192079926,207.17209350834923,207.01689171120162,206.28087988137366,212.44786395555093,199.16495890644865,192.98601718804025,189.5870290891077,191.6659772099062,199.45750271953074,189.9139815298078,204.28050925567686,205.4104891856946,202.3618325134871,198.72116564722228,201.67989403181178,205.99070855562815,197.95628337476396,197.94964050711667,199.40524204443915,209.5539554584522,189.61652246601398,192.5847791073695,212.30656128448015,206.09854166086348,195.15699106199386,196.2365099707276,198.17783211533114,201.83460387926397,217.09632134317613,205.7050517619653,195.49968317428255,199.12428792206322,216.7995282935406,212.50497504216924,205.14280398454383,205.52139201527427,203.00547807054465,197.55490894277074,206.64954982435478,203.8099350471831,187.21975115034886,199.77395256546654,201.58039214764787,193.98604059145737,205.25651173736722,196.71088386411512,192.82873777499663,189.62777222835325,191.26590342996826,206.28794781442798,191.74510304857,188.4591272680932,187.9802399392997,202.88082641502584,192.3687497625215,188.8681444316946,193.92010372200022,192.25019854277636,184.02303253457097,199.4673903791138,203.9749105372643,200.41797120314396,204.9207738348154,202.31335939755348,196.0947907442524,193.8971429254732,200.82500606305544,202.72193099122896,204.44414143983505,212.89570726630757,211.6493991891908,229.13410387715035,213.3455207641179,205.7706827787478,218.835504449904,219.60167911822776,207.0010474590688,209.7384718387012,212.02122901382103,223.56481488932653,216.61734830211648,209.94250371395066,211.8005196462738,207.57753597271147,207.94589793887914,200.004345990103,189.41176054038738,188.38095221397353,199.81123291919798,192.22715047242082,152.20182361395487,,,,,
2,1987-12-16 23:10:17+00:00,222.02134159232352,218.976321260475,213.40114304859546,222.90450671351772,216.60982245718918,223.83602666496418,226.83241324775133,221.36521530270358,214.78910401055265,217.10887299404314,219.0455588792039,215.0045490091578,227.6675013154556,227.7758059904749,222.53258874666656,219.32690956583642,212.1777276437083,213.67262327270578,211.3890972208996,211.32627285240812,212.90973312804945,213.35797688742292,214.52052750680718,209.76469884324015,210.2568169790138,212.21700046322928,214.64424028651283,210.6129254497763,204.26994355596065,210.06525849038155,207.93650118014372,207.37983528980982,215.76262641218327,213.46549777817634,211.56325453288906,210.55624383894684,211.68020493210395,208.50428336106359,201.52733456796705,203.55005617117592,200.9639877650788,207.22953470734348,221.64991289702454,221.0734214105422,219.65353222229083,219.95505916957083,216.8986371345517,209.83258508460284,215.43027501830312,222.47785423768855,216.31297013936046,217.11301012210507,224.01637607704464,217.20721828000018,210.11861608069165,205.74403066766303,208.40587706961546,207.66680342359547,225.34804956741752,208.56696981815708,194.77508228536297,203.6863857154578,219.35092806939082,211.52690766387343,212.9309311451483,206.4682937031601,199.38791421475833,192.94386039061825,192.65233652995312,199.92025640374376,197.7175376646839,203.54870746990878,207.44730858923677,201.78068708079783,193.5987610094099,202.534828819231,205.56124122752652,208.49616775563686,204.2818441670227,203.44769138106062,205.1605218561858,209.17001420169564,209.05120754947257,217.6649292158309,218.7298441308219,219.4384436763935,228.33256631826328,234.55102901764266,225.9240005523675,225.9420818852227,219.04291698296583,226.62558355089362,226.42048880893353,228.51305707949177,228.9227473743469,228.26475794649195,225.51827199412432,222.7675107601411,217.01614916153426,218.39067871420295,199.42327285531877,210.19716510660623,214.62535493706227,207.32785048405333,207.67446559974763,198.1277042237783,167.6368974999364,,,,,
3,1988-01-01 23:10:34+00:00,215.69461443197645,210.37347292065937,196.81803497555825,199.0073533756503,201.24980587479726,206.9997534926839,204.8024772678294,205.24947897877954,200.48230186416237,200.49981692963664,201.23131895599778,202.75484738123214,196.26299979557933,208.24927872850373,202.68409512764148,206.51805214091763,202.06174072283736,200.05391564296798,191.67940037751453,191.7110035511028,192.6813624278915,189.50363500521846,190.03479430908578,187.525470612184,186.9163032518329,180.24954422874902,194.11893815719458,196.76295675096262,189.47685275974558,190.86154776773898,194.10749439228158,191.16219546819573,193.09872863015565,187.93908759452418,190.49825251329605,185.99972212367152,187.02206393341856,192.95730724130996,193.74049635960543,185.77559896988797,190.83982696460453,184.34538483861442,191.06334037743684,193.3593329870631,194.02469361564843,189.07138065833811,187.60898361579763,195.7507392736957,200.90764574519088,204.54561443947327,197.8815985337227,190.45042644530815,189.92771926916654,193.39422806800624,187.1769698061638,173.73110295485588,181.19600214966977,190.89224811757978,196.7680551405658,189.6254880902876,182.8856079668158,175.67175492799421,189.50671114989674,183.41013047552516,185.19672749059598,182.34932333006714,182.5783501422938,179.65909939355367,178.59010058719997,184.80252413795893,181.04989021287432,184.04361764544836,178.82100152950756,178.846862273115,175.7391485253907,178.16085566781385,188.54886667197232,193.7168765805488,192.55745465104962,194.4558151103413,196.0991944867315,192.98254415717707,189.07252997980063,194.60307720446713,188.17209448877227,193.95209556086436,199.63208086331642,207.18102735541896,205.8282547293235,202.30113167129429,202.67228335919617,199.40645280797347,198.43769113935517,200.12581842932303,202.16000292024552,204.23063542146429,205.19609514902993,203.0184186723544,201.0320073047756,199.2946936248624,193.52477239952088,192.55261508848815,192.6239080616017,184.44734836759207,185.61515323764652,170.89277558139227,137.32612248362682,,,,,
4,1988-01-17 23:10:50+00:00,203.2689665496177,204.72278284889657,186.95686749864143,192.10194206532765,195.57387845266993,204.45080245865122,199.42899088048335,188.89333947116808,191.30194228484055,187.62715520944582,192.37040970822682,191.50719973086905,188.00070244178892,195.7791465474878,197.36103490179116,189.5347812830919,185.57175131876917,185.47428836216457,183.46773424247135,178.5113616863104,182.7118707600429,186.56245077400155,184.3856290177943,185.96088735949274,178.1911789944647,176.91040610893657,175.2130210834145,176.43366365818,173.15822924587454,174.88000704699886,178.78546705348873,182.9342307334866,191.2124616493511,184.76203959502476,182.44051849171902,178.93805340575824,176.20936861430084,176.15060412758655,171.23616239340365,176.9895233926809,176.93230676093663,175.853529965057,182.29587083422368,194.17965116356538,187.6396502272015,179.04601126879277,181.33326169191332,177.89979800866988,190.46539326460163,194.32878055243046,185.97740494241702,179.27993876808543,179.95674245166563,184.79803391523063,178.13994958974655,160.77985026897093,171.5893358129745,175.89306148593738,177.51454578955358,174.6876553855185,173.38204825446024,170.52877658721877,175.13694860255225,172.89819617079334,169.51868676855418,171.34852408481626,168.1382437443013,161.53606083368987,160.80723096040532,164.9943347963034,170.46641565793328,168.8477787450994,169.846167061249,169.23037922103367,171.25999657414803,170.83686304381933,180.7050428026639,180.8286020764155,180.12888867081563,186.180322027357,187.49636240336216,185.34715802416616,185.4776259664738,186.59026499031253,184.98284274756185,185.32981871229188,191.0090518258877,194.03253671822546,190.805106110309,182.71003892016802,184.87900751816045,191.93084109055388,188.4611660635921,184.55930306386256,187.52914760295351,191.72370256566478,189.9532021308877,184.65951483170937,187.1545529322492,192.52937907146537,194.5777419677772,198.0001153440946,192.13604190094867,184.84583889827357,173.59317436715085,162.93260165861955,127.27465393315592,,,,,
5,1988-02-18 23:11:23+00:00,198.97575697374157,200.52520312325353,184.09293523706538,173.547485239489,183.45361372628975,199.65393681440884,190.85001971078594,172.33800462812928,174.36307840909123,178.68484403583795,167.66579051166002,177.17714331268644,180.94729377894683,183.00238353685413,183.27101870222901,182.26345379859163,177.78651676492572,173.36166899433564,171.55848058448905,168.80012476579338,170.45966473699224,171.62988801431794,176.89502086198786,176.66066966173724,172.11072488933215,163.95610623145058,162.98425100933426,167.19952103468276,160.9766302243212,159.42909047544853,167.43554178762,174.7198882072342,181.33862448014955,175.33460459232015,171.34981966823585,162.5300243764133,161.45483137734274,161.4906182927368,161.83238694381245,163.5160912304416,169.9287768362667,164.20833504755595,169.27989118573777,172.76969919782312,173.1279675637884,165.23334824375647,164.61178969729525,154.0462259003581,175.18085886041982,181.5669696103936,172.06928731393631,165.887605839866,166.83509784798713,167.4404446303315,161.50094815588568,151.54915382594822,155.85722159895462,162.9504646192969,172.75012148545147,160.32946424099865,159.021576320676,163.32414927350658,165.91339637266756,157.54520350963088,161.8852283725143,166.85340347104838,160.46102347555905,158.51610571011093,149.60626669213593,151.831242674789,160.8712512242034,164.99913376725658,163.21974935605334,164.90484719311394,153.79613076910584,153.07885875344857,164.39301239517755,170.69853713766824,172.10566604783457,169.47746262818293,172.39768454281509,176.94659912015112,172.2586535700273,172.4690398999979,172.92172685547862,167.8101527638201,180.06236226531917,187.41772710865652,178.2036075857083,179.09646964902174,177.0480352513411,180.42144065716343,176.54684047110922,179.1852403110824,176.3217030703473,171.2176596877371,177.98038050328375,178.0755577001775,174.9684656930201,176.651731035099,174.0494054871277,178.2524371213138,178.3336669259072,168.0559508820853,163.44682420329323,137.37473513337773,,,,,,
6,1988-03-05 23:11:33+00:00,197.0307773215801,198.44939708034858,188.8709814621087,186.0399898220349,183.8446475546641,201.78148030202743,180.8188474999517,170.70414639288873,174.47574552883623,175.7376786152979,181.1572298571205,176.89154394913163,180.4769101399597,180.39306336138307,181.1403331049875,183.3696988659574,175.83166773176205,168.24504966975886,163.11272733508574,164.41932437681223,165.42207648691019,174.58380518999962,174.92298386588396,174.03166760967787,166.08454868090618,165.3541998665387,164.53734953382627,165.8076665899867,161.9240004861132,157.65614752327633,165.05529557614514,175.32818782475374,178.139511645814,173.0476874186669,173.27665744093477,167.23578945102366,165.02910129685566,161.98973184863388,166.7562968843722,164.7974623921324,165.96640346496582,167.08876254359603,166.68947836580566,172.0609727490802,177.18511200663397,173.7665110217738,155.8321762812661,168.8292654604121,178.6094347249985,183.9655139606023,177.17946431687085,174.61995913255788,166.6947531504307,170.70821955450336,166.11117690237523,154.25803499641847,154.42095686209677,169.5229512175523,173.7543160110581,157.12994540624112,156.52890374215986,165.87511682712176,167.55081797111194,161.90954609730778,168.47878119475482,175.26393766419994,164.42653252823595,160.91369267218158,152.38586393673154,157.04656696148376,156.82482035766202,163.50989610985988,166.86583106125926,161.21253419141232,152.48357084575713,157.34601723957923,170.01978693190148,173.95938399021196,177.50394301406314,171.51174731572735,174.63197990086522,176.31530162649017,177.79647089461156,173.50626032535905,176.27158718552224,175.0479021287616,185.36779794292394,183.23137861309863,185.72419227215994,178.8217975909919,175.30105886701767,184.2490046759995,183.1579180923394,183.9624152145676,173.84868490664925,179.66345781232172,185.78412638626799,177.01638355125908,177.62735387401796,176.2579723313191,171.0685602463617,177.16323308583446,182.40343259359483,175.3521087044686,164.18935058117316,145.66393200475343,,,,,,
7,1988-04-06 23:11:48+00:00,215.76126446768606,206.40180233646873,190.76753987487552,185.91610494987927,191.15802342215625,189.14003089516603,191.2251980951071,176.11448735891594,187.91131644154245,190.19296394304868,190.41384315735968,186.70267576961783,191.7015983410592,193.7433174939278,189.87124508719867,192.03025701978703,190.47462714716585,193.99489933423018,184.15594212248436,182.441721112308,184.55214458931786,186.58555646567572,175.32714497471179,184.564245602221,181.7497651284704,,,174.77546041963615,159.17037117979817,173.9578840360862,173.98271993410012,184.31143056689808,185.5057720899952,,,,,176.24472604593223,173.31556844956341,174.11245128339553,177.64111287551825,176.4184322830331,170.93737276191496,184.0308192287902,184.5662974174091,169.9993667449853,172.79237445759088,182.97927195392953,,192.03264924084522,182.57670046215117,176.60186454739775,177.59071754439572,181.56178575433785,172.82172492800123,165.2739014510283,,,184.73938132660606,171.4936768252755,168.3589539712348,167.2794274932174,173.91366734415658,171.24409692481504,173.27189507828967,166.46694639202497,163.9863791967894,168.22526487540858,170.94063328894086,162.84143659492167,153.9254555580635,157.7747925803895,173.14576645438893,170.45196902782868,167.83320843528406,168.65606554192647,176.827881856247,176.56755344602774,186.20919649573585,184.65536406268936,179.30210755358007,178.96643809349013,186.36331775311976,177.2804229573597,179.43692664131618,180.982327923787,187.318571124941,197.43488805658853,188.98465581207563,184.95895891613398,183.36384892832365,191.41421038281592,189.8242620182228,190.01305201973278,183.17309076277164,176.23312041914548,185.73677140262936,192.19982139922453,193.28442687698006,195.1072799239838,187.6758362774098,195.9761325089708,192.88032191688575,172.90712406639682,173.0291937214154,168.50754026357004,,,,,,
8,1988-04-22 23:11:53+00:00,236.51793908934218,215.21019626886817,205.3494056476803,203.51028957655663,217.59099740474997,210.3569681122221,208.18292799838264,208.03227291884122,204.42320495872752,198.45354065124593,203.16683098591918,198.90057785247123,202.6009494805901,202.8049701708449,208.26133937707914,201.66228455471884,204.45333395808495,202.58272984158543,196.88749158692255,196.43131512580698,185.1217300405976,187.45236213207698,189.69502485262154,190.3910395466,190.55284897910516,180.6674680721399,184.72434810999218,178.06563106246472,177.01916400696734,176.46818790526913,185.73344650103968,189.92505776953197,190.14173186732592,198.61101894372229,195.01940550994203,197.67219292628874,190.28544346309357,190.7920344245925,190.87378185054772,191.02935120220695,185.02564836508802,184.19407231308924,185.25995616803056,203.85704867067693,200.37481199370495,202.17837265089665,197.66753446871894,197.10402910264128,190.77946942745726,193.33791045812552,186.86809771438354,187.54754065723557,190.76762805070086,199.02567414398374,191.21576468165478,182.48586317029273,183.07450993031532,193.35623506182327,191.7319938013113,178.82367345236213,175.1247434003546,181.59251831782356,194.50113175554495,187.31883848518854,182.06971768168452,182.37240425441956,181.8056231735821,178.94280467027232,176.69303101131123,177.38741082428436,179.06147050179024,182.05364453095524,184.45429611665395,186.05427842541314,187.52640003743534,189.4615794776775,194.86600969265942,197.57531736272173,203.01198754710538,188.96517407988597,198.80531985978655,190.77122649218012,190.6558566422687,195.99670636222555,188.2688660611632,198.6295402204982,200.2744010629956,204.55918717310817,202.42499267691082,199.57149872770307,192.6671143119371,189.24310593799203,197.25269511899313,203.1607361412522,206.80843914133112,196.93261491698567,199.06410660718464,198.6701291786764,201.36425786065416,206.80998931033366,207.7621853526855,195.1122397578779,191.30219882313554,189.43053574709893,189.20917080227025,189.22089205473006,146.1881976208985,,,,,
9,1988-05-08 23:12:02+00:00,237.09128270128232,229.35524555462217,208.75661831119783,211.56861095298137,218.41868970237556,205.86558200201938,200.29381418228513,206.61951843921597,204.3179443064365,203.68520634563367,199.48591801988434,206.54236223580523,196.7620892813441,206.6859552563704,208.95113011027095,211.95470012694574,202.56311046340852,203.66096360737475,194.50277583872037,201.97549304935407,191.61564055262852,193.30501431954113,196.79398922180707,194.60918031312667,192.26155746806072,188.80926756033497,186.0076406275062,188.77770435551588,180.54316599170141,181.89653834999353,191.96428508067333,198.99474981367416,200.8246225860476,189.7207564773615,193.03958552863818,193.20395482811998,183.59416414925897,187.69072976427108,189.70356665523775,185.30905025183355,186.00867486489597,182.9902391860233,184.23697255323503,192.35200883643404,195.55491137509955,191.27114476567886,182.52231780002165,183.3821220395791,189.72457990435248,203.21693453286701,192.1208857975355,192.96044655683284,189.82723395487955,191.82436601174493,195.80500519483581,179.6847707283407,182.22833727579422,183.2420449908069,193.97315371865594,185.91663231410308,191.2535964650221,188.51928401554238,190.16084484119443,198.42634829658806,196.0741430065222,186.0566506627951,182.5761332087268,186.96876564082527,194.50644757196858,189.05769655335274,188.29198314014516,194.8217114624233,199.6790547799555,200.6586632579631,192.22633279831595,199.6907893723035,198.6455582796072,197.39029248422702,199.83584301861802,193.9579082118367,194.38413345500916,195.59476347636632,194.34424362101106,198.0905049440357,185.01868111539426,199.43794179940312,201.21862147068657,200.0154290001417,199.81766493139355,205.28384436688714,198.25005706562274,190.34483029856023,199.94116563201214,200.63711791238694,203.65378077213384,201.43583411620412,197.51602322789896,199.83241046549932,214.31513436807063,223.50536674862164,219.59763931829454,199.90502992661493,198.06879914080537,193.67497604644825,179.65336295575975,188.7865131208369,,,,,,
