,dates,mex0570-0000,mex0570-0001,mex0570-0002,mex0570-0003,mex0570-0004,mex0570-0005,mex0570-0006,mex0570-0007,mex0570-0008,mex0570-0009,mex0570-0010,mex0570-0011,mex0570-0012,mex0570-0013,mex0570-0014,mex0570-0015,mex0570-0016,mex0570-0017,mex0570-0018,mex0570-0019,mex0570-0020,mex0570-0021,mex0570-0022,mex0570-0023,mex0570-0024,mex0570-0025,mex0570-0026,mex0570-0027,mex0570-0028,mex0570-0029,mex0570-0030,mex0570-0031,mex0570-0032,mex0570-0033,mex0570-0034
0,1984-10-22 17:47:12+00:00,184.7660948080833,189.02614925658673,192.95983150139386,198.7793825044468,196.7433229370103,191.29216084592719,188.40362123075772,187.98560174081538,187.23118717519105,191.0246167330016,188.00068086934073,187.5968924890857,191.5512879838333,196.12985072093042,197.52100529180436,204.32476300178172,206.76959624181035,208.69358465699636,206.42630231089274,195.9229278027187,188.36314249517287,180.42385163469402,175.80790778876508,165.16691784306238,160.8727923431659,162.97278568109715,159.91874819845634,160.22163130476125,159.08686622425896,161.25729920209173,179.6631253323856,188.27381633919788,190.77053449118992,194.7121771716894,205.33375749088475
1,1984-11-23 17:47:03+00:00,200.01641068965836,194.87150763542132,199.45383994998193,203.0719637946097,202.59648510316362,195.68178464521748,199.46324263812326,198.2197626689529,192.66628838660205,198.06508566078546,191.5986259128631,194.89921498455337,201.07906159148956,207.04291085136813,209.7995508819902,213.81441185857207,213.11415847119574,215.54046845229018,207.24011424596924,203.32578185408906,192.56949148688548,181.2591838374626,177.1930160171916,166.4270599557488,160.7143823427094,159.14558702886,155.8427698995333,152.2066353805257,154.29265617356106,156.66647301129564,176.89524698344704,182.75311629134603,183.4543780916325,189.73934942307508,207.06714303067554
2,1986-04-03 17:42:51+00:00,170.56558138657394,167.55437239920232,168.30581472875892,180.21198297954382,178.80881618388858,173.40272611469916,171.47596158973917,169.9134221336867,172.77738355733476,164.9610055084092,164.64361072369417,167.64243844340217,180.43175551423684,188.05026028050904,187.2549449964686,189.30267893248399,192.87464426854862,193.46081390187086,196.76879317615663,195.9710687358804,175.46873897724566,160.38722211569015,164.14323088055139,154.2609138825346,156.0955445125389,161.51106316430744,153.76546914653056,153.9388597395544,156.55256332535993,158.0101396909943,181.38764430126474,196.66485934650436,194.1333179755849,200.67128198651326,209.24150911584212
3,1986-04-19 17:42:29+00:00,174.867673470339,170.48472102195373,176.6280071598197,184.27074829986432,186.46203097148998,180.90277858485985,181.32699114034145,178.77585646914446,176.15447190939707,174.04326365360245,173.45659673274332,173.91763930946442,188.86871398461815,196.53298350089577,193.61605001229313,195.62260951828745,199.69088812652888,203.77238906147943,197.32528967496432,192.8692291440336,181.8525590287279,170.71094339318574,169.21014590204703,160.8676957660882,161.96769314388163,164.86973198409783,158.5093370625464,161.9801349560621,163.25566921441674,164.13483662282462,185.24065079566662,201.54554659316344,196.17497529704866,199.1129015771257,209.32403013669736
4,1986-05-05 17:42:06+00:00,173.1845251629503,172.45802189954804,177.10857758952298,183.04190218575562,181.32495439634937,179.32049360042234,181.0754815561163,177.6005196518079,176.77494727765935,175.87233345362375,168.79864534589834,171.75345339433017,183.96932817525112,193.60994148733573,191.0328549358254,193.62233509555108,195.4700145751999,194.06608205911164,194.92035352491519,195.6578239981006,184.34084464293397,173.9475287282099,174.2564420346574,160.54714788796497,160.77892241137906,159.72058619732775,157.5119916983203,155.49754393418172,154.32868787603084,157.5193963032172,173.26291354270248,191.11371138901498,192.98064742277026,191.3164325893571,201.49078132372242
5,1986-05-21 17:41:39+00:00,172.3078098500155,172.71348279005147,178.54407234876388,184.83670214319358,185.20303539520418,182.60015360413655,181.28908544399155,179.67440426951077,177.6160381375745,179.25424703542646,174.082041049267,174.26854234418818,183.72997338257247,186.34313212773617,190.98643095179344,191.0172967813441,192.85097525079263,199.16238897785644,195.53035008717552,196.82146860572627,181.9130959761458,168.98990459731525,170.37812950280272,158.06238307017304,158.1647033998913,154.5468309027877,153.7527423080334,150.21073883510704,155.23785923829897,150.910930295518,174.33522448041057,183.6671962596795,186.7389054650476,184.10074549155573,193.5217652470483
6,1986-09-10 17:37:51+00:00,191.74378945406565,193.29902125273367,201.0807690973537,203.31699984070565,198.56737503156654,196.36284554548735,196.5171400020484,189.95093686948582,190.00811413308196,196.43702674380557,190.09802906347196,189.69431356572125,195.66136959246458,196.73690337137836,197.54595042944473,204.00518274176122,206.774067886284,205.20336373080806,205.55775696959503,206.66020687558446,192.21002831684092,180.9104427503255,178.2637403922359,169.8290392279635,172.614545521585,171.28429628824145,169.4429043299627,164.31316903931656,168.8874652727515,171.76986497680792,187.56033283237585,196.8077356680708,203.76034296044574,203.30546469433355,212.05526350567948
7,1987-02-17 17:38:03+00:00,182.5903511223447,187.0292493849986,192.38414196227518,194.83326530957322,198.6170841105229,198.889048416219,193.52199506453752,189.64842940878543,188.2030314501717,190.63345174182385,187.33676271149125,190.20950661003323,196.34241243777228,198.0193301097337,200.26134098272183,202.74872614696886,205.02292445262563,207.29668572103407,208.33687508105496,203.3642016088787,187.90892611985456,176.5518081490034,172.23970988238545,162.68736270678454,158.61019946909667,160.70396230566803,155.37403293175132,159.73398877463603,154.29528055029624,156.37045655295339,171.5511376390868,184.80052920905842,185.62703663666713,186.75321900630283,202.9074567330199
8,1987-04-06 17:39:49+00:00,176.69923199731227,177.3791938933055,183.3338453638463,183.65436191536344,183.6033354239088,182.82165454069747,180.97896187028454,174.81402268068854,171.0460968581341,176.1029633858504,177.689930960441,172.58816020080815,185.31736818950725,188.65872483345083,188.8527707597464,194.8434378009194,202.13207414531047,199.30995966136476,198.38822262415096,194.83137027508138,178.95595415487094,169.07151385722494,164.11650469202513,158.52371503125568,159.0807201440767,165.27234961537465,163.06689103396266,164.37483579972164,162.81137345529538,159.64658988107286,185.09530829151294,199.99256106627294,205.69533130031425,209.45279886310223,210.69873097412756
9,1987-04-22 17:40:20+00:00,175.84080411028734,176.3020106584166,178.47628953812827,182.6205065939147,182.90112548772078,180.59043609758888,180.75159617488612,177.4444895910913,176.46180805281344,175.89236901005214,173.56382499811446,170.64318077163713,182.77516813416943,188.79986416674964,192.4200283660715,197.8861295349911,198.9287575847525,201.31713200296102,198.95664199878138,198.84601011562947,184.0889772611013,170.56894160614632,168.28272754023322,162.76631183444061,163.9405183585251,163.05069313798163,160.3786825651959,158.8616165353099,165.5062066084535,172.17274499668233,186.69890843164495,203.12906323144824,204.11769106365918,207.36646964478788,218.65295565330544
10,1987-05-08 17:40:48+00:00,171.994307153948,169.41895520273692,173.46144517565685,177.692129923495,177.3452527457232,178.2217541810856,172.9274019401309,173.73706363222007,171.83654721884608,170.69120643123958,167.32611618748743,166.76316906330266,179.33760549576104,184.4084062232563,180.28748608327777,189.38771232984936,196.00583484502678,192.79183785069583,188.44421285468505,191.8348016869402,180.2167176756162,167.7810171154169,164.3400451780163,156.46234813764417,151.9244475853617,156.1043432658672,152.38319321762614,151.1080004700413,155.87959101723564,163.80379021051718,180.35889262510722,196.04899590092754,195.0613462895868,201.37077525148,205.17546929299155
11,1987-08-12 17:43:08+00:00,193.18460058096224,194.9318567411769,199.60970648778053,205.28838471321362,209.81664650533594,204.6470435042808,201.4717984683198,199.40687823599114,198.78001813356968,198.72616783759278,192.43713359146318,193.08842728649415,196.47187129226683,202.73243683693806,201.9635031599438,205.36892183117436,205.31644198668067,212.57803019229308,210.05409628524507,207.45587528732256,196.8557208063532,182.88761174452713,184.04307917908272,172.20037615034056,168.66083573490704,171.04145191842025,171.74732786787115,174.62779709923012,184.37202785245063,197.17131300083528,207.03237375762862,217.90307929410517,222.0527235299564,227.06737741334595,229.5242158514194
12,1987-08-28 17:43:35+00:00,197.06712068324805,199.11367992639836,202.21453516753684,205.81928491004385,206.99778610308212,208.55066023930877,200.61594912887324,199.75559821671476,204.34504125299662,203.13078533195053,195.61906446744644,196.66584585377845,201.2891836999974,206.5214624389905,210.24139601321417,220.27081208903425,219.2503409362337,218.4737087924094,217.25628811639857,214.24071876629998,198.82392920771383,187.63200157473295,182.83250435738137,176.68912724970068,176.0963531013881,174.09193738825985,172.24204553178902,175.64017840288918,183.3095649823937,200.44897377211547,209.399893913286,216.6246772887774,232.4728563822859,235.6967953074643,222.83882768070157
13,1987-09-13 17:43:59+00:00,195.8293987677537,197.93682371897054,198.799761640297,205.75887369388806,204.00143685426278,201.18518454244267,200.89368272902456,199.1048227557266,199.10704752011216,198.6337829052251,192.88072960902875,193.56697258387115,196.93235492809768,205.25010007763026,207.2507530578731,211.58842099907068,214.71142004927626,215.5110465105802,212.28593435670822,211.99020551583172,197.54729792761592,191.45711177870072,189.14111090535945,180.6880590152852,173.17239390483653,171.3048220768754,168.01187378573593,174.63369379227743,182.03874302836488,195.3146449493673,199.3080075994419,209.45597263551184,214.08514295320936,219.20929415102117,222.33024589031385
