,dates,jap0251-0000,jap0251-0001,jap0251-0002,jap0251-0003,jap0251-0004,jap0251-0005,jap0251-0006,jap0251-0007
0,1984-11-04 00:46:10+00:00,226.50919226970024,214.0208555551941,210.38512643214415,,,,,
1,1985-12-09 00:44:17+00:00,,,206.40405794397492,,184.9785294229538,167.61554120185502,177.42286581835054,192.4794961507633
2,1986-08-22 00:37:37+00:00,205.19674978348087,212.61205473867406,205.72486121177826,201.6392870433731,196.7876898659475,200.0970604940076,214.13294248798496,222.2697740595386
3,1986-11-10 00:34:53+00:00,,,187.08553114542926,174.7532073423706,174.48792846164355,167.44706692593874,182.20046280190707,
4,1986-11-26 00:34:27+00:00,,,180.27826130241755,176.22722614399507,177.88184123432399,165.7296069674396,173.28462826303038,188.88081298882432
5,1986-12-12 00:34:54+00:00,,,,,186.13502643929044,157.7552927827571,174.62203799436824,194.99322074971948
6,1987-02-14 00:36:58+00:00,,,,,171.09336392563685,161.7213253476942,168.0736458543749,186.57309467310145
7,1987-04-19 00:39:16+00:00,213.34325817809278,216.18028923918408,209.4680862233323,204.3729424583268,190.73253341229605,187.54245934369277,203.07371705082764,205.2774613476882
8,1987-05-05 00:39:45+00:00,,172.091522107546,172.91191808854506,,154.19062764601077,165.5146385549088,174.66355085597218,196.73184557051582
9,1987-05-21 00:40:11+00:00,219.14749594581656,210.5935339202459,205.52336178450642,202.00814287899732,,189.97490262579817,200.83392925299202,208.09980823915038
10,1987-09-10 00:42:57+00:00,187.6130411695719,,,,,,,
11,1988-11-15 00:46:49+00:00,,211.54591633846215,204.59337326431606,203.05739948158492,193.25899820956622,179.60823168288832,185.15995392550718,204.27937516816021
12,1989-08-14 00:42:57+00:00,,228.50529465344854,225.09764507791274,218.7107562252261,214.7574914040627,199.48293441328246,207.93753239306582,219.89624237953097
13,1989-08-30 00:42:37+00:00,219.71250421670618,218.67413919854954,,216.32382195291555,210.58987065527182,198.03982370320279,207.2374192585847,216.6561543855447
14,1989-11-02 00:40:56+00:00,213.14180562039644,213.5265792269445,188.75701469548804,195.35665093955708,,181.49251051882118,191.18680142742036,208.00075167323507
15,1989-11-18 00:40:18+00:00,,210.1568724211053,194.02970351458032,208.32323161749568,,187.5928089821021,203.39625536591117,215.0407370423746
16,1990-02-22 00:37:31+00:00,,226.4647460926319,219.23598140024487,219.2059359542867,212.49598506097362,201.32899002855743,195.37598059394887,209.45344291428492
17,1990-04-11 00:36:23+00:00,221.5743397071584,224.22881673115523,,209.21254846727345,206.12517021312777,196.8519955369341,207.23706554349323,214.87004294200563
18,1990-05-29 00:36:24+00:00,251.97806501054995,245.69995662044073,245.40962633709742,,,,225.01262643529037,222.356614921756
19,1990-08-01 00:36:14+00:00,213.14862656491835,220.01380982203725,,215.13827314218952,211.26986547345317,,211.25491901678726,228.3585670219133
20,1990-11-05 00:35:40+00:00,,,182.79236541164116,,181.7183797443812,174.24708812154353,174.58747725606605,190.8110854526282
21,1990-12-07 00:35:28+00:00,,,206.90226888928368,,211.6879294208222,196.37855672035545,204.67403055034833,214.82561079726784
22,1991-03-13 00:37:33+00:00,,233.74492629027742,,213.41381901262653,,196.125992044698,194.9436495795715,208.89418826333886
23,1991-04-30 00:38:24+00:00,215.91754096774488,211.9375687343296,204.58646901946415,203.36661825006018,,179.89974916967094,179.42955244500442,
24,1991-09-05 00:40:01+00:00,218.36709451017612,220.50582001193362,222.04817442009812,220.20505914583035,226.12137640061857,229.98323865241312,237.68308212431648,254.5228094600934
25,1991-10-23 00:40:21+00:00,224.19694959013228,221.51003405579326,216.573986010924,215.2665916006827,216.04679668647142,213.1699662043294,225.597932234454,238.5015970314099
26,1991-12-10 00:40:42+00:00,,,189.1831835678056,,,192.7403308686934,198.45168382212094,207.2096223055402
27,1992-01-27 00:40:32+00:00,,,,,,175.71291278144662,188.77214503089465,205.27597585667752
28,1992-02-28 00:40:23+00:00,,217.4759664127454,223.44987476313963,,,,,
29,1992-03-31 00:40:18+00:00,,201.75483128749585,189.6333681650307,205.70352343947044,204.70592247705048,180.0036031386497,179.6844439859642,198.74961168907663
30,1992-07-21 00:39:09+00:00,238.3844909858705,235.47263182788532,234.71364849611084,216.85411403566033,210.6472943396548,196.35060307614108,195.9968363609809,208.22502511529498
31,1992-08-22 00:38:40+00:00,230.50221273149188,227.7681959400296,233.7498845409292,217.62570234182326,219.885373733682,215.40834724133398,223.27246352059234,232.1970240041255
32,1992-09-07 00:38:27+00:00,,230.0353816501992,,230.48906875359557,226.13518803423395,231.8346122429128,226.44318053031566,241.30740700725926
33,1992-09-23 00:38:10+00:00,,,,,,,173.366433989439,
34,1992-10-25 00:37:38+00:00,,,194.98105137523174,,,,190.1133294558712,204.49416856351564
35,1992-11-26 00:37:16+00:00,,,,,,,186.81021106609032,190.98022053656462
36,1993-05-21 00:38:42+00:00,,248.1971102704242,,228.46666736696088,211.93039719413164,206.46767909599637,207.48554614685506,221.6784120082159
37,1993-08-25 00:38:36+00:00,228.80237290643709,228.38405125295145,,204.7083367886452,227.8036033574765,231.9622023274432,243.68592628673636,244.8637161725865
38,1993-10-12 00:38:26+00:00,226.93713237727442,227.0576127560069,,219.27100259773562,221.17225256396847,213.11299602832867,226.25569456290347,241.79474947862866
39,1993-11-29 00:38:08+00:00,,,192.28019828349417,,,185.40863616574975,192.2777936512585,202.1062165799451
40,1993-12-15 00:38:01+00:00,,,,,,,,
41,1994-04-22 00:36:10+00:00,248.5470711724702,249.59335252467534,239.4759643616722,233.08745817664933,213.70649995150322,203.0848017717455,210.6924355165291,223.76720888017107
