,dates,mex0050-0000,mex0050-0001,mex0050-0002,mex0050-0003,mex0050-0004,mex0050-0005,mex0050-0006
0,1985-09-30 16:17:33+00:00,179.25626232154093,178.6666376916106,164.15808552564357,162.07246880127343,157.15053363860633,163.68076426577744,163.98309118543392
1,1986-01-13 16:09:40+00:00,201.41607506741343,189.46742519321953,175.3114186820531,174.42285145786755,181.0523257066177,185.71263914591233,192.83037008885873
2,1986-01-20 16:15:42+00:00,198.0635082957344,190.31642103656282,169.79711909386805,167.1171191485309,179.85853877104623,195.87706030795422,214.0943041043261
3,1986-03-18 16:08:16+00:00,194.54097184944462,197.12923665839676,187.04818819556456,190.84497508276712,191.2227431572939,188.44656932804037,196.86264627524298
4,1986-03-25 16:14:19+00:00,199.72666881657426,190.49870616132546,177.3411692173615,180.0580273722709,190.4579621600769,192.6102014356426,197.6795219623739
5,1986-04-03 16:07:57+00:00,188.6113679511473,195.5731459647687,174.26825988334807,178.98953603200428,190.82472592025175,202.07265277664763,208.3595995835881
6,1986-04-10 16:13:58+00:00,190.67886070597189,185.10081673736732,179.34566208805714,181.98303331482202,189.64999525100185,196.33817352483794,198.87440364825014
7,1986-04-19 16:07:35+00:00,173.9717821748859,170.70270945148053,164.81216587852026,160.68115879143443,168.5666392848525,176.91315893422478,178.6096076171355
8,1986-04-26 16:13:36+00:00,188.79940418135763,183.19763257158615,181.15831229737134,174.51004829095325,180.56315053316416,184.24873953449938,183.97077169348626
9,1986-05-05 16:07:11+00:00,,209.13292622602205,188.36184996524796,180.30070222128617,184.83041432438375,183.56579423492198,188.28814650160638
10,1986-09-10 16:02:57+00:00,190.7642970095552,191.53534902496705,172.4551216739213,176.98743841574603,171.5747203036983,179.27568147268852,171.94691732278488
11,1986-09-26 16:02:27+00:00,173.4443779196099,182.21570612308017,164.44922175732142,168.06992566502328,163.0249353695838,165.38038577626037,175.51751181736643
12,1987-07-18 16:13:40+00:00,170.4712261347094,168.803394554644,156.8865172440861,152.37450557255622,151.9906717114006,157.7062768118222,161.68569270478002
13,1987-08-03 16:14:08+00:00,158.50151603557785,165.69436416397568,139.4840578004536,144.6648402157406,144.48396632528815,142.8999489175183,146.62511504996243
14,1987-08-19 16:14:36+00:00,162.47181725524158,165.2230686521729,146.9690857897762,147.63984201311402,145.29862751459177,141.76747215047357,147.21044311241963
15,1987-09-20 16:15:25+00:00,173.60900574129855,171.61922760186943,157.61112981577412,156.4849514294485,154.73095805257245,156.73229472850323,169.15101159621761
16,1990-03-13 16:02:52+00:00,,186.5533806020164,159.19178271822886,154.6899075791671,162.6322483717629,157.35434896410575,164.71628892030049
17,1990-03-29 16:02:21+00:00,197.96475495648286,176.2115674732472,155.84515945935692,155.45378528466617,153.71324424389755,161.49753397784062,166.11299689908884
