,dates,nzd0266-0000,nzd0266-0001,nzd0266-0002,nzd0266-0003,nzd0266-0004,nzd0266-0005,nzd0266-0006,nzd0266-0007,nzd0266-0008,nzd0266-0009,nzd0266-0010,nzd0266-0011,nzd0266-0012,nzd0266-0013,nzd0266-0014,nzd0266-0015,nzd0266-0016,nzd0266-0017,nzd0266-0018,nzd0266-0019,nzd0266-0020,nzd0266-0021,nzd0266-0022,nzd0266-0023,nzd0266-0024,nzd0266-0025,nzd0266-0026,nzd0266-0027,nzd0266-0028,nzd0266-0029,nzd0266-0030
0,1999-12-25 21:59:16+00:00,128.3681787292328,135.3535253243395,138.1204645021217,135.70925182712455,147.43886085418413,145.69123322147874,140.7817589833403,143.94414240359072,144.41007117698894,147.27356648428537,150.28435263634583,137.40685749251068,130.59274643590223,119.60164938150098,122.43250563878598,122.9469287307083,126.35570049552095,136.59618247906664,141.50143614324637,141.78923880655245,143.8834986373985,137.4258141911255,144.19820590375204,148.6973751473788,149.431071067455,142.96260660022764,147.89536709249086,150.33039857843215,130.2576204667662,136.66279018015857,142.67031543334522
1,2000-01-10 21:59:16+00:00,150.99277230648468,143.89161674170634,144.47750418543484,141.6896701960005,152.31608979434574,154.74209327611018,155.55464910590533,159.8358127364676,161.5926932691034,162.57085952868903,161.48094980138512,158.310309528978,152.51574079810965,153.81196196165985,155.47071774078412,161.25846773876245,154.6074840920212,155.19225720099058,159.70710060325501,168.27164188596933,167.40759410846968,157.0990445258019,162.2549713509994,169.78739424952272,170.6656045105907,163.01732966320577,165.7348947065556,167.62547362588094,148.14080355325925,150.33139167004666,158.15691728014684
2,2000-01-26 21:59:14+00:00,143.79756919982373,146.37626275337433,143.99468360337576,149.87287929562626,157.38585363473373,162.41170523298425,158.14599748564424,160.82063086596466,165.50086331764282,166.36212413504168,164.03940704697752,158.3050382155572,144.05661944160065,153.1652039306875,179.74644588378158,153.2463969367215,154.98959679515875,174.545032840445,181.50447110327218,186.08452195721017,182.95164775985674,162.00815864460137,165.77159122361437,164.14499165861568,157.81912558099006,153.2985333377379,173.45052820497833,173.32990611664465,152.37831328789832,162.25707315365437,177.76627450781126
3,2000-03-14 21:58:59+00:00,138.78091985818807,129.96635307223582,130.76095894671144,138.60979359997424,140.51096710517254,147.1718527487705,144.66075437772605,146.36183257910383,152.28074617601447,167.5714650996782,,153.48656424917667,153.13355140355384,161.8754326297925,170.4951495318748,166.25351180156977,157.61029526275962,164.77647596686572,172.79276272892915,165.85606953095635,166.10409837723532,153.45895996045655,164.36416235634215,169.13214051448594,184.8346847708412,155.91959242624336,168.97020215826285,182.49952159661717,143.17073849980267,149.04409370769136,150.24498767392734
4,2000-03-30 21:58:57+00:00,143.61344849285263,137.5854787595981,142.2331364915739,143.5387205738796,150.10330675350775,156.510676070055,151.01620601409218,149.90657997558426,142.93075042857822,153.2323058886604,152.4812136896463,159.0606270254857,153.6430952636249,148.20724968281644,161.27759284136968,154.40258924278498,157.93417270378652,153.84203610563202,144.79667419884385,160.55093686711348,161.91371911503552,149.2378549360261,151.28994748411822,157.54001100527134,155.6407000046047,149.31365658425736,144.41790013891563,151.96446362761853,137.7724424023795,143.8258911857478,151.12126125859996
5,2000-08-05 21:57:32+00:00,,,140.6005796909038,137.87927959471926,135.38344536279988,142.79148995506736,,,,,,147.8984356814266,143.60709838987697,128.28142304919845,,142.5569143791304,137.14208417295256,,,,,,,,,157.80479180292613,157.65321484494493,,,,
6,2000-08-21 21:57:26+00:00,,135.69172414195367,134.85203576674706,134.82425354581645,146.89917916109977,151.58060183556273,,,162.78858314682685,,,148.01465593894096,139.61316598312214,146.38979240266423,,115.17498072630853,122.53850535541851,126.03811077671993,116.4629278843168,132.9273730002519,147.1862738759918,111.72538183412132,126.89235398383148,147.42465691546207,142.41027162607716,157.6851716753403,149.60107948296707,163.92843620689308,148.28881764820022,161.46473288202426,165.90919530492795
7,2000-11-09 21:56:45+00:00,159.29790035050297,156.38448269813006,146.31019364125245,155.283428018961,154.13348223104953,157.37909061713697,154.54160494648403,155.87350484649676,160.25819472129336,157.8226427253741,163.46001188517687,152.54043298898745,142.95608695383734,145.69136479771748,145.18129995564843,143.41130712268517,145.361715494107,149.4317664147377,152.56248107142494,160.4940749404298,157.06594344754262,159.84296284402862,161.62139518304664,158.0233909326465,159.96199488319382,156.39541036591348,163.37657932820503,163.8274868737222,155.53844822630475,154.30901717436936,161.12318877415987
8,2000-11-25 21:56:47+00:00,142.7001649502813,138.81165444079474,140.79843557205052,141.86421322478316,148.87013821074805,149.21526106585372,139.23289826041244,149.33787251775786,148.91967646456897,150.05000725418176,153.42058810925232,145.56932775699246,144.62853829978383,139.71057898416603,137.3829155311589,144.24692856075401,144.66365099378515,142.90188518703525,141.99071906658452,146.4787014211586,148.1338043868438,148.99688511192704,154.4673580494623,153.02540505346903,154.54554622419982,145.231973909527,148.94173772831488,156.65949889654152,144.52461684556593,146.09771208273298,154.18522032691686
9,2001-03-17 21:56:40+00:00,160.1094897533527,149.99256059385084,146.60135647072042,146.72558440932025,155.50054511517237,166.08663563294652,159.06509020890525,161.98249925048543,160.24445492117263,162.9853998121696,163.79559894924986,165.45441079721672,153.280853161225,,,,,,,,,,,,,168.60145617029679,171.94441793815182,,153.61811716061825,162.0706450740796,166.08433827297398
10,2001-06-05 21:56:04+00:00,153.8107437767181,141.1814995569935,140.5473982364415,140.5413733449386,142.30204185080456,147.46172142589873,147.85960149611356,140.71112899152865,146.41491045346706,145.53724808918386,136.88119845845665,156.07033845176124,,124.86026228461749,129.9462448997651,128.03601516428785,131.50618327283001,139.32794332245058,135.41786068088922,140.29999157964636,125.97185063596129,119.79033360747758,138.7978193586157,147.4897697545339,150.70339520888882,148.22771265907252,,149.9653746484013,137.77909787217482,,
11,2001-09-25 21:54:52+00:00,,149.94981035239212,153.9473790744871,151.67095848684835,166.6245762636973,169.13191562366418,161.56919402458237,157.94551320817803,164.36595707282075,168.79845277502045,170.61345254272283,164.95746521053528,160.64782863458626,167.2837794784111,150.24714288499388,159.5178683371653,162.9250595509168,171.75020514054935,164.54829370805172,174.2021888160084,175.33204046089503,168.4445411054901,169.8023104850776,180.6292400815778,180.18362720327488,166.02100932412515,172.28217461869656,187.8149414339172,157.45954173190182,167.76366973375406,175.0800593302876
12,2002-02-16 21:55:18+00:00,160.0367259583086,154.8346947023757,156.71215780752954,165.271574397452,170.69256130814543,176.09933063016848,175.23693003385006,165.5156403041158,171.7044281605112,178.01971949300608,165.615710315215,163.47718165980604,163.97051358121655,172.26044476820348,169.99462907882943,167.66901903680514,167.63770683674383,175.98134406842934,177.5439216749067,177.64920652922615,180.54783137688125,172.17569523501396,169.55163844200115,168.71442556468585,169.80534207097537,168.62196934605987,168.9712288764679,162.7184571151545,160.53005947244236,156.71443832613483,162.7165236360384
13,2002-03-04 21:55:22+00:00,136.4985138087068,130.3553962449918,129.8636489547474,133.22500849358644,131.97950787671508,153.631223252713,142.8229341335713,144.46362731791515,145.05076348771135,158.56437578545106,,,,,,,,,,,156.03943812176604,130.12115084669128,132.21738185601203,135.32193083178038,129.5084827444973,136.95277944944598,141.47290797167867,142.3216132477978,134.8405571754964,,
14,2002-08-27 21:54:24+00:00,,148.3440364852907,148.6732315802724,142.82986712711426,148.63698236960008,159.54616291824158,,,149.98255957773316,,,145.8212948912298,134.4473285835479,134.81650420171755,119.40161243351375,130.181234116697,138.3410847634538,134.5629187906041,132.0505433024619,132.6442056069586,152.17855431974584,156.28065096536042,145.7305817557041,,168.27428511979565,147.55804735412843,141.6000296106326,152.9465284602797,,,
15,2002-10-14 21:54:07+00:00,144.41865144486178,140.43605800635223,138.32533121531583,150.73060001818953,155.33722377943673,149.85253137841414,143.0702459884659,149.0799739447969,155.53526218647596,158.58728888475866,154.77496094628822,150.3166152846292,135.6012810710025,130.73002504960292,137.58490897467573,138.33980195827888,142.76593759539912,153.3012673781063,120.89341781887418,149.4308447462467,155.33374130726258,151.48037491367543,138.85080834335005,147.33612936330846,183.2168059240688,153.28005536319816,153.13019596061528,171.35557218516877,137.63959611650108,147.38967655428326,154.96727535230113
16,2002-12-01 21:54:40+00:00,148.96196563567094,146.58237775900844,141.49498852372488,148.93671559436692,154.23482136731224,159.26315841253054,159.70173719321807,159.5451467462424,160.40937507009906,164.69738631095342,163.8209458799623,153.55531725213865,151.13205836997156,154.8877404861925,153.35543691556526,153.16356454696,154.02605758265818,152.131165238638,157.10789676030063,162.10624709991924,158.2247819240518,158.41744948146982,155.9648728993995,159.7132737976006,166.70357212932447,152.79276753065642,160.67112998554626,160.5508023488185,150.3071190670234,146.4571472489568,156.22303786667942
17,2003-02-03 21:55:01+00:00,141.662634305602,135.80098759788552,141.07421366651096,144.25903392818114,146.04268253406744,150.00943786240512,145.07221049338085,150.7763599754022,145.28787799088204,152.1518975858619,150.6435409683309,155.14368961977416,147.66116516949188,139.63504785831066,133.95157275888602,139.51390062966564,147.3313526846052,148.10249290819598,161.5075791227091,154.65045536715493,156.267351469114,156.3033272535446,154.71353085226156,152.68043933813,156.24610511588256,146.4976733466708,153.20240683187643,157.19136517742052,141.02221912119683,153.27253237496322,153.78006373489066
18,2003-02-19 21:55:06+00:00,128.1772603072943,128.46832953833467,130.8355613264546,126.05382884842469,128.52575753954812,136.79102820805605,137.90932532113214,137.25963619933395,127.91504514164505,,,144.19281777165847,130.6074180894369,105.69432985837886,118.90244370237214,122.37378416708974,117.35887270337449,127.51100049833929,129.22011760510705,131.59381056157795,113.40856090032001,112.74314636471388,129.03373764763762,132.39732976977032,113.8487220242635,110.56178044534033,114.88340315369759,127.49079913000779,,,
19,2003-03-07 21:55:10+00:00,155.2611375912261,144.37279900836566,141.8485070789504,142.9892965260573,150.62810566913663,158.70373329066607,150.054281924867,152.42280537099683,151.65299373115718,158.46721763140314,158.84601479424057,159.14792884830769,156.6254932798816,156.39281905492336,152.26385442738146,156.7123398067143,158.22383190109815,164.46055039730297,167.89211129188155,174.91715293092193,175.62673286108563,165.56455582029125,164.8724454073969,168.28121176020113,162.64242426950884,,154.5097551377203,159.79988992234934,149.2483258324415,157.48459339025365,154.9026693174718
20,2003-04-24 21:55:10+00:00,,126.586014151782,125.70004334438624,119.40869079676247,128.31295342202023,141.85998892366328,,,,,,135.72826411852515,120.82548086387861,120.4363497349416,123.33592580789335,127.1652309538692,143.09885049299504,124.92497811126681,143.93656980704674,148.16344228821583,136.59117707492666,135.37772905545518,,,,,122.49643121912291,143.42904245913655,,,
21,2003-05-26 21:55:07+00:00,,,128.78323943490153,130.19012365590035,134.984379156757,144.14841187148,145.44574450014528,143.8164850059703,,,,,,,,,,161.6127023347922,,192.2067903876529,,,148.43984941030064,140.6459645703391,194.95763217446316,,132.08702163294336,120.820519763468,,,128.20030464063248
22,2003-07-29 21:54:53+00:00,,,133.3372408447882,,,143.41360862908155,,,,,,158.69796194297987,141.35158975708205,138.58524709764058,131.3817413832541,134.74855330340463,,,,,,,,,,,,147.49026983401833,120.68865698433687,,
23,2003-11-18 21:55:03+00:00,153.35131754003544,147.53975572968795,142.0604635888368,143.11156452145391,162.6778856925476,155.0808334421838,,,157.303615531857,161.66038472119268,165.30659557795656,148.40848794878744,144.40740235045993,,140.74834772352,141.4704452850613,155.98410387997328,163.72602601504977,161.96127746280374,,,161.80591556042782,156.69490528851645,160.94358421752656,167.53022034782404,,164.06883030771274,,,162.52768581823042,167.09554207202632
24,2003-11-26 21:44:54+00:00,,,,,,,,,,,,,,110.396767209145,124.52370495684809,126.14273535413845,124.67803047119286,133.82411440615323,134.25665045046534,140.02361290636054,124.81547630011882,123.31374192130029,127.55181131765208,,129.6991576999461,130.27813958542254,136.71755370080263,143.77498131520906,133.5385807021753,140.36208685107383,143.27738831535905
25,2003-12-04 21:55:07+00:00,143.42756256240608,132.22844719896148,135.28346788524726,131.28218602691112,142.54105594473006,149.47721674621437,147.8028331374586,141.59342535956657,,,151.5731663006284,141.91756728888552,134.3449998022283,129.67126717751472,122.39827273228916,125.52435778256805,136.6219279337801,149.6044730716043,152.0320886093653,165.87694381195269,155.01600776801263,,,179.6964280533797,167.34921935682843,146.26547585322268,138.77792520346696,143.0363858176323,,,147.33626965306883
26,2004-03-01 21:45:26+00:00,157.12934822714115,140.52228237053552,138.77884754931242,132.73933362745947,146.77069868467137,152.44342971415247,139.1679891054418,148.6792587161957,148.94880289166105,141.04358888903425,140.31140960879821,137.72446658110053,136.90245647136933,143.14707948011383,141.22310737849108,129.54189809598492,137.7749493136612,146.188107599448,149.78360380596257,144.88868500134117,147.65526445389153,146.88287753034086,146.2864444459069,149.6840858755761,148.64179367214018,160.43737950042453,150.74043832565934,155.32740034683397,141.75735773445922,139.4851793232674,147.4412941410255
27,2004-03-09 21:55:39+00:00,153.47911710328515,140.0946800442088,143.50618064049323,138.69626165003783,,,144.320061670822,150.33888037457413,154.89017933433405,150.26356719827888,147.31011596165564,149.27165529141908,139.0593769364611,133.0768622958855,134.93484895983678,130.03104075246324,,,150.10971620944179,150.89344099790353,154.89877085542318,159.638262349856,156.0633915533129,161.98428407984184,154.33870234640364,151.9720106171535,155.8120451447287,158.00402676831467,133.55644603816344,,
28,2004-03-17 21:45:32+00:00,139.83471917557668,132.4881143868677,127.91569086846609,126.97068087956397,140.4374047780266,146.1241674312332,146.52951947542155,145.63596288450157,144.83941063567067,141.28909902971964,140.29495831629168,149.09203767443162,138.47989801256176,131.94233495734477,132.39841764438185,131.5866384637128,133.40179073974195,139.4132307410913,144.46518155717342,148.7624872346648,149.89584733107299,146.3133103512074,146.06905986067358,151.3059079665966,155.11788117707664,144.86962039428374,145.83231367806133,147.58749969448377,126.25191149155664,129.5916031942078,139.21414104402348
29,2004-03-25 21:55:42+00:00,150.0198116105653,,,139.13555281098243,155.33617149463248,156.52147775832418,153.23467284684736,163.23645666697433,170.1149404612462,156.97906447763555,142.23396825581867,152.98040582518223,136.68083449583762,147.31139910281755,,,148.55784432474005,156.2204147656045,144.93841871264786,151.68705560847658,154.73791533669828,147.69465410922766,146.15487061230218,152.33821416101534,161.72679894692362,147.1708629426575,,,144.75763268873735,152.83116566601723,154.828808702359
30,2004-04-02 21:45:42+00:00,137.83430249272496,127.39525509565956,129.28889753803708,130.9559630457586,137.9452010946081,139.85481998820177,135.02225028325932,137.68700949577592,137.36529579504253,136.04692131587805,126.08591158288374,145.6074516155909,131.3556114566614,124.3068989166033,124.76316671340189,134.4414103165965,137.96059351779704,142.18322659880647,138.31557876655577,138.3022866052505,136.66276954640958,134.14677601726947,141.90509245172555,147.90846584794633,145.40223336617515,145.21628557225532,143.20148371281007,151.71657804431536,129.9943317410727,131.945857623687,132.27062839775306
31,2004-04-18 21:46:13+00:00,147.7990933684511,131.16958300964296,137.2022680946788,144.00001007361055,140.0380112284695,156.71900807258157,150.0368275521875,146.32480916806176,146.0570073165426,146.85684721468115,,154.2138637774027,137.94165935667107,136.71687585325125,130.82318484586827,132.85338653456486,141.95913519461675,154.1063162263492,148.57466758919367,147.52874962618904,148.67066634562002,140.1425694819058,155.240849397751,150.6487517372354,143.46935675555926,153.1700252259796,143.8574364803971,155.75486968984117,,,
