,dates,chi0196-0000,chi0196-0001,chi0196-0002,chi0196-0003,chi0196-0004,chi0196-0005
0,1985-07-27 14:08:05+00:00,202.1426258856573,201.7057918542684,206.6908656254061,202.53708348103697,198.94023630388216,201.09787418920305
1,1986-02-04 14:05:11+00:00,209.4790570592661,210.65545831541164,217.8575777919583,211.91245651454517,207.14915776706576,212.411620709624
2,1986-07-30 14:00:28+00:00,213.78561772547664,206.29240618369658,213.6938168034906,208.99350538088314,202.0884617414493,206.42719826565548
3,1986-08-15 13:59:53+00:00,208.79329378945772,202.6141168280296,216.5377286642314,203.87034283950726,201.63992225207622,210.37815745832978
4,1986-08-31 13:59:17+00:00,198.398500306517,200.7337648271011,202.84464849086163,198.0308304531086,191.72281952917473,196.33770096253545
5,1986-09-16 13:58:46+00:00,207.5828158528238,207.5149504625727,211.59875978048476,212.23771561947774,208.84110415487868,212.5346930335911
6,1986-10-18 13:57:44+00:00,,,,,,
7,1986-12-21 13:57:14+00:00,210.99862457027967,210.6302464434899,218.83030532971793,202.04281740122263,203.0111429884946,204.77773990953776
8,1987-11-06 14:06:08+00:00,198.54258361210952,198.85027724736824,202.40199664133405,197.27395545438878,197.41954190954056,198.14925737777355
9,1988-06-01 14:08:45+00:00,189.85931264774598,178.91728289601116,,,,
10,1988-06-17 14:08:51+00:00,196.31507786911322,190.90725761604347,198.91422146320775,194.82225761622396,189.50999678756511,191.21641902078002
11,1988-08-20 14:09:00+00:00,208.09097720969925,205.62860651413035,207.1446514015791,201.65014046500244,198.5986465643958,205.65710136813524
12,1988-09-05 14:09:03+00:00,210.3730089598243,201.99051216038094,208.211454189716,202.8135304601136,198.10458743590874,200.08406264488502
13,1988-09-21 14:08:58+00:00,209.07729152845147,204.32212399217786,208.58286985467868,201.01597471518429,198.74355090184602,207.12775177251166
14,1989-05-03 14:07:01+00:00,205.67020934370473,206.31121127992716,210.1339093248687,209.45355292781323,194.98176292421104,203.72531172146958
15,1989-06-04 14:06:29+00:00,199.66065516888415,200.60059553140502,200.85995335692058,,,
16,1989-08-07 14:05:09+00:00,202.68020596568937,196.75378444695588,199.39514927548072,198.11324056578854,196.07755568810333,197.73372917135472
17,1989-08-23 14:04:47+00:00,208.22981215160635,205.57545230182004,214.73565242634174,204.3942712316657,202.76737459730842,203.23044433492578
18,1989-09-24 14:03:59+00:00,200.39016700342881,200.2313324260301,207.98163724267536,198.13936046619017,199.10242826515557,206.51220737367066
19,1990-11-14 13:57:45+00:00,202.93232294344458,200.58866764477227,205.31845086727046,203.54010802556058,202.81248726254066,201.9548516321364
20,1991-01-01 13:58:07+00:00,206.49888637700482,201.68277026933322,208.1200886844154,203.96604846519273,194.65261630075304,199.25517287007165
21,1991-02-02 13:58:48+00:00,210.02838064593664,205.98435659387326,217.5103145893936,205.32523644800426,196.5527361324791,200.68474046197463
22,1991-08-29 14:01:55+00:00,199.02217192798588,194.85437580039513,198.14454757214943,197.60781999154074,189.22344037127837,193.40658884675662
23,1991-09-30 14:02:13+00:00,208.68961580119594,206.1581218918256,206.42682160918852,203.50214690450144,198.50866708248168,202.58612979909475
24,1992-01-20 14:02:31+00:00,209.2680290955603,194.24536050491423,201.40056944923396,201.436553255504,191.11629572440097,203.57625124455373
25,1992-02-05 14:02:28+00:00,200.52671631858453,194.13716460442998,199.97292713383905,196.0051103550257,194.34312997446617,199.9966797139129
26,1992-12-05 13:59:27+00:00,202.65926518323437,197.89824894365282,203.36056473968966,196.7007399434979,194.324707196011,200.9167702953002
27,1993-01-22 13:59:58+00:00,206.04032969509487,200.02238769049933,206.47129489020142,207.30962780586685,201.09421683430674,202.92070083155755
28,1993-03-27 14:00:25+00:00,202.60143287717898,196.9718130061354,201.84550075511152,193.7513186875185,188.85607848219118,196.13633895060514
29,1993-04-12 14:00:33+00:00,199.71909953121525,197.6757924830038,183.08524736886443,196.69074478502523,189.49616833421373,198.51273494067527
30,1993-05-30 14:00:48+00:00,199.58151217223542,199.34202288165696,208.68944958306406,198.00209631531465,193.28777103330322,195.71057718841246
31,1993-07-17 14:00:39+00:00,199.37903886094557,196.58457984762057,199.09062869808542,193.44708265982473,190.72219682308236,193.8693319251961
32,1993-09-19 14:00:34+00:00,198.3765950678603,192.45506779219596,198.7129126402756,197.28458800966584,195.6022822840248,201.2334749642881
33,1993-11-06 14:00:17+00:00,,,,,,
34,1994-02-26 13:59:07+00:00,198.09207509312978,195.16527882377235,202.51155214344595,208.48101165376477,203.6914431899214,209.67720697339115
35,1995-05-04 13:46:22+00:00,206.2503908284192,206.8800474430853,213.8440752837761,204.24786681405521,196.4892681796379,201.80818375137764
36,1995-05-20 13:45:38+00:00,204.50232836012552,200.96079762768667,211.3513811309839,200.539020300418,195.36669758831465,200.5072606082315
37,1996-03-19 13:45:53+00:00,213.2122931066234,203.17026545903786,206.63026739963897,207.044440264397,195.81124510433847,202.54384853496916
38,1996-04-20 13:47:53+00:00,202.1622425668138,197.9146560609808,200.76921286392133,199.7274137607343,194.6094235888912,196.00911201251137
39,1996-10-13 13:57:28+00:00,204.8081955166469,203.84304839802365,205.31742081229442,202.57620278895726,195.18915455975073,200.4313127613802
40,1997-01-01 14:01:18+00:00,210.48137275400416,215.65198165663267,227.14963842898447,212.9812336326643,203.52061791655933,208.88384767348617
41,1997-02-02 14:02:46+00:00,213.4539397465545,210.48947647618613,218.03477437937772,223.73296628680595,215.83662558991745,215.40413262903635
42,1997-06-10 14:07:32+00:00,201.05934028220128,188.94846933011837,195.18613277662365,199.02500849813794,194.57104937332235,192.94680728557103
43,1997-06-26 14:08:05+00:00,203.3178397794058,201.8220695544337,206.484106160211,196.97536735278766,192.83849363563874,198.03612723642854
