,dates,nzd0120-0000,nzd0120-0001,nzd0120-0002,nzd0120-0003,nzd0120-0004,nzd0120-0005,nzd0120-0006,nzd0120-0007,nzd0120-0008,nzd0120-0009,nzd0120-0010,nzd0120-0011,nzd0120-0012,nzd0120-0013,nzd0120-0014,nzd0120-0015,nzd0120-0016,nzd0120-0017,nzd0120-0018,nzd0120-0019,nzd0120-0020,nzd0120-0021,nzd0120-0022,nzd0120-0023,nzd0120-0024,nzd0120-0025,nzd0120-0026,nzd0120-0027,nzd0120-0028,nzd0120-0029,nzd0120-0030,nzd0120-0031,nzd0120-0032
0,1999-10-06 21:58:40+00:00,188.86876395330603,171.9212627383593,174.56283624896298,171.08300879165034,176.15248780351533,172.47787168749403,177.28412750988895,180.7024978793726,191.43746574869297,193.9392276498179,199.76588404067715,195.34945187869795,199.73809136946815,194.48284103208883,181.5616123480915,190.87301140785013,189.30269256380979,192.21717343411296,176.66203001778317,182.7669490937377,192.83294074093212,189.47066159395624,199.06852825503103,205.2721900311386,199.7245110982877,197.49381468391582,177.45287143900393,175.81682931970016,177.4787592313598,175.8260566419185,182.87657095147588,193.21149278149048,186.02744781893043
1,1999-10-22 21:58:28+00:00,176.4297007862352,174.64221147471258,174.8209955129524,173.37965983455663,181.72124641470802,181.68971363090205,177.0858340536764,181.19284295622936,188.58895245826048,193.33349799933112,193.90613989264125,192.7446299731413,197.6581271386775,196.1408050162244,184.06160244428642,181.59604743357596,178.26407145592006,190.7393898577807,194.12401108288248,192.40793480552185,196.44368434123254,193.4255254232141,198.23536657323035,204.09960845433832,208.39331404726175,204.58318494455602,186.39677039099251,183.2106389222073,185.10311745456477,177.40733058488297,181.671991637751,193.2785953947542,173.09427869503276
2,1999-12-09 21:58:33+00:00,,,,159.6655669951325,166.85718855081308,179.58467898585062,160.85006773561042,166.07172787866642,173.5053131397236,192.1065301682258,195.21063587256657,204.06422176185856,204.16936781321743,197.2458151787675,196.07282094388069,180.6070624816544,182.07255312386565,197.54932123655783,201.58054297771054,199.75327691255825,201.88934726840392,196.06742061645514,198.36003241452647,198.30591116052722,202.16588522444923,204.28808885612534,193.667580843914,174.9086546759503,176.2331590914798,169.16339164033994,177.47823085480917,186.73954675891434,176.51035448646726
3,2000-03-14 21:58:11+00:00,163.92255696614657,160.98730631596496,176.12931893543538,170.70719263424218,166.9911164704979,181.16371055550465,167.63648320534176,169.41093155083163,176.43172759802064,189.3592526336403,204.35945203076105,192.85126705770108,186.94778659324047,182.88276588342623,177.3982879418052,175.68249437584535,198.20540104825488,195.63727009904824,,,,206.43722058974703,,,,,,178.97459223787547,184.68543200780283,183.41636448053433,198.80693090654748,204.6916508562169,191.52171382194646
4,2000-09-22 21:56:05+00:00,178.94085205853924,159.3497508200445,,,,,,,,,,148.72368266537757,156.49167331571203,159.3584984668549,160.1452668868402,148.80373609537853,152.69138737999327,164.98637121085082,163.91738180248197,172.50798552452815,161.8987604332718,162.16184656016446,173.454197933498,174.5919139303958,170.25332323161015,171.3177669715175,170.78579122637146,161.3650914206705,,,,183.5631626689226,186.88405648316277
5,2000-12-11 21:56:00+00:00,,,,,,,,,,,,,,,,,124.73467358777205,151.70857971370629,154.58194906733564,158.98596377937545,160.70952113398053,164.58540208282133,172.3192183341568,186.1824161385245,182.92492571605774,177.5456857693798,174.2592548075324,176.04774323639714,173.09163363142073,167.05862474583475,179.971659067941,195.8537392476269,181.9971769548599
6,2000-12-27 21:56:05+00:00,,145.30046747302404,136.92407946160324,136.05763580120353,140.69834935319463,156.20748862299072,153.52360672050486,169.51861478118244,178.62518776355984,180.1016380731099,182.61164434289674,159.71956364296852,165.6882797111232,165.4001009750617,160.04193035016857,155.811912072449,156.64122305420537,156.094466071696,134.37185024173985,143.69605428524142,167.17049868105073,174.16189016344796,184.96263181078288,194.53947534065387,185.99128172581203,183.43320874450035,,,,,,,
7,2001-01-12 21:56:06+00:00,,120.57791771627382,123.2765143268106,126.44397597766638,134.30137057097767,133.3940034489406,142.19889708652485,161.5169167757818,159.16602022286443,169.6776707110589,159.06941434686863,144.54916028063357,155.58975209755855,157.5166598463637,152.04219820775955,137.91537189680164,138.238547033829,146.52537978329667,142.41526566414882,153.4321238274251,154.2693922734088,159.3901470675853,167.1474901629035,178.32622566168433,171.05552040742978,178.56618729631418,171.75260520127492,175.09217086918216,168.72623293968053,163.88726901312396,173.99239125181842,194.13616447788073,187.87849372911904
8,2001-06-05 21:55:16+00:00,,,,,145.49637423990538,148.47465433349615,162.10137066262553,161.6712093093091,156.29070594986354,173.81475159469835,185.98825153041057,185.42533563374172,155.0773085470734,155.93250488092417,168.3677807692632,168.2527771724011,166.6350712976271,159.59545567909345,150.2334556227979,153.95063229755115,,166.40860218944758,180.48489741909623,197.96998148850236,184.59732616164166,172.47897427325148,171.86634077733638,166.41418847254278,174.34257965607654,165.80093040982206,170.29860647297525,184.04388580366097,170.44573949220754
9,2001-10-11 21:53:46+00:00,160.62174473127163,156.829771392063,132.12225910279258,144.5291231378643,150.71243467721868,157.23159052007006,161.8495298458657,177.47308262622337,175.85229659143766,178.57502711987743,184.30586233742608,188.51672325225712,175.9452948944264,178.1099811928151,166.1970273908207,167.0940992769542,156.64023411229974,163.7590579663834,178.48030574230134,187.62791045880095,188.3589869239161,,,,,,,162.83878771430065,161.71734562782117,164.77113196126834,172.49419635805396,181.22508725560698,183.78295530441088
10,2002-01-15 21:54:23+00:00,,,,,,,,,,,200.8635392780089,202.05084574375874,191.55816398202938,188.7100355042085,188.25941911595612,193.16657989564823,200.73857964125108,196.9452485526438,192.4283572462632,203.13838401759546,199.12959303217147,194.03371893321048,200.54274327790637,206.50466771936715,209.19477249954465,205.71187451254204,199.08920463360636,174.78193829956786,176.3975082078257,171.09718034571387,181.78465159357387,188.31184779143268,178.51260120552834
11,2002-01-31 21:54:26+00:00,149.41405384621743,148.30420849103,138.26015058516379,136.6409911858558,127.9978938923565,131.7987156264927,145.5093316449565,155.63833822490403,167.39436097427358,178.07505584687436,180.79364698023412,178.89767882620058,169.8764267280132,169.9230906854134,177.96181880453807,174.2355915863871,167.84569977570868,,178.31738974211865,180.32520649568198,182.67092293962287,180.89856300883855,189.29643780404797,195.19891825380518,199.89300131837177,192.50186453848988,173.8836442817553,163.6559309813157,168.44020753039678,166.31224672888374,173.31760152320703,188.18547114198486,167.03553373632673
12,2002-03-20 21:54:24+00:00,164.4073352900516,164.64272787331245,160.66295638403892,153.10273852088082,155.605118146459,143.31589569319078,152.81761742354354,164.4528616218825,166.9553349800947,188.15747829365674,193.86907005954416,196.2824485208258,193.35373559240549,,,,,,,,,,,,,,192.28719834572397,183.7701052584735,,,,,
13,2002-05-23 21:54:18+00:00,152.19945080643518,169.96726843417477,155.76513902336046,143.53322721000396,145.64998837068572,158.27449620247137,157.74854285286352,171.92991018064802,167.69710710944824,185.40631407900787,191.6000406535882,188.1435816844084,182.86957063622827,181.73015533316973,176.6587624637207,182.46835415712562,182.4383676238461,190.82736535747242,202.1828381008147,202.40147858650218,197.39284912242414,194.4322993843705,200.75859855890755,210.15675667358596,,,,,,,,,
14,2002-08-27 21:53:36+00:00,135.7529719794644,131.34184197470117,134.02174052627464,135.9456306829208,140.4375283625147,154.96917030020637,161.25010396047247,175.25437434448318,183.47638896899238,188.7936485783053,187.0381640999479,175.266270773011,165.0137330051122,167.39576970330845,164.2841388111504,163.6075546888749,177.33703238917107,171.45405994774686,189.09453372160425,200.6514906613845,208.31285672316082,205.85558773531474,217.52277225555682,221.5508946009309,214.54996974338803,207.9064907566225,202.54016815121545,194.7503108626464,189.81345074405294,177.45265777600792,184.09348897085258,197.8174411776482,179.5046856169317
