,dates,nzd0120-0000,nzd0120-0001,nzd0120-0002,nzd0120-0003,nzd0120-0004,nzd0120-0005,nzd0120-0006,nzd0120-0007,nzd0120-0008,nzd0120-0009,nzd0120-0010,nzd0120-0011,nzd0120-0012,nzd0120-0013,nzd0120-0014,nzd0120-0015,nzd0120-0016,nzd0120-0017,nzd0120-0018,nzd0120-0019,nzd0120-0020,nzd0120-0021,nzd0120-0022,nzd0120-0023,nzd0120-0024,nzd0120-0025,nzd0120-0026,nzd0120-0027,nzd0120-0028,nzd0120-0029,nzd0120-0030,nzd0120-0031,nzd0120-0032
0,1999-10-06 21:58:40+00:00,200.15631426263292,184.23495398489771,183.59287649642448,180.11304903911184,183.2814669462481,180.4455542587836,186.95917063216913,190.3775410016528,200.46750599615447,203.61427077209808,208.23154677267232,204.37949212615945,209.41313449174834,204.15788415436901,192.8491626574184,199.90305165531163,198.97773568608997,201.24721368157446,185.12769274977833,191.23261182573287,202.5079838632123,199.88993880256567,208.7435713773112,214.94723315341878,212.03820234482612,209.80750593045423,189.76656268554234,186.2361065283096,187.89803643996922,186.24533385052794,192.55161407375607,202.88653590377066,195.7024909412106
1,1999-10-22 21:58:28+00:00,186.5389763371848,185.67051207574852,182.9084159537121,181.46708027531633,188.1060520258341,188.82567284333706,185.75092738306176,189.85793628561473,196.67637289902018,201.9985913287165,201.48809655585347,200.832050413901,206.32322046806286,204.80589834560976,194.17087799523603,189.68346787433566,186.92916478530543,198.8268102985404,201.7059677460947,199.98989146873407,205.1087776706179,202.75716439332146,206.90045990261572,212.7647017837237,219.4216146482977,215.61148554559196,197.42507099202845,192.54227789231464,194.43475642467212,186.73896955499032,190.33708496713638,201.94368872413958,181.75937202441813
2,1999-12-09 21:58:33+00:00,,,,151.57874480193118,160.472855240391,172.44924763890828,152.18561538575187,157.40727552880787,165.41849094652227,183.44207781836724,187.62924006644033,195.97739956865723,195.50491546335888,188.58136282890894,185.96429320237905,172.52024028845307,173.4081007740071,189.4624990433565,193.9991471715843,192.171881106432,193.22489491854537,186.73647193199207,189.69558006466792,189.64145881066867,191.13840041553834,193.26060404721446,182.64009603500313,165.57770599148722,166.90221040701672,159.83244295587687,168.81377850495062,178.0750944090558,167.84590213660871
3,2000-03-14 21:58:11+00:00,171.20695961995477,168.9339273928466,181.95684105848193,176.53471475728873,171.5917918307978,186.30564184054572,173.88025690860593,175.6547052540958,182.2592497210672,195.60302633690446,209.8227540211172,198.67878918074763,193.19156029650463,189.1265395866904,184.6826905956134,181.5100164988919,204.44917475151905,201.4647922220948,,,,213.16128457787767,,,,,,185.6986562260061,191.40949599593347,190.14042846866496,205.05070460981165,210.93542455948108,197.76548752521063
4,2000-09-22 21:56:05+00:00,187.15263665919343,168.30806129348545,,,,,,,,,,155.29311034590094,163.5303458305585,166.39717098170138,168.3570514874944,155.3731637759019,159.73005989483974,171.5557988913742,170.07622025297263,178.66682397501881,168.93743294811827,169.7419554223068,180.49287044834446,181.63058644524227,179.2116337050511,180.27607744495845,179.7441016998124,168.94520028281283,,,,190.60183518376905,193.92272899800923
5,2000-12-11 21:56:00+00:00,,,,,,,,,,,,,,,,,121.15655388292762,148.36900132251816,151.45109432559678,155.8551090376366,157.1314014291361,160.7320424006812,168.74109862931238,182.60429643368008,178.37095518261938,172.99171523594143,169.70528427409403,172.194383554257,169.2382739492806,163.2052650636946,176.39353936309658,192.27561954278247,178.41905725001547
6,2000-12-27 21:56:05+00:00,,132.93380167482525,127.85519120959079,126.98874754919107,133.53870073318478,148.2055284006268,143.8069407362058,159.80194879688338,169.55629951154737,170.38497208881085,174.10956160663505,150.65067539095605,155.97161372682413,155.68343499076263,148.705820035153,146.74302382043652,146.9245570699063,147.02557781968352,125.86976750547817,135.19397154897973,157.45383269675168,163.6977883342028,175.24596582648383,184.8228093563548,173.62461592761323,171.06654294630155,,,,,,,
7,2001-01-12 21:56:06+00:00,,100.17730295226542,108.3160634998711,111.48352515072689,122.49048833918333,120.19360566046457,126.16984262908969,145.48786231834663,144.20556939592493,153.64861625362374,145.04399169661286,129.58870945369407,139.56069764012338,141.48760538892853,133.34163467408518,122.95492106986215,122.20949257639384,131.56492895635716,128.38984301389306,139.40670117716934,138.24033781597365,142.12808842111667,151.11843570546833,162.29717120424917,150.6549056434214,158.1655725323058,151.35199043726652,157.83011222271352,151.4641742932119,146.62521036665532,157.96333679438325,178.10711002044556,171.84943927168388
8,2001-06-05 21:55:16+00:00,,,,,145.58972407408118,148.5789865011044,162.2280597232927,161.79789836997625,156.40894907315288,173.9414406553655,186.0991044584943,185.54357875703107,155.20399760774055,156.05919394159133,168.51558467337486,168.37102029569044,166.76176035829425,159.7136988023828,150.34430855088164,154.0614852256349,,166.54503656247374,180.6115864797634,198.09667054916952,184.75856678430895,172.64021489591877,172.02758140000367,166.55062284556894,174.4790140291027,165.93736478284822,170.4252955336424,184.17057486432813,170.5724285528747
9,2001-10-11 21:53:46+00:00,167.99189075817543,164.8699306941399,138.01837592431562,150.42523995938734,155.36726374684213,162.43404653906097,168.1667978689261,183.79035064928377,181.7484134129607,184.89229514293783,189.83347185760394,194.41284007378016,182.2625629174868,184.4272492158755,173.5671734177245,172.99021609847725,162.95750213536013,169.65517478790645,184.0079152624792,193.15551997897882,194.67625494697648,,,,,,,169.64199943144263,168.52055734496315,171.57434367841032,178.81146438111435,187.54235527866737,190.10022332747127
