dates,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0003,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0033,nzd0211-0034,nzd0211-0035,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0070,nzd0211-0071,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0078,satname
2004-05-30 21:42:48+00:00,364.96,351.02,342.34,334.85,333.84,330.99,329.94,334.97,338.55,341.54,343.28,343.69,339.54,340.30,345.19,347.40,351.90,356.56,351.80,345.87,346.05,337.74,331.98,330.09,329.55,333.13,334.14,334.30,338.78,340.59,343.54,341.32,337.63,330.68,327.39,336.52,337.97,342.86,338.93,337.29,338.40,337.88,339.01,338.67,340.99,344.67,347.14,349.73,351.23,356.53,356.88,359.40,360.85,361.46,364.13,364.56,364.86,366.65,369.17,372.41,377.06,376.80,373.17,367.51,366.73,365.94,368.40,365.15,361.39,361.32,364.42,367.54,369.17,370.60,370.99,370.97,386.99,369.23,365.29,L7
2004-06-07 21:34:54+00:00,364.57,350.72,342.43,335.56,334.14,332.25,331.01,335.75,338.75,342.24,343.98,343.70,340.26,341.73,345.83,347.61,351.90,356.56,351.80,345.87,346.05,337.74,331.98,330.09,329.55,333.13,334.14,334.30,338.78,340.59,343.54,341.32,337.63,330.68,327.39,336.52,337.97,342.86,338.93,337.29,338.40,337.88,340.37,340.06,342.01,345.73,348.17,350.66,352.96,357.95,358.69,361.47,362.69,363.74,366.35,367.05,367.10,369.01,372.28,374.53,378.61,378.25,374.79,369.06,368.20,366.79,369.58,366.39,363.21,362.63,365.21,368.24,369.79,371.47,371.98,370.97,386.99,369.23,367.31,L5
2004-06-23 21:35:22+00:00,364.57,350.72,342.43,335.56,334.14,333.72,332.55,336.95,339.99,344.04,345.42,344.85,341.87,341.73,345.83,347.61,351.90,356.56,351.80,345.87,346.05,337.74,331.98,330.09,329.55,333.13,334.14,334.30,338.78,340.59,343.54,341.32,337.63,330.68,327.39,336.52,337.97,342.86,338.93,337.29,338.40,337.88,340.37,340.06,343.61,347.37,349.79,352.64,354.54,359.45,360.26,362.67,363.82,365.31,367.89,369.12,369.01,371.19,373.80,375.87,380.14,379.80,376.49,370.46,369.77,368.38,371.52,368.35,364.81,364.26,366.92,369.47,371.20,373.04,373.74,373.62,389.13,370.94,371.27,L5
2004-07-25 21:36:14+00:00,366.63,352.74,344.88,337.16,334.50,334.67,333.62,336.92,339.97,344.95,346.93,346.04,343.17,343.12,346.45,347.95,350.58,355.40,350.70,346.62,348.67,338.19,333.72,332.86,335.18,339.55,337.97,336.87,342.51,342.65,343.52,340.23,339.00,334.08,324.48,340.29,340.10,345.79,338.67,337.31,344.50,342.23,342.56,343.14,344.85,348.33,350.79,353.65,355.69,360.37,360.91,364.18,365.12,367.59,370.55,371.60,371.55,373.45,376.95,378.55,382.30,381.20,377.53,371.95,371.16,370.93,375.11,372.17,368.35,366.47,368.34,369.92,371.14,372.79,372.93,373.29,389.33,369.48,373.68,L5
2004-08-02 21:42:28+00:00,366.69,353.97,346.13,338.73,335.83,335.21,334.38,337.73,341.43,346.03,347.84,346.93,344.51,345.29,348.13,349.48,352.26,355.40,350.70,346.62,348.67,338.19,333.72,332.86,335.18,339.55,337.97,336.87,342.51,342.65,343.52,340.23,339.00,334.08,324.48,340.29,340.10,345.79,338.67,337.31,348.05,345.39,344.29,344.60,345.86,349.46,352.03,354.63,356.59,361.23,362.01,365.82,366.53,368.42,371.18,372.49,372.43,374.57,377.61,379.93,383.72,382.75,378.58,373.73,372.56,372.42,375.78,373.39,369.68,367.95,369.40,371.08,372.35,373.74,372.93,373.29,389.33,369.48,373.68,L7
2004-09-03 21:42:23+00:00,364.02,352.12,344.73,337.76,334.81,334.38,333.71,336.38,340.12,345.17,346.74,344.90,342.17,343.96,346.71,347.87,349.47,350.74,346.39,342.50,340.12,333.43,329.72,331.14,331.21,335.00,336.11,335.69,341.89,340.93,342.34,338.81,339.95,337.59,329.25,340.67,335.46,346.98,345.67,339.70,347.99,346.39,344.48,345.01,345.61,348.60,349.70,353.16,355.68,360.06,360.90,364.94,365.74,368.36,370.72,372.75,372.44,374.12,377.30,379.71,383.53,382.36,379.31,373.95,373.02,372.47,375.10,373.70,369.69,368.08,369.73,370.62,372.83,374.32,374.06,375.26,390.77,370.44,375.52,L7
2004-09-19 21:42:17+00:00,363.70,352.53,345.05,338.56,335.25,334.83,333.82,336.93,340.36,345.25,346.60,344.73,342.66,344.36,346.89,347.93,349.44,351.41,347.38,344.05,341.69,336.48,332.65,334.87,335.04,337.33,339.05,339.14,344.23,343.08,344.16,340.52,340.86,339.48,334.25,343.43,338.51,347.51,348.96,343.93,349.41,347.49,345.05,345.63,346.12,348.71,349.86,353.12,355.79,359.99,360.93,364.51,365.60,367.90,370.99,373.12,372.30,374.23,377.23,380.12,383.46,382.73,379.15,374.10,372.96,372.54,375.02,373.73,369.62,367.98,368.98,370.65,372.05,374.22,373.83,377.75,394.28,377.08,381.06,L7
2004-10-13 21:38:08+00:00,362.61,351.43,344.05,338.61,334.14,334.57,333.57,336.54,340.19,345.26,346.30,344.65,342.07,344.00,345.59,346.31,347.35,348.11,345.12,340.53,337.02,333.80,330.60,336.73,336.35,335.29,338.18,339.86,345.17,342.48,342.55,340.15,340.33,338.57,332.83,343.71,335.06,345.48,349.47,343.14,349.76,347.86,344.98,345.50,346.05,348.67,349.62,352.86,355.93,359.90,361.49,364.96,365.21,368.66,371.72,373.87,373.05,374.81,377.96,380.59,384.12,383.34,379.58,374.23,372.82,372.52,374.75,373.39,369.71,367.84,368.12,369.82,371.33,373.90,373.62,378.28,395.89,379.52,381.86,L5
2004-11-22 21:42:42+00:00,364.60,353.21,344.36,338.45,332.83,333.57,332.66,334.68,338.32,344.49,345.41,343.87,344.63,345.66,346.01,347.19,346.72,344.77,344.33,338.39,333.49,333.29,330.72,334.68,333.62,331.16,333.66,335.65,339.90,340.26,343.99,340.01,340.20,340.05,342.86,341.22,335.18,339.60,360.46,353.21,354.16,351.03,346.97,347.43,346.56,349.93,351.29,355.22,357.25,360.64,362.39,364.63,364.84,368.00,370.74,373.21,373.04,375.92,378.20,381.26,384.89,385.82,381.14,375.87,373.76,374.35,377.24,375.75,372.44,370.73,369.91,371.02,372.60,377.13,379.30,385.45,402.29,390.41,394.08,L7
2004-12-08 21:42:50+00:00,364.11,352.21,343.10,337.09,330.65,330.92,329.99,331.40,335.18,341.13,341.64,341.48,341.72,341.43,342.03,343.86,343.90,341.56,340.18,334.66,330.89,330.49,330.61,330.58,329.56,327.61,330.42,331.81,334.94,337.50,341.97,337.87,337.77,338.33,341.40,338.05,335.18,329.31,352.09,348.43,351.21,348.25,344.12,344.36,343.60,346.48,347.15,352.13,352.79,355.54,356.57,359.66,359.78,362.00,365.58,369.44,368.27,371.93,373.90,377.83,381.62,382.53,378.14,373.36,370.16,371.43,373.66,372.76,370.70,369.79,368.98,370.30,371.31,376.63,378.87,384.61,402.91,392.42,398.90,L7
2004-12-16 21:39:23+00:00,364.99,352.67,343.63,337.47,329.57,330.56,329.21,330.90,334.38,340.09,341.31,341.04,341.06,340.84,342.87,344.59,345.90,343.97,342.93,338.04,333.92,332.21,331.04,331.96,330.54,328.28,330.39,333.31,335.63,337.66,339.90,336.63,337.25,336.53,339.68,335.82,328.51,331.27,353.25,350.61,352.67,349.64,345.37,345.23,344.38,346.77,347.58,351.43,351.70,355.47,357.13,359.18,359.08,360.99,364.99,368.34,367.87,371.24,373.75,377.52,380.15,380.74,376.71,372.10,369.78,370.18,372.93,371.93,369.96,369.53,369.22,370.67,371.59,377.34,380.21,384.74,403.18,392.19,398.02,L5
2005-02-10 21:43:14+00:00,363.40,350.60,340.80,335.07,326.24,326.13,324.13,324.95,328.21,333.52,334.78,334.83,334.26,335.20,338.73,340.11,342.59,343.97,342.93,338.04,333.92,332.21,331.04,331.96,330.54,327.36,329.33,330.48,335.63,337.66,339.90,336.63,337.25,336.53,339.68,335.82,328.51,331.27,353.25,348.20,346.49,344.71,342.51,342.41,340.16,341.67,341.03,344.77,345.02,348.99,350.31,351.46,352.30,354.23,358.89,361.97,360.40,364.32,368.23,371.44,373.15,372.53,369.35,364.77,362.81,363.19,366.54,366.89,365.39,365.35,365.14,366.64,367.40,375.03,378.70,383.25,403.01,394.06,397.02,L7
2005-02-26 21:43:20+00:00,359.66,347.95,338.37,332.16,325.58,325.02,323.69,325.28,328.81,332.69,334.30,334.17,333.49,334.46,337.71,338.73,342.05,343.72,341.98,337.18,333.36,331.65,329.22,330.64,329.38,328.27,329.85,331.41,336.68,337.35,339.19,336.59,337.35,336.30,338.01,335.82,327.54,332.45,350.53,347.09,345.80,343.97,341.50,341.56,339.18,340.77,340.68,344.71,345.15,349.04,350.33,350.96,354.08,354.61,358.38,361.74,361.07,365.02,368.56,371.34,374.32,373.01,369.99,365.45,363.51,363.14,366.74,366.63,364.84,364.12,364.39,365.65,366.48,372.48,376.02,381.00,400.89,389.58,393.25,L7
2005-03-30 21:43:20+00:00,360.07,346.95,336.33,330.90,326.43,326.39,325.50,326.36,330.09,333.23,334.01,334.77,333.95,334.50,336.93,338.87,343.33,343.43,342.18,337.03,333.89,331.80,329.85,328.88,328.41,328.44,328.98,330.44,335.08,336.69,337.89,337.15,337.65,336.82,336.66,330.78,329.71,329.72,344.61,344.93,345.86,343.12,341.27,341.65,339.42,341.36,342.62,345.92,345.07,351.20,353.09,351.47,354.87,354.03,357.49,360.15,361.18,365.61,369.37,372.02,375.16,373.38,369.29,365.55,363.91,363.89,368.06,367.20,365.94,365.31,367.05,367.48,367.92,373.08,377.36,378.50,398.25,383.98,388.46,L7
2005-04-15 21:43:13+00:00,355.55,341.86,332.48,328.86,325.49,325.12,323.26,324.19,329.16,331.94,332.65,333.07,332.51,332.41,333.99,336.47,340.80,341.30,339.85,334.52,331.15,328.57,326.54,326.82,326.82,327.07,327.11,328.34,333.55,334.44,336.55,335.99,337.34,335.59,336.10,330.78,328.98,330.15,343.37,344.13,344.97,342.24,341.01,341.06,339.74,341.41,342.09,345.53,345.06,351.05,352.77,352.12,354.67,354.18,357.53,359.58,361.39,365.11,368.95,370.74,375.03,372.81,370.18,366.69,365.14,364.84,368.26,368.31,365.15,364.01,366.85,368.05,367.38,371.98,376.87,377.69,397.27,381.76,387.17,L7
2005-05-09 21:40:56+00:00,354.53,342.07,332.56,329.52,327.09,327.09,324.45,325.07,329.62,332.40,333.77,333.75,333.87,334.05,334.82,337.39,341.22,342.23,340.82,335.52,332.51,328.57,326.54,326.82,326.82,327.07,327.11,328.34,333.55,334.44,336.55,335.99,337.34,335.59,336.10,330.78,328.98,330.15,343.37,344.13,344.97,342.24,341.01,341.06,340.13,342.61,343.44,347.26,346.65,353.25,355.02,354.49,356.38,355.62,359.48,361.28,362.88,366.14,369.56,371.88,376.30,374.31,372.24,368.44,366.33,365.93,369.39,369.20,366.34,364.57,367.35,368.49,367.82,372.24,376.87,377.69,397.27,381.76,387.17,L5
2005-06-02 21:43:12+00:00,352.01,339.70,331.17,329.11,327.56,328.15,324.56,325.40,329.80,332.01,333.98,334.22,333.40,334.28,335.36,338.19,342.18,343.28,340.01,335.05,333.32,329.37,327.69,326.74,327.36,327.17,327.20,328.97,334.77,334.26,334.78,334.68,336.18,334.70,335.03,328.35,326.05,331.18,341.43,342.80,344.53,342.31,342.04,341.74,342.03,344.35,345.11,348.85,349.36,355.58,356.14,352.64,354.07,356.14,360.30,362.21,363.41,366.92,370.20,372.96,377.78,375.96,374.43,370.71,369.72,368.72,371.93,371.35,368.11,364.58,367.53,368.59,366.80,371.44,375.93,376.43,396.59,379.17,384.44,L7
2005-06-10 21:41:12+00:00,350.48,338.99,330.33,328.74,328.56,329.78,325.93,326.85,331.81,333.97,336.57,335.43,334.93,335.83,336.95,339.74,344.24,345.18,342.06,336.98,335.03,330.82,327.18,328.43,329.36,328.88,328.28,330.42,337.72,335.53,334.50,335.49,337.60,335.08,334.53,328.25,326.05,339.37,345.04,344.54,346.14,343.90,346.99,346.13,346.88,348.60,350.37,353.00,353.75,360.39,361.85,356.85,358.22,360.77,364.57,365.37,367.22,369.25,373.28,375.87,381.83,379.52,378.21,375.28,374.47,372.60,376.14,375.22,371.28,366.36,368.86,370.18,369.42,371.71,375.59,375.98,396.40,377.64,384.31,L5
2005-06-26 21:41:16+00:00,345.53,334.88,326.21,325.99,331.66,331.27,327.09,328.41,334.16,335.71,337.46,336.19,334.91,336.42,335.98,338.74,341.52,343.49,339.68,334.07,332.82,328.76,325.77,326.17,328.08,328.46,327.89,328.63,337.55,334.60,335.47,336.76,338.41,337.00,335.10,329.63,331.90,339.44,340.75,340.85,342.33,340.38,346.75,347.12,347.15,349.99,351.94,355.66,356.69,362.84,363.13,359.03,360.62,364.41,366.49,367.56,368.71,371.36,374.80,377.66,384.82,382.89,381.12,378.07,376.66,375.28,378.58,377.41,373.06,367.37,368.87,369.90,369.24,370.94,373.78,374.29,395.11,376.11,383.49,L5
2005-07-12 21:41:23+00:00,345.53,334.88,326.21,325.99,330.39,330.54,327.31,328.97,334.83,337.36,338.35,336.85,335.55,336.58,337.03,339.24,341.52,343.49,339.68,334.07,332.82,328.76,325.77,326.17,328.08,328.46,327.89,328.63,337.55,334.60,335.47,336.76,338.41,337.00,335.10,329.63,331.90,339.44,340.75,340.85,342.33,340.38,346.75,347.12,347.10,349.22,351.34,355.40,356.79,362.06,362.82,359.66,360.81,363.68,365.91,367.04,369.22,371.99,374.81,378.55,385.56,383.60,380.74,378.54,376.57,375.40,378.19,377.25,371.79,367.13,368.61,369.28,367.93,369.56,372.01,373.82,393.96,377.33,383.66,L5
2005-08-29 21:41:46+00:00,346.12,335.91,329.56,331.17,333.53,334.13,332.65,335.07,338.88,339.55,339.45,338.28,337.26,336.77,336.68,339.42,340.48,342.74,339.93,334.42,333.77,329.16,328.27,327.94,330.73,330.80,330.39,333.03,337.86,338.20,338.98,340.88,342.81,342.88,340.46,338.09,341.66,342.70,343.76,344.18,344.28,343.11,347.44,347.64,348.21,350.37,352.63,356.53,358.90,363.73,364.56,361.39,361.11,366.24,368.75,369.81,373.28,374.95,377.81,382.27,388.09,387.43,384.04,381.79,378.69,378.02,380.57,378.41,372.55,368.44,369.09,369.14,367.40,371.19,374.34,374.82,394.88,379.87,385.98,L5
2005-10-08 21:42:41+00:00,341.43,333.18,328.67,328.44,330.27,329.51,329.10,331.63,335.67,335.88,337.28,336.06,334.65,334.78,334.38,336.89,337.54,341.18,338.14,332.92,332.50,326.00,325.32,324.63,327.79,327.49,327.57,329.69,335.66,334.91,338.04,339.48,343.42,341.13,339.50,346.55,339.50,340.18,341.58,342.54,340.71,340.01,347.26,347.06,347.89,350.42,352.81,356.91,359.57,363.28,363.62,359.43,358.82,364.78,367.15,368.15,371.27,373.09,375.59,379.78,385.91,385.62,382.53,379.99,376.82,375.91,378.33,376.40,370.30,366.84,366.85,367.04,365.03,366.77,367.68,371.65,389.56,375.70,379.91,L7
2005-11-01 21:41:44+00:00,343.48,339.80,335.86,333.47,331.97,331.57,333.75,335.98,337.57,339.53,338.90,336.27,334.78,335.23,335.75,336.75,336.86,340.89,337.41,333.48,335.36,334.10,332.72,330.03,334.18,333.00,334.76,337.14,340.54,346.60,346.21,348.78,351.03,352.81,345.69,338.69,347.21,344.38,340.67,341.72,338.71,336.61,344.28,344.63,346.81,349.93,354.13,358.12,360.91,364.49,365.32,360.75,360.44,366.42,368.72,369.80,371.55,373.71,375.41,380.82,386.53,386.82,382.62,379.36,376.38,376.05,377.64,375.69,370.19,367.81,366.73,365.88,363.91,365.44,365.63,373.17,390.09,374.83,376.30,L5
2005-11-09 21:43:06+00:00,343.98,339.30,337.04,333.88,331.27,331.02,335.37,337.33,338.81,342.09,339.06,336.33,334.22,333.62,335.25,336.66,335.52,338.91,334.25,332.00,333.43,333.20,330.71,329.14,334.50,333.85,338.38,341.19,343.94,349.86,351.95,348.55,347.00,348.98,346.96,339.53,347.81,345.25,339.54,344.17,339.70,337.60,343.17,343.62,346.00,348.67,353.21,357.22,360.74,363.72,365.05,359.92,360.05,365.96,367.92,369.05,370.29,372.67,374.26,379.82,385.45,385.57,380.97,378.05,376.24,375.77,377.29,374.84,369.25,367.14,366.31,364.80,362.15,361.97,363.82,371.49,390.53,375.66,375.77,L7
2006-01-20 21:43:37+00:00,344.88,339.12,335.14,331.11,330.64,331.67,338.03,339.08,339.81,342.25,337.66,333.84,333.08,331.45,333.16,334.84,334.26,338.13,334.42,332.02,332.88,332.03,329.33,331.08,335.78,335.56,339.83,342.00,346.43,347.68,350.76,347.16,345.14,346.78,342.66,339.93,346.41,345.95,339.88,343.36,340.73,338.15,333.98,334.65,336.17,340.68,347.37,351.57,353.91,359.06,363.34,358.54,360.35,362.76,365.80,367.32,365.25,366.64,366.86,373.29,374.95,373.84,370.16,365.91,364.62,365.64,368.10,367.89,362.60,362.58,361.70,358.21,354.65,354.43,358.18,368.97,387.96,370.37,368.07,L5
2006-02-05 21:44:00+00:00,343.57,337.07,333.07,329.39,330.27,332.21,338.17,339.18,339.54,341.29,336.97,333.31,332.87,330.81,332.63,333.87,333.89,337.31,333.98,331.53,332.44,330.88,328.76,329.99,334.80,335.25,338.85,340.68,343.42,345.22,349.37,347.53,346.51,346.91,343.96,339.29,345.30,346.45,343.02,344.05,341.45,338.37,333.39,334.25,335.82,340.46,345.51,350.18,352.50,358.06,360.86,358.27,358.42,361.70,364.61,367.10,365.12,366.07,366.27,373.34,374.71,373.83,370.48,365.88,364.27,364.88,368.21,367.27,363.12,361.91,360.75,358.92,354.66,356.59,359.06,368.07,387.85,373.39,384.80,L5
2006-04-18 21:43:39+00:00,346.60,336.78,334.11,331.38,332.41,335.07,338.70,339.19,341.24,345.03,338.98,334.09,332.94,331.37,334.95,335.86,336.43,339.07,334.40,331.95,332.84,332.17,329.51,331.06,335.51,335.45,339.60,342.26,344.67,343.88,347.93,344.72,344.51,345.38,343.27,337.48,343.39,341.42,341.04,344.84,345.19,339.63,334.33,335.64,336.19,341.83,345.16,350.19,351.19,357.13,360.44,360.34,360.50,360.49,363.63,366.98,366.35,365.86,366.37,373.72,374.86,372.36,370.48,364.91,364.78,365.04,369.32,367.71,364.47,361.20,361.00,359.10,356.19,358.36,361.27,369.29,392.23,379.80,397.54,L7
2006-05-12 21:45:46+00:00,349.14,336.35,334.13,331.89,334.70,338.28,336.99,339.71,343.31,344.01,340.73,338.95,336.04,334.92,339.57,340.98,342.25,342.55,338.14,335.47,336.74,333.10,331.65,333.20,335.75,336.25,338.66,341.22,342.77,340.80,344.68,343.52,345.03,345.46,341.62,338.94,341.53,339.82,344.19,348.40,350.46,344.89,339.72,341.07,340.09,345.47,347.60,351.06,351.51,356.49,360.28,359.65,359.37,361.05,364.01,368.37,369.04,368.15,370.48,376.33,375.40,373.18,371.50,365.96,365.56,365.14,371.13,370.15,366.44,359.04,359.07,358.84,354.96,360.33,362.21,366.35,387.53,384.03,423.62,L5
2006-06-05 21:43:42+00:00,349.14,336.35,334.13,331.89,334.70,338.80,338.79,340.25,343.36,345.16,342.73,341.03,337.14,336.14,340.25,341.36,342.25,342.55,338.14,335.47,336.74,333.10,331.65,333.20,335.75,336.25,338.66,341.22,342.77,340.80,344.68,343.52,345.03,345.46,341.62,338.94,341.53,339.82,344.19,348.40,350.46,344.89,339.72,343.44,343.12,347.76,349.86,352.38,354.12,358.39,362.20,361.04,361.14,363.53,366.58,370.79,371.84,371.55,373.06,378.90,378.17,377.24,374.50,370.32,369.17,367.69,373.06,371.11,366.42,359.94,359.33,358.93,355.43,362.95,362.21,366.35,387.53,384.03,423.62,L7
2006-06-13 21:46:13+00:00,349.91,337.76,334.97,331.17,334.27,338.07,337.43,338.96,341.95,344.14,343.08,341.65,337.34,336.13,340.16,341.23,342.25,342.55,338.14,335.47,336.74,333.10,331.65,333.20,335.75,336.25,338.66,341.22,342.77,340.80,344.68,343.52,345.03,345.46,341.62,338.94,341.53,339.82,344.19,348.40,350.46,344.89,342.54,345.39,344.78,348.12,350.55,352.73,354.39,358.03,361.93,360.39,360.21,363.37,366.59,371.07,371.68,372.30,374.20,379.85,379.94,379.22,375.73,371.70,370.66,369.28,373.78,371.74,367.04,359.89,359.41,359.55,355.43,362.95,362.21,366.35,387.53,384.03,423.62,L5
2006-07-07 21:43:31+00:00,351.58,339.61,335.60,331.63,334.39,338.03,337.79,339.58,342.51,344.90,343.95,342.21,338.54,337.56,340.35,341.72,343.58,342.55,338.14,335.47,336.74,333.10,331.65,333.20,335.75,336.25,338.66,341.22,342.77,340.80,344.68,343.52,345.03,345.46,341.62,338.94,341.53,339.82,344.19,348.40,354.33,349.45,346.14,347.26,346.20,349.54,351.72,353.90,356.17,360.04,363.29,362.09,361.57,364.99,367.82,372.43,372.53,373.52,375.62,380.20,380.71,380.31,377.01,373.06,371.69,369.75,373.38,371.19,365.80,359.54,359.57,358.49,355.43,362.95,362.21,366.35,387.53,384.03,423.62,L7
2006-07-23 21:43:23+00:00,356.06,342.63,339.24,335.81,336.77,339.32,338.74,340.27,342.49,345.93,345.26,344.05,341.42,339.67,341.41,342.08,344.81,343.73,339.62,336.07,337.54,334.00,332.08,332.92,335.84,337.30,340.38,343.52,341.90,339.55,342.83,343.09,346.84,346.99,345.39,336.74,340.85,335.69,345.84,350.89,356.95,351.87,348.78,350.90,350.36,352.96,354.78,357.50,360.63,363.17,366.21,365.69,364.34,368.27,370.88,374.72,375.51,376.30,378.70,381.78,384.66,385.41,382.07,377.86,376.69,374.76,376.48,373.03,365.90,360.13,359.16,358.90,355.71,364.16,362.21,366.35,387.53,384.03,423.62,L7
2006-09-01 21:47:19+00:00,363.10,349.37,344.86,340.57,338.78,339.00,337.90,339.93,342.81,347.49,347.06,346.25,342.56,341.35,342.66,343.37,346.76,345.69,341.51,339.82,338.74,335.98,333.98,337.26,338.87,337.87,341.77,342.57,342.19,336.98,339.65,337.25,338.28,339.43,339.46,338.67,347.41,339.57,348.11,353.77,360.29,355.25,352.73,353.53,352.84,355.73,357.49,359.32,363.18,365.77,368.19,366.51,366.86,370.03,371.96,374.54,375.09,376.91,380.02,382.04,385.68,386.04,381.84,378.14,377.57,375.48,376.64,373.03,365.37,359.30,358.97,358.62,357.14,365.87,370.94,380.75,418.15,395.26,406.15,L5
2006-09-17 21:47:31+00:00,366.24,352.30,346.65,342.49,340.18,340.01,339.09,340.16,343.05,348.00,347.79,346.15,342.46,341.21,341.88,342.49,346.20,346.52,342.47,340.37,340.00,337.39,336.64,340.64,342.78,342.39,344.69,345.00,344.67,341.23,345.21,344.37,343.63,345.20,345.15,345.68,357.31,351.26,355.33,356.73,360.49,357.31,354.59,354.42,354.14,356.41,358.66,360.31,364.45,366.74,369.57,367.83,368.65,371.10,373.14,374.83,375.06,376.65,379.91,382.15,385.99,386.42,382.02,378.73,377.85,375.85,377.15,373.55,366.20,360.67,360.03,359.69,358.24,367.52,375.91,385.75,419.20,399.27,405.26,L5
2006-09-25 21:43:08+00:00,367.19,353.11,348.39,343.56,341.08,341.12,339.74,341.05,343.68,348.55,348.97,346.61,342.69,341.60,342.00,342.64,346.08,346.03,342.78,340.03,339.56,338.27,337.55,341.77,343.03,343.11,344.65,345.08,344.85,341.07,343.47,341.07,344.04,346.48,344.06,345.78,356.43,352.49,359.37,357.20,360.95,357.22,354.59,353.60,353.95,356.35,358.42,360.41,364.28,367.07,369.81,368.18,368.95,371.01,373.05,374.24,374.23,375.60,378.88,380.88,385.37,385.18,380.97,377.67,376.49,375.29,377.80,374.02,365.97,360.96,360.19,359.29,358.44,367.41,377.18,387.33,416.16,397.58,403.02,L7
2006-10-03 21:47:41+00:00,366.16,352.22,346.66,341.68,339.48,340.15,339.06,340.32,342.51,347.73,348.04,345.55,341.82,340.85,340.63,341.01,343.81,343.88,341.00,337.71,336.69,334.71,334.28,337.16,339.54,340.80,343.37,343.63,343.25,340.04,342.33,339.81,341.38,345.05,343.04,343.57,353.85,352.69,358.14,356.15,359.37,355.25,352.92,352.38,352.96,354.66,356.77,359.02,362.06,365.71,368.28,367.13,367.29,369.15,370.98,371.76,371.90,373.21,376.76,379.00,383.39,382.93,379.26,375.49,374.37,373.72,376.51,372.38,364.97,360.32,359.15,357.95,357.05,364.51,374.75,385.56,412.40,395.75,399.30,L5
2006-10-27 21:43:21+00:00,366.84,354.67,347.02,340.70,338.51,339.07,338.05,339.44,341.63,347.22,347.89,345.00,341.27,340.20,339.50,340.09,342.40,342.76,340.39,337.00,334.68,333.48,333.18,336.72,338.86,340.38,341.40,340.75,340.10,338.18,340.53,337.72,337.69,342.40,340.84,342.11,352.69,356.54,362.02,356.20,357.26,355.12,352.56,352.12,352.82,353.94,356.34,358.78,361.33,365.65,367.87,366.72,366.40,368.94,370.48,370.91,369.61,371.92,375.26,377.88,382.14,381.88,378.01,374.58,373.17,374.31,377.15,372.52,364.96,360.70,359.32,358.57,356.95,365.67,377.76,390.12,412.40,395.01,393.76,L7
2006-11-12 21:43:34+00:00,368.27,355.84,347.27,339.33,337.09,337.36,337.05,338.60,340.96,346.11,346.82,343.57,339.96,339.15,337.69,337.92,340.18,341.38,339.38,335.09,331.67,330.57,331.70,334.74,336.43,337.85,338.93,337.78,338.13,337.06,337.36,335.40,335.20,339.83,338.57,340.13,350.67,354.38,360.77,354.55,356.43,354.16,351.69,351.11,351.75,352.75,356.12,359.01,361.53,365.24,366.34,365.92,365.33,367.69,368.64,369.31,367.60,369.88,372.04,375.36,380.33,379.90,375.96,372.72,370.26,372.23,374.94,370.53,363.05,359.51,358.09,357.51,356.98,365.16,375.81,387.18,410.25,393.49,391.31,L7
2006-11-28 21:43:44+00:00,367.87,355.37,346.41,338.17,336.12,336.64,336.19,338.00,340.71,346.14,346.50,343.09,339.80,338.87,337.66,337.66,339.79,341.79,338.87,334.45,331.57,329.98,330.81,333.43,335.10,336.43,337.97,336.55,337.35,337.19,337.50,335.07,334.75,338.72,338.31,340.14,350.36,353.02,359.05,354.60,355.37,354.16,351.69,351.11,350.87,352.02,354.33,357.17,359.91,364.38,365.14,364.32,363.99,366.57,367.81,368.55,366.72,368.68,370.89,374.47,378.88,378.24,374.40,371.87,369.48,371.06,373.79,369.64,362.52,359.14,357.80,357.05,356.42,364.73,375.44,385.47,407.80,391.40,389.02,L7
