dates,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0003,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0033,nzd0211-0034,nzd0211-0035,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0070,nzd0211-0071,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0078,satname
2001-04-04 21:43:43+00:00,342.10999999999996,332.04,319.42,323.11571428571426,327.31571428571425,324.86,321.95,324.52,328.37,335.62666666666667,331.7166666666667,333.06666666666666,332.6366666666667,330.46,329.69,326.9266666666667,330.7766666666667,333.68666666666667,334.89,331.18,332.31,332.39,335.2945454545454,336.5345454545454,336.25454545454545,341.08454545454543,362.31454545454545,375.87,347.4145454545454,352.13454545454545,353.89454545454544,351.7345454545454,354.2946153846154,356.18461538461537,352.14461538461535,351.47,349.09461538461534,355.49,347.7428571428572,347.90285714285716,345.825,346.055,345.655,344.4323529411765,347.8523529411765,352.0423529411765,353.8933333333333,356.0933333333333,365.47857142857146,366.07684210526315,370.46000000000004,364.75684210526316,365.6,364.9068421052632,368.7168421052632,367.1568421052632,368.11,373.33000000000004,375.88235294117646,380.0423529411765,385.715,385.345,386.4233333333333,385.50333333333333,383.6723529411765,382.9433333333333,382.72235294117644,378.77235294117645,374.3885714285714,365.06857142857143,361.7933333333333,353.4068421052632,351.65,347.725,352.6272727272727,357.0305405405405,370.82,355.3628571428572,343.47461538461533,L7
2001-04-20 21:43:46+00:00,342.12,335.1366666666667,327.8066666666667,326.0242857142857,326.4742857142857,322.45,320.88,330.61,328.83,331.75444444444446,328.84444444444443,330.59444444444443,328.76444444444445,329.08,330.96,332.1044444444445,329.97444444444443,339.14444444444445,336.26,337.19,336.22999999999996,334.02,331.83181818181816,333.46181818181816,337.9118181818182,339.70181818181817,344.5518181818182,352.1933333333333,346.1818181818182,344.3818181818182,346.2318181818182,349.77181818181816,349.02461538461534,351.40461538461534,347.25461538461536,347.1733333333333,347.1746153846154,350.15666666666664,346.33714285714285,341.7471428571428,341.925,338.615,343.205,340.3311764705882,343.06117647058824,342.05117647058825,346.21222222222224,351.1222222222222,354.3447619047619,356.5436842105263,356.62,355.5336842105263,353.8,363.0336842105263,362.7436842105263,370.2036842105263,364.94,367.71,372.9711764705882,377.4611764705882,383.335,384.685,374.40222222222224,381.1022222222222,374.9511764705882,381.70222222222225,374.5211764705882,375.67117647058825,363.01476190476194,361.0447619047619,351.21222222222224,354.3536842105263,345.49666666666667,344.025,351.5209090909091,355.79135135135135,372.12666666666667,354.2571428571428,347.90461538461534,L7
2001-05-22 21:43:30+00:00,355.86,344.8866666666667,338.3066666666667,332.36857142857144,327.8285714285714,330.17,329.26,334.87,335.97,336.6044444444445,332.95444444444445,336.2944444444445,339.57444444444445,335.37,335.21,337.05444444444447,345.18444444444447,354.34444444444443,346.91,346.1,,,,,,,,,,,,,,,,,,,,,351.24,352.34,350.47,348.60764705882355,354.49764705882353,352.84764705882355,355.7322222222222,355.72222222222223,358.55619047619047,363.8757894736842,368.01,365.4357894736842,367.65,371.4657894736842,373.41578947368424,377.9057894736842,383.37,384.59999999999997,389.30764705882353,389.27764705882356,394.08,394.93,394.9122222222222,394.33222222222224,392.46764705882356,392.53222222222223,391.73764705882354,381.91764705882355,377.5461904761905,371.6961904761905,371.5022222222222,365.5257894736842,355.75666666666666,,,,,,,L7
2001-07-25 21:42:54+00:00,365.28000000000003,351.7133333333333,341.8433333333333,337.1357142857143,332.36571428571426,332.89,334.43,338.94,341.28,343.9322222222222,346.1222222222222,343.97222222222223,343.8022222222222,343.23,347.93,347.45222222222225,352.15222222222224,359.6622222222222,355.84000000000003,354.88,351.11,358.53000000000003,,,,,,,,,,,,,,,,,,,,,360.67,358.78941176470585,359.32941176470587,356.0594117647058,357.8311111111111,360.9311111111111,363.23523809523806,367.3568421052632,375.97999999999996,369.7368421052632,370.0,374.2368421052632,376.5568421052632,382.0268421052632,386.21999999999997,388.94,391.35941176470584,394.85941176470584,400.11,399.53,397.20111111111106,395.9711111111111,396.32941176470587,386.9311111111111,385.5094117647059,380.2594117647059,375.17523809523806,371.0952380952381,374.94111111111107,363.8968421052632,358.6733333333333,358.66,361.0581818181818,365.4189189189189,380.12333333333333,366.08285714285716,369.47615384615386,L7
2001-08-26 21:42:25+00:00,341.17,336.0,328.84,324.2371428571428,316.60714285714283,315.81,316.65,318.7,324.37,327.9,328.03,329.79,327.24,326.79,329.82,327.5,334.44,336.94,332.45,333.7,332.32,334.65999999999997,335.36727272727273,,,,,,,,,,,,,,,,,341.7685714285714,339.89,339.63,335.28,332.5523529411765,334.4223529411765,339.94235294117647,344.09,343.64,348.18571428571425,350.80526315789473,359.62,355.6252631578947,360.32,359.54526315789474,364.41526315789474,361.2552631578947,369.22999999999996,369.07,376.2423529411765,381.51235294117646,387.06,384.59,380.44,376.28,366.71235294117645,367.03,366.8623529411765,363.9223529411765,356.42571428571426,349.1957142857143,353.16,346.6252631578947,346.55,344.3,,,,,,L7
2001-09-27 21:42:05+00:00,374.17999999999995,364.43,344.66,340.3014285714286,332.51142857142855,333.5,333.86,337.9,341.61,345.01,341.56,342.48,342.96,341.69,343.49,342.43,345.99,352.69,348.96999999999997,345.28999999999996,343.84999999999997,342.84999999999997,344.0518181818182,343.6118181818182,344.5918181818182,342.39181818181817,341.27181818181816,343.69,349.0018181818182,348.89181818181817,355.89181818181817,357.9018181818182,356.4323076923077,355.8023076923077,355.8123076923077,359.16,360.3823076923077,363.67,363.9457142857143,362.5157142857143,361.23,356.84,354.51,351.6470588235294,351.7070588235294,349.7770588235294,356.76,358.36,363.26714285714286,363.3357894736842,364.07000000000005,362.3357894736842,362.29,369.4657894736842,373.0057894736842,374.42578947368423,373.63,376.35,377.0570588235294,383.1970588235294,385.22,389.72,386.29,386.35,380.5370588235294,381.26,371.98705882352937,365.54705882352937,356.41714285714284,355.14714285714285,349.78,348.7457894736842,344.17,341.84,347.7709090909091,353.0121621621622,370.96000000000004,362.6957142857143,363.1323076923077,L7
2001-10-29 21:41:57+00:00,,,,,,,,,,,,,,,,,,,,,338.28,339.2,343.36727272727273,342.10727272727274,349.45727272727277,347.6272727272727,331.15727272727275,339.50333333333333,340.89727272727276,345.46727272727276,346.39727272727276,348.07727272727277,346.11615384615385,349.6361538461539,350.5661538461539,353.55333333333334,357.8261538461539,359.6166666666667,357.48571428571427,354.7157142857143,352.03,350.02,347.11,345.52411764705886,346.0641176470588,348.4341176470588,347.7655555555555,353.36555555555555,355.9804761904762,361.45947368421054,357.84,360.6094736842105,362.57,365.7294736842105,367.25947368421055,370.76947368421054,372.86,379.62,374.45411764705887,381.84411764705885,383.21,386.03,378.27555555555557,380.96555555555557,371.24411764705883,371.31555555555553,370.30411764705883,368.54411764705884,360.9804761904762,354.7404761904762,348.3255555555555,355.88947368421054,347.7666666666667,343.35,348.39363636363635,354.62567567567567,,357.0157142857143,352.66615384615386,L7
2002-02-02 21:42:30+00:00,,,,312.24857142857144,311.33857142857147,308.01,308.37,322.06,324.65,320.26222222222225,317.90222222222224,317.72222222222223,,,,,,,,,,,,,,,,,,,,,,,,329.3966666666667,340.15538461538466,340.7633333333333,337.7842857142857,330.25428571428574,330.18,330.71,328.44,329.2770588235294,332.2870588235294,326.8370588235294,322.51111111111106,326.0011111111111,332.1195238095238,338.12157894736845,339.97999999999996,337.63157894736844,335.53,342.35157894736847,345.85157894736847,354.69157894736844,358.96999999999997,358.21999999999997,361.0970588235294,362.79705882352937,372.41,370.01,366.01111111111106,364.9611111111111,365.0670588235294,361.4211111111111,354.4570588235294,345.5270588235294,339.9195238095238,334.8695238095238,328.57111111111107,335.42157894736846,333.1533333333333,346.01,345.17454545454547,358.6348648648648,381.68333333333334,377.13428571428574,367.35538461538465,L7
2002-02-18 21:42:30+00:00,354.84999999999997,343.7933333333333,330.7633333333333,322.87571428571425,325.43571428571425,324.0,321.51,326.46,330.79,334.8255555555555,331.71555555555557,333.8955555555555,334.75555555555553,334.4,338.02,336.67555555555555,342.10555555555555,345.98555555555555,342.45000000000005,343.43,340.98,343.44,341.54818181818183,337.6981818181818,340.1181818181818,333.8181818181818,329.5981818181818,328.8866666666667,333.5281818181818,337.28818181818184,341.8181818181818,339.1981818181818,341.35538461538465,336.09538461538466,342.85538461538465,345.7866666666667,348.0153846153846,356.79333333333335,354.4328571428572,350.5628571428572,344.035,342.675,342.135,342.32882352941175,341.08882352941174,335.20882352941175,340.77777777777777,342.67777777777775,349.61523809523806,354.3063157894737,355.08,353.0863157894737,358.7,359.7863157894737,369.9663157894737,370.9863157894737,373.64,372.41,377.32882352941175,379.2288235294118,386.925,382.095,380.09777777777776,374.65777777777777,372.0388235294118,366.79777777777775,367.55882352941177,364.20882352941175,356.23523809523806,350.6552380952381,348.8277777777778,349.2063157894737,353.8933333333333,353.535,353.2490909090909,358.53864864864863,381.27333333333337,374.77285714285716,373.46538461538466,L7
2002-08-29 21:41:39+00:00,362.1,341.31,330.36,325.12142857142857,328.07142857142856,324.08,326.49,330.8,334.12,339.1366666666667,336.7666666666667,331.6466666666667,332.49666666666667,339.53,343.87,341.7366666666667,349.56666666666666,357.7866666666667,352.52,,,,,,,,,,,,,,,,,,363.28538461538466,364.73,362.61571428571426,358.68571428571425,357.1,354.77,355.72,356.9394117647059,355.16941176470584,355.77941176470586,357.4733333333333,361.4133333333333,364.07714285714286,367.60789473684207,368.71,369.5178947368421,373.27,375.7678947368421,379.3778947368421,378.4478947368421,381.99,383.57,383.78941176470585,389.35941176470584,394.81,390.6,390.8533333333333,389.8433333333333,385.84941176470585,384.7233333333333,385.67941176470583,384.92941176470583,374.33714285714285,372.09714285714284,371.05333333333334,373.4478947368421,376.72,382.23,388.01727272727277,386.23324324324324,397.68,382.2557142857143,376.80538461538464,L7
2002-09-14 21:41:31+00:00,357.59999999999997,344.8933333333333,332.2233333333333,320.6928571428572,317.1828571428572,320.82,325.88,329.85,331.96,335.57222222222225,335.51222222222225,331.9322222222222,330.3622222222222,330.1,333.64,334.4822222222222,343.77222222222224,355.59222222222223,349.07000000000005,356.12,358.62,358.89000000000004,360.5490909090909,347.44909090909096,342.63909090909095,345.37909090909096,344.07909090909095,345.6766666666667,347.39909090909094,346.33909090909094,343.2290909090909,347.8590909090909,346.96461538461534,352.13461538461536,354.91461538461533,354.5966666666667,359.1146153846154,361.04333333333335,355.3514285714285,351.44142857142856,354.985,353.625,350.535,349.34,352.01,351.04,354.6611111111111,357.2411111111111,358.5309523809524,360.5305263157895,366.48,365.73052631578946,367.64,369.4005263157895,371.49052631578945,374.8405263157895,377.6,380.51,379.23,384.67,388.465,390.395,381.9111111111111,385.0011111111111,379.99,380.5211111111111,379.96,378.32,375.7009523809524,373.2609523809524,368.8011111111111,369.5705263157895,377.3533333333333,381.655,384.77454545454543,387.3321621621622,394.16333333333336,379.52142857142854,377.8546153846154,L7
2002-11-01 21:41:30+00:00,333.87,318.52,306.59,306.99857142857144,305.29857142857145,301.21,304.49,307.26,312.26,319.85,317.09,319.75,313.3,307.94,313.11,314.01,319.21,323.07,331.05,336.63,333.82000000000005,332.72,332.6890909090909,330.6790909090909,312.1190909090909,327.32909090909095,318.7990909090909,320.48,303.1790909090909,316.1790909090909,317.45909090909095,318.77909090909094,320.4030769230769,323.6030769230769,,327.06,335.5730769230769,336.33,331.6542857142857,329.12428571428575,324.36,326.89,323.68,325.6094117647059,328.2294117647059,327.91941176470584,327.6,333.18,341.16285714285715,345.11105263157896,346.54,347.92105263157896,349.24,352.13105263157894,356.521052631579,357.67105263157896,356.54,358.33,358.89941176470586,364.5994117647059,367.54,364.77,369.25,364.36,362.5994117647059,362.86,360.53941176470585,355.0094117647059,352.98285714285714,356.6828571428572,355.61,360.44105263157894,364.16,367.62,370.70454545454544,371.4562162162162,378.84999999999997,358.26428571428573,346.3830769230769,L7
2003-01-20 21:42:09+00:00,355.27,338.27,331.84,329.0057142857143,329.5057142857143,329.6,325.61,330.33,335.02,336.8333333333333,342.4433333333333,339.1333333333333,333.18333333333334,334.63,337.8,339.12333333333333,345.7333333333333,351.4133333333333,349.27000000000004,355.54,354.59000000000003,360.8,342.8418181818182,320.5618181818182,296.4918181818182,341.2918181818182,335.01181818181817,328.88,335.0318181818182,339.96181818181816,343.9018181818182,342.7218181818182,340.7,342.6,338.83,342.82,349.22,348.21999999999997,350.35285714285715,346.98285714285714,344.03,346.62,341.7,345.6564705882353,344.4664705882353,343.2964705882353,343.12666666666667,347.00666666666666,347.36857142857144,349.4505263157895,357.55,356.97052631578947,361.98,358.22052631578947,364.35052631578947,366.3405263157895,366.44,371.15000000000003,375.4864705882353,377.33647058823533,388.57,381.23,387.56666666666666,381.2666666666667,379.7464705882353,379.5366666666667,376.7864705882353,373.5564705882353,368.05857142857144,362.6385714285714,367.06666666666666,366.98052631578946,360.38,372.21,372.42090909090905,376.81243243243244,395.14,374.1328571428572,360.18,L7
2003-02-05 21:42:17+00:00,350.74,336.99666666666667,329.0966666666667,327.74,328.33,329.6,325.97,327.16,331.64,333.7511111111111,332.76111111111106,332.39111111111106,331.0411111111111,336.15,337.59,335.3411111111111,343.76111111111106,349.20111111111106,344.90999999999997,343.59,345.42999999999995,344.2,340.21,326.43,295.79,330.9,331.03,334.9633333333333,335.17,337.54,336.41,332.62,335.5761538461539,334.40615384615387,334.17615384615385,337.2133333333333,344.41615384615386,350.28666666666663,351.23,347.87,343.135,343.665,338.865,333.87882352941176,335.20882352941175,340.12882352941176,339.05555555555554,345.46555555555557,346.49333333333334,346.71526315789475,350.25,351.85526315789474,356.82,364.4952631578947,359.48526315789474,366.9952631578947,363.39,366.01,369.7188235294118,375.45882352941175,374.855,381.375,376.65555555555557,374.3955555555555,376.6588235294118,370.19555555555553,371.31882352941176,364.63882352941175,363.9233333333333,364.9433333333333,361.15555555555557,369.10526315789474,365.8366666666667,378.655,374.26,384.6443243243243,391.3066666666667,367.93,367.87615384615384,L7
2003-02-21 21:42:20+00:00,353.10999999999996,340.56,332.72,328.02285714285716,325.6928571428572,326.52,320.92,325.07,336.39,334.37,326.9,328.31,331.52,339.45,341.24,,,,,,345.88,344.08,345.67727272727274,334.48727272727274,317.7572727272727,336.05727272727273,334.40727272727275,335.8,333.73727272727274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.22941176470584,372.04941176470584,378.835,382.055,,,371.53941176470585,376.79,373.9394117647059,369.1294117647059,359.87428571428575,354.51428571428573,353.28,361.1963157894737,360.36,363.475,366.93363636363637,370.6667567567568,384.90000000000003,372.56142857142856,368.53153846153845,L7
2003-04-10 21:42:26+00:00,339.96,337.96,330.2,317.13142857142856,322.4214285714286,321.92,327.08,328.0,330.79,331.6933333333333,330.0333333333333,332.0133333333333,329.7033333333333,324.56,331.61,330.5433333333333,336.7133333333333,342.06333333333333,345.64000000000004,,,,,,,,,,,,,,,,,,,,,,337.57,340.64,337.87,340.18823529411765,340.4882352941176,341.37823529411764,344.7166666666667,346.2766666666667,352.03714285714284,355.4268421052632,359.24,355.69684210526316,362.12,360.6768421052632,364.0368421052632,363.62684210526317,361.22,364.45,366.49823529411765,366.2982352941176,378.06,372.45,375.25666666666666,366.0266666666667,365.18823529411765,365.1466666666667,362.75823529411764,362.3482352941176,358.1771428571428,351.33714285714285,354.6466666666667,352.8568421052632,356.66,352.96,,,,,,L7
