,dates,nzd0552-0000,nzd0552-0001,nzd0552-0002,nzd0552-0003,nzd0552-0004
0,1999-07-16 22:13:35+00:00,,,,,
1,1999-10-04 22:13:49+00:00,,,,124.60808342963365,
2,1999-10-13 22:07:36+00:00,215.94677068907714,,170.25275805357438,,176.4096490621994
3,1999-11-05 22:13:40+00:00,196.11004246845098,,178.6810850206263,,182.1611068296852
4,1999-12-07 22:13:41+00:00,,,193.32947351610463,,
5,1999-12-16 22:07:33+00:00,196.06343151448556,,180.7544090011529,,186.19101339851503
6,2000-02-02 22:07:23+00:00,180.73741588911548,159.51293677584343,164.79021621885812,140.20465418268978,179.39925267906446
7,2000-05-08 22:06:44+00:00,,154.52649088738323,167.9620781138822,,213.47807312608316
8,2000-05-31 22:12:42+00:00,,,,,215.68800840420832
9,2000-07-11 22:06:05+00:00,147.36506652985497,150.6456862643408,167.48609174204825,,170.04495855588937
10,2000-07-27 22:05:48+00:00,,,,,
11,2000-09-13 22:05:13+00:00,176.31512620782738,,174.49153466798333,,170.53551758916865
12,2000-09-20 22:11:14+00:00,,127.55742857010543,,138.292208140634,
13,2000-10-15 22:04:43+00:00,227.2149333668366,,192.93729875363437,,192.84865908438957
14,2000-12-02 22:04:57+00:00,195.32685334031754,,190.80175580526242,,197.02826549292172
15,2000-12-25 22:11:14+00:00,182.66983983542102,,154.1499005161483,,177.39488624141
16,2001-01-03 22:05:00+00:00,221.15037561775756,,194.55427122740937,171.79417554552094,199.03882084279988
17,2001-01-10 22:11:15+00:00,,,,,
18,2001-02-11 22:11:12+00:00,188.47217215074056,,164.96175353468647,,169.93618566688764
19,2001-02-20 22:05:00+00:00,,,,,
20,2001-02-27 22:11:06+00:00,,,,,
21,2001-04-16 22:10:54+00:00,,152.6387165256659,164.89933555938697,168.43397407080676,196.3232890795308
22,2001-07-14 22:03:57+00:00,,,139.766528691042,,
23,2001-08-15 22:03:50+00:00,,152.1249821237068,163.9274525154232,141.35094923371952,195.20046718505463
24,2001-11-03 22:02:58+00:00,,,,,
25,2001-11-26 22:09:21+00:00,219.4724978027996,,,,202.3943049799594
26,2002-01-29 22:09:33+00:00,,,,,
27,2002-03-11 22:03:55+00:00,,,,,
28,2002-05-14 22:03:19+00:00,218.67249148273092,,,,
29,2002-06-15 22:03:07+00:00,,,,,
30,2002-07-08 22:09:12+00:00,,,,,
31,2002-08-02 22:02:48+00:00,,171.28997700798604,199.99669585889754,,206.57888577931286
32,2002-08-09 22:08:57+00:00,,,,,
33,2002-08-18 22:02:45+00:00,222.031908951009,151.24796921921237,,141.71503922560638,
34,2002-08-25 22:08:48+00:00,236.02831312302064,,,77.97906102856244,
35,2002-09-10 22:08:43+00:00,,,,,
36,2002-10-28 22:08:34+00:00,174.9433553641438,167.86041623396613,184.68562391299832,,191.94254135518912
37,2002-11-29 22:09:01+00:00,201.25474094798224,195.9009285118713,209.42564796665357,,213.08148195363145
38,2002-12-31 22:09:08+00:00,190.3595494018681,,183.17202691031514,,176.97372285492747
39,2003-02-10 22:03:16+00:00,196.5553840942583,192.98019778467423,215.37992907424214,,205.61927815708822
40,2003-02-26 22:03:16+00:00,219.31547363478734,,213.27855416109506,214.27324716221057,242.1301500539418
41,2003-03-05 22:09:31+00:00,,,,,
42,2003-03-21 22:09:27+00:00,,,,,
43,2003-05-01 22:03:22+00:00,,170.6022151696816,171.33964070453544,179.24367919356857,194.19542472528067
44,2003-05-24 22:09:28+00:00,,,,171.23058143194777,221.27070156198735
45,2003-07-28 21:51:16+00:00,,,,,
46,2003-08-05 22:02:59+00:00,,,,,
47,2003-08-13 21:51:32+00:00,,,,,196.9306947987269
48,2003-10-07 21:58:35+00:00,215.02229613819006,,170.22000762518272,134.33129353948584,
49,2003-10-15 22:08:58+00:00,,,193.53624839929137,,169.9470012606882
50,2003-10-24 22:02:58+00:00,,,,,
51,2003-11-16 22:09:23+00:00,,,,133.9588984884021,153.374337813735
52,2003-11-17 21:52:57+00:00,222.84415989963762,173.58169661399683,,149.2812154975952,168.63501761632637
53,2003-12-11 22:03:21+00:00,,,,,
54,2003-12-26 21:59:30+00:00,,,192.69673718685146,,151.04123259455977
55,2004-01-12 22:03:31+00:00,216.84794352949658,202.33747117477316,195.9760218103193,,185.466578636717
56,2004-01-20 21:53:24+00:00,,,207.92485157344672,,177.4381645007835
57,2004-01-27 21:59:38+00:00,,209.14387223487333,202.76414812153934,,197.8169045360702
58,2004-03-31 21:59:59+00:00,,,175.60239129148675,,178.8517411185438
59,2004-04-25 21:54:35+00:00,,193.4821698094496,204.22730878030157,,193.5749947002815
60,2004-05-02 22:00:57+00:00,,,,135.92840044936884,167.22626528754677
61,2004-05-18 22:01:26+00:00,,,228.44573061201083,,
62,2004-05-19 22:03:47+00:00,,,,,
63,2004-05-26 22:09:57+00:00,,,,,
64,2004-06-04 22:03:43+00:00,,,,,
65,2004-06-11 22:09:50+00:00,,,,119.8287253417883,
66,2004-06-12 21:55:59+00:00,,,,,
67,2004-07-29 22:09:38+00:00,,156.7108193873531,,124.04140281553956,150.45630410260708
68,2004-07-30 21:57:15+00:00,,219.7443009993965,194.38647225501106,,158.89464319922712
69,2004-08-23 22:03:23+00:00,,,,,
70,2004-08-31 21:58:03+00:00,243.15132296324742,205.87408234745942,186.11924380726416,,
71,2004-09-08 22:03:17+00:00,195.38422653854414,,197.479999890625,,182.9757564557284
72,2004-09-24 22:03:36+00:00,,,,,
73,2004-10-17 22:09:26+00:00,,,,,
74,2004-10-18 21:59:11+00:00,227.25341881623336,198.84313170306623,196.95682220909774,,211.9688913693447
75,2004-11-11 22:03:32+00:00,225.06032651873178,,185.0420594682929,,222.73067294951335
76,2004-11-18 22:09:45+00:00,,168.39079272658074,185.67504329159934,,217.0611283359205
77,2004-11-27 22:03:41+00:00,,,,,
78,2005-01-13 22:06:52+00:00,256.23335593428163,,,,232.63334733711073
