,dates,aus0312-0000,aus0312-0001,aus0312-0002,aus0312-0003,aus0312-0004,aus0312-0005,aus0312-0006,aus0312-0007,aus0312-0008,aus0312-0009,aus0312-0010,aus0312-0011,aus0312-0012,aus0312-0013,aus0312-0014,aus0312-0015,aus0312-0016,aus0312-0017,aus0312-0018,aus0312-0019,aus0312-0020,aus0312-0021,aus0312-0022,aus0312-0023,aus0312-0024,aus0312-0025,aus0312-0026,aus0312-0027,aus0312-0028,aus0312-0029,aus0312-0030
0,1987-05-22 23:08:32+00:00,187.35476775902615,206.12490306068807,204.59015438992574,211.9598534717478,217.8586259256065,217.07960952982722,204.75732777995103,208.22210579142674,210.34825100733516,207.46462930561992,207.26875190130806,206.0940078630949,208.09071594228786,220.2367100836964,219.50482996962015,225.56352174635103,230.56309828209422,229.76955161126875,217.4632597218288,212.9096968066177,217.48036616041998,218.7734547199599,222.4198779782167,225.57230120634375,218.28649974806893,222.12799960653976,228.9527412170467,234.83227506124305,238.62372881845522,237.14724813523702,235.5293776825737
1,1987-05-29 23:14:53+00:00,196.25108253446038,209.4769597666372,206.4674471755397,214.8204069384426,221.87737689316958,216.52129723108254,203.53999102113804,212.92998685169817,216.31489702565236,212.13886028042216,205.42957057413588,210.98802798117808,209.1453051615588,216.98427623612284,213.29877581050187,220.24581218152193,229.37274576863726,230.88308638873718,213.65889795030608,209.0364985007827,217.2208111981914,217.20506976940436,221.72503556826857,224.3773968010803,213.86337974358682,225.36042889170346,232.5773545374558,242.38945172833533,245.4999514439171,243.72970200223492,239.0821644041849
2,1987-08-17 23:16:48+00:00,213.9546751229169,217.18416419899867,225.60013471492033,231.62574712530144,218.97385142813226,220.8484061076474,218.92943560231214,215.07620629328784,228.48693650702097,234.5126923888876,222.87560618344747,224.72257236670401,211.24478228776044,224.0081430108171,229.83038686852052,231.60574380593889,231.52904594417558,236.25732664981203,218.86675828294554,227.66597414542434,236.80759463522617,246.2757934126626,245.30746733281424,240.14604381225755,233.8426679901934,246.98348022235896,237.76826770577497,249.49731957978722,241.3830136169207,235.75810091233822,232.58112498802197
3,1987-09-02 23:17:14+00:00,198.7933257954215,205.34164244664038,206.4969410195566,214.1179047793563,208.7395252917552,208.39619830484318,193.86410821868986,199.55870668590373,208.93285993950172,214.00653227945494,210.83221711376672,204.90300462225164,203.28709295433052,213.82322488653224,210.6172414460614,211.91108502984642,226.22895267268223,220.4259150371666,205.1229076660131,206.05049256616638,219.29471487448112,219.91596771044837,219.8467832688354,222.755542410021,219.99513307767126,225.24216392299408,228.43039778610122,228.4348305440135,231.07777105307164,229.18247437241368,229.30410391282183
4,1987-09-18 23:17:38+00:00,216.59868227837495,225.09724477800785,222.47880801473144,221.9645580069305,219.24577657865157,223.70617146367576,218.29803850320397,217.3783635324975,229.07071027363895,227.11733897157836,222.937207839756,214.7098024506952,215.28943020970195,222.7519557100188,221.9410881154252,224.40243885595487,231.0446687388753,224.09129382479534,208.00284377726675,224.01287027378592,235.26104804450856,238.20038216153458,234.015281762554,236.9642156306216,236.01904119490692,236.31821301439606,247.76883134151774,252.450286949327,239.75603548756214,234.2764612405114,232.63598244682632
5,1987-09-27 23:11:39+00:00,230.1447664580874,229.12966036233803,228.32771329013227,225.35147186995053,221.5243761162523,229.86861313436185,227.04200919322417,224.8474582309145,238.3591506600867,238.59481692872316,235.02117059386438,226.7896408452605,226.7832442392256,226.79915191130706,230.26599204069532,230.05109268993158,238.7251223231418,232.19222358699392,219.9963524383535,225.9558982019299,247.21704634453425,246.40826618763498,246.08222628977973,241.16791790172414,244.23644079786888,243.43067368413898,248.8795512006128,255.81699358551688,246.4569403695622,244.13514616081315,238.70379864585146
6,1987-10-04 23:17:58+00:00,205.59894579416934,213.9026174994889,221.25060528611257,214.2357857635649,216.15665763296823,216.81707013784552,205.93430708273775,206.0670750914764,217.7187108056662,220.9245503659378,216.73865453418497,209.69542220440627,209.56799761090528,221.0077365442576,213.4442625233999,215.58872060205047,222.91145763507686,218.59551509602633,197.54530963534663,218.6775683289822,230.058689762853,232.23872333267119,230.6158709812364,238.59301080816894,234.88879822041957,234.7685681734477,241.3284560431452,244.4076524373075,240.89637661849775,229.62875978327563,228.21526953092115
7,1987-10-13 23:11:57+00:00,221.33401071629885,226.50496235531554,229.0206050206997,220.3271075515545,215.61898498658425,228.49293772282667,221.46865872718993,226.15477604770643,230.02857009529407,231.3396950799071,225.60921000817822,220.90043170637452,210.58523039875587,228.18591792083154,220.3385965962917,223.9490318937972,224.2258374396269,223.46765621560868,208.84757240414154,219.54542235233538,239.08885845768623,243.33458064080202,240.59048503440044,241.34277772392508,240.32178195833433,241.6555374080236,245.36343227351801,250.4873641024018,242.16278563761284,232.55122175639292,228.90373504171012
8,1987-10-20 23:18:15+00:00,205.2344817400617,213.25700372553274,213.07417424737363,216.48240993630196,213.6217481266584,214.5588433588089,206.8827744202338,209.9799032141959,222.98211328414553,225.97402380280207,226.14217800471013,210.36294797429068,203.7305717085113,220.57813306540436,209.98642436766016,212.451594799204,225.08701089610284,221.64545800449957,193.59620008679093,215.7642357666844,237.28933034995123,223.99405324387084,232.93243169329054,240.78914122883685,226.1739930310897,215.28388932326718,209.63498788004657,,205.08941630303514,213.0655813141261,212.2298302313484
9,1987-10-29 23:12:13+00:00,227.14306923188929,223.929795046452,223.0920569372785,227.0548793655774,224.5113596117727,237.19007001139514,225.5160757299288,223.91853907527025,224.35076832175318,235.28519414365925,230.33300412251248,225.21211680261692,219.888295930287,230.49238425027977,230.23688255469006,231.50675164657807,244.34449002064244,233.33655861362763,218.91829445756636,227.73032946414736,245.74654008826082,228.50389329244578,251.98150968059898,257.7778655631405,242.81520715930208,240.37872177285863,251.1007242910157,257.75710247602524,244.21846233154218,240.8435787721736,242.55116656679525
10,1987-11-14 23:12:35+00:00,224.26752408116488,221.2361042880695,220.47178042490663,225.8135621044091,223.0526298261036,228.1889414133468,221.11899331995153,221.36955041550266,225.56165427744764,231.03397069118597,221.7058540690861,225.24530413793684,220.29093932613677,221.79193603335017,222.91898392946365,227.44382428306272,231.91125135996708,234.10352461866185,215.82740490386126,227.82962858880245,237.0215954148169,229.68871519151958,236.43171507224594,243.1923751591915,236.0576396010066,229.08750093657227,239.70887415107796,249.52430663999118,238.65924029783872,229.68477398506386,234.46203617333092
11,1987-11-21 23:18:53+00:00,228.04023316924668,226.18664437780652,223.45289121650626,228.96758225105333,224.74884079842937,232.55743032513024,230.1747856263427,225.93609849144937,234.61890364583573,235.60576907359268,234.59853658845466,231.09262417291788,225.68972575965478,230.87002682008176,228.09920539099232,229.40820694604497,237.7988894628993,234.70385836622373,226.24574602446057,235.06024334708908,239.56400543118022,232.15956053538622,248.48780920177907,249.39688302081314,245.6189034503102,231.1859835471385,249.98818552051785,250.149432050869,238.1595740703607,242.92929392008065,238.72795196660758
