,dates,per0140-0000,per0140-0001,per0140-0002,per0140-0003,per0140-0004,per0140-0005,per0140-0006,per0140-0007,per0140-0008,per0140-0009
0,1984-05-06 14:44:27+00:00,,,,,,,,,,
1,1984-12-25 14:41:08+00:00,128.18713351051488,138.66583478197688,151.65512165756724,171.99115416234167,159.10218545339512,133.27077311051428,148.80458155846796,141.9683538855034,129.4781688994019,130.40849914805943
2,1986-04-19 14:36:16+00:00,139.8308833915077,149.6717347713664,165.55104716569977,161.2381168431596,155.43640246654488,133.04917286505193,139.94872032460046,136.0788653178599,129.20170354066073,130.69513370510708
3,1986-05-05 14:35:53+00:00,119.01633670774116,126.1808203922978,134.80813569105644,141.61333113333177,146.7255153600206,128.40479231534763,125.85532840704673,127.73317885582497,121.20740451406515,111.36170833100492
4,1986-08-09 14:32:48+00:00,,,,,,,,,,
5,1986-08-25 14:32:12+00:00,,,,,,,,,,
6,1986-09-10 14:31:38+00:00,,,,,,,,,,
7,1986-09-26 14:31:09+00:00,,,,,,,,,,
8,1986-10-12 14:30:38+00:00,,,,,,,,,,
9,1987-02-08 14:37:40+00:00,143.6638747206612,143.46737508609587,167.55914094716672,171.71455461798487,157.34686929850295,142.65783548705608,152.28240056894873,151.9862196433325,120.98726184955498,134.68847242427825
10,1987-03-05 14:32:27+00:00,144.96129589941026,146.6506253918946,166.30867032430714,172.43966791872904,164.89319045785436,152.05630374381474,156.41766988391828,152.50037133901034,140.8376496026328,131.9411532821334
11,1987-04-06 14:33:36+00:00,,,,,,,,,,
12,1987-05-24 14:35:00+00:00,122.65926176197708,118.13143562117584,133.22213051388476,151.1738391403672,151.98550095745424,119.5205040568198,103.24250563933346,116.38145717421715,124.52329981933124,113.9505182300243
13,1987-06-09 14:35:23+00:00,,,,,,,,,,
14,1988-01-03 14:39:48+00:00,134.84937555330376,142.02862613137648,154.76533833626286,170.5181973982765,181.9240268528037,142.84202273699105,119.84595386817635,128.94987608777328,135.96562468286638,105.18613315510112
15,1988-01-26 14:46:24+00:00,144.0259551205871,156.08579876414393,174.4917177635649,184.20584765048238,189.9075748732361,173.2642612750976,153.11704529161386,131.19482328519177,143.94342369322374,141.26847851885586
16,1988-02-04 14:40:24+00:00,143.47022038306798,147.88340789511452,149.6886691298366,164.30933926092877,163.82148169113128,153.78152580622896,149.98457938205527,131.20556651098138,129.23334507357276,125.60573937967006
17,1988-03-07 14:40:48+00:00,139.97836093780617,134.64562877080016,153.1901482692349,166.94140813517365,167.74320622729306,153.57086693468466,159.00804181574756,155.6810649970382,166.73910241067057,
18,1988-03-23 14:40:56+00:00,130.53733146119612,133.31209404026268,147.4313619896794,154.30077399578744,154.23129354129384,139.48658242578477,132.86764740059493,127.82336740815111,123.71330118178932,121.86979627914307
19,1988-04-08 14:41:02+00:00,133.42103467103752,139.3198127497026,150.0714141207026,155.00999942568885,158.53382218659146,145.1017954998455,133.09522610761675,128.13099575501911,131.92818715397968,125.48977587773952
20,1988-05-10 14:41:17+00:00,,,,,,,,,,
21,1988-06-11 14:41:30+00:00,,,,,,,,,,
22,1988-06-27 14:41:35+00:00,,,,,,,,,,
23,1988-09-15 14:41:41+00:00,,,,,,,,,,
24,1988-11-02 14:41:33+00:00,122.38340911587952,126.80852775829533,141.07294381226967,158.0349696588443,145.62671446457026,123.21219156500341,120.15057958558172,114.82171465684667,111.04627107707681,109.65123795883129
25,1989-03-01 14:46:53+00:00,132.1002794887345,141.24930399184112,148.28380180923045,157.60925781396554,152.23507116841498,135.40703732928154,141.38324746166722,132.08357903137411,118.54926300310517,123.31024961628198
26,1989-03-10 14:40:26+00:00,118.31164678793535,128.235979177298,139.02842453245302,143.50368302069216,143.86965667495673,135.1061078264246,129.87448820602214,128.9682457774505,120.03838697606558,122.7273647193479
27,1989-04-27 14:39:44+00:00,,,,,,,,,,
28,1989-06-14 14:38:51+00:00,,,,,,,,,,
29,1989-07-16 14:38:17+00:00,,,,,,,,,,
30,1989-10-04 14:36:35+00:00,116.47847421242477,132.6010359188799,127.38693797820186,121.2182195921559,141.85824155997884,128.79368125102812,116.19431280386128,110.30924961852648,99.25756127537834,96.11196550759277
31,1990-01-24 14:33:08+00:00,133.83040728817832,139.62069889180387,132.35502598561035,139.1169950991883,143.3001126424505,133.17918630962086,122.16550164549395,113.12683187206176,109.62531339117417,
32,1990-02-09 14:32:37+00:00,135.03195219446766,151.88642410817363,156.74091538736906,177.78769380688482,,168.84668217661786,,149.39601590942388,138.97790669911438,
33,1990-02-25 14:32:08+00:00,,,,,,,,,,
