,dates,per0140-0000,per0140-0001,per0140-0002,per0140-0003,per0140-0004,per0140-0005,per0140-0006,per0140-0007,per0140-0008,per0140-0009
0,1984-05-06 14:44:27+00:00,,,,,,,,,,
1,1984-12-25 14:41:08+00:00,130.3620152567197,140.8407165281817,155.07279297303194,174.98161656337328,161.27706719959994,137.2580563118898,151.19695147929326,143.8086384399844,131.47181050008965,133.39896154909104
2,1986-04-19 14:36:16+00:00,141.06184725011207,150.90269862997076,167.48541894350663,162.9306921487406,156.66736632514923,135.30593993915994,141.30278056906525,137.12045012129437,130.33008707771472,132.3877090106881
3,1986-05-05 14:35:53+00:00,122.50340898682154,129.66789267137818,140.2878207010399,146.40805551706728,150.212587639101,134.79775816032833,129.69110791403514,130.6837784765853,124.4038874365555,116.15643271474045
4,1986-08-09 14:32:48+00:00,,,,,,,,,,
5,1986-08-25 14:32:12+00:00,,,,,,,,,,
6,1986-09-10 14:31:38+00:00,,,,,,,,,,
7,1986-09-26 14:31:09+00:00,,,,,,,,,,
8,1986-10-12 14:30:38+00:00,,,,,,,,,,
9,1987-02-08 14:37:40+00:00,147.53975715326527,147.34325751869994,173.64981334125883,177.04389296281545,161.22275173110702,149.7636199468302,156.5458712448132,155.26581247092057,124.54015407944205,140.01781076910882
10,1987-03-05 14:32:27+00:00,140.7332854224748,142.42261491495915,159.66465386055143,166.62615351294278,160.6651799809189,144.3049512027664,151.76685835928927,148.92282401237264,136.96197333210864,126.12763887634713
11,1987-04-06 14:33:36+00:00,,,,,,,,,,
12,1987-05-24 14:35:00+00:00,125.45310811292998,120.92528197212874,137.61246049395362,155.01537787292744,154.77934730840713,124.64255570023346,106.31573662538165,118.74548100963884,127.08432564103808,117.79205696258454
13,1987-06-09 14:35:23+00:00,,,,,,,,,,
14,1988-01-03 14:39:48+00:00,141.46247203459518,148.6417226126679,165.15734709257796,179.6112050600522,188.53712333409513,154.96603295269202,127.12035999759692,134.5455731104045,142.02762979071684,114.27914081687683
15,1988-01-26 14:46:24+00:00,143.64512928475455,155.70497292831138,173.89327716439948,183.68221212621262,189.52674903740353,172.56608057607124,152.69813687219806,130.87258603948732,143.59433334371056,140.7448429945861
16,1988-02-04 14:40:24+00:00,146.1639674137661,150.57715492581264,153.9217001780765,168.01324142813868,166.5152287218294,158.7200620291755,152.9477011158232,133.4848909215721,131.70261318504603,129.30964154687996
17,1988-03-07 14:40:48+00:00,137.17941106127066,131.84667889426464,148.79179846325053,163.09285205493734,164.94425635075754,148.4394588277029,155.9291969515585,153.31272279381585,164.17339835717968,
18,1988-03-23 14:40:56+00:00,124.98273131612893,127.7574938951955,138.70270461885954,146.66319879632005,148.67669339622665,129.30314882649492,126.75758724102103,123.1233211315558,118.62158438214439,114.2322210796757
19,1988-04-08 14:41:02+00:00,128.37299162343828,134.27176970210337,142.1387750459038,148.0689402352399,153.48577913899223,135.84704991258025,127.54237875525759,123.85957471474283,127.30081436034705,118.54871668729056
20,1988-05-10 14:41:17+00:00,,,,,,,,,,
21,1988-06-11 14:41:30+00:00,,,,,,,,,,
22,1988-06-27 14:41:35+00:00,,,,,,,,,,
23,1988-09-15 14:41:41+00:00,,,,,,,,,,
24,1988-11-02 14:41:33+00:00,125.44434130580882,129.86945994822463,145.88298011073,162.24375141999707,148.68764665449956,128.8239005798738,123.51760499450396,117.41173420217146,113.85212558451201,113.86001971998408
25,1989-03-01 14:46:53+00:00,131.3160832262046,140.46510772931123,147.0514933966835,156.53098795298695,151.4508749058851,133.96934418131008,140.52063157288435,131.420028347695,117.83041642911944,122.23197975530339
26,1989-03-10 14:40:26+00:00,114.38477898082309,124.30911137018573,132.85763226413374,138.1042397859128,139.94278886784446,127.9068501800521,125.55493361819865,125.64551147912475,116.43875815287934,117.32792148456855
27,1989-04-27 14:39:44+00:00,,,,,,,,,,
28,1989-06-14 14:38:51+00:00,,,,,,,,,,
29,1989-07-16 14:38:17+00:00,,,,,,,,,,
30,1989-10-04 14:36:35+00:00,117.25909825840105,133.38165996485617,128.61363290759317,122.2915776553733,142.63886560595512,130.22482533531797,117.05299925443519,110.96977765742949,99.97313331752326,97.18532357081017
31,1990-01-24 14:33:08+00:00,140.51007895107827,146.30037055470382,142.85165288445313,148.30154363567573,149.97978430535045,145.42525102493744,129.5131404746839,118.77886174066941,115.74834574883246,
32,1990-02-09 14:32:37+00:00,140.95756853229685,157.8120404460028,166.05259820395779,185.93541627139996,,179.71031212930473,,154.40999896451012,144.4097216754578,
33,1990-02-25 14:32:08+00:00,,,,,,,,,,
34,1990-03-13 14:31:33+00:00,126.36025501024832,134.40846310158173,136.64472581726906,145.48861478411422,151.3526725503861,132.82680081354906,125.1007524964952,117.56001592087199,112.29354123211453,117.86713270210986
35,1990-03-29 14:31:02+00:00,125.56079323418311,131.97380764055902,140.67691054848132,146.46081157998907,155.25180663173705,131.094220621715,114.1655281735082,117.14932076114948,116.85925998036444,125.34054813056217
36,1990-04-14 14:31:10+00:00,120.68216465983093,132.7830345579139,143.6522663552514,148.99572649528756,151.68576432971736,124.315103979052,115.81492297492574,123.72516705491311,115.9340257302093,111.24333950028266
37,1990-04-30 14:31:01+00:00,128.54663927446475,134.62811451547896,146.38834714372817,153.03083343864284,159.35404925294307,130.76327194716163,122.23237797950301,135.62879553014227,116.02506608207521,110.72345605584276
38,1990-05-16 14:31:13+00:00,,,,,,,,,,
39,1990-06-17 14:31:06+00:00,,,,,,,,,,
40,1990-07-03 14:31:05+00:00,,,,,,,,,,
41,1990-07-19 14:31:00+00:00,,,,,,,,,,
42,1990-08-04 14:30:57+00:00,,,,,,,,,,
43,1990-08-20 14:30:53+00:00,,,,,,,,,,
44,1990-10-14 14:36:43+00:00,141.58442774642702,145.12994816246967,153.83180719525438,169.0155328310378,161.71736927333788,136.3346413743444,131.30655615811915,138.01272870092146,143.28901124597593,131.48517024606832
45,1991-01-18 14:37:29+00:00,141.26967390525635,147.42202133039495,154.91759419714828,170.50455768430243,165.70738808561538,150.80580311500051,140.36953848550291,137.0327753806303,131.87933503795745,
