,dates,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
0,1999-08-17 22:12:26+00:00,,,220.44526115242002,204.1473985459512,191.1174365343479,190.88387577178435,209.758806859677,,195.60114612138906,190.28089696662505,181.30235586779764,182.73227652675453,,,166.41237917068443,165.32762699522956,164.91858479135158,153.98155647495628,150.8941402207537,150.4809700515866,154.03525735883727,155.37042622012592,167.25970427753094,172.15442713904488,176.53337140041347,178.94827353571657,166.65758212411407,165.94680927474678,173.00921853416412,181.2336921569994,,169.49662998838835,166.42497614322951,169.328450835503,163.3075919248636,161.83667962109803,,,,
1,1999-08-26 22:06:20+00:00,185.12293368060085,196.63432575471535,193.93687159105593,184.78630782646616,178.32452427460942,172.20638059898607,172.17303264768196,171.39279746597543,167.20023551305388,160.00475093851793,163.14480046966275,158.57396968545828,156.70240330892676,155.25632809511586,148.493635807111,146.97136848066594,143.32195879720558,139.18332467615016,139.5162217238081,135.63031674487627,136.27175581366888,134.72238992155656,134.5093802056022,136.5671686666,146.20963340428813,150.80979939072364,154.0434724443757,150.83008535841665,152.44242492757337,147.66048962097062,149.16042488959022,153.61386346631159,151.38942017362413,151.04823701611318,143.37115711508199,135.78229551111173,,114.61966694971542,101.74039067676047,
2,1999-10-13 22:06:24+00:00,219.6801413082647,220.2345796073646,211.81864768474165,199.59566483816235,192.60883199926894,189.36525328067427,196.250657307486,194.49724560432773,187.47124384679944,176.92305871251097,185.5903969479057,185.96763509588578,173.1016359804487,170.06269093636013,160.42282640014537,161.78739754307756,160.75989832218522,159.82443301586676,150.96506349780924,150.090746881099,147.07610404462895,144.86213888362562,147.13245502878019,151.7231984695141,156.3400513935061,157.80375602182266,167.490878586632,166.9913249353247,164.38826862934002,160.28392058097228,153.84278679302585,156.45930411585843,161.16887576687768,164.28672511117952,165.911417683964,171.6011586858493,,150.81415955914275,95.57425456948914,75.16118807478824
3,1999-11-21 22:12:24+00:00,167.39771579899954,183.5642052283588,191.97836426526752,183.1868937651061,179.52292011632642,169.43212244587795,166.37872868389346,164.56515035222483,160.43096892359898,156.78905906940815,154.54704470195907,149.59948556992046,148.00622869495524,138.06309375709378,138.5023329695535,140.42719771501947,135.98700954667424,134.01797286340303,136.4306023744267,135.26120226529764,135.32621637565052,133.1113525387912,126.71756663912204,130.10946534773376,135.82826273552746,135.77337685208525,136.87210622531163,139.39048192296096,144.5978304323251,147.9933292169742,150.57801376082628,146.31071527881357,146.55833742521583,142.09909650707982,138.24328313953302,128.0626622882424,,,,61.58369523119806
4,2000-01-17 22:06:11+00:00,,,,213.87355810660188,204.8005205138129,202.0381566244602,193.33650311545972,192.6235755601217,185.24351775609733,179.02545952805164,183.03530817481183,184.84873658944272,177.02698565469595,165.76239433580554,159.58745625726868,158.8831869349248,152.81342564282673,155.35508027622487,161.33582187187645,173.31184265847008,162.19167267273178,152.67086100239916,150.09750311714612,161.02186453962423,163.8670541160672,159.38990755226058,161.55552034469224,159.36920142148918,153.97443146975274,160.06100759046137,172.45224731558156,173.37725056126857,169.72632408208972,165.54341284133852,161.27610710922067,163.34147595617304,,,61.48927843517413,
5,2000-01-24 22:12:23+00:00,,249.48884769099476,261.8775839266438,,230.41492792072313,219.70256025806032,185.21495923457917,187.97545725925178,,,,,,,,,,,152.4105704523422,174.2438369588128,170.01895010178515,131.0087788633861,129.3722962517036,131.66598369307985,146.30995058966147,139.71374709239763,132.53048670758213,131.86050373448649,130.68205771397427,143.71048553982843,152.02957883351493,155.32005600961503,149.73216683345476,145.09018120569726,,,,,,
6,2000-02-09 22:12:19+00:00,207.35749873586235,246.59237489004195,236.17547084562986,236.5559387364915,231.4065449027047,214.2347848364114,217.37263017495496,218.62989249716912,202.90732752711978,191.88808839162465,190.3974793227033,195.47112389918473,196.03548336500944,185.1887090407938,177.01774348713957,172.13971178008677,166.53494567807562,166.95513136291146,169.89083563664968,175.10953986525723,178.59146751755566,,,,174.92506509627464,174.1068306187271,175.0942386970542,173.43834679760823,172.13344298018322,176.59980219302128,186.0727822217694,189.0999849269764,192.97706051369323,181.8258553906793,183.1165237979328,195.19856268159177,,,,
7,2000-03-12 22:12:09+00:00,227.67313531017766,228.0812084117161,240.95888717235212,250.99060166475346,,,225.28655504916458,215.32297352165642,206.49860938212083,203.33074183530573,192.8653429507464,219.2706232656774,,,176.64611244935708,182.12678739322416,173.0066382642704,171.54616907847227,161.69008037171517,166.93130672478736,167.2504305786893,,,,179.33057619389749,169.13777758731112,165.7828253693434,167.838580537884,163.26996072427795,169.21790787521405,173.2582337407718,174.6667194039839,177.58945655481745,171.95425130599273,192.2220942751502,207.57427520217396,,166.6704583528125,,
8,2000-03-21 22:06:01+00:00,,188.07305478354994,,188.69349566448813,185.5766755366223,188.1913245593674,,178.79659085556324,169.72284795738523,167.7754011932508,163.392366246169,,157.44055516330585,157.2489444620491,153.91711972097886,149.43758691607138,147.29320853894842,146.56875042727188,144.13001183375496,144.44131631370922,145.94458157206356,139.9838997589174,144.63354819987035,151.9413398600313,151.6373995117294,148.74200489443166,147.62240700503244,146.62959670133915,146.07290636882053,142.48456526987405,143.2571375817691,147.3869379765722,150.4276704757863,148.9653825169571,138.83792320409088,,,,81.05890062992913,69.04511845987636
9,2000-04-13 22:11:54+00:00,225.2446218336458,,229.37324434541299,213.99337916048702,216.15272607278106,224.31657510523593,222.71317902836566,225.59254844646645,,,200.70844024504925,191.98986043480224,193.182957087757,,,,,186.3427578019012,176.48876337236717,169.06383853905209,167.37327995954018,167.87451650157624,170.2017598333545,172.9620748720863,177.31038812529522,186.5040222266909,,184.7728082518235,178.22760124353357,175.1345642124051,175.4907249821489,177.58807795303477,177.62505937193484,177.8887277364725,176.67260557575554,176.35941443732716,165.51342048805935,157.8830163985215,,
10,2000-05-15 22:11:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2000-05-24 22:05:22+00:00,234.11901409222423,,238.233497116666,229.83866340753156,223.0644959114961,217.4126290945719,215.68350853280606,208.15955565332024,,,228.60219625434723,,,,,,,187.77660672576522,181.36399101501917,193.81520347093306,203.01295336743388,206.68290704981126,194.5078650257492,189.7817932807275,191.21936567428034,189.00521699470465,,191.5286116537555,194.29578320847122,191.63511160023256,196.57031991320008,186.99392946020106,196.27253527157185,191.3120329729465,186.03188103459092,198.64167947155028,202.29216804024253,,,
12,2000-05-31 22:11:30+00:00,,171.33282442619213,,,,,172.3927255569433,169.48434916863948,171.86736478989508,163.25557130300632,,156.80945100811397,153.56733482834574,152.03866864448707,152.19487084306996,155.30011649417543,147.6015752333647,,142.05910338280222,,,,,,137.84988304917266,,142.4048046186133,144.30152374164436,144.26400156564367,136.37169312266352,136.9403127007443,147.9313971652855,165.00518190576145,,,,,,,
13,2000-08-03 22:10:43+00:00,219.87805157817485,,227.73105161223486,234.55008341996674,216.60305994523063,226.4262440133426,208.30697380427398,202.27524191582242,198.55238572316844,206.7449460330043,212.4868854321134,207.2097507139765,188.08089828508832,178.82286822714332,169.10107772458508,168.4144313049944,176.7521040180648,197.29722945446662,209.41526165924293,187.8607165916801,190.1034857574339,214.03043302317377,185.61005050053117,180.07073143253933,177.06229619012868,184.1023533302037,166.02051526280852,,168.27168127852624,155.37586904367964,153.6524841952699,159.23748033427597,169.2108094142314,164.51352883971373,153.30828577978946,194.0209034351393,229.51925310734293,166.33303413458424,,
14,2000-08-19 22:10:38+00:00,222.73431698400054,,203.65904319816917,199.59526502324795,195.90223778883816,205.4443975159912,207.32359887633046,199.41656961145858,192.65135057605434,191.5883892245067,192.01438669307015,191.02453058833288,183.7072767684499,168.12460325885064,163.76225349811028,165.6217254769415,168.0656675237094,172.3275355750544,175.33373409511563,171.2962913659817,167.2967177064773,171.6714070220817,173.82074287106872,175.39659205627407,175.43187921767282,166.69935854284896,163.4598526804366,160.40122584045315,164.23977684652147,160.59142827240322,165.30595251588653,157.73265662745752,160.27607198681625,166.3855055571596,167.2717028173336,168.6894263138849,,135.24706683882047,,
