dates,satname,nzd0365-0000,nzd0365-0001,nzd0365-0002,nzd0365-0003,nzd0365-0004,nzd0365-0005,nzd0365-0006,nzd0365-0007,nzd0365-0008,nzd0365-0009,nzd0365-0010,nzd0365-0011,nzd0365-0012,nzd0365-0013,nzd0365-0014,nzd0365-0015,nzd0365-0016,nzd0365-0017,nzd0365-0018,nzd0365-0019,nzd0365-0020,nzd0365-0021,nzd0365-0022,nzd0365-0023,nzd0365-0024,nzd0365-0025
2000-08-05 21:58:20+00:00,L7,355.35,356.11,357.76,349.58,344.66,347.86,355.18,356.78,355.66,358.65,361.01,359.23,355.13,348.14,350.59,350.72,360.94,363.72,365.42,366.26,368.86,368.96,367.87,367.80,368.08,367.20
2000-09-22 21:57:41+00:00,L7,357.33,359.31,360.54,348.76,344.36,345.81,353.29,356.38,356.22,362.52,361.81,359.82,354.04,350.27,351.17,356.19,362.04,367.00,365.90,368.40,372.49,363.47,368.59,367.42,363.96,361.65
2000-10-24 21:57:29+00:00,L7,375.53,373.07,374.02,365.70,367.45,369.15,377.21,377.38,379.75,380.66,387.41,385.48,381.33,375.88,374.70,380.91,388.07,386.15,390.41,389.30,390.64,387.71,387.81,393.47,391.78,
2000-11-25 21:57:34+00:00,L7,373.92,370.26,368.61,359.46,358.20,361.91,364.50,370.36,374.13,379.86,381.56,378.18,373.75,369.70,368.84,376.16,385.66,384.96,386.26,386.29,388.00,384.35,385.09,389.85,388.36,398.10
2000-12-11 21:57:36+00:00,L7,373.14,369.17,367.40,360.80,359.60,363.66,367.41,372.80,370.37,378.26,380.46,377.11,372.55,371.64,366.89,373.59,382.76,384.37,383.60,385.65,387.77,385.44,383.13,393.36,388.62,386.31
2001-02-13 21:57:39+00:00,L7,351.64,352.23,350.64,346.32,345.02,349.82,352.71,359.74,363.55,367.18,364.98,367.72,364.47,355.08,354.75,358.12,360.46,365.57,363.86,368.41,368.11,368.28,370.26,372.22,366.20,362.14
2001-04-02 21:57:18+00:00,L7,357.66,357.04,359.20,356.10,352.85,355.71,360.33,360.99,364.38,366.72,367.97,366.24,359.75,357.89,363.65,368.13,375.84,379.22,379.87,379.91,380.65,378.17,378.80,380.31,370.12,367.54
2001-05-20 21:57:04+00:00,L7,368.52,365.26,363.52,359.74,355.03,357.33,365.34,368.47,367.52,373.94,378.16,380.36,377.08,377.06,373.37,378.22,384.56,385.32,384.51,383.49,382.28,381.48,382.34,386.83,381.05,383.87
2001-06-05 21:56:52+00:00,L7,371.03,368.20,368.20,361.99,361.94,366.83,371.05,372.05,373.02,377.08,382.46,382.32,379.22,375.16,372.02,380.16,385.72,388.74,389.58,388.36,388.33,384.30,388.16,394.63,391.99,400.20
2001-07-07 21:56:36+00:00,L7,364.83,359.30,358.18,352.62,350.52,350.92,357.83,359.59,365.13,368.73,372.44,369.95,366.43,361.26,365.37,370.84,376.04,374.75,375.79,378.55,379.55,378.83,379.30,382.16,377.52,376.99
2001-08-08 21:56:12+00:00,L7,359.66,359.79,359.08,351.46,349.89,351.22,355.68,356.74,359.16,364.03,365.57,363.87,360.15,355.31,357.51,361.96,369.43,373.92,373.88,375.13,376.84,379.30,380.36,383.00,382.98,375.45
2001-08-24 21:56:00+00:00,L7,351.97,350.53,347.91,346.37,343.66,339.41,344.73,350.83,351.17,352.27,353.36,354.40,349.76,342.14,343.38,346.49,354.25,354.45,357.30,355.91,361.14,357.40,360.43,365.42,362.50,359.99
2001-09-25 21:55:40+00:00,L7,363.71,360.94,358.37,351.97,348.65,347.08,354.90,355.71,360.14,366.23,369.79,368.41,363.56,356.14,355.71,359.12,364.59,366.72,371.26,371.40,372.51,372.14,369.16,369.80,369.65,373.06
2001-10-11 21:55:21+00:00,L7,365.13,362.23,360.38,355.85,353.67,355.92,360.19,365.11,366.66,370.63,371.20,373.59,367.90,360.53,357.89,364.80,370.08,375.70,378.32,378.81,380.57,378.42,375.37,376.00,371.23,355.66
2001-12-14 21:55:53+00:00,L7,368.78,363.14,359.27,354.75,355.04,352.37,358.62,360.94,363.94,368.30,372.89,367.50,366.07,359.23,359.31,364.44,371.26,374.00,372.95,377.83,377.73,376.62,373.90,382.15,375.85,374.29
2001-12-30 21:55:49+00:00,L7,371.51,367.57,365.47,362.12,357.12,360.75,364.01,369.28,366.15,374.50,379.12,374.98,371.33,366.93,364.28,370.85,376.35,378.89,379.67,381.47,383.33,381.00,378.22,384.86,384.53,387.05
2002-01-15 21:55:59+00:00,L7,366.76,370.87,366.61,362.93,357.84,359.99,361.47,365.59,365.89,367.18,371.37,368.52,365.14,360.41,359.89,365.47,373.76,375.46,376.15,374.12,377.45,375.84,373.03,372.45,369.63,357.36
2002-05-07 21:56:03+00:00,L7,365.97,362.47,361.32,355.25,351.66,352.83,362.50,364.52,366.98,372.24,380.56,376.09,373.85,369.28,367.44,370.93,377.63,377.75,376.92,379.34,381.61,380.02,381.22,380.86,377.62,385.13
2002-06-24 21:55:40+00:00,L7,367.50,363.72,360.05,358.95,356.41,355.67,360.49,367.59,365.00,363.19,374.67,375.61,374.17,366.24,368.50,375.42,379.33,382.06,378.29,382.02,380.42,383.76,382.95,386.96,385.71,390.04
2002-08-27 21:55:12+00:00,L7,354.18,357.06,352.49,343.19,340.83,343.80,347.36,349.12,348.99,350.75,361.36,361.77,358.29,348.43,346.29,352.40,357.56,364.02,361.77,364.43,369.91,366.91,364.89,368.36,367.42,359.38
2002-09-12 21:55:07+00:00,L7,354.12,357.07,355.16,350.89,349.86,350.30,361.37,361.45,356.73,364.85,364.55,366.64,358.71,355.72,351.82,359.08,363.70,369.38,367.49,366.54,372.84,368.38,368.39,368.48,366.94,365.17
2002-10-14 21:54:55+00:00,L7,365.22,362.08,362.87,358.16,354.31,349.60,360.30,361.91,367.17,368.79,373.56,368.80,367.57,364.28,363.71,366.93,371.33,372.77,372.35,373.07,375.52,375.64,373.26,374.94,371.69,371.41
2002-10-23 21:48:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,133.37,,,,372.18,376.93
2002-10-30 21:55:01+00:00,L7,361.87,359.63,356.66,353.75,350.06,348.88,356.81,358.54,360.01,362.11,367.40,365.49,362.34,360.17,360.82,366.13,370.96,370.14,368.33,372.31,372.64,374.87,375.43,377.10,369.22,372.60
2003-01-02 21:55:34+00:00,L7,364.78,361.44,358.53,354.81,353.02,354.54,359.95,364.67,361.47,366.63,372.21,373.27,368.20,368.71,365.51,376.13,381.47,379.04,382.64,384.64,384.92,382.60,388.58,394.97,387.94,386.91
2003-01-18 21:55:42+00:00,L7,366.32,361.64,359.32,353.93,352.10,354.43,359.30,364.57,362.39,366.58,371.48,371.45,366.76,366.35,364.62,371.32,376.81,373.76,375.51,378.74,382.09,379.19,381.14,387.57,384.87,377.49
2003-02-19 21:55:54+00:00,L7,358.61,356.28,352.97,352.85,347.82,352.01,355.67,360.27,359.37,362.23,367.83,364.98,362.31,360.28,360.34,364.87,369.52,365.98,368.40,368.39,371.76,372.42,371.77,373.38,373.57,369.97
2003-03-07 21:55:58+00:00,L7,,365.49,362.74,360.05,355.95,358.17,363.76,364.78,368.34,371.19,373.21,371.65,372.65,371.21,369.60,372.02,377.50,373.82,377.01,384.37,384.40,378.64,380.77,385.22,376.10,362.34
2003-03-23 21:55:52+00:00,L7,357.95,356.90,354.49,345.53,338.97,340.72,349.94,353.32,354.26,355.72,360.66,358.25,358.55,353.72,354.65,354.73,362.30,359.21,362.34,361.99,365.36,360.82,365.91,369.19,368.45,369.46
2003-04-08 21:55:59+00:00,L7,354.59,348.65,349.84,342.76,344.40,347.30,354.74,353.11,354.81,359.16,362.59,364.46,359.36,353.04,353.81,356.53,363.24,362.59,363.09,364.79,368.41,366.31,368.58,372.50,368.38,372.79
2003-07-21 21:43:45+00:00,L5,,350.84,349.28,344.90,343.33,348.54,349.99,354.26,352.77,355.48,363.57,363.03,357.61,357.24,357.44,359.43,366.22,368.30,365.36,368.23,372.58,373.52,374.86,379.22,372.03,373.07
2003-07-29 21:55:41+00:00,L7,361.36,358.54,357.41,352.04,348.61,351.08,356.09,357.12,361.63,361.98,372.76,372.66,367.67,,,,,,,,,,,,199.35,
2003-07-30 21:37:45+00:00,L5,355.54,355.70,355.72,350.14,346.37,348.45,353.53,357.68,357.92,357.01,364.48,364.41,359.20,355.75,356.99,360.26,364.92,368.21,363.36,363.94,368.91,365.96,368.11,370.86,368.78,373.06
2003-08-06 21:44:03+00:00,L5,358.65,353.86,352.49,349.24,345.12,345.93,352.28,356.47,359.58,357.27,364.49,363.70,360.20,356.99,356.15,360.57,366.29,367.48,366.07,365.61,370.50,367.92,367.89,369.12,361.78,
2003-08-30 21:55:34+00:00,L7,351.10,350.22,,,,,,353.22,352.51,355.48,364.71,363.39,357.94,350.14,349.38,353.12,359.04,360.76,360.87,360.45,366.98,360.94,359.35,368.34,367.10,373.55
2003-10-17 21:55:27+00:00,L7,350.95,351.89,,,,,,354.24,357.10,363.46,364.31,364.43,363.13,360.31,356.72,359.10,359.99,363.70,,,,,,,,
2003-10-26 21:49:26+00:00,L7,,,,,,,,,,,375.61,376.85,370.56,368.18,,,,,,,,,,377.11,379.13,374.96
2003-11-18 21:55:51+00:00,L7,363.23,360.74,359.03,356.75,353.25,354.89,359.83,362.83,,,,,,,,,383.44,380.11,379.43,380.75,383.06,380.81,378.07,380.36,382.23,374.45
2003-12-12 21:45:46+00:00,L5,355.43,353.60,353.93,349.89,348.86,350.20,353.78,357.70,356.80,366.92,367.86,364.10,362.51,367.49,368.68,371.99,376.69,375.21,372.73,373.12,380.03,378.91,377.66,385.13,374.74,360.22
2003-12-28 21:45:57+00:00,L5,359.84,359.52,357.07,350.77,349.62,352.12,355.00,359.32,359.83,364.64,366.62,365.17,360.54,354.77,354.24,357.62,363.05,365.53,363.95,368.08,371.42,369.89,371.05,374.46,372.70,368.23
2004-02-23 21:40:02+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-01 21:46:14+00:00,L5,368.98,360.91,358.11,356.08,357.63,360.06,363.08,366.51,365.24,371.36,373.03,371.74,372.02,375.91,371.49,370.29,380.21,380.53,379.84,382.24,379.85,378.92,382.13,383.74,382.70,382.41
2004-03-09 21:56:27+00:00,L7,350.58,349.11,348.84,343.08,342.09,344.31,349.80,351.41,353.10,356.04,359.34,358.87,359.16,356.55,355.41,357.90,364.71,362.28,365.57,363.69,369.71,368.14,372.85,371.04,370.81,364.62
2004-04-02 21:46:30+00:00,L5,368.58,363.36,362.97,355.48,357.55,357.40,362.57,365.19,366.24,373.99,377.17,378.19,376.16,377.93,375.09,380.57,385.92,390.43,398.40,396.59,396.95,390.12,393.65,401.62,402.95,406.42
2004-04-10 21:56:26+00:00,L7,350.65,350.56,350.53,346.26,343.64,346.09,352.55,353.57,351.27,354.82,359.28,361.94,359.93,356.30,353.16,,,,,,,,,,,
2004-05-04 21:47:27+00:00,L5,339.21,340.81,,,235.05,235.75,249.62,246.45,300.47,333.61,362.58,363.20,356.70,344.73,319.35,337.21,360.31,371.07,373.30,371.69,378.47,372.64,373.69,378.18,379.34,374.87
2004-06-05 21:48:24+00:00,L5,358.47,358.85,354.22,348.93,349.30,350.31,357.27,358.61,358.31,357.66,364.19,364.21,364.45,359.72,360.86,365.59,374.87,371.39,373.84,374.34,374.41,376.21,374.14,378.63,379.64,375.36
2004-06-30 21:42:58+00:00,L5,357.85,355.69,355.61,346.72,352.15,351.38,355.27,360.55,361.88,361.40,378.37,377.50,373.29,373.61,368.18,374.94,382.42,376.44,376.97,381.04,379.62,379.09,380.98,379.53,379.56,380.11
2004-07-23 21:49:45+00:00,L5,,327.10,326.94,321.32,315.60,317.14,331.98,330.76,339.13,358.38,372.85,369.29,373.35,364.11,371.56,373.35,375.66,370.90,371.54,376.03,372.23,368.22,362.88,359.69,361.57,353.16
2004-07-31 21:56:03+00:00,L7,363.78,360.57,360.52,,,,,,371.99,383.14,386.50,382.30,381.02,375.63,372.71,375.21,384.78,382.19,384.01,384.48,385.64,381.52,382.31,385.99,383.43,386.07
2004-08-24 21:50:29+00:00,L5,351.24,354.75,357.33,350.99,345.67,351.17,355.55,355.29,360.40,363.79,367.17,363.29,359.92,353.46,355.01,360.92,367.47,368.96,367.37,369.16,372.92,367.95,374.45,382.15,377.50,371.27
2004-09-01 21:55:57+00:00,L7,362.91,352.12,354.47,345.67,341.93,345.73,351.37,351.27,358.52,362.83,369.66,367.89,369.81,361.59,358.88,358.84,366.07,365.71,366.04,365.70,372.29,370.76,369.22,371.65,369.26,359.45
2004-09-18 21:44:58+00:00,L5,,,,,,,,,,374.49,373.27,384.73,375.00,372.38,367.88,368.58,374.78,377.31,378.18,377.30,378.28,379.79,376.01,386.01,382.56,373.60
2004-09-25 21:51:19+00:00,L5,373.73,370.41,372.08,368.58,369.41,368.85,376.17,376.77,384.19,386.71,390.06,388.05,389.73,383.89,383.55,382.92,389.63,393.25,391.15,396.15,396.32,388.51,389.22,397.27,392.12,
2004-10-19 21:55:55+00:00,L7,343.18,343.51,346.01,338.76,336.36,337.38,340.17,338.65,,,,,,,,347.89,351.84,355.33,356.86,360.04,365.25,355.61,362.54,367.40,365.75,356.83
2004-11-04 21:56:07+00:00,L7,349.11,345.96,348.52,341.17,341.89,338.50,345.69,349.09,353.64,358.85,363.70,364.12,358.58,358.84,355.54,357.66,360.16,365.65,362.35,367.11,369.22,366.51,369.96,372.93,367.03,363.50
2004-11-12 21:52:15+00:00,L5,357.42,358.90,356.75,355.57,359.38,366.27,375.82,379.16,376.37,386.83,384.26,386.82,381.93,380.17,375.23,377.09,380.33,379.68,380.36,378.27,379.93,383.88,382.77,386.02,383.46,380.17
2004-11-29 21:50:09+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,182.06,68.10
2004-12-14 21:52:54+00:00,L5,357.27,359.04,357.45,346.13,345.04,346.55,352.31,353.31,354.25,356.35,357.96,361.36,353.88,350.66,350.15,353.96,360.27,361.04,360.85,364.17,368.43,365.26,364.14,370.62,,
2005-01-15 21:53:21+00:00,L5,357.55,355.34,352.75,348.51,346.59,348.91,354.37,356.33,358.96,359.45,361.51,363.49,363.96,361.81,359.83,362.72,371.32,371.16,377.64,378.45,379.66,382.69,385.14,,,
2005-02-08 21:56:46+00:00,L7,364.96,364.78,362.43,360.99,358.92,356.85,361.94,366.49,369.40,374.64,380.39,379.71,378.03,381.21,374.91,379.30,386.26,384.58,385.39,389.03,388.70,384.45,384.94,393.21,394.35,399.74
2005-02-24 21:56:53+00:00,L7,,359.43,353.95,353.18,350.92,352.50,353.88,357.74,359.56,364.62,371.02,373.58,373.98,368.63,367.92,373.28,378.39,382.15,380.79,383.46,383.65,381.12,380.52,391.02,385.69,376.06
2005-03-04 21:54:04+00:00,L5,356.73,353.48,355.59,349.77,346.76,346.95,350.85,356.37,359.47,365.56,367.16,367.97,362.96,365.86,365.09,370.57,374.17,376.19,373.47,375.26,378.69,374.95,374.01,381.81,378.41,369.98
2005-03-12 21:56:56+00:00,L7,354.73,354.04,352.50,351.53,348.77,349.87,359.27,359.15,363.75,367.26,372.97,371.41,371.36,362.10,364.64,366.94,372.20,375.20,374.28,375.25,375.07,375.24,377.47,379.53,374.30,366.77
2005-04-05 21:54:19+00:00,L5,374.89,369.36,365.92,366.34,367.12,367.11,374.57,377.84,384.33,390.16,397.16,393.33,388.58,382.20,384.19,388.13,392.77,393.15,391.93,397.95,395.01,390.19,396.51,400.11,403.72,414.58
2005-04-21 21:54:22+00:00,L5,369.13,364.24,361.30,357.53,356.31,359.66,367.93,372.95,374.62,384.23,392.22,392.24,389.22,384.99,385.93,386.61,392.06,393.55,393.49,396.13,392.03,391.78,392.80,398.69,394.92,396.62
2005-04-30 21:48:14+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-23 21:54:36+00:00,L5,365.12,363.64,365.74,,438.54,,,573.41,,379.08,,,394.35,378.58,374.67,378.35,373.05,380.24,,483.36,443.50,439.45,410.33,398.40,,
2005-05-31 21:56:47+00:00,L7,,352.90,350.50,342.16,344.86,343.19,347.50,349.68,355.22,358.91,367.51,364.25,362.44,356.87,359.38,361.87,367.67,364.85,370.37,369.28,367.81,372.82,371.48,375.14,375.40,371.66
2005-06-01 21:48:30+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-08 21:54:44+00:00,L5,356.78,355.15,353.64,348.73,349.04,348.15,356.94,357.65,359.33,366.42,369.59,373.94,363.84,360.10,357.89,365.10,372.36,371.28,368.23,364.58,373.38,372.09,375.84,384.21,383.39,382.46
2005-06-17 21:48:37+00:00,L5,,,,,,,,,,260.47,288.07,312.66,334.15,358.92,382.08,412.16,427.99,446.40,459.56,471.08,483.06,489.67,503.82,,,
2005-07-10 21:54:55+00:00,L5,351.73,348.41,349.14,350.45,348.27,341.75,347.95,346.64,352.66,356.63,363.65,359.50,360.37,352.74,355.88,361.71,367.73,364.83,371.85,374.30,373.19,368.12,375.21,370.60,371.64,371.61
2005-08-03 21:56:37+00:00,L7,,,,365.81,360.97,361.72,369.33,372.47,371.65,374.10,378.11,372.94,371.38,368.64,365.63,370.14,375.86,377.34,377.42,381.17,380.99,378.83,380.53,389.40,387.13,388.15
2005-08-20 21:49:06+00:00,L5,359.56,358.44,357.32,359.39,351.36,354.00,366.49,365.37,367.96,368.53,376.91,373.23,369.29,364.05,359.57,365.39,370.61,371.37,370.00,373.75,374.70,370.16,378.20,378.68,376.33,374.38
2005-08-27 21:55:20+00:00,L5,354.02,355.04,353.37,347.17,342.33,338.24,356.77,359.73,357.14,362.71,366.54,362.32,357.59,355.53,350.99,356.94,362.07,367.77,365.36,370.35,370.09,367.32,370.97,375.17,372.72,375.99
2005-09-20 21:56:18+00:00,L7,347.12,347.00,346.60,339.20,335.35,340.22,346.45,349.33,352.99,348.26,358.52,357.51,354.08,347.26,346.60,,,,,,,,,,,
2005-09-28 21:55:20+00:00,L5,377.20,374.77,372.32,368.31,366.85,373.67,376.29,380.41,382.91,382.38,386.39,384.16,379.73,380.84,377.13,379.50,380.75,383.56,385.19,385.22,384.34,386.71,388.89,395.07,395.16,402.19
2005-10-22 21:56:27+00:00,L7,,,362.11,343.99,344.18,348.41,353.61,353.64,357.22,360.78,361.24,361.54,354.22,353.66,349.49,357.04,360.40,363.40,366.35,360.93,364.04,362.19,365.37,369.14,366.94,363.05
2005-10-30 21:55:15+00:00,L5,378.65,374.13,371.25,368.17,374.95,381.09,386.01,391.86,391.43,396.67,399.81,395.36,394.06,389.69,392.59,394.11,395.90,396.15,396.31,401.00,395.84,400.87,397.70,397.70,396.44,410.25
2005-10-31 21:50:23+00:00,L7,,,,,,,,,,,,,,,,,,,,,163.30,178.36,200.44,,256.99,132.67
2005-11-07 21:56:39+00:00,L7,354.32,355.09,352.00,346.38,343.87,349.01,351.06,354.99,356.51,,,,,,,,,365.45,364.90,366.02,366.03,366.65,368.53,370.61,365.62,363.72
2005-11-16 21:50:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-25 21:56:55+00:00,L7,358.57,358.15,354.83,349.99,349.75,353.76,363.54,364.85,366.93,369.04,373.28,372.75,370.86,364.54,369.40,370.35,376.58,,,,,,,,,
2006-01-26 21:57:12+00:00,L7,367.79,,,,,,,,,,,,,,,,,387.74,388.60,390.77,387.55,387.79,389.46,398.68,396.40,398.53
2006-02-11 21:57:16+00:00,L7,364.73,358.51,357.29,351.11,352.53,355.39,363.71,370.73,369.99,373.57,377.39,378.64,373.40,374.01,369.25,372.50,381.39,381.60,379.44,383.05,383.98,382.32,384.70,392.63,390.12,392.68
2006-02-12 21:51:32+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-19 21:57:51+00:00,L5,357.03,355.83,353.07,346.80,346.13,350.79,355.35,358.64,359.42,364.43,364.52,365.38,360.56,359.84,358.79,360.75,368.05,370.36,368.61,369.95,375.50,371.01,372.38,375.92,376.37,370.87
2006-02-27 21:57:19+00:00,L7,373.10,368.21,365.21,361.92,,,,,,,397.83,394.33,385.11,384.98,383.20,386.73,389.77,395.90,392.54,401.35,397.13,399.49,400.41,400.54,397.09,397.59
2006-02-28 21:51:52+00:00,L5,,,,,,,,,,,,,,,362.28,385.43,416.74,441.94,455.06,468.52,475.17,487.68,498.90,505.23,493.31,
2006-03-15 21:57:19+00:00,L7,357.24,353.67,353.28,346.89,346.06,348.49,355.08,357.12,364.25,368.52,376.04,375.25,374.59,371.02,368.29,374.49,379.98,377.06,372.44,373.86,374.38,375.28,380.35,384.35,382.08,377.42
2006-03-31 21:57:18+00:00,L7,356.52,353.24,353.13,347.02,346.56,348.23,355.83,357.57,358.63,360.49,365.08,366.86,365.43,360.75,361.42,362.40,369.09,369.15,368.47,369.18,370.74,369.02,372.79,373.13,370.82,370.53
2006-06-04 21:53:28+00:00,L5,,,,,,,,,,365.20,372.16,,,,,,,,,,,,,,,
2006-06-19 21:57:12+00:00,L7,354.37,352.78,351.80,345.87,345.88,352.91,357.45,360.18,366.49,370.04,371.20,374.11,369.35,366.09,362.17,367.00,369.08,370.20,367.49,371.03,372.00,367.93,372.49,372.05,368.56,368.14
2006-06-27 22:00:00+00:00,L5,362.33,363.41,363.02,359.40,355.33,360.68,364.13,366.24,371.65,372.16,377.44,374.20,368.84,364.79,366.28,368.61,372.18,374.86,369.50,373.86,372.89,372.20,376.39,381.05,379.76,379.65
2006-07-06 21:53:57+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-21 21:56:57+00:00,L7,,,361.90,358.49,357.16,360.47,364.86,365.92,362.29,357.48,368.23,365.00,364.60,359.94,358.42,361.99,368.45,371.91,374.66,373.04,376.83,374.94,376.43,379.05,382.88,388.27
2006-07-22 21:54:10+00:00,L5,376.83,380.21,377.62,364.07,,,,,,,,,,,,,,,,,,,,,,
2006-08-22 21:56:53+00:00,L7,,,,367.47,362.18,364.10,367.82,370.61,369.16,374.20,382.46,379.92,375.74,372.83,369.68,372.66,376.22,376.91,380.96,379.75,381.11,381.76,381.90,387.33,378.16,383.56
2006-09-07 21:56:48+00:00,L7,,,,365.76,359.41,362.24,367.96,372.89,372.27,375.41,382.11,383.40,381.81,377.04,372.70,373.96,380.08,380.46,381.11,384.87,384.86,387.10,388.58,393.25,385.78,398.57
2006-10-09 21:56:36+00:00,L7,360.06,358.42,359.85,353.86,352.33,348.89,357.74,356.93,,,,,,,,368.90,369.26,364.97,371.67,369.57,374.16,372.17,371.34,369.39,369.01,366.75
2006-10-18 21:50:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,610.94,607.17,608.32,587.27
2006-10-25 21:56:53+00:00,L7,362.24,364.68,360.53,,,,,,,372.11,372.35,372.36,370.38,367.40,364.35,369.42,369.81,374.52,374.20,375.55,376.82,375.92,376.82,376.76,372.66,365.54
2006-11-02 22:01:32+00:00,L5,374.84,368.12,361.70,356.97,358.90,363.90,376.00,381.51,387.79,393.05,396.92,394.20,389.72,384.41,388.74,392.03,395.50,401.35,399.12,397.50,396.56,407.75,411.34,419.56,413.72,417.54
2006-11-10 21:57:06+00:00,L7,342.71,343.91,340.29,337.77,336.22,,,,,,,,,346.65,342.43,347.57,350.93,354.46,354.37,356.75,354.27,357.58,356.80,361.30,360.75,352.19
2006-12-05 21:51:10+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-12 21:57:23+00:00,L7,351.95,350.98,348.96,345.42,347.93,351.46,355.92,361.49,363.92,369.71,372.14,374.77,369.96,369.58,367.36,368.83,371.50,374.84,376.97,376.09,376.23,376.70,375.68,380.26,375.45,367.22
2006-12-13 21:55:43+00:00,L5,356.51,365.03,354.59,352.27,356.19,360.66,364.42,370.99,374.83,381.53,382.96,382.01,385.51,364.85,375.11,391.07,414.57,426.11,410.09,407.55,403.84,396.47,402.69,416.96,,
2006-12-28 21:57:26+00:00,L7,,,352.27,348.21,348.37,351.88,354.21,359.26,361.08,366.40,368.23,371.29,366.25,365.01,362.86,367.16,373.78,378.55,379.45,381.06,380.03,381.12,381.05,389.61,384.39,372.45
