,dates,per0154-0000,per0154-0001,per0154-0002,per0154-0003,per0154-0004,per0154-0005
0,1984-12-25 14:41:08+00:00,200.56905321466587,198.91507920418792,203.84220182800192,209.62504154890124,220.03608157266783,218.68086790165674
1,1985-01-26 14:41:44+00:00,193.55233411950974,192.1345775983849,199.17497517034585,196.85435513738832,212.16352818167476,213.85241201197547
2,1986-04-03 14:36:38+00:00,,,,,,
3,1986-05-05 14:35:53+00:00,183.7965228691562,179.61298212214564,185.42246633054089,188.9957810690248,197.64617866334552,209.32917218836232
4,1986-08-09 14:32:48+00:00,,,,,,
5,1986-08-25 14:32:12+00:00,,,,,,
6,1986-09-10 14:31:38+00:00,,,,,,
7,1986-09-26 14:31:09+00:00,,,,,,
8,1986-10-12 14:30:38+00:00,,,,,,
9,1986-10-28 14:30:05+00:00,189.43907635764512,185.57252319259376,185.83158868126998,184.48626233064215,199.93714455824232,218.62740070066073
10,1986-12-15 14:30:08+00:00,219.39261728374768,205.69302923731132,198.3458622009854,188.5015335926391,188.44084641945628,206.49044297563836
11,1986-12-31 14:30:37+00:00,171.98259881180735,168.33297745818038,178.2062701959183,184.23106691841622,201.54899435191595,202.78691461297643
12,1987-02-01 14:31:12+00:00,,,,,,
13,1987-03-05 14:32:27+00:00,180.465410522777,186.48709644671865,191.8979833322826,192.44567838893036,202.4002518954693,223.16407613243587
14,1987-04-06 14:33:59+00:00,179.57421292114367,174.77227507903626,182.4052596297791,178.96681242372608,195.46139437565358,213.62465322241624
15,1987-05-24 14:35:24+00:00,172.82508926428895,177.97531060552512,173.30087031297228,174.71001242200433,193.6982921343456,211.7810087358606
16,1987-06-09 14:35:23+00:00,,,,,,
17,1987-12-18 14:39:56+00:00,165.21129464218728,168.94182417373787,169.802113484154,173.33033324513931,195.84188047999896,215.09666293668133
18,1988-01-03 14:39:48+00:00,181.18337099130918,181.31034846739766,170.9957672861752,177.9178374262483,199.7210159809671,216.05009468458093
19,1988-02-04 14:40:24+00:00,174.77050223919957,177.43685118113356,179.81932294779665,185.0858583036991,197.9813229939503,217.94037249874245
20,1988-03-07 14:40:48+00:00,165.0839903254334,164.08457683860584,175.02515013537658,171.9339390897315,187.4726417559927,212.07841683809914
21,1988-03-23 14:41:20+00:00,170.95526775641497,166.01596279988865,174.60643751359646,168.64777756764178,187.44292083591816,214.1727410101749
22,1988-04-08 14:41:02+00:00,175.1616650861364,166.9543440592427,175.2804514707364,174.9064423492916,199.14876719245706,213.0849602881146
23,1988-04-24 14:41:07+00:00,144.991073660092,152.7391483795572,147.2329585571498,,,
24,1988-05-10 14:41:17+00:00,,,,,,
25,1988-06-11 14:41:30+00:00,,,,,,
26,1988-06-27 14:41:35+00:00,,,,,,
27,1988-09-15 14:41:41+00:00,,,,,,
28,1988-11-02 14:41:57+00:00,172.0896865475603,173.2558322706539,173.22045452020353,181.01597898214618,198.21527252001653,218.66236374656515
29,1988-12-20 14:41:16+00:00,,207.6699197546557,157.69273056989107,,173.1640154218783,
30,1989-03-10 14:40:26+00:00,,,,,,
31,1989-04-27 14:39:44+00:00,,,,,,
32,1989-05-13 14:39:54+00:00,168.32754318170868,,169.49961969792213,169.63447414121057,185.0636437254816,211.70716427423747
33,1989-06-14 14:38:51+00:00,,,,,,
34,1989-07-16 14:38:17+00:00,,,,,,
35,1989-12-23 14:34:34+00:00,,,,,,
36,1990-01-08 14:34:00+00:00,173.1219766198487,173.1552606829755,180.05482276451667,179.8655674179706,195.87639742072008,211.57542380249092
37,1990-01-24 14:33:32+00:00,181.0787552062973,143.90557996210984,131.47310082665416,162.17775774403125,174.8416058616716,207.47303908215451
38,1990-02-09 14:32:37+00:00,165.95899584444751,165.1484244641678,170.2651816257113,177.15457881020507,186.95095646740077,209.52557081918704
39,1990-03-13 14:31:33+00:00,159.24235205730818,157.63273127183282,163.94382276427183,161.50591380479017,176.56970322087798,209.837291875364
