,dates,per0154-0000,per0154-0001,per0154-0002,per0154-0003,per0154-0004,per0154-0005
0,1984-12-25 14:41:08+00:00,201.33609841279758,199.7780050520861,205.06045008385817,210.42158848542263,220.899007420566,220.27396177469953
1,1985-01-26 14:41:44+00:00,193.27635833372798,191.82410483938042,198.7366606870454,196.56776489830727,211.85305542267028,213.27923153381334
2,1986-04-03 14:36:38+00:00,,,,,,
3,1986-05-05 14:35:53+00:00,185.12405082536952,181.10645107288562,187.53089308452672,190.37436779278477,199.1396476140855,212.08634563588228
4,1986-08-09 14:32:48+00:00,,,,,,
5,1986-08-25 14:32:12+00:00,,,,,,
6,1986-09-10 14:31:38+00:00,,,,,,
7,1986-09-26 14:31:09+00:00,,,,,,
8,1986-10-12 14:30:38+00:00,,,,,,
9,1986-10-28 14:30:05+00:00,191.04426787789927,187.37836365287967,188.38101050755597,186.15319198629066,201.74298501852823,221.9612600119578
10,1986-12-15 14:30:08+00:00,221.77772402036715,208.37627431600822,202.13397290032222,190.97837520374395,191.12409149815318,211.44412619784802
11,1986-12-31 14:30:37+00:00,174.91761725847448,171.6348732106809,182.86777008180138,187.27897068995514,204.85089010441646,208.88272215605429
12,1987-02-01 14:31:12+00:00,,,,,,
13,1987-03-05 14:32:27+00:00,178.79612638973458,184.6091517970459,189.24676735627403,190.71219102000168,200.52230724579655,219.6971013945785
14,1987-04-06 14:33:59+00:00,179.1080472254456,174.24783867137592,181.6648788189645,178.48271727819346,194.93695796799324,212.656462931351
15,1987-05-24 14:35:24+00:00,173.8815197146797,179.16379486221473,174.9787304400635,175.80707481279472,194.8867763910352,213.9751335174414
16,1987-06-09 14:35:23+00:00,,,,,,
17,1987-12-18 14:39:56+00:00,168.14020874689032,172.23685254152878,174.45391823868235,176.37189789233094,199.13690884778987,221.17979223106454
18,1988-01-03 14:39:48+00:00,183.68711834614382,184.12706424158662,174.97230720267729,180.51788275626888,202.53773175515607,221.25018534462208
19,1988-02-04 14:40:24+00:00,175.68485355716047,178.46549641383956,181.27152798220513,186.0353769800431,199.0099682266563,219.83940985143045
20,1988-03-07 14:40:48+00:00,163.82220975947712,162.66507370190504,173.02114570709307,170.62362850200768,186.0531386192919,209.4577956626515
21,1988-03-23 14:41:20+00:00,168.73286913682531,163.5157643528503,171.07674558836587,166.33990207806792,184.94272238887982,209.55699003102717
22,1988-04-08 14:41:02+00:00,173.1441705450411,164.6846627005105,172.0761954348792,172.81135186430805,196.87908583372487,208.89477931814744
23,1988-04-24 14:41:07+00:00,144.53686478089853,152.22816339046454,146.5115679843131,,,
24,1988-05-10 14:41:17+00:00,,,,,,
25,1988-06-11 14:41:30+00:00,,,,,,
26,1988-06-27 14:41:35+00:00,,,,,,
27,1988-09-15 14:41:41+00:00,,,,,,
28,1988-11-02 14:41:57+00:00,173.45537134177485,174.7922276641453,175.38948331101489,182.43419011459977,199.7516679135079,221.4987860114723
29,1988-12-20 14:41:16+00:00,,211.22117783525346,162.70627138955848,,176.71527350247607,
30,1989-03-10 14:40:26+00:00,,,,,,
31,1989-04-27 14:39:44+00:00,,,,,,
32,1989-05-13 14:39:54+00:00,167.84883946808915,,168.7393255645264,169.137358746298,184.52510204765963,210.7129334844123
33,1989-06-14 14:38:51+00:00,,,,,,
34,1989-07-16 14:38:17+00:00,,,,,,
35,1989-12-23 14:34:34+00:00,,,,,,
36,1990-01-08 14:34:00+00:00,176.23636692562386,176.65894977697252,185.0012073678066,183.09974196627553,199.3800865147171,218.04377289910082
37,1990-01-24 14:33:32+00:00,183.6886846953729,146.8417506373199,135.61828295636246,164.88806913653283,177.77777653688167,212.89366186715768
38,1990-02-09 14:32:37+00:00,168.12743189482165,167.5879150208387,173.70916829395262,179.40641624713206,189.39044702407168,214.02924569304105
39,1990-03-13 14:31:33+00:00,158.3106318159376,156.5845460002909,162.46403179268327,160.53835816952073,175.52151794933607,207.9021806048251
40,1990-03-29 14:31:26+00:00,167.1672868105138,162.78850809793508,168.78113202092206,170.09162245244764,183.2482746475334,211.7958126995133
41,1990-04-14 14:31:34+00:00,166.50803286931128,163.59550940433667,164.1685963430006,167.3053212644786,184.54140459492106,208.64322199327177
42,1990-04-30 14:31:25+00:00,168.92076464120632,163.9286434851196,164.86583965884057,165.31394650866122,176.85977527701056,209.87682204457673
43,1990-05-16 14:31:13+00:00,,,,,,
44,1990-07-03 14:31:05+00:00,,,,,,
45,1990-08-04 14:30:57+00:00,,,,,,
46,1990-08-20 14:30:53+00:00,,,,,,
47,1991-01-27 14:31:30+00:00,,,,,,
48,1991-02-12 14:31:42+00:00,,,,,,
49,1991-02-28 14:31:58+00:00,149.73350105892678,149.62229888105352,150.21631869102202,145.19644948219423,,
50,1991-04-01 14:32:59+00:00,167.92975424085097,162.75043268237906,172.86693798510086,171.96662483395286,187.01706738824475,209.53725326345636
51,1991-04-17 14:32:53+00:00,,,,,,
52,1991-05-19 14:33:26+00:00,,,,,,
53,1991-06-20 14:33:54+00:00,,,,,,
54,1991-07-06 14:34:33+00:00,,,,,,
55,1991-08-07 14:34:28+00:00,,,,,,
56,1991-12-13 14:35:24+00:00,,,181.47131116869244,175.68339975210907,185.47018271245793,207.42227511271483
57,1991-12-29 14:35:16+00:00,,,,,,
58,1992-01-14 14:35:12+00:00,,,,,,
59,1992-01-30 14:35:17+00:00,161.23715969307253,157.5557754381968,156.18815529551202,,,
60,1992-02-15 14:35:04+00:00,,,,,,
61,1992-03-02 14:35:06+00:00,167.68415584367796,,154.0266410632917,163.4231308436202,184.5763326830956,206.0832710294186
62,1992-03-18 14:35:32+00:00,167.28557288604557,168.8830125076217,175.89423118256326,174.93564469832518,192.15088734620213,212.5552004021383
63,1992-05-05 14:35:07+00:00,170.34439419968243,163.6015815006587,164.5294998703104,158.84549104626223,166.56112695785862,191.99618961087788
64,1992-06-22 14:34:13+00:00,,,,,,
65,1992-07-08 14:34:01+00:00,,,125.1682386310215,,,
66,1992-08-09 14:33:37+00:00,,,,,,
67,1992-08-25 14:33:20+00:00,,,,,,
68,1992-10-12 14:32:28+00:00,,,,,,
69,1992-10-28 14:32:19+00:00,,,,,,
70,1992-11-13 14:32:23+00:00,169.52215910110561,166.88295405133061,170.71351900258756,173.042763303554,199.52257380251964,217.99570316021152
71,1992-11-29 14:32:03+00:00,,,,,,
72,1992-12-15 14:32:14+00:00,,,,,,
73,1992-12-31 14:32:23+00:00,172.17579337511785,163.4897637479661,167.83947615671136,168.19687135175275,184.73444157293392,208.74007060563844
74,1993-01-16 14:32:36+00:00,,,,,,
75,1993-02-17 14:33:18+00:00,180.4054380286099,181.1004018929325,177.53145753119077,173.61210083935396,182.9562693763144,208.4266122050371
76,1993-03-05 14:33:27+00:00,170.33549404267458,166.94186387841023,171.0182944889902,170.89029863116917,185.85544667231997,206.95177576861613
77,1993-03-21 14:33:06+00:00,,,,,206.77757616681228,222.79713124338681
78,1993-05-08 14:33:24+00:00,,,,,,
79,1993-05-24 14:33:28+00:00,,,,,,
80,1993-06-09 14:33:29+00:00,,,,,,
81,1993-07-11 14:33:21+00:00,,,,206.84014006920654,186.59428950275662,
82,1993-08-12 14:33:44+00:00,,,,177.2640319413594,,
83,1993-08-28 14:33:19+00:00,,,,,,
84,1994-02-04 14:32:07+00:00,,,,,,
85,1994-03-08 14:32:03+00:00,158.60648246427525,157.6812683648559,164.754690942901,159.4666174203602,185.55699177279948,205.82918350309467
86,1994-03-24 14:31:25+00:00,169.2873838950003,167.77964507101134,172.2544513047779,168.50720705548903,184.26597472538913,206.7029390464124
87,1994-04-25 14:30:50+00:00,125.74206836721733,151.2419857935163,,207.274534011456,190.54027396462823,
88,1994-05-27 14:30:39+00:00,162.38654350743974,157.039502321443,163.3987918699211,,173.12713693730424,199.66848773828286
89,1994-06-28 14:29:57+00:00,,,155.9602682857796,220.2572675756481,,
