,dates,mex0609-0000,mex0609-0001,mex0609-0002,mex0609-0003,mex0609-0004,mex0609-0005,mex0609-0006,mex0609-0007,mex0609-0008,mex0609-0009,mex0609-0010,mex0609-0011,mex0609-0012,mex0609-0013,mex0609-0014,mex0609-0015,mex0609-0016,mex0609-0017,mex0609-0018
0,1984-03-23 17:50:37+00:00,207.32946670531038,211.51072180512548,211.65533202771428,201.8216462423752,196.32577075589415,199.69772588784775,205.54201710579838,212.17733509083752,222.8030006701503,228.57927152261047,226.2385891963851,222.2983435957305,213.48544395457708,200.68019738053556,193.93789256449827,157.70995586861395,144.19007396906412,168.74015421390166,191.61469025896238
1,1984-05-06 17:50:16+00:00,189.98847080242743,189.66930243142926,193.69885871468185,206.5536060597269,196.48718884733748,198.33410674416228,209.10605180483773,204.5479838588048,203.7244659957155,209.65764079195839,224.28071129503132,233.25474320294316,214.590589618012,204.7073607775237,188.68177114511036,185.16969465990888,171.39203374780672,162.51557198359356,178.17423499266525
2,1984-06-16 17:45:05+00:00,218.9151038174081,203.88990642245983,211.89827519410457,217.55246337903975,205.6689030014507,201.75941400698642,207.70202994990117,208.37211281386257,219.99326032046162,227.9765436690016,227.64944564838072,231.29493290765086,232.34817528006732,230.3258326576137,215.8135404200767,195.49599599337893,195.05853782059398,180.40674280153908,169.72608234832856
3,1984-06-23 17:51:22+00:00,231.83788674622363,209.2359181988719,210.47478954188847,223.49479005484346,213.4263956036075,216.4898260263467,222.16352879286845,225.22867675653993,233.8234234929568,236.7295231166528,234.3933450469318,238.31683288830828,237.7155017625951,236.68889231100067,223.2495988628713,215.01195108191797,201.3444439450537,194.73483686604726,172.4419473755986
4,1984-10-22 17:46:48+00:00,231.81458234118458,223.01887529797645,220.92194788166785,216.69558281859872,213.08348025979942,207.6812287755528,205.98619572315934,213.03562066576873,213.87621260978577,217.01833773824393,215.3554606175927,223.16863883802594,223.2762345581927,231.45711177210683,223.4201342037206,218.01170778929202,226.2660035386385,216.2265836299338,205.3314387965896
5,1985-01-26 17:47:09+00:00,,,,,,,180.9304614545523,198.3024308625559,191.62932059673602,198.21739528298014,213.7655811014865,219.6593339378922,211.95994733337966,194.70825416819673,194.1874161371376,,163.42422069751532,,
6,1985-03-31 17:47:08+00:00,224.26777588868566,218.13691521095808,210.03388466165492,190.6152599079082,192.71516123327373,200.45278123285817,205.64085893268884,208.95740187700378,223.42244770060717,227.02753821096178,234.3809808410611,237.27901856814717,222.58342288949848,215.23099532628822,226.30937207163555,204.08462778254665,178.1676177487156,183.09844529758678,208.93467437202128
7,1985-04-16 17:47:03+00:00,249.10644962104337,231.15734357800062,220.7015974795886,214.46131935330607,196.1023065755365,208.4562171273039,211.78579950798635,218.19666706122285,224.6055992152043,241.22959168672767,245.37335962340356,248.9718785428599,244.17083838706486,227.27166635646768,235.27623929947822,223.0916868993264,199.83311803614131,186.78992891659672,198.9498192448596
8,1985-08-13 17:52:37+00:00,282.7190726995615,263.8198414775193,256.1460674044355,240.07551037061782,246.57161410176613,244.43949389295156,250.02283535580037,252.94144443606876,258.07135324566497,265.6755903217694,269.7453305170759,278.75584001694136,278.73489442882175,270.82864870542596,261.7250014423777,249.4691779111475,248.0674702195065,238.92907481855036,233.91471589203059
9,1985-08-22 17:46:20+00:00,260.1027162678217,252.1297667975467,240.44483832392848,230.34135188391264,245.52377093602632,243.47217582582132,250.5281770233636,246.88352593065514,255.07009449484408,256.07354352956673,257.6699840969778,265.28416103277647,269.69600521467356,266.34441107371634,265.5799875283497,253.16449785097484,249.51740772332082,243.35640008423408,231.21862346603865
