,dates,usa_CA_0307-0000,usa_CA_0307-0001,usa_CA_0307-0002,usa_CA_0307-0003,usa_CA_0307-0004,usa_CA_0307-0005,usa_CA_0307-0006,usa_CA_0307-0007,usa_CA_0307-0008,usa_CA_0307-0009,usa_CA_0307-0010,usa_CA_0307-0011,usa_CA_0307-0012,usa_CA_0307-0013,usa_CA_0307-0014,usa_CA_0307-0015,usa_CA_0307-0016,usa_CA_0307-0017,usa_CA_0307-0018,usa_CA_0307-0019,usa_CA_0307-0020,usa_CA_0307-0021,usa_CA_0307-0022,usa_CA_0307-0023,usa_CA_0307-0024,usa_CA_0307-0025,usa_CA_0307-0026,usa_CA_0307-0027,usa_CA_0307-0028,usa_CA_0307-0029,usa_CA_0307-0030,usa_CA_0307-0031,usa_CA_0307-0032,usa_CA_0307-0033,usa_CA_0307-0034,usa_CA_0307-0035
10,1985-10-10 18:26:15+00:00,190.42715574848117,181.17889303686923,193.84242367062035,203.985405111832,211.3250647247546,215.29624803427947,207.99668865347024,210.27722767681433,214.80841815644158,206.22154788559794,206.4660875434208,207.31498001317956,214.60059191225804,210.19701794746962,210.72939062139966,213.91258975626315,210.03204908113057,214.9673762832742,214.43345558934794,211.82588630719584,205.6497045737604,201.93299194914437,197.50833429330305,183.103093384313,184.91593714595007,189.5929351813048,190.3139508295425,191.2259625342066,199.0369315247878,199.06482801507295,201.727779693616,194.80445780803748,208.92172075847128,222.28072680029467,233.53504692310693,239.16532476940552
11,1985-11-11 18:25:49+00:00,176.9108867287132,161.49770245863084,175.39637618626682,188.65533621545015,193.83387503289495,205.65798609741083,211.24074160408924,205.3171024704387,208.45523162483116,208.4621217519425,201.79568871601165,202.21939291059815,199.85615209515046,200.6945426877109,206.8934777031227,216.17688886355762,211.671045343404,205.11892679100654,202.1328333880041,201.78457722054657,203.791346179863,190.18383461788423,194.2243150799028,192.849603483493,193.90922930469407,199.48340411108515,190.53194429392806,181.28117698514322,177.24038572211805,197.8265927383141,199.49751589611418,199.8015111984404,213.8160310288854,221.98269079842265,227.03432241072716,234.90783571026466
12,1986-04-20 18:22:32+00:00,188.55032037253517,168.49156067502992,188.8887347031623,193.1561915288751,193.0607793068854,203.03704859479132,204.06865047770444,199.24582055446908,195.466146655604,193.1037625144076,188.9196074776179,201.12841331879457,205.2241251603125,203.46020574835012,213.52806723431195,218.32428994435307,218.8317393554837,224.43986202677954,222.9267411004883,212.7295473912654,207.65871334009628,201.41101889672183,206.0264577396414,210.0458026043677,202.18286189830738,200.71809446629507,186.10707804958045,189.06983210311142,181.76621021453116,194.84281028163494,203.43817624207705,201.98151562973126,206.78754477580142,222.50659657074593,233.81725162343102,234.83550263088574
13,1986-05-22 18:21:42+00:00,186.14512474326125,173.29624823463269,184.9577283869383,191.93857607108393,189.3185668498964,200.44569714928335,192.17929604831926,196.2652747948897,201.06449690060214,191.45221057963832,193.79028847209915,208.2607160260261,216.48801537534902,200.72370081873763,206.54489102873657,220.68054951324459,218.707239866139,212.84877469266752,209.38500633311588,208.91246449364075,215.83543668177464,206.0454655650083,205.44413728718087,208.13943119637005,195.27594865706547,196.5466065851064,200.5371974774729,186.26313726725274,171.3384020521709,191.40998532247713,201.44161191201846,205.2607309222268,209.60422208325903,211.71055613644268,226.9567866550906,226.0168400461209
14,1986-06-07 18:21:13+00:00,187.67361793098382,176.51070252109582,183.64462746580296,189.75458385961608,195.54616470350268,193.95762951745354,192.18411769857605,188.39561020891333,201.00570100033758,198.387412093592,193.88972028639665,203.30178791840282,208.56232383457882,196.34115499558584,203.08236337742983,214.55392312385226,218.12511021547917,219.229836347649,212.6572307838054,218.31261845351912,219.52453013949835,209.8802788186134,208.36853035032354,204.10922920190524,204.431614168848,201.08550601714404,199.22662322091423,203.44596506381438,183.17871892796077,197.36970318506522,210.56238530935005,209.83054385388562,214.8968572991995,224.50485955474716,233.66759669885212,227.86812891644666
15,1986-09-11 18:17:53+00:00,188.83811953363272,189.3869790499757,192.21733795932295,197.624977529156,212.5244678392904,223.48864940316733,213.26455367296035,208.06910512065366,203.32980749552195,208.38031084464936,208.7028110692345,203.66667957758685,201.2378627364023,204.7340968491956,213.95408209050905,215.4005595990484,214.19310619279048,214.1146221241703,213.64667271248445,217.33808287750955,212.2302420305234,202.36018344775044,194.8640725181818,192.99292152642707,194.57617539974297,205.61375820080488,202.87116912906689,199.53219525100081,205.801277545801,208.89330254021024,210.2336301950514,206.84197566923123,212.35464771960181,214.52150271866023,218.87302812265247,219.72924142897637
16,1986-09-27 18:17:24+00:00,177.68096626259475,181.21811189778427,177.96639609359696,192.45601574550722,209.15323879388498,217.80245902436647,207.55105237401818,204.3988202208888,202.54612477231265,202.0614786465146,201.32847846167004,203.53509267291165,201.9997570901693,210.5670658856139,215.18292537756608,215.97644518415876,207.1906173701822,205.1322482464649,209.636796979614,206.2972312958832,195.8822435074287,193.27688296520472,188.72224328330702,190.83611655824006,189.91140652511066,194.01892595087452,193.00020417263306,190.75493886140384,192.49360571717864,194.18738475976767,204.06307943717331,204.71111518836884,201.599298238134,212.49998374465554,223.3353701168249,224.42024488185183
17,1986-11-30 18:15:36+00:00,,142.44639510649097,146.24100359874333,158.87295005039638,143.45891979338134,147.8699456278352,172.5145821686306,180.73250038279178,188.59934122673553,182.71300611884112,184.3062561084731,192.8015304285704,188.05619944533032,191.53934726243642,195.27641498912647,202.98592141303925,207.22941854799035,190.7612547211634,184.80184481877896,179.10387562120786,176.7863640312631,185.36955052938592,178.98599282360868,188.65205427275737,185.33054344167135,177.78250006718332,163.8664005036078,162.01102408795012,145.43344602882541,162.86382308141523,176.56935479069406,182.44501958152946,199.3469805070327,211.35605917818543,213.02339769025073,224.35190520547198
18,1986-12-16 18:16:04+00:00,,148.92872398990164,156.50802596055615,154.0166154004671,148.69838358549822,180.8122509671479,181.64213714501676,194.09006595932848,201.18175572916235,180.06376355113952,174.1869585917037,180.0064110954848,167.59920303505297,180.291497402079,196.57137558419637,210.70978473280377,203.69272056978747,191.01413185535296,178.78088730877323,174.47789237457292,174.70782863984178,174.47843953334498,167.28500299987806,172.02302178866074,175.39462936646237,172.86725731340724,169.44276462031186,170.17159270343578,159.5222441999949,171.45544371867388,173.2635725621734,177.6709653098704,194.06830144094047,205.1779286050096,220.7343761511445,227.04410181250066
19,1987-01-17 18:17:01+00:00,,146.57272067293817,152.45737510908177,159.04740818394396,160.3925719271154,169.3337722125814,166.4986233531054,168.4646578476109,178.40608938498974,174.11006485183566,181.92478213832862,190.94865619066266,182.56205492583126,181.76270813119757,185.4682803803833,191.1050701231342,199.01994356355596,209.97740873671734,198.58873800152037,180.48578243389295,168.46020944763325,173.2400146773909,181.66898615764987,180.60487856328513,172.00333405003153,172.0518880782941,164.36037925104824,170.72667207243637,156.895181663013,159.7710476435249,181.0406683013302,193.79170525788834,215.80026730821234,219.3259587070057,214.79871125432072,219.12499803485164
20,1987-06-26 18:22:03+00:00,,158.5943752136642,165.3256243641543,176.4512589168269,192.63589852381108,201.3309590215706,207.59274866152555,196.85203118979916,187.02857823198372,201.90505867958626,204.42472030272756,195.11149786247353,187.14998984800246,189.40791028486177,199.61417717628626,213.80296099810116,229.22793389770948,227.58145945802934,218.37443145491068,216.2767357586135,208.19035542072672,200.07404332395555,195.17050700343282,195.17133041933022,180.36277163829047,180.41817860971537,186.100550909772,189.47391362711278,189.69509855781885,193.1685091486994,197.9897212651132,195.14893672871474,202.21427784341358,213.55266050640796,227.8922005387756,216.6455763359907
21,1987-07-28 18:22:45+00:00,,173.60344813069497,190.37841354201413,210.54451139475455,217.17458289127092,217.73710528062668,215.58324047266882,219.66509762195417,215.59296657370527,219.50897800242586,216.55214520913097,216.0421425050355,220.1338441922036,219.3351752445484,225.78191785828608,232.42464903452543,239.46743072613967,236.78137002446806,234.62881755070416,227.55953767492244,229.61415244259072,223.2652479241483,217.66060600650076,207.0412113136856,194.35538109764357,204.0939708632137,208.48714477864542,200.27073705698854,204.2653582009132,207.99664097008227,214.71072488576402,212.5107862215924,216.52575342694814,231.76341378197478,238.1280597724247,228.10269115916032
22,1987-08-29 18:23:41+00:00,193.46954561741936,186.38056926651126,203.8848777023257,205.47590292357341,217.12639295820782,230.47713889063408,229.17078054509466,230.28054530410702,216.59607727944143,223.62191265550285,206.85765484232422,209.90614180269665,219.37467988357136,226.09981897840836,225.39682427208425,239.6308252656684,238.0343462873909,230.6807386131738,226.76198591948315,234.47694660113606,224.83514028508029,214.95818635709608,208.25025006547196,200.64973273406613,203.4356099329633,216.65446127690444,213.6384486097202,209.55240821204347,212.084870624824,215.48184647317325,215.70196915570264,215.23984541925486,219.13721251617747,233.5593874343834,239.2559854950162,234.46297998371062
23,1987-09-30 18:24:25+00:00,,155.84852062709018,,178.29211614345226,180.13724978326061,194.78834427605278,202.74614131338365,184.1128587812315,179.65543681122375,184.0741149784464,176.85880168755793,180.0417936775703,186.8063125570088,,195.25805711357404,204.24873490411346,206.5145610254144,206.25950103201384,199.61444026775825,196.9158786834119,,178.53860402156158,174.3048610186023,168.377918526725,171.4995860031285,,,,172.06839682012014,175.65821423600602,180.45798484553018,,189.0178888028878,199.93608133178836,205.24041328578943,211.14268042059638
24,1988-04-09 18:27:20+00:00,196.73883894182265,165.14955617659203,172.67721515205434,190.85065395951096,198.38977737476034,200.45696018903536,194.58205517357246,181.49537417038067,180.7893246573967,199.0153253608889,206.88209264862175,209.22677717885435,212.08856693323835,216.929736528223,218.90523571812506,217.1162296128773,232.1504592458902,236.91038380276066,219.2450545874531,196.6402032122343,197.44233248773293,212.35130395746287,207.8772912947774,199.74790962084765,204.16054938489592,196.527420177008,205.41258415711775,199.01492403271604,180.98858582516408,190.36639346105764,199.46789772204284,201.5807253147815,207.52061999342672,221.22849884021207,225.88100564520397,224.9101947024066
25,1988-04-25 18:27:25+00:00,182.9299600496982,165.31505446858142,172.85291867115083,175.56630509182918,185.11838966796094,186.70729176067363,182.23412024357933,185.79476265511602,188.2753424062949,198.57543228090267,192.71896930186344,204.00808278119817,210.8933735564834,202.41813334877654,201.17344750638017,209.74027535829572,228.86648642129825,219.850753773563,208.50220815448162,207.38117473295668,196.05969178378083,203.33311076621587,200.61777277529632,191.47329059161007,187.53309856131395,190.06464907857895,187.1234696648485,187.83485723257905,183.0007250936526,187.47807760426204,193.01068676135847,192.8188888290679,191.75045472612908,215.45948224243767,218.8801061802124,213.88115181611693
26,1988-06-28 18:27:53+00:00,206.31593676260087,182.30503781202344,187.4753233167152,197.65817608498494,203.0343334695125,209.8196105822778,200.89269061838382,206.62843648223975,218.10960452649695,209.88946567448158,217.5441830835645,226.07349291781128,219.73802128958263,219.88149771858087,224.53571948133612,238.75246486421787,253.5271617533863,237.4254105332192,230.3099182263722,227.83330226523114,217.7987765616702,213.47570640891465,208.9809126733261,205.4473837652042,201.42796522312986,207.25887160060566,204.79234171231928,198.8007303087067,195.7398835026618,200.47490520190655,202.57126641016723,203.36072138539464,212.39498117238472,224.10280494570125,228.90787555374604,225.23060343745692
27,1988-08-31 18:28:02+00:00,185.3978945387299,166.16527125561046,172.94048495056913,184.63704511672532,188.27841129184142,205.6153682626681,202.9833454567454,201.25341068796382,196.2477899292992,196.39458218040326,199.7438383148084,197.06349496639555,204.57330611436163,209.79564743969755,215.76387079385046,224.94260954549725,228.43948596172092,229.57763745920525,229.74855124369068,219.66622320523564,206.42590080862294,201.9273803960913,193.4616430112308,188.01964793617333,190.06634992106748,198.46982803885732,192.9459107423137,187.3301224558929,183.09210137367768,185.93437747839207,196.90149857206094,196.56059896090264,202.94225015278317,214.62811199766662,219.508374509503,217.74820555899902
28,1988-09-16 18:27:58+00:00,200.99114903186072,191.91558077527313,194.17387412043973,206.0384367041419,221.0167970511701,225.7590427390404,215.97346364360797,207.8120926975606,209.56770519739146,203.11957485599726,208.73993110093815,208.326563864962,213.21093093836106,220.19434705642757,227.41757708060686,231.0396086787253,233.05436757962548,235.36737848127663,235.59006919510554,222.76420247905727,223.08085754428356,211.70555102035013,201.09198993010367,197.32859032979266,201.85907131515947,208.89651392615198,201.65778768311068,194.35343691924882,195.70079039983906,195.39131736152945,200.91308548055983,202.80351844479247,208.84344310235957,218.49347139980705,223.22585688142388,229.5562678528609
29,1989-04-28 18:26:02+00:00,199.62158833089174,179.46916819879186,192.35200957314467,199.1389183197276,198.96762604814683,214.8926780160527,196.99488638685767,187.08908338569327,195.52500452619688,212.4815579410988,218.620719304441,217.46598674253522,211.0410365365281,218.9323751176172,228.2887490354712,231.68302524806035,230.89598363520724,230.73676666542912,225.94814276929364,201.73285139927773,202.31417202199603,207.74712155486375,193.3453317528666,189.44258426821565,207.46318495760033,198.22409918570634,197.1952192610771,200.34671479347531,198.8158916030462,214.0041507617789,208.79008611911198,208.56981813553278,220.73241405674295,223.6101763199666,237.0029611036387,244.08597290149396
30,1989-08-02 18:24:14+00:00,212.2659236524906,190.6027504307235,192.297596591619,201.01354436136515,204.56014091054553,211.311273919113,215.24162224475634,217.5768974997846,219.00636626892663,204.76153379545045,207.6421624359994,212.47437300269175,217.0342626951258,229.92237523683002,237.31127880016837,235.8554452925778,222.63451020929068,222.97684443987805,220.26374051947332,223.43711446040166,212.92852535967924,197.75127631444442,198.9691373440803,201.78744854878394,197.32140358373886,202.65845525860092,206.57813900577108,209.27969274239624,206.6186421733516,209.33126909633117,217.12980465044149,210.66908266663432,221.14350329732247,232.4784085897058,242.91023259391963,237.32153631581033
31,1989-09-03 18:23:32+00:00,210.0051562852757,208.76774316463843,206.85366181246295,217.05832502851842,218.87868183411538,227.4822040055065,229.31878656888045,215.19879164758208,222.30198950111912,221.27525977115175,217.1331726130787,225.49016489661525,230.3403640941081,238.49813628648127,242.67514620291186,241.44171006755266,237.06140958286306,230.7804642312453,226.65772229299205,224.06636871835317,216.0600470765648,209.95761728328335,208.04975340462684,203.13891453285666,207.936272349842,220.07698962075415,214.75429186610302,217.94201682022475,227.50174582840376,225.04199579302406,226.5064535880388,224.56320390452757,234.32994521160973,242.85106298221856,255.29707468669267,257.92364086183136
32,1989-09-19 18:23:00+00:00,206.28582939762097,199.90062675262072,197.77936789211276,209.7092204502157,215.3243434442457,219.6885789896026,217.48665582372615,211.08500747168318,216.72290884612536,213.3258082404512,221.780258022799,224.9166500264368,233.46695629122962,239.09179731210065,237.77243410753522,232.9736253248097,229.41326884926434,221.89293625761476,218.31198671322366,216.2664247783182,214.42614304247442,209.9606137000207,207.34739705079394,205.87528207144652,209.9251226174011,217.16816692921608,212.61481464777225,210.14014273550902,216.31409648009065,220.60672013822784,222.93761674594293,221.01985849006155,228.41184912764516,239.90535647172078,254.49936629946288,262.64545081165863
33,1990-05-01 18:17:19+00:00,193.67223309700842,180.6552117558311,195.13498777028587,194.06731043150666,200.8818523440924,221.1634181962326,215.73929266999443,203.50659616647675,198.84971740915802,209.87556554460906,216.5371473933921,216.36965547088698,203.08368094337015,185.47889435666866,214.46620696887817,231.36999396030393,231.78248185344157,233.22278961752482,222.31399946935858,201.16472764798638,188.19462411608933,195.68340737735338,198.4634024195964,196.650671764617,198.66697376066156,195.34447367535216,191.76404235136874,188.48255510208736,193.57949848547028,201.32408635769613,180.4482021257392,191.10165675512513,211.29381456254063,226.98329532780852,239.00156280221813,231.87287781308783
34,1990-05-17 18:17:30+00:00,196.54448561086707,191.8082277220294,198.88551052807745,198.06375006809674,213.31440482312226,225.57180400487718,218.84344518254383,211.03133925706805,198.71790934879877,206.32519930977858,220.23502886460497,217.0828625779433,198.2884862437854,183.23547587398602,228.06664558934102,233.5837502363622,232.96327516702542,238.7691403390869,219.88993080681576,203.76306349665444,195.26815731045474,197.19070009224717,190.90346232145657,182.34645002950822,203.47715884617938,198.4116959342054,195.45069472891973,198.31128358634624,205.155849659216,204.47529823713765,189.34866889484832,194.16486364203183,213.23208125687364,234.08546998910154,241.27987542625695,242.49921146972954
35,1990-10-08 18:16:50+00:00,187.13972103928293,189.81825846051856,195.6718559968827,204.73435497734624,202.3783267068066,213.12646595829813,206.21582256611134,205.6869351158165,213.22881611704207,214.31934189625463,217.4263029391709,213.32182687983877,207.49319302187226,214.1374513461425,222.2801082338012,232.2743108135051,231.14936810346563,226.01795029692494,218.63880524899275,200.04504476709937,195.35907690735786,195.41546366434525,192.43917234140804,194.39713190075096,199.07368380908187,205.71408590023563,202.40521470419415,204.3716064339234,205.78203982112515,207.0352923356473,213.04693642893656,210.94685737947023,218.68805311545566,236.03513315637758,247.4024600604432,247.06849731852526
36,1991-05-20 18:19:46+00:00,207.7207772498856,204.91317269461163,190.99940041918143,197.31538471955184,214.90998396127827,224.49875758877667,202.33744352683493,194.21015079328524,220.0386445432431,206.75662672900847,204.62818360073558,215.30151778578335,217.29288851235157,215.76254169287475,222.13112088507268,231.34143471623665,212.31555012847048,208.79612987131642,229.52790834078166,218.73512703121406,198.08771619292622,205.93819560736293,202.64923367249332,182.89001125170375,191.45273885647828,204.85524398144764,193.10417977577234,184.10327720797375,172.21774428601276,208.43208102946699,197.91015325683816,198.06317388732134,197.9345738633848,227.76965450375747,237.3043009661207,230.96122846353438
37,1991-06-05 18:20:01+00:00,216.96958408552726,201.02812075071935,199.1294671840185,207.75586114377606,210.23619679961033,220.18340526856872,199.6478116776997,213.19660257530668,210.30719603509993,212.87928292404106,208.20816824487727,217.27581101285534,220.46866396726944,224.38191606677117,219.1350625530818,220.26494918961757,212.9094422048814,229.03535622626052,233.7896986542717,211.07538393156358,207.98323843965255,203.0758820245165,195.92552528983768,194.26009349832583,201.32264873451467,194.0047426994966,209.14062210271206,200.15768479993565,194.33006609547667,214.97024826867008,205.689268652265,197.27854366305777,215.73708781536195,224.17114544127094,241.6823060301368,242.8270188820736
38,1991-06-21 18:20:13+00:00,217.41165918028847,198.62293824801836,201.82611149525079,213.67445097245317,226.1085698370443,219.71566970805216,210.24611698215648,214.97531434825083,208.95920067503502,202.80617676920158,214.53926643929046,221.20424994766805,218.47528197174776,225.06318527464262,212.5956605977905,214.22603347419167,224.67185929505646,229.61881978274434,224.5742836039483,223.38852214389823,216.24205526639318,213.2274106617276,198.3212659816118,197.6729882121263,197.37453496358182,202.13708764922924,203.23388699996767,204.63846708750992,193.02578615965626,203.78768721211463,205.05560610538933,203.94147975213147,210.65638598519232,223.99226673689384,241.30374672069226,237.82525621149935
39,1991-09-09 18:21:06+00:00,201.71379253748293,200.6664369581696,205.92500496298058,216.54576057081456,219.7616509339411,214.26403175464122,212.49533708083646,211.33871159645852,204.88288607310437,204.40375837172493,210.97858352761077,219.51444666070472,217.1340611384897,216.7970317062227,226.59507571733195,228.019423881253,230.14052096451542,229.5395725386912,225.73408220184183,214.36848101016636,211.1287488354773,204.44700661753325,194.38572641919163,190.96521282296854,195.01592568537356,207.47128280912898,199.06123046249226,197.63739443027475,199.7835854889264,203.83212000097575,209.5858565468555,211.0483735054732,217.2440157253154,227.97433332652705,245.15286285412714,244.66185799497063
40,1991-10-11 18:21:19+00:00,187.02804100475996,188.38355945009266,193.1285638153907,203.96469462955363,206.56729018615374,211.6582338222692,211.64196189366066,200.51303920054505,198.08130660443598,206.90458750822663,205.80712078409684,207.43697957904635,204.46514800895866,200.64941493797033,209.67103714884718,223.15754851396102,226.87831652965053,224.3115647712934,216.10206798313558,211.34758145398695,203.78749927523614,196.94730616750576,186.7508084896043,184.00238432678086,188.30015260525244,191.06584689087995,187.45116023604712,187.8252577176698,189.98880339600672,191.5556162873844,198.2851588510352,205.49766097950658,214.23721031738202,222.87626162062793,237.44149839875195,241.80592608840334
41,1992-07-09 18:20:18+00:00,191.50717146897983,184.42722397969635,188.9315524588297,191.58386656891875,190.96494750084688,206.32551543841817,201.3833633982813,203.05912181360577,204.53339334195232,198.20861709812388,202.36348132992484,211.28299866514277,200.45346341398783,212.43655963967402,231.87729992304762,236.16994940912832,233.2075472283342,241.5249712206437,241.00250578289425,218.50981821549095,207.70968220513464,198.74009613821468,199.4362359075249,201.32704775314656,199.714099037375,193.47360075417444,193.75694490962366,203.10771040193993,206.63444461970587,213.4805259893777,219.3945232904598,218.59179199907086,216.0087078683962,222.63560205785723,235.25716121159795,234.85178713176694
42,1992-08-10 18:19:54+00:00,203.94706230152454,195.89942367471087,197.51119663766426,203.89836340156742,207.8846235484676,215.33189648342122,214.38856671738512,211.96175505430074,202.82264027503604,211.65082574310983,212.63148276757227,215.4278007861365,216.7981831853136,226.03605985690396,232.7361844889008,231.91152237990198,237.53111677233244,250.49337357081728,244.15592263074637,230.74168542822395,219.8289489050623,211.11156523095153,206.46045182084598,205.48469667828607,202.49912529223644,207.9110463138984,199.91000043592328,208.9753690249799,217.8634541096782,225.76143118687222,230.31528886647453,224.9736776943791,229.07193260241328,232.7742484659535,244.2466686107382,244.6404004698075
