dates,nzd0537-0000,nzd0537-0001,nzd0537-0002,nzd0537-0003,nzd0537-0004,nzd0537-0005,nzd0537-0006,nzd0537-0007,nzd0537-0008,nzd0537-0009,nzd0537-0010,nzd0537-0011,nzd0537-0012,nzd0537-0013,nzd0537-0014,nzd0537-0015,nzd0537-0016,nzd0537-0017,nzd0537-0018,nzd0537-0019,nzd0537-0020,nzd0537-0021,nzd0537-0022,nzd0537-0023,nzd0537-0024,nzd0537-0025,nzd0537-0026,nzd0537-0027,nzd0537-0028,nzd0537-0029,nzd0537-0030,nzd0537-0031,nzd0537-0032,nzd0537-0033,nzd0537-0034,nzd0537-0035,nzd0537-0036,nzd0537-0037,nzd0537-0038,nzd0537-0039,nzd0537-0040,nzd0537-0041,nzd0537-0042,nzd0537-0043,nzd0537-0044,nzd0537-0045,nzd0537-0046,nzd0537-0047,nzd0537-0048,nzd0537-0049,nzd0537-0050,nzd0537-0051,nzd0537-0052,nzd0537-0053,nzd0537-0054,nzd0537-0055,nzd0537-0056,nzd0537-0057,nzd0537-0058,nzd0537-0059,nzd0537-0060,nzd0537-0061,nzd0537-0062,nzd0537-0063,nzd0537-0064,nzd0537-0065,nzd0537-0066,nzd0537-0067,nzd0537-0068,nzd0537-0069,nzd0537-0070,nzd0537-0071,nzd0537-0072,nzd0537-0073,nzd0537-0074,nzd0537-0075,nzd0537-0076,nzd0537-0077,nzd0537-0078,nzd0537-0079,nzd0537-0080,nzd0537-0081,nzd0537-0082,nzd0537-0083,nzd0537-0084,nzd0537-0085,nzd0537-0086,nzd0537-0087,nzd0537-0088,nzd0537-0089,nzd0537-0090,nzd0537-0091,nzd0537-0092,nzd0537-0093,nzd0537-0094,nzd0537-0095,nzd0537-0096,nzd0537-0097,nzd0537-0098,nzd0537-0099,nzd0537-0100,nzd0537-0101,nzd0537-0102,nzd0537-0103,nzd0537-0104,nzd0537-0105,nzd0537-0106,nzd0537-0107,nzd0537-0108,nzd0537-0109,nzd0537-0110,nzd0537-0111,nzd0537-0112,nzd0537-0113,nzd0537-0114,nzd0537-0115,nzd0537-0116,nzd0537-0117,nzd0537-0118,nzd0537-0119,nzd0537-0120,nzd0537-0121,nzd0537-0122,nzd0537-0123,nzd0537-0124,nzd0537-0125,nzd0537-0126,nzd0537-0127,nzd0537-0128,nzd0537-0129,nzd0537-0130,nzd0537-0131,nzd0537-0132,nzd0537-0133,nzd0537-0134,nzd0537-0135,nzd0537-0136,nzd0537-0137,nzd0537-0138,satname
2007-03-23 22:17:30+00:00,356.75,356.72,371.64,365.10,370.42,390.40,399.68,389.06,376.80,380.64,,,,,,387.21,386.81,394.06,382.89,383.20,392.12,375.78,369.52,357.05,344.06,337.50,336.81,332.65,342.56,,,,,,386.39,392.61,387.64,370.43,348.14,350.76,344.01,324.29,313.41,305.37,303.52,312.86,314.77,,,,,,,361.62,354.72,364.74,365.52,350.12,364.88,358.02,,,350.86,351.35,364.09,366.76,366.67,380.16,382.12,376.75,,,,,359.11,371.59,367.64,373.13,362.91,364.19,353.11,336.11,352.12,346.73,353.38,333.72,351.49,345.98,377.07,368.43,395.98,402.73,418.30,408.37,,,,,,403.50,395.28,390.98,413.84,397.62,427.53,433.16,417.23,426.06,430.07,436.09,420.69,436.89,445.41,444.54,431.83,416.30,452.41,455.60,470.95,,,,,,,,,404.64,374.54,392.31,378.33,381.07,365.95,372.02,360.19,364.90,347.46,343.20,343.54,L7
2007-05-19 22:11:07+00:00,333.68,334.11,346.13,332.79,357.13,351.21,367.88,359.14,,,,,,,,355.87,358.65,355.73,,354.04,344.48,349.65,338.30,339.75,323.01,321.72,,,,,,,,,375.32,,358.39,351.05,328.48,325.07,328.43,281.47,276.06,280.57,274.38,,,,,,,,336.36,337.74,333.79,348.69,360.08,341.88,339.43,309.10,,,325.78,331.48,334.87,,,,,,,,,,341.26,342.76,331.50,338.18,323.62,332.45,332.98,310.24,312.14,306.87,329.27,311.91,331.72,315.32,353.33,358.40,,,,,,,,,,380.30,375.03,370.03,392.35,385.63,400.67,406.87,,389.41,418.38,392.24,,437.76,440.31,431.08,415.40,,,,,,,,,,,,,,,,,331.22,329.47,,,,,320.44,330.01,L7
2007-05-26 22:17:14+00:00,311.25,321.09,311.46,323.23,323.75,315.43,,326.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.51,270.42,262.31,264.79,262.19,,,,,,317.92,324.98,317.57,319.14,294.35,,,,,293.81,,,290.45,,295.30,,,,,,,,,,,,,,287.13,,,283.08,273.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2007-07-06 22:11:01+00:00,,366.13,355.04,341.77,331.51,,389.25,343.14,,,,,,,354.31,345.57,343.48,351.45,,354.34,,340.56,341.65,329.99,302.60,336.82,,,,,,,,339.15,337.72,357.55,346.38,,333.52,341.97,314.81,291.45,292.27,286.61,289.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.47,346.03,326.28,,329.63,,,,,,,,,,,,,,,,,,,,,376.54,369.12,369.04,373.30,352.37,382.49,383.96,377.76,,392.09,,,,419.58,420.25,442.50,404.59,,,,,,,,,,,,,,,,,,,,,,,331.65,L7
2007-08-14 22:17:00+00:00,,,,,,,,,409.32,413.37,419.34,423.82,416.65,,,,,401.38,395.19,390.84,,,,,,,,,,,,,,,,,,,,,,,,,,334.39,333.93,342.88,,353.69,355.29,354.94,356.07,363.34,358.92,369.92,372.18,370.85,374.34,,,,,352.31,,,,398.45,398.66,395.21,394.22,395.23,388.33,387.57,,,385.53,,375.68,379.96,372.93,,,,,,,,,,417.97,423.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.49,369.66,366.81,366.35,362.55,,,L7
2007-10-02 22:13:42+00:00,336.73,343.65,350.52,346.12,355.24,363.65,367.91,364.27,361.62,365.71,374.14,370.42,371.64,368.02,366.64,354.92,353.32,363.54,358.59,352.08,350.07,344.27,340.56,332.50,328.48,325.15,314.17,309.91,315.42,319.21,322.46,332.24,339.23,356.52,355.53,362.57,363.12,358.22,333.50,326.13,316.54,302.51,298.71,293.07,291.94,294.94,296.84,304.71,308.65,316.87,321.50,321.28,327.80,328.25,323.00,333.96,335.72,331.36,336.90,325.10,332.05,332.17,344.27,348.36,349.37,344.43,349.70,352.33,356.36,354.42,352.29,351.63,352.39,348.37,342.74,343.09,346.44,346.81,346.61,345.78,337.36,325.40,318.65,309.19,311.94,312.01,326.24,332.04,352.01,360.39,370.63,374.02,383.05,381.91,383.45,382.53,391.57,385.49,384.05,382.61,381.09,382.49,388.22,389.69,397.15,404.49,392.35,391.99,396.52,401.68,397.87,411.32,413.26,411.49,402.84,396.91,413.00,401.62,,,,361.95,369.02,366.20,363.14,363.88,362.94,359.76,348.44,348.29,344.70,336.83,336.40,344.65,344.23,343.63,334.79,332.75,323.74,L5
2007-10-17 22:16:47+00:00,,,368.81,365.09,374.46,381.38,390.37,390.10,387.26,389.90,394.17,395.83,393.00,393.93,391.82,380.96,,,,,370.06,362.73,359.63,341.90,329.13,323.88,322.78,319.31,326.03,333.98,346.73,354.64,358.38,370.79,362.36,,,,,340.10,331.66,317.22,304.21,300.58,300.23,309.25,312.73,322.29,335.26,348.24,345.59,341.11,347.59,,,,,,351.69,343.44,347.31,348.02,351.47,357.15,369.74,369.88,374.85,385.51,387.88,387.43,384.44,382.53,375.04,376.11,366.22,,,,,,352.61,340.38,335.88,328.98,328.82,330.95,344.15,346.73,371.05,381.85,392.15,401.37,407.91,405.54,405.90,407.14,408.51,411.95,403.62,412.13,,,,,416.32,,,403.36,414.25,417.26,414.26,424.23,435.40,434.52,429.29,424.87,443.72,440.65,479.04,465.19,,,,402.52,399.12,395.45,394.74,,,,,,,,359.48,359.98,351.30,351.07,347.28,L7
2007-12-04 22:17:13+00:00,352.59,352.87,352.55,362.72,367.03,366.67,368.99,375.38,382.66,382.66,376.80,375.18,375.88,371.77,,,,,369.87,364.97,357.75,355.07,348.53,345.21,340.25,335.24,331.35,327.87,319.58,315.31,319.48,321.22,,,,,,354.28,344.73,323.94,307.18,298.97,295.52,294.02,294.47,291.57,299.71,302.95,316.71,321.60,314.99,,,,,335.83,335.23,346.19,340.45,343.98,334.89,329.93,340.58,348.41,357.48,365.52,364.45,359.45,359.46,359.07,352.51,342.37,,,,,,349.98,355.97,345.34,335.66,333.62,320.50,314.94,311.59,331.72,332.44,351.40,353.51,368.20,368.59,373.20,375.11,382.60,395.99,387.17,,,,,,391.32,380.42,382.84,382.74,378.37,394.21,392.98,398.17,399.15,407.83,399.56,400.71,403.83,417.17,434.21,409.81,417.77,399.85,362.52,,,,,,,,,,343.97,342.77,346.22,344.64,346.02,334.55,331.20,339.84,340.32,334.28,L7
2007-12-20 22:17:17+00:00,365.88,368.32,361.37,377.17,380.99,,,,,,370.69,379.75,382.62,382.34,378.75,,,,381.93,376.00,362.86,369.15,368.80,,,,,,,,,,,,,,,,,,,,,,,,306.30,307.14,318.45,,,,,,,,,,,361.39,344.65,328.99,,,,,,372.88,369.19,369.81,358.35,363.97,361.92,357.15,367.43,360.30,363.17,361.27,368.36,,,,,321.49,,,,,,,376.66,383.59,379.10,387.88,403.32,401.68,398.42,403.60,422.65,407.62,407.50,406.00,392.00,397.52,388.77,386.63,404.61,389.62,,,,,,,,445.14,416.15,420.56,398.60,384.14,,364.03,364.72,375.20,375.04,380.53,,359.59,367.87,349.41,349.50,353.63,355.45,357.10,345.12,337.82,353.84,352.71,349.38,L7
2008-01-05 22:17:19+00:00,347.75,349.85,,,,,363.11,371.24,380.22,380.21,374.43,374.68,371.87,372.41,370.01,372.31,370.20,360.65,363.26,350.97,,,,,341.01,336.07,329.80,329.23,320.65,316.94,320.47,333.02,349.30,349.33,361.68,353.68,357.45,349.33,340.49,,,,,292.47,292.07,289.81,297.78,298.37,305.03,313.13,320.96,332.34,332.73,333.74,340.10,334.68,333.25,,,,,,,350.18,358.20,366.92,366.13,365.11,362.66,360.06,351.15,353.52,352.24,348.68,355.89,350.04,350.59,353.06,358.72,341.71,,,,,,,,,,,,,,,,,388.02,392.97,403.11,387.43,387.42,388.02,375.77,376.38,,,,,,,402.78,399.41,399.74,401.05,409.85,423.60,404.35,405.18,386.08,372.55,,352.63,357.35,367.47,368.25,369.84,,350.13,352.93,339.42,337.47,340.18,338.38,,,,,,,L7
2008-01-30 22:11:07+00:00,,,,,,360.72,370.41,367.81,371.29,373.05,375.72,371.08,367.36,367.50,365.78,365.49,359.36,,,,,,,,333.53,326.64,322.82,318.87,318.81,315.28,317.19,329.05,340.19,352.94,357.96,359.10,353.40,,,,,,,287.94,285.74,290.34,298.13,305.92,307.61,316.89,327.22,332.03,339.57,336.41,327.17,,,,,,,,,352.68,356.30,359.43,365.24,366.72,371.02,367.79,361.18,357.32,355.78,353.34,351.13,348.94,348.19,351.71,,,,,,,,,330.14,344.66,354.28,358.49,368.57,372.64,376.17,380.17,386.33,389.15,390.43,382.08,378.12,378.39,378.12,377.29,,,,,,,,,,,414.41,411.29,406.69,409.97,419.13,421.35,412.08,381.10,,375.37,375.15,371.67,369.27,370.58,367.26,362.81,356.25,349.66,344.17,,,,,,,,,L7
2008-05-05 22:10:50+00:00,,,,,,,,373.09,379.72,380.52,383.03,380.88,384.13,386.30,383.73,382.66,380.34,380.64,378.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.52,413.01,403.70,396.35,392.37,386.94,381.15,,370.96,370.30,361.06,358.62,355.12,350.42,340.65,,,,,,L7
2008-05-28 22:16:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.49,309.35,299.77,286.67,284.00,283.56,288.12,295.17,303.50,314.43,323.24,336.40,341.22,344.41,,,,,337.10,337.07,332.77,333.84,331.94,341.10,344.32,351.16,354.13,355.69,356.69,360.16,358.34,359.59,352.93,350.65,345.69,342.95,,,,,341.72,334.95,323.74,317.73,311.17,305.37,308.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-06-29 22:16:33+00:00,362.05,357.56,358.44,365.32,371.92,368.15,365.18,373.08,381.59,380.00,368.42,378.58,374.89,,,,,367.48,378.73,379.21,361.95,373.68,365.31,354.20,343.69,336.86,325.24,317.58,310.17,305.56,309.81,,,,,,360.96,353.04,353.84,327.63,309.95,303.43,305.85,295.69,299.52,293.47,299.82,301.93,315.92,328.67,,,,,348.00,339.33,331.54,356.78,342.88,354.31,,,,,317.83,351.57,362.52,366.80,368.50,359.50,355.74,,,,,,353.55,356.12,366.25,351.64,341.88,344.59,317.60,318.62,305.61,331.40,327.08,352.23,353.62,373.63,370.19,382.93,373.23,388.64,415.33,,,,,,403.74,400.95,377.30,385.75,369.63,370.16,394.90,400.11,408.52,404.93,,405.37,399.85,406.58,420.33,430.53,402.67,400.51,,,,,,,,,,,,,,,,,,,,,,L7
2008-08-09 22:09:59+00:00,345.75,348.45,348.37,349.89,351.76,361.97,371.33,372.52,375.63,366.12,369.78,,,,,,,369.26,369.78,367.04,360.73,357.41,355.17,350.55,343.11,339.37,332.58,323.80,321.27,,,,,,,,352.99,342.24,332.45,321.09,309.06,295.04,295.03,287.14,290.11,292.60,300.84,305.73,,,,,,,,,333.79,339.75,342.51,344.74,336.19,339.95,342.72,344.94,345.62,343.11,346.35,355.11,352.36,,,,,,,,,,336.07,334.69,331.97,325.72,318.49,315.44,314.15,321.17,331.71,346.81,345.32,364.92,370.88,375.79,374.83,,,,,,,,,,,391.66,394.78,395.64,396.50,392.09,396.88,394.26,402.24,398.92,398.24,402.05,404.48,403.87,394.68,360.67,,,,,,,,,,,,,,,,335.54,331.86,332.90,332.31,333.73,329.50,L7
2008-08-25 22:09:52+00:00,354.18,355.58,352.97,365.19,368.46,,,,,,,372.89,373.89,374.02,371.03,376.32,378.68,369.89,370.38,370.56,363.57,360.43,352.43,,,,,,,,322.41,334.10,351.67,356.45,369.79,363.03,363.41,352.30,347.53,327.14,304.93,293.05,,,,,,,,321.56,331.36,340.69,338.14,335.44,339.00,337.47,333.83,344.52,339.99,348.21,339.08,329.22,,,,,,,,,,353.42,350.14,346.31,353.12,347.99,348.06,345.43,352.54,342.59,336.11,331.52,320.75,313.31,300.63,,,,,,,,,,,,397.44,406.53,413.87,399.99,396.43,391.54,377.60,384.90,380.06,384.30,392.62,396.27,396.41,397.63,392.32,,,,,,,,,316.51,347.65,361.10,359.40,370.53,368.83,371.77,,353.29,359.84,352.73,,,,,,327.11,336.34,,,L7
2008-09-01 22:15:59+00:00,364.13,363.72,368.57,373.04,381.43,392.21,398.54,398.58,393.20,394.27,397.46,,,,,,388.96,389.87,387.76,383.33,381.76,378.60,369.98,365.43,354.91,341.61,341.59,340.03,343.24,347.24,,,,,382.17,392.85,386.43,379.60,360.88,341.39,342.38,315.57,311.18,300.97,299.63,311.40,315.26,328.85,,,,,,363.08,351.59,354.94,349.66,344.55,358.91,352.91,359.83,336.73,346.12,355.28,364.18,372.90,369.67,379.52,385.84,379.53,,,,,361.57,371.91,373.36,374.79,376.02,372.15,359.60,348.47,347.78,338.84,338.08,334.00,358.81,361.44,382.15,385.37,400.47,409.43,417.60,,,,,,416.34,420.54,415.75,411.83,415.33,406.59,417.75,421.00,416.16,404.08,422.61,428.57,421.37,428.17,427.49,440.91,435.32,402.56,,,,,,,,,,398.70,390.49,396.78,384.20,384.43,372.58,367.55,361.56,356.91,351.37,349.78,343.48,354.93,353.86,L7
2008-10-12 22:09:25+00:00,,,,,,,,377.20,387.42,387.87,377.85,377.48,376.02,373.45,367.76,372.08,377.39,365.44,371.44,,,,,,,341.61,333.29,338.76,328.89,324.01,330.44,338.63,350.91,352.58,365.37,348.99,355.65,344.31,,,,,,,292.04,284.95,299.57,304.44,318.83,326.24,336.06,349.89,340.25,335.07,344.05,333.91,324.85,,,,,,,,,363.84,361.76,352.79,358.04,355.32,347.68,345.63,341.33,341.37,345.21,335.29,342.50,347.82,342.14,,,,,,,,,,,386.52,387.22,388.01,389.73,400.57,417.40,412.26,410.06,426.24,439.75,419.78,416.59,413.39,388.48,402.52,389.16,,,,,,,,,,415.26,,,344.82,,330.81,362.62,365.89,365.68,376.39,374.10,376.69,369.54,360.15,372.35,352.79,350.81,355.58,357.01,355.98,346.43,330.15,,,,L7
2008-10-27 22:10:37+00:00,349.67,350.58,346.98,357.85,361.05,359.01,357.26,363.35,371.59,374.32,369.62,370.32,367.92,363.63,359.97,365.97,363.10,359.22,366.33,361.55,346.60,347.98,341.93,337.53,329.56,323.14,315.67,316.14,310.81,309.09,313.93,328.26,340.74,341.13,357.15,344.51,349.36,342.19,333.72,310.29,290.55,276.17,279.92,277.57,275.70,273.45,285.49,294.51,303.31,312.68,321.08,332.23,325.86,325.46,329.13,327.93,323.54,335.95,329.67,335.00,328.60,324.16,339.28,341.73,351.24,356.95,353.07,349.81,351.76,347.42,343.70,345.01,344.39,339.52,344.27,345.14,349.21,351.29,352.77,338.44,327.92,324.74,309.29,307.59,300.32,315.74,319.60,348.94,348.70,367.81,372.29,375.75,375.72,380.34,396.42,394.73,391.06,399.26,405.82,397.69,394.37,394.44,380.46,384.10,377.15,377.58,387.48,387.12,387.90,391.98,399.02,388.57,387.56,385.89,390.37,392.05,,319.66,,330.90,348.39,355.70,355.16,361.09,367.08,370.14,362.83,353.59,360.87,345.73,345.83,344.37,347.26,341.04,333.52,326.26,334.92,327.97,326.22,L5
2008-11-13 22:09:55+00:00,345.51,348.56,348.94,353.16,354.63,353.73,361.22,362.88,362.20,360.85,361.24,361.82,,,,,,,361.40,358.10,350.91,346.51,335.72,330.41,324.17,314.10,307.08,307.48,305.17,306.04,313.23,,,,,,,343.09,337.61,322.89,312.07,293.38,285.26,278.43,278.53,279.43,289.22,297.39,305.62,306.35,,,,,,,321.54,324.43,323.56,326.58,324.41,324.73,332.37,338.80,341.88,349.30,352.04,348.99,348.64,347.43,339.76,,,,,,,,,333.19,328.37,325.39,315.10,308.90,305.45,307.49,316.31,330.50,347.66,359.70,366.66,373.91,376.04,378.93,382.54,389.77,,,,,,,,,378.49,376.15,382.00,387.27,392.66,392.38,390.76,392.09,391.34,392.49,392.42,387.78,,302.36,,364.33,373.15,,,,,,,,,,,,,,,,330.12,328.79,325.52,L7
2008-12-22 22:16:31+00:00,360.11,364.46,361.97,370.66,376.84,366.17,,,,,383.12,383.34,383.41,384.50,382.45,387.76,386.67,380.36,383.09,382.42,370.36,374.58,369.54,361.25,,,,,335.20,331.72,334.46,344.70,360.53,362.37,372.08,364.88,369.11,356.08,351.32,334.50,317.99,315.01,302.11,,,,,307.54,322.12,327.71,337.38,351.63,347.23,344.32,346.78,340.53,342.53,350.75,346.14,350.64,337.56,337.43,342.02,,,,,,365.78,370.70,359.16,354.38,353.06,354.09,366.18,357.22,354.15,354.00,359.58,350.86,342.11,337.48,325.78,320.94,309.07,,,,,,,384.99,382.08,388.73,404.13,407.52,405.66,410.95,421.81,408.40,406.35,404.68,396.05,400.58,395.80,393.21,403.41,401.48,407.47,406.39,,,,,,,,,,387.74,389.56,384.53,378.63,384.68,383.20,385.22,374.32,363.01,363.74,353.13,349.25,349.82,357.42,353.64,346.95,335.93,341.06,340.56,345.06,L7
2009-01-23 22:16:42+00:00,348.16,351.44,353.21,361.42,365.68,367.38,367.96,373.38,382.03,378.38,,,,,371.70,373.06,369.19,360.82,365.58,364.62,360.68,364.24,357.44,349.06,342.08,337.74,334.63,,,,,,348.77,349.40,359.50,352.07,352.08,344.65,342.53,329.64,314.34,303.89,293.17,291.20,290.42,283.19,,,,,333.93,343.82,342.76,338.12,342.82,334.20,330.11,344.17,338.27,345.63,339.16,332.03,349.03,347.07,356.10,365.93,368.44,,,,,352.78,349.40,343.18,350.99,347.43,348.99,349.74,357.15,347.06,332.18,326.12,312.33,310.68,309.23,323.15,327.28,345.31,351.52,372.79,,,,,,405.04,397.28,402.34,412.42,402.73,400.89,398.06,387.73,389.33,386.34,387.25,398.59,396.75,401.69,405.48,407.08,397.31,395.41,393.95,,,,,,,395.94,394.78,380.80,384.89,380.54,381.72,371.23,360.61,360.54,344.18,341.84,347.03,347.25,354.08,345.51,337.28,341.82,343.05,338.91,L7
2009-01-31 22:12:28+00:00,299.80,306.84,329.53,316.30,318.52,337.29,349.28,352.47,335.73,333.55,349.50,362.61,360.38,358.08,349.29,329.59,326.52,339.16,319.42,327.70,324.24,,,292.37,282.40,295.47,290.10,284.75,297.71,292.09,314.66,316.66,293.79,326.69,326.48,340.78,339.39,302.25,,,250.90,239.58,246.40,270.95,266.03,263.46,252.90,259.31,283.04,295.15,302.87,301.62,324.34,323.34,296.97,287.83,308.10,313.07,322.42,299.54,325.88,328.81,327.40,334.36,320.89,309.05,310.35,321.35,327.55,,326.66,314.90,335.99,339.77,322.85,334.29,306.99,308.88,,320.30,306.60,302.55,278.77,278.23,297.02,269.89,,,,,,333.11,340.24,339.42,,343.22,369.99,381.13,358.21,376.85,381.83,376.52,363.48,353.01,373.98,361.16,,,,353.78,,358.72,364.56,354.92,,,,275.34,,,,352.94,356.24,354.49,344.46,335.92,332.18,332.97,,315.36,309.60,306.77,302.23,,,306.97,,282.89,291.98,L5
2009-02-09 22:06:31+00:00,328.97,332.21,333.24,341.90,344.65,344.27,354.36,358.16,361.80,360.93,367.43,370.37,368.65,364.52,361.58,368.01,359.57,351.87,352.59,341.65,338.09,338.36,333.50,326.41,318.60,315.03,306.19,302.49,301.69,309.14,311.42,317.73,324.58,321.60,321.99,337.66,347.71,341.67,330.24,306.75,290.47,279.24,262.14,261.38,257.29,256.25,264.57,277.82,295.78,308.91,314.15,319.63,320.66,323.82,324.67,323.70,325.91,327.26,327.44,324.33,324.06,328.26,331.17,336.88,339.57,342.03,344.69,337.68,326.66,335.95,333.18,333.36,331.02,331.54,333.72,334.25,344.40,347.44,346.47,341.86,331.68,321.68,312.91,310.24,302.54,308.46,320.70,336.44,347.37,353.15,365.65,365.49,374.57,374.62,382.52,383.10,385.21,393.88,396.62,389.41,392.38,387.06,383.73,387.53,386.37,390.47,394.61,395.97,395.70,389.86,390.36,391.28,385.89,382.72,381.64,374.04,361.10,,377.75,392.27,391.23,385.19,379.22,381.77,373.59,370.28,365.62,360.31,354.33,343.83,334.64,332.29,332.64,329.74,329.98,327.33,324.16,320.78,325.13,L5
2009-03-28 22:17:13+00:00,,,338.97,337.24,342.64,353.34,362.38,363.99,366.60,369.92,377.95,378.23,375.23,370.00,370.65,360.46,,,,,,341.95,328.75,319.14,304.14,302.21,305.79,308.13,314.09,320.37,321.41,331.49,335.64,355.80,355.75,,,,,329.68,321.01,300.14,292.64,282.34,280.66,286.03,286.28,310.73,327.74,338.25,334.42,330.03,344.19,345.91,,,,,343.15,331.90,334.40,346.36,348.47,355.76,354.71,352.53,356.02,364.48,374.21,376.77,373.12,364.90,359.24,352.68,356.91,357.38,,,,,,335.36,329.59,320.02,322.97,317.19,339.31,346.59,361.68,362.04,377.86,374.16,379.07,376.56,371.57,376.78,385.99,387.99,389.71,398.32,,,,,,398.13,398.09,405.74,407.96,403.86,402.38,417.90,414.74,410.07,410.91,,,,,439.97,425.79,414.42,408.04,399.57,401.09,394.73,389.38,394.66,,,,,,,,342.01,328.50,340.35,332.85,L7
2009-04-13 22:17:18+00:00,,,304.60,,,,361.31,362.00,,,,,,,,,,,,345.98,365.69,346.26,346.10,339.32,338.63,340.08,340.07,334.52,349.95,355.85,357.73,363.46,367.64,383.82,,,,,357.19,355.11,346.13,331.78,318.62,308.70,316.00,318.80,323.43,340.32,346.11,359.07,364.42,368.61,,,,,,362.59,377.27,362.49,363.94,,372.07,374.34,387.18,383.33,384.15,393.95,396.84,394.55,393.90,380.42,376.30,368.03,,,,,,370.27,358.20,341.57,338.85,337.36,342.21,329.90,347.74,347.85,374.93,380.61,399.48,400.21,416.38,410.21,402.57,403.20,413.96,408.35,401.36,,,,,411.28,422.18,431.91,420.01,421.86,421.20,420.49,416.32,423.88,432.61,446.99,431.36,,,,,471.30,454.62,427.90,430.39,417.89,413.05,,,,,,,,362.73,372.41,373.86,363.85,350.54,358.11,355.72,L7
2009-05-15 22:17:24+00:00,,,,,306.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-07-11 22:11:07+00:00,,,,,,,,,,,,,,408.87,405.78,,,,,,,,375.86,380.74,370.57,368.57,362.53,355.70,360.64,370.64,365.61,368.56,367.08,378.40,,,,,,,,,,,,,,,,,,,,,,,,,,,380.93,,,354.49,,,,,,,,,,,,,,,,,,,,366.04,358.09,335.57,355.34,360.56,385.60,392.81,382.77,400.11,409.94,421.21,437.10,422.13,422.53,,,426.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-08-12 22:10:57+00:00,356.89,359.68,364.11,358.49,362.15,,,,,,,,377.36,,,,372.11,376.85,373.24,360.50,346.90,357.62,359.57,353.30,,,,,,,,345.29,356.76,402.81,364.35,377.62,367.14,357.57,362.00,337.98,324.99,306.88,,,,,,,,,351.40,343.02,347.51,349.62,347.23,346.19,353.48,340.16,345.90,345.11,347.42,319.87,322.28,,,,,,,,,,362.11,378.72,363.33,376.38,377.79,,,,,330.70,334.99,325.81,329.11,,,,,,,,,,,,393.45,393.08,388.49,404.23,389.22,393.81,410.07,,,431.41,410.94,,408.63,417.24,413.45,407.80,,,,,,,,,,,,401.03,388.62,386.14,385.07,391.16,386.90,388.76,367.54,356.21,359.94,351.92,334.64,350.28,337.77,346.70,342.40,L7
2009-09-04 22:17:08+00:00,372.22,375.99,377.55,381.84,387.66,387.31,389.95,390.14,394.51,394.33,389.91,388.04,,,,388.24,385.15,380.92,379.00,373.97,367.89,373.68,373.30,367.33,363.53,351.60,350.23,346.79,339.36,,,,,,384.20,382.86,377.37,370.76,360.19,344.48,329.78,327.73,312.48,304.04,305.97,303.50,313.91,,,,,,358.71,354.42,355.66,348.94,349.88,358.97,357.74,355.21,350.05,346.31,352.91,360.31,378.70,380.92,381.93,389.65,384.38,,,,,369.97,371.61,372.37,373.69,377.63,373.63,364.92,358.37,351.44,343.05,337.22,325.74,339.33,344.63,366.07,371.14,386.54,393.13,399.92,,,,,,,429.28,426.11,419.43,417.34,405.65,408.01,408.24,412.01,420.58,417.69,427.03,425.58,427.77,418.69,412.33,414.11,417.92,,,,,,,,,402.66,396.60,398.48,394.54,387.99,382.95,376.52,373.21,371.07,367.71,363.32,360.06,352.38,358.98,362.01,363.89,L7
