dates,nzd0537-0000,nzd0537-0001,nzd0537-0002,nzd0537-0003,nzd0537-0004,nzd0537-0005,nzd0537-0006,nzd0537-0007,nzd0537-0008,nzd0537-0009,nzd0537-0010,nzd0537-0011,nzd0537-0012,nzd0537-0013,nzd0537-0014,nzd0537-0015,nzd0537-0016,nzd0537-0017,nzd0537-0018,nzd0537-0019,nzd0537-0020,nzd0537-0021,nzd0537-0022,nzd0537-0023,nzd0537-0024,nzd0537-0025,nzd0537-0026,nzd0537-0027,nzd0537-0028,nzd0537-0029,nzd0537-0030,nzd0537-0031,nzd0537-0032,nzd0537-0033,nzd0537-0034,nzd0537-0035,nzd0537-0036,nzd0537-0037,nzd0537-0038,nzd0537-0039,nzd0537-0040,nzd0537-0041,nzd0537-0042,nzd0537-0043,nzd0537-0044,nzd0537-0045,nzd0537-0046,nzd0537-0047,nzd0537-0048,nzd0537-0049,nzd0537-0050,nzd0537-0051,nzd0537-0052,nzd0537-0053,nzd0537-0054,nzd0537-0055,nzd0537-0056,nzd0537-0057,nzd0537-0058,nzd0537-0059,nzd0537-0060,nzd0537-0061,nzd0537-0062,nzd0537-0063,nzd0537-0064,nzd0537-0065,nzd0537-0066,nzd0537-0067,nzd0537-0068,nzd0537-0069,nzd0537-0070,nzd0537-0071,nzd0537-0072,nzd0537-0073,nzd0537-0074,nzd0537-0075,nzd0537-0076,nzd0537-0077,nzd0537-0078,nzd0537-0079,nzd0537-0080,nzd0537-0081,nzd0537-0082,nzd0537-0083,nzd0537-0084,nzd0537-0085,nzd0537-0086,nzd0537-0087,nzd0537-0088,nzd0537-0089,nzd0537-0090,nzd0537-0091,nzd0537-0092,nzd0537-0093,nzd0537-0094,nzd0537-0095,nzd0537-0096,nzd0537-0097,nzd0537-0098,nzd0537-0099,nzd0537-0100,nzd0537-0101,nzd0537-0102,nzd0537-0103,nzd0537-0104,nzd0537-0105,nzd0537-0106,nzd0537-0107,nzd0537-0108,nzd0537-0109,nzd0537-0110,nzd0537-0111,nzd0537-0112,nzd0537-0113,nzd0537-0114,nzd0537-0115,nzd0537-0116,nzd0537-0117,nzd0537-0118,nzd0537-0119,nzd0537-0120,nzd0537-0121,nzd0537-0122,nzd0537-0123,nzd0537-0124,nzd0537-0125,nzd0537-0126,nzd0537-0127,nzd0537-0128,nzd0537-0129,nzd0537-0130,nzd0537-0131,nzd0537-0132,nzd0537-0133,nzd0537-0134,nzd0537-0135,nzd0537-0136,nzd0537-0137,nzd0537-0138,satname
2000-09-27 22:17:24+00:00,351.57,353.33,355.87,361.82,365.09,370.24,377.02,372.88,373.93,379.99,381.15,383.38,385.46,383.38,380.22,380.38,378.04,373.26,371.97,371.51,364.57,361.78,357.80,353.34,346.07,339.88,333.64,330.83,327.62,327.18,332.40,342.69,352.56,361.72,372.36,375.28,370.67,361.57,342.13,322.32,307.32,289.24,283.21,282.01,276.57,277.80,285.98,299.10,314.92,325.57,334.37,338.30,334.72,333.81,329.02,328.81,328.64,329.36,329.72,328.30,322.06,335.47,346.67,351.12,348.34,351.19,353.97,357.51,360.34,360.72,358.94,353.55,349.70,346.17,342.04,342.96,343.19,339.24,340.16,343.05,342.41,338.20,328.07,318.37,313.65,313.66,309.38,316.61,326.20,341.21,356.69,373.22,382.88,394.05,391.43,392.30,390.62,390.05,389.34,385.33,387.07,384.01,386.76,384.35,386.79,389.87,391.12,392.16,396.45,400.68,399.86,410.18,412.85,419.55,420.42,422.64,420.77,427.90,435.80,425.13,406.28,404.81,395.22,386.07,380.39,367.34,356.94,332.76,319.92,302.51,272.91,,,,,316.94,314.81,310.11,304.23,L7
2000-10-29 22:17:19+00:00,352.06,353.85,353.58,360.10,365.41,371.89,377.05,374.15,375.86,380.39,382.56,384.27,382.67,378.66,375.90,376.84,375.14,370.09,368.82,367.96,361.53,362.01,357.84,350.44,342.11,335.16,330.59,325.00,322.46,320.66,324.47,336.00,347.42,357.30,375.73,375.32,369.59,358.75,338.83,319.80,303.86,280.26,278.57,277.91,271.63,271.20,279.27,293.69,307.45,320.11,328.22,332.00,330.57,328.46,322.98,321.93,322.15,323.73,321.89,322.08,314.25,331.09,340.09,347.56,342.64,345.20,345.30,350.51,354.32,353.68,350.71,345.82,342.65,338.40,334.39,334.67,334.87,330.83,329.28,328.01,329.27,321.64,313.67,309.92,306.85,308.32,307.06,315.52,326.17,341.29,355.50,369.74,382.16,391.69,391.17,394.42,392.18,393.58,394.81,390.88,391.28,385.04,384.52,384.95,376.23,381.36,394.50,394.27,394.31,401.08,399.52,408.00,410.83,413.31,411.03,415.29,419.20,425.88,432.89,420.73,403.79,406.13,394.09,383.26,371.08,362.93,352.35,340.44,323.41,295.93,272.91,,,324.53,322.11,316.36,317.79,310.41,305.35,L7
2001-03-22 22:17:09+00:00,359.86,361.15,362.04,368.36,372.46,378.23,382.51,380.98,382.01,387.11,388.60,389.64,387.57,383.96,383.94,383.63,382.36,378.82,375.42,373.50,367.36,369.17,363.08,355.32,345.95,339.77,335.02,329.45,327.89,325.84,328.01,339.90,353.25,364.47,383.23,382.37,376.30,364.28,342.99,327.59,309.79,288.48,288.53,286.02,279.47,278.94,285.90,298.01,309.16,320.15,325.38,329.35,332.19,331.43,330.13,326.09,326.88,327.61,330.66,333.23,328.99,333.76,342.47,348.57,355.44,356.38,355.12,358.81,359.76,360.52,358.04,353.35,349.60,346.48,343.75,342.32,343.09,340.70,339.85,339.63,338.41,331.45,322.71,317.35,312.64,311.71,312.65,320.47,332.52,348.44,360.08,371.83,386.27,394.10,395.50,395.21,394.61,395.28,395.09,391.01,390.66,386.34,388.75,388.39,392.15,396.28,395.17,395.85,399.08,403.68,404.41,413.32,415.82,418.08,418.80,422.56,423.91,431.16,436.34,423.03,411.90,403.86,395.55,384.92,373.38,363.68,354.41,342.50,329.86,299.66,269.27,,293.25,316.04,321.73,321.20,323.74,322.04,315.31,L7
2001-04-07 22:17:01+00:00,352.01,354.78,356.83,363.59,367.36,373.32,377.18,376.12,379.52,384.67,385.14,384.16,380.90,377.46,376.22,377.03,374.12,371.49,368.56,367.61,363.42,363.01,359.39,352.34,342.68,335.54,331.93,327.16,323.77,324.35,326.68,339.38,352.68,362.93,382.22,387.51,377.63,361.06,338.13,325.14,310.04,288.84,288.02,284.65,275.02,278.37,279.04,293.39,303.15,317.61,324.45,328.27,330.62,327.62,326.81,323.59,323.77,328.86,329.52,330.76,327.02,331.66,336.52,345.27,351.09,354.33,352.75,356.86,361.34,359.51,355.40,350.47,346.70,344.39,341.51,339.15,339.31,336.93,335.60,337.31,335.62,328.98,320.21,313.76,309.06,307.69,309.70,321.42,332.14,348.41,357.74,371.80,385.35,391.77,391.76,392.26,392.24,392.51,390.62,386.56,384.63,381.53,385.61,386.20,390.83,395.11,395.43,396.87,401.36,404.25,405.67,413.47,415.25,418.37,420.20,424.40,430.21,437.40,440.29,424.15,412.23,403.63,393.16,382.13,369.21,360.90,353.14,344.12,331.56,298.53,265.63,,293.25,316.04,321.73,320.65,322.79,321.83,311.31,L7
2001-04-16 22:10:54+00:00,349.93,353.17,356.12,361.72,364.75,371.52,373.82,372.56,375.83,380.45,381.76,381.83,380.93,378.19,374.70,374.31,370.45,368.96,366.58,365.91,362.25,361.45,357.07,351.13,342.34,335.44,330.75,325.29,321.94,323.54,323.90,337.72,349.99,360.87,377.85,384.15,374.94,360.44,337.87,323.92,308.51,291.31,286.11,280.90,273.41,276.95,280.88,294.18,303.61,315.44,325.00,329.10,330.36,328.21,325.67,325.90,324.31,328.68,329.12,329.45,328.19,331.09,335.38,342.62,348.19,351.14,351.27,354.88,358.21,357.26,354.19,348.68,345.15,343.79,340.97,337.90,338.11,337.03,334.32,335.32,333.55,324.81,316.01,310.22,306.51,305.25,308.64,320.85,332.13,346.66,356.07,369.33,381.89,387.43,387.35,386.89,388.23,389.31,387.71,383.98,383.37,380.07,384.73,383.90,390.53,393.83,394.30,394.88,398.71,401.53,401.76,410.68,412.25,416.56,418.37,422.12,425.51,433.04,435.08,421.41,407.50,398.83,388.89,378.21,366.28,358.20,347.51,340.16,327.22,288.56,268.31,,298.76,313.60,315.23,315.96,316.05,316.02,308.26,L7
2001-07-05 22:10:09+00:00,349.41,353.14,357.27,362.08,363.39,369.37,371.89,367.87,371.76,378.93,379.95,380.02,381.47,379.48,374.19,372.78,368.76,368.70,367.14,366.19,363.48,360.65,355.93,350.96,344.07,336.84,331.24,325.29,322.03,324.65,326.15,339.58,350.63,362.31,374.27,382.75,372.31,358.17,334.90,323.18,308.22,297.15,287.40,280.44,268.93,276.02,280.81,294.15,303.66,313.89,326.43,331.56,330.09,329.01,324.52,329.13,325.92,329.83,330.57,331.93,330.68,331.60,335.38,340.45,348.12,352.89,354.05,356.48,359.32,358.71,356.14,350.58,346.81,346.15,342.91,338.97,339.04,337.39,334.23,334.77,332.83,323.96,316.10,311.11,307.60,304.80,309.04,322.64,332.06,345.61,354.86,371.76,382.44,388.40,384.42,383.47,386.84,387.62,385.57,382.88,380.63,380.32,387.80,384.07,395.30,397.99,394.26,394.96,401.02,402.50,404.06,414.52,416.04,420.29,424.53,427.32,424.72,433.02,433.95,421.79,401.34,394.27,389.42,379.31,369.19,358.98,347.39,339.43,321.67,288.56,268.31,,298.76,308.13,311.79,315.76,311.56,313.82,308.07,L7
2001-11-01 22:15:17+00:00,330.84,333.88,338.74,351.65,351.74,353.94,356.69,356.69,354.41,358.37,354.90,354.40,361.54,359.92,357.50,352.48,347.79,347.41,345.17,342.64,333.74,333.03,331.18,327.20,316.60,310.96,306.63,305.55,302.12,303.10,305.75,313.16,319.20,325.52,328.24,,341.96,337.55,319.53,311.95,293.62,277.61,269.51,268.76,267.01,268.77,271.04,278.02,290.52,305.56,312.72,316.11,311.94,311.12,317.04,315.84,312.62,313.40,317.22,312.31,314.51,318.33,321.46,329.72,332.38,338.04,336.69,344.69,346.84,346.79,342.04,336.61,330.59,327.51,325.87,328.41,330.88,340.31,335.95,328.38,321.81,314.14,310.01,301.92,302.64,297.10,294.49,311.76,319.52,,,,,,,,,,380.50,373.89,369.92,368.75,366.97,370.81,373.43,377.10,377.59,380.70,381.05,384.69,381.20,386.06,385.88,389.11,390.07,396.19,404.11,416.67,422.95,403.35,390.41,377.69,364.41,366.52,349.25,343.83,316.04,301.47,281.85,,,,,264.78,282.50,292.86,293.85,283.22,302.65,L7
2001-12-19 22:15:37+00:00,330.84,333.88,338.74,351.65,351.74,353.94,356.69,356.69,354.41,358.37,354.90,354.40,361.54,359.92,357.50,352.48,347.79,347.41,345.17,342.64,333.74,333.03,331.18,327.20,316.60,310.96,306.63,305.55,302.12,303.10,305.75,313.16,319.20,325.52,328.24,,341.96,337.55,319.53,311.95,293.62,277.61,269.51,268.76,267.01,268.77,271.04,278.02,290.52,305.56,312.72,316.11,311.94,311.12,317.04,315.84,312.62,313.40,317.22,312.31,314.51,328.31,342.00,345.91,332.38,338.04,336.69,344.69,346.84,346.79,342.04,336.61,330.59,327.51,325.87,328.41,330.88,340.31,335.95,328.38,321.81,314.14,310.01,301.92,302.64,297.10,294.49,311.76,319.52,,,,,,,,,,380.50,373.89,369.92,368.75,366.97,370.81,400.05,404.94,377.59,380.70,381.05,384.69,381.20,386.06,385.88,389.11,427.16,434.26,404.11,416.67,422.95,403.35,390.41,377.69,364.41,366.52,349.25,343.83,316.04,301.47,281.85,,,,,264.78,282.50,292.86,293.85,283.22,302.65,L7
2002-05-21 22:09:29+00:00,,,,,,,,,,,,,377.81,378.82,373.95,373.58,374.70,371.83,372.32,368.65,364.61,357.63,355.66,350.03,339.64,328.49,327.41,323.20,319.63,326.96,327.74,340.69,351.98,354.46,361.08,363.78,365.44,351.95,342.29,328.55,317.12,296.09,293.11,287.12,279.91,284.53,293.32,303.83,308.26,319.67,328.95,331.20,331.46,336.62,335.10,340.30,334.76,339.20,339.29,332.57,325.45,325.64,346.36,348.69,346.44,358.84,359.31,360.69,359.24,355.47,358.31,348.55,348.74,347.48,342.15,341.84,346.95,347.30,349.01,343.63,334.72,329.04,,,,,,,,,,,,,,,,,,,,,,,426.66,432.77,,,,,,,,,447.85,453.88,425.63,435.57,441.03,427.90,412.92,406.69,396.97,389.12,378.31,367.33,,342.99,331.73,316.26,290.80,,,,,311.20,315.81,317.28,314.61,L7
2002-07-31 22:15:11+00:00,,,,,,370.85,372.87,378.96,385.81,382.83,388.01,388.11,379.44,378.82,373.95,373.58,374.70,371.83,372.32,368.65,364.61,357.63,355.66,350.03,339.64,328.49,327.41,323.20,319.63,326.96,327.74,340.69,351.98,354.46,361.08,363.78,365.44,351.95,342.29,328.55,317.12,296.09,293.11,287.12,279.91,284.53,293.32,303.83,308.26,319.67,328.95,331.20,331.46,336.62,335.10,340.30,334.76,339.20,339.29,332.57,325.45,312.99,330.17,335.28,346.44,358.84,359.31,360.69,359.24,355.47,358.31,348.55,348.74,347.48,342.15,341.84,346.95,347.30,349.01,343.63,334.72,329.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.44,435.42,425.63,435.57,441.03,427.90,412.92,406.69,396.97,389.12,378.31,367.33,,342.99,331.73,316.26,290.80,,,,,311.20,315.81,317.28,314.61,L7
2002-09-17 22:14:43+00:00,351.12,346.18,343.12,352.98,356.89,366.31,366.55,366.10,370.83,376.82,378.07,377.44,374.28,370.27,369.02,367.38,364.95,362.32,361.50,358.74,350.68,347.69,346.27,341.71,334.26,324.88,322.05,319.35,316.23,320.07,321.43,330.64,339.25,344.41,361.08,363.78,365.44,351.95,342.29,328.55,317.12,289.75,285.31,283.02,275.69,279.30,288.32,300.40,310.98,323.60,328.95,331.20,331.46,336.62,335.10,340.30,334.76,339.20,339.29,332.57,323.25,312.80,325.11,326.46,345.73,351.88,352.31,351.34,351.36,348.18,347.76,344.12,341.65,342.62,338.44,339.07,340.70,337.83,340.06,337.93,331.88,326.14,312.97,306.99,304.37,301.06,309.96,314.98,331.74,336.90,351.64,371.77,384.09,390.16,375.39,382.21,382.76,386.21,382.71,376.64,365.50,355.97,380.85,372.58,,,,,,,,408.43,409.29,412.92,422.10,425.12,415.70,426.92,432.58,424.07,407.12,400.37,390.80,384.97,375.68,365.45,352.92,338.75,323.86,316.26,290.80,,,,,311.20,303.86,310.01,309.25,L7
