dates,satname,nzd0535-0000,nzd0535-0001,nzd0535-0002,nzd0535-0003,nzd0535-0004,nzd0535-0005,nzd0535-0006,nzd0535-0007,nzd0535-0008,nzd0535-0009,nzd0535-0010,nzd0535-0011
1999-07-16 22:13:35+00:00,L7,326.10,318.36,331.45,316.04,326.28,318.04,320.56,325.67,324.71,329.98,325.26,330.11
1999-11-21 22:13:35+00:00,L7,329.54,321.49,318.69,321.48,320.26,326.25,320.58,327.66,329.78,329.72,313.09,315.47
1999-11-28 22:19:44+00:00,L7,317.67,305.20,301.27,305.30,304.51,306.70,310.34,321.78,323.27,322.23,322.39,326.42
1999-12-07 22:13:41+00:00,L7,321.38,306.08,307.47,303.82,307.19,310.14,311.11,312.87,314.46,313.57,309.83,312.65
1999-12-30 22:19:45+00:00,L7,333.26,319.97,320.40,320.83,315.86,319.16,322.67,318.56,321.87,322.36,316.50,321.05
2000-01-24 22:13:35+00:00,L7,335.64,323.72,322.51,320.66,329.98,330.87,336.83,340.16,343.42,340.44,331.29,330.29
2000-04-13 22:13:06+00:00,L7,320.89,300.14,297.30,299.40,305.60,301.82,302.74,301.81,303.18,305.48,300.53,308.81
2000-04-20 22:19:15+00:00,L7,331.93,324.31,325.05,322.18,321.36,327.83,331.38,335.14,335.52,333.20,330.01,328.20
2000-04-29 22:13:05+00:00,L7,316.74,313.94,299.70,302.62,306.33,303.70,310.92,309.89,313.17,309.13,300.77,307.38
2000-05-22 22:18:57+00:00,L7,,300.16,304.98,317.14,324.56,318.67,316.98,315.25,324.41,353.05,318.31,323.48
2000-05-31 22:12:42+00:00,L7,313.44,297.41,287.49,297.30,289.57,298.88,306.19,300.01,303.82,314.57,270.09,240.01
2000-06-07 22:18:48+00:00,L7,317.37,321.48,319.32,310.72,318.59,322.27,328.79,339.94,352.24,345.34,332.63,333.21
2000-08-19 22:11:49+00:00,L7,,,,,,,,360.71,265.89,153.40,631.95,607.41
2000-09-20 22:11:14+00:00,L7,317.75,303.95,306.56,302.67,306.92,310.12,310.60,317.02,325.50,324.95,316.53,316.71
2000-09-27 22:17:24+00:00,L7,323.19,311.48,306.84,304.81,307.45,310.82,314.94,313.90,324.48,320.87,314.31,319.78
2000-10-06 22:11:11+00:00,L7,317.61,305.07,300.95,301.45,306.73,309.21,312.88,315.91,313.21,307.87,307.44,311.18
2000-10-29 22:17:19+00:00,L7,328.24,316.63,313.24,315.69,320.46,323.35,317.10,329.08,329.34,331.70,321.98,321.33
2001-01-01 22:17:21+00:00,L7,,,,,,321.59,319.13,322.67,321.74,317.73,320.62,321.77
2001-02-11 22:11:12+00:00,L7,348.90,332.21,328.20,329.58,330.81,332.30,330.11,328.88,329.23,332.72,331.81,330.38
2001-03-22 22:17:09+00:00,L7,326.47,315.46,312.16,319.19,314.75,309.33,300.46,302.87,312.98,313.38,304.50,306.59
2001-04-07 22:17:01+00:00,L7,320.87,312.15,313.68,314.62,314.64,309.71,315.68,313.03,309.81,312.20,308.05,307.92
2001-04-16 22:10:54+00:00,L7,325.93,312.11,310.61,304.11,311.54,310.96,308.48,312.51,312.10,309.47,308.03,317.29
2001-07-05 22:10:09+00:00,L7,310.27,,,306.18,311.75,312.80,324.40,321.04,331.50,327.34,323.41,284.53
2001-11-01 22:15:17+00:00,L7,312.75,305.09,305.78,309.99,310.04,310.91,307.74,310.24,318.42,315.18,302.87,305.45
2001-11-26 22:09:21+00:00,L7,322.85,314.02,315.42,316.54,319.07,324.64,321.53,324.46,329.33,327.05,311.28,323.05
2001-12-19 22:15:37+00:00,L7,338.25,320.60,327.48,323.76,327.29,334.28,338.23,340.34,342.64,340.04,331.87,336.77
2002-02-14 22:09:41+00:00,L7,337.72,323.05,330.95,326.56,327.81,333.26,338.70,335.64,346.00,341.75,329.87,338.67
2002-05-21 22:09:29+00:00,L7,316.56,304.45,305.79,306.68,305.86,305.05,310.18,306.89,309.39,310.31,302.99,300.07
2002-05-28 22:15:34+00:00,L7,,,,297.88,,317.67,,552.51,525.65,484.02,547.19,595.78
2002-07-31 22:15:11+00:00,L7,321.37,307.77,307.55,313.68,314.36,324.67,323.75,324.84,337.37,330.95,323.44,324.83
2002-08-09 22:08:57+00:00,L7,313.41,301.49,311.36,347.42,306.93,318.63,,381.21,349.23,318.84,300.18,299.60
2002-09-26 22:08:32+00:00,L7,313.81,316.10,321.11,317.89,319.94,323.43,333.06,332.11,331.50,328.98,325.39,323.47
2002-10-12 22:08:26+00:00,L7,320.88,307.45,310.30,308.81,311.30,311.92,310.76,313.52,313.00,313.91,307.66,313.78
2002-10-19 22:14:44+00:00,L7,327.80,315.86,313.37,313.26,312.47,316.04,313.99,315.39,323.45,313.45,311.01,320.24
2002-11-13 22:08:42+00:00,L7,313.48,304.39,301.03,297.43,305.72,305.33,302.37,300.12,307.34,306.98,302.71,310.16
2002-12-31 22:09:08+00:00,L7,318.50,309.25,310.54,310.64,312.56,311.66,310.86,313.62,311.16,312.06,310.00,312.60
2003-03-21 22:09:27+00:00,L7,354.87,347.23,344.26,342.24,346.04,345.95,342.81,339.56,341.40,340.72,338.22,335.52
2003-04-13 22:15:43+00:00,L7,326.10,316.88,312.16,317.84,314.24,322.83,323.49,324.06,323.18,323.94,308.07,306.89
2003-05-15 22:15:40+00:00,L7,314.96,307.47,309.08,306.37,314.08,306.21,318.54,315.03,305.68,313.96,318.67,306.07
2003-08-04 21:57:34+00:00,L5,298.27,285.18,285.58,296.94,302.36,292.71,297.06,296.62,304.22,311.26,283.63,301.56
2003-08-11 22:03:51+00:00,L5,334.79,313.69,322.53,319.06,330.46,328.58,327.38,331.35,335.91,326.75,317.57,323.82
2003-08-12 22:09:11+00:00,L7,333.60,319.42,320.29,326.28,322.94,325.47,329.04,325.62,327.71,334.52,316.50,331.35
2003-08-27 22:04:09+00:00,L5,,,,,,,,330.16,325.39,323.35,310.25,314.76
2003-08-28 22:09:09+00:00,L7,327.95,315.71,314.92,319.94,319.98,321.31,316.44,323.29,330.24,328.24,318.64,326.44
2003-09-12 22:04:26+00:00,L5,325.74,312.91,314.31,314.37,314.86,326.13,323.60,328.43,330.61,330.69,323.62,327.36
2003-10-07 21:58:35+00:00,L5,327.54,304.94,307.03,310.36,309.94,310.86,311.81,317.54,313.01,311.43,304.07,308.57
2003-10-15 22:08:58+00:00,L7,,,,,,,,,,,,
2003-12-09 22:15:42+00:00,L7,340.43,323.42,322.81,319.71,319.98,317.75,317.77,316.33,322.11,315.72,313.28,317.51
2004-02-03 22:05:50+00:00,L5,315.06,313.60,314.20,310.37,309.13,312.36,308.91,303.63,311.81,314.83,311.25,321.82
2004-02-11 22:16:05+00:00,L7,329.18,323.13,317.05,316.49,320.33,322.32,322.66,325.33,325.84,327.24,320.38,324.91
2004-03-31 21:59:59+00:00,L5,322.21,310.57,309.24,307.44,301.87,307.27,308.82,310.21,309.62,307.33,301.83,307.37
2004-04-23 22:06:53+00:00,L5,331.18,318.28,319.03,322.66,319.69,326.22,318.43,319.99,329.52,331.73,325.68,331.13
2004-04-24 22:09:55+00:00,L7,,,,,,,,,,,,
2004-05-02 22:00:57+00:00,L5,,,,,,,,,631.91,626.19,304.62,280.49
2004-05-09 22:07:21+00:00,L5,339.45,330.58,344.78,338.19,336.81,338.59,343.66,342.21,331.89,334.05,334.07,343.41
2004-05-18 22:01:26+00:00,L5,315.15,311.51,325.91,315.30,321.25,319.81,312.64,321.86,337.28,328.55,302.13,323.97
2004-05-26 22:09:57+00:00,L7,,,,,,,,,,,,316.67
2004-06-10 22:08:17+00:00,L5,,,,318.79,339.44,313.54,309.88,321.89,326.74,332.99,329.10,212.37
2004-06-27 22:09:48+00:00,L7,,,,,,,,,,,,
2004-07-05 22:02:51+00:00,L5,,,,,,,,,328.68,328.61,309.02,253.62
2004-07-12 22:09:13+00:00,L5,,,304.29,309.28,313.34,312.61,307.17,314.95,320.04,316.12,298.42,210.51
2004-07-29 22:09:38+00:00,L7,323.37,302.65,309.48,304.38,308.97,304.12,304.62,306.63,300.52,305.08,300.20,294.44
2004-08-22 22:04:00+00:00,L5,,298.64,307.14,313.14,312.09,314.59,314.11,300.45,319.02,317.78,318.60,323.39
2004-08-29 22:10:22+00:00,L5,322.00,313.54,318.44,320.69,318.66,320.56,320.51,322.69,328.58,324.41,309.21,314.45
2004-09-06 22:15:40+00:00,L7,325.05,315.43,315.66,314.46,319.10,322.64,324.24,325.31,327.92,324.76,311.89,325.03
2004-10-08 22:15:27+00:00,L7,312.71,310.36,315.87,319.68,319.25,324.28,319.67,318.81,322.24,326.29,314.33,316.35
2004-10-17 22:09:26+00:00,L7,353.92,332.91,339.41,331.99,340.62,345.13,343.28,345.13,339.23,338.23,336.53,334.77
2004-10-24 22:15:44+00:00,L7,329.28,315.50,306.15,305.79,310.30,308.09,313.09,311.74,318.98,310.28,303.95,306.66
2004-11-01 22:11:49+00:00,L5,347.81,327.13,330.86,331.47,333.88,331.06,330.23,333.70,333.26,333.58,331.31,332.62
2004-11-09 22:15:54+00:00,L7,312.93,304.02,299.80,303.17,303.18,306.30,305.16,311.31,312.01,308.88,306.42,313.61
2005-01-28 22:16:23+00:00,L7,349.86,335.50,335.28,334.22,338.89,340.70,343.72,342.71,348.89,342.12,337.83,338.30
2005-03-26 22:10:28+00:00,L7,316.41,301.27,313.21,307.35,316.43,324.44,325.66,324.04,335.96,334.40,315.53,319.21
2005-04-02 22:16:37+00:00,L7,316.22,306.17,310.23,303.28,311.10,315.61,319.85,319.27,324.67,331.45,310.52,314.02
2005-04-11 22:10:22+00:00,L7,,,,,,,,,,,,
2005-05-12 22:14:14+00:00,L5,323.19,312.85,317.09,319.01,317.38,318.32,319.70,325.76,330.30,328.71,322.82,321.00
2005-05-21 22:08:08+00:00,L5,,,,,,,,236.81,242.61,223.49,188.03,188.07
2005-06-13 22:14:31+00:00,L5,,311.32,326.90,330.65,,353.81,354.20,338.05,345.63,347.83,341.19,341.82
2005-06-14 22:10:13+00:00,L7,,,,,322.75,329.19,340.54,343.31,337.44,345.09,333.17,323.74
2005-06-21 22:16:23+00:00,L7,,,,,,,,332.70,293.86,244.32,293.84,625.75
2005-07-15 22:14:43+00:00,L5,319.30,306.35,305.39,304.39,313.94,312.51,316.27,307.37,300.48,301.73,301.89,301.76
2005-07-16 22:10:12+00:00,L7,,,,,294.29,296.07,290.34,291.23,258.19,277.17,255.21,213.98
2005-07-23 22:16:23+00:00,L7,318.22,310.01,313.52,313.58,308.53,314.84,313.31,321.69,314.98,326.59,318.62,315.43
2005-07-24 22:08:38+00:00,L5,334.31,319.45,323.60,316.58,318.39,309.00,309.31,308.12,312.57,321.82,318.66,322.51
2005-08-09 22:08:46+00:00,L5,329.80,322.55,320.11,319.27,318.97,319.15,327.39,329.08,330.91,328.24,315.15,322.28
2005-08-16 22:15:00+00:00,L5,308.19,294.74,299.72,294.02,300.72,298.86,302.40,296.64,302.91,295.34,284.87,287.16
2005-08-17 22:10:06+00:00,L7,,,,,,,,,,,,
2005-09-02 22:09:58+00:00,L7,,,,,,,,,,,,
2005-09-09 22:16:04+00:00,L7,338.33,327.73,327.90,324.77,329.56,332.67,332.96,331.14,335.23,329.12,328.74,331.10
2005-09-10 22:08:55+00:00,L5,327.28,316.25,310.97,313.34,322.33,322.18,318.86,318.03,323.72,324.01,321.17,322.39
2005-09-17 22:15:06+00:00,L5,327.00,315.16,318.42,317.04,315.42,319.13,317.92,321.56,322.92,320.74,310.13,314.58
2005-09-18 22:09:51+00:00,L7,,,,,,,,,,,,
2005-09-25 22:16:02+00:00,L7,324.08,312.74,321.05,320.16,317.55,321.43,319.41,318.69,323.37,318.28,306.57,310.84
2005-11-12 22:16:26+00:00,L7,,,,,,,,,,,,
2005-11-13 22:09:08+00:00,L5,322.22,305.57,306.31,311.66,310.95,314.86,308.64,316.01,318.94,314.27,304.69,312.95
2005-12-23 22:10:27+00:00,L7,328.59,294.45,,,,74.85,,323.12,323.03,310.80,307.61,311.04
2005-12-30 22:16:43+00:00,L7,309.66,306.02,305.82,307.70,314.00,319.26,315.74,321.17,322.62,317.19,308.19,315.67
2006-01-08 22:10:37+00:00,L7,317.45,314.84,311.61,310.19,309.62,308.62,313.05,312.29,316.28,307.25,306.53,312.88
2006-01-23 22:16:59+00:00,L5,340.91,329.17,332.97,332.63,329.03,331.15,333.36,332.72,330.81,329.65,329.05,327.32
2006-02-09 22:10:49+00:00,L7,327.53,312.83,314.13,315.60,318.23,321.13,318.99,312.62,313.55,316.03,305.61,308.88
2006-02-24 22:17:41+00:00,L5,316.17,303.22,299.39,304.00,305.22,307.92,301.05,302.91,300.59,298.05,296.69,304.70
2006-02-25 22:10:52+00:00,L7,331.31,318.15,314.95,314.67,315.69,315.29,309.65,316.66,313.68,310.87,301.92,307.99
2006-03-12 22:18:01+00:00,L5,329.35,308.51,306.65,304.64,304.49,307.00,307.10,300.80,303.67,302.00,298.44,306.30
2006-03-29 22:10:52+00:00,L7,,,,,,,,,,,,
2006-04-13 22:18:38+00:00,L5,323.51,309.60,310.94,319.01,313.15,319.08,319.16,318.31,322.00,320.21,309.48,314.65
2006-05-23 22:17:02+00:00,L7,316.23,300.89,306.65,301.97,315.65,319.92,323.63,318.87,328.13,328.34,317.62,296.38
2006-05-31 22:19:19+00:00,L5,295.77,,,315.22,329.34,330.14,326.81,328.81,349.96,347.35,339.25,346.78
