dates,nzd0535-0000,nzd0535-0001,nzd0535-0002,nzd0535-0003,nzd0535-0004,nzd0535-0005,nzd0535-0006,nzd0535-0007,nzd0535-0008,nzd0535-0009,nzd0535-0010,nzd0535-0011,satname
1999-07-16 22:13:35+00:00,318.58,307.98,318.63,306.56,316.37,307.66,309.09,311.14,314.33,316.36,305.44,308.31,L7
1999-11-21 22:13:35+00:00,327.64,319.69,324.78,318.54,323.04,321.90,320.31,326.33,327.00,329.54,318.72,322.29,L7
1999-11-28 22:19:44+00:00,322.53,312.38,313.88,311.87,314.50,314.36,314.25,321.35,323.28,323.85,315.22,318.47,L7
1999-12-07 22:13:41+00:00,322.55,311.23,312.81,310.25,313.08,313.73,313.94,319.83,321.50,321.85,314.69,317.91,L7
1999-12-30 22:19:45+00:00,325.00,313.40,314.85,312.75,314.04,315.24,316.15,320.16,322.00,322.50,315.85,319.42,L7
2000-01-24 22:13:35+00:00,326.81,314.34,312.89,313.55,314.65,317.67,319.25,322.87,325.61,324.41,316.80,319.18,L7
2000-04-13 22:13:06+00:00,326.73,313.22,311.84,312.33,314.34,316.28,317.89,321.12,323.12,322.91,316.48,320.08,L7
2000-04-20 22:19:15+00:00,326.96,314.10,312.85,313.10,314.67,317.22,319.03,322.13,324.19,323.45,317.07,319.76,L7
2000-04-29 22:13:05+00:00,326.32,314.96,312.30,312.59,314.47,316.41,318.99,321.83,323.69,322.81,316.71,320.06,L7
2000-05-22 22:18:57+00:00,324.84,310.18,307.97,310.11,312.98,313.35,316.20,317.31,320.90,322.95,313.32,316.61,L7
2000-05-31 22:12:42+00:00,326.01,311.36,308.91,311.08,313.17,314.53,318.06,317.61,320.62,324.82,310.89,317.44,L7
2000-06-07 22:18:48+00:00,324.42,312.05,308.86,310.81,313.41,314.81,318.91,319.26,324.11,327.17,311.38,317.40,L7
2000-08-19 22:11:49+00:00,321.70,310.27,306.50,308.86,311.67,312.89,316.94,322.37,322.75,327.71,310.06,317.86,L7
2000-09-20 22:11:14+00:00,320.59,308.84,305.85,307.50,310.48,311.97,315.45,321.05,322.62,326.62,309.97,316.37,L7
2000-09-27 22:17:24+00:00,321.42,309.72,306.65,307.66,310.62,312.37,315.99,320.94,323.40,326.62,311.56,318.17,L7
2000-10-06 22:11:11+00:00,321.23,309.55,306.45,307.29,310.53,312.37,316.03,320.88,322.61,325.00,311.77,318.12,L7
2000-10-29 22:17:19+00:00,319.64,307.07,304.45,306.24,309.70,312.38,314.30,321.31,323.76,327.08,309.79,315.18,L7
2001-01-01 22:17:21+00:00,321.47,308.97,306.51,305.87,310.09,313.84,313.62,323.17,321.67,319.07,313.92,315.67,L7
2001-02-11 22:11:12+00:00,325.25,311.26,307.93,308.46,311.98,314.94,314.19,321.62,320.96,318.77,313.14,313.99,L7
2001-03-22 22:17:09+00:00,328.40,315.50,311.45,313.54,315.40,316.43,314.30,317.02,320.50,318.96,314.23,315.70,L7
2001-04-07 22:17:01+00:00,329.95,317.49,314.82,318.29,318.62,317.03,314.03,316.19,318.39,318.62,313.13,312.92,L7
2001-04-16 22:10:54+00:00,329.54,316.97,314.66,315.96,317.73,316.48,313.62,316.22,317.80,317.70,313.16,314.61,L7
2001-07-05 22:10:09+00:00,326.79,318.31,316.57,315.12,317.10,315.44,316.29,316.25,319.54,319.57,315.96,310.22,L7
2001-11-01 22:15:17+00:00,312.34,306.61,307.66,309.13,311.99,313.00,317.33,317.24,326.10,322.76,315.32,297.39,L7
2001-11-26 22:09:21+00:00,317.66,314.08,316.19,313.89,316.74,319.38,321.50,323.16,329.68,327.48,318.76,311.21,L7
2001-12-19 22:15:37+00:00,321.43,313.71,316.81,314.62,317.56,321.20,323.58,324.79,331.02,328.12,318.40,313.60,L7
2002-02-14 22:09:41+00:00,326.94,314.38,318.29,318.01,319.80,324.46,325.10,325.84,332.78,329.29,316.47,323.24,L7
2002-05-21 22:09:29+00:00,328.93,315.65,320.05,318.49,320.12,324.43,327.29,327.00,331.96,329.94,319.23,324.89,L7
2002-05-28 22:15:34+00:00,329.14,313.68,318.50,310.63,318.08,319.18,326.44,324.33,330.33,327.62,317.09,320.24,L7
2002-07-31 22:15:11+00:00,324.53,310.80,313.58,309.07,315.10,317.83,323.16,321.12,329.97,326.42,316.95,319.19,L7
2002-08-09 22:08:57+00:00,321.35,307.93,312.35,316.34,312.54,317.55,323.16,321.12,334.24,323.81,311.71,313.14,L7
2002-09-26 22:08:32+00:00,315.39,306.21,309.92,314.62,310.59,315.60,321.31,319.99,330.63,320.64,310.63,309.39,L7
2002-10-12 22:08:26+00:00,316.02,305.81,309.20,313.16,310.12,314.45,317.78,317.24,326.46,318.45,308.80,308.91,L7
2002-10-19 22:14:44+00:00,318.67,308.44,311.07,313.92,311.42,315.49,318.29,318.47,326.91,318.87,310.99,312.80,L7
2002-11-13 22:08:42+00:00,318.46,308.60,310.54,312.45,311.30,314.87,316.58,316.61,324.85,318.13,311.21,313.96,L7
2002-12-31 22:09:08+00:00,318.90,309.50,311.49,316.14,312.47,316.55,316.97,318.09,325.32,318.67,312.63,316.21,L7
2003-03-21 22:09:27+00:00,324.69,316.44,316.43,314.80,317.75,318.78,318.68,318.68,321.04,319.00,315.32,318.73,L7
2003-04-13 22:15:43+00:00,330.80,322.38,320.79,319.62,321.70,324.02,322.75,323.67,324.96,324.23,320.98,324.76,L7
2003-05-15 22:15:40+00:00,331.07,323.61,323.22,322.38,324.98,325.07,327.69,327.83,323.76,327.14,325.24,322.42,L7
2003-08-04 21:57:34+00:00,323.58,314.24,312.83,315.89,319.23,316.97,320.53,318.88,318.67,322.53,324.74,312.61,L5
2003-08-11 22:03:51+00:00,326.22,314.68,315.45,317.03,322.00,319.85,322.51,322.15,322.67,324.10,324.27,316.01,L5
2003-08-12 22:09:11+00:00,327.40,315.39,316.16,318.50,322.08,320.70,323.51,322.62,323.43,325.73,322.53,318.40,L7
2003-08-27 22:04:09+00:00,327.40,315.39,316.16,318.50,322.08,320.70,323.51,323.98,323.91,325.66,320.94,318.31,L5
2003-08-28 22:09:09+00:00,327.28,315.16,315.65,318.46,321.52,320.52,322.20,323.56,324.47,325.67,320.09,318.83,L7
2003-09-12 22:04:26+00:00,326.59,314.19,314.63,317.32,320.03,320.53,321.61,323.24,324.54,325.42,319.21,318.49,L5
2003-10-07 21:58:35+00:00,324.93,311.33,312.97,315.55,317.84,318.57,320.42,323.82,323.54,325.00,319.58,320.02,L5
2003-12-09 22:15:42+00:00,326.63,310.37,312.03,314.89,316.86,317.16,317.16,320.95,323.50,322.54,315.78,318.60,L7
2004-02-03 22:05:50+00:00,330.05,315.85,317.86,318.10,319.17,321.39,320.42,323.56,325.68,324.61,316.46,323.73,L5
2004-02-11 22:16:05+00:00,327.14,314.92,314.19,314.57,315.04,317.76,316.09,320.12,322.32,321.13,313.74,319.37,L7
2004-03-31 21:59:59+00:00,328.19,316.94,316.30,314.52,313.98,315.92,315.99,317.14,318.29,317.68,313.62,319.84,L5
2004-04-23 22:06:53+00:00,326.74,316.60,314.98,314.24,313.05,315.98,313.99,313.42,318.58,317.79,312.19,318.03,L5
2004-05-02 22:00:57+00:00,326.74,316.60,314.98,314.24,313.05,315.98,313.99,313.42,318.58,317.79,313.84,314.97,L5
2004-05-09 22:07:21+00:00,327.86,317.55,318.24,316.97,315.69,318.37,317.41,316.28,319.42,318.69,314.47,316.55,L5
2004-05-18 22:01:26+00:00,326.23,316.94,319.66,316.97,316.74,318.83,317.01,317.44,322.23,320.44,313.36,317.95,L5
2004-05-26 22:09:57+00:00,326.23,316.94,319.66,316.97,316.74,318.83,317.01,317.44,322.23,320.44,313.36,317.21,L7
2004-06-10 22:08:17+00:00,323.97,316.01,319.31,317.27,319.97,318.71,316.41,318.90,323.37,323.53,316.13,317.40,L5
2004-07-05 22:02:51+00:00,323.97,316.01,319.31,317.27,319.97,318.71,316.41,318.90,322.65,322.35,313.00,317.40,L5
2004-07-12 22:09:13+00:00,323.97,316.01,318.39,317.06,319.97,318.82,316.22,319.62,323.13,322.68,312.87,317.40,L5
2004-07-29 22:09:38+00:00,324.94,315.56,318.85,316.69,319.83,318.32,316.18,319.77,321.89,322.25,313.48,317.22,L7
2004-08-22 22:04:00+00:00,326.63,311.64,317.93,316.95,320.02,317.97,315.89,318.51,322.14,321.89,313.35,316.21,L5
2004-08-29 22:10:22+00:00,326.37,312.51,318.64,317.79,320.32,318.73,316.92,319.62,323.21,322.69,313.70,316.99,L5
2004-09-06 22:15:40+00:00,326.06,312.73,318.15,317.36,320.09,319.00,317.52,320.03,323.53,322.74,313.37,317.55,L7
2004-10-08 22:15:27+00:00,324.63,312.62,318.80,318.52,321.76,320.64,318.53,320.80,324.62,324.39,314.30,318.31,L7
