dates,satname,nzd0180-0000,nzd0180-0001,nzd0180-0002,nzd0180-0003,nzd0180-0004,nzd0180-0005,nzd0180-0006,nzd0180-0007,nzd0180-0008,nzd0180-0009,nzd0180-0010,nzd0180-0011,nzd0180-0012,nzd0180-0013,nzd0180-0014,nzd0180-0015
2002-11-15 21:53:36+00:00,L7,354.27,359.86,367.10,375.89,365.70,370.99,364.70,367.74,368.36,364.10,358.46,348.98,341.35,338.06,335.19,333.82
2003-01-18 21:54:06+00:00,L7,365.97,364.99,373.59,379.80,372.16,375.50,367.77,367.16,372.06,367.81,361.72,351.72,344.96,345.80,341.55,342.46
2003-02-03 21:54:14+00:00,L7,346.85,351.45,361.94,359.48,351.92,344.68,331.06,,,,318.41,,,,,
2003-03-23 21:54:40+00:00,L7,360.37,358.31,365.73,365.33,358.70,356.23,360.81,358.43,362.63,362.90,350.44,346.13,333.51,333.80,335.94,327.63
2003-05-10 21:54:46+00:00,L7,370.30,367.97,379.47,368.18,367.73,362.73,360.08,362.47,362.83,365.47,364.32,364.06,355.29,344.34,340.86,345.30
2003-07-21 21:42:09+00:00,L5,,,389.06,385.79,387.26,381.03,378.74,382.11,377.42,378.96,369.87,370.30,360.96,357.48,363.05,351.88
2003-07-30 21:36:33+00:00,L5,,85.69,120.97,145.36,183.07,207.45,249.08,274.53,318.07,341.12,379.18,,,,,
2003-08-06 21:42:51+00:00,L5,374.17,366.95,386.33,380.67,374.78,373.62,373.69,372.52,373.74,377.30,369.87,370.72,363.90,360.50,357.82,363.87
2003-08-22 21:42:44+00:00,L5,,,,,,,,,,,,,,,,
2003-10-17 21:53:51+00:00,L7,358.43,363.84,372.94,374.23,369.92,363.40,367.61,363.33,367.07,366.04,,,,,,346.50
2003-10-18 21:37:48+00:00,L5,,,,,,,,,,,,,,,,
2003-10-25 21:44:04+00:00,L5,364.97,364.47,379.63,382.19,375.83,368.81,370.21,368.93,372.11,369.20,364.23,362.00,348.58,347.11,352.06,348.45
2003-11-02 21:54:26+00:00,L7,346.80,347.10,365.55,370.04,359.04,,,,,,,347.32,343.46,343.49,343.84,343.53
2003-11-18 21:54:39+00:00,L7,359.72,357.89,369.92,371.34,367.69,362.60,361.42,364.66,363.54,363.26,359.65,351.37,344.39,341.45,,
2003-11-19 21:38:14+00:00,L5,,,,,,,,,,,,,,,,
2003-12-04 21:54:43+00:00,L7,360.62,368.76,379.39,375.76,376.33,371.24,368.61,372.58,,,,,,,352.81,355.70
2004-01-05 21:54:57+00:00,L7,344.45,358.20,364.25,361.59,358.34,,,,,,,349.05,339.05,337.21,341.70,342.91
2004-01-21 21:55:02+00:00,L7,,,,377.27,370.80,360.32,360.64,357.55,363.05,361.96,355.17,352.00,343.40,341.68,345.90,345.49
2004-02-06 21:55:08+00:00,L7,363.32,362.89,373.66,376.93,373.33,369.17,367.39,371.73,369.36,371.50,365.83,357.13,352.72,347.71,352.80,351.47
2004-03-09 21:54:51+00:00,L7,329.12,327.16,338.04,338.71,333.81,329.76,328.29,332.16,343.81,338.44,338.61,331.11,327.96,329.32,332.09,330.61
2004-03-17 21:44:44+00:00,L5,361.18,354.44,368.94,375.38,372.11,376.45,372.19,371.85,374.53,368.06,369.30,359.37,356.23,355.95,359.68,361.33
2004-03-25 21:54:54+00:00,L7,346.12,356.85,363.72,366.94,365.16,363.22,364.73,362.54,365.36,368.24,358.18,356.95,348.50,349.41,353.56,356.58
2004-04-02 21:44:54+00:00,L5,373.16,374.69,380.26,384.94,385.02,378.85,379.58,381.52,385.29,383.58,374.79,373.69,362.42,364.75,364.87,366.45
2004-04-10 21:54:50+00:00,L7,349.16,349.90,368.40,368.15,364.90,364.09,362.73,373.87,383.87,365.58,361.29,354.32,349.24,344.95,,
2004-04-18 21:45:49+00:00,L5,344.83,349.08,359.88,363.15,357.28,363.13,355.85,356.85,358.98,359.48,355.35,357.11,351.43,355.20,359.32,356.20
2004-05-12 21:54:49+00:00,L7,354.29,358.63,367.52,367.15,366.40,362.39,,,,,,,,362.50,354.42,354.51
2004-05-20 21:46:20+00:00,L5,360.09,361.53,375.50,376.43,369.32,367.38,364.46,365.98,369.92,372.78,364.23,366.54,359.49,359.29,361.49,358.60
2004-05-28 21:55:11+00:00,L7,365.75,359.90,370.18,367.50,366.14,369.34,366.42,367.10,371.95,369.08,361.44,359.51,350.14,352.04,354.79,352.87
2004-06-21 21:47:16+00:00,L5,366.94,369.81,379.13,379.71,381.48,378.38,378.93,375.51,376.72,379.86,367.30,372.27,357.80,361.97,366.77,360.66
2004-06-29 21:55:03+00:00,L7,,,364.62,359.64,359.89,363.99,362.15,367.68,365.64,365.29,360.41,356.30,349.57,348.33,352.75,356.24
2004-06-30 21:41:46+00:00,L5,,,,,,,,,,385.98,381.57,368.07,,,,
2004-07-23 21:48:09+00:00,L5,362.21,371.00,385.35,386.93,387.67,380.03,381.36,382.69,382.13,382.63,373.07,371.19,366.27,365.15,368.83,370.92
2004-08-16 21:54:26+00:00,L7,343.50,349.34,360.95,362.48,359.07,357.99,358.24,352.64,357.61,359.08,,,,,,
2004-09-18 21:43:46+00:00,L5,,,,,,,,,,,,374.84,,,,
2004-09-25 21:50:07+00:00,L5,365.16,366.67,375.36,380.26,375.36,372.22,372.97,372.25,374.54,377.42,368.52,367.50,361.30,364.33,372.73,370.09
2004-10-04 21:44:07+00:00,L5,,,,,,,,,,,,,,,,
2004-10-20 21:44:28+00:00,L5,,,,,,,,,,,,,371.77,,,
2004-10-27 21:50:23+00:00,L5,374.68,366.86,372.52,372.62,369.13,374.32,369.99,371.64,373.45,369.29,369.14,364.65,356.86,359.17,362.09,365.26
2004-11-04 21:54:55+00:00,L7,,,,,,,,,,372.29,364.70,362.94,357.80,359.97,363.46,362.29
2004-12-23 21:45:40+00:00,L5,,,,,,,,,,,,,,,,
2005-01-15 21:52:09+00:00,L5,336.17,344.88,355.19,354.99,355.29,361.35,366.82,377.01,385.69,384.02,384.03,380.24,372.98,371.21,375.32,376.22
2005-02-08 21:55:35+00:00,L7,,,,,,358.01,347.05,353.23,355.92,360.81,359.26,353.91,348.21,344.84,345.61,341.10
2005-02-24 21:55:17+00:00,L7,340.59,,,,,,,,365.79,369.52,365.70,363.93,355.86,356.71,357.57,354.15
2005-04-13 21:55:36+00:00,L7,331.14,331.78,349.12,353.35,355.28,355.05,345.68,342.47,338.66,345.65,343.17,339.22,347.86,346.21,350.33,349.57
2005-04-21 21:52:46+00:00,L5,372.67,366.59,381.35,383.68,381.38,380.01,375.23,375.97,380.44,377.34,375.03,372.53,369.96,367.24,371.17,372.90
2005-04-29 21:55:12+00:00,L7,356.93,357.77,373.53,376.11,375.15,373.31,371.89,374.12,371.37,375.54,371.65,370.13,363.24,364.41,372.66,367.35
2005-05-23 21:53:00+00:00,L5,372.66,371.54,382.15,380.71,378.20,383.18,375.40,381.05,383.28,381.06,376.77,369.05,366.07,364.17,370.13,377.22
2005-05-31 21:55:11+00:00,L7,421.12,398.06,396.66,,,,,,,,,,,,,376.64
2005-06-08 21:53:33+00:00,L5,372.85,384.40,387.42,391.40,393.01,388.40,390.34,391.63,389.76,389.86,384.40,381.04,375.23,372.64,378.24,380.03
2005-07-26 21:53:54+00:00,L5,376.02,374.17,384.18,374.32,372.33,369.08,367.39,372.11,371.57,375.59,372.50,368.58,360.45,355.48,348.40,341.87
2005-08-03 21:55:25+00:00,L7,373.76,369.58,379.02,373.30,370.30,365.90,365.43,366.52,369.33,377.25,378.25,369.60,366.12,362.51,361.49,358.59
2005-08-19 21:55:20+00:00,L7,364.53,363.82,373.32,375.23,367.81,364.56,364.08,359.38,366.03,369.25,363.45,362.54,354.24,,,
2005-10-22 21:55:15+00:00,L7,343.63,347.28,364.92,363.92,357.43,356.42,355.18,355.27,361.46,357.68,,,,,,
2005-10-30 21:54:03+00:00,L5,369.57,364.12,380.65,378.04,379.18,374.71,369.62,371.90,374.70,373.70,368.40,360.77,359.07,356.88,358.96,356.84
2005-12-09 21:55:38+00:00,L7,,,,,,371.89,370.84,369.52,371.19,371.13,364.22,361.16,353.62,354.87,357.59,351.98
2006-01-10 21:55:28+00:00,L7,372.89,370.39,376.99,376.90,373.60,374.07,370.02,372.77,,,,,,,,358.29
2006-02-11 21:56:04+00:00,L7,,,385.15,375.90,365.99,366.67,362.43,364.88,365.84,363.42,359.79,353.03,347.31,346.79,348.67,347.80
2006-02-19 21:56:15+00:00,L5,335.87,342.81,354.64,357.78,355.91,353.67,357.19,351.80,359.23,360.28,352.44,355.21,349.11,345.41,353.17,350.76
2006-03-15 21:55:44+00:00,L7,,,,368.35,361.83,351.85,347.78,350.90,349.47,352.41,351.12,343.87,339.68,337.79,336.40,337.31
2006-04-08 21:57:36+00:00,L5,377.31,380.45,387.31,385.37,387.33,379.70,380.95,379.11,380.75,381.69,375.16,371.59,367.87,369.41,374.13,372.00
2006-05-26 21:57:54+00:00,L5,,557.94,,,,,,,,405.14,,,,,,
2006-06-19 21:56:00+00:00,L7,,,372.95,370.53,372.18,374.30,368.83,371.01,372.42,371.31,368.35,365.71,361.02,359.47,360.88,
2006-06-27 21:58:48+00:00,L5,359.90,365.95,377.90,379.81,381.52,377.88,372.35,368.74,376.51,375.27,366.97,366.18,363.90,364.27,365.88,367.19
2006-07-05 21:55:30+00:00,L7,366.07,368.84,372.65,373.65,372.12,368.62,366.87,361.01,365.45,,,,,,,
2006-07-13 21:59:02+00:00,L5,366.57,368.06,377.90,373.23,378.64,378.39,370.34,369.11,371.71,375.06,376.76,368.87,363.06,363.91,365.46,367.96
2006-07-21 21:55:45+00:00,L7,367.04,367.01,372.88,372.86,371.57,370.93,366.42,362.03,366.73,366.47,361.21,364.72,358.84,361.67,359.33,356.82
2006-08-22 21:55:41+00:00,L7,363.71,358.74,371.23,369.00,368.51,371.31,366.57,367.32,365.29,366.94,363.40,359.27,359.47,357.77,359.55,366.24
2006-09-23 21:55:30+00:00,L7,365.40,357.92,370.06,370.51,365.36,371.24,366.36,369.29,371.00,368.31,369.43,360.45,,,,
2006-10-09 21:55:00+00:00,L7,344.49,350.90,360.20,356.09,359.02,356.44,356.84,357.95,354.81,358.29,351.37,348.20,345.11,344.77,344.27,343.58
2006-10-10 21:53:56+00:00,L5,,,,,,,,,,,,,,,,
2006-10-26 21:54:06+00:00,L5,,,,,,,,,,,,,,,,
2006-11-26 21:55:41+00:00,L7,342.99,345.29,363.82,364.13,362.72,368.53,365.07,365.17,372.64,366.54,368.60,361.41,,,,
2006-12-13 21:54:31+00:00,L5,358.90,364.32,371.59,377.83,376.42,376.88,378.67,377.38,383.61,376.40,378.81,371.21,369.90,365.33,377.31,380.06
2007-01-30 21:54:48+00:00,L5,,,379.18,388.49,398.63,392.58,391.23,393.30,397.73,393.26,394.21,386.41,385.00,377.34,385.27,390.28
2007-02-14 21:56:27+00:00,L7,,,,374.50,368.15,363.62,365.09,367.75,365.36,369.17,363.99,363.00,356.75,356.99,362.66,362.07
2007-03-02 21:56:07+00:00,L7,360.58,359.01,370.63,368.26,371.37,366.47,367.63,368.88,367.59,371.38,,,,,,358.33
2007-03-18 21:56:33+00:00,L7,355.64,351.43,363.73,,,,,,,361.10,367.90,366.60,359.33,359.62,363.13,358.72
2007-04-19 21:56:31+00:00,L7,,361.86,368.02,364.52,365.45,364.57,365.66,365.83,365.63,368.72,362.06,357.23,357.83,362.52,361.57,360.32
2007-05-05 21:56:03+00:00,L7,,,,,,,376.59,381.37,380.03,377.98,376.28,370.56,366.64,365.48,365.26,366.72
2007-06-22 21:55:53+00:00,L7,,369.08,377.67,373.53,,,,,,,368.64,353.82,,,,
2007-09-10 21:55:27+00:00,L7,344.99,337.54,351.85,344.33,,,,,,,374.42,342.68,337.31,336.49,331.13,327.21
2007-09-26 21:55:23+00:00,L7,,,,,,348.65,343.24,347.42,351.12,349.44,348.72,342.11,334.86,328.04,329.50,327.00
2007-10-28 21:55:58+00:00,L7,331.67,341.10,345.28,327.42,343.08,339.95,,,,,,,,329.85,318.36,310.37
2007-11-22 21:50:02+00:00,L7,,,,,,,,,,,,,,,,
2007-12-31 21:55:59+00:00,L7,359.36,361.31,371.77,370.02,372.38,371.98,372.79,375.81,378.27,375.38,366.60,364.37,354.82,354.04,354.26,347.76
2008-01-09 21:50:12+00:00,L7,,,,,,,,,,,,,,,,
2008-02-01 21:55:57+00:00,L7,356.77,358.87,370.68,370.35,369.37,,,,,,,,349.63,349.92,351.43,347.88
2008-05-07 21:55:40+00:00,L7,342.47,351.45,363.97,355.76,365.43,359.42,358.08,355.26,357.70,360.51,349.12,,,,,
2008-06-08 21:55:50+00:00,L7,373.97,364.48,,,,,,,379.03,376.67,365.53,365.19,355.46,362.12,,
2008-08-27 21:55:06+00:00,L7,,,,,,,394.60,369.37,368.72,367.43,358.85,351.98,346.33,342.58,347.29,363.57
2008-09-28 21:54:48+00:00,L7,349.47,358.46,369.81,369.07,371.67,369.54,365.78,367.14,366.74,369.26,,,,,,
2008-12-25 21:50:34+00:00,L5,365.98,368.36,381.00,380.48,382.28,377.61,377.38,378.96,376.51,377.24,372.99,364.38,355.84,356.36,357.34,357.44
2009-02-03 21:55:49+00:00,L7,363.83,362.48,370.36,374.60,371.36,370.43,,,,,,,350.50,352.21,353.15,351.03
2009-03-23 21:55:51+00:00,L7,,,,,,381.73,374.44,376.45,372.69,374.38,363.82,360.45,355.14,352.81,359.18,353.54
2009-04-08 21:55:56+00:00,L7,351.11,346.57,361.33,359.64,361.09,362.48,360.09,360.95,358.65,360.00,351.61,348.07,340.59,,,
2009-05-03 21:50:16+00:00,L7,,,,,,,,,,,,,,,,
2009-05-10 21:56:27+00:00,L7,,,,,372.75,372.88,367.49,368.18,370.49,368.14,358.85,355.94,348.10,350.24,349.04,353.71
2009-05-19 21:50:17+00:00,L7,,,,,,,,,,,,,,,,
2009-07-13 21:56:21+00:00,L7,352.42,348.10,356.70,350.59,354.71,351.02,346.59,350.39,350.05,353.91,348.08,340.74,336.28,330.53,335.28,
2009-10-17 21:56:13+00:00,L7,350.84,359.04,372.00,372.81,368.89,372.87,369.29,366.65,370.95,366.91,364.57,357.31,347.43,,,
2009-11-26 21:56:28+00:00,L5,363.40,360.01,369.93,375.91,379.77,384.22,376.28,376.49,380.65,376.01,374.54,363.44,361.16,355.67,356.76,365.51
2010-01-05 21:57:24+00:00,L7,355.54,356.78,363.03,366.98,,,,,,,,348.88,347.32,343.80,345.95,347.16
2010-01-14 21:51:21+00:00,L7,,,,,,,,,,,,,,,,
2010-01-21 21:57:14+00:00,L7,,382.48,370.59,375.27,376.72,373.27,369.90,367.50,364.73,368.05,358.64,358.21,347.87,346.08,351.36,349.10
2010-02-06 21:57:27+00:00,L7,357.23,362.15,367.42,365.69,370.51,365.12,,,,,,,369.26,343.79,348.91,347.12
2010-03-03 21:51:54+00:00,L7,347.44,358.55,364.61,367.35,367.41,365.16,366.11,361.03,362.72,365.86,354.72,351.85,342.75,341.69,343.75,339.17
2010-03-10 21:57:44+00:00,L7,364.57,367.52,376.15,374.84,374.90,374.12,367.06,367.68,367.18,369.77,361.59,361.58,354.86,352.79,355.73,359.22
2010-03-26 21:58:13+00:00,L7,371.56,375.57,378.61,383.78,379.92,381.28,380.47,376.00,380.76,376.19,372.02,366.83,358.13,358.26,362.09,
2010-04-04 21:52:03+00:00,L7,,,,,,363.02,361.30,356.85,358.91,,,,,,,
2010-04-27 21:58:13+00:00,L7,,371.64,372.19,371.69,372.39,368.21,364.57,363.61,362.76,364.94,357.73,351.43,345.34,347.51,347.15,345.58
2010-05-13 21:57:45+00:00,L7,358.88,358.04,370.00,369.14,372.98,368.74,367.46,368.91,365.77,367.91,357.88,356.69,350.30,349.29,353.42,351.17
2010-05-29 21:57:45+00:00,L7,370.99,372.30,375.20,376.89,374.86,373.33,372.76,368.14,370.78,370.26,361.91,357.91,348.21,350.56,352.80,343.14
2010-06-14 21:58:10+00:00,L7,359.90,365.89,377.01,372.13,375.27,374.41,371.81,375.46,366.37,369.05,360.55,355.04,,,,
2010-06-30 21:58:13+00:00,L7,358.07,365.28,381.16,378.29,381.50,372.72,374.47,375.17,374.74,374.55,,,,,,
2010-07-16 21:58:15+00:00,L7,,355.40,371.24,367.19,368.79,360.92,364.92,363.34,364.97,367.39,357.94,355.40,346.16,342.37,346.05,334.21
2010-10-04 21:57:53+00:00,L7,,,,,,,,375.12,374.08,368.77,364.85,358.58,349.24,351.20,355.81,362.54
2010-10-20 21:58:04+00:00,L7,353.99,,,,,,,370.89,368.18,364.77,349.34,355.40,346.85,345.09,355.72,353.91
2010-11-05 21:58:13+00:00,L7,358.77,358.21,373.07,365.72,369.56,367.66,363.81,367.48,362.75,364.26,354.70,,,,,
2010-11-21 21:58:26+00:00,L7,,364.69,373.51,378.23,375.20,375.04,370.70,372.09,371.20,369.40,365.71,353.23,328.10,245.79,,
2010-12-31 21:55:56+00:00,L5,370.68,369.49,374.27,376.78,371.66,380.68,379.80,380.11,382.14,376.70,373.59,360.78,359.93,360.93,363.10,368.61
2011-01-16 21:55:34+00:00,L5,366.68,370.22,375.63,378.31,371.05,376.13,370.42,371.29,374.18,367.87,362.91,358.08,357.15,360.79,362.26,365.47
2011-02-01 21:55:35+00:00,L5,369.44,375.57,382.54,380.86,383.85,385.30,379.69,383.22,380.91,381.37,375.46,361.78,361.77,361.23,364.95,367.20
2011-02-17 21:56:00+00:00,L5,356.48,361.68,373.52,377.29,373.58,374.44,373.89,369.04,371.52,366.13,361.79,357.65,347.86,353.98,358.37,353.06
2011-02-25 21:59:08+00:00,L7,,,369.15,367.73,368.35,366.90,364.29,368.48,363.88,364.82,357.61,352.20,346.30,342.25,350.27,353.72
2011-08-20 21:59:02+00:00,L7,,,,391.37,370.27,367.82,365.12,368.47,367.23,374.04,363.60,366.48,358.03,357.53,362.17,354.22
2011-09-05 21:59:22+00:00,L7,364.81,358.69,371.47,369.54,,,,,,,398.25,371.27,362.20,362.15,361.82,360.28
2011-10-23 21:59:23+00:00,L7,362.80,364.06,370.94,370.01,372.41,373.68,373.30,372.59,375.84,373.57,371.44,369.25,362.65,363.66,366.17,369.77
2012-01-11 21:59:39+00:00,L7,,,350.68,342.69,348.88,353.52,349.38,350.96,348.70,351.28,347.75,345.25,340.65,342.15,347.90,335.34
2012-01-27 21:59:39+00:00,L7,346.24,351.55,364.91,359.35,364.33,365.35,364.76,368.40,,,,,,,353.51,348.38
2012-03-15 21:59:45+00:00,L7,365.47,366.63,369.15,370.90,368.79,370.74,366.86,367.15,369.72,373.44,362.52,362.66,352.05,354.93,357.84,354.32
2012-04-16 21:59:41+00:00,L7,359.00,358.80,369.00,368.96,367.15,362.90,362.96,362.38,369.95,369.55,362.66,361.88,351.43,350.70,352.64,348.58
2012-05-02 22:00:07+00:00,L7,365.95,366.57,375.60,379.47,,,,,,,,376.17,358.02,356.07,358.48,352.47
2012-07-05 22:00:17+00:00,L7,,,,356.33,357.26,356.75,351.87,352.72,352.39,354.92,353.34,347.43,339.06,,,
2012-08-06 22:01:04+00:00,L7,361.36,355.82,375.36,368.80,373.60,366.53,366.95,366.68,366.00,368.05,360.54,356.47,353.28,349.81,350.52,341.64
2012-08-22 22:01:14+00:00,L7,355.66,358.52,370.22,,,,,,,,361.10,356.27,351.70,347.76,352.29,348.10
2012-10-25 22:01:27+00:00,L7,359.89,,,,,,,371.53,370.13,369.16,364.69,359.22,354.20,354.59,357.93,359.78
2012-11-26 22:02:01+00:00,L7,369.66,366.09,375.95,381.01,380.73,381.99,380.50,381.13,383.00,377.24,374.74,371.72,359.91,364.72,,
2012-12-12 22:01:41+00:00,L7,350.23,357.50,368.18,367.61,367.16,,,,,,,358.77,354.56,351.58,357.12,356.00
2012-12-28 22:02:11+00:00,L7,339.12,345.72,357.77,362.84,361.43,,,,,,360.29,357.06,349.83,352.85,353.25,349.20
2013-04-11 22:07:51+00:00,L8,380.66,387.08,389.02,391.79,391.63,390.04,383.56,389.34,383.47,381.23,376.26,372.79,363.01,363.71,362.95,366.37
2013-05-29 22:07:41+00:00,L8,372.43,379.77,384.16,385.73,382.29,385.36,379.89,382.95,376.54,380.21,375.53,369.62,361.77,363.35,362.95,362.76
2013-06-22 22:01:14+00:00,L7,368.68,375.27,378.64,382.82,380.71,374.74,374.16,376.17,372.70,374.87,365.33,364.28,,,,
2013-06-30 22:08:00+00:00,L8,380.38,382.51,388.39,391.80,389.57,388.29,382.89,383.71,382.67,379.94,375.11,373.15,364.27,366.91,369.03,366.88
2013-07-08 22:01:03+00:00,L7,372.41,367.00,383.21,377.67,378.98,379.62,373.31,374.32,372.17,374.50,366.84,362.84,357.88,357.66,361.83,354.36
2013-07-16 22:07:36+00:00,L8,380.11,385.20,388.58,393.45,390.36,391.87,385.05,389.62,386.21,384.04,378.32,377.65,367.38,371.81,372.28,370.32
2013-07-24 22:00:56+00:00,L7,335.22,342.11,,,,,,,369.29,362.66,354.81,352.19,343.12,338.61,345.26,
2013-08-17 22:07:39+00:00,L8,358.06,360.53,372.52,378.48,374.82,374.55,372.06,374.13,374.17,375.89,370.41,366.35,356.39,358.50,362.18,356.57
2013-08-25 22:01:25+00:00,L7,347.66,351.26,365.79,360.07,367.70,367.53,362.44,364.55,363.22,362.11,359.05,346.79,347.06,341.27,343.09,
2013-09-02 22:08:04+00:00,L8,361.85,360.32,373.15,372.51,372.44,373.28,370.86,366.91,372.16,371.68,365.44,358.97,355.42,352.02,358.72,353.37
2013-09-26 22:01:47+00:00,L7,338.15,,,,,,,385.94,356.44,357.58,351.22,344.99,341.94,336.48,339.13,334.79
2013-10-04 22:07:31+00:00,L8,348.39,352.39,372.52,369.62,367.47,371.14,366.94,366.58,367.89,371.52,360.44,359.73,354.07,351.42,351.31,353.93
2013-10-20 22:07:26+00:00,L8,352.83,360.58,374.18,370.63,376.54,375.70,372.27,369.76,374.62,373.55,370.03,362.65,357.15,351.59,355.90,351.17
2013-11-05 22:07:22+00:00,L8,341.97,341.58,354.29,347.93,351.99,351.75,350.54,350.42,352.30,354.85,350.64,343.30,338.53,336.08,341.40,333.07
2013-11-13 22:02:12+00:00,L7,346.34,355.18,365.36,363.70,372.07,367.92,367.44,369.52,368.61,368.41,361.00,356.62,348.57,,,
2014-01-24 22:07:09+00:00,L8,356.51,361.15,376.14,375.90,374.71,382.77,382.35,382.58,384.83,380.30,376.76,369.50,362.66,362.71,366.12,366.31
2014-02-01 22:02:30+00:00,L7,322.02,321.56,338.51,330.03,335.31,336.89,336.72,338.93,342.42,335.64,333.91,327.06,322.47,323.60,320.17,
2014-02-09 22:06:33+00:00,L8,374.04,369.06,379.60,375.81,379.83,376.13,376.30,376.99,379.26,375.56,374.73,364.88,358.72,359.95,364.56,365.72
2014-02-25 22:06:44+00:00,L8,367.38,366.06,374.29,370.00,374.94,374.66,370.10,371.22,372.27,370.11,365.85,359.02,353.03,353.19,358.20,358.74
2014-03-05 22:02:25+00:00,L7,356.87,353.58,363.32,363.05,364.58,360.19,364.49,355.77,363.96,359.36,,,,,,337.34
2014-03-29 22:05:52+00:00,L8,368.85,375.29,379.21,384.41,382.60,382.33,376.32,380.25,380.05,380.40,374.20,369.84,362.45,358.59,363.80,360.29
2014-04-06 22:02:36+00:00,L7,340.20,349.33,367.65,366.92,367.25,359.44,362.45,357.62,362.07,362.83,354.70,353.63,344.02,342.74,344.28,336.09
2014-04-22 22:02:48+00:00,L7,,,,,,371.61,369.72,363.46,367.33,366.69,362.48,359.09,350.00,351.89,351.51,349.54
