,dates,per0165-0000,per0165-0001,per0165-0002,per0165-0003,per0165-0004,per0165-0005,per0165-0006,per0165-0007,per0165-0008,per0165-0009,per0165-0010,per0165-0011,per0165-0012,per0165-0013,per0165-0014,per0165-0015,per0165-0016,per0165-0017,per0165-0018,per0165-0019,per0165-0020,per0165-0021,per0165-0022,per0165-0023,per0165-0024,per0165-0025,per0165-0026,per0165-0027,per0165-0028,per0165-0029,per0165-0030,per0165-0031,per0165-0032,per0165-0033,per0165-0034,per0165-0035,per0165-0036,per0165-0037,per0165-0038,per0165-0039,per0165-0040,per0165-0041,per0165-0042,per0165-0043,per0165-0044,per0165-0045,per0165-0046,per0165-0047,per0165-0048,per0165-0049,per0165-0050,per0165-0051,per0165-0052,per0165-0053,per0165-0054,per0165-0055,per0165-0056,per0165-0057,per0165-0058,per0165-0059,per0165-0060
0,1986-05-05 14:36:17+00:00,,,,,,,,,,,,,,7.5619791236770855,14.943743460689564,17.88417375165411,19.284445189362796,6.4489111695154735,15.994888270723365,7.624739078039081,,,,,,,,,,,13.123593629211925,11.632630649615157,11.977402040972565,29.745045200834916,39.834472924896446,32.10178649645847,,19.811816281912876,43.68238856116382,61.91049204344718,65.84417491417155,60.082075205061834,55.1376152202254,69.80273283793642,60.543598459012344,60.82436974862626,78.37190945577619,84.1536616173039,71.7647364046929,85.6020870656447,110.87310195676434,117.71305847043328,107.21730080832981,86.31427589381445,80.35015390692773,100.88278566152682,115.34139762151983,119.37798850411066,128.29751703200606,119.65249599716508,118.05645006709753
1,1986-12-31 14:30:37+00:00,,,,,,,,,,,,,,10.821172861647616,10.889407788958515,21.631615675156098,23.45182204417663,28.886478573448464,28.10136859253494,14.174829331843927,16.723261858025076,20.949864101730373,12.800327154539783,3.141857654627362,,,,,,-0.010193665808239771,13.837886276729945,7.028810160736631,13.022964965343526,27.518020346812563,35.94717478013112,45.85526035964037,63.58702759516744,53.51523955384921,25.55314737182909,36.84619797226161,64.20496576237105,69.81652337229369,51.24903019201908,41.90366916944676,64.3410250821558,84.68073785322628,106.52184096555307,93.7390829912231,91.22076445684183,110.58891126749441,107.00004926012046,87.43127665732254,103.14395869054411,99.66650427216948,97.47257443480248,97.68060888905143,117.35117002103021,129.707755989022,109.97613527198419,128.825109372047,137.0705448946429
2,1987-03-05 14:32:51+00:00,,5.230072809994587,2.7211009686013394,,,,,,,,4.625103305697355,17.573173307458422,8.957279677630957,15.514064055201061,11.416870447226916,19.606906026652936,11.738659697980182,12.424453062043398,,,,,,,,,,,,1.6296669040270686,19.766330172487677,24.782003988031526,11.647897921963988,6.395702149242719,12.605987229214676,47.89508870965652,57.44722623518912,58.23444994569171,43.80917542219457,20.73017241959782,32.587398462594265,67.3511450287684,63.64184015739558,47.23738387118871,51.538165266750354,84.39583924417481,107.07273282164915,99.92396883357932,72.42085600722199,86.1954974570703,115.29587576254079,99.03309464132424,84.59710602112621,79.71522292634404,93.68189272155504,117.2877145305618,121.22075035130189,121.17507989811793,90.94727449405154,106.9893886141991,136.58424001724833
3,1987-05-24 14:35:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.940582712068794,11.789208880687376,25.398510300333346,31.547135247253475,30.463834511516772,29.78689851721479,31.652645577797706,38.48466213713862,52.90528025089824,63.17003284829082,62.538157977747176,62.30478422461883,62.46511701379312,66.24158406622934,64.8367964091428,73.27357561806568,86.40860728676071,87.05226069426149,93.72700656811668,93.03310872807812,97.4880750651967,101.77550996378403,105.39198583326788,102.59871362371042,94.09050362206428,76.4831196526055,79.92659908512826,93.06143390707913,112.88697371659069
4,1987-12-18 14:39:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.508766862868999,38.14583682919612,30.771539637919265,24.036728852902236,39.55260233066297,40.23795984349967,36.13249207511153,21.476314693765374,23.124351259348284,64.10835613776538,70.81265522740476,78.2663221446604,85.32182353297297,79.16795934058982,80.74606745008714,82.49812493032847,73.53519578115824,74.55385020676074,65.99656620971614,68.09787966678417,83.31956195477846,79.10916134294996,90.47103256190577,113.45911993696731,115.76202190107784,132.67640835464186,114.08606011941428,104.2826301921148
5,1988-01-03 14:40:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0038944339156712,22.5630561884516,38.03376014148829,24.64586199624564,22.41310401859109,36.55058871607776,33.793576687565256,22.78745250681238,31.445555781146513,57.637445101542504,66.6856982470241,76.69808100877276,75.69206970607615,88.50843092408195,78.03687913488994,79.38026147929675,80.15547029856398,73.77679319199393,63.05720173470376,58.18113586856079,72.63547578599541,75.09792083302256,88.64010112702167,100.29666142696688,123.23183115217363,129.525518331132,110.43737893961848,117.12368691354231
6,1988-02-04 14:40:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.865418050936704,48.41849347699696,61.38016275936682,51.722298480952816,34.678567474444634,37.11417321034086,38.29538988622164,52.24380179270379,69.02767566918125,93.92958150345883,94.71792000689206,113.50533803822367,111.44059335214,101.43340193499124,100.29672075892182,103.2053625128171,75.2865287879277,59.737781212075674,76.19647127230513,102.51319786377968,113.32436065808213,131.46286982546923,134.50073346775844,138.61915307352794,129.86079991968722,147.20523503766623
7,1988-03-23 14:41:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.702025915677458,16.376814011561173,30.435685305256854,41.97049954474256,46.33574516214043,38.74253947973698,22.872040296615722,37.183958597247404,50.02194946169042,53.62178246644986,67.70399624683282,74.43677479522378,84.89444424081432,83.74999087720533,85.47530004036844,85.27362556206039,69.09696040109836,67.57688225914403,89.10983264132304,104.74792280482617,102.45901988412055,96.46852377569016,92.8746914212782,97.80189717514028,102.38017639028101,111.41868067580069
8,1988-04-08 14:41:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.68652187182787,15.024644731026804,10.881591076612617,30.315655102133654,26.79483368398422,7.158420008000871,21.89009181889222,45.1930891072701,54.30996693199667,46.389297637608095,34.43795347912278,36.684340001379994,38.86010159103509,58.276284647086065,65.78820581246282,83.0613426684939,94.68695026700274,103.7177591886431,89.79560263793326,84.13242536701648,96.03224198411544,88.27485184393201,78.98739458652179,92.59395442651102,115.01930250104229,100.83388176494864,95.8899978790759,97.81929370329561,125.83853094472308,129.59791907902638,116.99280310940873
9,1988-05-10 14:41:41+00:00,,,,,,,,,,,,,,,,,22.398705000550805,15.969138789309516,,48.97502568229893,49.011578444151425,,,,,,,,,,,,,,,,39.02468116095135,,,,,33.20610071014144,50.95695400754728,55.45971220476642,,90.94883548675807,81.76661131849929,128.8542471071913,118.36516843382827,,104.31783480885761,76.08004033365366,27.938392117377553,58.265027201940114,88.97739273904125,101.4552961376689,115.6329455932625,131.1886424141476,141.60738808921508,137.21006946337428,
