,dates,mex0509-0000,mex0509-0001,mex0509-0002,mex0509-0003,mex0509-0004,mex0509-0005,mex0509-0006,mex0509-0007,mex0509-0008,mex0509-0009,mex0509-0010,mex0509-0011,mex0509-0012,mex0509-0013,mex0509-0014,mex0509-0015,mex0509-0016,mex0509-0017,mex0509-0018,mex0509-0019,mex0509-0020,mex0509-0021,mex0509-0022,mex0509-0023,mex0509-0024,mex0509-0025,mex0509-0026,mex0509-0027,mex0509-0028,mex0509-0029,mex0509-0030,mex0509-0031,mex0509-0032,mex0509-0033,mex0509-0034,mex0509-0035
0,1986-05-07 17:30:05+00:00,,239.65455297802097,235.943382737646,234.04363910771048,238.49292759324098,246.5214734312936,242.3144575293608,252.7657549584681,258.00849700475476,272.32815793932775,276.40130569466385,286.9979352992485,296.26511354497353,299.45813099024565,289.15926746076434,286.91502022433457,280.22664633720177,271.3614680833524,267.50149566889786,269.8280771642627,276.1522407334018,273.9358814698637,288.77465160104197,295.86738009838894,286.94492220415873,279.6849501492294,281.76827372412237,293.0678845323462,297.0792113500721,304.87359389318704,310.5530113912729,306.9954670306364,297.8725752388086,284.959077558495,265.2626138723576,253.11330869165445
1,1986-09-12 17:25:50+00:00,276.341555981195,263.9445021146067,257.0365200761966,253.08950433364436,249.96751243763896,251.37143581688483,257.8948089644192,257.5810042626119,267.1472297374279,281.5905757233812,287.39347412758,296.416816221489,306.1993036974159,310.81743972670637,295.7138238479618,289.27984034875254,283.10644192499245,279.9325663056811,275.510134244212,288.05874298794805,296.8755811144555,304.61272316111615,308.7739531861237,315.08774115773673,308.3493079090689,303.17697943106793,299.127919688,304.08337251671094,306.1675769205059,307.9562285120239,314.50488538630674,304.286564576635,299.635556306333,286.5627451810468,274.69953842917766,268.03880750173266
2,1987-06-11 17:29:41+00:00,253.47185005436688,251.07564785369127,249.18573617893284,250.7402322995171,256.42684620046793,264.1913133713331,259.8696632414914,271.766387793417,273.253335437521,286.7477338925704,292.23001039412173,301.4214313943724,310.65537098738025,309.9461452248725,301.6762803147801,299.0531475999237,287.45222965649174,274.4767182581515,274.55510443684045,283.0869894763412,282.9870589658889,286.75715464860514,295.0370413967766,300.2222958505808,288.87845429654243,287.67905550804096,291.932745417099,294.9358224561091,303.961084779975,311.7527129337602,316.69952417019783,308.7497363262131,303.17029869455246,291.68054128604274,275.5478373238202,257.45506640639985
3,1987-07-13 17:30:20+00:00,264.13532707531743,254.64286826654595,249.07249723669614,254.5567957706096,249.3992129399114,257.47719067411896,262.60370934981967,272.40903666597893,272.4432951788644,281.76150929395277,291.5240230379002,295.14546172853704,304.47482579574546,304.971468801113,298.6290001037993,291.15170749060826,285.0714601280479,275.6429955978068,275.1389752660377,283.9715459146203,288.1832477299469,288.6206236995128,296.02391438389344,296.6835751237898,289.55376334063493,287.19323832657295,283.67449835508313,292.42389858235424,303.29267674685644,310.29620176093346,314.01675567198595,309.8833987527711,303.4270388333003,288.97625458332965,271.56629142867723,257.24671353448895
4,1987-07-20 17:36:38+00:00,275.82845880783987,270.83467568559354,265.9368420956798,262.59894099579776,257.08541374081875,262.2867747433537,262.4676512641389,278.28804438188973,286.59226353936816,286.4557335193438,297.68002313242107,305.74841465529056,313.70527091582125,314.35840442130325,308.3877068941775,304.00009396136215,283.5953326699854,285.856789193593,289.03331125282267,294.4390017661763,302.28748523505783,300.9773371210403,311.61076406627507,310.08019574321787,303.9338430065938,305.97995200533484,304.72675528615173,304.4547721098273,314.91691727035453,324.79208465758495,332.1459379508029,328.9842191914034,319.0588620832437,305.4082725118293,290.16933406560946,276.71504113646694
5,1987-09-22 17:38:24+00:00,270.977234769031,273.47412131391513,259.6152082591411,261.4948726213137,264.1377323743203,267.0950498806926,262.9023594120938,275.3515683417023,272.74086293957623,280.6958202449079,292.58466220020574,300.5947469585458,313.16383092959126,312.66080951248097,306.92470371094055,304.38824158175015,294.52220477701326,281.14034321102844,287.8661492300123,296.99561069399863,301.918776926893,304.17588849232845,313.228073522471,311.60397610960194,304.6180292186141,302.6090455057808,302.09323746735805,305.796208777985,314.680043707185,318.0174713966753,323.4874852527254,319.2149041116448,308.91147367150126,297.53408298477154,286.67868478810317,278.9566950960476
6,1989-09-11 17:37:23+00:00,287.3677528799911,284.0793578103587,280.54868993550315,276.0517360044538,278.1728051793041,270.6467326230451,278.43649668425775,281.51593666168844,279.34149686763425,283.9624784045349,293.26279003516527,302.90926617680907,311.7327465373823,313.11760217765215,306.9223341922964,299.4079383408198,288.1457099491425,286.0225172257138,287.29456548298333,293.57943427063003,299.4049137779592,304.97560907671965,315.6163302425663,317.72166130266623,311.9079704272728,304.10703680654865,302.3793187821549,302.26415743030105,307.212669812461,312.1391373238893,317.0095333091594,306.68124414543047,289.6545846375176,276.07482607345077,262.38348081130005,256.4781310525108
7,1989-10-13 17:36:37+00:00,286.1808615752723,281.63525808965164,271.7197297653585,274.702229848514,272.77325539916825,265.2651411748564,269.83123387308,273.5325512991239,273.0017519965873,286.5416206251138,293.123621903935,300.222552765428,306.0602672932872,310.98191712037976,307.01815068738836,294.06854845133535,285.88915960541635,279.4819150453898,275.5744333887258,282.311733463254,293.0119098701304,301.7637651303217,310.55077417604656,309.0533925598192,302.4034025661445,299.2990530375528,298.8475954837246,296.23688120179355,298.02974212222665,308.53619645737507,307.40470955123754,300.3141059692517,289.37405056181007,276.5748398946369,263.8025135031079,253.35186926555872
8,1990-03-31 17:25:16+00:00,255.3303757245685,262.7728003764,261.45883779908144,257.5577968546168,258.09407427301505,262.95530161049874,272.73853572425645,278.3290970041081,279.28161243136736,286.0513002177138,290.7972407168921,300.65314965333897,309.3417698062295,308.0948242034672,305.4051363605469,293.8225917309932,280.7365337405556,272.24927259967484,269.6603602901373,266.0547682750675,275.3178279665279,291.76058198554335,307.3593209104186,305.0980530682998,296.5567270922056,289.02750799221553,286.88740045341456,289.839759672402,295.133635920991,302.60752453180686,308.62634195721455,301.80072783631357,289.5279593036206,277.3727113747024,264.8633829110742,255.32507087725247
9,1990-05-09 17:31:36+00:00,270.1711661955076,270.3443302750773,262.5642401365918,253.9102258011117,252.29613424448303,267.6926990633532,282.15349390269927,282.5006983096846,293.42317963421283,293.7903543183141,297.49352674142784,306.6452758041265,315.9057999825598,316.1323505253833,306.4780878582507,297.16439703044716,280.7383254671744,279.8525255247916,272.194143481064,276.85029317015653,284.185899444702,294.8134075501024,300.7439473351536,308.2372621479276,299.31728991212344,291.1049610497692,289.79738920688044,293.76289380113064,301.0515078274307,307.13709392895663,311.03585191688705,304.4355233206935,300.6339317284045,286.59550416420916,271.7507484446269,254.79792035994205
