,dates,chi0244-0000,chi0244-0001,chi0244-0002,chi0244-0003,chi0244-0004,chi0244-0005,chi0244-0006,chi0244-0007,chi0244-0008,chi0244-0009,chi0244-0010,chi0244-0011,chi0244-0012,chi0244-0013,chi0244-0014,chi0244-0015,chi0244-0016,chi0244-0017,chi0244-0018,chi0244-0019,chi0244-0020,chi0244-0021,chi0244-0022
0,1985-07-27 14:08:29+00:00,212.3146647962729,229.4396414958169,211.88040128479034,229.97426341452808,197.23942413003306,217.09428594346394,220.93500609066257,224.82155079107704,213.15469798254688,209.90394207340478,208.32095629964556,198.45826342650793,208.63232831380196,203.75290385030289,211.1885329462336,217.7978828399916,226.40082232496536,203.09172063863952,209.42273184048344,190.66063539611207,217.02602017408265,224.84849144336,225.63776329862554
1,1986-02-04 14:05:35+00:00,228.12456230489767,226.46207199129154,238.51123541126208,252.47443076992516,211.95723457457882,208.33718175232536,233.8074366789086,237.73489744919962,230.01112318249577,218.3960844741967,215.46176126803886,216.09959895716793,205.01472405529196,216.6384488189815,215.04987941026147,207.4791703271817,217.92420895060118,205.7790881001389,233.204490981531,223.27539526268254,230.37111753977584,237.39142973690682,250.5377851503715
2,1986-07-30 14:00:52+00:00,211.12059277552788,194.46783762943943,199.6064853035744,240.89489338516717,189.91742441130987,188.84402871044156,194.2955129722349,194.0412724955626,192.43561957407096,181.3056988283881,190.12635818567242,192.03061470126593,185.56125014297365,195.2737186255474,210.96195697513974,214.8222173733123,221.49603512664618,212.642838512073,181.03164061021647,192.32954060884458,202.3148535321399,206.0811649888547,211.7482452775746
3,1986-08-15 14:00:17+00:00,212.20979862030293,196.33615252666073,205.63710647104705,244.0154232166138,196.29862004014853,201.41383068558866,201.81669669512732,200.05053083793942,192.94380981684273,181.09765474623683,201.27838709547606,195.60762554374566,179.56232474633364,202.0686847174618,214.77066506466645,221.7715971582619,220.4022992712188,215.91124656352653,190.56839151434883,189.1342478603086,206.0676058525445,202.65054279986293,220.10568141465367
4,1986-08-31 13:59:41+00:00,199.5562062331541,186.58342150665138,197.1944106098191,237.84821914052392,185.76448778056735,187.07821884578485,198.67601357983253,195.4970167449719,186.21702540227912,178.41857155078512,188.6011587286679,191.1971549649341,180.7016158765263,192.789584772982,205.96071151019447,207.66930375151617,207.96596601136613,200.3146009746928,192.15265750868966,187.73310749198117,204.03378578159703,206.80774091922828,204.02284249340536
5,1986-09-16 13:59:10+00:00,215.30049985165144,198.62721791770173,203.98238658914147,241.1176971013843,206.16537773153613,198.06115535389063,199.6954365844722,196.03787979518495,188.17442088928198,184.77552704629494,181.92997739541892,192.38844895664403,188.50342304556256,186.18191021955272,206.0348070501,206.3741633514037,205.0426770907618,202.87396091898842,188.9439155249107,189.01205943858224,199.96453912918528,210.4910417521986,205.6312183313404
6,1986-11-03 13:57:34+00:00,211.50949603422518,210.5636503701618,200.63114468410174,233.90103456849386,204.81721827445588,209.87565116011982,209.33762540959793,194.20156265109952,189.75644267103263,176.62723756146974,181.40895713055738,180.98751987823144,198.6284312192138,187.36922658270373,190.45097955606744,214.44443968865102,188.58210878406788,181.16989832669944,195.10227592548077,201.04331892763778,197.21554579278228,198.56774384442977,206.85019746985662
7,1986-12-21 13:57:37+00:00,217.1120869971537,222.53892703295884,217.7099251855282,235.3336255447114,205.25354000273234,203.93637691342164,216.72442881964886,220.99608318464564,200.38621948854836,191.81220257441598,179.5983288306999,175.45863271184507,197.81591642252613,206.12298071565684,209.63539094404985,206.9233440245602,214.20836689673126,193.0444235227871,176.70828061001745,,,,
8,1987-01-06 13:58:06+00:00,212.53647155698178,219.17128928583713,211.87050086854796,233.70888676492152,199.39952436783332,202.61519865791473,204.11162700267857,206.4185370152045,197.26821054138208,194.11625738334797,188.59603199691824,170.90831834639846,186.88274291117665,200.28563972769666,213.96330880181924,213.88494264724065,203.43150876854588,203.53751277677156,178.8169341673848,178.47574864313998,202.28984039066083,207.31084525795805,214.18409363494422
9,1987-02-07 13:59:09+00:00,215.9896455781114,225.78684959542744,219.9732733968599,237.38439125749076,202.78297163733697,219.44649509187914,214.6388228168886,210.6197874748922,213.15433862607375,205.99192871200387,176.75578366337817,165.27743373290247,201.51507859294645,210.03609249152015,208.75968013061964,221.04020355680717,221.0738456607338,214.71383012220855,202.16953605382645,194.90473473365273,201.95629814312565,214.23325073298605,225.03022182753017
