,dates,per0019-0000,per0019-0001,per0019-0002,per0019-0003,per0019-0004,per0019-0005,per0019-0006,per0019-0007,per0019-0008,per0019-0009,per0019-0010,per0019-0011,per0019-0012,per0019-0013,per0019-0014,per0019-0015,per0019-0016,per0019-0017,per0019-0018,per0019-0019,per0019-0020,per0019-0021,per0019-0022,per0019-0023,per0019-0024,per0019-0025,per0019-0026,per0019-0027
0,1985-09-03 15:03:06+00:00,194.6424700485371,170.40768492163753,184.91716737917426,186.1159351520041,201.66042059759027,195.63175427534935,217.2247804171139,233.96901551274402,227.97633999457798,227.69200501607617,233.23427164166893,232.0161348188094,234.8637960157253,235.42137131998967,230.77908809680116,226.51853872086917,230.7333882339686,231.89936198169505,232.74253349924922,226.39148151244873,229.9387365971594,220.35721574506243,226.39811453275303,233.50906450905535,239.34907858467804,215.89532521975553,212.91718202441194,212.49897975931762
1,1985-10-05 15:02:44+00:00,200.29024306735,178.4891142800133,189.69013545790676,182.74509862986307,198.05374605740116,191.4460995389017,214.45871001456845,225.23065941744358,221.7171236904978,222.25238221765767,,,,,,,,,,,,,211.0382231706158,220.2510587969442,239.75929527926507,221.1123289265761,214.60836077337007,203.7899922309159
2,1985-12-08 15:01:45+00:00,184.73334776022418,171.42331563113314,179.82956089053513,185.71554817133855,196.56373614627094,200.90341785965606,213.3094464518179,226.51870222320616,209.6229122366907,207.00108334876177,209.5887940757885,214.7475919144336,221.46366507392642,227.0118494413008,220.8056453535982,213.71229294539003,211.64989403942843,215.5311457846789,208.73095539681233,213.2074559394267,223.54689048463277,215.92783829976375,220.5977773739043,215.86300219738382,224.48183723420988,210.93788306635415,206.0996508053586,197.36987659022478
3,1986-03-14 14:59:46+00:00,,,,270.92888364520763,276.65149305156086,273.77730853347197,271.42408824592746,268.7616251510191,252.81094348471277,235.20766776459857,223.17013262739752,220.76930427143094,223.95083233866703,229.72252338687383,212.65450941453312,195.80814264575784,177.8877091932843,,167.5394805317545,178.12924913800325,,,,181.8164593756351,227.92165128148235,208.50599186794977,190.93616967474608,182.54996551536112
4,1986-05-17 14:58:17+00:00,,,,257.671727742249,257.2650725471535,262.8232871799697,257.9821168764992,255.49117564506332,242.37128408128635,232.36643285189078,231.23175603454314,224.44973517038503,220.04763552110214,210.94839684185507,197.67403183628375,187.88148309921354,182.2427153686204,183.63405493595081,181.8676487970928,176.61228307267803,,,,176.93574686273345,211.3277646464501,189.92575997479227,185.79134851285914,190.7428269158114
5,1986-07-20 14:56:15+00:00,,183.0941037324039,196.12168735734235,209.64028440796702,215.77347089308319,236.38862038047543,237.11139402232223,243.77454242353014,243.084696170644,241.55861738151614,233.19214475048256,233.8506754213983,226.69380562195303,215.59784270163965,215.03287722731304,213.75947927423147,212.71350013904294,213.52045593497928,202.06322832135962,205.4525120885301,201.07306818232547,196.50605648450554,190.81511476424984,194.032681349054,220.33859680642314,199.98053168339254,182.74822180702043,203.71773441782375
6,1986-08-05 14:55:41+00:00,186.17644078086897,157.64680678320929,177.45281164560123,194.96809119912237,207.2480015745672,217.50463107530726,237.67645048717964,242.91469803002087,236.87774280558065,226.87606577397995,225.92861307187982,,,,,,,,,,,,,,,,,
7,1986-09-06 14:54:29+00:00,189.5959175828202,163.22036005827164,181.20839921046306,183.2602387239387,198.2610267262807,198.4198435594228,226.07015743850508,235.39923555048196,229.81795711441617,231.97798090714548,233.12025738987936,219.06053697961588,219.81302242719232,219.39851197136775,210.25935466034903,209.652427374961,207.4474084427285,206.92545047988338,214.10578273282147,210.17053687031796,195.7619038823336,179.92873687860222,178.0169387254589,190.43378225465818,225.7574850182213,191.92507596701478,196.13527406832878,190.14686249954573
8,1986-11-25 14:51:54+00:00,199.27392131512372,177.7857522533534,180.65368132694132,185.65847754307288,202.69989523799103,209.15028324952314,221.38784767049918,235.96407989615815,226.97896137293225,226.8180503908774,225.47163335137134,230.4933181823215,233.06605433644486,237.7774553212245,228.76221561772908,222.11617612976156,225.23306191285926,227.21967137922377,218.4470580452019,221.5483106315139,231.93213320267745,230.1567529375214,,238.82313060071158,238.62812295238146,208.4144651065402,206.83791015815763,208.24793503394582
9,1987-04-18 14:56:42+00:00,,,,,,,,266.27662090339527,255.46239777125794,234.9165538888872,214.71646319282488,211.28669348384886,207.9775246342295,205.4037235281968,189.91739087422934,,,,,,,,,170.86827056760822,203.10596954274888,192.10774108681832,180.17731886874654,168.19395230354255
