dates,nzd0324-0000,nzd0324-0001,nzd0324-0002,nzd0324-0003,nzd0324-0004,nzd0324-0005,nzd0324-0006,nzd0324-0007,nzd0324-0008,nzd0324-0009,nzd0324-0010,nzd0324-0011,nzd0324-0012,nzd0324-0013,nzd0324-0014,nzd0324-0015,nzd0324-0016,nzd0324-0017,nzd0324-0018,nzd0324-0019,nzd0324-0020,nzd0324-0021,nzd0324-0022,nzd0324-0023,nzd0324-0024,nzd0324-0025,nzd0324-0026,nzd0324-0027,nzd0324-0028,nzd0324-0029,nzd0324-0030,nzd0324-0031,nzd0324-0032,nzd0324-0033,nzd0324-0034,nzd0324-0035,nzd0324-0036,nzd0324-0037,nzd0324-0038,nzd0324-0039,nzd0324-0040,nzd0324-0041,nzd0324-0042,nzd0324-0043,nzd0324-0044,nzd0324-0045,nzd0324-0046,nzd0324-0047,nzd0324-0048,nzd0324-0049,nzd0324-0050,nzd0324-0051,nzd0324-0052,nzd0324-0053,nzd0324-0054,nzd0324-0055,nzd0324-0056,nzd0324-0057,nzd0324-0058,nzd0324-0059,nzd0324-0060,nzd0324-0061,satname
2000-11-11 21:45:12+00:00,356.36,353.56,342.07,346.21,346.83,339.57,338.68,351.61,356.59,350.59,346.67,346.23,347.94,352.15,362.62,368.78,363.84,358.24,356.67,351.57,349.68,354.45,356.78,355.97,354.10,351.20,351.70,346.73,334.15,342.29,340.65,334.05,322.86,324.44,332.35,334.78,348.20,366.91,362.81,342.67,332.52,332.84,338.24,349.32,358.86,351.20,347.25,337.55,336.39,337.50,329.09,319.61,319.73,334.07,335.00,322.70,319.62,320.03,327.21,328.60,323.41,328.51,L7
2000-12-04 21:50:58+00:00,356.50,352.61,341.55,344.86,345.78,338.28,337.35,349.26,353.88,350.74,346.74,347.10,348.27,351.61,361.18,367.30,363.13,358.75,357.47,350.56,348.80,354.77,355.34,356.34,354.88,351.47,351.32,346.44,332.13,339.69,338.64,332.57,319.82,322.97,331.56,334.01,347.07,368.93,364.02,345.42,334.53,333.75,339.22,348.95,358.42,350.09,344.51,336.91,335.75,336.81,328.18,318.84,319.48,334.51,334.81,322.32,319.60,320.22,326.93,329.39,324.95,329.57,L7
2001-01-05 21:51:04+00:00,356.20,353.01,343.72,346.43,347.28,340.81,340.29,353.09,356.85,352.91,351.93,351.87,352.46,354.58,363.14,368.95,364.91,358.50,358.34,352.87,352.52,358.15,357.72,356.19,355.04,351.63,352.12,346.40,332.83,338.51,339.32,332.60,320.52,323.56,331.73,335.81,348.87,370.39,365.29,346.75,334.81,335.51,341.26,350.01,359.91,349.52,344.85,335.95,335.99,337.53,330.14,323.39,324.84,339.06,338.11,325.95,321.93,322.74,329.38,329.75,324.15,328.10,L7
2001-04-04 21:44:30+00:00,355.79,351.95,344.80,345.60,348.10,345.04,348.84,359.97,365.57,369.07,366.48,367.40,363.21,363.12,369.94,372.18,367.89,361.58,363.07,360.21,360.44,354.65,354.01,353.09,354.63,351.10,351.19,346.39,334.06,337.56,339.19,331.19,320.72,322.02,331.88,334.85,349.43,370.86,367.29,349.91,340.02,341.14,344.50,348.75,360.08,352.21,346.33,340.50,342.99,343.34,336.19,333.78,335.39,345.70,346.95,336.20,325.35,323.68,330.44,331.31,326.01,333.15,L7
2001-04-27 21:50:43+00:00,355.74,352.09,344.26,346.14,349.03,346.52,350.42,361.39,365.57,369.07,366.42,367.93,365.06,363.51,368.81,370.68,368.80,363.07,361.67,359.01,358.75,356.11,355.72,354.00,355.60,351.31,352.80,347.46,334.94,338.51,340.77,332.20,323.09,323.70,333.13,334.67,349.53,371.26,366.87,349.19,339.03,341.33,345.19,351.00,361.19,353.30,347.74,342.35,344.35,343.99,338.71,334.50,334.60,343.93,345.08,332.81,324.18,321.48,328.07,328.06,323.53,333.98,L7
2001-05-13 21:50:33+00:00,353.80,349.81,341.97,345.97,348.58,345.97,350.94,363.71,365.97,362.92,364.07,365.44,365.06,361.65,363.36,367.38,366.41,361.16,358.41,356.98,354.32,354.18,355.23,353.69,355.27,350.23,351.73,344.44,333.05,336.50,338.29,329.43,321.38,323.56,330.65,331.16,346.44,368.91,363.98,345.37,334.87,338.58,342.84,350.36,360.14,353.46,346.62,342.33,340.57,341.32,335.03,329.55,329.53,339.43,341.13,328.71,322.10,319.55,326.31,325.73,320.82,330.70,L7
2001-05-22 21:44:42+00:00,351.03,346.55,338.45,342.73,344.47,342.56,349.08,361.65,365.97,362.92,362.09,362.28,361.51,357.57,361.14,365.75,363.62,361.16,358.41,354.99,352.44,354.75,355.97,352.59,353.61,349.16,350.22,342.80,331.69,335.25,336.41,328.65,320.10,323.05,329.81,331.18,346.41,368.35,363.98,345.37,333.22,337.11,341.12,348.87,358.55,352.38,346.42,341.71,339.04,340.71,333.96,328.26,326.63,336.60,337.94,326.47,319.17,316.79,321.97,322.69,318.66,325.66,L7
2001-06-14 21:50:14+00:00,349.00,344.54,335.27,340.82,339.44,339.70,347.97,358.32,368.97,358.12,359.56,359.29,358.38,356.65,361.78,365.93,364.96,364.07,357.65,355.19,351.88,355.14,358.29,352.62,352.75,349.97,350.66,342.60,331.41,334.28,335.25,327.19,319.08,320.53,327.39,328.81,345.65,368.14,364.00,343.01,330.44,334.69,339.87,348.54,358.93,352.97,348.04,342.71,338.77,340.56,333.94,327.06,324.78,335.45,336.02,324.59,317.81,315.26,320.12,320.36,317.33,324.04,L7
2001-09-11 21:43:02+00:00,351.17,346.09,336.62,343.09,340.78,340.37,347.44,358.97,370.68,360.82,358.93,356.45,358.14,355.75,361.67,365.95,364.89,362.81,355.65,353.38,350.54,356.85,359.38,354.25,354.86,352.36,352.43,346.25,332.63,336.81,337.82,328.19,319.40,320.82,327.08,329.20,345.67,368.94,364.46,344.28,330.81,334.19,338.05,347.26,356.38,350.89,344.93,342.37,339.20,341.72,333.87,327.57,322.67,332.93,334.94,323.34,316.68,314.21,319.01,318.69,315.94,322.89,L7
2001-09-18 21:49:05+00:00,352.06,347.23,337.24,343.69,341.25,339.45,346.71,357.94,369.87,360.69,360.07,356.97,358.22,356.89,361.75,364.26,363.80,360.84,354.21,353.26,350.95,356.97,358.76,354.68,355.84,353.57,352.33,346.20,332.27,336.97,338.39,328.70,319.39,320.79,326.90,329.84,346.38,367.93,363.74,342.98,330.45,333.94,337.68,346.29,355.42,349.57,344.63,341.09,338.59,340.53,332.78,326.16,320.57,332.38,334.78,323.75,317.14,314.11,319.54,320.01,317.53,323.20,L7
2002-02-18 21:43:18+00:00,362.41,359.38,348.92,354.84,351.58,341.94,344.50,360.53,370.77,363.26,369.28,359.71,359.53,358.62,362.99,362.65,361.20,356.63,350.84,353.22,352.60,360.96,357.96,358.73,363.12,362.09,356.19,352.16,335.17,344.13,345.41,332.99,323.56,324.48,331.41,333.26,349.02,368.63,364.53,342.54,331.84,335.22,340.43,346.52,355.62,348.40,343.09,339.17,340.02,337.96,330.83,328.63,318.93,334.57,340.25,327.49,321.37,318.14,326.60,324.61,323.18,327.00,L7
2002-02-25 21:49:35+00:00,364.51,359.41,347.85,352.31,350.76,339.38,343.73,359.62,373.69,361.83,368.40,360.08,360.20,359.89,361.80,361.57,359.03,354.78,353.43,356.20,351.55,359.09,356.50,357.85,361.97,360.51,356.38,351.70,336.70,343.12,343.81,335.06,326.01,324.48,336.13,333.42,349.56,369.82,365.38,344.14,335.51,336.95,339.45,347.38,356.81,347.27,343.77,342.49,343.16,340.66,333.70,331.20,322.71,339.31,343.62,329.40,324.13,320.88,329.36,326.89,324.66,329.76,L7
2002-03-06 21:43:47+00:00,365.40,360.11,348.12,352.38,351.30,340.81,341.51,355.68,367.16,357.35,359.92,355.12,358.09,361.23,364.19,361.21,358.48,357.34,355.30,356.69,351.46,357.78,357.03,357.57,362.02,360.67,358.29,352.16,337.45,343.20,344.27,335.76,327.12,324.50,335.17,332.87,349.62,368.84,365.86,345.37,335.68,337.54,339.66,347.57,356.80,347.19,343.98,342.64,343.57,341.28,334.50,331.37,324.29,340.23,344.21,328.95,323.69,320.06,329.03,325.04,324.03,329.37,L7
2002-03-22 21:43:16+00:00,363.50,358.65,347.90,348.83,348.54,338.58,339.06,348.65,360.14,353.91,357.01,354.01,355.08,360.57,364.47,359.39,353.32,354.54,354.96,355.55,347.28,350.85,352.86,353.42,357.56,357.89,357.01,349.92,335.88,337.74,337.60,331.48,325.24,320.83,333.59,328.30,343.51,363.13,359.52,337.72,336.65,337.83,339.32,347.55,357.95,346.84,343.98,345.21,345.98,342.58,330.57,328.48,322.02,337.74,341.43,322.12,318.13,316.05,327.52,325.48,324.89,331.74,L7
2002-04-07 21:43:17+00:00,361.10,356.88,346.89,347.07,346.16,335.75,336.47,345.66,355.25,347.58,349.10,346.68,349.29,357.59,362.53,358.86,353.60,353.94,354.99,355.91,347.86,351.44,352.59,352.71,356.95,356.75,355.76,349.95,336.13,338.20,337.08,331.52,324.37,321.26,331.82,329.39,345.09,364.13,359.42,340.14,336.86,336.57,337.97,344.80,356.04,346.88,343.55,343.85,343.99,342.07,333.00,329.80,324.19,338.70,341.46,323.06,318.86,316.63,327.47,323.69,324.09,329.30,L7
2002-06-10 21:43:00+00:00,358.13,354.65,345.05,345.30,344.81,335.45,336.50,346.02,355.77,344.00,347.89,346.59,347.36,355.08,359.05,359.12,355.34,354.74,354.99,354.50,346.64,347.77,349.26,348.64,352.41,353.99,353.90,347.91,335.13,338.83,338.45,331.63,323.77,320.46,330.89,329.66,345.17,364.36,360.93,340.14,334.35,333.64,336.22,343.67,354.50,345.11,341.20,341.34,342.00,341.54,333.31,330.71,324.70,338.02,340.74,322.46,318.00,315.21,326.47,323.42,324.36,326.93,L7
2002-07-19 21:48:57+00:00,357.88,355.06,345.13,345.56,344.63,336.00,339.97,351.11,359.97,345.94,348.04,346.54,346.93,355.01,358.71,359.51,356.51,354.75,354.99,353.96,345.97,346.06,347.79,347.97,351.05,353.53,353.11,347.30,335.04,339.47,339.24,331.81,322.63,320.39,329.84,329.23,345.23,364.26,360.72,340.64,333.25,333.09,335.32,343.09,353.70,344.24,339.61,338.91,340.01,340.08,333.16,329.94,325.13,338.16,340.36,322.44,317.79,315.02,326.39,323.76,323.96,326.94,L7
2002-08-20 21:48:46+00:00,356.80,354.04,343.64,344.53,342.69,335.21,339.59,351.36,359.24,345.02,348.04,346.54,346.94,356.14,359.22,359.59,356.62,354.50,357.76,354.84,345.75,344.99,347.64,347.40,350.79,353.27,353.56,347.25,335.22,339.04,338.78,331.44,321.51,319.58,327.52,329.03,346.05,364.15,360.60,341.38,332.33,331.28,332.13,341.33,351.73,340.72,337.33,335.12,336.16,337.47,331.18,328.63,326.79,338.69,339.49,322.74,317.35,314.75,325.49,323.79,323.50,326.95,L7
2002-09-14 21:42:42+00:00,352.24,351.67,342.72,343.71,342.43,337.18,340.21,350.90,356.54,342.47,345.85,343.76,343.15,351.06,356.47,357.85,357.36,354.64,355.85,351.09,343.88,340.82,344.14,343.22,345.09,348.89,348.42,343.68,331.49,336.32,337.72,328.64,317.31,318.44,321.71,326.36,342.31,361.13,356.64,335.37,327.85,326.54,328.69,338.69,349.04,339.36,334.12,328.87,329.31,332.46,327.68,325.49,323.61,333.91,334.33,319.03,313.10,311.38,322.06,322.67,321.32,326.25,L7
2002-09-30 21:42:11+00:00,351.95,351.14,341.45,343.12,342.20,337.33,340.23,352.22,357.18,339.20,339.83,339.47,338.52,347.91,353.01,357.20,359.55,357.02,357.81,351.43,344.27,339.79,342.30,341.36,342.14,346.27,346.85,342.66,332.40,338.20,339.96,330.93,318.36,319.18,322.09,326.99,344.72,364.31,360.32,341.60,329.00,328.04,330.33,339.93,349.96,340.18,335.10,329.56,329.87,332.93,331.00,327.51,326.68,336.39,335.59,321.90,316.07,313.66,323.32,322.67,321.32,326.25,L7
2002-10-16 21:42:36+00:00,354.25,354.34,343.35,345.80,345.10,341.12,341.35,353.87,360.12,341.85,348.55,346.60,347.12,351.79,355.08,359.70,364.34,362.99,366.63,351.38,343.78,336.64,341.06,339.94,338.92,346.00,347.00,344.17,331.63,339.13,341.36,332.07,318.42,318.57,322.68,326.63,344.32,364.89,363.56,341.67,329.31,328.11,330.46,340.28,349.99,338.50,333.95,327.19,327.73,330.84,328.13,325.80,326.07,336.38,335.18,321.91,315.35,313.30,322.81,323.31,321.03,326.71,L7
2002-10-23 21:48:27+00:00,355.96,356.43,345.92,347.75,347.64,344.43,343.16,354.01,360.54,341.85,352.12,349.14,348.94,351.47,356.70,359.75,365.05,363.67,366.33,353.51,344.86,338.42,341.24,340.47,339.27,346.55,347.91,344.57,331.75,338.94,341.06,332.50,318.28,319.23,322.38,327.48,344.46,365.96,363.41,341.72,330.39,329.55,331.09,339.99,350.49,338.89,334.03,327.74,327.71,330.12,328.19,326.50,327.08,337.08,336.22,322.27,316.10,314.18,323.63,324.24,322.13,327.74,L7
2002-12-10 21:48:53+00:00,359.27,359.85,349.91,350.34,350.82,345.55,343.27,351.38,359.27,349.83,356.42,352.03,354.52,355.50,361.30,359.73,364.25,363.48,360.67,352.60,343.37,339.30,341.96,343.44,342.97,347.76,347.59,345.18,330.42,336.64,337.52,329.10,315.58,316.73,320.78,324.95,342.79,365.16,361.65,340.60,329.87,329.62,331.35,339.41,349.46,338.94,333.34,325.67,325.87,327.05,326.64,323.99,325.72,336.58,335.39,321.92,316.99,315.25,324.05,325.00,321.01,331.12,L7
2003-02-05 21:43:05+00:00,359.80,360.39,350.78,351.04,352.24,346.92,340.46,346.36,354.94,347.88,358.34,353.46,357.06,355.72,362.45,359.20,364.42,365.64,358.84,354.51,346.28,343.01,343.92,345.01,346.21,348.55,349.77,347.58,331.56,336.22,335.99,328.15,315.94,317.26,320.24,324.62,342.10,365.45,362.09,340.10,330.22,329.50,331.44,339.28,349.41,338.78,333.62,325.48,325.17,326.10,325.71,323.77,325.39,336.19,334.94,321.84,317.07,315.48,323.74,324.97,320.67,332.15,L7
2003-03-16 21:49:22+00:00,364.14,363.69,353.80,353.43,354.76,344.73,339.86,343.83,356.07,361.59,360.02,355.15,356.99,359.63,361.74,360.23,362.72,360.48,356.42,356.72,349.96,346.89,348.32,349.85,350.33,351.74,353.24,349.90,332.30,338.12,336.31,328.85,316.45,317.23,323.93,328.31,345.61,367.76,364.04,341.74,332.32,332.19,333.77,339.68,350.50,341.05,334.75,326.68,327.12,327.75,327.54,323.55,326.18,337.82,336.04,323.01,318.08,317.06,325.77,327.00,323.67,332.88,L7
2003-05-03 21:49:25+00:00,358.52,356.50,346.30,348.41,352.67,336.31,339.55,343.29,350.26,361.59,355.75,350.28,349.44,357.75,356.54,358.88,356.82,353.49,349.87,355.24,349.30,346.99,351.47,352.34,353.50,349.99,352.38,347.36,331.49,334.82,331.98,323.54,312.22,313.27,319.75,321.48,340.19,361.59,358.75,335.44,324.68,325.45,329.30,336.67,345.56,339.86,330.09,322.30,322.64,323.88,324.24,314.59,315.69,329.54,328.73,316.94,314.84,314.82,321.62,322.79,317.64,328.88,L7
2003-05-12 21:43:12+00:00,358.52,356.50,346.30,348.41,352.67,336.31,339.55,343.29,350.26,361.59,355.75,350.28,349.44,357.75,356.54,358.88,356.82,353.49,351.35,355.81,350.48,348.56,352.27,351.81,353.83,350.00,351.50,346.94,331.31,335.74,332.45,324.12,315.10,314.79,322.90,324.78,343.16,364.14,358.75,338.17,327.25,326.95,330.36,338.17,347.77,342.56,333.86,325.94,325.92,327.56,326.69,317.40,318.10,332.71,331.26,319.46,315.50,316.78,322.93,324.54,319.20,327.40,L7
2003-05-19 21:49:19+00:00,358.74,356.49,346.94,349.39,352.38,339.76,343.48,346.42,350.26,361.59,356.92,350.78,350.37,355.06,359.58,364.58,361.62,356.97,351.35,356.90,350.78,348.02,350.92,350.65,353.07,349.19,351.46,346.33,331.82,336.06,333.16,325.07,315.02,315.70,323.56,324.07,343.16,364.14,358.75,338.17,327.25,326.95,330.36,338.17,347.77,342.56,333.86,325.94,325.92,327.56,326.69,317.40,318.10,332.71,331.26,319.46,315.50,316.78,322.93,324.54,319.20,326.86,L7
2003-07-23 21:31:26+00:00,357.23,355.28,344.21,349.15,349.30,340.91,348.72,356.09,376.31,368.60,356.61,352.02,347.62,353.24,360.11,368.77,364.03,357.08,353.87,359.20,355.35,352.56,355.25,352.04,354.62,350.32,354.60,347.85,335.53,338.83,336.27,329.27,318.42,319.73,326.43,328.50,346.35,366.73,362.12,340.98,330.93,331.25,334.02,341.75,352.06,345.75,338.55,332.53,331.11,333.05,328.99,319.43,319.10,334.61,333.30,321.78,316.02,320.89,324.70,325.50,321.79,325.55,L5
2003-07-30 21:37:21+00:00,357.15,353.85,344.22,348.20,348.67,341.51,348.24,356.41,367.63,365.10,357.34,353.56,347.97,352.50,358.85,368.64,363.49,356.29,353.42,357.00,353.56,352.12,355.25,352.61,355.16,350.11,353.39,346.63,334.64,338.74,336.86,329.29,318.28,320.20,325.83,327.10,345.19,365.94,360.51,339.12,330.54,331.33,333.79,340.28,351.80,345.71,338.46,332.88,330.36,331.95,327.59,317.92,317.20,333.56,332.85,321.38,315.39,320.89,324.70,325.50,321.79,325.55,L5
2003-08-15 21:37:36+00:00,358.01,354.61,345.36,349.08,347.91,339.71,344.13,354.22,362.17,360.93,356.67,354.99,351.00,353.41,359.03,367.57,362.47,354.70,350.16,353.22,351.37,351.77,355.66,352.91,355.19,350.52,352.14,345.01,332.33,338.26,337.79,329.43,317.18,318.77,325.17,326.21,343.98,365.77,361.17,338.87,331.62,331.95,334.23,341.20,350.69,345.16,336.60,331.98,328.89,330.51,326.25,317.61,316.59,333.13,332.90,320.95,315.32,319.47,324.28,325.89,321.62,325.78,L5
2003-08-16 21:42:52+00:00,357.42,353.54,345.36,349.08,347.91,339.71,344.13,354.22,362.17,360.93,356.67,354.99,351.00,353.41,355.99,365.36,362.47,354.70,350.16,353.22,351.37,351.77,354.73,352.33,354.07,350.02,351.33,343.91,331.77,338.26,337.79,329.43,317.18,318.77,325.17,326.29,344.26,365.82,360.41,337.89,331.39,332.36,334.02,341.20,350.69,345.16,336.60,331.98,328.53,329.88,325.87,316.26,315.70,333.34,333.48,321.74,316.19,318.96,324.59,325.80,321.62,325.78,L7
