dates,satname,nzd0324-0000,nzd0324-0001,nzd0324-0002,nzd0324-0003,nzd0324-0004,nzd0324-0005,nzd0324-0006,nzd0324-0007,nzd0324-0008,nzd0324-0009,nzd0324-0010,nzd0324-0011,nzd0324-0012,nzd0324-0013,nzd0324-0014,nzd0324-0015,nzd0324-0016,nzd0324-0017,nzd0324-0018,nzd0324-0019,nzd0324-0020,nzd0324-0021,nzd0324-0022,nzd0324-0023,nzd0324-0024,nzd0324-0025,nzd0324-0026,nzd0324-0027,nzd0324-0028,nzd0324-0029,nzd0324-0030,nzd0324-0031,nzd0324-0032,nzd0324-0033,nzd0324-0034,nzd0324-0035,nzd0324-0036,nzd0324-0037,nzd0324-0038,nzd0324-0039,nzd0324-0040,nzd0324-0041,nzd0324-0042,nzd0324-0043,nzd0324-0044,nzd0324-0045,nzd0324-0046,nzd0324-0047,nzd0324-0048,nzd0324-0049,nzd0324-0050,nzd0324-0051,nzd0324-0052,nzd0324-0053,nzd0324-0054,nzd0324-0055,nzd0324-0056,nzd0324-0057,nzd0324-0058,nzd0324-0059,nzd0324-0060,nzd0324-0061
2000-06-20 21:46:16+00:00,L7,180.43,172.47,325.65,329.73,329.91,318.88,320.95,332.81,331.12,331.29,331.98,335.02,334.50,339.30,350.96,357.31,352.65,,,,333.02,331.61,341.56,,,,337.61,327.85,321.48,328.39,323.50,324.55,315.27,320.14,323.88,325.84,337.64,356.46,,,,326.21,330.37,341.73,354.63,350.54,345.51,334.83,,321.83,317.03,305.92,302.85,321.26,326.04,312.48,310.03,310.06,313.06,316.68,311.16,319.34
2000-07-06 21:46:03+00:00,L7,,,,,,,,,,,,,,,,,,356.28,348.69,338.89,337.74,343.26,343.57,347.03,348.31,341.91,345.23,337.09,324.08,337.80,331.96,324.23,310.43,312.91,325.08,320.19,334.06,355.74,348.96,328.03,323.32,318.69,325.30,337.09,346.87,343.59,339.79,332.77,323.06,319.51,305.49,292.79,290.48,313.53,316.17,306.29,302.90,302.33,307.78,318.25,323.74,323.85
2000-07-13 21:52:07+00:00,L7,365.08,362.22,350.94,355.34,357.08,346.67,346.57,362.36,364.50,352.88,341.27,342.15,353.14,352.93,367.94,372.93,369.14,,,353.05,351.34,358.71,359.81,364.07,365.65,357.54,355.69,356.83,333.79,348.99,345.55,340.82,326.80,329.87,338.64,341.54,360.38,378.89,,,,334.94,338.24,348.43,356.14,352.38,343.79,335.85,337.20,337.66,331.34,322.20,322.63,341.46,341.94,326.98,326.38,326.08,332.56,336.73,332.38,334.97
2000-07-29 21:51:50+00:00,L7,383.28,378.80,362.18,367.51,373.37,359.14,343.76,360.87,371.35,360.47,357.79,351.35,352.83,385.95,381.00,380.91,376.16,361.48,370.73,368.77,354.03,373.37,384.25,379.78,374.76,369.89,380.76,366.83,351.38,354.63,357.66,350.56,330.80,333.69,348.13,354.90,369.34,390.35,381.37,355.72,339.39,342.34,359.26,382.68,388.38,371.15,361.20,355.54,361.69,368.74,354.55,338.46,353.85,362.70,352.29,341.78,343.51,351.40,364.25,361.69,354.15,362.84
2000-08-07 21:45:32+00:00,L7,351.05,348.19,339.19,344.33,340.16,338.06,332.32,346.46,348.91,337.69,337.37,338.17,345.53,330.04,346.97,364.59,358.97,350.04,346.05,341.22,344.69,365.96,357.94,352.49,347.94,350.78,348.93,341.46,331.23,336.36,337.43,332.24,323.36,326.77,334.20,332.11,338.50,358.77,354.42,333.35,321.01,330.13,333.34,346.06,354.62,346.32,342.84,332.96,330.08,331.55,325.97,317.14,312.92,326.96,325.18,311.00,310.76,311.70,319.98,316.43,311.13,316.27
2000-08-14 21:51:44+00:00,L7,358.38,360.95,344.86,351.18,349.70,338.28,341.75,356.31,359.12,354.88,353.87,350.14,358.56,352.06,358.76,366.73,369.16,364.84,362.01,355.25,360.37,373.36,371.63,364.78,361.14,357.59,356.50,353.63,334.28,347.27,342.52,334.20,323.91,328.19,330.73,338.63,353.78,376.92,366.40,352.45,333.65,336.85,345.08,351.54,359.07,347.82,349.31,338.09,341.81,350.34,342.23,334.53,333.42,345.04,346.22,332.28,328.09,324.97,331.94,334.33,328.53,331.07
2000-11-11 21:45:12+00:00,L7,367.98,364.40,358.84,357.91,367.31,358.72,359.27,356.68,368.35,379.41,376.72,383.08,377.65,380.01,390.06,387.10,378.98,373.54,370.86,363.96,368.60,362.23,359.45,361.99,362.72,363.56,358.82,366.01,344.30,350.06,348.69,341.61,329.87,326.48,345.23,347.43,363.78,384.70,382.67,360.65,356.32,351.47,356.83,355.53,368.98,361.48,351.82,348.30,,,,,,,,,,,,,,
2000-12-04 21:50:58+00:00,L7,350.99,349.69,343.72,342.53,348.96,347.67,347.53,354.41,355.05,366.13,358.88,364.32,361.66,360.42,363.25,366.61,361.92,354.92,355.07,352.61,351.78,341.86,335.71,340.74,341.62,337.00,339.18,336.68,326.83,327.41,333.97,322.66,307.72,314.62,318.72,320.34,331.22,362.99,358.09,349.48,341.29,342.80,340.23,343.40,350.82,342.32,332.98,330.34,332.41,332.33,324.90,325.10,325.23,334.34,339.57,328.79,318.86,318.03,322.27,324.93,316.87,322.96
2001-01-05 21:51:04+00:00,L7,359.07,361.38,354.03,353.99,358.08,351.72,353.25,369.24,,,380.09,381.63,381.49,375.25,376.42,378.47,374.74,373.18,372.34,373.43,368.67,366.27,367.06,361.33,366.19,359.80,359.65,345.83,337.39,343.02,344.11,335.47,328.48,330.78,341.21,341.20,359.80,378.30,373.32,351.36,341.77,348.24,358.32,364.85,376.11,367.59,363.85,348.76,347.48,344.28,341.59,342.62,347.34,358.63,358.19,345.74,334.88,332.06,336.18,335.25,332.71,340.20
2001-04-04 21:44:30+00:00,L7,368.25,362.04,348.59,353.96,352.72,351.76,358.44,378.46,386.07,378.27,373.36,366.58,366.71,366.53,373.16,375.43,374.82,365.47,374.80,371.62,370.03,367.13,371.18,365.63,366.89,362.93,365.99,360.15,343.70,350.55,348.88,341.00,331.68,330.07,341.25,344.29,361.80,378.25,373.99,355.49,339.60,342.87,345.72,354.36,363.33,360.57,354.01,355.41,362.08,368.28,356.94,348.47,350.92,357.13,356.08,345.64,333.88,331.36,,,,
2001-04-27 21:50:43+00:00,L7,343.95,337.79,329.10,335.30,335.43,337.57,345.19,357.60,,,354.60,357.04,355.12,350.22,352.73,355.24,362.97,358.64,345.67,343.84,343.34,352.49,353.85,348.97,350.01,342.72,349.81,340.19,330.46,331.91,337.63,328.26,325.14,323.49,328.71,327.02,340.50,362.48,355.73,337.62,325.64,331.67,336.43,348.43,356.15,346.09,344.71,339.34,335.44,331.05,331.40,321.83,314.89,325.61,326.49,311.07,309.10,304.47,311.77,310.00,307.00,320.78
2001-05-13 21:50:33+00:00,L7,336.73,325.28,323.14,332.82,332.73,328.26,340.29,350.68,354.63,341.56,343.44,346.36,345.33,342.95,341.22,352.98,349.44,344.60,335.18,334.40,330.28,334.95,340.84,344.27,343.44,340.52,335.85,329.36,319.94,320.60,318.67,312.83,307.46,312.83,315.20,316.96,330.71,353.54,350.61,325.42,317.87,318.32,323.48,330.75,346.13,340.73,330.06,328.78,314.20,317.79,307.45,296.85,294.28,310.21,314.08,302.33,303.80,302.83,311.01,308.74,302.69,308.01
2001-05-22 21:44:42+00:00,L7,347.86,343.97,332.90,338.54,339.89,339.20,350.47,360.06,,,362.85,358.52,359.75,350.92,360.73,366.31,358.37,,,354.62,351.04,366.35,367.71,355.08,354.08,352.55,351.39,345.27,332.25,338.59,335.74,332.17,320.55,326.88,334.34,337.66,354.95,375.15,,,333.68,339.34,343.18,352.10,359.31,357.67,353.40,348.24,343.38,351.37,342.31,335.54,328.12,334.43,334.01,325.95,315.15,312.57,315.30,321.21,320.70,319.18
2001-06-14 21:50:14+00:00,L7,343.46,343.61,329.88,336.30,325.81,,,338.26,,,348.38,351.58,349.86,360.86,371.76,371.49,373.79,373.66,,358.03,351.93,348.05,353.07,344.41,340.26,345.68,345.64,340.16,328.42,325.78,330.84,317.07,304.62,302.33,308.02,308.96,330.48,,,,,,,,,,,,,,,,,,,228.03,,,,,,
2001-09-11 21:43:02+00:00,L7,360.98,356.44,349.62,355.10,349.41,340.74,339.46,364.07,369.64,360.43,365.20,352.14,363.42,355.61,364.67,369.56,365.23,356.87,354.34,352.58,352.31,367.40,365.32,362.84,369.75,365.05,361.18,356.58,337.04,348.26,350.44,333.83,323.23,325.84,330.25,336.82,350.85,372.26,366.05,348.08,334.55,335.75,338.12,347.34,354.27,346.08,339.98,337.07,337.14,335.81,326.97,330.84,320.16,333.52,340.28,328.40,318.14,316.83,320.62,317.49,316.02,321.28
2001-09-18 21:49:05+00:00,L7,362.74,360.90,346.98,353.32,352.08,341.71,348.42,356.09,371.13,365.09,372.25,366.04,366.68,370.53,367.56,358.45,361.60,355.79,353.25,357.36,357.38,362.09,359.05,361.20,366.12,365.19,356.07,351.23,333.76,342.71,346.14,335.46,322.76,323.79,330.18,336.89,354.98,367.72,365.21,341.81,332.99,337.48,341.13,346.76,354.99,348.27,347.13,339.51,341.54,341.44,334.18,326.02,318.08,335.66,339.97,331.11,324.78,318.40,326.98,330.61,329.22,331.30
2002-02-18 21:43:18+00:00,L7,,,,,,,,,,,,,330.15,333.99,344.52,349.93,346.76,346.24,333.93,338.72,338.95,343.40,340.34,343.00,343.50,346.04,341.31,336.44,326.26,330.42,329.66,321.23,316.84,316.47,323.80,318.74,331.22,354.92,352.33,328.58,317.97,321.42,329.81,333.25,347.61,338.64,332.99,329.93,327.64,320.90,315.62,313.32,300.22,320.79,326.76,310.73,308.98,308.20,319.98,,,
2002-02-25 21:49:35+00:00,L7,385.15,380.61,364.20,365.77,373.79,355.40,358.64,371.25,390.90,373.78,383.09,379.31,386.90,384.84,374.66,371.81,365.97,364.03,375.99,379.94,360.73,366.92,364.45,367.52,371.96,369.22,370.40,366.76,352.66,354.89,352.46,352.65,343.94,383.69,363.75,343.75,364.66,388.18,381.40,361.25,359.97,356.94,352.97,366.38,373.83,360.33,358.14,367.23,371.06,369.90,363.44,360.03,358.70,372.00,372.22,351.60,348.86,343.91,354.08,347.90,344.08,356.41
2002-03-06 21:43:47+00:00,L7,364.07,357.06,344.43,348.10,346.92,339.95,330.87,340.57,344.80,340.29,330.46,335.76,343.62,361.47,369.74,356.49,353.01,363.96,359.18,355.03,348.11,349.25,356.14,353.48,358.94,358.02,362.68,350.01,337.70,339.94,342.84,335.78,329.00,322.15,328.07,328.26,346.57,361.33,364.47,347.29,333.09,336.32,336.51,344.34,353.50,342.87,341.82,339.68,340.74,338.64,332.55,326.92,324.63,339.42,342.09,323.15,317.93,313.17,323.71,315.51,318.15,323.07
2002-03-22 21:43:16+00:00,L7,350.60,350.29,345.58,343.13,338.92,332.40,336.99,341.75,351.18,356.05,366.82,357.46,356.99,359.67,367.17,357.89,346.08,342.34,349.12,346.92,339.99,342.36,349.16,348.35,354.37,356.82,352.18,344.67,325.67,324.09,323.99,315.02,310.03,312.92,317.28,321.36,330.12,346.49,338.44,312.41,,281.17,98.66,83.76,86.29,71.04,73.90,146.36,208.85,,308.37,311.37,301.88,316.74,322.64,301.20,294.99,297.33,310.52,,,
2002-04-07 21:43:17+00:00,L7,363.22,363.58,354.35,352.29,353.02,339.24,338.05,344.33,347.06,337.01,334.69,335.20,340.10,357.70,364.11,364.38,362.38,359.95,363.55,365.76,357.19,361.46,358.55,356.87,362.15,359.85,358.40,359.42,343.57,348.48,342.64,338.16,326.90,328.15,332.40,339.37,359.05,376.54,366.64,356.86,345.13,341.21,343.26,345.87,357.96,356.32,349.26,348.15,348.52,352.56,354.73,347.06,346.86,353.04,352.08,336.15,331.11,327.36,336.63,329.42,331.81,336.41
2002-06-10 21:43:00+00:00,L7,355.14,357.12,347.67,348.20,352.73,345.71,345.50,354.75,364.00,337.66,351.95,356.23,351.03,353.94,350.51,367.68,371.26,366.74,,355.45,347.21,336.67,339.24,334.94,336.98,347.42,351.89,346.63,336.29,349.94,352.55,338.35,326.48,322.59,333.52,336.35,352.86,373.47,375.73,,331.59,329.91,338.11,348.05,355.58,346.94,338.45,339.29,344.05,350.85,346.29,346.70,340.60,344.65,347.17,328.35,322.60,316.11,330.37,331.51,334.07,331.24
2002-07-19 21:48:57+00:00,L7,361.95,363.98,351.58,352.88,351.74,345.60,362.65,380.89,384.63,360.48,354.10,352.30,352.36,361.49,362.02,366.21,367.95,359.60,,355.53,345.94,340.15,342.98,347.94,347.23,355.18,352.74,348.91,338.18,348.15,348.33,336.55,319.21,323.27,327.87,329.84,349.91,368.52,363.83,347.10,332.13,335.12,336.17,345.52,354.06,345.24,335.68,331.56,336.06,339.66,339.13,332.20,335.71,344.95,344.08,327.68,321.83,318.66,331.20,330.47,327.69,333.86
2002-08-20 21:48:46+00:00,L7,363.68,365.08,349.66,353.33,351.07,347.60,350.61,363.80,364.07,351.45,,,,,,,,,,,,,,,,,,,,349.36,346.47,335.57,324.69,326.26,327.56,332.00,,,,,332.45,332.57,335.11,347.16,355.79,341.97,337.66,329.24,332.04,336.66,333.16,335.57,348.47,352.02,348.17,337.25,330.37,328.33,338.13,337.25,334.50,344.13
2002-09-14 21:42:42+00:00,L7,346.40,345.38,338.48,343.41,348.42,347.95,335.02,342.42,347.34,337.00,335.93,333.63,336.60,340.81,352.74,344.71,350.77,357.39,354.88,344.59,339.75,335.07,341.42,338.68,336.37,336.80,338.54,333.00,323.56,322.69,334.90,327.26,314.24,314.01,314.19,315.77,331.25,353.45,350.19,329.12,323.06,321.49,321.48,337.53,346.89,336.98,332.55,323.69,320.38,322.02,319.83,315.48,309.46,323.08,322.83,311.11,305.23,305.31,313.03,315.36,309.18,325.04
2002-09-30 21:42:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.96,354.65,335.31,329.98,330.31,332.72,340.35,349.87,338.50,335.68,327.80,326.17,327.83,324.83,320.03,316.31,328.61,327.21,315.74,310.18,308.59,315.44,,,
2002-10-16 21:42:36+00:00,L7,372.76,376.98,361.63,363.44,364.52,355.61,341.62,350.96,360.38,,367.56,361.50,371.51,370.63,370.39,372.75,379.92,382.04,379.38,363.73,353.72,347.23,352.11,349.72,347.65,357.13,357.35,363.47,339.09,351.29,348.00,342.45,325.92,323.94,333.71,336.39,355.82,377.66,381.20,355.66,345.35,339.87,342.06,345.97,356.46,344.23,340.86,332.14,333.42,337.47,334.95,334.27,340.18,350.71,347.34,334.21,324.75,323.42,331.60,,,
2002-10-23 21:48:27+00:00,L7,360.91,362.30,354.77,353.52,355.04,356.38,348.67,351.79,360.19,,362.85,355.27,350.88,345.64,359.61,357.03,364.96,363.20,362.52,358.87,346.49,342.61,339.29,339.90,337.73,345.85,348.65,342.61,329.79,334.83,336.63,332.23,315.24,320.39,317.97,329.62,342.08,368.12,359.76,339.25,333.99,335.00,331.32,334.68,350.60,337.70,331.84,327.87,323.61,321.24,324.03,326.14,327.84,337.32,338.50,320.89,317.06,316.22,324.95,324.36,322.96,327.30
2002-12-10 21:48:53+00:00,L7,351.45,347.35,345.11,337.24,336.50,322.18,322.61,319.72,340.11,348.39,349.89,344.18,343.58,343.79,349.94,348.30,348.03,344.55,330.48,329.69,322.09,321.80,325.15,332.11,336.23,334.19,331.05,326.13,313.31,314.94,312.04,301.64,295.20,293.45,304.67,307.04,325.23,347.48,345.90,323.97,308.69,309.19,316.38,320.40,329.06,323.74,315.93,303.56,304.65,299.07,305.15,298.83,295.74,314.63,314.83,302.29,305.24,302.41,309.74,311.79,304.93,317.84
2003-02-05 21:43:05+00:00,L7,,,,,,,,,,,,,,,,,,,338.94,347.68,345.99,342.91,338.27,341.28,347.63,343.31,347.80,341.56,330.50,328.21,323.37,317.48,308.88,314.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-16 21:49:22+00:00,L7,375.67,373.58,358.43,364.27,369.31,350.16,350.75,356.30,,,363.99,364.40,368.31,383.88,371.23,366.29,361.41,355.94,361.98,374.83,374.15,371.90,379.42,378.89,374.40,370.20,373.35,365.94,342.07,352.54,353.52,343.71,330.69,327.66,342.82,342.71,362.75,384.17,377.42,353.35,342.30,345.17,344.78,355.41,365.21,359.49,348.27,340.63,345.98,351.12,346.73,336.46,348.49,356.10,350.55,340.35,331.60,333.24,345.53,341.74,340.01,349.49
2003-05-03 21:49:25+00:00,L7,346.45,346.01,333.12,341.46,349.21,334.01,343.30,352.21,,,351.36,340.02,333.42,343.01,346.45,360.40,359.39,358.17,353.66,354.36,342.97,338.25,351.03,345.10,342.64,339.16,344.23,339.81,329.01,329.20,325.91,320.24,303.80,307.54,310.12,313.49,330.94,351.33,351.29,327.49,321.40,320.20,324.74,332.20,340.78,334.34,324.58,320.91,315.03,318.89,318.27,305.91,299.84,315.65,318.57,306.17,305.69,307.02,307.60,312.84,305.98,316.73
2003-05-12 21:43:12+00:00,L7,,,,,,,,,,,,,,,,,,,368.31,369.11,364.38,364.84,364.65,358.82,365.17,360.07,357.99,357.47,339.06,350.39,344.31,334.91,334.49,328.21,342.36,342.01,362.09,382.80,,355.53,344.96,342.46,345.74,354.88,364.38,362.88,354.34,347.85,349.51,354.28,349.73,341.54,343.66,355.95,352.59,339.27,329.69,333.64,339.08,342.02,336.11,338.68
2003-05-19 21:49:19+00:00,L7,347.17,340.72,335.11,338.58,333.19,334.43,343.04,345.81,,,348.21,338.54,334.83,331.26,356.48,371.68,366.02,356.43,,351.31,343.08,335.32,334.98,335.72,339.27,335.12,341.26,331.09,325.88,326.67,326.71,321.40,306.76,312.94,316.21,313.91,,,,,,,,,,,,,,,,,,,,,,,,,,308.98
2003-07-23 21:31:26+00:00,L5,365.19,367.97,356.43,358.55,353.82,352.20,363.36,374.58,379.85,373.20,368.42,371.36,362.26,361.96,371.83,381.27,373.84,362.78,360.84,361.29,364.34,365.23,365.98,355.24,361.69,357.15,366.03,354.99,349.25,349.37,346.87,340.52,328.32,329.48,335.19,341.04,354.17,375.63,372.19,350.05,339.59,344.18,350.81,354.53,362.40,356.28,349.50,347.74,347.67,346.47,339.81,332.39,329.40,344.48,345.22,331.33,327.11,336.68,336.58,335.41,335.07,336.73
2003-07-30 21:37:21+00:00,L5,359.04,350.98,346.75,346.91,349.51,346.76,348.51,359.50,360.50,363.60,362.52,362.21,352.68,352.42,356.04,369.94,363.16,355.13,353.19,345.79,344.52,351.29,356.92,357.70,360.25,350.66,347.98,341.58,330.85,340.17,342.21,330.90,318.85,324.36,324.67,321.41,342.35,364.77,357.52,333.33,330.83,333.64,335.08,336.62,352.60,347.78,339.79,336.25,329.84,330.44,324.84,314.73,312.95,331.86,333.55,321.98,315.10,,,,,
2003-08-15 21:37:36+00:00,L5,352.98,346.40,340.54,342.95,330.10,318.72,314.29,335.65,344.79,344.19,343.98,351.65,352.17,345.92,350.59,354.56,349.72,338.37,323.59,325.45,334.13,344.29,344.64,346.91,351.66,349.99,342.86,334.86,317.58,329.05,333.69,321.69,304.19,307.57,313.52,315.27,330.28,356.51,356.16,330.64,329.38,326.66,327.11,336.47,337.51,333.09,320.31,319.12,311.08,311.29,307.57,304.07,299.51,320.47,322.65,309.47,305.63,305.36,313.30,318.11,311.60,314.93
2003-08-16 21:42:52+00:00,L7,341.92,331.71,,,,,,,,236.02,230.53,231.76,213.14,298.62,325.74,342.30,,,,,,,339.22,339.24,336.40,336.73,335.82,324.21,319.51,,,,,,,319.69,336.16,355.34,346.80,323.03,320.17,324.00,320.80,,,,,,312.85,310.69,308.14,292.72,292.37,321.10,323.51,314.49,309.39,305.60,314.11,313.34,,
2003-10-02 21:38:22+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.15,324.60,308.00,309.49,313.21,317.34,329.66,354.29,354.16,330.09,322.04,321.82,320.58,321.85,332.92,331.15,321.42,316.22,307.11,310.05,316.38,309.42,300.77,318.14,324.61,309.92,304.48,303.49,,,,
2003-10-18 21:38:36+00:00,L5,362.29,347.30,338.17,342.87,343.18,331.00,326.54,330.77,344.62,346.24,346.12,357.51,364.00,348.54,352.13,355.79,354.95,346.02,346.96,352.31,355.14,356.76,361.82,371.37,365.26,361.48,358.76,350.66,330.65,328.20,331.86,322.29,311.25,311.38,321.36,334.15,349.53,369.85,369.86,345.21,332.28,317.55,317.76,329.97,346.56,340.65,328.02,327.77,334.21,340.40,330.84,331.13,322.58,338.62,342.18,323.72,319.35,311.96,318.80,,,
2003-10-19 21:42:44+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.15,330.01,343.66,353.09,344.34,341.35,331.33,327.86,331.18,,,,,,,,,,,,
2003-11-04 21:42:51+00:00,L7,369.44,366.38,,,,,,,,,,,,,,,,,,,,,364.60,361.56,364.42,360.09,357.24,364.80,338.56,350.00,,,,,,345.91,361.11,379.04,371.68,343.13,336.32,334.34,341.70,,,,,,,351.29,350.75,348.26,354.74,364.87,362.63,345.82,335.26,336.01,342.35,343.01,351.05,359.52
2003-11-12 21:32:41+00:00,L5,,,,,,,,,,,,,,,,,,,328.06,348.92,348.73,356.20,360.75,349.35,356.07,349.97,353.07,343.07,328.98,334.74,334.20,330.67,316.91,319.27,321.14,332.05,341.60,365.61,357.63,344.89,329.54,329.30,330.94,338.68,349.05,344.30,336.32,326.15,322.77,324.04,321.46,314.64,310.92,336.54,338.85,321.22,317.71,315.65,319.62,322.24,314.88,317.56
