dates,nzd0324-0000,nzd0324-0001,nzd0324-0002,nzd0324-0003,nzd0324-0004,nzd0324-0005,nzd0324-0006,nzd0324-0007,nzd0324-0008,nzd0324-0009,nzd0324-0010,nzd0324-0011,nzd0324-0012,nzd0324-0013,nzd0324-0014,nzd0324-0015,nzd0324-0016,nzd0324-0017,nzd0324-0018,nzd0324-0019,nzd0324-0020,nzd0324-0021,nzd0324-0022,nzd0324-0023,nzd0324-0024,nzd0324-0025,nzd0324-0026,nzd0324-0027,nzd0324-0028,nzd0324-0029,nzd0324-0030,nzd0324-0031,nzd0324-0032,nzd0324-0033,nzd0324-0034,nzd0324-0035,nzd0324-0036,nzd0324-0037,nzd0324-0038,nzd0324-0039,nzd0324-0040,nzd0324-0041,nzd0324-0042,nzd0324-0043,nzd0324-0044,nzd0324-0045,nzd0324-0046,nzd0324-0047,nzd0324-0048,nzd0324-0049,nzd0324-0050,nzd0324-0051,nzd0324-0052,nzd0324-0053,nzd0324-0054,nzd0324-0055,nzd0324-0056,nzd0324-0057,nzd0324-0058,nzd0324-0059,nzd0324-0060,nzd0324-0061,satname
2000-08-14 21:51:44+00:00,349.27,349.24,334.61,340.93,336.03,326.57,332.64,348.86,352.81,346.68,344.76,339.89,344.89,340.35,349.65,359.28,361.71,356.64,353.81,347.05,353.54,365.91,364.80,357.95,353.69,350.14,349.05,344.52,327.97,339.07,335.07,327.89,318.05,322.72,323.28,333.16,346.33,368.72,358.95,345.62,326.20,328.65,335.97,342.43,351.62,338.71,342.48,329.89,331.56,338.63,330.52,322.82,319.75,334.79,335.97,323.17,318.98,316.77,322.83,325.22,319.42,319.36,L7
2000-11-11 21:45:12+00:00,356.42,349.54,345.84,344.91,349.98,343.86,347.71,347.23,360.35,369.01,365.16,370.08,360.32,365.15,378.50,377.65,369.53,363.14,360.46,353.56,359.93,352.78,350.78,353.32,353.27,354.11,349.37,354.45,336.30,339.66,339.24,333.61,322.44,319.55,335.78,340.50,354.33,374.30,373.22,351.98,346.87,341.07,345.27,343.97,359.53,349.92,343.15,337.90,,,,,,,,,,,,,,,L7
2000-12-04 21:50:58+00:00,358.10,358.83,351.72,350.53,359.63,356.81,354.64,360.23,359.97,372.53,365.99,372.32,372.33,369.56,370.36,372.43,367.74,361.32,361.47,359.01,357.11,347.68,341.04,346.07,347.44,342.82,345.00,343.79,331.75,333.81,339.79,327.58,312.29,318.89,324.54,324.61,337.04,369.39,363.91,354.81,347.11,349.20,347.34,350.51,356.64,349.43,338.31,336.74,340.41,341.47,334.04,334.24,335.90,342.34,347.57,335.90,325.97,324.43,329.38,332.04,323.98,332.10,L7
2001-01-05 21:51:04+00:00,354.40,355.38,348.78,348.74,351.08,345.72,348.58,365.42,,,375.42,376.38,374.49,369.25,371.75,374.65,370.92,368.98,368.14,369.23,365.17,362.45,363.56,357.83,362.37,355.98,355.83,341.16,334.16,338.82,340.29,332.24,325.48,327.98,337.39,338.40,355.98,374.10,369.50,347.86,337.95,344.04,353.65,360.18,372.29,362.92,360.35,344.56,342.23,338.28,335.59,336.62,340.34,353.38,352.94,341.07,330.21,327.86,331.51,330.58,328.04,334.20,L7
2001-04-04 21:44:30+00:00,354.25,344.04,332.84,338.21,331.72,333.76,344.44,367.01,376.38,365.67,359.36,350.83,345.71,348.53,359.16,363.98,363.37,352.87,362.20,359.02,359.53,355.68,360.68,355.13,355.44,351.48,354.54,346.15,334.01,337.95,337.43,331.31,322.68,321.67,329.80,335.89,350.35,365.65,362.54,344.99,328.15,330.27,331.72,340.36,351.88,346.57,343.51,342.81,346.33,350.28,338.94,330.47,329.92,341.38,340.33,331.64,319.88,318.76,,,,,L7
2001-04-27 21:50:43+00:00,355.51,352.65,342.10,348.30,352.76,352.43,356.75,367.05,,,366.16,370.04,372.45,365.08,364.29,364.69,372.42,369.04,356.07,354.24,352.01,361.94,362.52,357.64,359.46,352.17,359.26,351.75,338.46,342.31,347.08,336.26,332.57,330.42,338.16,333.95,349.95,372.88,365.18,346.29,335.09,342.07,347.99,359.99,365.60,357.65,353.38,349.74,348.44,345.91,346.26,336.69,332.22,338.61,339.49,322.63,320.66,314.87,323.33,321.56,318.56,335.64,L7
2001-05-13 21:50:33+00:00,346.73,338.14,334.39,344.07,347.73,341.12,350.29,358.86,361.55,350.56,353.44,357.61,360.33,355.81,351.22,361.16,357.62,353.60,344.18,343.40,337.78,343.13,348.34,351.77,351.62,348.70,344.03,339.36,326.86,329.60,326.85,319.75,313.89,318.83,323.38,322.96,338.89,362.54,358.79,332.92,326.05,327.32,333.48,340.75,354.31,350.73,337.56,337.78,325.45,330.65,320.31,309.71,309.28,321.46,325.33,312.33,313.80,311.83,321.01,318.74,312.69,320.87,L7
2001-05-22 21:44:42+00:00,337.19,330.26,320.90,326.54,323.89,325.49,339.80,351.33,,,352.18,346.52,343.75,337.21,350.06,357.58,349.64,,,345.02,343.04,357.62,359.71,347.08,345.35,343.82,342.66,334.60,324.87,328.99,327.01,324.79,313.69,320.48,325.61,331.26,346.22,365.55,,,324.95,329.74,332.51,341.43,350.58,347.00,345.40,338.64,331.38,337.66,328.60,321.83,312.12,322.43,322.01,315.28,304.48,302.97,304.63,310.54,310.03,305.47,L7
2001-06-14 21:50:14+00:00,345.90,346.75,332.63,339.05,329.48,,,340.26,,,350.82,354.33,353.53,364.00,374.20,373.49,375.79,375.86,,360.23,353.76,350.05,354.90,346.24,342.26,347.68,347.64,342.60,330.11,327.98,332.84,318.76,306.19,303.80,310.02,310.43,332.48,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-09-11 21:43:02+00:00,367.42,364.73,356.87,362.35,359.08,349.03,345.90,369.34,374.10,366.23,371.64,359.39,373.09,363.90,371.11,374.83,370.50,362.67,360.14,358.38,357.14,372.67,370.15,367.67,375.02,370.32,366.45,363.02,341.50,354.06,355.71,338.29,327.37,329.71,335.52,340.69,356.12,378.06,371.32,352.91,339.82,341.55,344.56,353.78,359.54,352.52,344.81,342.87,344.39,344.10,335.26,339.13,329.83,340.77,347.53,334.84,324.58,322.63,327.06,323.93,322.46,329.57,L7
2001-09-18 21:49:05+00:00,357.41,354.04,340.98,347.32,344.08,334.85,343.09,351.73,367.44,360.29,366.92,360.04,358.68,363.67,362.23,354.09,357.24,350.99,348.45,352.56,353.38,357.73,355.05,357.20,361.76,360.83,351.71,345.90,330.07,337.91,341.78,331.77,319.33,320.59,325.82,333.69,350.62,362.92,360.85,337.81,328.63,332.68,335.80,341.43,350.63,342.94,343.13,334.71,335.54,334.58,327.32,319.16,310.08,329.66,333.97,325.78,319.45,313.60,321.65,325.28,323.89,324.44,L7
2002-02-18 21:43:18+00:00,,,,,,,,,,,,,346.82,348.28,355.63,359.02,355.85,356.24,343.93,348.72,347.28,352.49,348.67,351.33,352.59,355.13,350.40,347.55,333.95,340.42,338.75,328.92,323.98,323.14,332.89,325.41,340.31,364.92,361.42,336.91,327.06,331.42,340.92,344.36,356.70,349.75,341.32,339.93,340.14,335.19,329.91,327.61,316.89,333.29,339.26,321.84,320.09,318.20,331.09,,,,L7
2002-02-25 21:49:35+00:00,368.71,359.47,345.70,347.27,349.12,334.26,342.20,357.80,379.52,358.98,366.65,360.81,362.23,363.70,358.22,358.36,352.52,349.23,361.19,365.14,348.40,353.47,352.12,355.19,358.51,355.77,356.95,350.32,341.28,340.09,339.01,341.27,333.37,,350.30,333.88,351.21,373.38,367.95,348.92,346.52,342.14,336.53,349.94,360.38,343.89,345.81,352.43,352.56,348.76,342.30,338.89,334.03,353.50,353.72,335.16,332.42,329.11,337.64,331.46,327.64,335.27,L7
2002-03-06 21:43:47+00:00,368.07,362.20,348.93,352.60,352.92,345.09,334.87,343.84,347.57,343.89,334.46,340.26,349.62,366.61,373.74,359.76,356.28,367.56,362.78,358.63,351.11,352.52,359.14,356.48,362.21,361.29,365.95,354.01,340.47,343.54,346.11,338.55,331.57,324.55,331.34,330.66,349.84,364.93,367.74,350.29,336.36,339.92,340.51,348.34,356.77,346.87,344.82,343.28,345.24,343.78,337.69,332.06,330.63,343.92,346.59,327.15,321.93,316.77,327.71,319.51,322.15,328.21,L7
2002-03-22 21:43:16+00:00,353.71,354.29,349.08,346.63,343.59,336.40,340.10,344.30,353.33,358.85,369.93,360.96,361.66,363.67,370.28,360.44,348.63,345.14,351.92,349.72,342.32,344.91,351.49,350.68,356.92,359.37,354.73,347.78,327.82,326.89,326.54,317.17,312.03,314.79,319.83,323.23,332.67,349.29,340.99,314.74,,,,,,,,,,,312.37,315.37,306.55,320.24,326.14,304.31,298.10,300.13,313.63,,,,L7
2002-04-07 21:43:17+00:00,353.89,351.58,343.85,341.79,339.02,327.24,328.72,336.69,340.60,328.61,325.36,324.70,326.10,345.70,354.78,356.74,354.74,351.55,355.15,357.36,350.19,353.82,351.55,349.87,354.51,352.21,350.76,350.09,337.11,340.08,335.00,331.70,320.90,322.55,324.76,333.77,351.41,368.14,359.00,349.86,337.49,332.81,333.93,336.54,350.32,346.99,342.26,339.75,338.02,340.56,342.73,335.06,332.86,342.54,341.58,326.82,321.78,318.96,327.30,320.09,322.48,324.41,L7
2002-06-10 21:43:00+00:00,346.25,345.69,337.67,338.20,339.40,334.28,336.61,347.48,357.85,329.66,343.06,346.23,337.70,342.51,341.62,360.41,363.99,358.74,,347.45,340.54,329.40,332.57,328.27,329.71,340.15,344.62,337.74,330.14,341.94,345.28,332.20,320.77,317.26,326.25,331.02,345.59,365.47,368.46,,324.32,321.91,329.22,339.16,348.31,338.05,331.78,331.29,334.05,339.42,334.86,335.27,327.27,334.65,337.17,319.46,313.71,308.11,321.48,322.62,325.18,319.81,L7
2002-07-19 21:48:57+00:00,356.62,357.12,345.58,346.88,343.74,338.74,357.32,376.53,380.94,355.68,348.77,346.30,344.36,354.63,356.69,361.85,363.59,354.80,,350.73,341.94,335.79,338.98,343.94,342.87,350.82,348.38,343.58,334.49,343.35,343.97,332.86,315.78,320.07,323.51,326.64,345.55,363.72,359.47,343.10,327.77,330.32,330.84,340.19,349.70,339.91,331.68,326.76,330.06,332.80,332.27,325.34,327.71,338.95,338.08,322.35,316.50,313.86,325.87,325.14,322.36,327.00,L7
2002-08-20 21:48:46+00:00,350.35,347.94,334.66,338.33,331.07,330.46,337.28,352.89,354.84,339.45,,,,,,,,,,,,,,,,,,,,337.36,335.56,326.34,316.12,318.26,316.65,324.00,,,,,321.54,320.57,321.78,333.83,344.88,328.64,327.66,317.24,317.04,319.52,316.02,318.43,328.47,337.02,333.17,323.92,317.04,316.33,324.80,323.92,321.17,326.99,L7
2002-09-14 21:42:42+00:00,352.62,353.38,345.48,350.41,357.75,355.95,341.24,347.51,351.65,342.60,342.15,340.63,345.93,348.81,358.96,349.80,355.86,362.99,360.48,350.19,344.42,340.16,346.09,343.35,341.46,341.89,343.63,339.22,327.87,328.29,339.99,331.57,318.24,317.74,319.28,319.50,336.34,359.05,355.28,333.79,328.15,327.09,327.70,343.75,351.98,343.20,337.22,329.29,327.38,330.02,327.83,323.48,318.79,330.08,329.83,317.33,311.45,310.91,319.25,321.58,315.40,333.04,L7
2002-09-30 21:42:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.16,359.38,339.64,334.71,335.51,338.50,346.13,354.60,344.28,340.01,333.00,332.67,335.26,332.26,327.46,324.98,335.11,333.71,321.52,315.96,313.79,321.22,,,,L7
2002-10-16 21:42:36+00:00,365.43,367.55,353.38,355.19,353.52,346.18,334.29,344.96,355.30,,360.23,353.25,360.51,361.20,363.06,366.75,373.92,375.44,372.78,357.13,348.22,341.23,346.61,344.22,341.65,351.13,351.35,356.14,334.01,344.69,342.00,337.37,321.21,319.54,327.71,331.99,349.82,371.06,375.20,350.16,339.35,333.27,334.73,338.64,350.46,336.90,335.36,325.54,325.17,328.04,325.52,324.84,329.18,342.46,339.09,326.88,317.42,316.82,324.27,,,,L7
2002-10-23 21:48:27+00:00,364.47,366.87,358.77,357.52,360.37,360.95,352.23,354.70,362.65,,366.41,359.27,356.21,350.21,363.17,359.94,367.87,366.40,365.72,362.07,349.16,345.52,341.96,342.57,340.64,348.76,351.56,346.17,332.25,338.03,339.54,334.69,317.53,322.52,320.88,331.75,344.99,371.32,362.67,341.92,336.90,338.20,334.88,338.24,353.51,341.26,334.51,331.07,327.61,325.81,328.60,330.71,333.17,341.32,342.50,324.45,320.62,319.42,328.51,327.92,326.52,331.87,L7
2002-12-10 21:48:53+00:00,366.12,366.21,361.61,353.74,358.50,341.04,337.28,331.72,350.26,361.59,364.56,360.68,365.58,362.65,364.61,360.30,360.03,357.75,343.68,342.89,333.09,333.80,336.15,343.11,348.23,346.19,343.05,340.80,323.46,328.14,324.04,311.79,304.63,302.25,316.67,315.84,337.23,360.68,357.90,334.97,320.69,322.39,331.05,335.07,341.06,338.41,326.93,316.76,321.15,317.93,324.01,317.69,317.74,331.13,331.33,316.96,319.91,315.61,324.41,326.46,319.60,336.70,L7
2003-02-05 21:43:05+00:00,,,,,,,,,,,,,,,,,,,351.54,360.28,356.49,354.36,348.77,351.78,359.08,354.76,359.25,355.56,340.19,340.81,334.82,327.17,317.88,323.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-03-16 21:49:22+00:00,360.56,354.15,341.43,347.27,346.64,330.73,335.64,343.94,,,348.88,347.40,345.64,364.45,356.12,353.93,349.05,342.34,348.38,361.23,362.82,359.54,368.09,367.56,362.04,357.84,360.99,350.83,331.61,338.94,341.16,333.25,320.98,318.59,330.46,333.64,350.39,370.57,365.06,342.02,329.94,331.57,329.67,340.30,352.85,344.38,336.94,327.03,328.98,331.69,327.30,317.03,325.82,339.10,333.55,325.24,316.49,319.64,330.42,326.63,324.90,330.06,L7
2003-05-03 21:49:25+00:00,348.89,349.15,335.87,344.21,352.88,337.15,345.74,354.21,,,353.80,342.77,337.09,346.15,348.89,362.40,361.39,360.37,355.86,356.56,344.80,340.25,352.86,346.93,344.64,341.16,346.23,342.25,330.70,331.40,327.91,321.93,305.37,309.01,312.12,314.96,332.94,353.53,353.29,329.32,323.40,322.40,327.18,334.64,342.78,336.78,326.41,323.11,317.78,322.03,321.41,309.05,303.51,318.40,321.32,308.61,308.13,309.22,310.04,315.28,308.42,319.87,L7
2003-05-12 21:43:12+00:00,,,,,,,,,,,,,,,,,,,357.31,358.11,355.21,354.84,355.48,349.65,355.17,350.07,347.99,345.25,330.60,339.39,334.31,326.45,326.63,320.88,332.36,334.68,352.09,371.80,,346.36,334.96,331.46,333.52,342.66,354.38,350.66,345.17,336.85,335.76,338.57,334.02,325.83,325.33,342.20,338.84,327.05,317.47,322.64,326.86,329.80,323.89,322.97,L7
2003-05-19 21:49:19+00:00,359.39,356.43,348.86,352.33,351.52,350.14,355.26,355.81,,,360.43,352.29,353.16,346.97,368.70,381.68,376.02,367.43,,362.31,352.25,345.32,344.15,344.89,349.27,345.12,351.26,343.31,334.34,337.67,336.71,329.86,314.62,320.27,326.21,321.24,,,,,,,,,,,,,,,,,,,,,,,,,,324.69,L7
2003-07-23 21:31:26+00:00,360.08,361.40,350.68,352.80,346.15,345.63,358.25,370.40,376.31,368.60,363.31,365.61,354.59,355.39,366.72,377.09,369.66,358.18,356.24,356.69,360.51,361.05,362.15,351.41,357.51,352.97,361.85,349.88,345.71,344.77,342.69,336.98,325.03,326.41,331.01,337.97,349.99,371.03,368.01,346.22,335.41,339.58,345.70,349.42,358.22,351.17,345.67,343.14,341.92,339.90,333.24,325.82,321.73,338.73,339.47,326.22,322.00,332.08,331.47,330.30,329.96,330.16,L5
2003-07-30 21:37:21+00:00,356.82,348.12,344.25,344.41,346.18,343.90,346.29,357.68,358.96,361.60,360.30,359.71,349.35,349.56,353.82,368.12,361.34,353.13,351.19,343.79,342.85,349.47,355.25,356.03,358.43,348.84,346.16,339.36,329.31,338.17,340.39,329.36,317.42,323.03,322.85,320.08,340.53,362.77,355.70,331.66,329.01,331.64,332.86,334.40,350.78,345.56,338.12,334.25,327.34,327.58,321.98,311.87,309.62,329.36,331.05,319.76,312.88,,,,,,L5
2003-08-15 21:37:36+00:00,362.31,358.40,351.04,353.45,344.10,330.72,323.62,343.29,351.25,352.59,353.31,362.15,366.17,357.92,359.92,362.20,357.36,346.77,331.99,333.85,341.13,351.93,351.64,353.91,359.30,357.63,350.50,344.19,324.04,337.45,341.33,328.15,310.19,313.17,321.16,320.87,337.92,364.91,363.80,337.64,337.02,335.06,336.44,345.80,345.15,342.42,327.31,327.52,321.58,323.29,319.57,316.07,313.51,330.97,333.15,318.80,314.96,313.76,322.63,327.44,320.93,326.93,L5
2003-08-16 21:42:52+00:00,353.92,347.14,,,,,,,,,,,,,337.74,352.12,,,,,,,348.22,348.24,346.22,346.55,345.64,336.21,327.82,,,,,,,326.89,345.98,366.14,356.62,332.03,329.99,334.80,332.80,,,,,,326.35,326.12,323.57,308.15,310.37,334.60,337.01,326.49,321.39,316.40,326.11,325.34,,,L7
2003-10-02 21:38:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.60,334.29,317.00,317.89,324.66,325.74,341.11,366.89,365.61,340.59,333.49,334.42,334.58,335.85,344.37,345.15,331.92,328.82,322.86,328.05,334.38,327.42,321.77,333.89,340.36,323.92,318.48,316.09,,,,,L5
2003-10-18 21:38:36+00:00,370.51,357.87,347.42,352.12,355.51,341.57,334.76,337.50,350.31,353.64,354.34,366.76,376.33,359.11,360.35,362.52,361.68,353.42,354.36,359.71,361.31,363.49,367.99,377.54,371.99,368.21,365.49,358.88,336.34,335.60,338.59,327.98,316.54,316.31,328.09,339.08,356.26,377.25,376.59,351.38,339.01,324.95,325.98,338.19,353.29,348.87,334.19,335.17,343.46,350.97,341.41,341.70,334.91,347.87,351.43,331.94,327.57,319.36,327.02,,,,L5
2003-10-19 21:42:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.35,334.68,348.33,356.91,349.01,344.85,335.53,333.11,337.18,,,,,,,,,,,,,L7
2003-11-04 21:42:51+00:00,361.22,355.81,,,,,,,,,,,,,,,,,,,,,358.43,355.39,357.69,353.36,350.51,356.58,332.87,342.60,,,,,,340.98,354.38,371.64,364.95,336.96,329.59,326.94,333.48,,,,,,,340.72,340.18,337.69,342.41,355.62,353.38,337.60,327.04,328.61,334.13,334.79,342.83,348.95,L7
2003-11-12 21:32:41+00:00,,,,,,,,,,,,,,,,,,,337.86,358.72,356.90,365.11,368.92,357.52,364.98,358.88,361.98,353.96,336.52,344.54,343.11,338.21,323.91,325.80,330.05,338.58,350.51,375.41,366.54,353.06,338.45,339.10,341.83,349.57,357.96,355.19,344.49,335.95,335.02,338.04,335.46,328.64,327.25,348.79,351.10,332.11,328.60,325.45,330.51,333.13,325.77,331.56,L5
