,dates,jap0278-0000,jap0278-0001,jap0278-0002,jap0278-0003,jap0278-0004,jap0278-0005,jap0278-0006,jap0278-0007,jap0278-0008,jap0278-0009,jap0278-0010,jap0278-0011,jap0278-0012,jap0278-0013,jap0278-0014,jap0278-0015,jap0278-0016,jap0278-0017,jap0278-0018,jap0278-0019,jap0278-0020,jap0278-0021,jap0278-0022,jap0278-0023,jap0278-0024,jap0278-0025,jap0278-0026,jap0278-0027,jap0278-0028,jap0278-0029,jap0278-0030,jap0278-0031,jap0278-0032,jap0278-0033,jap0278-0034,jap0278-0035,jap0278-0036,jap0278-0037,jap0278-0038,jap0278-0039,jap0278-0040,jap0278-0041,jap0278-0042,jap0278-0043,jap0278-0044,jap0278-0045,jap0278-0046,jap0278-0047,jap0278-0048,jap0278-0049,jap0278-0050,jap0278-0051,jap0278-0052,jap0278-0053,jap0278-0054,jap0278-0055,jap0278-0056,jap0278-0057,jap0278-0058,jap0278-0059,jap0278-0060,jap0278-0061,jap0278-0062,jap0278-0063,jap0278-0064,jap0278-0065,jap0278-0066,jap0278-0067,jap0278-0068
0,1984-05-24 01:09:12+00:00,157.0675979755549,144.36533149784665,133.39039546637227,137.04729822816975,134.6773842134123,132.17391120629244,126.47984694707097,125.84400674861998,131.35673982446846,128.39118341477118,123.12352404585201,128.2347673024737,133.64299851375276,134.98746740318617,122.26396904487791,124.16509391499658,133.82473048410677,132.1064739274963,135.7500738168783,136.91875034223304,137.58603428905258,144.84746794977653,142.54562191461616,134.53743682353405,130.08962192403945,131.63265642036387,122.149501862834,117.66629898291859,117.74664745118599,120.79950670601086,118.22305587889673,115.31244215060622,116.35569361206282,117.89809978187749,116.79211181106038,117.06229931241344,119.1061546776362,117.88277299111193,123.27849400378551,134.31400883574568,136.1089923665472,131.85509604653853,131.74056366761118,122.03331585480817,121.72577363045336,119.26986555018772,123.03342079667424,125.01674171376104,125.64803125661692,123.80147961459835,122.8188084955572,125.1836949796747,122.69548438474857,119.7811872919272,126.35655411102734,124.31607167902496,123.06752494475649,127.7735067012915,127.02213111575936,119.92247620263325,109.45793837518933,106.88843608178468,118.875115051838,124.85727717435864,127.40014885043243,128.91088701250078,123.63051773380374,124.02868370371938,130.7632937373765
1,1984-06-09 01:09:32+00:00,131.23341006411897,128.21820455253294,118.12169792503548,109.42315539165571,106.13171693537876,118.79002260205323,115.36945584128046,122.19511374206078,115.88889372213791,118.14036274431353,111.44640794985426,115.93150404656251,,,,,,,,,,,,,,,,,,,,,,149.63956339093414,144.87071653200127,133.38254743179203,131.97992963726668,125.60846956765377,,,,,,,,,,,,,113.84448523292232,118.80203124226534,107.57219802166688,106.85369934348375,113.12452995505487,109.6352573569983,110.72635265723837,113.45227318355407,105.44421661622772,103.28416590387752,94.79422662236217,96.67603946062434,107.15618859674623,116.10197036364644,113.03003350998449,119.08649752981671,117.90447651371886,122.49312398931204,130.45055975635097
2,1984-07-27 01:10:28+00:00,200.10567719095206,190.7599647684076,169.15339390748233,155.59176968981672,146.93545020325905,137.60973939162062,138.83768446516385,141.87085519441814,143.4792248170008,139.7289764985847,122.33525895728863,135.95621966043606,131.9954615788526,144.36909623998565,132.73585826429502,131.67873739527175,104.30891020073723,93.0873442530521,138.21707807092528,153.9551246609601,155.21551259440741,149.79346023923495,151.86141728175647,155.79248612204944,148.83448692034943,146.40869792393647,135.77019731474542,134.41349136002225,136.74547506028097,126.2811666573091,131.06683574004396,123.55003226324779,127.77441023621124,129.87161275508282,130.9604617756776,124.09896918265132,115.64193576971111,119.92215397589233,122.23418780699926,127.68037953982711,120.35155190665867,117.83549779715071,111.93097349240342,105.16508430968645,107.07969080046543,123.69036131567276,116.675839199458,131.30807891847192,124.92854057736888,129.08489906474682,130.26123137186528,132.7928159912795,126.9354858679991,124.97220363221841,129.03410248805062,133.54050026403877,126.14487056669388,130.90083232665316,130.565450524636,125.20916604199716,117.73296915323452,120.84338182713937,121.25602057039465,129.86892856141293,131.22681794175492,132.58207432281665,135.28872394089043,138.27483499501122,139.37912742464155
3,1984-09-22 01:05:16+00:00,174.23313673450548,170.26792360349825,163.27546751196996,159.2411534938327,159.98120964776157,163.50261260376595,157.6735172720734,159.05009408397382,156.5481804486129,155.3075887823611,158.96526556447918,158.18958523536142,158.19995127717291,158.09121131145673,158.1339890088965,157.29042738463343,161.4647207083007,159.38456078168042,165.44923549867445,163.1471151838836,167.03689605331837,165.65105118599664,169.8207016892895,168.24272100680997,161.2669028426654,156.44075468127238,149.95262993511952,151.54825291268435,144.45917744842322,143.04360762056277,134.57632899466606,135.24249881401414,131.07130275717606,134.7609422772364,137.0868039854806,137.67515248380528,138.17019892479323,143.6274664818937,149.01191423545473,155.874249003798,162.31933683309487,158.6843207929394,154.98560196535152,158.7904046583422,149.16990846500707,151.39964922516742,148.0121952092325,149.44618846523517,144.96190547178543,146.50445322104238,144.0051031633662,147.72993022872785,146.60195193059388,148.0808269203277,145.49189028111246,151.51019599277868,153.064686471641,150.46825606900998,146.66662329410445,135.83438152363797,123.14057548505872,123.42160014960798,132.09950305010884,139.76876824288271,145.701345198474,138.9079321344953,140.63435235447497,138.69592683817083,143.14168606514014
4,1984-10-08 01:05:16+00:00,165.5055826801047,150.57454008620158,156.4485222789601,156.7253014397717,146.91844542899722,141.16348139492047,142.99822481974923,150.3847070546344,149.9448912007538,143.0344553076156,149.17401706092608,154.09519232111168,154.1811865384228,156.39268387187175,156.29381281594573,154.5286934562259,150.05395003576615,155.6870880562813,159.47925426666148,162.00458165167294,153.31265248153332,160.40650228290193,161.4542460018549,155.45318286865142,140.8316953214256,147.21511350736282,139.8650333647832,143.32467313561827,142.50775832820858,131.1087793215656,128.16821299041004,129.27056980067985,132.09730506032446,131.31255007689475,134.34822171784842,131.4459859895608,136.17267528232665,146.61629437769997,152.4531800389152,149.25499670656706,155.10613256257537,159.5966821785805,157.245740306486,156.01847210484988,151.2719831748806,150.74043279663655,149.05100032648662,149.8583499280968,144.19018331241696,140.8851595387074,139.87188218243358,139.25107837397817,134.882086625022,140.30341148982865,143.25228906917258,140.14898275063015,140.13215469219986,135.622834728748,134.24185204262395,130.11919176288094,113.43831508687227,112.67697510530094,128.42947309051323,141.9957817259814,143.50851731445965,139.54017370206213,142.6226628660871,141.57328375068101,146.87782005414525
5,1984-10-24 01:05:11+00:00,163.08453342270965,152.00756981143152,155.4918297183541,152.65964802493946,148.6669201977609,145.92923189035093,148.32984953628178,146.56978725590514,149.60959777104424,143.6106428057649,148.78558920986796,145.9711728106566,150.2858580056659,146.75038512492037,152.7203053123542,146.87622238280383,147.83279085721935,146.3996252487424,151.29349625277686,153.94875715604093,156.22069675280343,158.065951272174,156.69765835781254,152.6909851178391,145.14676131099174,138.5419575305153,137.81508359781583,140.53770812548655,139.01514687002256,131.06807468011024,133.87095558458762,125.7943172597998,128.95129027886756,133.78631466445387,132.01955609683262,135.9489021433537,139.50052821939732,144.08228060586737,143.16901592599652,150.674196120969,149.74486874714995,154.37724911459384,147.8594543476781,147.1462553620886,144.02053414232952,146.05319197245942,139.49898591328358,141.90334798636016,129.44229058862192,126.46464669554926,123.55551679825763,133.42050693885554,134.61036367608227,138.51978082338923,135.74748174097337,135.08703048591056,135.92190000371656,142.0549834863784,138.6914818309298,132.68814845596947,115.00572822892828,110.03341404547383,124.99607339429288,138.12789306937398,144.13449239586612,137.71404528611484,144.40413287752807,148.82141543655314,154.76277914071403
6,1984-10-31 01:11:19+00:00,174.85165369979006,172.83665978139612,168.9675622587202,161.41080973269783,159.70480263615383,162.93355520532373,159.29524257152212,159.76858907010438,157.76634925304734,160.70578320300464,161.02122001892738,161.54547354167178,160.10639101524464,159.01517910517993,156.32101889053354,156.1574718748484,161.3056694802284,161.96451439961086,164.86958250905187,165.81849090803937,168.24874529697797,172.26893189928697,168.52573084870082,162.0359595669472,161.78023286004571,154.91874124093894,155.696058863438,148.04797422186996,135.77392152513627,133.91013514931888,137.87714830054688,131.56119366352323,133.81278722262007,,,,,,144.17921752146248,151.52407387136802,161.0395957051567,159.77215666925704,158.350886406143,157.66780125039034,155.71699785540372,150.0530903797086,149.3728069579554,150.69754446043245,143.83996765930954,145.58682396134273,142.37031340115755,142.8714428825139,144.11905463718895,149.54971230093935,151.3471689134036,150.12422951725955,145.49802311135596,143.16801001281382,144.52315586772752,136.32075595227542,120.56805529078979,115.84579562293297,129.66586246026455,138.39456896160752,140.37529574629306,148.75712010076865,154.49263977906003,150.6810154353437,147.78341812487744
7,1984-11-09 01:05:04+00:00,166.641885003663,155.37177417319424,151.1342444963307,145.42520679044227,133.13184884685788,141.5139151281862,148.10252027331077,140.14790566860992,144.67732364750592,142.21126812240718,144.24711967882712,141.58643878805483,149.48491939100396,143.26235578895924,148.4648275161245,147.41304667865396,145.78627509628993,144.1902731915291,148.29285170631874,157.20990390788577,159.78488132111463,159.8550037754053,155.00366085984618,157.56226139839495,147.98995872218106,143.69942968736166,139.7511985961193,140.39001014986871,135.23759912805994,131.20133150782988,123.8425699424207,128.77667674813802,132.42484972098913,128.64507209593418,127.63452761469479,129.75539948708965,135.43105509498113,139.1938086018674,137.7611632310654,148.59049526657756,153.54461563774615,146.32181096620837,144.4950107328406,144.500880982283,140.15425019310376,143.03591604689032,142.7762299653965,133.55309884201145,135.6272639177756,127.60200593981371,134.94493394559197,133.71367947163745,139.8668756950471,138.86371323463774,142.04362617747483,133.9664246352213,134.5599401736819,132.8086163891633,135.22483308363795,125.29105187911458,116.59985114944998,113.602575031522,,,,,,,
8,1985-01-12 01:05:29+00:00,160.13335112311276,155.32581788213423,151.69797672604514,147.7445486117803,141.21299819664668,138.74063341383547,141.40848577617254,141.33309799489606,141.5363745860568,141.50484060629773,142.60047627479332,147.51124429844637,140.50693784746593,143.11205450190502,140.95503039332613,149.6193415728399,151.3833434198792,151.0847909079556,154.80448185668396,158.99383841427752,166.92978895973627,159.3770059825716,153.99976063797843,149.2226535384267,149.74357790632715,145.8492443101177,140.49696717162013,144.27590500674464,141.25370777124357,134.54483847167236,139.2024698808528,134.96297288375663,135.65648596187012,137.53448694270006,134.34865391811192,139.94004348014914,144.36324480697846,146.5364385428586,154.68981559993938,153.9828069610699,160.24547258539084,159.73024467517385,154.66904322088294,152.99283850484113,153.1622855854007,150.27144664366622,150.5876890009959,145.07462818736104,138.68941983505786,140.22874045390083,138.7669088000463,140.4905322252142,143.58452307416613,145.06421121569971,140.78189831992304,143.56157888798734,141.4889972055024,138.0339760120453,142.8415915521793,138.35285294579114,123.50892320446548,124.72221668655632,144.6784601168865,152.56218254999223,158.17221362795738,156.29308434260452,156.9461102002078,160.99225371426337,167.14418646223942
9,1985-01-28 01:05:33+00:00,149.4305573811926,144.0368802083143,135.21179498492216,123.12753385346976,116.49371984871321,132.41472370789825,128.92318602724993,128.19608698317725,129.42371721845083,132.22401298429068,133.12143547339048,129.60999327552886,121.91429279988265,129.9168813831851,135.73974369123212,133.47439262309138,128.94774427717164,128.61921720091604,136.72678864735605,133.49906679331724,139.31651298543136,153.50105532684867,147.6144255352896,135.4727853394872,139.61152206373552,133.49080984175572,135.06206730944461,132.48351255273894,123.02763288487704,128.1272067304306,123.83913253319209,122.62554154019855,119.65427684442152,120.55176640330096,120.09549660893808,121.23441430268191,118.68181652319707,126.8278620757287,134.93014711043742,,,,,,,,,,127.14618282576241,121.14923522873896,128.47444034408423,128.30047994948717,122.58958486464105,128.8780208047369,132.6212027153861,131.52481109375208,132.68549510229434,129.6366230745995,127.86029572063498,113.98676781168642,,,,,,,,,
