dates,sar1297-0000,sar1297-0001,sar1297-0002,satname
1992-01-21 09:30:48+00:00,301.23,,308.32,L5
1994-09-23 09:22:51+00:00,326.18,,306.63,L5
1996-05-07 09:17:10+00:00,,,313.32,L5
1999-03-22 09:39:15+00:00,312.03,,319.48,L5
1999-08-12 09:59:25+00:00,264.77,220.15,258.00,L7
1999-08-21 09:53:13+00:00,248.14,218.63,237.76,L7
1999-08-28 09:59:28+00:00,239.69,219.66,227.51,L7
1999-09-13 09:59:23+00:00,234.63,219.93,221.33,L7
1999-09-22 09:53:17+00:00,215.15,219.92,195.47,L7
1999-09-29 09:59:32+00:00,215.08,220.78,195.64,L7
1999-10-15 09:59:30+00:00,215.01,220.88,195.27,L7
1999-10-31 09:59:25+00:00,214.99,220.53,195.01,L7
1999-11-08 09:42:30+00:00,214.30,221.84,195.60,L5
1999-11-09 09:53:16+00:00,214.34,222.10,195.12,L7
1999-11-16 09:59:25+00:00,214.38,222.20,194.44,L7
1999-12-02 09:59:20+00:00,213.14,222.07,194.34,L7
1999-12-18 09:59:28+00:00,212.20,222.13,193.94,L7
1999-12-27 09:53:09+00:00,210.80,222.45,193.81,L7
2000-02-04 09:59:18+00:00,211.06,222.53,193.99,L7
2000-02-13 09:53:05+00:00,210.87,222.82,193.99,L7
2000-02-29 09:52:59+00:00,210.60,223.28,193.32,L7
2000-03-07 09:59:06+00:00,210.86,223.13,193.59,L7
2000-03-16 09:52:55+00:00,210.08,223.35,193.21,L7
2000-04-01 09:52:52+00:00,209.02,223.21,193.13,L7
2000-05-03 09:52:36+00:00,207.65,223.66,192.88,L7
2000-05-19 09:52:25+00:00,205.50,222.50,192.36,L7
2000-06-04 09:52:13+00:00,205.52,222.65,192.00,L7
2000-06-20 09:52:10+00:00,205.39,223.19,191.77,L7
2000-07-13 09:58:00+00:00,206.00,222.01,191.23,L7
2000-07-22 09:51:40+00:00,205.44,221.91,191.19,L7
2000-07-29 09:57:43+00:00,205.45,221.80,191.60,L7
2000-08-07 09:51:26+00:00,203.96,221.81,191.00,L7
2000-08-23 09:51:20+00:00,202.79,221.52,190.35,L7
2000-08-30 09:57:26+00:00,202.80,221.18,190.07,L7
2000-09-15 09:57:07+00:00,202.83,220.83,189.23,L7
2000-10-10 09:50:42+00:00,203.77,221.01,189.85,L7
2000-10-17 09:56:41+00:00,204.58,220.79,190.40,L7
2000-11-02 09:56:53+00:00,205.49,220.55,189.82,L7
2000-12-13 09:50:44+00:00,207.26,221.14,189.75,L7
2001-01-05 09:56:57+00:00,207.27,220.57,190.23,L7
2001-01-14 09:50:50+00:00,207.41,221.43,190.35,L7
2001-02-06 09:56:56+00:00,210.36,221.24,190.48,L7
2001-03-19 09:50:34+00:00,209.25,222.06,191.14,L7
2001-04-04 09:50:23+00:00,208.61,222.01,191.04,L7
2001-05-13 09:56:27+00:00,205.77,222.74,190.95,L7
2001-05-29 09:56:18+00:00,206.90,222.15,190.51,L7
2001-06-07 09:49:59+00:00,206.06,221.71,190.63,L7
2001-06-14 09:56:07+00:00,204.34,221.15,191.10,L7
2001-06-23 09:49:46+00:00,205.38,220.86,190.79,L7
2001-06-30 09:55:52+00:00,205.18,220.70,190.64,L7
2001-07-25 09:49:36+00:00,204.80,219.88,190.56,L7
2001-08-01 09:55:40+00:00,204.31,219.97,190.30,L7
2001-08-10 09:49:18+00:00,204.32,219.60,189.38,L7
2001-08-17 09:55:21+00:00,203.91,219.78,189.00,L7
2001-08-26 09:49:07+00:00,204.82,219.73,190.34,L7
2001-09-11 09:48:55+00:00,204.44,220.01,190.25,L7
2001-09-18 09:54:59+00:00,205.55,219.90,190.52,L7
2001-09-27 09:48:46+00:00,206.17,220.02,190.92,L7
2001-10-04 09:54:47+00:00,206.38,219.89,190.99,L7
2001-10-13 09:48:31+00:00,206.90,220.09,190.96,L7
2001-10-20 09:54:50+00:00,206.90,219.07,190.96,L7
2001-10-29 09:48:38+00:00,207.36,219.11,190.97,L7
2001-11-05 09:54:55+00:00,207.75,219.10,191.31,L7
2001-11-14 09:48:50+00:00,207.61,219.55,190.89,L7
2001-12-07 09:55:05+00:00,208.08,219.83,191.42,L7
2001-12-16 09:49:01+00:00,208.08,219.87,191.30,L7
2002-01-08 09:55:16+00:00,207.42,219.97,191.30,L7
2002-02-02 09:49:11+00:00,208.49,220.41,191.41,L7
2002-02-25 09:55:28+00:00,208.60,220.84,191.54,L7
2002-03-06 09:49:16+00:00,209.05,220.73,191.34,L7
2002-03-13 09:55:25+00:00,209.40,220.48,191.37,L7
2002-03-22 09:49:08+00:00,208.47,220.44,191.79,L7
2002-04-07 09:49:09+00:00,207.60,220.41,191.24,L7
2002-04-30 09:55:22+00:00,207.37,221.70,191.79,L7
2002-05-09 09:49:10+00:00,205.53,221.92,190.66,L7
2002-05-25 09:49:00+00:00,206.37,221.38,190.87,L7
2002-06-01 09:55:09+00:00,206.04,221.11,190.82,L7
2002-06-10 09:48:54+00:00,204.99,221.18,190.17,L7
2002-06-17 09:55:02+00:00,205.21,220.70,190.38,L7
2002-06-26 09:48:46+00:00,205.90,220.66,190.56,L7
2002-07-03 09:54:58+00:00,205.90,220.61,190.97,L7
2002-07-19 09:54:50+00:00,206.92,220.60,191.25,L7
2002-07-28 09:48:36+00:00,207.41,220.73,191.25,L7
2002-08-13 09:48:31+00:00,207.42,220.41,191.82,L7
2002-08-20 09:54:40+00:00,208.03,220.12,192.14,L7
2002-09-05 09:54:31+00:00,207.62,219.92,192.34,L7
2002-09-14 09:48:12+00:00,208.25,220.17,192.18,L7
2002-09-30 09:48:05+00:00,208.10,220.30,191.65,L7
2002-10-07 09:54:14+00:00,208.90,220.34,191.73,L7
2002-10-23 09:54:19+00:00,209.24,220.26,192.24,L7
2003-01-04 09:48:41+00:00,211.95,220.23,192.46,L7
2003-01-27 09:55:01+00:00,211.59,220.18,193.34,L7
2003-02-12 09:55:12+00:00,213.25,220.17,193.51,L7
2003-02-21 09:49:01+00:00,211.24,221.65,192.55,L7
