dates,satname,sar1159-0000,sar1159-0001,sar1159-0002,sar1159-0003,sar1159-0004,sar1159-0005,sar1159-0006,sar1159-0007
1984-04-13 09:27:07+00:00,L5,182.57,198.34,170.00,170.43,185.23,197.98,173.12,165.00
1984-08-03 09:29:20+00:00,L5,176.23,198.66,174.11,176.12,193.19,199.50,172.29,188.10
1984-08-19 09:29:51+00:00,L5,172.18,197.23,175.09,177.26,192.33,199.29,173.54,189.78
1984-09-20 09:30:04+00:00,L5,174.03,195.29,168.45,169.74,182.49,195.55,172.83,180.54
1984-10-22 09:30:00+00:00,L5,178.26,203.18,178.14,179.68,184.74,203.91,171.89,185.19
1984-11-07 09:29:53+00:00,L5,167.20,190.71,167.16,171.91,179.97,196.05,171.54,170.95
1984-12-09 09:29:58+00:00,L5,173.73,204.28,167.52,186.01,180.99,205.26,171.83,178.09
1985-01-10 09:30:15+00:00,L5,168.66,201.54,168.60,176.49,181.16,199.86,179.92,169.39
1985-03-31 09:30:19+00:00,L5,175.18,203.26,174.48,178.29,191.21,195.92,169.44,176.50
1985-06-03 09:30:04+00:00,L5,166.07,191.57,166.73,164.98,,,,
1985-06-19 09:30:02+00:00,L5,162.34,186.27,159.15,164.57,177.54,189.86,162.86,161.47
1985-07-05 09:29:57+00:00,L5,276.64,239.95,278.63,284.12,260.67,253.85,,
1985-08-22 09:29:32+00:00,L5,171.11,198.29,176.02,178.22,192.15,199.09,172.06,181.09
1985-10-09 09:28:59+00:00,L5,178.40,203.37,176.99,171.04,192.18,200.39,172.07,176.84
1986-01-13 09:27:22+00:00,L5,169.46,191.11,164.75,179.30,172.95,184.96,171.69,169.40
1986-03-18 09:25:58+00:00,L5,165.46,192.16,169.41,179.95,182.99,195.67,171.57,171.93
1986-04-19 09:25:17+00:00,L5,157.67,191.13,162.93,171.23,182.89,195.69,172.85,168.78
1986-05-05 09:24:53+00:00,L5,161.48,189.30,171.93,179.44,185.23,198.55,175.20,175.73
1986-05-21 09:24:27+00:00,L5,163.91,200.40,167.37,181.23,,202.64,173.00,177.45
1986-07-08 09:22:57+00:00,L5,170.55,194.70,173.91,174.52,187.34,197.38,171.64,171.94
1986-10-12 09:19:38+00:00,L5,165.69,192.63,179.49,176.61,184.15,196.94,174.49,181.79
1986-12-31 09:19:14+00:00,L5,174.93,198.58,174.03,175.91,177.38,199.36,181.33,173.35
1987-02-17 09:20:59+00:00,L5,180.01,191.24,164.51,173.71,187.46,199.80,172.38,164.40
1987-03-21 09:22:02+00:00,L5,176.20,200.29,173.98,190.65,193.53,204.48,180.02,174.36
1987-04-06 09:22:36+00:00,L5,181.65,204.44,171.40,177.96,189.32,201.19,172.55,164.80
1987-05-08 09:23:35+00:00,L5,192.98,212.17,185.48,198.75,198.04,207.94,176.77,180.67
1987-06-25 09:24:44+00:00,L5,175.11,202.57,172.27,183.90,188.11,200.49,179.81,178.35
1987-07-11 09:25:03+00:00,L5,171.01,190.59,167.88,171.14,184.24,192.82,170.59,171.57
1987-07-27 09:25:25+00:00,L5,172.51,199.03,174.98,180.46,190.00,198.43,172.26,175.80
1987-08-12 09:25:55+00:00,L5,163.50,195.37,167.90,170.33,183.64,196.16,170.92,169.13
1987-08-28 09:26:22+00:00,L5,164.13,189.72,174.77,171.79,181.94,195.91,169.46,171.24
1987-09-13 09:26:45+00:00,L5,163.36,198.04,172.67,181.25,183.73,196.26,171.29,174.37
1987-10-31 09:27:40+00:00,L5,169.45,203.57,172.70,185.34,188.06,206.53,180.74,176.89
1987-11-16 09:28:03+00:00,L5,178.30,204.65,175.23,187.60,183.90,204.39,175.37,177.72
1987-12-02 09:28:18+00:00,L5,167.57,189.29,159.71,174.15,173.06,192.21,173.32,170.79
1988-01-19 09:29:05+00:00,L5,154.68,,148.91,165.91,166.83,181.83,156.56,148.57
1988-03-07 09:29:48+00:00,L5,171.58,181.32,166.33,183.31,177.27,198.52,172.03,168.39
1988-04-24 09:30:07+00:00,L5,184.23,201.01,168.42,183.99,192.29,197.20,172.39,174.59
1988-05-26 09:30:24+00:00,L5,176.28,202.82,173.12,184.00,196.04,205.97,168.18,174.79
1988-06-27 09:30:35+00:00,L5,171.90,202.94,175.35,183.84,185.82,201.61,164.33,169.45
1988-07-13 09:30:39+00:00,L5,172.54,198.70,177.02,188.12,195.26,204.56,175.61,184.78
1988-07-29 09:30:42+00:00,L5,162.79,190.61,169.11,183.67,181.66,193.99,166.36,172.25
1988-08-14 09:30:40+00:00,L5,163.23,190.95,171.15,182.46,190.77,196.14,169.85,175.29
1988-09-15 09:30:41+00:00,L5,,,,173.66,173.08,182.37,170.83,
1988-10-01 09:30:34+00:00,L5,162.53,189.75,169.80,176.43,178.73,192.17,164.22,164.67
1988-11-18 09:30:32+00:00,L5,188.80,216.78,188.13,195.78,196.45,208.59,173.19,188.42
1988-12-04 09:30:29+00:00,L5,171.78,198.23,172.82,185.72,174.62,196.66,174.69,172.76
