,dates,mex0095-0000,mex0095-0001,mex0095-0002,mex0095-0003,mex0095-0004,mex0095-0005,mex0095-0006,mex0095-0007,mex0095-0008,mex0095-0009,mex0095-0010,mex0095-0011,mex0095-0012,mex0095-0013,mex0095-0014,mex0095-0015,mex0095-0016,mex0095-0017,mex0095-0018,mex0095-0019,mex0095-0020,mex0095-0021,mex0095-0022,mex0095-0023,mex0095-0024,mex0095-0025,mex0095-0026,mex0095-0027,mex0095-0028,mex0095-0029,mex0095-0030,mex0095-0031,mex0095-0032,mex0095-0033,mex0095-0034,mex0095-0035,mex0095-0036,mex0095-0037,mex0095-0038,mex0095-0039,mex0095-0040,mex0095-0041,mex0095-0042,mex0095-0043,mex0095-0044,mex0095-0045,mex0095-0046,mex0095-0047,mex0095-0048,mex0095-0049,mex0095-0050,mex0095-0051,mex0095-0052,mex0095-0053,mex0095-0054,mex0095-0055,mex0095-0056,mex0095-0057,mex0095-0058,mex0095-0059,mex0095-0060,mex0095-0061,mex0095-0062,mex0095-0063,mex0095-0064,mex0095-0065,mex0095-0066,mex0095-0067,mex0095-0068,mex0095-0069,mex0095-0070,mex0095-0071,mex0095-0072,mex0095-0073,mex0095-0074,mex0095-0075,mex0095-0076,mex0095-0077,mex0095-0078,mex0095-0079,mex0095-0080,mex0095-0081,mex0095-0082,mex0095-0083,mex0095-0084,mex0095-0085,mex0095-0086,mex0095-0087,mex0095-0088,mex0095-0089,mex0095-0090,mex0095-0091,mex0095-0092,mex0095-0093,mex0095-0094,mex0095-0095,mex0095-0096,mex0095-0097,mex0095-0098,mex0095-0099,mex0095-0100,mex0095-0101,mex0095-0102,mex0095-0103,mex0095-0104,mex0095-0105,mex0095-0106,mex0095-0107,mex0095-0108,mex0095-0109,mex0095-0110,mex0095-0111,mex0095-0112,mex0095-0113,mex0095-0114,mex0095-0115,mex0095-0116,mex0095-0117,mex0095-0118,mex0095-0119,mex0095-0120,mex0095-0121,mex0095-0122
0,1986-01-13 16:09:40+00:00,212.22085780361863,211.38147297053177,211.89946374223797,210.41120366278994,211.15698855595835,211.99438376188067,216.47783016624084,215.69569275078788,223.09461410821683,225.8237066536996,218.76750663648053,216.72012913481475,218.849561336608,219.51690020187633,219.00936003074736,219.80570321327016,226.21561081119137,227.95334527737865,230.783559327169,237.77708328071043,244.02123516351438,250.5914127480722,259.6967788354327,250.12857515727384,242.49253058485033,236.04560492020005,235.950495450784,238.3873924528699,236.05542417211535,240.37798047488457,241.36416920928258,243.83385314087155,249.88409479985313,259.4949203809727,265.15742294139363,265.75665251473913,252.54286167105593,248.90433244330836,242.13910841470474,234.24284866180847,232.97819477954312,232.33222183848056,231.57572311973635,236.317229835192,230.11280294136753,230.88894710794074,225.95243861261574,222.1310530963141,214.7211548103134,217.95844297634608,220.46837444580007,225.36710657805057,235.8193603523844,237.76899401616043,232.94919456707999,227.18873698466712,227.26043378535798,219.87214191805356,213.49713897796238,218.40809628533677,222.16324085706762,220.19177010496503,224.50336474429307,225.04507745518103,231.37473124575794,241.37124924798383,240.10508449696943,241.2850687021851,239.05740033455362,239.7879906669849,239.92840466815449,245.11565365013254,237.31829865076045,236.80957131205633,232.34236461760585,227.44521427379004,222.0745856499845,218.02281330956794,218.51134844770922,218.03570182166584,209.25035753073576,210.23319355001314,207.75296127884795,207.3854403223327,204.42655323401107,204.46350583356337,201.69710176300194,207.64374754274903,217.64388101323024,229.6735728412426,222.1962402593527,218.17079481656285,219.07336058927558,225.34491966832067,233.09273880457658,240.1599346989756,242.34887500147056,248.82028836905175,256.91072772808246,253.58343088341886,255.95199271124284,245.49055139696583,237.87894385061162,239.62788072789755,265.23466275620433,,,,,,,,,,,,394.1788303768316,347.07924037225723,284.119369571649,217.64969813511496,149.07146775107145,121.06784257399184,175.77972823220117
1,1986-03-18 16:08:16+00:00,196.89461967212506,194.47547303783438,191.83154124583447,197.833393721989,190.99375971626424,200.6582510286741,201.84833663574906,200.90643647776162,199.31625534826247,201.28509927549263,203.1819717323747,200.87719635365832,201.38028547469634,202.88189927088942,207.47088183869417,207.05252116737572,210.58139604455695,217.13108021266706,220.99649723009006,230.97990155673622,236.00857924165547,248.26391824904744,245.88238666549304,238.23358593332358,232.1672159047781,226.34137189022866,224.56394800644696,225.72377304342606,226.3137422996093,225.92647107491578,228.85078942427796,229.85153090299204,235.36681356766923,245.9468695939194,243.75325225757038,245.13750277040978,234.29540442162354,224.48262618231448,222.89587319283905,217.0954459359113,212.9206229736588,211.95147272462066,213.36259581898724,216.34519852364443,226.8884293104662,227.7352888930554,224.516487815173,214.79048456217873,209.79082216444397,213.6726699267865,210.85053156167766,219.87445237079427,229.395529275169,231.2590282190611,228.02495192080247,221.7673162867341,219.70907782355212,217.673758942624,219.15648923271235,220.01718134650076,223.85563397193079,225.7397190343814,226.68320532562078,224.69914730106441,238.60212809896055,238.65505378449288,239.60294417937715,235.12984130630477,241.3867465387594,240.71265906253544,238.48793370686244,238.55757937215768,237.74305157059874,231.1236530313598,221.82624686538492,221.99705322793199,218.16521907076313,219.3804477555262,218.13181823855544,214.27031641765058,212.25111916349073,211.277083825529,214.05496965791409,210.975563370115,203.47801755266283,199.3989077311514,196.6922475522234,211.6975749418081,219.58638087581699,227.31193739800779,219.5216009852424,224.9561102244219,221.3065089335243,217.94346293094029,227.10774008265145,231.620076492959,224.50796845142148,232.82698487498703,233.79806471310218,237.15916576959668,244.2151537102603,242.99419266420517,238.86600026650385,247.18955177986376,277.66872301286327,394.37841046427064,,,,,,,,,,,404.5787160076355,355.8891386028832,282.4229528898841,215.763625128833,160.72284297768417,109.30335323124409,
2,1986-04-03 16:07:57+00:00,192.344303542395,194.27768011245126,194.04827683103537,196.81277792370042,190.1636648222449,194.20607259237053,204.70003062327146,201.61067524818927,206.59516062450436,210.10614079930514,214.48936803836457,214.37147040797493,216.34701118527678,211.23803402518044,211.99820472027466,212.12553079742972,211.93281769561392,213.97645234953043,220.2830557010254,229.77812620361686,234.90451852180436,235.77863494657979,241.73767011940464,239.34063826846221,231.90192888590414,229.8013628540214,223.62906966455694,221.54092865894796,224.01725518769598,230.29569922723442,229.24420830090384,235.22641460239177,239.16598790703588,247.80552727726482,255.48640699254437,262.40623162932155,249.63265973275853,237.22112022491103,230.97156009860896,226.49832454055272,229.0629832592626,223.746072494513,226.0393356917101,232.89309049073918,238.7800732264955,235.8139488244925,229.65988963703623,222.84333194983358,217.75776847015706,212.6266514616216,223.03311554421742,231.90203107936372,238.28096753062704,241.8675183176148,225.44791111176565,223.3398294974036,218.08639335678006,220.23198524008373,223.4181660252787,222.82520197547746,229.45775009630793,231.9022942751442,227.6099245907464,225.585504446449,,236.43827155090062,246.35649717716922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.45627696381496,362.255557143982,290.59121853283096,224.85795083570778,168.6018493917633,122.48774647152959,172.98671211706272
3,1986-04-19 16:07:35+00:00,186.12662384106613,189.43730600020993,188.20976520019235,190.63198068656666,187.21197403347327,187.98669679351977,192.68606298274125,194.86734672309177,202.29581988902908,202.57663666711116,206.1220878031371,202.7140674303548,204.93252186032493,201.38144602376184,207.4747704413329,203.6860595406676,209.34599467571624,208.98002022153307,213.85427419661121,222.37257201553382,222.12692457076824,222.21105699920471,230.45493809593,223.9978431311449,218.6336409083198,214.49821508709394,214.47093262635727,211.5452331496774,217.2120936326298,216.2751916652093,214.4418296861647,219.76817111403653,227.10494354800662,234.97757890413817,239.39250603184195,240.7278273931885,233.00706342505887,226.47680776952166,221.0654778026651,216.2761942746234,213.99265654727847,211.97999573699067,203.32305218201225,206.9582315450723,221.56701422152236,222.84951484899113,215.00293895829824,212.56616335343682,203.8753293720549,196.79611407117898,208.32876441130097,211.5352141256181,224.02450056591294,223.46594745323165,215.16574713171846,208.52960409607832,198.37212270648354,,,205.61791735420962,205.37048203774495,210.35234193862712,208.4311030724593,206.50437475334155,,,,,,227.17171339719,216.97653204092006,220.77993071968575,218.8117059740937,216.11449462008105,214.0650232144473,205.1218760429217,208.81796573203758,208.4629729700335,203.1981924923889,199.24893112808917,185.47353273822753,195.17098119816205,191.86151694757928,,,194.53310251452842,196.52164520266413,192.73632810334027,207.3598134015749,211.15538567005663,211.72174687348175,214.35697966487837,210.2323606435245,209.6683650014708,219.5742308163329,225.60494708018328,221.09529918830162,231.02480031473462,232.4222447796631,224.4255418970584,228.20259816073678,222.11514641781773,214.63385066630073,217.46109736317774,252.39161512372604,,,,,,,,,,,,377.44735998905975,339.1194706325638,264.12248097104174,203.36089706651083,144.719282189193,102.61514632998131,165.11520300955107
4,1986-05-05 16:07:11+00:00,180.9308452670842,182.1753303250044,184.55879986861353,184.84074228935353,177.39008222897928,178.4039480783456,182.979354486959,185.33633510501596,183.8951489269983,185.79551977329072,185.31220838692352,182.78335881623516,182.69451195124873,182.71649870757332,186.49581184793513,192.16152849058912,192.4990198235498,198.6717832268075,202.92801045894657,207.87349818445654,212.6555424355352,218.46108713235864,225.37671914438494,219.15494161761023,217.63369898214475,215.00371168468646,212.63569642494565,213.1596919902851,206.76911668431484,208.2395643908928,216.0830525870435,222.50998358339615,223.04499336212407,230.25414001018422,236.93799951034683,243.94824223383415,235.99261854208916,227.3558762931136,218.5633150311533,209.9747647737588,206.28728697260107,206.31561284129964,210.8723065856895,209.14530082351482,217.36131273017472,218.48839744904012,212.65195325384923,209.57332821887792,202.9847617542983,197.61968326873273,200.61323219387782,207.67265681277996,214.58771876292906,223.28087038054488,213.9519488307478,204.4844608669148,207.256427316661,204.98778759718402,209.87601572440687,214.09165108384843,207.50931402623715,202.62142972861852,205.6626578506013,213.6981568404264,,226.2882069657777,219.48098469391908,221.434105699451,222.04277111798305,226.41429240406023,225.08764930636565,222.2161408458413,211.460405842423,213.42587057872237,217.0034792835551,206.20313848545214,204.59110709198782,208.81247475672473,213.59768962730897,206.0868349846182,196.78788771412752,200.73575817673054,198.4575815092352,194.43539501244322,202.80876726150598,197.66874291136784,193.23807061265953,194.91878136334503,199.09931990629028,212.22787137444175,206.6050150058454,207.29566774291263,210.9713816823353,210.72278237789166,213.60187016438294,216.21007041811944,215.23109599308634,214.65908044854967,220.74704185902354,224.4014237045405,,,,220.31717866914803,,,,,340.69750205683,366.29758545335693,,,,,,,371.9886015479599,320.8291922568413,254.14210130413798,189.37621333789437,129.88761972244077,96.55864455664482,164.15354529489358
5,1986-09-10 16:02:57+00:00,194.07985768741068,183.1690590937885,178.121745743582,180.12195126395025,182.0982696657264,183.89245838642617,190.01971489377965,188.58877610981907,191.00860819253876,194.46419580267877,190.43074721809515,193.95976457528943,193.4313477628201,201.18162221605326,201.661605990114,194.82644289904167,196.1553973511422,196.05495670134965,203.32377212240314,206.7679246414252,215.3700007651727,221.7421701349959,229.52591046052365,221.8289051063516,217.44404674682127,215.7193742250218,215.48574022229363,218.70709649422898,219.78227214410168,221.0984484201744,220.79234444891273,221.17636211762138,230.21437036130507,236.88631638839965,245.6644503273686,249.34505061162986,241.7820847845514,237.40502229311892,228.77794942323092,213.56426800662388,206.64022059416737,213.39989921603092,214.1880694166256,211.22145023754743,220.81562358239762,223.06691996780987,215.97678265373315,207.29152419629366,207.76983072939433,208.36592939085708,201.7043109333693,205.35365668137902,212.91934074917452,218.56566882041272,209.6632620289843,204.73616841911706,202.4627422503189,200.76727066004466,203.07198704604966,207.28801491412563,208.91216106242894,211.18060451374956,209.65203433551937,215.988656428932,223.98920134848422,231.04895528041794,225.66423381422425,216.3311366067029,227.86705904596775,225.41547756156203,229.63431107956146,225.2320906951124,228.08246328552815,227.06605323848478,220.4310797735222,217.54801307233987,212.77279185090137,203.9310107966043,208.5382093807516,201.10365566035884,199.5382918269572,198.35921399428307,206.71964476389445,207.9439845792878,201.36654489941665,195.06167589606736,195.42408342617907,197.49633136206728,194.49062650848467,205.44515380308792,199.01054309437635,199.8957914936152,215.00942866194086,218.30591366588837,225.98243529294885,225.15451435251876,225.86978904033634,228.1337948090981,231.3827765068684,227.02716072949931,240.18120173422474,224.2336613456962,222.17549068535754,216.984214113727,247.47621529036635,,,,,,,,,,,,376.51214294060406,323.4724954954883,253.17215102797957,195.35932964567021,117.54133704341824,88.58908290223118,173.02123447588707
6,1986-09-26 16:02:27+00:00,188.24566093364493,188.64172339431892,185.2082999124756,192.44288550562004,177.73737183676315,181.32557366182544,185.54581221819518,188.24420542760203,193.60060149715738,199.5819826414285,191.6540072787809,192.24215757842668,191.64726945325847,192.29373210129845,195.4430671751954,197.41438269277936,205.50436869797232,198.81187576038192,209.62967808885512,207.17016564742258,210.56637882969375,221.33998214403996,232.48692983838714,229.05947028536318,219.24515707439883,217.66043551455994,216.29077203260317,214.79420723087205,217.30879426721813,218.20501420274405,220.94271145256477,224.30768312313288,232.96853069414834,236.74118254631787,245.97134988177004,243.57485196637413,234.41427662727003,226.01968548345116,221.90239549027854,219.75581795686458,216.7548273399479,210.51393403938056,208.60971764575356,208.81423505540513,217.51480720925466,213.67131796207246,209.6215504562185,205.26857843220708,203.47290911945865,203.60084063119942,203.921999350837,208.9007841044657,219.27616831786622,221.10186287232636,209.06477445792757,208.6715793643726,204.1645843213515,208.42537651326933,209.8624717981428,202.49615974294545,205.27537226643096,209.86330021723387,211.1982425879663,211.1655226570461,212.28650967557675,221.19352626503672,214.17362112805898,214.06709124293786,216.18460167669429,219.47253088739842,217.94092610387088,216.52599571643916,219.23620275919203,218.92120748045514,208.56690532076453,207.6961156382081,203.11899554308596,207.1262955850574,204.16988286938545,200.90776262929234,198.79213949007334,201.1965283638345,200.99749888301784,201.0482364054498,202.06181989735106,181.27456292542578,185.98033788774148,187.66543870357975,202.2529055362849,215.4433656693459,212.94443442312942,211.35740254617883,215.57836917154273,216.24581905991738,228.35907560570104,221.75205581596288,213.11081253252078,224.06206629321943,229.47175584615917,229.68499105616945,230.21822028729503,228.29567034264687,227.1509726671154,221.2513949408742,240.0892141293332,,,,,,,,,,,,362.56048953055273,313.94927835024544,254.66107764238697,185.7791143343427,113.61789295257466,80.7694200245557,165.80213162167394
7,1987-07-27 16:07:44+00:00,163.49889892378485,174.5290079977653,177.8655832730234,180.2624359473736,171.98837008470915,178.06374544404378,185.50070717134616,181.8686709075651,187.14330628615159,183.08947752948077,188.24849221721317,188.29618143737892,188.12830948003347,188.7560268357922,192.8946119315389,190.54449076434395,192.211713837474,196.03270855763893,206.19745217297762,209.9041322914749,216.42732479751663,216.7089538379397,226.962549091631,215.1866818696485,209.69310182822846,208.00677349689207,201.60972203175632,189.28243521907433,198.64657617350656,200.01550827879316,204.1239821700154,207.95514032230662,213.80524631147682,218.8476237817385,229.1008249255235,231.64066626114348,220.1209349829582,215.55273692825187,211.10812670834903,208.3075642419274,201.23866651444837,204.9010561516104,202.76477500763866,206.02937542725653,212.18378944386913,203.64133312599716,198.61762794704072,193.20891492895117,193.27550261943534,194.90352183252728,193.80313648309718,197.83497160647468,205.97226260292777,204.65012606150546,197.44919150811208,194.6098173377499,190.86946220523433,189.90102926096154,189.5348018445754,187.85282856967314,183.86695835385916,185.93013222377616,197.01890824574483,199.27173027694494,205.1255770682856,216.01633351406568,215.2056540916316,215.6429333021484,214.39936581473606,217.59866401493971,211.3631905713928,215.94828167343022,208.4662652659907,212.9541889601557,207.7769678054068,197.743800398678,203.79414313494388,192.19480164738783,190.69012349146163,183.23448790217884,184.99956622472564,187.92855140773437,184.64693736130235,179.7490343089967,,185.16113018852204,174.0193616621497,189.1037967807931,193.59375362530633,206.860378806404,201.21323006336314,195.21143554851983,193.0610776747095,,,,,,,,,,,,,,,,335.3951208143583,333.7881694812261,,,211.23760549033847,,,,298.9369497377888,255.57428003914362,189.7585284242663,,60.781986136503086,75.31466284751389,
8,1990-03-13 16:02:52+00:00,204.30493163583887,208.2975595238765,206.38180188458125,202.4272974705741,201.77229765244292,202.20467235668082,207.25570613558935,208.39526090351077,207.80877130472788,202.04335472435025,201.22550974556165,200.58388457355056,199.55676405372054,199.0962979665223,206.48267673534042,209.06767077149095,206.54395667453045,209.20986799043004,206.00193369926654,212.48992691252465,225.53160323171423,224.87622080383758,231.59974841882803,230.39619478581304,220.0322210652814,219.70154460440452,213.12074030412577,211.65913828743996,211.394442149303,210.5354039053345,212.94458049200753,215.55358791145827,222.76194889309048,230.95547828371087,239.65245194278154,235.60068622183118,230.54680109090393,221.74661625004174,220.78576630580457,213.24338603461234,208.47710034116778,206.2824325518077,213.1451357971458,217.7764182653215,217.632343435632,219.06445078261592,207.88365488194586,210.61193298570234,209.51722814142119,209.76222728074848,212.59517918428512,211.61177266659593,219.17622459732175,231.49084269362152,213.23251643381775,203.80002702230345,213.17308169725868,208.3479166800867,209.49695077370728,207.58518704572526,213.45606401665992,210.8543931515699,214.18167070439566,209.1956437712192,215.31211372706443,234.41256527050422,222.71255398681132,224.7439658295068,221.5344008179559,226.44726812939948,227.8558271782754,226.3501138181085,220.06204187978315,222.27740750423908,211.16176669580844,211.51476279545497,214.23120019457926,204.8012806161172,203.92943913116852,201.49695027898215,202.5781496900964,201.3535517435487,206.18438152880896,204.51831330309992,203.47885370123527,196.940135878236,194.6760059020859,205.04402952618207,210.8090784626647,230.47358441829573,223.43485076167687,222.5856379041106,219.07054634503848,225.91266466400705,236.19335455368733,239.48607737706638,228.01959743995275,236.419852967531,241.5532401850822,232.98901757537251,230.48686634528045,230.62816384509003,228.3534050761242,232.66892394083092,,,,,,,,,,361.2311667277474,324.7659180354586,277.2158511459059,243.83714887764333,210.55646171263513,144.3743583281912,77.06034723906302,46.21758095858338,,168.48956734893702
9,1990-03-29 16:02:21+00:00,185.65355720829572,188.4154599649422,189.14503753072705,189.54573962171605,187.48252338618101,193.61143397120185,189.91985914361655,196.02009840786204,196.0546373982449,198.04417117824696,198.93452157232286,197.05219998724664,193.43939130682955,192.87666949516108,197.7359555467717,204.13610977359303,198.9968945969164,206.9007238100786,208.0241123537935,212.70332924757133,215.12342865873484,218.0578892803367,228.0096732341457,221.4196458091528,211.72444130921173,204.53312471400642,196.53250021462304,199.75860291272244,198.73096661729784,194.2438639586705,196.82139730829687,200.20483991822996,201.96975328727086,213.02914952761927,226.86279373348512,231.50417999671066,228.27349068017668,216.00790617398795,212.13948567484408,209.87266479162224,204.39002584700467,199.54323678567832,201.93977565121295,208.8781431283607,208.88168781739992,195.0487365253055,190.73168358910013,189.15102623855722,191.34191951961327,191.4397521514518,199.81987387594634,207.71957144802462,215.8381448663449,219.84983434681763,207.57921445663808,205.6328396629961,202.34611965404883,199.73419110389185,193.51962710966936,199.92613157223798,207.08085182266075,199.70029989845287,199.6005553678099,201.7408925180369,212.65987387078545,225.25411934556664,219.37681419962976,219.6774018090191,217.66074109478473,220.3135080546428,217.10684468007685,218.39120707340973,212.1609727431052,214.04037981995117,209.4198545371056,206.4388191096882,208.57957349694027,203.889182394084,199.53509196507923,203.59457984210832,192.8683766238315,192.80612909085775,202.52047622241656,193.22068977583862,196.53146114987976,197.67467592855633,192.7412378807816,201.5024529219707,210.86989177201787,224.4240228501911,221.664083078246,216.562045236161,217.33065747260264,226.4771578536854,227.42135552135306,231.1431836185866,224.49278102435764,230.29763880813357,235.68932002102065,229.30317676859133,232.3665849212014,223.15940369793654,226.95033458729154,234.04829827809266,,,,,,,,,,353.84572804332055,311.35003239400726,262.234140536707,234.3266189314346,190.56669522325063,136.47968875829764,72.71266556818597,43.55505606952933,,166.06200905631746
