,dates,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0013,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043
0,1999-08-21 21:47:44+00:00,132.9826035558897,123.42645346719267,125.38067439523866,121.1259509990237,118.40701214748256,119.95269676024628,127.40517651654864,147.69115408952948,158.5879559016204,149.83031446395125,153.7457511949962,152.8537754207442,146.2976188046512,154.65484994016052,156.42864314417017,158.60075343925286,150.9030340348414,143.15079423346924,131.94733504527858,134.69056613532751,137.30788699554344,120.12314927425955,122.74750876041256,134.88019939164676,134.64967358954837,129.2566497682751,110.18742043884346,123.99479526800806,131.1842600523468,121.10992576166775,115.61049635860101,112.68584586961849,109.31609332948551,106.55811949085265,112.21567942652766,113.22429480314102,101.2648046549331,101.31821481085122,110.03398271978251,116.39195423646049,100.83083050069715,94.21583445613584,94.15607330935792,109.62060293758189
1,1999-08-28 21:53:59+00:00,137.211486459643,122.00173294711774,121.15087163602935,126.37903366831414,121.40514496839758,119.37137171335087,131.32353752519697,148.06044096408988,161.7117800810297,154.56314101469556,153.43848263231942,157.57431020027724,154.70144694345967,159.21802217448263,157.49725279222693,160.3223564606008,159.14155847992757,149.3885357003044,139.6580513199683,139.8009412169843,139.87952516921686,131.68692939671146,131.68002069878747,147.80054797200117,143.29889708922613,135.87262221088363,120.50480050353913,131.37393989193336,136.4411590916577,127.46500237146584,121.030290748119,112.67874203506231,106.60104646955678,108.77577947223126,117.94246877793425,119.64256096934342,101.67498742084852,103.92157258404914,115.72234821914712,122.67009030122779,109.98903430173006,103.27905536766163,103.25022254361112,113.76450423947685
2,1999-09-22 21:47:48+00:00,144.63374399758408,121.01991586225184,125.42648602217196,129.1504552529706,131.49911940115422,119.81296052106839,148.6893966646831,173.7635904915573,178.27587099002966,165.93856748392042,167.69860488817608,164.26859564035115,164.53039229849983,160.1773522318473,161.02971084682605,165.59812541350345,150.15022696648268,149.9994606161453,152.40375406714526,142.38418746355714,137.2896956394222,132.29675579803893,141.66580721711097,141.66571039144526,147.61497745420095,139.2389671694185,126.09150763708406,141.99562925663804,152.1850434384112,138.1275008883991,141.88911900203325,128.1909541556797,110.59357081561703,121.48081663604347,134.61460920396237,123.56752096888988,111.9814168312254,114.47906950206352,120.47388945735325,118.44047591020392,110.021879150731,104.95172536017233,111.34552440853042,124.66838188381571
3,1999-09-29 21:53:40+00:00,134.64522818769683,119.48489767475418,118.07378658915499,119.32261173814484,120.58578387439408,119.71254764556583,142.12075161825442,162.52147589757232,176.21783797175007,159.16597847568917,159.63268755241674,156.58605077628664,153.29940362435406,148.23233188507376,142.63915545134037,152.1611864986231,143.76749274916628,142.21707418466715,140.94235832553633,136.6864290008258,128.34584880570608,128.0887231267559,130.0164821900569,133.54448413699635,135.554763933041,128.73860856100765,111.12599567070563,125.60369436128776,137.16741690303385,133.2299075273873,134.91395648309125,120.0518088917869,111.42928373356618,115.79850939929622,123.64943304498547,118.07923549750785,107.97033515282091,111.39554401375908,112.05090085881932,113.4591596465936,109.0176870994164,101.86927041886649,106.02346225663608,110.99682826691416
4,1999-10-24 21:47:44+00:00,140.9732073309758,123.98507445988221,121.817640226346,127.19339508633082,130.47466741391577,139.92954456179552,154.60683276911513,164.95833108619496,178.81293577013335,177.77426434678299,173.54204675359372,165.23961076136712,153.54638605623535,149.12307230700847,152.41213841100574,159.67403084004619,153.35744010582587,150.31769204244674,142.01183622367685,142.5324486613227,141.8027033945457,132.18098660470412,131.6712963374596,138.5213549021118,145.7444881602293,132.63182749285497,118.8340210895699,126.0579532722431,137.58064191940517,138.22920465340775,135.71343931259366,122.98844337825984,107.3644364301737,106.88254354923247,118.65770665630056,117.67659845723468,107.94063055155557,117.18529388792898,121.58830295864867,117.66230119186288,106.37746610321581,103.30031879545977,105.91681131077495,109.85481516007812
5,1999-12-11 21:47:48+00:00,138.8346625357597,126.01359547271305,119.3254283990986,114.71403132451212,119.18822469650713,129.41705801564132,142.37903513584072,153.74181959786787,174.6120847895535,165.7150789871822,163.23646347201674,159.72189636683183,154.97241182237303,152.87271537295516,146.52326569881637,153.97780699582455,144.61134585348157,139.68079431590047,140.84762383340453,138.47066288597122,129.87440569021066,126.80592101572567,126.47349691868446,129.13906516584132,135.68156099135845,123.650082083804,108.76559418381645,118.90242708188845,135.639819822808,135.99128473986366,134.9609978784278,122.486392561564,117.82928788092215,116.25157742625446,124.00069668517871,118.11143276675666,109.32795522792964,112.44327803516832,109.76999098579937,113.9580699937709,104.36222279971823,103.20956541136171,101.47245974141966,108.96401858564118
6,2000-01-19 21:53:49+00:00,142.57106325231135,126.70646844891755,122.40792726863391,126.0464016647825,126.93952859649072,134.19955912367558,148.04916029647003,166.03286128799212,185.18400074034057,183.75460614768704,176.9208192615234,173.19103600840356,170.203032767688,168.70778991099283,163.47515412769783,167.3461216891561,158.0521445446261,142.76628929185193,140.8340763983825,138.49714299157498,132.8605654769816,130.0707590739135,133.76638826067028,134.9909479639834,138.27474286963886,127.49924034061634,115.88891115789043,128.0261492631508,137.72387294594125,132.85300344489045,134.29203901455992,127.11712213525065,117.97805123019248,115.66587468570347,127.82815219222009,119.62978109688584,106.76351667826697,109.59714664836314,104.01316056297294,107.93590696160096,109.10963394627882,107.57749865987,109.14922917158538,114.58642883643066
7,2000-05-03 21:47:07+00:00,146.06668350012495,130.28153827739868,130.94896005379982,125.52161347547789,126.0705141597854,132.5925487126003,144.8808966937353,157.059306277954,174.40217341327266,165.88712911799752,159.94820492056505,155.0490838029675,159.25127855355,149.30397440536888,159.54231058029418,160.1669916795922,150.98361635840203,139.7083206772601,140.49556869549775,138.25755611484317,146.3763270214153,141.33467967637,129.32940767793565,131.66866849309136,132.32770767708092,124.48762477722757,108.12844702180975,121.52667235631887,130.8930197936351,136.81748887083347,129.44233727643305,127.93075025123734,119.17832897754602,120.94783495668693,121.52175483002732,,,,,,,,,
8,2000-05-10 21:53:10+00:00,119.72410290778204,109.10548186714509,105.21674788012457,104.5399595944025,114.96204983179351,122.78657795503166,131.41167665223452,145.38147335878827,166.51558621169394,162.72397628232886,157.90844907024166,153.40462612047963,144.0997452965943,142.83294253420544,145.54044785763386,146.1333718371788,139.49578649508376,125.74799452754822,123.7939636201014,130.65211349357423,133.0934595684003,136.35732671704574,133.62552795909812,132.03447830288945,133.17410200223233,120.69308155070247,101.8274319636469,112.16097001346087,121.0771196481283,114.31411088755699,121.07176933769566,107.53263645686634,89.88552941791271,91.06012971900255,98.71485112580329,95.41981044664419,83.31427048285478,87.33463986552245,92.61328211785994,95.1977018016541,93.25193327304741,86.48633752370958,86.20778303017677,100.81076518504935
9,2000-05-19 21:46:55+00:00,124.4974571721427,103.75816799049845,100.11545779457559,106.06403881172548,122.68426652421043,134.2223683589716,144.95479138887546,159.37244865933658,181.94672614228463,172.86567879209937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
