,dates,usa_CA_0092-0000,usa_CA_0092-0001,usa_CA_0092-0002,usa_CA_0092-0003,usa_CA_0092-0004,usa_CA_0092-0005,usa_CA_0092-0006,usa_CA_0092-0007,usa_CA_0092-0008,usa_CA_0092-0009,usa_CA_0092-0010,usa_CA_0092-0011,usa_CA_0092-0012,usa_CA_0092-0013,usa_CA_0092-0014,usa_CA_0092-0015,usa_CA_0092-0016,usa_CA_0092-0017,usa_CA_0092-0018,usa_CA_0092-0019,usa_CA_0092-0020,usa_CA_0092-0021,usa_CA_0092-0022,usa_CA_0092-0023,usa_CA_0092-0024,usa_CA_0092-0025,usa_CA_0092-0026,usa_CA_0092-0027,usa_CA_0092-0028,usa_CA_0092-0029,usa_CA_0092-0030,usa_CA_0092-0031,usa_CA_0092-0032,usa_CA_0092-0033,usa_CA_0092-0034
0,1984-04-18 18:01:41+00:00,248.9436059496853,220.90413177374904,221.19713804461722,210.7350974558606,208.29464455420333,213.1584896535344,213.33722465763566,211.54605666145403,219.25358899420536,218.2418433041072,223.16641602734356,220.48697242990056,216.98952131753535,216.0211666680848,215.92139038232378,225.09914414199466,223.34113865750803,221.16752072455336,211.83818228985072,213.34703642336794,216.1865494389748,216.186222490303,217.73654575590626,212.60330445727348,207.77518818414433,218.45438117937115,215.64716222352493,223.3631997387877,216.4081938159098,221.70201242277946,215.5408303547595,213.3240477117303,203.9216926688937,185.93761009055936,204.21132213805348
1,1984-04-27 17:55:28+00:00,244.85186580852647,220.50184312952393,215.2605754507119,206.53467179396418,204.00388113930956,212.9361991493892,205.95588770243359,212.03211263961805,215.20717321452943,212.82617722207823,214.84985937665144,206.6353971181374,211.08301014881715,214.86257910619574,228.04019780155787,233.7669319457611,234.22110922100745,234.2634813821105,218.50450209845252,223.2571889824597,226.22134186576278,221.96479027521636,224.6422963065007,219.54935486258032,216.15794519638396,218.2301601779242,224.22517224778747,225.5406146441155,213.15646874962786,217.50192271846385,214.7730706089901,216.05047511252113,198.731474548263,179.73149336675797,205.86818869928896
2,1984-05-04 18:01:45+00:00,246.1746354211118,222.56533100435695,222.2105643005623,211.8942418753957,210.06234531703828,215.53082692667002,215.60876133195637,218.70361806875758,226.4157486424325,224.4733404474195,222.3094351649218,217.98768911740885,213.79460231053787,214.3959828359611,216.99942506125774,224.4819133179092,231.07014671241276,224.7153786118231,222.97666348693363,223.56915967618067,218.88239729247235,221.5082010696376,218.9801291579969,215.36536200092314,214.34447524434665,218.21806489232068,221.66064992192958,226.92792771734347,212.65638813016528,215.55348885001914,212.2646944365918,212.0842144620694,217.16429936439604,193.69330960592714,207.0684758244623
3,1984-05-29 17:56:19+00:00,234.12967572001313,221.81355358064332,213.6324019472692,210.90555061174354,206.44141081329963,212.65762632690306,212.0731978022247,212.19136999439684,223.7125464805391,224.69357610020208,219.1140676841677,212.7240643280658,211.246707382281,212.36048581968709,214.52841994744185,225.15629296379475,224.8216883817202,220.39951354615974,213.07873903155152,214.40576854883153,214.2422168243523,211.35947136855748,216.00706855623488,212.44154902120238,206.89451102343304,217.69881637476348,215.6386904970163,227.82349682869514,215.34154490083927,217.53422401715804,215.56539842593958,206.70393624997905,215.04250550779926,197.77043117658332,208.38851791009927
4,1984-06-14 17:56:37+00:00,238.8318738828664,215.52351229210777,209.27742296436435,211.5382143128593,209.1648220917187,216.5714901240069,215.7210333057522,214.79788623174449,224.84229352727925,227.83250962726393,221.32496483890083,214.91028608853742,210.67376390162894,214.71065286081046,220.1688438770986,227.4973751446553,228.10017941411402,226.0651806947433,224.3658961716179,,,,223.42564134088704,217.7102198129971,195.90789429080155,,,226.57830761283458,207.32567751562334,223.23618707597976,222.26409159794804,218.7688925342115,226.67613978786417,204.41933555909424,210.6364960092375
5,1984-10-27 18:04:31+00:00,252.9324881330532,221.1748227892714,217.9620401501948,207.7282347821731,205.13412707192222,210.403941778462,212.35853008245738,226.8695075175907,229.38460509090254,234.56639488182327,228.00337935505328,233.32984239370205,232.22165111494937,222.61731839356196,225.5288400063631,231.43765369084807,229.82058067329186,233.76653009859228,221.8947969167138,229.5165006029037,222.07558956230648,227.00768208248064,221.11196190977645,222.53252781745914,218.6910496330603,219.44122751431914,224.50622003149027,227.65394943131446,212.81940949644823,226.69844914570348,215.09267932534922,214.55333571589648,208.4213293459929,194.84481194419175,211.78508104793156
6,1984-12-14 18:04:35+00:00,243.8972964500871,218.75656631293472,220.05389718284047,213.0488252839674,214.31780022754907,215.1820161754252,213.45462013500233,212.971780971523,222.44561510791584,223.52409369087582,224.94568671489665,223.7930848200267,215.13033875013693,217.79926312539973,221.4260978688281,229.4005633068108,230.59658721952644,225.36117590684248,213.37858054026682,221.46269041927533,215.05026209330111,219.51461947963105,218.85776015335517,219.6422015284717,210.0885863827775,211.94329275473163,212.90522543437532,229.81160483625993,216.88285843501927,224.5444191525568,223.49192955861827,218.0720329047581,214.57175991432828,194.3044877880591,213.5231781018445
7,1984-12-30 18:04:44+00:00,251.50864697931672,236.00112523966018,225.4683595706198,225.48302255435297,220.4069575854789,224.60526323005308,221.8345111655042,224.44861278554396,231.9956247127478,235.18077056858385,228.66137585681872,226.54937816549406,224.22580197409317,227.05462830599444,231.34664795494382,235.7753140102366,237.75091176904925,237.5132082238695,231.3817261193901,235.22746747847154,235.96838960291663,232.2398816665913,237.17432794446609,232.23942710902048,222.36126357119954,225.08003287501103,228.25066802235463,235.43365536229635,227.59562430011712,225.28167385084933,225.73171405991198,220.12762376786543,215.0619501531102,195.80599079108597,218.51288068865836
8,1985-01-08 17:58:37+00:00,239.14033559580162,,,,,,203.70329760491418,207.06726705403568,215.2316486807346,217.9334217951947,219.8009736957106,204.18770723130848,211.78455627937598,211.90911475174215,215.3455843141232,218.58125793673454,218.1283335785804,,205.12182883274403,209.34712563342853,204.0853332822478,209.84837759631552,210.57532153805164,203.72644297467158,205.0109449006542,209.02470388464747,206.40043918174277,212.83984275219038,202.89514141369773,208.27021591862376,208.20077997156505,207.99087147374203,205.01796640500004,188.2662661936889,203.52634099835728
9,1985-01-15 18:04:51+00:00,249.02541288987183,238.64136907656683,230.42339655116575,224.5016665291404,220.8639339988901,224.4872961387271,223.08684796223582,220.58917668245195,230.6102591787031,230.31964071238,228.91236785219886,238.788287957313,232.83763981112395,225.44796375531382,229.219491247714,232.2654568862509,236.38655643937713,231.87686730874316,223.10151103348653,230.35464926267042,229.14588361465476,226.9138459385981,230.6865840462214,222.0407407106408,217.57823995313254,226.48855481928337,229.82361177459086,234.92761503970362,225.8685011059286,226.65025725202298,226.56966710485176,219.59551439205362,212.1691442915051,188.61298454138162,217.14859668091847
