dates,satname,sar1295-0000,sar1295-0001,sar1295-0002,sar1295-0003,sar1295-0004,sar1295-0005,sar1295-0006
1984-04-13 09:27:31+00:00,L5,216.01,230.75,235.75,219.04,179.15,208.19,209.83
1984-04-29 09:27:29+00:00,L5,280.82,195.77,197.17,204.05,359.42,284.03,316.21
1984-05-06 09:33:51+00:00,L5,215.16,230.06,239.60,218.81,177.98,202.75,209.57
1984-05-31 09:28:23+00:00,L5,,,,,,,
1984-07-18 09:29:10+00:00,L5,223.38,231.24,239.31,223.15,185.73,211.13,216.98
1984-08-19 09:30:15+00:00,L5,219.86,224.86,235.98,219.92,183.41,210.46,214.86
1984-08-26 09:36:33+00:00,L5,194.36,208.53,237.92,228.58,184.36,192.74,192.29
1984-09-04 09:30:25+00:00,L5,208.28,225.18,238.54,218.89,181.81,204.85,202.45
1984-09-11 09:36:38+00:00,L5,205.44,229.65,234.44,218.17,188.23,212.62,199.12
1984-09-20 09:30:28+00:00,L5,286.08,311.45,443.20,224.04,90.56,269.92,286.01
1984-09-27 09:36:39+00:00,L5,209.21,239.10,246.80,224.20,178.76,205.75,203.97
1984-10-13 09:36:37+00:00,L5,205.31,224.11,240.81,222.86,182.13,210.00,197.07
1984-11-07 09:30:17+00:00,L5,195.89,220.65,229.39,211.69,175.08,208.49,192.37
1984-12-09 09:30:22+00:00,L5,177.68,233.19,247.99,226.97,182.61,202.16,169.92
1985-02-02 09:36:56+00:00,L5,185.19,222.01,243.37,227.71,183.81,208.17,179.50
1985-03-31 09:30:43+00:00,L5,206.78,228.52,235.33,218.06,176.02,205.52,196.51
1985-05-25 09:36:39+00:00,L5,212.06,218.06,217.79,210.05,178.37,197.33,204.80
1985-06-19 09:30:26+00:00,L5,214.41,215.07,220.96,206.95,174.83,196.96,209.60
1985-06-26 09:36:35+00:00,L5,218.48,222.41,233.04,211.50,176.30,200.96,212.43
1985-07-05 09:30:21+00:00,L5,215.79,225.12,242.74,215.74,182.12,204.94,211.19
1985-07-12 09:36:29+00:00,L5,217.79,227.42,235.06,219.20,181.13,206.93,211.44
1985-07-28 09:36:22+00:00,L5,218.50,230.77,235.67,218.02,187.74,209.24,210.82
1985-08-06 09:30:06+00:00,L5,207.91,223.38,223.14,198.24,174.77,196.40,200.86
1985-08-22 09:29:56+00:00,L5,220.39,234.73,243.04,218.45,186.57,200.26,212.50
1985-08-29 09:36:02+00:00,L5,216.55,222.91,235.54,218.37,185.13,207.87,212.97
1985-09-14 09:35:49+00:00,L5,216.00,225.86,237.22,221.26,183.82,205.65,209.83
1985-09-23 09:29:32+00:00,L5,215.32,226.12,243.16,226.24,183.65,212.63,209.68
1985-11-10 09:28:57+00:00,L5,198.03,225.13,244.89,220.93,181.11,206.77,186.58
1985-12-03 09:34:43+00:00,L5,187.17,222.27,237.09,218.81,185.70,209.83,188.80
1986-01-04 09:34:08+00:00,L5,190.08,214.31,226.05,222.94,191.60,207.01,179.86
1986-01-20 09:33:48+00:00,L5,183.01,234.15,233.50,216.75,184.14,195.19,180.84
1986-03-18 09:26:22+00:00,L5,212.19,215.29,233.25,210.87,178.62,208.67,207.60
1986-04-19 09:25:41+00:00,L5,214.51,229.24,236.73,217.41,190.30,202.05,209.64
1986-05-05 09:25:17+00:00,L5,216.19,227.46,231.67,216.48,188.72,201.14,210.46
1986-05-12 09:31:17+00:00,L5,213.93,230.52,239.21,220.04,176.97,199.00,209.43
1986-05-21 09:24:51+00:00,L5,217.13,227.33,231.73,219.20,182.72,200.82,211.57
1986-06-29 09:29:50+00:00,L5,220.38,232.10,48.89,297.96,188.31,208.30,205.73
1986-07-08 09:23:21+00:00,L5,225.58,225.84,235.49,223.89,192.05,204.28,221.66
1986-07-15 09:29:17+00:00,L5,217.75,225.41,235.20,211.52,172.64,192.15,209.84
1986-07-24 09:22:47+00:00,L5,215.46,221.04,226.65,208.29,173.52,201.06,209.66
1986-07-31 09:28:43+00:00,L5,214.58,222.18,229.16,213.36,178.02,196.83,209.58
1986-08-09 09:22:13+00:00,L5,223.97,235.18,245.17,221.46,179.18,201.55,217.45
1986-08-25 09:21:37+00:00,L5,219.76,231.33,239.06,223.91,189.99,207.15,214.30
1986-10-28 09:19:29+00:00,L5,191.78,225.88,237.00,220.61,188.07,200.39,182.04
1986-11-04 09:25:25+00:00,L5,56.66,64.45,113.83,264.34,129.79,335.88,-43.98
1986-12-22 09:25:33+00:00,L5,212.62,311.66,236.37,218.39,237.93,17.13,360.62
1986-12-31 09:19:38+00:00,L5,188.05,225.27,240.84,224.76,185.30,200.89,179.68
1987-01-07 09:26:01+00:00,L5,185.62,225.60,237.25,220.67,186.61,201.15,183.58
1987-02-01 09:20:35+00:00,L5,185.07,222.35,236.37,216.83,174.07,196.07,181.82
1987-02-08 09:27:03+00:00,L5,198.25,221.49,236.12,224.90,186.86,204.17,183.33
1987-03-28 09:28:52+00:00,L5,210.63,230.93,237.46,213.99,177.33,201.43,202.11
1987-04-06 09:23:00+00:00,L5,215.27,224.12,235.42,224.42,185.45,205.80,209.81
1987-04-29 09:29:54+00:00,L5,204.92,210.67,222.38,206.01,175.24,197.77,199.81
1987-05-08 09:23:59+00:00,L5,206.84,234.48,252.51,227.98,174.50,194.17,198.53
1987-05-15 09:30:21+00:00,L5,206.18,225.61,231.80,213.17,175.00,198.26,200.83
1987-06-16 09:31:07+00:00,L5,214.27,222.30,232.75,210.49,176.84,196.73,209.50
1987-06-25 09:25:08+00:00,L5,220.99,230.18,242.54,219.22,182.82,203.88,214.68
1987-07-02 09:31:27+00:00,L5,223.95,231.88,236.64,219.26,186.93,205.58,216.48
1987-07-18 09:31:44+00:00,L5,224.57,232.44,233.44,213.88,179.54,207.45,218.59
1987-07-27 09:25:49+00:00,L5,220.87,227.95,236.62,223.05,185.61,207.55,215.23
1987-08-03 09:32:13+00:00,L5,219.12,235.00,251.81,223.40,176.82,199.18,209.85
1987-08-19 09:32:41+00:00,L5,219.40,228.47,240.80,218.95,186.13,203.94,212.22
1987-09-13 09:27:09+00:00,L5,212.05,222.94,239.66,222.57,185.50,208.35,206.20
1987-09-20 09:33:30+00:00,L5,217.12,226.41,235.30,222.05,185.75,209.69,209.77
1987-10-06 09:33:50+00:00,L5,203.46,218.23,228.03,212.64,177.05,198.09,195.01
1987-10-31 09:28:04+00:00,L5,198.62,231.68,241.69,223.39,176.77,205.68,194.67
1987-11-07 09:34:26+00:00,L5,198.11,223.05,234.41,222.56,188.31,210.44,190.00
1987-11-16 09:28:26+00:00,L5,186.47,233.90,247.63,227.47,176.53,203.70,181.16
1987-12-02 09:28:42+00:00,L5,184.83,230.86,242.63,227.82,180.94,196.61,180.92
1987-12-09 09:34:58+00:00,L5,183.12,250.27,247.68,257.06,214.51,264.66,169.81
1987-12-18 09:28:55+00:00,L5,169.27,233.39,241.83,216.35,156.52,176.22,166.09
1987-12-25 09:35:13+00:00,L5,176.73,231.35,244.75,224.53,176.08,194.81,178.52
1988-01-10 09:35:29+00:00,L5,182.55,241.99,255.24,231.88,171.13,199.70,177.85
1988-02-11 09:36:05+00:00,L5,188.28,233.41,248.81,227.04,183.99,201.43,183.06
1988-04-15 09:36:38+00:00,L5,223.79,219.65,231.30,224.38,194.57,220.24,220.13
1988-05-01 09:36:45+00:00,L5,213.43,217.56,243.96,218.91,178.57,203.88,209.47
1988-05-17 09:36:55+00:00,L5,206.82,219.07,224.87,217.88,186.55,196.53,195.31
1988-05-26 09:30:48+00:00,L5,217.50,221.64,233.58,213.63,185.37,206.10,212.35
1988-06-02 09:37:02+00:00,L5,197.83,229.65,237.65,210.12,161.31,183.24,184.62
1988-07-04 09:37:12+00:00,L5,220.37,230.50,230.62,213.89,178.92,207.12,212.25
1988-07-13 09:31:03+00:00,L5,218.64,222.39,237.51,219.45,185.59,208.54,213.71
1988-07-20 09:37:15+00:00,L5,204.86,223.80,229.10,210.92,177.46,198.09,195.80
1988-07-29 09:31:06+00:00,L5,211.60,227.32,231.52,211.48,172.18,198.10,206.47
1988-08-05 09:37:16+00:00,L5,220.31,222.61,226.63,210.91,183.05,211.55,215.22
1988-08-14 09:31:04+00:00,L5,210.35,218.80,229.78,222.96,187.86,211.40,205.44
1988-08-21 09:37:17+00:00,L5,219.13,219.56,232.25,214.22,182.62,217.21,215.84
1988-09-06 09:37:19+00:00,L5,207.57,230.81,232.46,217.20,180.57,210.09,201.59
1988-09-15 09:31:05+00:00,L5,217.81,222.99,231.89,221.40,187.66,206.61,211.91
1988-09-22 09:37:13+00:00,L5,209.12,233.65,242.70,219.89,175.45,204.04,202.94
1988-10-24 09:37:05+00:00,L5,204.41,222.60,232.29,223.25,191.76,219.59,199.08
1988-11-18 09:30:56+00:00,L5,197.52,226.80,242.37,221.86,188.07,214.50,189.53
1988-12-11 09:36:57+00:00,L5,176.03,231.48,243.30,226.48,175.15,195.90,167.97
1988-12-27 09:36:51+00:00,L5,176.60,227.28,245.49,222.90,178.14,192.68,174.46
1989-01-05 09:30:40+00:00,L5,184.39,229.16,239.16,220.45,175.96,199.64,179.48
1989-03-26 09:29:17+00:00,L5,214.59,226.37,238.35,221.01,184.98,211.09,209.59
1989-04-02 09:35:35+00:00,L5,209.17,226.30,239.27,219.77,184.60,213.41,201.55
1989-04-18 09:35:31+00:00,L5,205.70,219.36,242.83,237.43,197.16,216.44,201.51
1989-05-20 09:34:56+00:00,L5,213.48,224.07,229.70,210.98,171.41,198.04,209.48
1989-06-14 09:28:10+00:00,L5,223.41,220.64,235.45,231.74,194.12,217.70,221.22
1989-06-21 09:34:19+00:00,L5,213.20,296.20,296.69,225.61,171.38,189.76,201.07
1989-06-30 09:28:02+00:00,L5,221.46,228.82,243.12,220.67,185.44,208.89,215.49
1989-07-07 09:34:03+00:00,L5,211.40,209.00,220.08,206.12,173.60,201.99,206.07
1989-07-16 09:27:43+00:00,L5,213.95,239.56,242.19,233.14,176.79,204.35,209.55
1989-07-23 09:33:45+00:00,L5,213.14,226.44,231.29,210.28,171.71,195.26,209.42
1989-08-01 09:27:23+00:00,L5,215.31,226.42,236.08,222.40,188.07,213.38,209.65
1989-08-24 09:33:03+00:00,L5,216.87,232.40,240.68,217.10,176.66,206.80,209.67
1989-09-02 09:26:41+00:00,L5,208.56,232.64,242.16,224.32,176.56,197.81,201.29
1989-09-18 09:26:08+00:00,L5,202.28,227.82,232.02,212.71,185.22,204.07,195.89
1989-09-25 09:32:16+00:00,L5,206.86,221.05,234.44,223.12,192.23,215.73,199.50
1989-10-04 09:26:00+00:00,L5,197.54,227.59,243.85,227.07,184.59,206.04,188.49
1989-10-11 09:31:53+00:00,L5,225.74,290.19,56.18,230.93,178.80,199.85,236.18
1989-11-05 09:25:00+00:00,L5,197.90,229.21,242.68,222.93,188.52,208.75,189.01
1989-11-12 09:30:54+00:00,L5,187.10,236.33,256.13,225.59,174.04,207.79,181.73
1989-11-28 09:30:28+00:00,L5,189.58,227.46,237.70,223.02,178.86,203.69,186.13
