dates,sar1295-0000,sar1295-0001,sar1295-0002,sar1295-0003,sar1295-0004,sar1295-0005,sar1295-0006,satname
1984-04-13 09:27:31+00:00,,230.75,235.75,219.04,,,,L5
1984-04-29 09:27:29+00:00,,213.26,216.46,211.55,,,,L5
1984-05-06 09:33:51+00:00,215.16,218.86,224.17,213.97,177.98,202.75,209.57,L5
1984-07-18 09:29:10+00:00,219.27,221.96,227.96,216.26,181.85,206.94,213.27,L5
1984-08-19 09:30:15+00:00,219.47,222.54,229.56,216.99,182.37,208.11,213.80,L5
1984-08-26 09:36:33+00:00,213.19,220.20,230.96,218.92,182.87,204.27,208.43,L5
1984-09-04 09:30:25+00:00,212.21,220.91,232.04,218.92,182.66,204.39,207.23,L5
1984-09-11 09:36:38+00:00,211.08,222.00,232.34,218.83,183.59,205.76,205.88,L5
1984-09-20 09:30:28+00:00,211.08,222.00,232.34,219.41,183.59,205.76,205.88,L5
1984-09-27 09:36:39+00:00,210.81,223.90,233.95,219.88,182.90,205.76,205.61,L5
1984-10-13 09:36:37+00:00,210.12,223.17,234.51,220.27,182.80,206.29,204.54,L5
1984-11-07 09:30:17+00:00,207.72,225.42,237.90,221.28,182.44,207.00,202.39,L5
1984-12-09 09:30:22+00:00,204.38,226.28,239.02,221.85,182.46,206.47,198.78,L5
1985-02-02 09:36:56+00:00,200.14,225.25,239.47,222.30,182.24,206.14,194.62,L5
1985-03-31 09:30:43+00:00,194.17,225.70,239.38,221.46,179.93,206.87,187.07,L5
1985-05-25 09:36:39+00:00,195.43,225.44,236.12,220.70,180.20,203.30,187.68,L5
1985-06-19 09:30:26+00:00,204.61,220.92,229.36,215.69,178.26,202.00,197.60,L5
1985-06-26 09:36:35+00:00,207.38,221.21,230.10,214.85,177.87,201.79,200.57,L5
1985-07-05 09:30:21+00:00,208.78,221.87,232.21,215.00,178.58,202.31,202.34,L5
1985-07-12 09:36:29+00:00,210.07,222.66,232.61,215.60,178.94,202.97,203.64,L5
1985-07-28 09:36:22+00:00,211.12,223.67,233.00,215.90,180.04,203.76,204.54,L5
1985-08-06 09:30:06+00:00,213.96,223.84,230.47,212.22,178.91,202.29,207.21,L5
1985-08-22 09:29:56+00:00,214.68,225.05,231.86,212.91,179.76,202.06,207.79,L5
1985-08-29 09:36:02+00:00,214.87,224.84,232.23,213.46,180.30,202.64,208.31,L5
1985-09-14 09:35:49+00:00,214.97,224.93,232.68,214.17,180.62,202.91,208.45,L5
1985-09-23 09:29:32+00:00,215.00,225.03,233.56,215.17,180.87,203.72,208.55,L5
1985-11-10 09:28:57+00:00,214.27,224.75,234.35,215.41,181.29,203.83,207.73,L5
1985-12-03 09:34:43+00:00,212.20,225.10,235.96,216.14,181.91,204.87,206.39,L5
1986-01-04 09:34:08+00:00,208.77,225.29,236.09,218.25,184.12,206.26,202.33,L5
1986-01-20 09:33:48+00:00,205.30,225.96,235.93,218.00,184.42,205.08,199.27,L5
1986-03-18 09:26:22+00:00,197.63,222.88,236.32,219.42,184.14,206.68,192.23,L5
