,dates,jap0344-0000,jap0344-0001,jap0344-0002,jap0344-0003,jap0344-0004,jap0344-0005,jap0344-0006,jap0344-0007,jap0344-0008,jap0344-0009,jap0344-0010,jap0344-0011,jap0344-0012
0,1984-07-02 01:16:02+00:00,190.27329926289926,162.28106602597873,136.94186221450363,137.20051466800666,132.76474189366888,121.47991873742943,122.45764895922173,128.34685938190427,135.2261006426955,130.41326689644143,130.06817554294844,147.9731077723985,140.90819083187031
1,1984-07-18 01:16:19+00:00,178.3578425623631,152.62518385288388,131.9834226177075,117.72132641710694,122.35074055443872,119.63319742292369,111.99882911557218,117.05541796253839,126.37821700557544,123.54653614109749,125.82095596253797,139.75089679762726,134.41891175477207
2,1984-10-22 01:17:34+00:00,173.664190180321,157.13712070026983,139.33344234079246,130.40017715530377,127.80747796436378,130.02347773504707,135.56222639956212,130.112965384159,133.94020496862245,128.1835591967412,134.11658483594195,136.7789179815859,129.65764615040138
3,1985-05-18 01:17:38+00:00,210.6721587750486,155.94834632610846,149.02333310064373,140.5423851878009,138.11440185903274,131.23391748280494,130.58255032130012,135.24729090279695,136.67994030502243,136.4222820986006,140.43646173810538,152.6120033350217,143.96888181522593
4,1985-10-09 01:16:33+00:00,207.98916731375732,174.26991023331755,151.4392911852139,145.96775347159434,146.1889588336718,151.02958487748052,159.92764220840456,154.70151516306905,161.08367001817356,154.61257809578746,160.40953126928264,170.64136167869196,163.232924889731
5,1985-11-26 01:15:51+00:00,216.24058842334824,186.21203928207717,163.07592732243452,154.71311539066173,159.37838342320572,154.2760542785068,162.38759492182885,164.80756744767098,167.13291840535726,161.17822070485641,163.63720778882657,178.40079017278302,170.03353741733844
6,1986-02-14 01:14:14+00:00,205.02889088222975,171.3538260269762,138.83166825080596,132.52704192924517,133.0008851269351,130.70917121965698,132.2305448653185,136.87723377167595,136.27951634135187,134.19588143046994,140.18459962432243,148.16631696913055,137.73792247414252
7,1986-09-26 01:07:44+00:00,168.58476780543242,145.49252043706002,127.0594086490805,126.58960737139441,123.91603993142697,121.71681722855341,120.49374734274258,124.60547610909128,122.77839154187501,120.97345661464374,133.79722792167195,150.22414884302412,144.52444978560925
8,1987-03-05 01:09:00+00:00,220.66529972431857,192.90758765788541,174.07861994916277,153.96377104973172,151.61591708534007,146.26533776440598,150.14676269455862,148.3028910865017,157.61742283283044,151.65769603897226,154.67480301394238,164.16441811482417,158.4581062447831
9,1987-05-08 01:11:08+00:00,225.28816227114035,189.13357654167714,169.3880056176274,160.8144532836009,161.12214242153382,155.0423666703367,152.57649986572184,157.85843683106555,154.89303573069031,152.7359613081164,157.25708843941752,170.93003662969545,160.9638646755866
10,1987-08-12 01:13:28+00:00,205.25362319567606,185.02768168196417,158.71185272533427,149.7798591559889,147.95005728980254,141.30296147555828,145.78588640101947,142.1320499422025,151.36288182297915,147.14485114498802,154.92242443366587,165.06840629341139,163.95203705036704
11,1987-08-28 01:13:55+00:00,205.34588065098737,183.5403432366811,168.47980797000025,151.66705362791367,145.2380536438131,141.7218654755849,146.04081327844537,151.1687140669064,148.72573291438812,149.51766687970346,160.26320729396275,167.10570942683432,153.87445252151127
12,1988-11-02 01:18:08+00:00,190.4545607768609,165.59919937270587,143.0517849446357,131.15007545097228,138.87761203573373,133.16265320459186,131.1029318127412,134.15491745650374,134.49865817792275,135.67637269277438,144.80250110516013,155.45175096415122,152.44809607419316
13,1988-12-20 01:17:51+00:00,264.924904263932,193.79038918210114,168.10751538218597,155.01970187606736,163.73110972465753,155.4650561960263,159.44240807524983,160.58137874306047,161.1863455761477,160.1021641286514,167.0316285099909,177.57347433076757,169.4209088876166
14,1989-01-05 01:17:50+00:00,251.95734676726806,202.8124427203147,162.47395869510228,155.93990388113218,161.73015852400815,156.17049896493253,150.08160862835882,158.84912761174002,160.37585098284666,158.79534565783808,163.72062645062903,175.14493506690494,168.00403900285613
15,1989-01-21 01:17:30+00:00,218.88066168241204,180.0316680456895,158.17725767407833,146.43164191435167,142.68384184971845,140.0708084212128,142.3287457397695,148.455860760721,148.4785617636183,146.27793796836937,148.7917652494619,163.32366987623445,156.8885999564661
16,1989-03-10 01:17:01+00:00,223.28963344990484,192.7890455238156,165.23507851339363,154.4478883468022,150.0775910831667,144.51140485908843,145.4593046687546,144.44660290213534,145.68302717937345,140.72329789120448,145.18023636006532,163.3047075882302,160.44192845990926
17,1989-04-11 01:16:40+00:00,220.0627254994396,188.69752234258402,157.94310975740973,147.7742245153377,140.7047885675625,148.1413075172702,145.81494598485168,142.2493520905227,144.62403133076236,145.2330807982964,148.79152544699642,156.9773524923986,155.59657750818448
18,1989-10-04 01:13:10+00:00,156.52664145215348,139.29814798390433,119.34872025097373,113.25493181538769,112.83635954663912,114.69533862769364,114.64482442637869,112.50795215130547,131.10593453207193,125.18401454325054,127.7419035439559,143.55137437264864,136.0630043524053
19,1989-10-20 01:12:25+00:00,169.4662402935379,151.79333415712648,126.54067372894566,117.54837961975338,119.10898537765016,125.3457551132006,119.15124688065845,131.74744161425164,128.07333440599325,126.21201707064017,132.46368075724627,148.08452006432015,139.44021553889877
20,1990-01-08 01:10:11+00:00,189.64024771095,159.35603728892414,128.582785077486,133.920432721592,128.27008703364868,128.87857086913337,133.11039577092188,147.89295001384167,156.0311260420348,148.06800028145304,155.45143236594538,161.37796398758863,155.92797008107826
