,dates,nzd0158-0000,nzd0158-0001,nzd0158-0002,nzd0158-0003,nzd0158-0004,nzd0158-0005,nzd0158-0006,nzd0158-0007,nzd0158-0008,nzd0158-0009
0,1999-08-19 21:58:52+00:00,183.6397825692735,172.45880368992383,184.6062463154246,167.80598629156458,158.5652376466329,,149.4201552070842,153.86642728572207,,163.07964486479375
1,1999-10-22 21:58:52+00:00,,181.01405121539307,192.9103387436951,178.07425373721327,172.66838902916584,174.98250675134392,,165.53007192227628,161.87912617793512,175.92856847082058
2,1999-11-07 21:58:32+00:00,181.91977955861302,179.6907829734118,,177.0785013920797,170.7659496639528,,163.8459674266812,151.96954048074494,146.47440352028056,164.49882503747605
3,1999-12-09 21:58:57+00:00,190.869291896587,187.12024215921056,,187.01955413576601,176.48373973375428,177.2311586701494,177.45661319458324,168.914403760892,163.9877082521203,176.06613603748173
4,2000-02-27 21:58:40+00:00,,196.5113256315743,202.7914272189147,,190.2638853828945,192.00984974193588,187.4176794784902,187.1029951190173,180.20351577634779,196.1166402223472
5,2000-03-14 21:58:35+00:00,,192.6697373618682,186.7338471897406,,181.4058234383232,,,166.74843264426195,161.90201021772532,180.8019444021716
6,2000-03-30 21:58:33+00:00,,193.03455748799314,195.82388484140722,190.88650393540863,184.6322603055099,170.87929139055018,,174.22123481419197,170.4421414097729,179.422359045093
7,2000-05-01 21:58:18+00:00,,193.09013492001364,196.7765650353668,191.91309456401657,184.24960785646857,180.82463052108494,176.1947725443681,179.68608472748932,174.28347903139294,190.80643509776826
8,2000-06-18 21:57:51+00:00,181.02863216329038,181.63655565088348,,179.103446663074,178.5888210663896,,166.81750306086974,161.05351930929587,,172.03215705867558
9,2000-08-05 21:57:08+00:00,188.37631026189686,182.60763797690038,,172.41625837318927,166.621802470341,143.05344795794053,157.51034626980515,152.8264987750217,155.17784694600422,172.55447173690092
10,2000-12-27 21:56:29+00:00,160.33770466768652,172.42954691253152,,168.71789893958794,165.25190550466908,,158.31321531749188,161.4615875743062,158.14347972451935,171.70216551797523
11,2001-01-12 21:56:06+00:00,188.5855334087505,186.45430832136006,,181.78903662501347,178.01284034555442,,165.84384737377738,174.22677586355059,176.71355886682045,178.9076148006856
12,2001-06-05 21:55:40+00:00,,190.70625042713812,,,176.47049639941417,166.0344858753486,164.99154505517154,161.44054034574526,156.84986967574832,163.65354899039696
13,2001-06-21 21:55:29+00:00,,190.7371481383325,183.90831856609591,,179.77305259383851,,168.46674557104836,168.8550766460434,164.68702905996062,174.73584266527737
