,dates,mex0204-0000,mex0204-0001,mex0204-0002,mex0204-0003,mex0204-0004,mex0204-0005,mex0204-0006,mex0204-0007,mex0204-0008,mex0204-0009,mex0204-0010,mex0204-0011,mex0204-0012,mex0204-0013,mex0204-0014,mex0204-0015,mex0204-0016,mex0204-0017,mex0204-0018,mex0204-0019,mex0204-0020,mex0204-0021,mex0204-0022,mex0204-0023,mex0204-0024,mex0204-0025,mex0204-0026,mex0204-0027,mex0204-0028,mex0204-0029,mex0204-0030
0,1985-09-26 16:41:55+00:00,,,,,215.4872480814052,221.53928645040088,,223.28182695080056,215.3972391682872,213.868317480701,207.49252797349985,213.72798049284256,218.47114234633173,,214.8453153657206,222.60058912136125,,217.45605297311872,224.77140641371378,220.64115497446545,224.62935591161133,224.99474557492468,222.32925840650034,,206.84719484124432,218.38277439183048,266.8130435163564,277.27618947639587,260.3798663250656,210.0777962833003,177.75640024198623
1,1986-04-06 16:37:59+00:00,267.8603409352064,242.16511654513323,256.9606229984247,255.02561056020613,253.73155222944678,257.99650372795224,257.06724388180277,261.9698723956941,252.0439456410232,250.3797630531592,245.4065679028257,247.56941164067356,254.58499020282386,252.23846322864046,253.81194682064944,258.2005666940085,261.6337214575491,254.34362214887804,251.74439994859338,252.30643384955118,256.9900464240761,261.4944575080177,259.57744051092305,259.8531452021879,241.0904833498463,256.52586094317047,297.9625305288467,298.55983477875145,273.73169652634624,225.660519012796,190.75334055965033
2,1986-04-22 16:37:37+00:00,260.27739494145004,238.8474570066135,246.2664202995579,252.14817626616875,254.73060991932192,254.93664567549345,253.97169238889728,252.39021053769127,248.03054105067423,233.71717445013508,241.51509963476482,234.0591033843767,242.4544311340063,239.69048196866402,243.49206458398913,252.7872008143522,252.82385674599465,254.7370740205192,247.7962449824891,257.24426488181655,256.6830536121263,257.4358885163791,259.1693044105614,252.66925447802421,245.4264961882789,256.54235549220004,303.33905143885266,305.6390792279963,275.5787272309882,225.6812297255658,191.24494620265904
3,1987-09-16 16:39:39+00:00,221.97269940730598,202.24051502405223,201.92037035447575,200.3616196126307,202.74724599218234,204.27632320753386,205.2613696118233,212.89642546556087,209.53821431074073,204.27315236760327,204.94748737688369,195.66677092101094,201.3427991091175,199.2231764902279,207.23964562276487,219.76603109763747,224.44332705908363,220.54587280259952,219.64355176514923,224.7263986554981,222.3241230725759,234.84106465836024,233.74069082224332,229.86831776419942,216.75159052685527,,267.7242317465031,333.94243143383954,332.85207991593086,,
4,1990-01-27 16:34:27+00:00,233.9788665913449,219.5775367484436,224.86419217365307,236.1236810071124,239.89989645336004,237.01063155291956,243.41383521793625,238.55419179834038,239.21172756370487,237.4289511552335,230.9733820478716,229.1104005250431,235.2810211221127,232.28764254564035,241.78989484218212,244.87865204311353,253.54425043464533,248.99520030374552,250.0355683173846,251.3132523511465,263.03362575622526,266.49266459578956,261.51836836113813,260.90304862265947,256.6767024126625,,306.706775437174,321.80518410387555,317.8052378238759,275.8422582845891,
5,1990-02-12 16:34:21+00:00,244.52639966453737,228.21808942054932,238.8723505745572,247.64233120788262,254.35973797075806,249.08635593878452,256.2544792953052,257.79874537950394,250.956951892104,249.42821107313253,245.66491809293123,251.60270645729975,257.556240134514,259.91348846477985,259.2538611562156,266.6360751851327,268.00925578891025,265.46207464526464,268.266914515474,259.5670030793107,266.7019458516831,276.9089423842886,276.11069866062405,272.1397465121082,257.90329179543824,,316.4477649391346,327.03785877365885,327.5133470294606,299.0811170286861,258.03516306474256
6,1990-03-16 16:33:16+00:00,246.5407344697437,233.7260858689088,245.2509632950347,239.72643356201502,256.44712864128076,250.02630208774337,247.8563822649305,259.40060524982556,249.38293766222046,238.1777306257558,230.83608585529694,244.75237013476283,252.72266268184507,247.1112380130793,252.55198786745567,252.93392462372347,252.5304372761297,250.71852023813904,246.91051356214777,252.09532631101945,252.57660654419695,258.56396803192206,258.61568278886955,260.82877854218606,258.7576115752372,269.27764242943306,310.6749467974144,316.9376530781656,314.8161960760314,306.71586012241283,274.9477406291114
7,1990-04-01 16:32:48+00:00,251.37546166190484,238.64124961598878,245.19878232877915,251.02905744661047,250.56756597798955,254.4199495194042,251.18354350893003,262.38603987458475,257.9389250281747,250.69020115339714,251.77572635276513,248.89497358758132,258.1062666594664,255.1385301237414,253.43140547177222,256.46989037663343,257.4539501120001,257.97252332270233,249.97232797236876,253.16681443838496,263.0886874290248,269.1972471473836,264.7763321597215,269.0964706727722,264.7344177993243,283.44334382459544,319.03764530796747,325.08867167646264,325.5399104738211,294.3575171627958,275.0920778242902
8,1990-05-03 16:32:29+00:00,255.79889428492316,243.9589176561721,255.4901370480848,265.6030601719249,261.34960989722094,260.9898622539769,262.18450797919206,263.4192814856402,257.12677118865633,253.57833831163643,246.78196335957364,245.8150125185643,254.89558934161758,253.10551362470244,253.9623894639212,256.9538842249021,255.42431045660018,254.3681713911107,251.7373982146971,254.47776632466972,265.0013967720001,267.1682578386157,264.6077728609306,265.9062310099367,260.7681479448498,,317.73437045637934,326.41225843917346,324.90627384598133,294.0572157516917,270.1423344890871
9,1993-01-03 16:34:15+00:00,226.82253684895267,207.37701782934278,207.10032833407647,207.0046257633115,212.3393457890993,211.89853614667,211.10375450031066,221.92137354398167,208.63392862211487,204.03867039317498,205.76021622820173,209.30479263309363,218.98776946285503,223.72324815529362,228.42716854635057,237.33340112291572,246.9349214080997,245.50849462812263,251.34457150006622,267.7793533362022,276.0346959449765,,,,306.57729515948097,327.55701475635675,367.1125401150301,379.3980872697897,387.71677856030965,369.6965692608448,
