,dates,mex0204-0000,mex0204-0001,mex0204-0002,mex0204-0003,mex0204-0004,mex0204-0005,mex0204-0006,mex0204-0007,mex0204-0008,mex0204-0009,mex0204-0010,mex0204-0011,mex0204-0012,mex0204-0013,mex0204-0014,mex0204-0015,mex0204-0016,mex0204-0017,mex0204-0018,mex0204-0019,mex0204-0020,mex0204-0021,mex0204-0022,mex0204-0023,mex0204-0024,mex0204-0025,mex0204-0026,mex0204-0027,mex0204-0028,mex0204-0029,mex0204-0030
0,1985-09-26 16:41:55+00:00,,,,,211.59692182596805,217.64896019496373,,221.1205345866688,212.40468051025863,211.0895130125316,203.95586774128427,211.29652658319435,215.87759150937364,,212.68402300158886,219.35865057516364,,214.67724850494932,221.99260194554438,218.20970106481724,223.07322540943647,223.04958244720612,219.89780449685213,,203.31053460902874,216.33523425738989,265.12159731834026,271.7185805400571,258.2185739609339,208.93358267875996,174.97759577381683
1,1986-04-06 16:37:59+00:00,265.6421775359689,239.725136805972,254.52064325926347,252.5856308210449,251.29157249028555,255.556523988791,255.1903363901403,260.6143280961601,250.16703814936074,248.63692038232975,243.18840450358823,246.0444243036978,252.95833704338304,250.02029982940297,252.45640252111542,256.1672502447075,259.19374171838786,252.6007794780486,250.00155727776394,250.78144651257543,256.01405452841163,260.2744676384371,258.0524531739473,257.81982875288685,238.8723199506088,255.24166108045404,296.9016697726896,295.07414943709256,272.3761522268122,224.94287791304268,189.01049788882088
2,1986-04-22 16:37:37+00:00,257.63260362467474,235.93818655816068,243.35714985110508,249.23890581771593,251.8213394708691,252.02737522704064,251.7337920439336,250.7739491774397,245.79264070571054,231.63912412981165,238.87030831798953,232.2408093540937,240.51491750170445,237.04569065188872,241.87580322373756,250.36280877397485,249.91458629754183,252.65902370019577,245.71819466216567,255.42597085153355,255.51934543274515,255.9812532921527,257.35101038027835,250.24486243764687,242.7817048715036,255.01116051933013,302.0741512438732,301.48297858734946,273.96246587073665,224.8255619466091,189.1668958823356
3,1987-09-16 16:39:39+00:00,217.64240252516493,197.47718845369707,197.1570437841206,195.59829304227554,197.98391942182718,199.5129966371787,201.59727225001166,210.25013292647466,205.87411694892907,200.87077624592104,200.61719049474263,192.68969181453897,198.16724806221407,194.89287960808684,204.59335308367866,215.79659228900817,219.68000048872847,217.14349668091728,216.241175643467,221.74931954902613,220.41879244443385,232.45940137318266,230.76361171577136,225.89887895557013,212.4212936447142,,265.65322019417476,327.13767919047507,330.2057873768447,,
4,1990-01-27 16:34:27+00:00,230.6014022624978,215.86232598671177,221.14898141192123,232.40847024538056,236.1846856916282,233.29542079118772,240.55598078583486,236.49018581960047,236.35387313160348,234.77522918256793,227.5959177190245,226.78839379896073,232.80421394762482,228.91017821679324,239.7258888634422,241.78264307500368,249.8290396729135,246.34147833107994,247.381846344719,248.99124562506412,261.54754145153254,264.6350592149237,259.1963616350557,257.8070396545496,253.2992380838154,,305.0914664103341,316.4977401585444,315.74123184513604,274.7495492370209,
5,1990-02-12 16:34:21+00:00,242.61129011059646,226.11146891121433,236.76573006522221,245.53571069854763,252.25311746142307,246.97973542944953,254.63400198043215,256.6284006520956,249.33647457723094,247.92348213789325,243.74980853899032,250.2860686389654,256.151826461624,257.99837891083894,258.08351642880723,264.8805580940202,265.90263527957524,263.9573457100254,266.76218558023476,258.25036526097637,265.8592976479491,275.8556321296211,274.7940608422897,270.3842294209957,255.98818224149733,,315.53184297855415,324.0284009031803,326.34300230205224,298.4615227612346,256.5304341295033
6,1990-03-16 16:33:16+00:00,247.54323153565468,234.82883264141088,246.35371006753678,240.8291803345171,257.54987541378284,251.12904886024546,248.704649013009,260.01324234566005,250.23120441029897,238.9654068918287,231.83858292120792,245.44158686757663,253.45782719684644,248.11373507899026,253.16462496329015,253.8528802674752,253.6331840486318,251.50619650421194,247.69818982822068,252.78454304383325,253.0177052531978,259.1153414181731,259.30489952168335,261.7477341859378,259.7601086411482,269.85803546759206,311.1544019158936,318.51300561031144,315.4288331718659,307.04019740844285,275.73541689518436
7,1990-04-01 16:32:48+00:00,256.3386427436279,244.1007488058841,250.65828151867447,256.4885566365058,256.02706516788487,259.87944870929954,255.38315827038798,265.41909498008215,262.13853978963266,254.5898434318938,256.73890743448817,252.30716058126592,261.74593278606335,260.1017112054644,256.4644605772696,261.0194730348795,262.9134493018954,261.872165601199,253.87197025086542,256.57900143206956,265.27248710498293,271.9269967423313,268.1885191534061,273.6460533310183,269.6975988810474,286.31676445085617,321.41134060792194,332.88795623345595,328.5729655793185,295.96325221864737,278.99172010278687
8,1990-05-03 16:32:29+00:00,256.4758022569373,244.70351642538768,256.23473581730036,266.3476589411404,262.0942086664365,261.73446102319247,262.757276263204,263.8329474685378,257.6995394726683,254.11019457536182,247.45887133158777,246.280386749324,255.39198852109462,253.78242159671657,254.37605544681873,257.57438319924836,256.16890922581575,254.9000276548361,252.26925447842248,254.94314055542944,265.2992362796863,267.5405572232235,265.0731470916903,266.52672998428295,261.4450559168639,,318.05810905169045,327.47597096662423,325.3199398288789,294.27621538969623,270.6741907528125
9,1993-01-03 16:34:15+00:00,228.8159408322482,209.56976221096787,209.29307271570156,209.1973701449366,214.5320901707244,214.0912805282951,212.79048094771457,223.1395648671067,210.32065506951878,205.60491638005004,207.75362021149726,210.6752578716093,220.4495990506051,225.71665213858915,229.6453598694756,239.16068810760328,249.1276657897248,247.0747406149977,252.91081748694128,269.14981857471787,276.91179369762654,,,,308.5706991427765,328.7110907466857,368.06590723747576,382.5305792435398,388.9349698834347,370.34149407896984,
10,1993-01-19 16:34:03+00:00,231.32566134276766,212.8156902229656,208.37084288266425,214.91839029875257,216.49574049948257,210.98896366835243,213.53682744461554,223.3763093587822,223.18320663123257,216.13878464567324,215.9894260912188,223.2742660001944,232.77113327808786,228.50828992157219,242.89635876753167,245.44748619259786,254.45104345469315,260.0929861597821,264.4999342302543,274.36216965978656,282.68406132620333,,,,318.8690794191778,335.404434212446,369.42046355781406,383.98577737339235,389.1565513990206,372.43760053484147,
11,1993-02-04 16:34:38+00:00,231.4299048156821,223.37556216947797,221.17063742256835,222.4897790848827,228.5613333761229,220.0786400620613,222.09139945718968,227.69975578455907,226.6572570940766,220.46010841047166,220.7189656047086,228.35541735492484,236.93127580774535,241.27207501271124,245.4109414678111,260.1146564615014,264.92651585849245,267.5160544638073,278.3443737431194,286.3325267266591,293.8097825306232,,,,,334.96447197729145,366.4766865900361,380.4512622036524,389.0668477716254,387.3934328610017,
12,1993-02-20 16:34:43+00:00,230.10565115623254,212.9761382467992,215.2577666400183,218.394537967014,221.52872823645478,215.20093464736,220.5311126844108,228.2399856895326,219.96007623038804,216.54323449541658,217.5711860166209,226.46805310593692,234.2435327161876,234.35573337402107,243.7164107961383,255.2859455705126,255.58303329451482,262.1804584271482,263.2917002869659,259.3873402975382,271.4992942626778,,,,,329.5904363559668,355.7842283475062,363.65591187070083,374.00116984839303,364.17657519113953,
13,1993-03-08 16:34:54+00:00,225.04775742838171,212.7310490761314,212.30349424748186,222.07100111734286,224.35167942437863,225.6570604531246,223.42592358357763,228.3192620948432,227.1066339388081,222.92122733451396,221.29018074018202,227.84194641652272,238.54501612051467,242.32245612229974,248.99617213578392,256.53053613397805,263.8268480779225,269.16036847578226,266.7930826385763,270.89211034714896,281.16144878941026,,,,317.50146310687995,322.00720524772976,357.9008940651871,363.4086035718948,367.0427661181475,362.02318190580075,358.81596582925454
14,1993-03-24 16:34:31+00:00,229.82005794660742,218.0812683005854,214.45228829848787,224.35814508441442,225.6459427800362,223.0858569761376,221.32442735421395,228.6587429528159,219.55688702177503,218.69119094337086,218.68015697187067,227.143390704409,240.88017967558147,239.9172195071927,245.47019559436248,252.47681906008592,256.1184190575473,258.0576809940835,262.839024620827,265.90949842217185,276.8203261305064,,,,316.62269405123175,329.32725666748036,357.83467560468245,356.9514258716964,368.96944473531295,370.75791021825563,369.6211627166008
